"","date","NXRT"
"976","2019-02-01",37.16
"977","2019-02-04",37.560001
"978","2019-02-05",37.880001
"979","2019-02-06",37.32
"980","2019-02-07",37.169998
"981","2019-02-08",37.759998
"982","2019-02-11",38.16
"983","2019-02-12",37.950001
"984","2019-02-13",38.279999
"985","2019-02-14",38.23
"986","2019-02-15",38.369999
"987","2019-02-19",37.91
"988","2019-02-20",37.360001
"989","2019-02-21",37.5
"990","2019-02-22",38.07
"991","2019-02-25",37.459999
"992","2019-02-26",37.119999
"993","2019-02-27",35.919998
"994","2019-02-28",35.939999
"995","2019-03-01",36.52
"996","2019-03-04",35.939999
"997","2019-03-05",35.689999
"998","2019-03-06",34.98
"999","2019-03-07",34.529999
"1000","2019-03-08",35.48
"1001","2019-03-11",35.66
"1002","2019-03-12",35.720001
"1003","2019-03-13",35.869999
"1004","2019-03-14",35.419998
"1005","2019-03-15",35.52
"1006","2019-03-18",35.52
"1007","2019-03-19",35.580002
"1008","2019-03-20",35.84
"1009","2019-03-21",37.02
"1010","2019-03-22",37.580002
"1011","2019-03-25",38.41
"1012","2019-03-26",38.549999
"1013","2019-03-27",37.889999
"1014","2019-03-28",38.490002
"1015","2019-03-29",38.34
"1016","2019-04-01",38
"1017","2019-04-02",37.720001
"1018","2019-04-03",37.59
"1019","2019-04-04",36.779999
"1020","2019-04-05",36.900002
"1021","2019-04-08",36.900002
"1022","2019-04-09",37.48
"1023","2019-04-10",38.220001
"1024","2019-04-11",37.490002
"1025","2019-04-12",37.209999
"1026","2019-04-15",36.650002
"1027","2019-04-16",35.27
"1028","2019-04-17",35.810001
"1029","2019-04-18",35.849998
"1030","2019-04-22",35.119999
"1031","2019-04-23",36.279999
"1032","2019-04-24",37.41
"1033","2019-04-25",37.299999
"1034","2019-04-26",37.990002
"1035","2019-04-29",36.77
"1036","2019-04-30",37.490002
"1037","2019-05-01",38.139999
"1038","2019-05-02",37.52
"1039","2019-05-03",38.93
"1040","2019-05-06",39.110001
"1041","2019-05-07",38.060001
"1042","2019-05-08",39.970001
"1043","2019-05-09",41.349998
"1044","2019-05-10",41.310001
"1045","2019-05-13",41.07
"1046","2019-05-14",41.029999
"1047","2019-05-15",40.360001
"1048","2019-05-16",39.93
"1049","2019-05-17",40
"1050","2019-05-20",39.759998
"1051","2019-05-21",40.200001
"1052","2019-05-22",40.07
"1053","2019-05-23",40.099998
"1054","2019-05-24",40.119999
"1055","2019-05-28",39.950001
"1056","2019-05-29",39.950001
"1057","2019-05-30",39.990002
"1058","2019-05-31",40.080002
"1059","2019-06-03",40.23
"1060","2019-06-04",39.91
"1061","2019-06-05",40.259998
"1062","2019-06-06",40.220001
"1063","2019-06-07",40.439999
"1064","2019-06-10",40.200001
"1065","2019-06-11",40.240002
"1066","2019-06-12",40.119999
"1067","2019-06-13",40.18
"1068","2019-06-14",40.439999
"1069","2019-06-17",40.610001
"1070","2019-06-18",40.139999
"1071","2019-06-19",40.330002
"1072","2019-06-20",40.869999
"1073","2019-06-21",40.990002
"1074","2019-06-24",40.380001
"1075","2019-06-25",40.580002
"1076","2019-06-26",39.900002
"1077","2019-06-27",39.799999
"1078","2019-06-28",41.400002
"1079","2019-07-01",41.110001
"1080","2019-07-02",42.560001
"1081","2019-07-03",43.110001
"1082","2019-07-05",42.880001
"1083","2019-07-08",43.110001
"1084","2019-07-09",43.299999
"1085","2019-07-10",43.200001
"1086","2019-07-11",42.349998
"1087","2019-07-12",42.32
"1088","2019-07-15",42.48
"1089","2019-07-16",42.369999
"1090","2019-07-17",42.23
"1091","2019-07-18",41.970001
"1092","2019-07-19",41.099998
"1093","2019-07-22",40.889999
"1094","2019-07-23",41.189999
"1095","2019-07-24",41.619999
"1096","2019-07-25",42.060001
"1097","2019-07-26",42.509998
"1098","2019-07-29",42.740002
"1099","2019-07-30",41.5
"1100","2019-07-31",43.16
"1101","2019-08-01",43.880001
"1102","2019-08-02",44.099998
"1103","2019-08-05",43.299999
"1104","2019-08-06",44.049999
"1105","2019-08-07",45
"1106","2019-08-08",46.09
"1107","2019-08-09",46.23
"1108","2019-08-12",46.419998
"1109","2019-08-13",45.869999
"1110","2019-08-14",44.470001
"1111","2019-08-15",44.02
"1112","2019-08-16",44.84
"1113","2019-08-19",46.27
"1114","2019-08-20",46.240002
"1115","2019-08-21",46.529999
"1116","2019-08-22",46.490002
"1117","2019-08-23",45.470001
"1118","2019-08-26",45.900002
"1119","2019-08-27",45.830002
"1120","2019-08-28",46.02
"1121","2019-08-29",46.150002
"1122","2019-08-30",46.400002
"1123","2019-09-03",46.5
"1124","2019-09-04",47.23
"1125","2019-09-05",45.959999
"1126","2019-09-06",46.25
"1127","2019-09-09",45.900002
"1128","2019-09-10",45.470001
"1129","2019-09-11",45.959999
"1130","2019-09-12",46.279999
"1131","2019-09-13",46.200001
"1132","2019-09-16",46.630001
"1133","2019-09-17",46.959999
"1134","2019-09-18",46.970001
"1135","2019-09-19",47.380001
"1136","2019-09-20",47.560001
"1137","2019-09-23",47.299999
"1138","2019-09-24",46.540001
"1139","2019-09-25",46.759998
"1140","2019-09-26",47.759998
"1141","2019-09-27",47.099998
"1142","2019-09-30",46.759998
"1143","2019-10-01",46.490002
"1144","2019-10-02",47.110001
"1145","2019-10-03",47.900002
"1146","2019-10-04",48.119999
"1147","2019-10-07",48.349998
"1148","2019-10-08",47.709999
"1149","2019-10-09",48.279999
"1150","2019-10-10",48.709999
"1151","2019-10-11",48.439999
"1152","2019-10-14",49.029999
"1153","2019-10-15",49.549999
"1154","2019-10-16",47.110001
"1155","2019-10-17",49.84
"1156","2019-10-18",50.16
"1157","2019-10-21",49.470001
"1158","2019-10-22",48.389999
"1159","2019-10-23",48.119999
"1160","2019-10-24",48.189999
"1161","2019-10-25",47.400002
"1162","2019-10-28",47.48
"1163","2019-10-29",47.400002
"1164","2019-10-30",49.09
"1165","2019-10-31",48.77
"1166","2019-11-01",49.029999
"1167","2019-11-04",46.959999
"1168","2019-11-05",46.639999
"1169","2019-11-06",47.189999
"1170","2019-11-07",45.5
"1171","2019-11-08",45.98
"1172","2019-11-11",46.470001
"1173","2019-11-12",46.400002
"1174","2019-11-13",47.209999
"1175","2019-11-14",47.57
"1176","2019-11-15",48.009998
"1177","2019-11-18",48.09
"1178","2019-11-19",47.779999
"1179","2019-11-20",47.91
"1180","2019-11-21",47.66
"1181","2019-11-22",47.959999
"1182","2019-11-25",48.209999
"1183","2019-11-26",48.869999
"1184","2019-11-27",48.5
"1185","2019-11-29",47.849998
"1186","2019-12-02",47
"1187","2019-12-03",48.09
"1188","2019-12-04",48.07
"1189","2019-12-05",48.259998
"1190","2019-12-06",48.52
"1191","2019-12-09",48.529999
"1192","2019-12-10",48.34
"1193","2019-12-11",47.369999
"1194","2019-12-12",46.099998
"1195","2019-12-13",45.549999
"1196","2019-12-16",44.529999
"1197","2019-12-17",43.720001
"1198","2019-12-18",43.450001
"1199","2019-12-19",43.669998
"1200","2019-12-20",43.5
"1201","2019-12-23",42.990002
"1202","2019-12-24",43.150002
"1203","2019-12-26",42.650002
"1204","2019-12-27",42.5
"1205","2019-12-30",42.380001
"1206","2019-12-31",45
"1207","2020-01-02",44.16
"1208","2020-01-03",45.299999
"1209","2020-01-06",46.5
"1210","2020-01-07",45.43
"1211","2020-01-08",45.450001
"1212","2020-01-09",45.349998
"1213","2020-01-10",45.869999
"1214","2020-01-13",46.16
"1215","2020-01-14",45.939999
"1216","2020-01-15",46.630001
"1217","2020-01-16",46.860001
"1218","2020-01-17",47.220001
"1219","2020-01-21",48.580002
"1220","2020-01-22",48.57
"1221","2020-01-23",49.32
"1222","2020-01-24",48.34
"1223","2020-01-27",48.939999
"1224","2020-01-28",48.200001
"1225","2020-01-29",47.720001
"1226","2020-01-30",48.459999
"1227","2020-01-31",48.799999
"1228","2020-02-03",48.619999
"1229","2020-02-04",48.700001
"1230","2020-02-05",48.720001
"1231","2020-02-06",49.060001
"1232","2020-02-07",49.080002
"1233","2020-02-10",49.91
"1234","2020-02-11",50.419998
"1235","2020-02-12",50.34
"1236","2020-02-13",51.209999
"1237","2020-02-14",52
"1238","2020-02-18",49.91
"1239","2020-02-19",50.529999
"1240","2020-02-20",50.540001
"1241","2020-02-21",50.23
"1242","2020-02-24",50.419998
"1243","2020-02-25",48.599998
"1244","2020-02-26",48.939999
"1245","2020-02-27",46.450001
"1246","2020-02-28",44.5
"1247","2020-03-02",47.740002
"1248","2020-03-03",48.099998
"1249","2020-03-04",49.220001
"1250","2020-03-05",48.77
"1251","2020-03-06",48.419998
"1252","2020-03-09",43.220001
"1253","2020-03-10",45.849998
"1254","2020-03-11",41.360001
"1255","2020-03-12",33.669998
"1256","2020-03-13",39.060001
"1257","2020-03-16",32.279999
"1258","2020-03-17",35.290001
"1259","2020-03-18",33.709999
"1260","2020-03-19",37.299999
"1261","2020-03-20",27
"1262","2020-03-23",25
"1263","2020-03-24",26.1
"1264","2020-03-25",23.950001
"1265","2020-03-26",24.969999
"1266","2020-03-27",26.65
"1267","2020-03-30",26.709999
"1268","2020-03-31",25.209999
"1269","2020-04-01",22.040001
"1270","2020-04-02",22.059999
"1271","2020-04-03",21.690001
"1272","2020-04-06",22.860001
"1273","2020-04-07",24.25
"1274","2020-04-08",27.5
"1275","2020-04-09",29.51
"1276","2020-04-13",28.42
"1277","2020-04-14",28.389999
"1278","2020-04-15",26.27
"1279","2020-04-16",26.389999
"1280","2020-04-17",28.360001
"1281","2020-04-20",27.84
"1282","2020-04-21",27.91
"1283","2020-04-22",27.700001
"1284","2020-04-23",27.73
"1285","2020-04-24",26.700001
"1286","2020-04-27",28.32
"1287","2020-04-28",28.459999
"1288","2020-04-29",30.01
"1289","2020-04-30",30.07
"1290","2020-05-01",28.98
"1291","2020-05-04",29.450001
"1292","2020-05-05",29.58
"1293","2020-05-06",30.200001
"1294","2020-05-07",31.02
"1295","2020-05-08",32.73
"1296","2020-05-11",31
"1297","2020-05-12",29.49
"1298","2020-05-13",28.02
"1299","2020-05-14",28.370001
"1300","2020-05-15",28.33
"1301","2020-05-18",31.92
"1302","2020-05-19",32.099998
"1303","2020-05-20",31.92
"1304","2020-05-21",31.780001
"1305","2020-05-22",31.459999
"1306","2020-05-26",32.700001
"1307","2020-05-27",32.939999
"1308","2020-05-28",32.560001
"1309","2020-05-29",31.98
"1310","2020-06-01",32.689999
"1311","2020-06-02",32.790001
"1312","2020-06-03",35.18
"1313","2020-06-04",35.060001
"1314","2020-06-05",37.439999
"1315","2020-06-08",38.400002
"1316","2020-06-09",36.990002
"1317","2020-06-10",36.220001
"1318","2020-06-11",33.84
"1319","2020-06-12",34.689999
"1320","2020-06-15",35.919998
"1321","2020-06-16",36.540001
"1322","2020-06-17",35.59
"1323","2020-06-18",35.52
"1324","2020-06-19",34.84
"1325","2020-06-22",34.740002
"1326","2020-06-23",34.68
"1327","2020-06-24",33.419998
"1328","2020-06-25",33.330002
"1329","2020-06-26",33.360001
"1330","2020-06-29",34.360001
"1331","2020-06-30",35.349998
"1332","2020-07-01",36.02
"1333","2020-07-02",35.66
"1334","2020-07-06",35.360001
"1335","2020-07-07",34.389999
"1336","2020-07-08",34.080002
"1337","2020-07-09",33.439999
"1338","2020-07-10",33.889999
"1339","2020-07-13",33.560001
"1340","2020-07-14",34.52
"1341","2020-07-15",35.32
"1342","2020-07-16",34.919998
"1343","2020-07-17",35.290001
"1344","2020-07-20",34.470001
"1345","2020-07-21",34.990002
"1346","2020-07-22",36.330002
"1347","2020-07-23",35.939999
"1348","2020-07-24",35.220001
"1349","2020-07-27",35.77
"1350","2020-07-28",36.509998
"1351","2020-07-29",37.310001
"1352","2020-07-30",38.09
"1353","2020-07-31",38.23
"1354","2020-08-03",37.919998
"1355","2020-08-04",39.32
"1356","2020-08-05",40.560001
"1357","2020-08-06",39.66
"1358","2020-08-07",40.860001
"1359","2020-08-10",41.869999
"1360","2020-08-11",41.73
"1361","2020-08-12",41.990002
"1362","2020-08-13",41.669998
"1363","2020-08-14",41.310001
"1364","2020-08-17",41.84
"1365","2020-08-18",41.169998
"1366","2020-08-19",40.98
"1367","2020-08-20",41.34
"1368","2020-08-21",41.400002
"1369","2020-08-24",41.889999
"1370","2020-08-25",41.830002
"1371","2020-08-26",40.330002
"1372","2020-08-27",41.220001
"1373","2020-08-28",41.369999
"1374","2020-08-31",41.400002
"1375","2020-09-01",41.419998
"1376","2020-09-02",41.619999
"1377","2020-09-03",41.599998
"1378","2020-09-04",40.439999
"1379","2020-09-08",41.540001
"1380","2020-09-09",41.91
"1381","2020-09-10",41.599998
"1382","2020-09-11",41.290001
"1383","2020-09-14",43.060001
"1384","2020-09-15",44.130001
"1385","2020-09-16",44.630001
"1386","2020-09-17",44.459999
"1387","2020-09-18",43.84
"1388","2020-09-21",40.32
"1389","2020-09-22",41.799999
"1390","2020-09-23",41.209999
"1391","2020-09-24",40.779999
"1392","2020-09-25",42.599998
"1393","2020-09-28",44.549999
"1394","2020-09-29",43.919998
"1395","2020-09-30",44.349998
"1396","2020-10-01",45
"1397","2020-10-02",45.240002
"1398","2020-10-05",44.900002
"1399","2020-10-06",44.25
"1400","2020-10-07",44.200001
"1401","2020-10-08",44.860001
"1402","2020-10-09",44.639999
"1403","2020-10-12",45.73
"1404","2020-10-13",45.59
"1405","2020-10-14",44.610001
"1406","2020-10-15",44.52
"1407","2020-10-16",43.959999
"1408","2020-10-19",43.169998
"1409","2020-10-20",43.599998
"1410","2020-10-21",44.16
"1411","2020-10-22",45
"1412","2020-10-23",44.57
"1413","2020-10-26",44.209999
"1414","2020-10-27",45.900002
"1415","2020-10-28",43.759998
"1416","2020-10-29",45
"1417","2020-10-30",44.32
"1418","2020-11-02",44.970001
"1419","2020-11-03",45
"1420","2020-11-04",44.299999
"1421","2020-11-05",44.360001
"1422","2020-11-06",43.34
"1423","2020-11-09",43.889999
"1424","2020-11-10",44.830002
"1425","2020-11-11",44.830002
"1426","2020-11-12",43.139999
"1427","2020-11-13",44.189999
"1428","2020-11-16",44.52
"1429","2020-11-17",44.950001
"1430","2020-11-18",44.619999
"1431","2020-11-19",43.450001
"1432","2020-11-20",43.200001
"1433","2020-11-23",43.169998
"1434","2020-11-24",43.77
"1435","2020-11-25",43.290001
"1436","2020-11-27",43.439999
