"","date","FLDM"
"982","2015-01-06",33.450001
"983","2015-01-07",35.080002
"984","2015-01-08",36.23
"985","2015-01-09",36.330002
"986","2015-01-12",36.900002
"987","2015-01-13",35.259998
"988","2015-01-14",34.400002
"989","2015-01-15",33.27
"990","2015-01-16",33.810001
"991","2015-01-20",37.130001
"992","2015-01-21",36.68
"993","2015-01-22",37.07
"994","2015-01-23",37.439999
"995","2015-01-26",38.68
"996","2015-01-27",38.549999
"997","2015-01-28",37.709999
"998","2015-01-29",39.779999
"999","2015-01-30",38.529999
"1000","2015-02-02",38.290001
"1001","2015-02-03",38.23
"1002","2015-02-04",37.700001
"1003","2015-02-05",38.759998
"1004","2015-02-06",38.540001
"1005","2015-02-09",37.959999
"1006","2015-02-10",37.450001
"1007","2015-02-11",37.450001
"1008","2015-02-12",38.400002
"1009","2015-02-13",37.93
"1010","2015-02-17",38.830002
"1011","2015-02-18",38.720001
"1012","2015-02-19",38.970001
"1013","2015-02-20",38.970001
"1014","2015-02-23",40.869999
"1015","2015-02-24",40.57
"1016","2015-02-25",41.68
"1017","2015-02-26",42.439999
"1018","2015-02-27",44.200001
"1019","2015-03-02",44.169998
"1020","2015-03-03",41.779999
"1021","2015-03-04",42.02
"1022","2015-03-05",43.529999
"1023","2015-03-06",42.25
"1024","2015-03-09",42.200001
"1025","2015-03-10",41.32
"1026","2015-03-11",41.830002
"1027","2015-03-12",41.139999
"1028","2015-03-13",40.889999
"1029","2015-03-16",43.860001
"1030","2015-03-17",44.91
"1031","2015-03-18",44.93
"1032","2015-03-19",45.540001
"1033","2015-03-20",45.470001
"1034","2015-03-23",44.720001
"1035","2015-03-24",44.209999
"1036","2015-03-25",41.630001
"1037","2015-03-26",40.209999
"1038","2015-03-27",40.32
"1039","2015-03-30",42.849998
"1040","2015-03-31",42.099998
"1041","2015-04-01",40.68
"1042","2015-04-02",39.580002
"1043","2015-04-06",40.82
"1044","2015-04-07",41.259998
"1045","2015-04-08",42.830002
"1046","2015-04-09",41.529999
"1047","2015-04-10",42.259998
"1048","2015-04-13",41.450001
"1049","2015-04-14",41.869999
"1050","2015-04-15",42.98
"1051","2015-04-16",44.139999
"1052","2015-04-17",43.970001
"1053","2015-04-20",44.470001
"1054","2015-04-21",44.400002
"1055","2015-04-22",43.040001
"1056","2015-04-23",43.200001
"1057","2015-04-24",42.470001
"1058","2015-04-27",40.619999
"1059","2015-04-28",40.16
"1060","2015-04-29",39.669998
"1061","2015-04-30",37.459999
"1062","2015-05-01",37.709999
"1063","2015-05-04",38.490002
"1064","2015-05-05",36.5
"1065","2015-05-06",36.599998
"1066","2015-05-07",37.43
"1067","2015-05-08",26.950001
"1068","2015-05-11",27.57
"1069","2015-05-12",26.709999
"1070","2015-05-13",25.540001
"1071","2015-05-14",25.43
"1072","2015-05-15",25.030001
"1073","2015-05-18",25.84
"1074","2015-05-19",25.99
"1075","2015-05-20",25.82
"1076","2015-05-21",25.23
"1077","2015-05-22",24.709999
"1078","2015-05-26",24.309999
"1079","2015-05-27",24.74
"1080","2015-05-28",24.33
"1081","2015-05-29",23.639999
"1082","2015-06-01",23.690001
"1083","2015-06-02",23.5
"1084","2015-06-03",24.32
"1085","2015-06-04",23.389999
"1086","2015-06-05",23.639999
"1087","2015-06-08",23.66
"1088","2015-06-09",24.09
"1089","2015-06-10",24.65
"1090","2015-06-11",24.370001
"1091","2015-06-12",24.549999
"1092","2015-06-15",24.51
"1093","2015-06-16",25.16
"1094","2015-06-17",25.02
"1095","2015-06-18",25.200001
"1096","2015-06-19",25.290001
"1097","2015-06-22",25.209999
"1098","2015-06-23",25.93
"1099","2015-06-24",25.690001
"1100","2015-06-25",25.559999
"1101","2015-06-26",25.4
"1102","2015-06-29",23.879999
"1103","2015-06-30",24.200001
"1104","2015-07-01",23.43
"1105","2015-07-02",22.93
"1106","2015-07-06",22.98
"1107","2015-07-07",22.870001
"1108","2015-07-08",22.16
"1109","2015-07-09",21.889999
"1110","2015-07-10",22.75
"1111","2015-07-13",23.200001
"1112","2015-07-14",23.6
"1113","2015-07-15",22.700001
"1114","2015-07-16",22.91
"1115","2015-07-17",23.24
"1116","2015-07-20",22.83
"1117","2015-07-21",22.52
"1118","2015-07-22",22.52
"1119","2015-07-23",22.370001
"1120","2015-07-24",22.51
"1121","2015-07-27",21.870001
"1122","2015-07-28",21.17
"1123","2015-07-29",20.59
"1124","2015-07-30",19.74
"1125","2015-07-31",20.030001
"1126","2015-08-03",19.950001
"1127","2015-08-04",20.059999
"1128","2015-08-05",20
"1129","2015-08-06",19.93
"1130","2015-08-07",12.85
"1131","2015-08-10",13.02
"1132","2015-08-11",12.8
"1133","2015-08-12",13.02
"1134","2015-08-13",12.54
"1135","2015-08-14",12.89
"1136","2015-08-17",12.89
"1137","2015-08-18",12.84
"1138","2015-08-19",12.81
"1139","2015-08-20",12.52
"1140","2015-08-21",12.54
"1141","2015-08-24",12.26
"1142","2015-08-25",11.59
"1143","2015-08-26",11.75
"1144","2015-08-27",11.38
"1145","2015-08-28",11.7
"1146","2015-08-31",12.19
"1147","2015-09-01",11.58
"1148","2015-09-02",11.37
"1149","2015-09-03",11.03
"1150","2015-09-04",10.88
"1151","2015-09-08",11.18
"1152","2015-09-09",11.13
"1153","2015-09-10",11.38
"1154","2015-09-11",11.58
"1155","2015-09-14",11.27
"1156","2015-09-15",11.78
"1157","2015-09-16",11.97
"1158","2015-09-17",11.76
"1159","2015-09-18",11.51
"1160","2015-09-21",11.24
"1161","2015-09-22",10.8
"1162","2015-09-23",10.4
"1163","2015-09-24",10.23
"1164","2015-09-25",9.21
"1165","2015-09-28",8.48
"1166","2015-09-29",8.13
"1167","2015-09-30",8.11
"1168","2015-10-01",8.08
"1169","2015-10-02",8.37
"1170","2015-10-05",9.01
"1171","2015-10-06",9.4
"1172","2015-10-07",9.49
"1173","2015-10-08",9.5
"1174","2015-10-09",9.57
"1175","2015-10-12",9.4
"1176","2015-10-13",8.78
"1177","2015-10-14",8.99
"1178","2015-10-15",9.27
"1179","2015-10-16",9.12
"1180","2015-10-19",8.58
"1181","2015-10-20",8.31
"1182","2015-10-21",7.93
"1183","2015-10-22",8.03
"1184","2015-10-23",7.96
"1185","2015-10-26",7.59
"1186","2015-10-27",7.45
"1187","2015-10-28",7.48
"1188","2015-10-29",7.38
"1189","2015-10-30",10.81
"1190","2015-11-02",11.57
"1191","2015-11-03",11.95
"1192","2015-11-04",11
"1193","2015-11-05",10.35
"1194","2015-11-06",10.29
"1195","2015-11-09",10.04
"1196","2015-11-10",9.86
"1197","2015-11-11",10.33
"1198","2015-11-12",10.18
"1199","2015-11-13",10.11
"1200","2015-11-16",10.15
"1201","2015-11-17",9.85
"1202","2015-11-18",10.21
"1203","2015-11-19",10.05
"1204","2015-11-20",9.8
"1205","2015-11-23",9.97
"1206","2015-11-24",10.34
"1207","2015-11-25",10.86
"1208","2015-11-27",10.6
"1209","2015-11-30",11.37
"1210","2015-12-01",11.5
"1211","2015-12-02",10.77
"1212","2015-12-03",10.09
"1213","2015-12-04",10.18
"1214","2015-12-07",9.7
"1215","2015-12-08",10.11
"1216","2015-12-09",9.85
"1217","2015-12-10",9.98
"1218","2015-12-11",9.36
"1219","2015-12-14",9.44
"1220","2015-12-15",10.1
"1221","2015-12-16",10.34
"1222","2015-12-17",10.42
"1223","2015-12-18",10.72
"1224","2015-12-21",11.09
"1225","2015-12-22",10.65
"1226","2015-12-23",10.72
"1227","2015-12-24",11.14
"1228","2015-12-28",10.57
"1229","2015-12-29",10.86
"1230","2015-12-30",10.69
"1231","2015-12-31",10.81
"1232","2016-01-04",10.12
"1233","2016-01-05",9.62
"1234","2016-01-06",9.57
"1235","2016-01-07",9.8
"1236","2016-01-08",9.24
"1237","2016-01-11",8.77
"1238","2016-01-12",8.8
"1239","2016-01-13",7.97
"1240","2016-01-14",8.57
"1241","2016-01-15",8.68
"1242","2016-01-19",7.44
"1243","2016-01-20",6.22
"1244","2016-01-21",6.54
"1245","2016-01-22",6.7
"1246","2016-01-25",6.63
"1247","2016-01-26",6.58
"1248","2016-01-27",6.63
"1249","2016-01-28",6.32
"1250","2016-01-29",6.71
"1251","2016-02-01",6.45
"1252","2016-02-02",6.37
"1253","2016-02-03",6.48
"1254","2016-02-04",6.33
"1255","2016-02-05",6.48
"1256","2016-02-08",5.47
"1257","2016-02-09",5.78
"1258","2016-02-10",5.7
"1259","2016-02-11",6.02
"1260","2016-02-12",5.83
"1261","2016-02-16",6.19
"1262","2016-02-17",6.39
"1263","2016-02-18",6.23
"1264","2016-02-19",6.15
"1265","2016-02-22",6.4
"1266","2016-02-23",6.3
"1267","2016-02-24",6.41
"1268","2016-02-25",6.4
"1269","2016-02-26",6.64
"1270","2016-02-29",6.63
"1271","2016-03-01",6.8
"1272","2016-03-02",7.06
"1273","2016-03-03",7.22
"1274","2016-03-04",7.1
"1275","2016-03-07",7.35
"1276","2016-03-08",7.3
"1277","2016-03-09",7.44
"1278","2016-03-10",7.44
"1279","2016-03-11",7.69
"1280","2016-03-14",7.9
"1281","2016-03-15",7.38
"1282","2016-03-16",7.09
"1283","2016-03-17",7.18
"1284","2016-03-18",7.53
"1285","2016-03-21",7.72
"1286","2016-03-22",7.71
"1287","2016-03-23",7.5
"1288","2016-03-24",7.47
"1289","2016-03-28",7.38
"1290","2016-03-29",7.95
"1291","2016-03-30",8.1
"1292","2016-03-31",8.07
"1293","2016-04-01",8.32
"1294","2016-04-04",8.33
"1295","2016-04-05",8.2
"1296","2016-04-06",8.41
"1297","2016-04-07",8.32
"1298","2016-04-08",8.79
"1299","2016-04-11",8.79
"1300","2016-04-12",8.53
"1301","2016-04-13",8.69
"1302","2016-04-14",8.72
"1303","2016-04-15",9.1
"1304","2016-04-18",8.95
"1305","2016-04-19",9.17
"1306","2016-04-20",9.26
"1307","2016-04-21",9.79
"1308","2016-04-22",10.08
"1309","2016-04-25",9.9
"1310","2016-04-26",9.81
"1311","2016-04-27",9.97
"1312","2016-04-28",9.95
"1313","2016-04-29",9.58
"1314","2016-05-02",9.77
"1315","2016-05-03",9.63
"1316","2016-05-04",8.72
"1317","2016-05-05",9.34
"1318","2016-05-06",9.19
"1319","2016-05-09",9.13
"1320","2016-05-10",9.25
"1321","2016-05-11",9.21
"1322","2016-05-12",9
"1323","2016-05-13",9.22
"1324","2016-05-16",9.1
"1325","2016-05-17",8.92
"1326","2016-05-18",8.98
"1327","2016-05-19",8.6
"1328","2016-05-20",8.65
"1329","2016-05-23",8.62
"1330","2016-05-24",9.23
"1331","2016-05-25",9.56
"1332","2016-05-26",9.48
"1333","2016-05-27",9.49
"1334","2016-05-31",9.84
"1335","2016-06-01",10.36
"1336","2016-06-02",10.31
"1337","2016-06-03",9.91
"1338","2016-06-06",10.85
"1339","2016-06-07",10.89
"1340","2016-06-08",10.91
"1341","2016-06-09",10.91
"1342","2016-06-10",10.49
"1343","2016-06-13",10
"1344","2016-06-14",10.03
"1345","2016-06-15",9.75
"1346","2016-06-16",9.78
"1347","2016-06-17",9.48
"1348","2016-06-20",9.8
"1349","2016-06-21",9.62
"1350","2016-06-22",9.65
"1351","2016-06-23",10.09
"1352","2016-06-24",9.4
"1353","2016-06-27",8.73
"1354","2016-06-28",8.97
"1355","2016-06-29",8.99
"1356","2016-06-30",9.03
"1357","2016-07-01",9.28
"1358","2016-07-05",8.87
"1359","2016-07-06",8.8
"1360","2016-07-07",9.1
"1361","2016-07-08",9.64
"1362","2016-07-11",9.97
"1363","2016-07-12",10.08
"1364","2016-07-13",9.72
"1365","2016-07-14",9.75
"1366","2016-07-15",9.69
"1367","2016-07-18",9.64
"1368","2016-07-19",9.82
"1369","2016-07-20",10.11
"1370","2016-07-21",9.84
"1371","2016-07-22",9.9
"1372","2016-07-25",9.77
"1373","2016-07-26",10.21
"1374","2016-07-27",10.51
"1375","2016-07-28",10.56
"1376","2016-07-29",10.55
"1377","2016-08-01",10.27
"1378","2016-08-02",10.37
"1379","2016-08-03",10.45
"1380","2016-08-04",10.72
"1381","2016-08-05",9.17
"1382","2016-08-08",8.96
"1383","2016-08-09",9.05
"1384","2016-08-10",8.99
"1385","2016-08-11",8.88
"1386","2016-08-12",9
"1387","2016-08-15",9.08
"1388","2016-08-16",8.88
"1389","2016-08-17",9.2
"1390","2016-08-18",9.26
"1391","2016-08-19",9.21
"1392","2016-08-22",9.4
"1393","2016-08-23",9.32
"1394","2016-08-24",9.06
"1395","2016-08-25",9.17
"1396","2016-08-26",9.34
"1397","2016-08-29",9.47
"1398","2016-08-30",9.28
"1399","2016-08-31",9.11
"1400","2016-09-01",8.79
"1401","2016-09-02",8.8
"1402","2016-09-06",8.66
"1403","2016-09-07",8.91
"1404","2016-09-08",8.9
"1405","2016-09-09",8.27
"1406","2016-09-12",8.16
"1407","2016-09-13",7.88
"1408","2016-09-14",7.89
"1409","2016-09-15",7.96
"1410","2016-09-16",8.08
"1411","2016-09-19",8.13
"1412","2016-09-20",8.35
"1413","2016-09-21",8.36
"1414","2016-09-22",8.63
"1415","2016-09-23",8.57
"1416","2016-09-26",8.45
"1417","2016-09-27",8.55
"1418","2016-09-28",8.58
"1419","2016-09-29",8.41
"1420","2016-09-30",8.01
"1421","2016-10-03",8
"1422","2016-10-04",7.98
"1423","2016-10-05",7.98
"1424","2016-10-06",7.85
"1425","2016-10-07",7.75
"1426","2016-10-10",7.71
"1427","2016-10-11",7.34
"1428","2016-10-12",7.05
"1429","2016-10-13",4.66
"1430","2016-10-14",4.47
"1431","2016-10-17",4.34
"1432","2016-10-18",4.66
"1433","2016-10-19",4.99
"1434","2016-10-20",5.57
"1435","2016-10-21",5.03
"1436","2016-10-24",5.01
"1437","2016-10-25",4.7
"1438","2016-10-26",4.64
"1439","2016-10-27",4.48
"1440","2016-10-28",4.45
"1441","2016-10-31",4.63
"1442","2016-11-01",4.54
"1443","2016-11-02",4.49
"1444","2016-11-03",4.46
"1445","2016-11-04",4.41
"1446","2016-11-07",4.46
"1447","2016-11-08",4.99
"1448","2016-11-09",5.36
"1449","2016-11-10",5.85
"1450","2016-11-11",6.35
"1451","2016-11-14",6.06
"1452","2016-11-15",6.04
"1453","2016-11-16",6.02
"1454","2016-11-17",6
"1455","2016-11-18",6.12
"1456","2016-11-21",6.27
"1457","2016-11-22",5.81
"1458","2016-11-23",6.1
"1459","2016-11-25",6.02
"1460","2016-11-28",6.08
"1461","2016-11-29",6.05
"1462","2016-11-30",6.43
"1463","2016-12-01",6.48
"1464","2016-12-02",6.68
"1465","2016-12-05",6.98
"1466","2016-12-06",7.11
"1467","2016-12-07",7.04
"1468","2016-12-08",7.15
"1469","2016-12-09",7.36
"1470","2016-12-12",7.29
"1471","2016-12-13",7.33
"1472","2016-12-14",7.41
"1473","2016-12-15",7.92
"1474","2016-12-16",8.12
"1475","2016-12-19",8
"1476","2016-12-20",7.98
"1477","2016-12-21",7.4
"1478","2016-12-22",7.19
"1479","2016-12-23",7.48
"1480","2016-12-27",7.59
"1481","2016-12-28",7.4
"1482","2016-12-29",7.21
"1483","2016-12-30",7.28
"1484","2017-01-03",7.59
"1485","2017-01-04",8.14
"1486","2017-01-05",7.9
"1487","2017-01-06",8.05
"1488","2017-01-09",8.33
"1489","2017-01-10",8.01
"1490","2017-01-11",7.94
"1491","2017-01-12",7.76
"1492","2017-01-13",7.78
"1493","2017-01-17",7.57
"1494","2017-01-18",7.38
"1495","2017-01-19",6.78
"1496","2017-01-20",6.6
"1497","2017-01-23",6.54
"1498","2017-01-24",6.31
"1499","2017-01-25",6.29
"1500","2017-01-26",6.12
"1501","2017-01-27",6.23
"1502","2017-01-30",6.03
"1503","2017-01-31",6.33
"1504","2017-02-01",6.42
"1505","2017-02-02",6.2
"1506","2017-02-03",6.12
"1507","2017-02-06",6.12
"1508","2017-02-07",6.14
"1509","2017-02-08",6.22
"1510","2017-02-09",6.04
"1511","2017-02-10",5.94
"1512","2017-02-13",6.16
"1513","2017-02-14",6.73
"1514","2017-02-15",6.75
"1515","2017-02-16",6.87
"1516","2017-02-17",6.59
"1517","2017-02-21",6.83
"1518","2017-02-22",6.8
"1519","2017-02-23",6.81
"1520","2017-02-24",6.98
"1521","2017-02-27",6.9
"1522","2017-02-28",6.56
"1523","2017-03-01",6.8
"1524","2017-03-02",6.35
"1525","2017-03-03",5.99
"1526","2017-03-06",5.92
"1527","2017-03-07",5.46
"1528","2017-03-08",5.12
"1529","2017-03-09",4.92
"1530","2017-03-10",5.03
"1531","2017-03-13",4.95
"1532","2017-03-14",5.07
"1533","2017-03-15",5.32
"1534","2017-03-16",4.9
"1535","2017-03-17",4.96
"1536","2017-03-20",5.23
"1537","2017-03-21",5.48
"1538","2017-03-22",5.25
"1539","2017-03-23",5.52
"1540","2017-03-24",5.6
"1541","2017-03-27",5.6
"1542","2017-03-28",5.52
"1543","2017-03-29",5.69
"1544","2017-03-30",5.66
"1545","2017-03-31",5.69
"1546","2017-04-03",5.26
"1547","2017-04-04",4.97
"1548","2017-04-05",4.85
"1549","2017-04-06",5.24
"1550","2017-04-07",5.16
"1551","2017-04-10",4.95
"1552","2017-04-11",4.95
"1553","2017-04-12",4.8
"1554","2017-04-13",4.62
"1555","2017-04-17",4.5
"1556","2017-04-18",4.63
"1557","2017-04-19",4.92
"1558","2017-04-20",4.85
"1559","2017-04-21",4.74
"1560","2017-04-24",4.8
"1561","2017-04-25",4.96
"1562","2017-04-26",5.19
"1563","2017-04-27",5.08
"1564","2017-04-28",4.94
"1565","2017-05-01",4.89
"1566","2017-05-02",4.99
"1567","2017-05-03",5.03
"1568","2017-05-04",5.02
"1569","2017-05-05",5.9
"1570","2017-05-08",5.84
"1571","2017-05-09",5.84
"1572","2017-05-10",5.87
"1573","2017-05-11",5.59
"1574","2017-05-12",5.65
"1575","2017-05-15",5.92
"1576","2017-05-16",5.95
"1577","2017-05-17",5.47
"1578","2017-05-18",5.49
"1579","2017-05-19",5.46
"1580","2017-05-22",5.46
"1581","2017-05-23",4.89
"1582","2017-05-24",4.94
"1583","2017-05-25",4.73
"1584","2017-05-26",4.62
"1585","2017-05-30",4.6
"1586","2017-05-31",4.53
"1587","2017-06-01",4.84
"1588","2017-06-02",4.85
"1589","2017-06-05",4.59
"1590","2017-06-06",4.46
"1591","2017-06-07",3.99
"1592","2017-06-08",3.92
"1593","2017-06-09",3.75
"1594","2017-06-12",3.76
"1595","2017-06-13",3.92
"1596","2017-06-14",3.84
"1597","2017-06-15",3.83
"1598","2017-06-16",3.66
"1599","2017-06-19",3.77
"1600","2017-06-20",3.77
"1601","2017-06-21",3.85
"1602","2017-06-22",4.1
"1603","2017-06-23",3.9
"1604","2017-06-26",3.86
"1605","2017-06-27",3.83
"1606","2017-06-28",4.02
"1607","2017-06-29",4.04
"1608","2017-06-30",4.04
"1609","2017-07-03",4.12
"1610","2017-07-05",3.77
"1611","2017-07-06",3.8
"1612","2017-07-07",3.9
"1613","2017-07-10",3.95
"1614","2017-07-11",4.05
"1615","2017-07-12",4.18
"1616","2017-07-13",4.23
"1617","2017-07-14",4.24
"1618","2017-07-17",4.2
"1619","2017-07-18",3.86
"1620","2017-07-19",3.88
"1621","2017-07-20",3.9
"1622","2017-07-21",3.72
"1623","2017-07-24",3.72
"1624","2017-07-25",3.73
"1625","2017-07-26",3.77
"1626","2017-07-27",3.86
"1627","2017-07-28",3.87
"1628","2017-07-31",3.76
"1629","2017-08-01",3.43
"1630","2017-08-02",3.25
"1631","2017-08-03",3.11
"1632","2017-08-04",3.15
"1633","2017-08-07",2.71
"1634","2017-08-08",3.09
"1635","2017-08-09",3.19
"1636","2017-08-10",3.38
"1637","2017-08-11",3.51
"1638","2017-08-14",3.61
"1639","2017-08-15",3.55
"1640","2017-08-16",3.64
"1641","2017-08-17",3.6
"1642","2017-08-18",3.64
"1643","2017-08-21",3.76
"1644","2017-08-22",3.55
"1645","2017-08-23",3.55
"1646","2017-08-24",3.67
"1647","2017-08-25",4.22
"1648","2017-08-28",4.41
"1649","2017-08-29",4.34
"1650","2017-08-30",4.34
"1651","2017-08-31",4.57
"1652","2017-09-01",4.71
"1653","2017-09-05",4.85
"1654","2017-09-06",5.13
"1655","2017-09-07",5.25
"1656","2017-09-08",5.33
"1657","2017-09-11",5.25
"1658","2017-09-12",5.28
"1659","2017-09-13",5.44
"1660","2017-09-14",5.26
"1661","2017-09-15",5.2
"1662","2017-09-18",5.19
"1663","2017-09-19",4.96
"1664","2017-09-20",5.13
"1665","2017-09-21",4.93
"1666","2017-09-22",5.15
"1667","2017-09-25",5.08
"1668","2017-09-26",5.17
"1669","2017-09-27",5.49
"1670","2017-09-28",5.2
"1671","2017-09-29",5.04
"1672","2017-10-02",5.2
"1673","2017-10-03",5.19
"1674","2017-10-04",4.86
"1675","2017-10-05",4.69
"1676","2017-10-06",4.71
"1677","2017-10-09",4.57
"1678","2017-10-10",4.58
"1679","2017-10-11",4.62
"1680","2017-10-12",4.77
"1681","2017-10-13",4.67
"1682","2017-10-16",4.64
"1683","2017-10-17",4.69
"1684","2017-10-18",4.68
"1685","2017-10-19",4.46
"1686","2017-10-20",5.03
"1687","2017-10-23",5.47
"1688","2017-10-24",5.62
"1689","2017-10-25",5.55
"1690","2017-10-26",5.94
"1691","2017-10-27",6.02
"1692","2017-10-30",5.77
"1693","2017-10-31",5.8
"1694","2017-11-01",5.7
"1695","2017-11-02",5.79
"1696","2017-11-03",5.8
"1697","2017-11-06",5.45
"1698","2017-11-07",5.28
"1699","2017-11-08",5.46
"1700","2017-11-09",5.22
"1701","2017-11-10",5.24
"1702","2017-11-13",4.46
"1703","2017-11-14",4.7
"1704","2017-11-15",4.89
"1705","2017-11-16",5.09
"1706","2017-11-17",5.06
"1707","2017-11-20",5.19
"1708","2017-11-21",5.37
"1709","2017-11-22",5.6
"1710","2017-11-24",5.76
"1711","2017-11-27",6.11
"1712","2017-11-28",5.77
"1713","2017-11-29",5.59
"1714","2017-11-30",5.95
"1715","2017-12-01",5.97
"1716","2017-12-04",5.46
"1717","2017-12-05",5.7
"1718","2017-12-06",5.99
"1719","2017-12-07",5.86
"1720","2017-12-08",5.93
"1721","2017-12-11",5.88
"1722","2017-12-12",5.77
"1723","2017-12-13",5.82
"1724","2017-12-14",6.11
"1725","2017-12-15",6.04
"1726","2017-12-18",6.26
"1727","2017-12-19",6.45
"1728","2017-12-20",6.36
"1729","2017-12-21",6.24
"1730","2017-12-22",6.13
"1731","2017-12-26",6
"1732","2017-12-27",5.82
"1733","2017-12-28",6.17
"1734","2017-12-29",5.89
"1735","2018-01-02",6.23
"1736","2018-01-03",6.55
"1737","2018-01-04",6.72
"1738","2018-01-05",6.53
"1739","2018-01-08",6.48
"1740","2018-01-09",6.45
"1741","2018-01-10",6.53
"1742","2018-01-11",6.32
"1743","2018-01-12",6.59
"1744","2018-01-16",6.46
"1745","2018-01-17",6.73
"1746","2018-01-18",6.44
"1747","2018-01-19",6.59
"1748","2018-01-22",6.59
"1749","2018-01-23",6.53
"1750","2018-01-24",6.53
"1751","2018-01-25",6.72
"1752","2018-01-26",6.59
"1753","2018-01-29",6.65
"1754","2018-01-30",6.54
"1755","2018-01-31",6.13
"1756","2018-02-01",6.18
"1757","2018-02-02",6.07
"1758","2018-02-05",5.91
"1759","2018-02-06",5.75
"1760","2018-02-07",5.8
"1761","2018-02-08",5.78
"1762","2018-02-09",6.58
"1763","2018-02-12",6.84
"1764","2018-02-13",7.56
"1765","2018-02-14",7.19
"1766","2018-02-15",7.97
"1767","2018-02-16",7.76
"1768","2018-02-20",7.81
"1769","2018-02-21",7.56
"1770","2018-02-22",7.1
"1771","2018-02-23",7.21
"1772","2018-02-26",7.1
"1773","2018-02-27",6.9
"1774","2018-02-28",6.77
"1775","2018-03-01",6.85
"1776","2018-03-02",6.27
"1777","2018-03-05",6.34
"1778","2018-03-06",6.45
"1779","2018-03-07",6.55
"1780","2018-03-08",6.58
"1781","2018-03-09",6.83
"1782","2018-03-12",6.81
"1783","2018-03-13",6.85
"1784","2018-03-14",6.58
"1785","2018-03-15",6.55
"1786","2018-03-16",6.43
"1787","2018-03-19",6.33
"1788","2018-03-20",6.3
"1789","2018-03-21",6.51
"1790","2018-03-22",6.02
"1791","2018-03-23",5.9
"1792","2018-03-26",5.84
"1793","2018-03-27",6.04
"1794","2018-03-28",5.95
"1795","2018-03-29",5.84
"1796","2018-04-02",5.53
"1797","2018-04-03",5.64
"1798","2018-04-04",5.92
"1799","2018-04-05",6.06
"1800","2018-04-06",5.9
"1801","2018-04-09",5.81
"1802","2018-04-10",6.24
"1803","2018-04-11",6
"1804","2018-04-12",6.04
"1805","2018-04-13",5.87
"1806","2018-04-16",6.17
"1807","2018-04-17",6.23
"1808","2018-04-18",6.13
"1809","2018-04-19",5.93
"1810","2018-04-20",6.12
"1811","2018-04-23",6.14
"1812","2018-04-24",5.96
"1813","2018-04-25",6.03
"1814","2018-04-26",5.96
"1815","2018-04-27",6.02
"1816","2018-04-30",5.9
"1817","2018-05-01",6.05
"1818","2018-05-02",5.88
"1819","2018-05-03",6.21
"1820","2018-05-04",5.75
"1821","2018-05-07",5.54
"1822","2018-05-08",5.46
"1823","2018-05-09",5.56
"1824","2018-05-10",5.57
"1825","2018-05-11",5.71
"1826","2018-05-14",5.53
"1827","2018-05-15",5.47
"1828","2018-05-16",5.78
"1829","2018-05-17",5.79
"1830","2018-05-18",5.75
"1831","2018-05-21",5.73
"1832","2018-05-22",5.78
"1833","2018-05-23",5.68
"1834","2018-05-24",5.7
"1835","2018-05-25",5.73
"1836","2018-05-29",5.85
"1837","2018-05-30",5.76
"1838","2018-05-31",5.57
"1839","2018-06-01",5.57
"1840","2018-06-04",5.56
"1841","2018-06-05",5.6
"1842","2018-06-06",5.56
"1843","2018-06-07",5.52
"1844","2018-06-08",5.31
"1845","2018-06-11",5.09
"1846","2018-06-12",5.05
"1847","2018-06-13",5.15
"1848","2018-06-14",5.06
"1849","2018-06-15",4.91
"1850","2018-06-18",4.86
"1851","2018-06-19",4.96
"1852","2018-06-20",5.52
"1853","2018-06-21",5.24
"1854","2018-06-22",5.67
"1855","2018-06-25",5.43
"1856","2018-06-26",5.66
"1857","2018-06-27",5.7
"1858","2018-06-28",5.91
"1859","2018-06-29",5.96
"1860","2018-07-02",5.92
"1861","2018-07-03",6.04
"1862","2018-07-05",6.06
"1863","2018-07-06",6.04
"1864","2018-07-09",6.09
"1865","2018-07-10",6.03
"1866","2018-07-11",6.12
"1867","2018-07-12",6.45
"1868","2018-07-13",6.55
"1869","2018-07-16",6.38
"1870","2018-07-17",6.33
"1871","2018-07-18",6.35
"1872","2018-07-19",6.28
"1873","2018-07-20",6.56
"1874","2018-07-23",6.54
"1875","2018-07-24",6.38
"1876","2018-07-25",6.72
"1877","2018-07-26",6.37
"1878","2018-07-27",6.14
"1879","2018-07-30",6.04
"1880","2018-07-31",6.4
"1881","2018-08-01",6.28
"1882","2018-08-02",6.46
"1883","2018-08-03",6.72
"1884","2018-08-06",6.74
"1885","2018-08-07",6.81
"1886","2018-08-08",6.73
"1887","2018-08-09",6.84
"1888","2018-08-10",7.17
"1889","2018-08-13",7.07
"1890","2018-08-14",7.16
"1891","2018-08-15",6.98
"1892","2018-08-16",6.95
"1893","2018-08-17",6.8
"1894","2018-08-20",6.74
"1895","2018-08-21",6.83
"1896","2018-08-22",7.09
"1897","2018-08-23",7.32
"1898","2018-08-24",7.93
"1899","2018-08-27",7.98
"1900","2018-08-28",7.77
"1901","2018-08-29",7.77
"1902","2018-08-30",7.99
"1903","2018-08-31",7.92
"1904","2018-09-04",7.93
"1905","2018-09-05",7.87
"1906","2018-09-06",7.83
"1907","2018-09-07",8.03
"1908","2018-09-10",8.29
"1909","2018-09-11",8.34
"1910","2018-09-12",8.35
