"","date","FPI"
"1003","2018-04-05",8.27
"1004","2018-04-06",8.22
"1005","2018-04-09",8.22
"1006","2018-04-10",8.18
"1007","2018-04-11",8.15
"1008","2018-04-12",8.04
"1009","2018-04-13",8.04
"1010","2018-04-16",7.99
"1011","2018-04-17",8.06
"1012","2018-04-18",8.12
"1013","2018-04-19",8.1
"1014","2018-04-20",7.85
"1015","2018-04-23",7.69
"1016","2018-04-24",7.53
"1017","2018-04-25",7.76
"1018","2018-04-26",7.62
"1019","2018-04-27",7.55
"1020","2018-04-30",7.62
"1021","2018-05-01",7.54
"1022","2018-05-02",7.52
"1023","2018-05-03",7.4
"1024","2018-05-04",7.4
"1025","2018-05-07",7.59
"1026","2018-05-08",7.64
"1027","2018-05-09",7.64
"1028","2018-05-10",8.04
"1029","2018-05-11",8.12
"1030","2018-05-14",7.71
"1031","2018-05-15",7.82
"1032","2018-05-16",7.86
"1033","2018-05-17",8.09
"1034","2018-05-18",8.21
"1035","2018-05-21",8.32
"1036","2018-05-22",8.37
"1037","2018-05-23",8.27
"1038","2018-05-24",8.4
"1039","2018-05-25",8.41
"1040","2018-05-29",8.54
"1041","2018-05-30",8.5
"1042","2018-05-31",8.51
"1043","2018-06-01",8.54
"1044","2018-06-04",8.51
"1045","2018-06-05",8.64
"1046","2018-06-06",8.68
"1047","2018-06-07",8.71
"1048","2018-06-08",8.7
"1049","2018-06-11",8.72
"1050","2018-06-12",8.94
"1051","2018-06-13",8.88
"1052","2018-06-14",8.99
"1053","2018-06-15",8.95
"1054","2018-06-18",9
"1055","2018-06-19",9.02
"1056","2018-06-20",9.12
"1057","2018-06-21",9.07
"1058","2018-06-22",9.08
"1059","2018-06-25",9.02
"1060","2018-06-26",9.16
"1061","2018-06-27",9.11
"1062","2018-06-28",8.98
"1063","2018-06-29",8.8
"1064","2018-07-02",8.67
"1065","2018-07-03",8.81
"1066","2018-07-05",8.9
"1067","2018-07-06",8.87
"1068","2018-07-09",8.73
"1069","2018-07-10",8.65
"1070","2018-07-11",5.28
"1071","2018-07-12",6.24
"1072","2018-07-13",6.24
"1073","2018-07-16",6.1
"1074","2018-07-17",6.24
"1075","2018-07-18",6.56
"1076","2018-07-19",6.61
"1077","2018-07-20",6.5
"1078","2018-07-23",6.57
"1079","2018-07-24",6.45
"1080","2018-07-25",6.54
"1081","2018-07-26",6.78
"1082","2018-07-27",6.53
"1083","2018-07-30",6.62
"1084","2018-07-31",6.74
"1085","2018-08-01",6.67
"1086","2018-08-02",6.71
"1087","2018-08-03",6.72
"1088","2018-08-06",6.64
"1089","2018-08-07",6.81
"1090","2018-08-08",6.63
"1091","2018-08-09",6.42
"1092","2018-08-10",6.62
"1093","2018-08-13",6.55
"1094","2018-08-14",6.54
"1095","2018-08-15",6.94
"1096","2018-08-16",6.97
"1097","2018-08-17",7.03
"1098","2018-08-20",6.79
"1099","2018-08-21",6.75
"1100","2018-08-22",6.74
"1101","2018-08-23",6.67
"1102","2018-08-24",6.77
"1103","2018-08-27",6.92
"1104","2018-08-28",7.01
"1105","2018-08-29",7.04
"1106","2018-08-30",6.99
"1107","2018-08-31",7.06
"1108","2018-09-04",6.91
"1109","2018-09-05",6.79
"1110","2018-09-06",6.73
"1111","2018-09-07",6.67
"1112","2018-09-10",6.56
"1113","2018-09-11",6.6
"1114","2018-09-12",6.97
"1115","2018-09-13",6.74
"1116","2018-09-14",6.56
"1117","2018-09-17",6.88
"1118","2018-09-18",6.75
"1119","2018-09-19",6.8
"1120","2018-09-20",6.68
"1121","2018-09-21",6.59
"1122","2018-09-24",6.74
"1123","2018-09-25",6.71
"1124","2018-09-26",6.67
"1125","2018-09-27",6.7
"1126","2018-09-28",6.7
"1127","2018-10-01",6.62
"1128","2018-10-02",6.78
"1129","2018-10-03",6.86
"1130","2018-10-04",6.9
"1131","2018-10-05",6.98
"1132","2018-10-08",6.45
"1133","2018-10-09",6.33
"1134","2018-10-10",6.05
"1135","2018-10-11",6.09
"1136","2018-10-12",6.06
"1137","2018-10-15",6.27
"1138","2018-10-16",6.33
"1139","2018-10-17",6.47
"1140","2018-10-18",6.75
"1141","2018-10-19",6.81
"1142","2018-10-22",6.82
"1143","2018-10-23",6.81
"1144","2018-10-24",6.82
"1145","2018-10-25",7.12
"1146","2018-10-26",6.88
"1147","2018-10-29",6.89
"1148","2018-10-30",6.97
"1149","2018-10-31",6.85
"1150","2018-11-01",6.92
"1151","2018-11-02",7
"1152","2018-11-05",6.8
"1153","2018-11-06",7.05
"1154","2018-11-07",7.6
"1155","2018-11-08",7.74
"1156","2018-11-09",7.48
"1157","2018-11-12",7.47
"1158","2018-11-13",7.3
"1159","2018-11-14",6.9
"1160","2018-11-15",6.67
"1161","2018-11-16",6.61
"1162","2018-11-19",6.66
"1163","2018-11-20",6.22
"1164","2018-11-21",6.12
"1165","2018-11-23",6.22
"1166","2018-11-26",6.13
"1167","2018-11-27",6.13
"1168","2018-11-28",6.3
"1169","2018-11-29",6.36
"1170","2018-11-30",6.2
"1171","2018-12-03",6.03
"1172","2018-12-04",5.92
"1173","2018-12-06",5.96
"1174","2018-12-07",5.77
"1175","2018-12-10",5.71
"1176","2018-12-11",5.59
"1177","2018-12-12",5.53
"1178","2018-12-13",5.35
"1179","2018-12-14",5.21
"1180","2018-12-17",5.12
"1181","2018-12-18",5.09
"1182","2018-12-19",5.15
"1183","2018-12-20",4.84
"1184","2018-12-21",4.78
"1185","2018-12-24",4.58
"1186","2018-12-26",4.85
"1187","2018-12-27",4.57
"1188","2018-12-28",4.5
"1189","2018-12-31",4.54
"1190","2019-01-02",5.09
"1191","2019-01-03",5.59
"1192","2019-01-04",5.7
"1193","2019-01-07",6.03
"1194","2019-01-08",5.9
"1195","2019-01-09",5.87
"1196","2019-01-10",5.99
"1197","2019-01-11",5.93
"1198","2019-01-14",5.98
"1199","2019-01-15",5.95
"1200","2019-01-16",5.94
"1201","2019-01-17",6.01
"1202","2019-01-18",5.77
"1203","2019-01-22",5.46
"1204","2019-01-23",5.4
"1205","2019-01-24",5.48
"1206","2019-01-25",5.57
"1207","2019-01-28",5.47
"1208","2019-01-29",5.45
"1209","2019-01-30",5.48
"1210","2019-01-31",5.61
"1211","2019-02-01",5.51
"1212","2019-02-04",5.59
"1213","2019-02-05",5.56
"1214","2019-02-06",5.59
"1215","2019-02-07",5.55
"1216","2019-02-08",5.52
"1217","2019-02-11",5.6
"1218","2019-02-12",5.63
"1219","2019-02-13",5.53
"1220","2019-02-14",5.51
"1221","2019-02-15",5.62
"1222","2019-02-19",5.65
"1223","2019-02-20",5.55
"1224","2019-02-21",5.46
"1225","2019-02-22",5.37
"1226","2019-02-25",5.29
"1227","2019-02-26",5.35
"1228","2019-02-27",5.26
"1229","2019-02-28",5.14
"1230","2019-03-01",5.1
"1231","2019-03-04",5.14
"1232","2019-03-05",5.23
"1233","2019-03-06",5.27
"1234","2019-03-07",5.14
"1235","2019-03-08",5.18
"1236","2019-03-11",5.26
"1237","2019-03-12",5.3
"1238","2019-03-13",5.38
"1239","2019-03-14",6.02
"1240","2019-03-15",6.18
"1241","2019-03-18",6.07
"1242","2019-03-19",6.4
"1243","2019-03-20",6.44
"1244","2019-03-21",6.23
"1245","2019-03-22",5.99
"1246","2019-03-25",6.05
"1247","2019-03-26",6.38
"1248","2019-03-27",6.47
"1249","2019-03-28",6.6
"1250","2019-03-29",6.4
"1251","2019-04-01",6.62
"1252","2019-04-02",6.5
"1253","2019-04-03",6.44
"1254","2019-04-04",6.48
"1255","2019-04-05",6.6
"1256","2019-04-08",6.5
"1257","2019-04-09",6.39
"1258","2019-04-10",6.58
"1259","2019-04-11",6.63
"1260","2019-04-12",6.66
"1261","2019-04-15",6.54
"1262","2019-04-16",6.55
"1263","2019-04-17",6.54
"1264","2019-04-18",6.58
"1265","2019-04-22",6.56
"1266","2019-04-23",6.72
"1267","2019-04-24",6.69
"1268","2019-04-25",6.28
"1269","2019-04-26",6.42
"1270","2019-04-29",6.49
"1271","2019-04-30",6.56
"1272","2019-05-01",6.47
"1273","2019-05-02",6.43
"1274","2019-05-03",6.61
"1275","2019-05-06",6.61
"1276","2019-05-07",6.55
"1277","2019-05-08",6.35
"1278","2019-05-09",6.47
"1279","2019-05-10",6.48
"1280","2019-05-13",6.51
"1281","2019-05-14",6.53
"1282","2019-05-15",6.33
"1283","2019-05-16",6.28
"1284","2019-05-17",6.09
"1285","2019-05-20",6.04
"1286","2019-05-21",6.23
"1287","2019-05-22",6.07
"1288","2019-05-23",5.96
"1289","2019-05-24",6.07
"1290","2019-05-28",6.29
"1291","2019-05-29",6.15
"1292","2019-05-30",6.19
"1293","2019-05-31",6.19
"1294","2019-06-03",6.15
"1295","2019-06-04",6.34
"1296","2019-06-05",6.32
"1297","2019-06-06",6.42
"1298","2019-06-07",6.36
"1299","2019-06-10",6.49
"1300","2019-06-11",6.49
"1301","2019-06-12",6.35
"1302","2019-06-13",6.42
"1303","2019-06-14",6.46
"1304","2019-06-17",6.65
"1305","2019-06-18",6.75
"1306","2019-06-19",6.74
"1307","2019-06-20",6.81
"1308","2019-06-21",6.8
"1309","2019-06-24",6.75
"1310","2019-06-25",6.67
"1311","2019-06-26",6.83
"1312","2019-06-27",7.03
"1313","2019-06-28",7.05
"1314","2019-07-01",6.98
"1315","2019-07-02",6.99
"1316","2019-07-03",6.91
"1317","2019-07-05",6.75
"1318","2019-07-08",6.66
"1319","2019-07-09",6.61
"1320","2019-07-10",6.54
"1321","2019-07-11",6.47
"1322","2019-07-12",6.54
"1323","2019-07-15",6.43
"1324","2019-07-16",6.46
"1325","2019-07-17",6.45
"1326","2019-07-18",6.36
"1327","2019-07-19",6.23
"1328","2019-07-22",6.19
"1329","2019-07-23",6.15
"1330","2019-07-24",6.24
"1331","2019-07-25",6.02
"1332","2019-07-26",6.05
"1333","2019-07-29",6.05
"1334","2019-07-30",6.08
"1335","2019-07-31",6.15
"1336","2019-08-01",6.06
"1337","2019-08-02",5.99
"1338","2019-08-05",5.94
"1339","2019-08-06",5.74
"1340","2019-08-07",6.27
"1341","2019-08-08",6.35
"1342","2019-08-09",6.41
"1343","2019-08-12",6.43
"1344","2019-08-13",6.45
"1345","2019-08-14",6.29
"1346","2019-08-15",6.28
"1347","2019-08-16",6.4
"1348","2019-08-19",6.38
"1349","2019-08-20",6.46
"1350","2019-08-21",6.41
"1351","2019-08-22",6.36
"1352","2019-08-23",6.24
"1353","2019-08-26",6.38
"1354","2019-08-27",6.19
"1355","2019-08-28",6.23
"1356","2019-08-29",6.22
"1357","2019-08-30",6.03
"1358","2019-09-03",6.28
"1359","2019-09-04",6.52
"1360","2019-09-05",6.53
"1361","2019-09-06",6.43
"1362","2019-09-09",6.62
"1363","2019-09-10",6.88
"1364","2019-09-11",7.01
"1365","2019-09-12",7.01
"1366","2019-09-13",6.9
"1367","2019-09-16",6.87
"1368","2019-09-17",6.7
"1369","2019-09-18",6.55
"1370","2019-09-19",6.54
"1371","2019-09-20",6.61
"1372","2019-09-23",6.37
"1373","2019-09-24",6.27
"1374","2019-09-25",6.46
"1375","2019-09-26",6.42
"1376","2019-09-27",6.51
"1377","2019-09-30",6.68
"1378","2019-10-01",6.47
"1379","2019-10-02",6.54
"1380","2019-10-03",6.41
"1381","2019-10-04",6.36
"1382","2019-10-07",6.3
"1383","2019-10-08",6.34
"1384","2019-10-09",6.35
"1385","2019-10-10",6.29
"1386","2019-10-11",6.55
"1387","2019-10-14",6.64
"1388","2019-10-15",6.64
"1389","2019-10-16",6.65
"1390","2019-10-17",6.7
"1391","2019-10-18",6.7
"1392","2019-10-21",6.9
"1393","2019-10-22",6.81
"1394","2019-10-23",6.67
"1395","2019-10-24",6.49
"1396","2019-10-25",6.58
"1397","2019-10-28",6.64
"1398","2019-10-29",6.74
"1399","2019-10-30",6.68
"1400","2019-10-31",6.7
"1401","2019-11-01",6.92
"1402","2019-11-04",6.72
"1403","2019-11-05",6.53
"1404","2019-11-06",6.46
"1405","2019-11-07",6.7
"1406","2019-11-08",6.77
"1407","2019-11-11",6.65
"1408","2019-11-12",6.59
"1409","2019-11-13",6.82
"1410","2019-11-14",6.61
"1411","2019-11-15",6.58
"1412","2019-11-18",6.39
"1413","2019-11-19",6.33
"1414","2019-11-20",6.35
"1415","2019-11-21",6.25
"1416","2019-11-22",6.36
"1417","2019-11-25",6.52
"1418","2019-11-26",6.38
"1419","2019-11-27",6.5
"1420","2019-11-29",6.67
"1421","2019-12-02",6.58
"1422","2019-12-03",6.52
"1423","2019-12-04",6.6
"1424","2019-12-05",6.54
"1425","2019-12-06",6.6
"1426","2019-12-09",6.62
"1427","2019-12-10",6.7
"1428","2019-12-11",6.59
"1429","2019-12-12",6.51
"1430","2019-12-13",6.45
"1431","2019-12-16",6.55
"1432","2019-12-17",6.58
"1433","2019-12-18",6.55
"1434","2019-12-19",6.56
"1435","2019-12-20",6.62
"1436","2019-12-23",6.74
"1437","2019-12-24",6.77
"1438","2019-12-26",6.81
"1439","2019-12-27",6.91
"1440","2019-12-30",6.76
"1441","2019-12-31",6.78
"1442","2020-01-02",6.8
"1443","2020-01-03",6.66
"1444","2020-01-06",6.92
"1445","2020-01-07",6.94
"1446","2020-01-08",6.79
"1447","2020-01-09",6.7
"1448","2020-01-10",6.86
"1449","2020-01-13",6.87
"1450","2020-01-14",6.72
"1451","2020-01-15",6.72
"1452","2020-01-16",6.74
"1453","2020-01-17",6.69
"1454","2020-01-21",6.7
"1455","2020-01-22",6.79
"1456","2020-01-23",6.8
"1457","2020-01-24",6.78
"1458","2020-01-27",6.76
"1459","2020-01-28",6.76
"1460","2020-01-29",6.68
"1461","2020-01-30",6.69
"1462","2020-01-31",6.48
"1463","2020-02-03",6.47
"1464","2020-02-04",6.62
"1465","2020-02-05",6.61
"1466","2020-02-06",6.61
"1467","2020-02-07",6.61
"1468","2020-02-10",6.56
"1469","2020-02-11",6.58
"1470","2020-02-12",6.56
"1471","2020-02-13",6.65
"1472","2020-02-14",6.79
"1473","2020-02-18",6.71
"1474","2020-02-19",6.6
"1475","2020-02-20",6.75
"1476","2020-02-21",6.8
"1477","2020-02-24",6.67
"1478","2020-02-25",6.47
"1479","2020-02-26",6.53
"1480","2020-02-27",6.2
"1481","2020-02-28",5.91
"1482","2020-03-02",6.33
"1483","2020-03-03",6.28
"1484","2020-03-04",6.4
"1485","2020-03-05",6.3
"1486","2020-03-06",6.57
"1487","2020-03-09",5.91
"1488","2020-03-10",6.02
"1489","2020-03-11",5.55
"1490","2020-03-12",5.51
"1491","2020-03-13",6.21
"1492","2020-03-16",6
"1493","2020-03-17",6.29
"1494","2020-03-18",5.2
"1495","2020-03-19",5.64
"1496","2020-03-20",6.03
"1497","2020-03-23",5.79
"1498","2020-03-24",5.75
"1499","2020-03-25",5.54
"1500","2020-03-26",6.12
"1501","2020-03-27",5.73
"1502","2020-03-30",6.2
"1503","2020-03-31",6.07
"1504","2020-04-01",5.82
"1505","2020-04-02",5.91
"1506","2020-04-03",5.82
"1507","2020-04-06",5.92
"1508","2020-04-07",5.69
"1509","2020-04-08",5.87
"1510","2020-04-09",6.52
"1511","2020-04-13",6.08
"1512","2020-04-14",6.25
"1513","2020-04-15",6.03
"1514","2020-04-16",5.97
"1515","2020-04-17",6.19
"1516","2020-04-20",5.98
"1517","2020-04-21",5.99
"1518","2020-04-22",6.16
"1519","2020-04-23",6.28
"1520","2020-04-24",6.46
"1521","2020-04-27",6.7
"1522","2020-04-28",6.6
"1523","2020-04-29",6.81
"1524","2020-04-30",6.56
"1525","2020-05-01",6.5
"1526","2020-05-04",6.44
"1527","2020-05-05",6.46
"1528","2020-05-06",6.55
"1529","2020-05-07",6.47
"1530","2020-05-08",6.56
"1531","2020-05-11",6.41
"1532","2020-05-12",6.07
"1533","2020-05-13",6.21
"1534","2020-05-14",6.26
"1535","2020-05-15",6.42
"1536","2020-05-18",6.71
"1537","2020-05-19",6.62
"1538","2020-05-20",6.84
"1539","2020-05-21",6.77
"1540","2020-05-22",6.92
"1541","2020-05-26",6.94
"1542","2020-05-27",6.98
"1543","2020-05-28",6.9
"1544","2020-05-29",6.9
"1545","2020-06-01",6.85
"1546","2020-06-02",7
"1547","2020-06-03",7.3
"1548","2020-06-04",7.32
"1549","2020-06-05",7.33
"1550","2020-06-08",7.17
"1551","2020-06-09",7.07
"1552","2020-06-10",6.85
"1553","2020-06-11",6.49
"1554","2020-06-12",6.82
"1555","2020-06-15",6.85
"1556","2020-06-16",7.01
"1557","2020-06-17",6.81
"1558","2020-06-18",6.77
"1559","2020-06-19",6.6
"1560","2020-06-22",6.61
"1561","2020-06-23",6.69
"1562","2020-06-24",6.75
"1563","2020-06-25",6.78
"1564","2020-06-26",6.9
"1565","2020-06-29",6.73
"1566","2020-06-30",6.85
"1567","2020-07-01",6.81
"1568","2020-07-02",6.78
"1569","2020-07-06",6.8
"1570","2020-07-07",6.64
"1571","2020-07-08",6.75
"1572","2020-07-09",6.74
"1573","2020-07-10",6.82
"1574","2020-07-13",6.92
"1575","2020-07-14",7.1
"1576","2020-07-15",7.05
"1577","2020-07-16",7.08
"1578","2020-07-17",7.15
"1579","2020-07-20",7.24
"1580","2020-07-21",7.18
"1581","2020-07-22",7.15
"1582","2020-07-23",7.12
"1583","2020-07-24",6.97
"1584","2020-07-27",7.07
"1585","2020-07-28",7.12
"1586","2020-07-29",7.15
"1587","2020-07-30",7.05
"1588","2020-07-31",6.91
"1589","2020-08-03",6.74
"1590","2020-08-04",6.85
"1591","2020-08-05",6.8
"1592","2020-08-06",6.74
"1593","2020-08-07",6.95
"1594","2020-08-10",6.79
"1595","2020-08-11",6.7
"1596","2020-08-12",6.79
"1597","2020-08-13",6.75
"1598","2020-08-14",6.8
"1599","2020-08-17",6.96
"1600","2020-08-18",6.92
"1601","2020-08-19",6.83
"1602","2020-08-20",6.84
"1603","2020-08-21",6.87
"1604","2020-08-24",6.8
"1605","2020-08-25",6.79
"1606","2020-08-26",6.79
"1607","2020-08-27",6.74
"1608","2020-08-28",6.79
"1609","2020-08-31",6.69
"1610","2020-09-01",6.68
"1611","2020-09-02",6.68
"1612","2020-09-03",6.69
"1613","2020-09-04",6.6
"1614","2020-09-08",6.54
"1615","2020-09-09",6.58
"1616","2020-09-10",6.59
"1617","2020-09-11",6.5
"1618","2020-09-14",6.65
"1619","2020-09-15",6.62
"1620","2020-09-16",6.61
"1621","2020-09-17",6.58
"1622","2020-09-18",6.65
"1623","2020-09-21",6.52
"1624","2020-09-22",6.58
"1625","2020-09-23",6.45
"1626","2020-09-24",6.54
"1627","2020-09-25",6.55
"1628","2020-09-28",6.65
"1629","2020-09-29",6.6
"1630","2020-09-30",6.66
"1631","2020-10-01",6.76
"1632","2020-10-02",6.84
"1633","2020-10-05",6.62
"1634","2020-10-06",6.58
"1635","2020-10-07",6.7
"1636","2020-10-08",6.55
"1637","2020-10-09",6.64
"1638","2020-10-12",6.69
"1639","2020-10-13",6.67
"1640","2020-10-14",6.67
"1641","2020-10-15",6.59
"1642","2020-10-16",6.63
"1643","2020-10-19",6.66
"1644","2020-10-20",6.75
"1645","2020-10-21",6.72
"1646","2020-10-22",6.76
"1647","2020-10-23",6.77
"1648","2020-10-26",6.68
"1649","2020-10-27",6.54
"1650","2020-10-28",6.45
"1651","2020-10-29",6.42
"1652","2020-10-30",6.44
"1653","2020-11-02",6.5
"1654","2020-11-03",6.62
"1655","2020-11-04",6.65
"1656","2020-11-05",6.74
"1657","2020-11-06",6.62
"1658","2020-11-09",6.96
"1659","2020-11-10",7.27
"1660","2020-11-11",7.65
"1661","2020-11-12",7.45
"1662","2020-11-13",7.71
"1663","2020-11-16",8.2
"1664","2020-11-17",8.36
"1665","2020-11-18",7.73
"1666","2020-11-19",8.11
"1667","2020-11-20",8.21
"1668","2020-11-23",8.4
"1669","2020-11-24",8.31
"1670","2020-11-25",8.37
"1671","2020-11-27",8.18
