"","date","PRIM"
"1004","2012-07-30",12.42
"1005","2012-07-31",12.35
"1006","2012-08-01",12.32
"1007","2012-08-02",12.48
"1008","2012-08-03",12.6
"1009","2012-08-06",12.98
"1010","2012-08-07",13.11
"1011","2012-08-08",13.63
"1012","2012-08-09",13.22
"1013","2012-08-10",13.13
"1014","2012-08-13",12.87
"1015","2012-08-14",12.93
"1016","2012-08-15",12.95
"1017","2012-08-16",12.94
"1018","2012-08-17",13.04
"1019","2012-08-20",13.03
"1020","2012-08-21",12.99
"1021","2012-08-22",12.99
"1022","2012-08-23",12.87
"1023","2012-08-24",12.67
"1024","2012-08-27",12.64
"1025","2012-08-28",12.51
"1026","2012-08-29",12.64
"1027","2012-08-30",12.47
"1028","2012-08-31",12.3
"1029","2012-09-04",12.4
"1030","2012-09-05",12.52
"1031","2012-09-06",12.6
"1032","2012-09-07",12.98
"1033","2012-09-10",13
"1034","2012-09-11",13.02
"1035","2012-09-12",12.79
"1036","2012-09-13",13.07
"1037","2012-09-14",13.15
"1038","2012-09-17",13.05
"1039","2012-09-18",13.05
"1040","2012-09-19",13.17
"1041","2012-09-20",13.23
"1042","2012-09-21",13.25
"1043","2012-09-24",13.17
"1044","2012-09-25",12.97
"1045","2012-09-26",13.12
"1046","2012-09-27",13.14
"1047","2012-09-28",13.05
"1048","2012-10-01",13.3
"1049","2012-10-02",13.84
"1050","2012-10-03",13.85
"1051","2012-10-04",13.89
"1052","2012-10-05",13.85
"1053","2012-10-08",13.84
"1054","2012-10-09",13.32
"1055","2012-10-10",13.3
"1056","2012-10-11",13.37
"1057","2012-10-12",13.25
"1058","2012-10-15",13.42
"1059","2012-10-16",13.77
"1060","2012-10-17",14.02
"1061","2012-10-18",14
"1062","2012-10-19",14
"1063","2012-10-22",13.92
"1064","2012-10-23",14.01
"1065","2012-10-24",13.81
"1066","2012-10-25",13.54
"1067","2012-10-26",13.5
"1068","2012-10-31",13.97
"1069","2012-11-01",14.21
"1070","2012-11-02",14.5
"1071","2012-11-05",14.67
"1072","2012-11-06",14.4
"1073","2012-11-07",13.81
"1074","2012-11-08",13.69
"1075","2012-11-09",13.65
"1076","2012-11-12",14
"1077","2012-11-13",13.98
"1078","2012-11-14",14.29
"1079","2012-11-15",14.34
"1080","2012-11-16",14.18
"1081","2012-11-19",14.61
"1082","2012-11-20",14.5
"1083","2012-11-21",14.5
"1084","2012-11-23",14.52
"1085","2012-11-26",14.46
"1086","2012-11-27",14.48
"1087","2012-11-28",14.56
"1088","2012-11-29",14.57
"1089","2012-11-30",14.48
"1090","2012-12-03",14.46
"1091","2012-12-04",14.45
"1092","2012-12-05",14.32
"1093","2012-12-06",14.31
"1094","2012-12-07",14.5
"1095","2012-12-10",14.64
"1096","2012-12-11",14.67
"1097","2012-12-12",14.68
"1098","2012-12-13",14.45
"1099","2012-12-14",14.47
"1100","2012-12-17",14.69
"1101","2012-12-18",14.85
"1102","2012-12-19",14.93
"1103","2012-12-20",14.93
"1104","2012-12-21",14.86
"1105","2012-12-24",14.96
"1106","2012-12-26",14.91
"1107","2012-12-27",14.87
"1108","2012-12-28",14.85
"1109","2012-12-31",15.04
"1110","2013-01-02",15.64
"1111","2013-01-03",15.7
"1112","2013-01-04",15.76
"1113","2013-01-07",15.74
"1114","2013-01-08",15.86
"1115","2013-01-09",15.87
"1116","2013-01-10",15.89
"1117","2013-01-11",16.26
"1118","2013-01-14",16.299999
"1119","2013-01-15",16.940001
"1120","2013-01-16",17.200001
"1121","2013-01-17",18.27
"1122","2013-01-18",18.26
"1123","2013-01-22",18.639999
"1124","2013-01-23",18.68
"1125","2013-01-24",18.68
"1126","2013-01-25",18.85
"1127","2013-01-28",19
"1128","2013-01-29",18.91
"1129","2013-01-30",19.17
"1130","2013-01-31",19.18
"1131","2013-02-01",19.709999
"1132","2013-02-04",18.9
"1133","2013-02-05",19.290001
"1134","2013-02-06",19.379999
"1135","2013-02-07",19.25
"1136","2013-02-08",19.34
"1137","2013-02-11",19.440001
"1138","2013-02-12",19.42
"1139","2013-02-13",19.6
"1140","2013-02-14",19.809999
"1141","2013-02-15",19.68
"1142","2013-02-19",19.879999
"1143","2013-02-20",19.389999
"1144","2013-02-21",19.290001
"1145","2013-02-22",19.65
"1146","2013-02-25",18.82
"1147","2013-02-26",18.98
"1148","2013-02-27",18.790001
"1149","2013-02-28",18.75
"1150","2013-03-01",19.049999
"1151","2013-03-04",18.91
"1152","2013-03-05",19.01
"1153","2013-03-06",19.08
"1154","2013-03-07",19.99
"1155","2013-03-08",20.280001
"1156","2013-03-11",19.969999
"1157","2013-03-12",20.309999
"1158","2013-03-13",20.41
"1159","2013-03-14",21.559999
"1160","2013-03-15",21.48
"1161","2013-03-18",21.799999
"1162","2013-03-19",21.51
"1163","2013-03-20",21.700001
"1164","2013-03-21",21.77
"1165","2013-03-22",21.92
"1166","2013-03-25",21.83
"1167","2013-03-26",22
"1168","2013-03-27",22.25
"1169","2013-03-28",22.110001
"1170","2013-04-01",22.540001
"1171","2013-04-02",22.4
"1172","2013-04-03",22.1
"1173","2013-04-04",22.200001
"1174","2013-04-05",22.190001
"1175","2013-04-08",22.450001
"1176","2013-04-09",22.719999
"1177","2013-04-10",23.08
"1178","2013-04-11",23.120001
"1179","2013-04-12",22.83
"1180","2013-04-15",21.139999
"1181","2013-04-16",22.17
"1182","2013-04-17",22.08
"1183","2013-04-18",21.5
"1184","2013-04-19",21.43
"1185","2013-04-22",21.48
"1186","2013-04-23",21.629999
"1187","2013-04-24",21.76
"1188","2013-04-25",21.83
"1189","2013-04-26",21.74
"1190","2013-04-29",21.99
"1191","2013-04-30",22.040001
"1192","2013-05-01",21.32
"1193","2013-05-02",21.98
"1194","2013-05-03",22.59
"1195","2013-05-06",22.110001
"1196","2013-05-07",22.23
"1197","2013-05-08",21.58
"1198","2013-05-09",21.18
"1199","2013-05-10",21.200001
"1200","2013-05-13",20.809999
"1201","2013-05-14",21.190001
"1202","2013-05-15",21.09
"1203","2013-05-16",21.23
"1204","2013-05-17",21.27
"1205","2013-05-20",20.959999
"1206","2013-05-21",21.07
"1207","2013-05-22",21.07
"1208","2013-05-23",21.110001
"1209","2013-05-24",21.379999
"1210","2013-05-28",21.379999
"1211","2013-05-29",21.120001
"1212","2013-05-30",21.299999
"1213","2013-05-31",21.309999
"1214","2013-06-03",21.360001
"1215","2013-06-04",20.549999
"1216","2013-06-05",20.129999
"1217","2013-06-06",20.32
"1218","2013-06-07",20.459999
"1219","2013-06-10",20.879999
"1220","2013-06-11",20.1
"1221","2013-06-12",19.860001
"1222","2013-06-13",20.370001
"1223","2013-06-14",20.280001
"1224","2013-06-17",20.309999
"1225","2013-06-18",20.76
"1226","2013-06-19",20.52
"1227","2013-06-20",20.01
"1228","2013-06-21",19.719999
"1229","2013-06-24",19.23
"1230","2013-06-25",19.120001
"1231","2013-06-26",19.26
"1232","2013-06-27",19.450001
"1233","2013-06-28",19.719999
"1234","2013-07-01",19.83
"1235","2013-07-02",19.860001
"1236","2013-07-03",19.889999
"1237","2013-07-05",20.01
"1238","2013-07-08",20.02
"1239","2013-07-09",19.790001
"1240","2013-07-10",20.34
"1241","2013-07-11",21.879999
"1242","2013-07-12",21.75
"1243","2013-07-15",21.690001
"1244","2013-07-16",21.92
"1245","2013-07-17",22.23
"1246","2013-07-18",21.610001
"1247","2013-07-19",21.5
"1248","2013-07-22",21.5
"1249","2013-07-23",21.6
"1250","2013-07-24",21.5
"1251","2013-07-25",21.57
"1252","2013-07-26",21.049999
"1253","2013-07-29",20.58
"1254","2013-07-30",20.57
"1255","2013-07-31",20.799999
"1256","2013-08-01",20.940001
"1257","2013-08-02",21.58
"1258","2013-08-05",21.540001
"1259","2013-08-06",21.049999
"1260","2013-08-07",22.27
"1261","2013-08-08",22.5
"1262","2013-08-09",23.09
"1263","2013-08-12",23.190001
"1264","2013-08-13",23.24
"1265","2013-08-14",23.16
"1266","2013-08-15",22.700001
"1267","2013-08-16",22.74
"1268","2013-08-19",22.51
"1269","2013-08-20",22.860001
"1270","2013-08-21",22.85
"1271","2013-08-22",23.16
"1272","2013-08-23",23.139999
"1273","2013-08-26",22.92
"1274","2013-08-27",22.32
"1275","2013-08-28",22.65
"1276","2013-08-29",22.790001
"1277","2013-08-30",22.48
"1278","2013-09-03",22.41
"1279","2013-09-04",23.02
"1280","2013-09-05",23.049999
"1281","2013-09-06",24.08
"1282","2013-09-09",24.59
"1283","2013-09-10",24.57
"1284","2013-09-11",24.389999
"1285","2013-09-12",24.5
"1286","2013-09-13",24.370001
"1287","2013-09-16",24.389999
"1288","2013-09-17",24.719999
"1289","2013-09-18",24.940001
"1290","2013-09-19",24.940001
"1291","2013-09-20",25.25
"1292","2013-09-23",25.709999
"1293","2013-09-24",25.51
"1294","2013-09-25",25.450001
"1295","2013-09-26",25.629999
"1296","2013-09-27",25.309999
"1297","2013-09-30",25.48
"1298","2013-10-01",25.780001
"1299","2013-10-02",25.469999
"1300","2013-10-03",24.76
"1301","2013-10-04",24.66
"1302","2013-10-07",24.25
"1303","2013-10-08",23.5
"1304","2013-10-09",23.690001
"1305","2013-10-10",24.059999
"1306","2013-10-11",25
"1307","2013-10-14",25.85
"1308","2013-10-15",25.870001
"1309","2013-10-16",25.99
"1310","2013-10-17",26.48
"1311","2013-10-18",26.91
"1312","2013-10-21",27.299999
"1313","2013-10-22",26.52
"1314","2013-10-23",27.040001
"1315","2013-10-24",27.129999
"1316","2013-10-25",26.969999
"1317","2013-10-28",26.9
"1318","2013-10-29",26.940001
"1319","2013-10-30",25.969999
"1320","2013-10-31",26.040001
"1321","2013-11-01",25.629999
"1322","2013-11-04",26.02
"1323","2013-11-05",28.33
"1324","2013-11-06",27.780001
"1325","2013-11-07",27.24
"1326","2013-11-08",28.379999
"1327","2013-11-11",28.27
"1328","2013-11-12",28.32
"1329","2013-11-13",28.389999
"1330","2013-11-14",28.15
"1331","2013-11-15",28.16
"1332","2013-11-18",28
"1333","2013-11-19",27.799999
"1334","2013-11-20",27.26
"1335","2013-11-21",27.68
"1336","2013-11-22",27.92
"1337","2013-11-25",27.889999
"1338","2013-11-26",28.43
"1339","2013-11-27",28.57
"1340","2013-11-29",28.76
"1341","2013-12-02",27.6
"1342","2013-12-03",27.469999
"1343","2013-12-04",27.35
"1344","2013-12-05",27.209999
"1345","2013-12-06",27.790001
"1346","2013-12-09",27.549999
"1347","2013-12-10",27.709999
"1348","2013-12-11",27.49
"1349","2013-12-12",27.59
"1350","2013-12-13",27.52
"1351","2013-12-16",28.059999
"1352","2013-12-17",28.309999
"1353","2013-12-18",29.16
"1354","2013-12-19",28.950001
"1355","2013-12-20",30.040001
"1356","2013-12-23",30.440001
"1357","2013-12-24",30.389999
"1358","2013-12-26",30.77
"1359","2013-12-27",30.809999
"1360","2013-12-30",30.57
"1361","2013-12-31",31.129999
"1362","2014-01-02",30.58
"1363","2014-01-03",30.93
"1364","2014-01-06",30.51
"1365","2014-01-07",31.120001
"1366","2014-01-08",31.4
"1367","2014-01-09",31.469999
"1368","2014-01-10",31.65
"1369","2014-01-13",31.530001
"1370","2014-01-14",32.470001
"1371","2014-01-15",33.349998
"1372","2014-01-16",33.18
"1373","2014-01-17",32.689999
"1374","2014-01-21",32.709999
"1375","2014-01-22",32.869999
"1376","2014-01-23",32.279999
"1377","2014-01-24",31.34
"1378","2014-01-27",30.450001
"1379","2014-01-28",31.370001
"1380","2014-01-29",31.09
"1381","2014-01-30",31.530001
"1382","2014-01-31",31.77
"1383","2014-02-03",30.98
"1384","2014-02-04",31.02
"1385","2014-02-05",30.49
"1386","2014-02-06",31.379999
"1387","2014-02-07",31.5
"1388","2014-02-10",32.139999
"1389","2014-02-11",32.349998
"1390","2014-02-12",32.560001
"1391","2014-02-13",32.849998
"1392","2014-02-14",32.52
"1393","2014-02-18",32.799999
"1394","2014-02-19",32.450001
"1395","2014-02-20",32.790001
"1396","2014-02-21",32.450001
"1397","2014-02-24",32.450001
"1398","2014-02-25",32
"1399","2014-02-26",31.6
"1400","2014-02-27",31.16
"1401","2014-02-28",31.27
"1402","2014-03-03",31.08
"1403","2014-03-04",32.669998
"1404","2014-03-05",32.59
"1405","2014-03-06",32.290001
"1406","2014-03-07",32.82
"1407","2014-03-10",32.599998
"1408","2014-03-11",32.060001
"1409","2014-03-12",31.65
"1410","2014-03-13",30.790001
"1411","2014-03-14",31.129999
"1412","2014-03-17",30.92
"1413","2014-03-18",31.030001
"1414","2014-03-19",30.879999
"1415","2014-03-20",30.91
"1416","2014-03-21",30.92
"1417","2014-03-24",30.440001
"1418","2014-03-25",30.52
"1419","2014-03-26",30.41
"1420","2014-03-27",30.15
"1421","2014-03-28",29.26
"1422","2014-03-31",29.98
"1423","2014-04-01",30.530001
"1424","2014-04-02",30.879999
"1425","2014-04-03",30.76
"1426","2014-04-04",29.540001
"1427","2014-04-07",28.49
"1428","2014-04-08",28.51
"1429","2014-04-09",29.24
"1430","2014-04-10",28.01
"1431","2014-04-11",26.799999
"1432","2014-04-14",26.389999
"1433","2014-04-15",26.940001
"1434","2014-04-16",27.41
"1435","2014-04-17",27.67
"1436","2014-04-21",27.790001
"1437","2014-04-22",28.5
"1438","2014-04-23",28.040001
"1439","2014-04-24",28.110001
"1440","2014-04-25",28.030001
"1441","2014-04-28",27.66
"1442","2014-04-29",27.879999
"1443","2014-04-30",27.98
"1444","2014-05-01",27.52
"1445","2014-05-02",27.74
"1446","2014-05-05",27.42
"1447","2014-05-06",28.85
"1448","2014-05-07",29.040001
"1449","2014-05-08",28.6
"1450","2014-05-09",29.07
"1451","2014-05-12",30.209999
"1452","2014-05-13",30.030001
"1453","2014-05-14",28.84
"1454","2014-05-15",29.1
"1455","2014-05-16",29.17
"1456","2014-05-19",29.200001
"1457","2014-05-20",27.99
"1458","2014-05-21",28.4
"1459","2014-05-22",28.34
"1460","2014-05-23",28.51
"1461","2014-05-27",28.719999
"1462","2014-05-28",28.74
"1463","2014-05-29",28.85
"1464","2014-05-30",28.969999
"1465","2014-06-02",29.139999
"1466","2014-06-03",29.059999
"1467","2014-06-04",29
"1468","2014-06-05",29.84
"1469","2014-06-06",30.17
"1470","2014-06-09",30.77
"1471","2014-06-10",30.08
"1472","2014-06-11",29.5
"1473","2014-06-12",29.43
"1474","2014-06-13",29.459999
"1475","2014-06-16",29.940001
"1476","2014-06-17",30.43
"1477","2014-06-18",30.1
"1478","2014-06-19",30.51
"1479","2014-06-20",30.42
"1480","2014-06-23",30
"1481","2014-06-24",29.75
"1482","2014-06-25",29.25
"1483","2014-06-26",29.040001
"1484","2014-06-27",28.940001
"1485","2014-06-30",28.84
"1486","2014-07-01",28.940001
"1487","2014-07-02",28.74
"1488","2014-07-03",28.52
"1489","2014-07-07",26.99
"1490","2014-07-08",26.5
"1491","2014-07-09",26.549999
"1492","2014-07-10",26.059999
"1493","2014-07-11",25.91
"1494","2014-07-14",26.219999
"1495","2014-07-15",25.98
"1496","2014-07-16",25.690001
"1497","2014-07-17",25.34
"1498","2014-07-18",25.629999
"1499","2014-07-21",25
"1500","2014-07-22",25
"1501","2014-07-23",25.049999
"1502","2014-07-24",25.389999
"1503","2014-07-25",25.08
"1504","2014-07-28",24.940001
"1505","2014-07-29",24.92
"1506","2014-07-30",24.459999
"1507","2014-07-31",23.879999
"1508","2014-08-01",23.889999
"1509","2014-08-04",24.360001
"1510","2014-08-05",24.23
"1511","2014-08-06",24.219999
"1512","2014-08-07",26.9
"1513","2014-08-08",27.76
"1514","2014-08-11",28.700001
"1515","2014-08-12",28.110001
"1516","2014-08-13",28.379999
"1517","2014-08-14",28.469999
"1518","2014-08-15",28.469999
"1519","2014-08-18",28.879999
"1520","2014-08-19",28.67
"1521","2014-08-20",28.02
"1522","2014-08-21",28.290001
"1523","2014-08-22",28.27
"1524","2014-08-25",28.59
"1525","2014-08-26",29
"1526","2014-08-27",29
"1527","2014-08-28",28.82
"1528","2014-08-29",29.040001
"1529","2014-09-02",29.75
"1530","2014-09-03",29.049999
"1531","2014-09-04",28.83
"1532","2014-09-05",29.1
"1533","2014-09-08",28.84
"1534","2014-09-09",28.969999
"1535","2014-09-10",29
"1536","2014-09-11",28.950001
"1537","2014-09-12",28.629999
"1538","2014-09-15",28.65
"1539","2014-09-16",29.1
"1540","2014-09-17",29.799999
"1541","2014-09-18",29.65
"1542","2014-09-19",29.120001
"1543","2014-09-22",28.75
"1544","2014-09-23",28.530001
"1545","2014-09-24",28.51
"1546","2014-09-25",27.690001
"1547","2014-09-26",27.82
"1548","2014-09-29",27.68
"1549","2014-09-30",26.84
"1550","2014-10-01",26.35
"1551","2014-10-02",26.52
"1552","2014-10-03",26.629999
"1553","2014-10-06",26.379999
"1554","2014-10-07",25.719999
"1555","2014-10-08",26.59
"1556","2014-10-09",25.51
"1557","2014-10-10",24.450001
"1558","2014-10-13",23.9
"1559","2014-10-14",23.290001
"1560","2014-10-15",23.950001
"1561","2014-10-16",24.5
"1562","2014-10-17",25.120001
"1563","2014-10-20",25.200001
"1564","2014-10-21",25.57
"1565","2014-10-22",24.9
"1566","2014-10-23",25.690001
"1567","2014-10-24",25.76
"1568","2014-10-27",26.35
"1569","2014-10-28",27.74
"1570","2014-10-29",27.65
"1571","2014-10-30",28.68
"1572","2014-10-31",28.719999
"1573","2014-11-03",28.709999
"1574","2014-11-04",27.889999
"1575","2014-11-05",27.82
"1576","2014-11-06",28.059999
"1577","2014-11-07",27.690001
"1578","2014-11-10",27.35
"1579","2014-11-11",26.790001
"1580","2014-11-12",26.559999
"1581","2014-11-13",25.77
"1582","2014-11-14",25.030001
"1583","2014-11-17",24.860001
"1584","2014-11-18",26.440001
"1585","2014-11-19",26.57
"1586","2014-11-20",26.959999
"1587","2014-11-21",27.09
"1588","2014-11-24",27.25
"1589","2014-11-25",27.290001
"1590","2014-11-26",27.34
"1591","2014-11-28",26.15
"1592","2014-12-01",22.58
"1593","2014-12-02",22.549999
"1594","2014-12-03",23.32
"1595","2014-12-04",23.07
"1596","2014-12-05",23.040001
"1597","2014-12-08",23.35
"1598","2014-12-09",23.209999
"1599","2014-12-10",22.200001
"1600","2014-12-11",22.129999
"1601","2014-12-12",21.57
"1602","2014-12-15",21.26
"1603","2014-12-16",19.99
"1604","2014-12-17",20.639999
"1605","2014-12-18",21.540001
"1606","2014-12-19",22.17
"1607","2014-12-22",22.16
"1608","2014-12-23",23.01
"1609","2014-12-24",23
"1610","2014-12-26",23.09
"1611","2014-12-29",23.25
"1612","2014-12-30",23.530001
"1613","2014-12-31",23.24
"1614","2015-01-02",22.98
"1615","2015-01-05",22.559999
"1616","2015-01-06",21.85
"1617","2015-01-07",21.469999
"1618","2015-01-08",21.41
"1619","2015-01-09",20.889999
"1620","2015-01-12",20.5
"1621","2015-01-13",20.35
"1622","2015-01-14",19.52
"1623","2015-01-15",18.120001
"1624","2015-01-16",18.02
"1625","2015-01-20",17.98
"1626","2015-01-21",18
"1627","2015-01-22",18.709999
"1628","2015-01-23",19.51
"1629","2015-01-26",19.6
"1630","2015-01-27",19.549999
"1631","2015-01-28",19.33
"1632","2015-01-29",20.059999
"1633","2015-01-30",18.780001
"1634","2015-02-02",19.85
"1635","2015-02-03",20.9
"1636","2015-02-04",20.5
"1637","2015-02-05",21.049999
"1638","2015-02-06",21.24
"1639","2015-02-09",21.93
"1640","2015-02-10",21.950001
"1641","2015-02-11",21.59
"1642","2015-02-12",21.469999
"1643","2015-02-13",21.9
"1644","2015-02-17",21.6
"1645","2015-02-18",21.540001
"1646","2015-02-19",21.68
"1647","2015-02-20",21.299999
"1648","2015-02-23",21.07
"1649","2015-02-24",21.6
"1650","2015-02-25",21.690001
"1651","2015-02-26",21.16
"1652","2015-02-27",20.65
"1653","2015-03-02",21.09
"1654","2015-03-03",17.219999
"1655","2015-03-04",17.9
"1656","2015-03-05",17.52
"1657","2015-03-06",17.23
"1658","2015-03-09",17.200001
"1659","2015-03-10",16.75
"1660","2015-03-11",16.99
"1661","2015-03-12",17.15
"1662","2015-03-13",17.030001
"1663","2015-03-16",17.059999
"1664","2015-03-17",17.059999
"1665","2015-03-18",17.290001
"1666","2015-03-19",17.52
"1667","2015-03-20",17.52
"1668","2015-03-23",18.1
"1669","2015-03-24",18.049999
"1670","2015-03-25",18.02
"1671","2015-03-26",17.969999
"1672","2015-03-27",17.65
"1673","2015-03-30",17.299999
"1674","2015-03-31",17.190001
"1675","2015-04-01",17.07
"1676","2015-04-02",18.1
"1677","2015-04-06",18.74
"1678","2015-04-07",19.299999
"1679","2015-04-08",18.58
"1680","2015-04-09",18.74
"1681","2015-04-10",18.309999
"1682","2015-04-13",18.17
"1683","2015-04-14",18.59
"1684","2015-04-15",18.940001
"1685","2015-04-16",19.02
"1686","2015-04-17",19.74
"1687","2015-04-20",19.17
"1688","2015-04-21",19.25
"1689","2015-04-22",19.27
"1690","2015-04-23",19.24
"1691","2015-04-24",19.24
"1692","2015-04-27",19.280001
"1693","2015-04-28",19.35
"1694","2015-04-29",19.360001
"1695","2015-04-30",19.23
"1696","2015-05-01",19.25
"1697","2015-05-04",19.059999
"1698","2015-05-05",19.26
"1699","2015-05-06",19.09
"1700","2015-05-07",18.959999
"1701","2015-05-08",19.16
"1702","2015-05-11",19.24
"1703","2015-05-12",19.030001
"1704","2015-05-13",18.99
"1705","2015-05-14",18.82
"1706","2015-05-15",18.57
"1707","2015-05-18",18.52
"1708","2015-05-19",18.209999
"1709","2015-05-20",18.6
"1710","2015-05-21",19
"1711","2015-05-22",18.58
"1712","2015-05-26",18.84
"1713","2015-05-27",18.93
"1714","2015-05-28",18.870001
"1715","2015-05-29",18.77
"1716","2015-06-01",19.15
"1717","2015-06-02",19.51
"1718","2015-06-03",19.43
"1719","2015-06-04",18.74
"1720","2015-06-05",18.9
"1721","2015-06-08",19.35
"1722","2015-06-09",19.09
"1723","2015-06-10",19.76
"1724","2015-06-11",19.610001
"1725","2015-06-12",19.700001
"1726","2015-06-15",19.309999
"1727","2015-06-16",19.59
"1728","2015-06-17",19.5
"1729","2015-06-18",19.610001
"1730","2015-06-19",19.5
"1731","2015-06-22",19.690001
"1732","2015-06-23",20
"1733","2015-06-24",19.530001
"1734","2015-06-25",19.360001
"1735","2015-06-26",19.85
"1736","2015-06-29",19.780001
"1737","2015-06-30",19.799999
"1738","2015-07-01",19.75
"1739","2015-07-02",19.389999
"1740","2015-07-06",19.48
"1741","2015-07-07",19.209999
"1742","2015-07-08",18.57
"1743","2015-07-09",18.959999
"1744","2015-07-10",19.040001
"1745","2015-07-13",18.959999
"1746","2015-07-14",18.24
"1747","2015-07-15",17.59
"1748","2015-07-16",17.620001
"1749","2015-07-17",17.58
"1750","2015-07-20",17.610001
"1751","2015-07-21",17.639999
"1752","2015-07-22",17.35
"1753","2015-07-23",16.799999
"1754","2015-07-24",16.83
"1755","2015-07-27",16.9
"1756","2015-07-28",17.51
"1757","2015-07-29",17.610001
"1758","2015-07-30",18.059999
"1759","2015-07-31",18.15
"1760","2015-08-03",18
"1761","2015-08-04",18.049999
"1762","2015-08-05",17.91
"1763","2015-08-06",19.01
"1764","2015-08-07",18
"1765","2015-08-10",18.41
"1766","2015-08-11",18.1
"1767","2015-08-12",18.68
"1768","2015-08-13",18.030001
"1769","2015-08-14",18
"1770","2015-08-17",18.17
"1771","2015-08-18",18.030001
"1772","2015-08-19",17.92
"1773","2015-08-20",17.530001
"1774","2015-08-21",17.610001
"1775","2015-08-24",16.49
"1776","2015-08-25",16.26
"1777","2015-08-26",16.530001
"1778","2015-08-27",16.91
"1779","2015-08-28",17.83
"1780","2015-08-31",18.370001
"1781","2015-09-01",17.82
"1782","2015-09-02",17.809999
"1783","2015-09-03",17.73
"1784","2015-09-04",17.809999
"1785","2015-09-08",18.43
"1786","2015-09-09",18.030001
"1787","2015-09-10",18.219999
"1788","2015-09-11",18.4
"1789","2015-09-14",18.35
"1790","2015-09-15",18.6
"1791","2015-09-16",19.450001
"1792","2015-09-17",19.67
"1793","2015-09-18",18.77
"1794","2015-09-21",18.209999
"1795","2015-09-22",17.83
"1796","2015-09-23",17.190001
"1797","2015-09-24",17.700001
"1798","2015-09-25",17.42
"1799","2015-09-28",17.059999
"1800","2015-09-29",17.120001
"1801","2015-09-30",17.91
"1802","2015-10-01",17.17
"1803","2015-10-02",17.77
"1804","2015-10-05",19.08
"1805","2015-10-06",19.290001
"1806","2015-10-07",20.209999
"1807","2015-10-08",20.67
"1808","2015-10-09",21.33
"1809","2015-10-12",21.02
"1810","2015-10-13",20.41
"1811","2015-10-14",20
"1812","2015-10-15",20.450001
"1813","2015-10-16",19.42
"1814","2015-10-19",19.42
"1815","2015-10-20",19.85
"1816","2015-10-21",19.4
"1817","2015-10-22",19.530001
"1818","2015-10-23",19.76
"1819","2015-10-26",19.68
"1820","2015-10-27",18.9
"1821","2015-10-28",19.860001
"1822","2015-10-29",19.73
"1823","2015-10-30",19.92
"1824","2015-11-02",20.76
"1825","2015-11-03",20.59
"1826","2015-11-04",20.450001
"1827","2015-11-05",21.01
"1828","2015-11-06",21.6
"1829","2015-11-09",21.27
"1830","2015-11-10",21.440001
"1831","2015-11-11",21.34
"1832","2015-11-12",20.9
"1833","2015-11-13",21.35
"1834","2015-11-16",22.15
"1835","2015-11-17",22.02
"1836","2015-11-18",23.139999
"1837","2015-11-19",22.84
"1838","2015-11-20",22.27
"1839","2015-11-23",22.280001
"1840","2015-11-24",22.93
"1841","2015-11-25",23
"1842","2015-11-27",23.1
"1843","2015-11-30",23.08
"1844","2015-12-01",23.790001
"1845","2015-12-02",23.059999
"1846","2015-12-03",23.209999
"1847","2015-12-04",23.42
"1848","2015-12-07",22.719999
"1849","2015-12-08",22.58
"1850","2015-12-09",22.58
"1851","2015-12-10",22.5
"1852","2015-12-11",21.91
"1853","2015-12-14",21.58
"1854","2015-12-15",21.83
"1855","2015-12-16",22.17
"1856","2015-12-17",21.790001
"1857","2015-12-18",21.110001
"1858","2015-12-21",21.34
"1859","2015-12-22",21.34
"1860","2015-12-23",22.41
"1861","2015-12-24",22.52
"1862","2015-12-28",22.58
"1863","2015-12-29",22.43
"1864","2015-12-30",22.33
"1865","2015-12-31",22.030001
"1866","2016-01-04",21.889999
"1867","2016-01-05",21.950001
"1868","2016-01-06",21.32
"1869","2016-01-07",20.34
"1870","2016-01-08",20.290001
"1871","2016-01-11",19.99
"1872","2016-01-12",19.940001
"1873","2016-01-13",19.780001
"1874","2016-01-14",20.23
"1875","2016-01-15",19.73
"1876","2016-01-19",19.26
"1877","2016-01-20",19.709999
"1878","2016-01-21",19.27
"1879","2016-01-22",19.43
"1880","2016-01-25",18.610001
"1881","2016-01-26",19.139999
"1882","2016-01-27",19.17
"1883","2016-01-28",19.219999
"1884","2016-01-29",20.389999
"1885","2016-02-01",20.549999
"1886","2016-02-02",20.16
"1887","2016-02-03",20.26
"1888","2016-02-04",20.690001
"1889","2016-02-05",20.459999
"1890","2016-02-08",19.65
"1891","2016-02-09",19.629999
"1892","2016-02-10",19.200001
"1893","2016-02-11",18.68
"1894","2016-02-12",19.120001
"1895","2016-02-16",19.459999
"1896","2016-02-17",20.549999
"1897","2016-02-18",20.27
"1898","2016-02-19",20.35
"1899","2016-02-22",20.620001
"1900","2016-02-23",19.91
"1901","2016-02-24",20.129999
"1902","2016-02-25",19.309999
"1903","2016-02-26",21.110001
"1904","2016-02-29",21.360001
"1905","2016-03-01",21.469999
"1906","2016-03-02",21.809999
"1907","2016-03-03",22.530001
"1908","2016-03-04",22.809999
"1909","2016-03-07",23.219999
"1910","2016-03-08",22.969999
"1911","2016-03-09",23.549999
"1912","2016-03-10",23.129999
"1913","2016-03-11",23.790001
"1914","2016-03-14",23.549999
"1915","2016-03-15",23.32
"1916","2016-03-16",23.32
