"","date","VSH"
"999","2010-12-17",14.99
"1000","2010-12-20",15.08
"1001","2010-12-21",15.13
"1002","2010-12-22",14.93
"1003","2010-12-23",14.87
"1004","2010-12-27",14.93
"1005","2010-12-28",14.88
"1006","2010-12-29",14.92
"1007","2010-12-30",14.95
"1008","2010-12-31",14.68
"1009","2011-01-03",14.78
"1010","2011-01-04",15.13
"1011","2011-01-05",15.39
"1012","2011-01-06",15.76
"1013","2011-01-07",15.52
"1014","2011-01-10",15.78
"1015","2011-01-11",15.85
"1016","2011-01-12",16.139999
"1017","2011-01-13",15.99
"1018","2011-01-14",16.25
"1019","2011-01-18",16.370001
"1020","2011-01-19",16.08
"1021","2011-01-20",15.34
"1022","2011-01-21",15.36
"1023","2011-01-24",15.75
"1024","2011-01-25",15.67
"1025","2011-01-26",16.16
"1026","2011-01-27",16.51
"1027","2011-01-28",16.09
"1028","2011-01-31",16.5
"1029","2011-02-01",16.940001
"1030","2011-02-02",16.82
"1031","2011-02-03",16.85
"1032","2011-02-04",16.98
"1033","2011-02-07",17.18
"1034","2011-02-08",17.32
"1035","2011-02-09",17.48
"1036","2011-02-10",17.34
"1037","2011-02-11",17.83
"1038","2011-02-14",17.92
"1039","2011-02-15",17.879999
"1040","2011-02-16",18.23
"1041","2011-02-17",18.389999
"1042","2011-02-18",18.43
"1043","2011-02-22",17.16
"1044","2011-02-23",16.879999
"1045","2011-02-24",17.32
"1046","2011-02-25",17.809999
"1047","2011-02-28",17.450001
"1048","2011-03-01",17.389999
"1049","2011-03-02",17.98
"1050","2011-03-03",18.940001
"1051","2011-03-04",18.91
"1052","2011-03-07",18.469999
"1053","2011-03-08",18.4
"1054","2011-03-09",17.690001
"1055","2011-03-10",16.93
"1056","2011-03-11",16.959999
"1057","2011-03-14",16.98
"1058","2011-03-15",17.040001
"1059","2011-03-16",16.66
"1060","2011-03-17",16.66
"1061","2011-03-18",16.719999
"1062","2011-03-21",17.190001
"1063","2011-03-22",16.940001
"1064","2011-03-23",16.959999
"1065","2011-03-24",17.65
"1066","2011-03-25",17.790001
"1067","2011-03-28",17.610001
"1068","2011-03-29",17.870001
"1069","2011-03-30",17.93
"1070","2011-03-31",17.74
"1071","2011-04-01",18.08
"1072","2011-04-04",17.67
"1073","2011-04-05",18.01
"1074","2011-04-06",17.889999
"1075","2011-04-07",18.110001
"1076","2011-04-08",17.91
"1077","2011-04-11",17.780001
"1078","2011-04-12",17.559999
"1079","2011-04-13",17.92
"1080","2011-04-14",17.370001
"1081","2011-04-15",17.690001
"1082","2011-04-18",17.26
"1083","2011-04-19",17.68
"1084","2011-04-20",18.25
"1085","2011-04-21",18.43
"1086","2011-04-25",18.33
"1087","2011-04-26",18.610001
"1088","2011-04-27",18.99
"1089","2011-04-28",19
"1090","2011-04-29",19.08
"1091","2011-05-02",18.700001
"1092","2011-05-03",17.110001
"1093","2011-05-04",16.629999
"1094","2011-05-05",16.530001
"1095","2011-05-06",16.82
"1096","2011-05-09",16.91
"1097","2011-05-10",17.73
"1098","2011-05-11",17.610001
"1099","2011-05-12",17.85
"1100","2011-05-13",17.5
"1101","2011-05-16",17.09
"1102","2011-05-17",16.620001
"1103","2011-05-18",16.59
"1104","2011-05-19",16.41
"1105","2011-05-20",16.33
"1106","2011-05-23",15.47
"1107","2011-05-24",15.12
"1108","2011-05-25",15.33
"1109","2011-05-26",15.7
"1110","2011-05-27",15.8
"1111","2011-05-31",15.87
"1112","2011-06-01",15.41
"1113","2011-06-02",15.42
"1114","2011-06-03",15.01
"1115","2011-06-06",14.85
"1116","2011-06-07",15.06
"1117","2011-06-08",14.65
"1118","2011-06-09",14.66
"1119","2011-06-10",14.44
"1120","2011-06-13",14.04
"1121","2011-06-14",14.52
"1122","2011-06-15",14.39
"1123","2011-06-16",13.96
"1124","2011-06-17",13.79
"1125","2011-06-20",13.97
"1126","2011-06-21",14.41
"1127","2011-06-22",14.32
"1128","2011-06-23",14.62
"1129","2011-06-24",14.29
"1130","2011-06-27",14.49
"1131","2011-06-28",14.91
"1132","2011-06-29",14.92
"1133","2011-06-30",15.04
"1134","2011-07-01",15.7
"1135","2011-07-05",15.81
"1136","2011-07-06",15.92
"1137","2011-07-07",16.200001
"1138","2011-07-08",15.82
"1139","2011-07-11",15.27
"1140","2011-07-12",14.74
"1141","2011-07-13",14.74
"1142","2011-07-14",14.63
"1143","2011-07-15",14.91
"1144","2011-07-18",14.58
"1145","2011-07-19",14.83
"1146","2011-07-20",14.96
"1147","2011-07-21",15.01
"1148","2011-07-22",15.15
"1149","2011-07-25",14.98
"1150","2011-07-26",14.76
"1151","2011-07-27",14.07
"1152","2011-07-28",13.74
"1153","2011-07-29",13.77
"1154","2011-08-01",13.68
"1155","2011-08-02",13.26
"1156","2011-08-03",13.05
"1157","2011-08-04",12.07
"1158","2011-08-05",11.56
"1159","2011-08-08",10.26
"1160","2011-08-09",10.85
"1161","2011-08-10",10.36
"1162","2011-08-11",11.27
"1163","2011-08-12",11.28
"1164","2011-08-15",11.78
"1165","2011-08-16",11.5
"1166","2011-08-17",11
"1167","2011-08-18",10.24
"1168","2011-08-19",9.97
"1169","2011-08-22",9.88
"1170","2011-08-23",10.63
"1171","2011-08-24",10.8
"1172","2011-08-25",10.32
"1173","2011-08-26",10.82
"1174","2011-08-29",11.58
"1175","2011-08-30",11.53
"1176","2011-08-31",11.4
"1177","2011-09-01",11.15
"1178","2011-09-02",10.64
"1179","2011-09-06",10.45
"1180","2011-09-07",11.04
"1181","2011-09-08",10.78
"1182","2011-09-09",10.51
"1183","2011-09-12",10.59
"1184","2011-09-13",10.75
"1185","2011-09-14",11.03
"1186","2011-09-15",10.9
"1187","2011-09-16",10.64
"1188","2011-09-19",10.4
"1189","2011-09-20",9.88
"1190","2011-09-21",9.19
"1191","2011-09-22",8.91
"1192","2011-09-23",8.92
"1193","2011-09-26",9.19
"1194","2011-09-27",9.27
"1195","2011-09-28",8.77
"1196","2011-09-29",8.82
"1197","2011-09-30",8.36
"1198","2011-10-03",8.09
"1199","2011-10-04",8.56
"1200","2011-10-05",8.85
"1201","2011-10-06",9.19
"1202","2011-10-07",9.04
"1203","2011-10-10",9.45
"1204","2011-10-11",9.23
"1205","2011-10-12",9.83
"1206","2011-10-13",10.26
"1207","2011-10-14",10.16
"1208","2011-10-17",9.62
"1209","2011-10-18",10.02
"1210","2011-10-19",9.61
"1211","2011-10-20",9.48
"1212","2011-10-21",9.97
"1213","2011-10-24",10.68
"1214","2011-10-25",10.39
"1215","2011-10-26",10.72
"1216","2011-10-27",11.34
"1217","2011-10-28",11.4
"1218","2011-10-31",10.75
"1219","2011-11-01",9.98
"1220","2011-11-02",10.63
"1221","2011-11-03",10.86
"1222","2011-11-04",11.09
"1223","2011-11-07",11.07
"1224","2011-11-08",11.49
"1225","2011-11-09",10.55
"1226","2011-11-10",10.42
"1227","2011-11-11",10.83
"1228","2011-11-14",10.68
"1229","2011-11-15",10.74
"1230","2011-11-16",10.28
"1231","2011-11-17",9.77
"1232","2011-11-18",9.62
"1233","2011-11-21",9.35
"1234","2011-11-22",9.08
"1235","2011-11-23",8.74
"1236","2011-11-25",8.59
"1237","2011-11-28",8.87
"1238","2011-11-29",8.99
"1239","2011-11-30",9.89
"1240","2011-12-01",9.7
"1241","2011-12-02",9.66
"1242","2011-12-05",9.94
"1243","2011-12-06",9.75
"1244","2011-12-07",9.61
"1245","2011-12-08",9.12
"1246","2011-12-09",9.43
"1247","2011-12-12",9.3
"1248","2011-12-13",9.1
"1249","2011-12-14",8.88
"1250","2011-12-15",8.86
"1251","2011-12-16",8.66
"1252","2011-12-19",8.38
"1253","2011-12-20",8.92
"1254","2011-12-21",8.54
"1255","2011-12-22",8.87
"1256","2011-12-23",9.08
"1257","2011-12-27",9.2
"1258","2011-12-28",8.89
"1259","2011-12-29",9.07
"1260","2011-12-30",8.99
"1261","2012-01-03",9.33
"1262","2012-01-04",9.32
"1263","2012-01-05",9.55
"1264","2012-01-06",9.77
"1265","2012-01-09",10.17
"1266","2012-01-10",10.35
"1267","2012-01-11",10.48
"1268","2012-01-12",10.48
"1269","2012-01-13",10.4
"1270","2012-01-17",10.3
"1271","2012-01-18",11.43
"1272","2012-01-19",11.85
"1273","2012-01-20",11.7
"1274","2012-01-23",11.82
"1275","2012-01-24",12.06
"1276","2012-01-25",11.97
"1277","2012-01-26",12.08
"1278","2012-01-27",12.39
"1279","2012-01-30",12.25
"1280","2012-01-31",12.28
"1281","2012-02-01",12.65
"1282","2012-02-02",12.59
"1283","2012-02-03",12.74
"1284","2012-02-06",12.8
"1285","2012-02-07",12.41
"1286","2012-02-08",13.1
"1287","2012-02-09",13.15
"1288","2012-02-10",12.98
"1289","2012-02-13",12.94
"1290","2012-02-14",12.77
"1291","2012-02-15",12.77
"1292","2012-02-16",13.06
"1293","2012-02-17",13.13
"1294","2012-02-21",12.88
"1295","2012-02-22",12.57
"1296","2012-02-23",12.45
"1297","2012-02-24",12.6
"1298","2012-02-27",12.45
"1299","2012-02-28",12.43
"1300","2012-02-29",12.26
"1301","2012-03-01",12.59
"1302","2012-03-02",12.17
"1303","2012-03-05",11.72
"1304","2012-03-06",11.31
"1305","2012-03-07",11.49
"1306","2012-03-08",11.65
"1307","2012-03-09",11.64
"1308","2012-03-12",11.65
"1309","2012-03-13",12.06
"1310","2012-03-14",11.91
"1311","2012-03-15",12.04
"1312","2012-03-16",12.12
"1313","2012-03-19",12.36
"1314","2012-03-20",12.06
"1315","2012-03-21",12.05
"1316","2012-03-22",11.93
"1317","2012-03-23",11.9
"1318","2012-03-26",12.24
"1319","2012-03-27",12.13
"1320","2012-03-28",12.1
"1321","2012-03-29",12.14
"1322","2012-03-30",12.16
"1323","2012-04-02",11.97
"1324","2012-04-03",11.91
"1325","2012-04-04",11.68
"1326","2012-04-05",11.7
"1327","2012-04-09",11.33
"1328","2012-04-10",11.08
"1329","2012-04-11",11.34
"1330","2012-04-12",11.87
"1331","2012-04-13",11.34
"1332","2012-04-16",11.34
"1333","2012-04-17",11.64
"1334","2012-04-18",11.35
"1335","2012-04-19",11.13
"1336","2012-04-20",11
"1337","2012-04-23",10.73
"1338","2012-04-24",10.81
"1339","2012-04-25",11.05
"1340","2012-04-26",11.06
"1341","2012-04-27",11.15
"1342","2012-04-30",11.22
"1343","2012-05-01",11.24
"1344","2012-05-02",12.42
"1345","2012-05-03",11.83
"1346","2012-05-04",11.73
"1347","2012-05-07",11.48
"1348","2012-05-08",11.38
"1349","2012-05-09",11.2
"1350","2012-05-10",10.86
"1351","2012-05-11",10.77
"1352","2012-05-14",10.65
"1353","2012-05-15",10.65
"1354","2012-05-16",10.01
"1355","2012-05-17",9.69
"1356","2012-05-18",9.37
"1357","2012-05-21",9.66
"1358","2012-05-22",9.88
"1359","2012-05-23",9.89
"1360","2012-05-24",9.85
"1361","2012-05-25",9.95
"1362","2012-05-29",10.38
"1363","2012-05-30",10.71
"1364","2012-05-31",10.62
"1365","2012-06-01",10.2
"1366","2012-06-04",10.23
"1367","2012-06-05",10.5
"1368","2012-06-06",10.69
"1369","2012-06-07",10.22
"1370","2012-06-08",10.39
"1371","2012-06-11",9.86
"1372","2012-06-12",9.95
"1373","2012-06-13",9.64
"1374","2012-06-14",9.47
"1375","2012-06-15",9.65
"1376","2012-06-18",9.82
"1377","2012-06-19",9.91
"1378","2012-06-20",9.92
"1379","2012-06-21",9.3
"1380","2012-06-22",9.34
"1381","2012-06-25",8.98
"1382","2012-06-26",8.94
"1383","2012-06-27",8.93
"1384","2012-06-28",9.01
"1385","2012-06-29",9.43
"1386","2012-07-02",9.39
"1387","2012-07-03",9.36
"1388","2012-07-05",9.5
"1389","2012-07-06",9.12
"1390","2012-07-09",9.03
"1391","2012-07-10",8.8
"1392","2012-07-11",8.74
"1393","2012-07-12",8.69
"1394","2012-07-13",8.75
"1395","2012-07-16",8.58
"1396","2012-07-17",8.45
"1397","2012-07-18",8.65
"1398","2012-07-19",8.79
"1399","2012-07-20",8.54
"1400","2012-07-23",8.32
"1401","2012-07-24",8.18
"1402","2012-07-25",8.48
"1403","2012-07-26",8.67
"1404","2012-07-27",8.79
"1405","2012-07-30",8.76
"1406","2012-07-31",9.87
"1407","2012-08-01",9.84
"1408","2012-08-02",9.37
"1409","2012-08-03",9.73
"1410","2012-08-06",9.7
"1411","2012-08-07",9.91
"1412","2012-08-08",9.96
"1413","2012-08-09",10.17
"1414","2012-08-10",10.24
"1415","2012-08-13",10.16
"1416","2012-08-14",9.94
"1417","2012-08-15",9.96
"1418","2012-08-16",10.04
"1419","2012-08-17",10.02
"1420","2012-08-20",10.02
"1421","2012-08-21",10.22
"1422","2012-08-22",9.89
"1423","2012-08-23",9.86
"1424","2012-08-24",9.83
"1425","2012-08-27",9.6
"1426","2012-08-28",9.59
"1427","2012-08-29",9.66
"1428","2012-08-30",9.41
"1429","2012-08-31",9.56
"1430","2012-09-04",10.02
"1431","2012-09-05",9.89
"1432","2012-09-06",10.27
"1433","2012-09-07",10.5
"1434","2012-09-10",10.46
"1435","2012-09-11",10.52
"1436","2012-09-12",10.58
"1437","2012-09-13",10.71
"1438","2012-09-14",11
"1439","2012-09-17",10.73
"1440","2012-09-18",10.6
"1441","2012-09-19",10.82
"1442","2012-09-20",10.32
"1443","2012-09-21",10.52
"1444","2012-09-24",10.38
"1445","2012-09-25",10.05
"1446","2012-09-26",9.91
"1447","2012-09-27",10.06
"1448","2012-09-28",9.83
"1449","2012-10-01",9.66
"1450","2012-10-02",9.61
"1451","2012-10-03",9.58
"1452","2012-10-04",9.64
"1453","2012-10-05",9.61
"1454","2012-10-08",9.42
"1455","2012-10-09",9.09
"1456","2012-10-10",8.87
"1457","2012-10-11",8.84
"1458","2012-10-12",8.59
"1459","2012-10-15",8.72
"1460","2012-10-16",9.03
"1461","2012-10-17",9.22
"1462","2012-10-18",9.02
"1463","2012-10-19",8.85
"1464","2012-10-22",8.83
"1465","2012-10-23",8.79
"1466","2012-10-24",8.68
"1467","2012-10-25",8.8
"1468","2012-10-26",8.8
"1469","2012-10-31",8.28
"1470","2012-11-01",9
"1471","2012-11-02",9.17
"1472","2012-11-05",9.18
"1473","2012-11-06",9.34
"1474","2012-11-07",8.76
"1475","2012-11-08",8.57
"1476","2012-11-09",8.75
"1477","2012-11-12",8.83
"1478","2012-11-13",8.8
"1479","2012-11-14",8.6
"1480","2012-11-15",8.71
"1481","2012-11-16",8.72
"1482","2012-11-19",9.11
"1483","2012-11-20",9.1
"1484","2012-11-21",9.19
"1485","2012-11-23",9.4
"1486","2012-11-26",9.33
"1487","2012-11-27",9.28
"1488","2012-11-28",9.58
"1489","2012-11-29",9.72
"1490","2012-11-30",9.7
"1491","2012-12-03",9.71
"1492","2012-12-04",9.85
"1493","2012-12-05",9.88
"1494","2012-12-06",9.83
"1495","2012-12-07",9.84
"1496","2012-12-10",9.95
"1497","2012-12-11",10.04
"1498","2012-12-12",10
"1499","2012-12-13",10.13
"1500","2012-12-14",10.12
"1501","2012-12-17",10.1
"1502","2012-12-18",10.29
"1503","2012-12-19",10.21
"1504","2012-12-20",10.4
"1505","2012-12-21",10.31
"1506","2012-12-24",10.25
"1507","2012-12-26",10.2
"1508","2012-12-27",10.2
"1509","2012-12-28",10.15
"1510","2012-12-31",10.63
"1511","2013-01-02",10.75
"1512","2013-01-03",10.66
"1513","2013-01-04",10.64
"1514","2013-01-07",10.59
"1515","2013-01-08",10.4
"1516","2013-01-09",10.28
"1517","2013-01-10",10.35
"1518","2013-01-11",10.35
"1519","2013-01-14",10.6
"1520","2013-01-15",10.62
"1521","2013-01-16",10.72
"1522","2013-01-17",11.01
"1523","2013-01-18",10.79
"1524","2013-01-22",10.85
"1525","2013-01-23",10.99
"1526","2013-01-24",11.02
"1527","2013-01-25",11.06
"1528","2013-01-28",11.11
"1529","2013-01-29",10.98
"1530","2013-01-30",10.85
"1531","2013-01-31",10.99
"1532","2013-02-01",11.16
"1533","2013-02-04",11.01
"1534","2013-02-05",11.82
"1535","2013-02-06",12.1
"1536","2013-02-07",12.25
"1537","2013-02-08",12.49
"1538","2013-02-11",12.5
"1539","2013-02-12",12.72
"1540","2013-02-13",13.36
"1541","2013-02-14",13.72
"1542","2013-02-15",13.42
"1543","2013-02-19",13.8
"1544","2013-02-20",13.28
"1545","2013-02-21",13.33
"1546","2013-02-22",13.7
"1547","2013-02-25",13.13
"1548","2013-02-26",13.28
"1549","2013-02-27",13.33
"1550","2013-02-28",13.19
"1551","2013-03-01",12.95
"1552","2013-03-04",12.99
"1553","2013-03-05",13.24
"1554","2013-03-06",13.12
"1555","2013-03-07",13.19
"1556","2013-03-08",13.31
"1557","2013-03-11",13.34
"1558","2013-03-12",13.25
"1559","2013-03-13",13.27
"1560","2013-03-14",13.95
"1561","2013-03-15",13.68
"1562","2013-03-18",13.6
"1563","2013-03-19",13.51
"1564","2013-03-20",13.63
"1565","2013-03-21",13.65
"1566","2013-03-22",13.53
"1567","2013-03-25",13.48
"1568","2013-03-26",13.6
"1569","2013-03-27",13.64
"1570","2013-03-28",13.61
"1571","2013-04-01",13.33
"1572","2013-04-02",12.8
"1573","2013-04-03",12.69
"1574","2013-04-04",12.74
"1575","2013-04-05",12.29
"1576","2013-04-08",12.56
"1577","2013-04-09",12.6
"1578","2013-04-10",12.81
"1579","2013-04-11",12.83
"1580","2013-04-12",12.68
"1581","2013-04-15",12.18
"1582","2013-04-16",12.39
"1583","2013-04-17",12.01
"1584","2013-04-18",11.71
"1585","2013-04-19",11.81
"1586","2013-04-22",11.86
"1587","2013-04-23",12.2
"1588","2013-04-24",12.27
"1589","2013-04-25",12.69
"1590","2013-04-26",12.56
"1591","2013-04-29",12.79
"1592","2013-04-30",14.04
"1593","2013-05-01",13.48
"1594","2013-05-02",13.6
"1595","2013-05-03",13.56
"1596","2013-05-06",13.96
"1597","2013-05-07",14.13
"1598","2013-05-08",14.28
"1599","2013-05-09",14.22
"1600","2013-05-10",14.32
"1601","2013-05-13",14.31
"1602","2013-05-14",14.61
"1603","2013-05-15",15.09
"1604","2013-05-16",14.59
"1605","2013-05-17",14.56
"1606","2013-05-20",14.9
"1607","2013-05-21",14.78
"1608","2013-05-22",14.37
"1609","2013-05-23",14.29
"1610","2013-05-24",14.23
"1611","2013-05-28",14.31
"1612","2013-05-29",14.38
"1613","2013-05-30",14.73
"1614","2013-05-31",14.56
"1615","2013-06-03",14.43
"1616","2013-06-04",14.52
"1617","2013-06-05",14.3
"1618","2013-06-06",14.25
"1619","2013-06-07",14.57
"1620","2013-06-10",14.49
"1621","2013-06-11",14.25
"1622","2013-06-12",14.03
"1623","2013-06-13",14.21
"1624","2013-06-14",14.47
"1625","2013-06-17",14.67
"1626","2013-06-18",14.83
"1627","2013-06-19",14.63
"1628","2013-06-20",14.06
"1629","2013-06-21",13.75
"1630","2013-06-24",13.39
"1631","2013-06-25",13.72
"1632","2013-06-26",13.74
"1633","2013-06-27",13.84
"1634","2013-06-28",13.89
"1635","2013-07-01",14.22
"1636","2013-07-02",13.99
"1637","2013-07-03",14.09
"1638","2013-07-05",14.43
"1639","2013-07-08",14.13
"1640","2013-07-09",14.27
"1641","2013-07-10",14.29
"1642","2013-07-11",14.42
"1643","2013-07-12",14.68
"1644","2013-07-15",14.9
"1645","2013-07-16",14.79
"1646","2013-07-17",14.85
"1647","2013-07-18",14.72
"1648","2013-07-19",14.81
"1649","2013-07-22",14.96
"1650","2013-07-23",15.06
"1651","2013-07-24",15.12
"1652","2013-07-25",14.9
"1653","2013-07-26",15.32
"1654","2013-07-29",14.99
"1655","2013-07-30",14.14
"1656","2013-07-31",14.39
"1657","2013-08-01",14.89
"1658","2013-08-02",14.44
"1659","2013-08-05",14.52
"1660","2013-08-06",14.03
"1661","2013-08-07",13.88
"1662","2013-08-08",13.74
"1663","2013-08-09",13.65
"1664","2013-08-12",13.46
"1665","2013-08-13",13.41
"1666","2013-08-14",13.42
"1667","2013-08-15",13.03
"1668","2013-08-16",13.29
"1669","2013-08-19",12.83
"1670","2013-08-20",13.02
"1671","2013-08-21",12.8
"1672","2013-08-22",12.99
"1673","2013-08-23",12.94
"1674","2013-08-26",12.87
"1675","2013-08-27",12.61
"1676","2013-08-28",12.55
"1677","2013-08-29",12.58
"1678","2013-08-30",12.25
"1679","2013-09-03",12.05
"1680","2013-09-04",12.27
"1681","2013-09-05",12.49
"1682","2013-09-06",12.5
"1683","2013-09-09",12.86
"1684","2013-09-10",13.13
"1685","2013-09-11",13.13
"1686","2013-09-12",12.99
"1687","2013-09-13",13.17
"1688","2013-09-16",13.11
"1689","2013-09-17",13.11
"1690","2013-09-18",13.3
"1691","2013-09-19",13.37
"1692","2013-09-20",13.11
"1693","2013-09-23",12.85
"1694","2013-09-24",13.03
"1695","2013-09-25",13.09
"1696","2013-09-26",13.04
"1697","2013-09-27",12.97
"1698","2013-09-30",12.89
"1699","2013-10-01",13.1
"1700","2013-10-02",13.14
"1701","2013-10-03",13.11
"1702","2013-10-04",13.13
"1703","2013-10-07",12.88
"1704","2013-10-08",12.6
"1705","2013-10-09",12.44
"1706","2013-10-10",12.72
"1707","2013-10-11",12.84
"1708","2013-10-14",12.58
"1709","2013-10-15",12.35
"1710","2013-10-16",12.5
"1711","2013-10-17",12.75
"1712","2013-10-18",13.1
"1713","2013-10-21",13.37
"1714","2013-10-22",13.44
"1715","2013-10-23",13.11
"1716","2013-10-24",12.96
"1717","2013-10-25",13.04
"1718","2013-10-28",12.99
"1719","2013-10-29",12.32
"1720","2013-10-30",12.1
"1721","2013-10-31",12.27
"1722","2013-11-01",12.38
"1723","2013-11-04",12.52
"1724","2013-11-05",12.38
"1725","2013-11-06",12.13
"1726","2013-11-07",11.99
"1727","2013-11-08",12.11
"1728","2013-11-11",12.24
"1729","2013-11-12",12.19
"1730","2013-11-13",12.44
"1731","2013-11-14",12.6
"1732","2013-11-15",12.68
"1733","2013-11-18",12.59
"1734","2013-11-19",12.34
"1735","2013-11-20",12.33
"1736","2013-11-21",12.48
"1737","2013-11-22",12.57
"1738","2013-11-25",12.65
"1739","2013-11-26",12.73
"1740","2013-11-27",12.81
"1741","2013-11-29",12.93
"1742","2013-12-02",12.92
"1743","2013-12-03",12.45
"1744","2013-12-04",12.34
"1745","2013-12-05",12.37
"1746","2013-12-06",12.53
"1747","2013-12-09",12.59
"1748","2013-12-10",12.7
"1749","2013-12-11",12.3
"1750","2013-12-12",12.2
"1751","2013-12-13",12.2
"1752","2013-12-16",12.7
"1753","2013-12-17",12.88
"1754","2013-12-18",12.85
"1755","2013-12-19",12.71
"1756","2013-12-20",12.95
"1757","2013-12-23",13.07
"1758","2013-12-24",13.1
"1759","2013-12-26",13.04
"1760","2013-12-27",13.11
"1761","2013-12-30",13.22
"1762","2013-12-31",13.26
"1763","2014-01-02",13.12
"1764","2014-01-03",13.26
"1765","2014-01-06",12.97
"1766","2014-01-07",13.05
"1767","2014-01-08",13.32
"1768","2014-01-09",13.49
"1769","2014-01-10",13.75
"1770","2014-01-13",13.52
"1771","2014-01-14",13.81
"1772","2014-01-15",14.2
"1773","2014-01-16",13.92
"1774","2014-01-17",14.45
"1775","2014-01-21",14.45
"1776","2014-01-22",14.57
"1777","2014-01-23",14.36
"1778","2014-01-24",13.93
"1779","2014-01-27",13.73
"1780","2014-01-28",13.83
"1781","2014-01-29",13.87
"1782","2014-01-30",14.09
"1783","2014-01-31",13.58
"1784","2014-02-03",13.24
"1785","2014-02-04",13.23
"1786","2014-02-05",13.19
"1787","2014-02-06",13.46
"1788","2014-02-07",13.47
"1789","2014-02-10",13.58
"1790","2014-02-11",13.6
"1791","2014-02-12",13.76
"1792","2014-02-13",13.88
"1793","2014-02-14",14.06
"1794","2014-02-18",14.16
"1795","2014-02-19",13.95
"1796","2014-02-20",13.95
"1797","2014-02-21",13.84
"1798","2014-02-24",13.86
"1799","2014-02-25",14.1
"1800","2014-02-26",14.16
"1801","2014-02-27",14.17
"1802","2014-02-28",14.14
"1803","2014-03-03",14.01
"1804","2014-03-04",14.3
"1805","2014-03-05",14.27
"1806","2014-03-06",14.19
"1807","2014-03-07",14.4
"1808","2014-03-10",14.34
"1809","2014-03-11",14.35
"1810","2014-03-12",14.43
"1811","2014-03-13",14.35
"1812","2014-03-14",14.31
"1813","2014-03-17",14.51
"1814","2014-03-18",14.94
"1815","2014-03-19",14.97
"1816","2014-03-20",14.99
"1817","2014-03-21",15.14
"1818","2014-03-24",14.96
"1819","2014-03-25",14.94
"1820","2014-03-26",14.56
"1821","2014-03-27",14.43
"1822","2014-03-28",14.49
"1823","2014-03-31",14.88
"1824","2014-04-01",14.99
"1825","2014-04-02",15.28
"1826","2014-04-03",15.31
"1827","2014-04-04",14.69
"1828","2014-04-07",14.55
"1829","2014-04-08",14.61
"1830","2014-04-09",15.03
"1831","2014-04-10",14.51
"1832","2014-04-11",14.29
"1833","2014-04-14",14.2
"1834","2014-04-15",14.39
"1835","2014-04-16",14.5
"1836","2014-04-17",14.64
"1837","2014-04-21",14.46
"1838","2014-04-22",14.75
"1839","2014-04-23",14.86
"1840","2014-04-24",14.98
"1841","2014-04-25",14.51
"1842","2014-04-28",14.28
"1843","2014-04-29",14.18
"1844","2014-04-30",14.22
"1845","2014-05-01",14.39
"1846","2014-05-02",14.42
"1847","2014-05-05",14.42
"1848","2014-05-06",14.41
"1849","2014-05-07",14.41
"1850","2014-05-08",14.43
"1851","2014-05-09",14.45
"1852","2014-05-12",14.95
"1853","2014-05-13",14.69
"1854","2014-05-14",14.57
"1855","2014-05-15",14.37
"1856","2014-05-16",14.29
"1857","2014-05-19",14.44
"1858","2014-05-20",14.38
"1859","2014-05-21",14.37
"1860","2014-05-22",14.48
"1861","2014-05-23",14.64
"1862","2014-05-27",14.66
"1863","2014-05-28",14.78
"1864","2014-05-29",14.88
"1865","2014-05-30",14.92
"1866","2014-06-02",14.99
"1867","2014-06-03",15.25
"1868","2014-06-04",15.23
"1869","2014-06-05",15.28
"1870","2014-06-06",15.36
"1871","2014-06-09",15.5
"1872","2014-06-10",15.52
"1873","2014-06-11",15.56
"1874","2014-06-12",15.46
"1875","2014-06-13",15.44
"1876","2014-06-16",15.08
"1877","2014-06-17",15.5
"1878","2014-06-18",15.33
"1879","2014-06-19",15.3
"1880","2014-06-20",15.19
"1881","2014-06-23",15.41
"1882","2014-06-24",15.13
"1883","2014-06-25",15.29
"1884","2014-06-26",15.13
"1885","2014-06-27",15.22
"1886","2014-06-30",15.49
"1887","2014-07-01",15.61
"1888","2014-07-02",15.54
"1889","2014-07-03",15.6
"1890","2014-07-07",15.81
"1891","2014-07-08",15.43
"1892","2014-07-09",15.47
"1893","2014-07-10",15.22
"1894","2014-07-11",15.27
"1895","2014-07-14",15.15
"1896","2014-07-15",15.19
"1897","2014-07-16",15.09
"1898","2014-07-17",14.91
"1899","2014-07-18",15.09
"1900","2014-07-21",15.21
"1901","2014-07-22",15.28
"1902","2014-07-23",15.06
"1903","2014-07-24",15.02
"1904","2014-07-25",14.95
"1905","2014-07-28",14.94
"1906","2014-07-29",15.21
"1907","2014-07-30",14.99
"1908","2014-07-31",14.73
"1909","2014-08-01",14.59
"1910","2014-08-04",14.7
"1911","2014-08-05",14.67
"1912","2014-08-06",14.84
"1913","2014-08-07",14.68
"1914","2014-08-08",14.79
"1915","2014-08-11",14.95
"1916","2014-08-12",14.96
"1917","2014-08-13",15.13
"1918","2014-08-14",15.23
"1919","2014-08-15",15.31
"1920","2014-08-18",15.51
"1921","2014-08-19",15.51
"1922","2014-08-20",15.84
"1923","2014-08-21",15.87
"1924","2014-08-22",15.95
"1925","2014-08-25",15.88
"1926","2014-08-26",15.89
"1927","2014-08-27",15.93
"1928","2014-08-28",15.96
"1929","2014-08-29",16
