"","date","MTBCP"
"983","2019-10-01",26.99
"984","2019-10-02",26.780001
"985","2019-10-03",26.57
"986","2019-10-04",26.719999
"987","2019-10-07",26.68
"988","2019-10-08",26.615999
"989","2019-10-09",26.636
"990","2019-10-10",26.617001
"991","2019-10-11",26.652
"992","2019-10-14",26.67
"993","2019-10-15",26.719999
"994","2019-10-16",26.716
"995","2019-10-17",26.65
"996","2019-10-18",26.719999
"997","2019-10-21",26.733999
"998","2019-10-22",26.701
"999","2019-10-23",26.700001
"1000","2019-10-24",26.77
"1001","2019-10-25",26.65
"1002","2019-10-28",26.742001
"1003","2019-10-29",26.684999
"1004","2019-10-30",26.58
"1005","2019-10-31",26.65
"1006","2019-11-01",26.58
"1007","2019-11-04",26.620001
"1008","2019-11-05",26.544001
"1009","2019-11-06",26.565001
"1010","2019-11-07",26.52
"1011","2019-11-08",26.6
"1012","2019-11-11",26.540001
"1013","2019-11-12",26.552
"1014","2019-11-13",26.611
"1015","2019-11-14",26.709
"1016","2019-11-15",26.648001
"1017","2019-11-18",26.629999
"1018","2019-11-19",26.688999
"1019","2019-11-20",26.6
"1020","2019-11-21",26.6
"1021","2019-11-22",26.67
"1022","2019-11-25",26.59
"1023","2019-11-26",26.59
"1024","2019-11-27",26.5
"1025","2019-11-29",26.440001
"1026","2019-12-02",26.18
"1027","2019-12-03",26.01
"1028","2019-12-04",26.16
"1029","2019-12-05",25.99
"1030","2019-12-06",26.049999
"1031","2019-12-09",26.1
"1032","2019-12-10",26.049999
"1033","2019-12-11",26.143
"1034","2019-12-12",26.166
"1035","2019-12-13",26.23
"1036","2019-12-16",26.4
"1037","2019-12-17",26.48
"1038","2019-12-18",26.674
"1039","2019-12-19",26.674999
"1040","2019-12-20",26.808001
"1041","2019-12-23",26.806
"1042","2019-12-24",26.816
"1043","2019-12-26",26.84
"1044","2019-12-27",26.841
"1045","2019-12-30",26.98
"1046","2019-12-31",26.771999
"1047","2020-01-02",26.75
"1048","2020-01-03",26.777
"1049","2020-01-06",27.040001
"1050","2020-01-07",26.855
"1051","2020-01-08",26.927999
"1052","2020-01-09",26.940001
"1053","2020-01-10",26.878
"1054","2020-01-13",26.945
"1055","2020-01-14",26.9
"1056","2020-01-15",27.18
"1057","2020-01-16",27.48
"1058","2020-01-17",27.299999
"1059","2020-01-21",27.49
"1060","2020-01-22",27.299999
"1061","2020-01-23",27.25
"1062","2020-01-24",27.245001
"1063","2020-01-27",27.209999
"1064","2020-01-28",27.351999
"1065","2020-01-29",27.416
"1066","2020-01-30",27.209999
"1067","2020-01-31",27.055
"1068","2020-02-03",27.08
"1069","2020-02-04",27.245001
"1070","2020-02-05",27.275
"1071","2020-02-06",27.4
"1072","2020-02-07",27.17
"1073","2020-02-10",27.200001
"1074","2020-02-11",27.25
"1075","2020-02-12",27.243999
"1076","2020-02-13",27.309999
"1077","2020-02-14",27.219999
"1078","2020-02-18",27.280001
"1079","2020-02-19",27.41
"1080","2020-02-20",27.653999
"1081","2020-02-21",27.799999
"1082","2020-02-24",27.66
"1083","2020-02-25",27.612
"1084","2020-02-26",27.868999
"1085","2020-02-27",27.110001
"1086","2020-02-28",26.110001
"1087","2020-03-02",26.200001
"1088","2020-03-03",26.74
"1089","2020-03-04",26.85
"1090","2020-03-05",26.6
"1091","2020-03-06",26.882999
"1092","2020-03-09",26.09
"1093","2020-03-10",27.370001
"1094","2020-03-11",26.113001
"1095","2020-03-12",23.917
"1096","2020-03-13",25.223
"1097","2020-03-16",22.684
"1098","2020-03-17",21.9
"1099","2020-03-18",17.23
"1100","2020-03-19",17.4
"1101","2020-03-20",20.290001
"1102","2020-03-23",22
"1103","2020-03-24",22.959
"1104","2020-03-25",23.200001
"1105","2020-03-26",24.084999
"1106","2020-03-27",24.33
"1107","2020-03-30",24.77
"1108","2020-03-31",24
"1109","2020-04-01",24.209999
"1110","2020-04-02",23.790001
"1111","2020-04-03",22.695
"1112","2020-04-06",23.389999
"1113","2020-04-07",24.459999
"1114","2020-04-08",24.25
"1115","2020-04-09",24.9
"1116","2020-04-13",24.4
"1117","2020-04-14",25.48
"1118","2020-04-15",25
"1119","2020-04-16",25.264999
"1120","2020-04-17",25.610001
"1121","2020-04-20",25.4
"1122","2020-04-21",25.478001
"1123","2020-04-22",24.91
"1124","2020-04-23",24.625
"1125","2020-04-24",24.719999
"1126","2020-04-27",24.924999
"1127","2020-04-28",25.200001
"1128","2020-04-29",25.75
"1129","2020-04-30",24.719999
"1130","2020-05-01",24.76
"1131","2020-05-04",24.870001
"1132","2020-05-05",25.110001
"1133","2020-05-06",25.17
"1134","2020-05-07",25.049999
"1135","2020-05-08",25.030001
"1136","2020-05-11",24.950001
"1137","2020-05-12",24.84
"1138","2020-05-13",24.77
"1139","2020-05-14",24.950001
"1140","2020-05-15",24.93
"1141","2020-05-18",25.120001
"1142","2020-05-19",25.08
"1143","2020-05-20",25.120001
"1144","2020-05-21",25.139999
"1145","2020-05-22",25.139999
"1146","2020-05-26",25.370001
"1147","2020-05-27",25.448999
"1148","2020-05-28",25.32
"1149","2020-05-29",25.34
"1150","2020-06-01",25.469999
"1151","2020-06-02",25.59
"1152","2020-06-03",25.525
"1153","2020-06-04",25.493
"1154","2020-06-05",25.6
"1155","2020-06-08",25.58
"1156","2020-06-09",25.535999
"1157","2020-06-10",25.660999
"1158","2020-06-11",25.450001
"1159","2020-06-12",25.605
"1160","2020-06-15",25.690001
"1161","2020-06-16",25.799999
"1162","2020-06-17",25.841
"1163","2020-06-18",25.84
"1164","2020-06-19",25.950001
"1165","2020-06-22",26
"1166","2020-06-23",25.924999
"1167","2020-06-24",26.299999
"1168","2020-06-25",26.346001
"1169","2020-06-26",26.415001
"1170","2020-06-29",26.110001
"1171","2020-06-30",26.25
"1172","2020-07-01",26.219999
"1173","2020-07-02",26.209999
"1174","2020-07-06",26.290001
"1175","2020-07-07",25.790001
"1176","2020-07-08",25.809999
"1177","2020-07-09",25.797001
"1178","2020-07-10",25.5
"1179","2020-07-13",25.549999
"1180","2020-07-14",25.5
"1181","2020-07-15",25.459999
"1182","2020-07-16",25.030001
"1183","2020-07-17",25.34
"1184","2020-07-20",25.440001
"1185","2020-07-21",25.459999
"1186","2020-07-22",25.379999
"1187","2020-07-23",25.48
"1188","2020-07-24",25.48
"1189","2020-07-27",25.57
"1190","2020-07-28",25.5
"1191","2020-07-29",25.58
"1192","2020-07-30",25.427999
"1193","2020-07-31",25.389999
"1194","2020-08-03",25.450001
"1195","2020-08-04",25.5
"1196","2020-08-05",25.440001
"1197","2020-08-06",25.5
"1198","2020-08-07",25.65
"1199","2020-08-10",25.870001
"1200","2020-08-11",25.629999
"1201","2020-08-12",25.719999
"1202","2020-08-13",25.73
"1203","2020-08-14",25.76
"1204","2020-08-17",25.75
"1205","2020-08-18",25.73
"1206","2020-08-19",25.92
"1207","2020-08-20",25.889999
"1208","2020-08-21",25.459999
"1209","2020-08-24",25.75
"1210","2020-08-25",25.768999
"1211","2020-08-26",25.799999
"1212","2020-08-27",25.763
"1213","2020-08-28",25.66
"1214","2020-08-31",25.540001
"1215","2020-09-01",25.549999
"1216","2020-09-02",25.440001
"1217","2020-09-03",25.370001
"1218","2020-09-04",25.379999
"1219","2020-09-08",25.25
"1220","2020-09-09",25.367001
"1221","2020-09-10",25.450001
"1222","2020-09-11",25.49
"1223","2020-09-14",25.48
"1224","2020-09-15",25.6
"1225","2020-09-16",25.49
"1226","2020-09-17",25.629999
"1227","2020-09-18",25.66
"1228","2020-09-21",25.521
"1229","2020-09-22",25.635
"1230","2020-09-23",25.584999
"1231","2020-09-24",25.566999
"1232","2020-09-25",25.6
"1233","2020-09-28",25.660999
"1234","2020-09-29",25.525
"1235","2020-09-30",25.504999
"1236","2020-10-01",25.48
"1237","2020-10-02",25.455
"1238","2020-10-05",25.469999
"1239","2020-10-06",25.461
"1240","2020-10-07",25.42
"1241","2020-10-08",25.35
"1242","2020-10-09",25.25
"1243","2020-10-12",25.334999
"1244","2020-10-13",25.35
"1245","2020-10-14",25.379999
"1246","2020-10-15",25.341999
"1247","2020-10-16",25.309999
"1248","2020-10-19",25.32
"1249","2020-10-20",25.34
"1250","2020-10-21",25.290001
"1251","2020-10-22",25.27
"1252","2020-10-23",25.32
"1253","2020-10-26",25.309999
"1254","2020-10-27",25.382999
"1255","2020-10-28",25.299999
"1256","2020-10-29",25.370001
"1257","2020-10-30",25.110001
"1258","2020-11-02",25.1
"1259","2020-11-03",25.18
"1260","2020-11-04",25.24
"1261","2020-11-05",25.32
"1262","2020-11-06",25.309999
"1263","2020-11-09",25.5
"1264","2020-11-10",25.67
"1265","2020-11-11",25.75
"1266","2020-11-12",25.809999
"1267","2020-11-13",25.85
"1268","2020-11-16",25.9
"1269","2020-11-17",25.9
"1270","2020-11-18",25.82
"1271","2020-11-19",26.17
"1272","2020-11-20",25.92
"1273","2020-11-23",26.17
"1274","2020-11-24",26.42
"1275","2020-11-25",26.52
"1276","2020-11-27",26.290001
