"","date","HOME"
"981","2020-06-26",7.04
"982","2020-06-29",6.94
"983","2020-06-30",6.49
"984","2020-07-01",6.39
"985","2020-07-02",6.64
"986","2020-07-06",6.5
"987","2020-07-07",5.97
"988","2020-07-08",6.27
"989","2020-07-09",5.8
"990","2020-07-10",5.96
"991","2020-07-13",5.61
"992","2020-07-14",5.77
"993","2020-07-15",6.25
"994","2020-07-16",6.35
"995","2020-07-17",6.53
"996","2020-07-20",6.48
"997","2020-07-21",6.87
"998","2020-07-22",8.75
"999","2020-07-23",8.27
"1000","2020-07-24",8.64
"1001","2020-07-27",8.63
"1002","2020-07-28",8.85
"1003","2020-07-29",9.44
"1004","2020-07-30",12.6
"1005","2020-07-31",12.42
"1006","2020-08-03",12.41
"1007","2020-08-04",13.67
"1008","2020-08-05",14.66
"1009","2020-08-06",14.75
"1010","2020-08-07",15.54
"1011","2020-08-10",16.07
"1012","2020-08-11",15.57
"1013","2020-08-12",15.92
"1014","2020-08-13",16.51
"1015","2020-08-14",16.85
"1016","2020-08-17",17.01
"1017","2020-08-18",16.790001
"1018","2020-08-19",18.66
"1019","2020-08-20",19.24
"1020","2020-08-21",19.32
"1021","2020-08-24",18.91
"1022","2020-08-25",18.620001
"1023","2020-08-26",18.84
"1024","2020-08-27",17.51
"1025","2020-08-28",18.68
"1026","2020-08-31",19.110001
"1027","2020-09-01",23.33
"1028","2020-09-02",17.26
"1029","2020-09-03",15.41
"1030","2020-09-04",15
"1031","2020-09-08",14.93
"1032","2020-09-09",15.6
"1033","2020-09-10",16.209999
"1034","2020-09-11",15.79
"1035","2020-09-14",16.15
"1036","2020-09-15",15.8
"1037","2020-09-16",15.03
"1038","2020-09-17",15.18
"1039","2020-09-18",14.86
"1040","2020-09-21",14.65
"1041","2020-09-22",15.15
"1042","2020-09-23",14.26
"1043","2020-09-24",13.94
"1044","2020-09-25",14.14
"1045","2020-09-28",14.23
"1046","2020-09-29",14.84
"1047","2020-09-30",14.86
"1048","2020-10-01",15.2
"1049","2020-10-02",15.75
"1050","2020-10-05",18.059999
"1051","2020-10-06",17.84
"1052","2020-10-07",19.219999
"1053","2020-10-08",19.219999
"1054","2020-10-09",19.219999
"1055","2020-10-12",19.9
"1056","2020-10-13",20.809999
"1057","2020-10-14",20.860001
"1058","2020-10-15",22
"1059","2020-10-16",21.77
"1060","2020-10-19",21.120001
"1061","2020-10-20",21.18
"1062","2020-10-21",20.74
"1063","2020-10-22",22.040001
"1064","2020-10-23",22.719999
"1065","2020-10-26",21.85
"1066","2020-10-27",21.58
"1067","2020-10-28",21.32
"1068","2020-10-29",16.559999
"1069","2020-10-30",16.290001
"1070","2020-11-02",16.559999
"1071","2020-11-03",16.73
"1072","2020-11-04",16.98
"1073","2020-11-05",17.93
"1074","2020-11-06",16.66
"1075","2020-11-09",13.52
"1076","2020-11-10",13.33
"1077","2020-11-11",14.63
"1078","2020-11-12",13.99
"1079","2020-11-13",14.09
"1080","2020-11-16",14.21
"1081","2020-11-17",15.09
"1082","2020-11-18",15.61
"1083","2020-11-19",16.26
"1084","2020-11-20",16.74
"1085","2020-11-23",16.879999
"1086","2020-11-24",17.99
"1087","2020-11-25",18.85
"1088","2020-11-27",19.139999
