"","date","ET"
"1871","2014-06-09",27.395
"1872","2014-06-10",26.965
"1873","2014-06-11",26.495001
"1874","2014-06-12",26.43
"1875","2014-06-13",26.205
"1876","2014-06-16",26.91
"1877","2014-06-17",27.120001
"1878","2014-06-18",26.915001
"1879","2014-06-19",26.860001
"1880","2014-06-20",27.305
"1881","2014-06-23",27.445
"1882","2014-06-24",27.165001
"1883","2014-06-25",29.08
"1884","2014-06-26",28.995001
"1885","2014-06-27",29.205
"1886","2014-06-30",29.469999
"1887","2014-07-01",29.485001
"1888","2014-07-02",29.275
"1889","2014-07-03",29.129999
"1890","2014-07-07",28.955
"1891","2014-07-08",28.41
"1892","2014-07-09",28.58
"1893","2014-07-10",28.459999
"1894","2014-07-11",28.76
"1895","2014-07-14",28.67
"1896","2014-07-15",28.67
"1897","2014-07-16",28.9
"1898","2014-07-17",28.605
"1899","2014-07-18",28.809999
"1900","2014-07-21",28.84
"1901","2014-07-22",29.375
"1902","2014-07-23",29.264999
"1903","2014-07-24",29.780001
"1904","2014-07-25",29.889999
"1905","2014-07-28",29.475
"1906","2014-07-29",29.065001
"1907","2014-07-30",28.35
"1908","2014-07-31",27.195
"1909","2014-08-01",27
"1910","2014-08-04",27.715
"1911","2014-08-05",27.200001
"1912","2014-08-06",27.290001
"1913","2014-08-07",27.885
"1914","2014-08-08",27.855
"1915","2014-08-11",28.105
"1916","2014-08-12",28.049999
"1917","2014-08-13",28.415001
"1918","2014-08-14",28.879999
"1919","2014-08-15",28.959999
"1920","2014-08-18",28.459999
"1921","2014-08-19",28.719999
"1922","2014-08-20",28.674999
"1923","2014-08-21",28.715
"1924","2014-08-22",28.565001
"1925","2014-08-25",29.275
"1926","2014-08-26",29.635
"1927","2014-08-27",30
"1928","2014-08-28",30.584999
"1929","2014-08-29",30.325001
"1930","2014-09-02",30.360001
"1931","2014-09-03",31.25
"1932","2014-09-04",30.625
"1933","2014-09-05",30.969999
"1934","2014-09-08",30.965
"1935","2014-09-09",31.195
"1936","2014-09-10",31.33
"1937","2014-09-11",31.184999
"1938","2014-09-12",30.225
"1939","2014-09-15",29.924999
"1940","2014-09-16",30.125
"1941","2014-09-17",30.200001
"1942","2014-09-18",30.41
"1943","2014-09-19",31
"1944","2014-09-22",30.4
"1945","2014-09-23",29.905001
"1946","2014-09-24",30.615
"1947","2014-09-25",29.860001
"1948","2014-09-26",30.455
"1949","2014-09-29",31.01
"1950","2014-09-30",30.844999
"1951","2014-10-01",30.695
"1952","2014-10-02",29.495001
"1953","2014-10-03",29.305
"1954","2014-10-06",28.525
"1955","2014-10-07",27.955
"1956","2014-10-08",28.165001
"1957","2014-10-09",26.450001
"1958","2014-10-10",25.77
"1959","2014-10-13",23.485001
"1960","2014-10-14",23.905001
"1961","2014-10-15",26.125
"1962","2014-10-16",28.370001
"1963","2014-10-17",28.825001
"1964","2014-10-20",28.865
"1965","2014-10-21",29.620001
"1966","2014-10-22",29.120001
"1967","2014-10-23",28.855
"1968","2014-10-24",28.645
"1969","2014-10-27",27.700001
"1970","2014-10-28",28.495001
"1971","2014-10-29",28.965
"1972","2014-10-30",28.98
"1973","2014-10-31",29.18
"1974","2014-11-03",29.68
"1975","2014-11-04",28.895
"1976","2014-11-05",29.200001
"1977","2014-11-06",29.895
"1978","2014-11-07",31.030001
"1979","2014-11-10",30.99
"1980","2014-11-11",31.02
"1981","2014-11-12",30.975
"1982","2014-11-13",30.459999
"1983","2014-11-14",30.844999
"1984","2014-11-17",31.355
"1985","2014-11-18",32.240002
"1986","2014-11-19",31.950001
"1987","2014-11-20",31.635
"1988","2014-11-21",31.91
"1989","2014-11-24",31.870001
"1990","2014-11-25",31.799999
"1991","2014-11-26",32.02
"1992","2014-11-28",29.695
"1993","2014-12-01",28.5
"1994","2014-12-02",29.059999
"1995","2014-12-03",29.805
"1996","2014-12-04",29.305
"1997","2014-12-05",28.565001
"1998","2014-12-08",26.48
"1999","2014-12-09",26.915001
"2000","2014-12-10",26.26
"2001","2014-12-11",25.870001
"2002","2014-12-12",25.945
"2003","2014-12-15",25.125
"2004","2014-12-16",25.235001
"2005","2014-12-17",27.455
"2006","2014-12-18",27.860001
"2007","2014-12-19",28.17
"2008","2014-12-22",28.174999
"2009","2014-12-23",28.51
"2010","2014-12-24",28.525
"2011","2014-12-26",28.459999
"2012","2014-12-29",28.875
"2013","2014-12-30",28.65
"2014","2014-12-31",28.690001
"2015","2015-01-02",29.280001
"2016","2015-01-05",27
"2017","2015-01-06",25.525
"2018","2015-01-07",25.895
"2019","2015-01-08",26.075001
"2020","2015-01-09",26.264999
"2021","2015-01-12",25.65
"2022","2015-01-13",25.27
"2023","2015-01-14",25.870001
"2024","2015-01-15",25.594999
"2025","2015-01-16",26.43
"2026","2015-01-20",26.375
"2027","2015-01-21",26.895
"2028","2015-01-22",27
"2029","2015-01-23",27.004999
"2030","2015-01-26",29.35
"2031","2015-01-27",30.040001
"2032","2015-01-28",29.129999
"2033","2015-01-29",28.584999
"2034","2015-01-30",29.709999
"2035","2015-02-02",29.950001
"2036","2015-02-03",29.639999
"2037","2015-02-04",28.23
"2038","2015-02-05",28.58
"2039","2015-02-06",29.459999
"2040","2015-02-09",28.940001
"2041","2015-02-10",28.940001
"2042","2015-02-11",28.82
"2043","2015-02-12",29.15
"2044","2015-02-13",29.875
"2045","2015-02-17",30.245001
"2046","2015-02-18",30.07
"2047","2015-02-19",30.49
"2048","2015-02-20",31.695
"2049","2015-02-23",31.625
"2050","2015-02-24",31.575001
"2051","2015-02-25",31.99
"2052","2015-02-26",31.469999
"2053","2015-02-27",31.934999
"2054","2015-03-02",31.75
"2055","2015-03-03",31.950001
"2056","2015-03-04",32.200001
"2057","2015-03-05",32.110001
"2058","2015-03-06",31.834999
"2059","2015-03-09",31.514999
"2060","2015-03-10",31.215
"2061","2015-03-11",30.879999
"2062","2015-03-12",30.695
"2063","2015-03-13",30.205
"2064","2015-03-16",30.35
"2065","2015-03-17",31.26
"2066","2015-03-18",32.060001
"2067","2015-03-19",31.285
"2068","2015-03-20",31.945
"2069","2015-03-23",32.294998
"2070","2015-03-24",31.440001
"2071","2015-03-25",31.075001
"2072","2015-03-26",30.995001
"2073","2015-03-27",31.1
"2074","2015-03-30",31.915001
"2075","2015-03-31",31.68
"2076","2015-04-01",31.815001
"2077","2015-04-02",31.879999
"2078","2015-04-06",31.950001
"2079","2015-04-07",31.639999
"2080","2015-04-08",32.669998
"2081","2015-04-09",32.849998
"2082","2015-04-10",33
"2083","2015-04-13",32.715
"2084","2015-04-14",33.275002
"2085","2015-04-15",33.299999
"2086","2015-04-16",33.134998
"2087","2015-04-17",32.525002
"2088","2015-04-20",32.494999
"2089","2015-04-21",32.375
"2090","2015-04-22",32.465
"2091","2015-04-23",33
"2092","2015-04-24",33.064999
"2093","2015-04-27",33.105
"2094","2015-04-28",33.009998
"2095","2015-04-29",33.41
"2096","2015-04-30",33.330002
"2097","2015-05-01",34.084999
"2098","2015-05-04",34.009998
"2099","2015-05-05",33.41
"2100","2015-05-06",32.775002
"2101","2015-05-07",33.52
"2102","2015-05-08",34.195
"2103","2015-05-11",34.25
"2104","2015-05-12",34.294998
"2105","2015-05-13",34.595001
"2106","2015-05-14",34.580002
"2107","2015-05-15",34.435001
"2108","2015-05-18",34.259998
"2109","2015-05-19",34.275002
"2110","2015-05-20",34.330002
"2111","2015-05-21",34.650002
"2112","2015-05-22",34.884998
"2113","2015-05-26",34.584999
"2114","2015-05-27",34.73
"2115","2015-05-28",34.165001
"2116","2015-05-29",34.334999
"2117","2015-06-01",34.080002
"2118","2015-06-02",34.044998
"2119","2015-06-03",33.259998
"2120","2015-06-04",33.169998
"2121","2015-06-05",33.974998
"2122","2015-06-08",33.889999
"2123","2015-06-09",34.139999
"2124","2015-06-10",34.240002
"2125","2015-06-11",34.259998
"2126","2015-06-12",34.514999
"2127","2015-06-15",35.240002
"2128","2015-06-16",34.955002
"2129","2015-06-17",34.924999
"2130","2015-06-18",34.834999
"2131","2015-06-19",34.195
"2132","2015-06-22",32.529999
"2133","2015-06-23",32.035
"2134","2015-06-24",32.369999
"2135","2015-06-25",31.59
"2136","2015-06-26",32.580002
"2137","2015-06-29",32.110001
"2138","2015-06-30",32.084999
"2139","2015-07-01",31.540001
"2140","2015-07-02",32.360001
"2141","2015-07-06",31.985001
"2142","2015-07-07",31.795
"2143","2015-07-08",31.49
"2144","2015-07-09",32.259998
"2145","2015-07-10",32.700001
"2146","2015-07-13",32.785
"2147","2015-07-14",32.645
"2148","2015-07-15",32.255001
"2149","2015-07-16",32.099998
"2150","2015-07-17",31.209999
"2151","2015-07-20",30.700001
"2152","2015-07-21",30.145
"2153","2015-07-22",29.67
"2154","2015-07-23",29.639999
"2155","2015-07-24",29.48
"2156","2015-07-27",28.959999
"2157","2015-07-28",30.18
"2158","2015-07-29",30.65
"2159","2015-07-30",30
"2160","2015-07-31",30.08
"2161","2015-08-03",29.65
"2162","2015-08-04",29.190001
"2163","2015-08-05",27.940001
"2164","2015-08-06",27.780001
"2165","2015-08-07",27.389999
"2166","2015-08-10",28.43
"2167","2015-08-11",28.73
"2168","2015-08-12",29.25
"2169","2015-08-13",29.49
"2170","2015-08-14",29.85
"2171","2015-08-17",30.73
"2172","2015-08-18",30.15
"2173","2015-08-19",29.75
"2174","2015-08-20",28.25
"2175","2015-08-21",27.5
"2176","2015-08-24",26.76
"2177","2015-08-25",26.379999
"2178","2015-08-26",26.549999
"2179","2015-08-27",27.9
"2180","2015-08-28",28.780001
"2181","2015-08-31",28.049999
"2182","2015-09-01",26.98
"2183","2015-09-02",27.1
"2184","2015-09-03",27.24
"2185","2015-09-04",26.870001
"2186","2015-09-08",27
"2187","2015-09-09",26.77
"2188","2015-09-10",27.02
"2189","2015-09-11",25.82
"2190","2015-09-14",25.43
"2191","2015-09-15",25.309999
"2192","2015-09-16",25.74
"2193","2015-09-17",25.559999
"2194","2015-09-18",25.709999
"2195","2015-09-21",25.84
"2196","2015-09-22",24.65
"2197","2015-09-23",23.950001
"2198","2015-09-24",23.67
"2199","2015-09-25",23.24
"2200","2015-09-28",20.290001
"2201","2015-09-29",18.77
"2202","2015-09-30",20.809999
"2203","2015-10-01",22.040001
"2204","2015-10-02",22.99
"2205","2015-10-05",23.4
"2206","2015-10-06",23.790001
"2207","2015-10-07",24.690001
"2208","2015-10-08",24.65
"2209","2015-10-09",24.879999
"2210","2015-10-12",23.950001
"2211","2015-10-13",23.030001
"2212","2015-10-14",22.809999
"2213","2015-10-15",23.190001
"2214","2015-10-16",23.450001
"2215","2015-10-19",23.07
"2216","2015-10-20",22.73
"2217","2015-10-21",22.15
"2218","2015-10-22",21.719999
"2219","2015-10-23",21.290001
"2220","2015-10-26",20.209999
"2221","2015-10-27",20.280001
"2222","2015-10-28",20.84
"2223","2015-10-29",20.85
"2224","2015-10-30",21.549999
"2225","2015-11-02",21.709999
"2226","2015-11-03",21.82
"2227","2015-11-04",20.940001
"2228","2015-11-05",20.48
"2229","2015-11-06",20.110001
"2230","2015-11-09",19.42
"2231","2015-11-10",19.27
"2232","2015-11-11",18.85
"2233","2015-11-12",18.17
"2234","2015-11-13",18.24
"2235","2015-11-16",19.84
"2236","2015-11-17",19.700001
"2237","2015-11-18",20
"2238","2015-11-19",19.799999
"2239","2015-11-20",19.09
"2240","2015-11-23",19.01
"2241","2015-11-24",19.32
"2242","2015-11-25",18.959999
"2243","2015-11-27",18.67
"2244","2015-11-30",18.940001
"2245","2015-12-01",19.139999
"2246","2015-12-02",18.190001
"2247","2015-12-03",16.85
"2248","2015-12-04",15.29
"2249","2015-12-07",12.99
"2250","2015-12-08",13.2
"2251","2015-12-09",14.9
"2252","2015-12-10",15.38
"2253","2015-12-11",13.34
"2254","2015-12-14",12.88
"2255","2015-12-15",13.11
"2256","2015-12-16",13.02
"2257","2015-12-17",11.76
"2258","2015-12-18",11.09
"2259","2015-12-21",11.77
"2260","2015-12-22",11.86
"2261","2015-12-23",13.97
"2262","2015-12-24",13.43
"2263","2015-12-28",13.47
"2264","2015-12-29",13.45
"2265","2015-12-30",13.18
"2266","2015-12-31",13.74
"2267","2016-01-04",14.07
"2268","2016-01-05",13.98
"2269","2016-01-06",11.93
"2270","2016-01-07",10.56
"2271","2016-01-08",10.82
"2272","2016-01-11",10.29
"2273","2016-01-12",8.98
"2274","2016-01-13",8.09
"2275","2016-01-14",9.96
"2276","2016-01-15",8.78
"2277","2016-01-19",7.54
"2278","2016-01-20",7
"2279","2016-01-21",7.19
"2280","2016-01-22",9.63
"2281","2016-01-25",9.17
"2282","2016-01-26",9.9
"2283","2016-01-27",8.85
"2284","2016-01-28",8.78
"2285","2016-01-29",8.68
"2286","2016-02-01",8.66
"2287","2016-02-02",8.13
"2288","2016-02-03",7.87
"2289","2016-02-04",7.83
"2290","2016-02-05",6.98
"2291","2016-02-08",4.05
"2292","2016-02-09",4.57
"2293","2016-02-10",5.25
"2294","2016-02-11",5.52
"2295","2016-02-12",5.59
"2296","2016-02-16",6.06
"2297","2016-02-17",6.52
"2298","2016-02-18",6.86
"2299","2016-02-19",6.81
"2300","2016-02-22",7.16
"2301","2016-02-23",6.62
"2302","2016-02-24",7.17
"2303","2016-02-25",6.8
"2304","2016-02-26",6.81
"2305","2016-02-29",7
"2306","2016-03-01",7.02
"2307","2016-03-02",7.23
"2308","2016-03-03",7.9
"2309","2016-03-04",8.33
"2310","2016-03-07",8.26
"2311","2016-03-08",7.32
"2312","2016-03-09",7.5
"2313","2016-03-10",7.13
"2314","2016-03-11",6.82
"2315","2016-03-14",7.2
"2316","2016-03-15",7.07
"2317","2016-03-16",7.65
"2318","2016-03-17",7.92
"2319","2016-03-18",8.01
"2320","2016-03-21",7.6
"2321","2016-03-22",7.67
"2322","2016-03-23",7.15
"2323","2016-03-24",7
"2324","2016-03-28",6.68
"2325","2016-03-29",6.82
"2326","2016-03-30",6.84
"2327","2016-03-31",7.13
"2328","2016-04-01",6.88
"2329","2016-04-04",6.55
"2330","2016-04-05",6.45
"2331","2016-04-06",6.94
"2332","2016-04-07",7.07
"2333","2016-04-08",8.05
"2334","2016-04-11",8.54
"2335","2016-04-12",8.6
"2336","2016-04-13",9.36
"2337","2016-04-14",9.35
"2338","2016-04-15",8.95
"2339","2016-04-18",9.85
"2340","2016-04-19",10.33
"2341","2016-04-20",10.45
"2342","2016-04-21",11.2
"2343","2016-04-22",11.66
"2344","2016-04-25",11.31
"2345","2016-04-26",11.79
"2346","2016-04-27",13.29
"2347","2016-04-28",12.62
"2348","2016-04-29",12.43
"2349","2016-05-02",12.12
"2350","2016-05-03",12.03
"2351","2016-05-04",12.2
"2352","2016-05-05",13.07
"2353","2016-05-06",12.94
"2354","2016-05-09",12.69
"2355","2016-05-10",12.82
"2356","2016-05-11",13.09
"2357","2016-05-12",12.97
"2358","2016-05-13",12.64
"2359","2016-05-16",12.79
"2360","2016-05-17",13.05
"2361","2016-05-18",12.67
"2362","2016-05-19",13.05
"2363","2016-05-20",12.78
"2364","2016-05-23",12.66
"2365","2016-05-24",12.2
"2366","2016-05-25",11.13
"2367","2016-05-26",11.01
"2368","2016-05-27",11.64
"2369","2016-05-31",12.64
"2370","2016-06-01",13.66
"2371","2016-06-02",13.61
"2372","2016-06-03",13.58
"2373","2016-06-06",13.72
"2374","2016-06-07",13.8
"2375","2016-06-08",14.07
"2376","2016-06-09",13.53
"2377","2016-06-10",12.94
"2378","2016-06-13",12.87
"2379","2016-06-14",12.69
"2380","2016-06-15",12.65
"2381","2016-06-16",12.96
"2382","2016-06-17",12.99
"2383","2016-06-20",12.2
"2384","2016-06-21",14.32
"2385","2016-06-22",14.35
"2386","2016-06-23",14.35
"2387","2016-06-24",13.83
"2388","2016-06-27",13.6
"2389","2016-06-28",14.41
"2390","2016-06-29",14.7
"2391","2016-06-30",14.37
"2392","2016-07-01",13.8
"2393","2016-07-05",14.11
"2394","2016-07-06",15.1
"2395","2016-07-07",15.28
"2396","2016-07-08",15.58
"2397","2016-07-11",15.5
"2398","2016-07-12",16.049999
"2399","2016-07-13",15.92
"2400","2016-07-14",16.4
"2401","2016-07-15",16.34
"2402","2016-07-18",17
"2403","2016-07-19",16.809999
"2404","2016-07-20",16.99
"2405","2016-07-21",16.879999
"2406","2016-07-22",16.860001
"2407","2016-07-25",16.15
"2408","2016-07-26",16.49
"2409","2016-07-27",16.450001
"2410","2016-07-28",16.719999
"2411","2016-07-29",16.59
"2412","2016-08-01",15.6
"2413","2016-08-02",15.89
"2414","2016-08-03",16.82
"2415","2016-08-04",16.030001
"2416","2016-08-05",16.51
"2417","2016-08-08",16.799999
"2418","2016-08-09",16.719999
"2419","2016-08-10",16.610001
"2420","2016-08-11",16.950001
"2421","2016-08-12",17.32
"2422","2016-08-15",17.82
"2423","2016-08-16",17.84
"2424","2016-08-17",17.700001
"2425","2016-08-18",18.02
"2426","2016-08-19",18.040001
"2427","2016-08-22",17.870001
"2428","2016-08-23",18.15
"2429","2016-08-24",18.059999
"2430","2016-08-25",18.01
"2431","2016-08-26",18.190001
"2432","2016-08-29",18.18
"2433","2016-08-30",18.23
"2434","2016-08-31",17.9
"2435","2016-09-01",17.809999
"2436","2016-09-02",17.84
"2437","2016-09-06",18.08
"2438","2016-09-07",18.49
"2439","2016-09-08",18.959999
"2440","2016-09-09",18.110001
"2441","2016-09-12",18
"2442","2016-09-13",16.809999
"2443","2016-09-14",16.690001
"2444","2016-09-15",16.66
"2445","2016-09-16",16.16
"2446","2016-09-19",16.42
"2447","2016-09-20",16.43
"2448","2016-09-21",16.790001
"2449","2016-09-22",16.91
"2450","2016-09-23",16.809999
"2451","2016-09-26",16.73
"2452","2016-09-27",16.41
"2453","2016-09-28",16.700001
"2454","2016-09-29",16.58
"2455","2016-09-30",16.790001
"2456","2016-10-03",16.709999
"2457","2016-10-04",16.219999
"2458","2016-10-05",16.59
"2459","2016-10-06",16.49
"2460","2016-10-07",15.95
"2461","2016-10-10",16.35
"2462","2016-10-11",15.97
"2463","2016-10-12",15.58
"2464","2016-10-13",15.66
"2465","2016-10-14",15.72
"2466","2016-10-17",15.73
"2467","2016-10-18",16.27
"2468","2016-10-19",16.610001
"2469","2016-10-20",16.48
"2470","2016-10-21",16.49
"2471","2016-10-24",16.48
"2472","2016-10-25",16.110001
"2473","2016-10-26",15.75
"2474","2016-10-27",15.35
"2475","2016-10-28",15.09
"2476","2016-10-31",14.93
"2477","2016-11-01",14.68
"2478","2016-11-02",14.59
"2479","2016-11-03",14.01
"2480","2016-11-04",13.8
"2481","2016-11-07",14.07
"2482","2016-11-08",14
"2483","2016-11-09",16.35
"2484","2016-11-10",16.309999
"2485","2016-11-11",16.99
"2486","2016-11-14",16.83
"2487","2016-11-15",16.860001
"2488","2016-11-16",16.389999
"2489","2016-11-17",16.67
"2490","2016-11-18",17.290001
"2491","2016-11-21",17.92
"2492","2016-11-22",17.76
"2493","2016-11-23",17.559999
"2494","2016-11-25",17.299999
"2495","2016-11-28",16.440001
"2496","2016-11-29",16.48
"2497","2016-11-30",17.030001
"2498","2016-12-01",16.309999
"2499","2016-12-02",16.48
"2500","2016-12-05",16.07
"2501","2016-12-06",16.559999
"2502","2016-12-07",16.99
"2503","2016-12-08",17.290001
"2504","2016-12-09",17.18
"2505","2016-12-12",17.1
"2506","2016-12-13",17.219999
"2507","2016-12-14",17.1
"2508","2016-12-15",17.469999
"2509","2016-12-16",17.790001
"2510","2016-12-19",17.959999
"2511","2016-12-20",18.74
"2512","2016-12-21",18.76
"2513","2016-12-22",19.290001
"2514","2016-12-23",19.59
"2515","2016-12-27",19.530001
"2516","2016-12-28",19.25
"2517","2016-12-29",19.379999
"2518","2016-12-30",19.309999
"2519","2017-01-03",19.17
"2520","2017-01-04",19.57
"2521","2017-01-05",19.58
"2522","2017-01-06",19.860001
"2523","2017-01-09",18.92
"2524","2017-01-10",18.74
"2525","2017-01-11",18.83
"2526","2017-01-12",18.799999
"2527","2017-01-13",18.6
"2528","2017-01-17",18.540001
"2529","2017-01-18",18
"2530","2017-01-19",17.709999
"2531","2017-01-20",18.02
"2532","2017-01-23",18.25
"2533","2017-01-24",18.620001
"2534","2017-01-25",18.92
"2535","2017-01-26",18.959999
"2536","2017-01-27",18.559999
"2537","2017-01-30",18.02
"2538","2017-01-31",17.950001
"2539","2017-02-01",18.09
"2540","2017-02-02",18.51
"2541","2017-02-03",19.049999
"2542","2017-02-06",18.540001
"2543","2017-02-07",19.049999
"2544","2017-02-08",19.25
"2545","2017-02-09",19.15
"2546","2017-02-10",18.84
"2547","2017-02-13",18.58
"2548","2017-02-14",19.379999
"2549","2017-02-15",19.360001
"2550","2017-02-16",19.120001
"2551","2017-02-17",19.059999
"2552","2017-02-21",19.049999
"2553","2017-02-22",18.92
"2554","2017-02-23",18.98
"2555","2017-02-24",18.870001
"2556","2017-02-27",18.959999
"2557","2017-02-28",18.84
"2558","2017-03-01",19.049999
"2559","2017-03-02",19.110001
"2560","2017-03-03",19.280001
"2561","2017-03-06",19.41
"2562","2017-03-07",19.26
"2563","2017-03-08",18.809999
"2564","2017-03-09",18.540001
"2565","2017-03-10",18.51
"2566","2017-03-13",18.690001
"2567","2017-03-14",18.379999
"2568","2017-03-15",19.059999
"2569","2017-03-16",18.99
"2570","2017-03-17",18.959999
"2571","2017-03-20",18.74
"2572","2017-03-21",18.610001
"2573","2017-03-22",18.299999
"2574","2017-03-23",18.459999
"2575","2017-03-24",18.9
"2576","2017-03-27",18.309999
"2577","2017-03-28",18.780001
"2578","2017-03-29",19.32
"2579","2017-03-30",19.42
"2580","2017-03-31",19.73
"2581","2017-04-03",19.450001
"2582","2017-04-04",19.280001
"2583","2017-04-05",19.09
"2584","2017-04-06",19.43
"2585","2017-04-07",19.27
"2586","2017-04-10",19.17
"2587","2017-04-11",18.9
"2588","2017-04-12",18.75
"2589","2017-04-13",18.4
"2590","2017-04-17",18.690001
"2591","2017-04-18",18.559999
"2592","2017-04-19",18.440001
"2593","2017-04-20",18.629999
"2594","2017-04-21",18.26
"2595","2017-04-24",18.200001
"2596","2017-04-25",18.549999
"2597","2017-04-26",19.129999
"2598","2017-04-27",18.620001
"2599","2017-04-28",18.66
"2600","2017-05-01",18.700001
"2601","2017-05-02",18.33
"2602","2017-05-03",18.219999
"2603","2017-05-04",17.110001
"2604","2017-05-05",17.76
"2605","2017-05-08",17.67
"2606","2017-05-09",17.450001
"2607","2017-05-10",18.690001
"2608","2017-05-11",18.58
"2609","2017-05-12",18.73
"2610","2017-05-15",19.040001
"2611","2017-05-16",18.83
"2612","2017-05-17",18.09
"2613","2017-05-18",17.969999
"2614","2017-05-19",18.620001
"2615","2017-05-22",18.469999
"2616","2017-05-23",18.51
"2617","2017-05-24",18.559999
"2618","2017-05-25",18.33
"2619","2017-05-26",17.959999
"2620","2017-05-30",17.17
"2621","2017-05-31",17.040001
"2622","2017-06-01",17.200001
"2623","2017-06-02",17.059999
"2624","2017-06-05",16.969999
"2625","2017-06-06",17.200001
"2626","2017-06-07",16.639999
"2627","2017-06-08",16.280001
"2628","2017-06-09",16.52
"2629","2017-06-12",16.709999
"2630","2017-06-13",16.65
"2631","2017-06-14",16.030001
"2632","2017-06-15",15.95
"2633","2017-06-16",16.450001
"2634","2017-06-19",16.07
"2635","2017-06-20",15.44
"2636","2017-06-21",15.15
"2637","2017-06-22",15.23
"2638","2017-06-23",16.16
"2639","2017-06-26",16.41
"2640","2017-06-27",16.51
"2641","2017-06-28",17.24
"2642","2017-06-29",17.790001
"2643","2017-06-30",17.959999
"2644","2017-07-03",18.139999
"2645","2017-07-05",17.65
"2646","2017-07-06",17.559999
"2647","2017-07-07",17.75
"2648","2017-07-10",17.85
"2649","2017-07-11",17.91
"2650","2017-07-12",17.92
"2651","2017-07-13",17.85
"2652","2017-07-14",18.040001
"2653","2017-07-17",17.889999
"2654","2017-07-18",18
"2655","2017-07-19",18
"2656","2017-07-20",18.040001
"2657","2017-07-21",17.66
"2658","2017-07-24",17.629999
"2659","2017-07-25",17.889999
"2660","2017-07-26",17.799999
"2661","2017-07-27",17.93
"2662","2017-07-28",17.85
"2663","2017-07-31",17.67
"2664","2017-08-01",17.99
"2665","2017-08-02",17.799999
"2666","2017-08-03",17.309999
"2667","2017-08-04",17.33
"2668","2017-08-07",17.299999
"2669","2017-08-08",16.700001
"2670","2017-08-09",17.67
"2671","2017-08-10",17.23
"2672","2017-08-11",16.99
"2673","2017-08-14",17.059999
"2674","2017-08-15",17.709999
"2675","2017-08-16",17.110001
"2676","2017-08-17",16.75
"2677","2017-08-18",16.67
"2678","2017-08-21",16.24
"2679","2017-08-22",16.52
"2680","2017-08-23",16.83
"2681","2017-08-24",16.799999
"2682","2017-08-25",16.9
"2683","2017-08-28",16.860001
"2684","2017-08-29",16.91
"2685","2017-08-30",16.940001
"2686","2017-08-31",17.370001
"2687","2017-09-01",17.76
"2688","2017-09-05",17.73
"2689","2017-09-06",17.84
"2690","2017-09-07",17.84
"2691","2017-09-08",17.780001
"2692","2017-09-11",17.700001
"2693","2017-09-12",17.75
"2694","2017-09-13",17.75
"2695","2017-09-14",17.5
"2696","2017-09-15",17.49
"2697","2017-09-18",17.639999
"2698","2017-09-19",17.76
"2699","2017-09-20",17.700001
"2700","2017-09-21",17.309999
"2701","2017-09-22",17.33
"2702","2017-09-25",17.549999
"2703","2017-09-26",17.42
"2704","2017-09-27",17.48
"2705","2017-09-28",17.41
"2706","2017-09-29",17.379999
"2707","2017-10-02",17.200001
"2708","2017-10-03",17.440001
"2709","2017-10-04",17.48
"2710","2017-10-05",17.84
"2711","2017-10-06",17.92
"2712","2017-10-09",17.9
"2713","2017-10-10",18
"2714","2017-10-11",18.24
"2715","2017-10-12",18.200001
"2716","2017-10-13",18
"2717","2017-10-16",17.75
"2718","2017-10-17",17.74
"2719","2017-10-18",17.450001
"2720","2017-10-19",17.49
"2721","2017-10-20",17.26
"2722","2017-10-23",16.91
"2723","2017-10-24",16.82
"2724","2017-10-25",16.1
"2725","2017-10-26",16.719999
"2726","2017-10-27",17.67
"2727","2017-10-30",17.690001
"2728","2017-10-31",17.75
"2729","2017-11-01",17.92
"2730","2017-11-02",17.51
"2731","2017-11-03",17.790001
"2732","2017-11-06",18.07
"2733","2017-11-07",18.700001
"2734","2017-11-08",17.790001
"2735","2017-11-09",17.51
"2736","2017-11-10",17.469999
"2737","2017-11-13",16.719999
"2738","2017-11-14",16.65
"2739","2017-11-15",16.379999
"2740","2017-11-16",16.639999
"2741","2017-11-17",16.309999
"2742","2017-11-20",16.18
"2743","2017-11-21",16.049999
"2744","2017-11-22",16.17
"2745","2017-11-24",16.23
"2746","2017-11-27",16.1
"2747","2017-11-28",16.059999
"2748","2017-11-29",15.79
"2749","2017-11-30",16.200001
"2750","2017-12-01",16.42
"2751","2017-12-04",16.73
"2752","2017-12-05",16.59
"2753","2017-12-06",16.27
"2754","2017-12-07",16.27
"2755","2017-12-08",16.07
"2756","2017-12-11",16.030001
"2757","2017-12-12",16.33
"2758","2017-12-13",16.5
"2759","2017-12-14",16.700001
"2760","2017-12-15",16.77
"2761","2017-12-18",17
"2762","2017-12-19",16.860001
"2763","2017-12-20",16.82
"2764","2017-12-21",16.809999
"2765","2017-12-22",16.85
"2766","2017-12-26",17.040001
"2767","2017-12-27",17
"2768","2017-12-28",17.190001
"2769","2017-12-29",17.26
"2770","2018-01-02",17.74
"2771","2018-01-03",17.82
"2772","2018-01-04",17.559999
"2773","2018-01-05",17.280001
"2774","2018-01-08",17.290001
"2775","2018-01-09",17.299999
"2776","2018-01-10",17.309999
"2777","2018-01-11",17.83
"2778","2018-01-12",18.030001
"2779","2018-01-16",18.280001
"2780","2018-01-17",18.209999
"2781","2018-01-18",17.9
