"","date","EURN"
"1003","2019-01-17",7.71
"1004","2019-01-18",7.78
"1005","2019-01-22",7.47
"1006","2019-01-23",7.82
"1007","2019-01-24",7.46
"1008","2019-01-25",7.53
"1009","2019-01-28",7.65
"1010","2019-01-29",7.63
"1011","2019-01-30",7.74
"1012","2019-01-31",7.78
"1013","2019-02-01",7.73
"1014","2019-02-04",7.81
"1015","2019-02-05",7.92
"1016","2019-02-06",7.9
"1017","2019-02-07",7.67
"1018","2019-02-08",7.64
"1019","2019-02-11",7.64
"1020","2019-02-12",7.92
"1021","2019-02-13",7.88
"1022","2019-02-14",7.98
"1023","2019-02-15",8.07
"1024","2019-02-19",8.02
"1025","2019-02-20",7.93
"1026","2019-02-21",7.91
"1027","2019-02-22",7.93
"1028","2019-02-25",7.93
"1029","2019-02-26",7.81
"1030","2019-02-27",7.93
"1031","2019-02-28",7.83
"1032","2019-03-01",8
"1033","2019-03-04",8.14
"1034","2019-03-05",8.15
"1035","2019-03-06",8.01
"1036","2019-03-07",7.89
"1037","2019-03-08",7.82
"1038","2019-03-11",7.87
"1039","2019-03-12",7.98
"1040","2019-03-13",8.01
"1041","2019-03-14",7.98
"1042","2019-03-15",8.03
"1043","2019-03-18",8.23
"1044","2019-03-19",8.13
"1045","2019-03-20",8.17
"1046","2019-03-21",8.35
"1047","2019-03-22",8.1
"1048","2019-03-25",8.03
"1049","2019-03-26",7.94
"1050","2019-03-27",7.99
"1051","2019-03-28",7.99
"1052","2019-03-29",8.15
"1053","2019-04-01",8.42
"1054","2019-04-02",8.37
"1055","2019-04-03",8.34
"1056","2019-04-04",8.24
"1057","2019-04-05",8.41
"1058","2019-04-08",8.77
"1059","2019-04-09",8.89
"1060","2019-04-10",9.16
"1061","2019-04-11",9.3
"1062","2019-04-12",9.36
"1063","2019-04-15",9.42
"1064","2019-04-16",9.38
"1065","2019-04-17",9.53
"1066","2019-04-18",9.51
"1067","2019-04-22",9.71
"1068","2019-04-23",9.56
"1069","2019-04-24",9.43
"1070","2019-04-25",9.43
"1071","2019-04-26",9.35
"1072","2019-04-29",9.45
"1073","2019-04-30",9.38
"1074","2019-05-01",9.35
"1075","2019-05-02",9.52
"1076","2019-05-03",9.71
"1077","2019-05-06",9.68
"1078","2019-05-07",9.45
"1079","2019-05-08",9.43
"1080","2019-05-09",9.41
"1081","2019-05-10",9.5
"1082","2019-05-13",9.26
"1083","2019-05-14",9.64
"1084","2019-05-15",10.08
"1085","2019-05-16",10.09
"1086","2019-05-17",9.9
"1087","2019-05-20",9.83
"1088","2019-05-21",9.8
"1089","2019-05-22",9.61
"1090","2019-05-23",9.18
"1091","2019-05-24",9.1
"1092","2019-05-28",8.88
"1093","2019-05-29",8.79
"1094","2019-05-30",8.64
"1095","2019-05-31",8.4
"1096","2019-06-03",8.34
"1097","2019-06-04",8.41
"1098","2019-06-05",8.3
"1099","2019-06-06",8.5
"1100","2019-06-07",8.55
"1101","2019-06-10",8.51
"1102","2019-06-11",8.58
"1103","2019-06-12",8.23
"1104","2019-06-13",8.52
"1105","2019-06-14",8.33
"1106","2019-06-17",8.35
"1107","2019-06-18",8.39
"1108","2019-06-19",8.4
"1109","2019-06-20",8.92
"1110","2019-06-21",8.99
"1111","2019-06-24",8.9
"1112","2019-06-25",8.9
"1113","2019-06-26",9.09
"1114","2019-06-27",9.25
"1115","2019-06-28",9.44
"1116","2019-07-01",9.49
"1117","2019-07-02",9.38
"1118","2019-07-03",9.11
"1119","2019-07-05",8.94
"1120","2019-07-08",8.9
"1121","2019-07-09",8.95
"1122","2019-07-10",9.03
"1123","2019-07-11",9.19
"1124","2019-07-12",9.19
"1125","2019-07-15",9.14
"1126","2019-07-16",9.14
"1127","2019-07-17",8.95
"1128","2019-07-18",8.94
"1129","2019-07-19",8.89
"1130","2019-07-22",8.89
"1131","2019-07-23",9.06
"1132","2019-07-24",9.08
"1133","2019-07-25",8.95
"1134","2019-07-26",8.83
"1135","2019-07-29",8.63
"1136","2019-07-30",8.38
"1137","2019-07-31",8.42
"1138","2019-08-01",8.3
"1139","2019-08-02",8.19
"1140","2019-08-05",7.81
"1141","2019-08-06",7.97
"1142","2019-08-07",7.97
"1143","2019-08-08",7.92
"1144","2019-08-09",7.68
"1145","2019-08-12",7.47
"1146","2019-08-13",7.54
"1147","2019-08-14",7.3
"1148","2019-08-15",7.25
"1149","2019-08-16",7.56
"1150","2019-08-19",7.92
"1151","2019-08-20",7.94
"1152","2019-08-21",8.12
"1153","2019-08-22",8.11
"1154","2019-08-23",7.87
"1155","2019-08-26",7.91
"1156","2019-08-27",7.82
"1157","2019-08-28",7.95
"1158","2019-08-29",8.08
"1159","2019-08-30",8.12
"1160","2019-09-03",7.87
"1161","2019-09-04",7.86
"1162","2019-09-05",8.12
"1163","2019-09-06",8.16
"1164","2019-09-09",8.4
"1165","2019-09-10",8.5
"1166","2019-09-11",8.45
"1167","2019-09-12",8.53
"1168","2019-09-13",8.86
"1169","2019-09-16",8.9
"1170","2019-09-17",8.65
"1171","2019-09-18",8.62
"1172","2019-09-19",8.68
"1173","2019-09-20",8.7
"1174","2019-09-23",8.6
"1175","2019-09-24",8.5
"1176","2019-09-25",8.57
"1177","2019-09-26",9.2
"1178","2019-09-27",9.13
"1179","2019-09-30",9.2
"1180","2019-10-01",9.33
"1181","2019-10-02",9.4
"1182","2019-10-03",9.52
"1183","2019-10-04",9.95
"1184","2019-10-07",10.29
"1185","2019-10-08",10.37
"1186","2019-10-09",10.49
"1187","2019-10-10",10.6
"1188","2019-10-11",11.33
"1189","2019-10-14",11.32
"1190","2019-10-15",10.72
"1191","2019-10-16",10.69
"1192","2019-10-17",11.03
"1193","2019-10-18",11.22
"1194","2019-10-21",10.99
"1195","2019-10-22",11.02
"1196","2019-10-23",11.57
"1197","2019-10-24",11.15
"1198","2019-10-25",11.07
"1199","2019-10-28",11.25
"1200","2019-10-29",11.12
"1201","2019-10-30",11.7
"1202","2019-10-31",11.13
"1203","2019-11-01",11.49
"1204","2019-11-04",11.39
"1205","2019-11-05",11.02
"1206","2019-11-06",10.76
"1207","2019-11-07",10.36
"1208","2019-11-08",10.81
"1209","2019-11-11",10.52
"1210","2019-11-12",10.71
"1211","2019-11-13",10.65
"1212","2019-11-14",10.84
"1213","2019-11-15",11
"1214","2019-11-18",10.82
"1215","2019-11-19",10.81
"1216","2019-11-20",11.07
"1217","2019-11-21",11.14
"1218","2019-11-22",10.96
"1219","2019-11-25",11.1
"1220","2019-11-26",10.81
"1221","2019-11-27",10.92
"1222","2019-11-29",10.86
"1223","2019-12-02",10.77
"1224","2019-12-03",10.56
"1225","2019-12-04",10.67
"1226","2019-12-05",10.7
"1227","2019-12-06",11.16
"1228","2019-12-09",11.14
"1229","2019-12-10",11.24
"1230","2019-12-11",11.26
"1231","2019-12-12",11.25
"1232","2019-12-13",11.45
"1233","2019-12-16",11.57
"1234","2019-12-17",11.43
"1235","2019-12-18",11.52
"1236","2019-12-19",12.24
"1237","2019-12-20",12.04
"1238","2019-12-23",12.25
"1239","2019-12-24",12.25
"1240","2019-12-26",12.3
"1241","2019-12-27",12.18
"1242","2019-12-30",12.28
"1243","2019-12-31",12.54
"1244","2020-01-02",12.83
"1245","2020-01-03",13.09
"1246","2020-01-06",12.91
"1247","2020-01-07",12.95
"1248","2020-01-08",12.69
"1249","2020-01-09",13.04
"1250","2020-01-10",12.46
"1251","2020-01-13",12.23
"1252","2020-01-14",11.88
"1253","2020-01-15",11.55
"1254","2020-01-16",11.57
"1255","2020-01-17",11.74
"1256","2020-01-21",11.43
"1257","2020-01-22",11.34
"1258","2020-01-23",11.22
"1259","2020-01-24",10.6
"1260","2020-01-27",10.24
"1261","2020-01-28",10.2
"1262","2020-01-29",10.26
"1263","2020-01-30",9.81
"1264","2020-01-31",9.88
"1265","2020-02-03",9.79
"1266","2020-02-04",10.06
"1267","2020-02-05",10.28
"1268","2020-02-06",9.71
"1269","2020-02-07",9.44
"1270","2020-02-10",9.63
"1271","2020-02-11",10
"1272","2020-02-12",10.23
"1273","2020-02-13",10.12
"1274","2020-02-14",10.06
"1275","2020-02-18",9.74
"1276","2020-02-19",9.89
"1277","2020-02-20",9.68
"1278","2020-02-21",9.54
"1279","2020-02-24",9.08
"1280","2020-02-25",8.86
"1281","2020-02-26",8.91
"1282","2020-02-27",9.18
"1283","2020-02-28",9.33
"1284","2020-03-02",9.43
"1285","2020-03-03",9.22
"1286","2020-03-04",9.04
"1287","2020-03-05",8.44
"1288","2020-03-06",8.53
"1289","2020-03-09",9.12
"1290","2020-03-10",10.3
"1291","2020-03-11",9.85
"1292","2020-03-12",9.55
"1293","2020-03-13",10.49
"1294","2020-03-16",9.05
"1295","2020-03-17",9.49
"1296","2020-03-18",8.84
"1297","2020-03-19",8.85
"1298","2020-03-20",8.3
"1299","2020-03-23",8.5
"1300","2020-03-24",9.45
"1301","2020-03-25",9.56
"1302","2020-03-26",10.36
"1303","2020-03-27",11.79
"1304","2020-03-30",12.2
"1305","2020-03-31",11.28
"1306","2020-04-01",11.02
"1307","2020-04-02",9.5
"1308","2020-04-03",9.29
"1309","2020-04-06",9.91
"1310","2020-04-07",9.91
"1311","2020-04-08",9.68
"1312","2020-04-09",10.32
"1313","2020-04-13",9.95
"1314","2020-04-14",10.31
"1315","2020-04-15",10.29
"1316","2020-04-16",10.54
"1317","2020-04-17",10.69
"1318","2020-04-20",11.77
"1319","2020-04-21",11.6
"1320","2020-04-22",11.74
"1321","2020-04-23",11.15
"1322","2020-04-24",11.3
"1323","2020-04-27",12.14
"1324","2020-04-28",11.9
"1325","2020-04-29",10.82
"1326","2020-04-30",10.69
"1327","2020-05-01",10.64
"1328","2020-05-04",11.36
"1329","2020-05-05",10.03
"1330","2020-05-06",9.63
"1331","2020-05-07",10.03
"1332","2020-05-08",10.46
"1333","2020-05-11",9.84
"1334","2020-05-12",9.56
"1335","2020-05-13",9.73
"1336","2020-05-14",9.7
"1337","2020-05-15",9.81
"1338","2020-05-18",9.91
"1339","2020-05-19",9.58
"1340","2020-05-20",9.8
"1341","2020-05-21",9.68
"1342","2020-05-22",9.77
"1343","2020-05-26",10.36
"1344","2020-05-27",10.74
"1345","2020-05-28",10.14
"1346","2020-05-29",10.12
"1347","2020-06-01",10.05
"1348","2020-06-02",10.05
"1349","2020-06-03",9.92
"1350","2020-06-04",9.89
"1351","2020-06-05",9.95
"1352","2020-06-08",10.44
"1353","2020-06-09",10.38
"1354","2020-06-10",10.12
"1355","2020-06-11",9.62
"1356","2020-06-12",9.97
"1357","2020-06-15",9.14
"1358","2020-06-16",8.86
"1359","2020-06-17",8.33
"1360","2020-06-18",8.57
"1361","2020-06-19",8.53
"1362","2020-06-22",8.35
"1363","2020-06-23",8.4
"1364","2020-06-24",8.1
"1365","2020-06-25",8.09
"1366","2020-06-26",7.92
"1367","2020-06-29",8.07
"1368","2020-06-30",8.15
"1369","2020-07-01",8.33
"1370","2020-07-02",8.15
"1371","2020-07-06",8.6
"1372","2020-07-07",8.49
"1373","2020-07-08",8.65
"1374","2020-07-09",8.4
"1375","2020-07-10",9.06
"1376","2020-07-13",8.79
"1377","2020-07-14",9.16
"1378","2020-07-15",9.33
"1379","2020-07-16",9.2
"1380","2020-07-17",9.21
"1381","2020-07-20",9.3
"1382","2020-07-21",9.33
"1383","2020-07-22",9.31
"1384","2020-07-23",9.38
"1385","2020-07-24",9.47
"1386","2020-07-27",9.48
"1387","2020-07-28",9.72
"1388","2020-07-29",9.87
"1389","2020-07-30",9.74
"1390","2020-07-31",9.79
"1391","2020-08-03",9.75
"1392","2020-08-04",9.81
"1393","2020-08-05",9.88
"1394","2020-08-06",9.88
"1395","2020-08-07",9.98
"1396","2020-08-10",9.98
"1397","2020-08-11",10.08
"1398","2020-08-12",10.31
"1399","2020-08-13",10.1
"1400","2020-08-14",10.05
"1401","2020-08-17",10.16
"1402","2020-08-18",9.79
"1403","2020-08-19",9.39
"1404","2020-08-20",9.44
"1405","2020-08-21",9.45
"1406","2020-08-24",9.5
"1407","2020-08-25",9.53
"1408","2020-08-26",9.63
"1409","2020-08-27",9.11
"1410","2020-08-28",9.2
"1411","2020-08-31",9.12
"1412","2020-09-01",9.07
"1413","2020-09-02",8.74
"1414","2020-09-03",8.57
"1415","2020-09-04",8.64
"1416","2020-09-08",8.9
"1417","2020-09-09",9.15
"1418","2020-09-10",9.19
"1419","2020-09-11",9.64
"1420","2020-09-14",9.73
"1421","2020-09-15",9.55
"1422","2020-09-16",9.61
"1423","2020-09-17",9.66
"1424","2020-09-18",9.82
"1425","2020-09-21",9.43
"1426","2020-09-22",9.18
"1427","2020-09-23",8.72
"1428","2020-09-24",8.76
"1429","2020-09-25",8.87
"1430","2020-09-28",8.68
"1431","2020-09-29",8.77
"1432","2020-09-30",8.83
"1433","2020-10-01",8.85
"1434","2020-10-02",8.88
"1435","2020-10-05",9.18
"1436","2020-10-06",9.06
"1437","2020-10-07",8.88
"1438","2020-10-08",8.95
"1439","2020-10-09",9.11
"1440","2020-10-12",8.78
"1441","2020-10-13",8.66
"1442","2020-10-14",8.85
"1443","2020-10-15",8.75
"1444","2020-10-16",8.49
"1445","2020-10-19",8.36
"1446","2020-10-20",8.29
"1447","2020-10-21",8.12
"1448","2020-10-22",8.21
"1449","2020-10-23",8
"1450","2020-10-26",7.83
"1451","2020-10-27",7.75
"1452","2020-10-28",7.47
"1453","2020-10-29",7.46
"1454","2020-10-30",7.36
"1455","2020-11-02",7.47
"1456","2020-11-03",7.52
"1457","2020-11-04",7.41
"1458","2020-11-05",7.66
"1459","2020-11-06",7.62
"1460","2020-11-09",7.91
"1461","2020-11-10",8.26
"1462","2020-11-11",8.07
"1463","2020-11-12",7.75
"1464","2020-11-13",8.03
"1465","2020-11-16",8.23
"1466","2020-11-17",8.21
"1467","2020-11-18",8.13
"1468","2020-11-19",8.05
"1469","2020-11-20",8
"1470","2020-11-23",8.3
"1471","2020-11-24",8.52
"1472","2020-11-25",8.25
"1473","2020-11-27",8.11
