"","date","RLH"
"1003","2010-12-23",8.01
"1004","2010-12-27",8.08
"1005","2010-12-28",8.04
"1006","2010-12-29",8.01
"1007","2010-12-30",7.99
"1008","2010-12-31",7.98
"1009","2011-01-03",8.02
"1010","2011-01-04",7.86
"1011","2011-01-05",7.8
"1012","2011-01-06",7.74
"1013","2011-01-07",7.76
"1014","2011-01-10",7.65
"1015","2011-01-11",7.6
"1016","2011-01-12",7.58
"1017","2011-01-13",7.55
"1018","2011-01-14",7.51
"1019","2011-01-18",7.67
"1020","2011-01-19",7.61
"1021","2011-01-20",7.68
"1022","2011-01-21",7.87
"1023","2011-01-24",7.88
"1024","2011-01-25",7.91
"1025","2011-01-26",7.95
"1026","2011-01-27",7.99
"1027","2011-01-28",7.73
"1028","2011-01-31",7.67
"1029","2011-02-01",8.02
"1030","2011-02-02",7.96
"1031","2011-02-03",8.01
"1032","2011-02-04",8.02
"1033","2011-02-07",8.14
"1034","2011-02-08",8
"1035","2011-02-09",7.95
"1036","2011-02-10",7.9
"1037","2011-02-11",7.86
"1038","2011-02-14",7.82
"1039","2011-02-15",8.19
"1040","2011-02-16",8.48
"1041","2011-02-17",8.73
"1042","2011-02-18",8.78
"1043","2011-02-22",8.38
"1044","2011-02-23",8.11
"1045","2011-02-24",8.33
"1046","2011-02-25",8.6
"1047","2011-02-28",8.54
"1048","2011-03-01",8.16
"1049","2011-03-02",8.25
"1050","2011-03-03",8.23
"1051","2011-03-04",8.21
"1052","2011-03-07",8.05
"1053","2011-03-08",8.21
"1054","2011-03-09",8.2
"1055","2011-03-10",8.01
"1056","2011-03-11",8.01
"1057","2011-03-14",7.9
"1058","2011-03-15",7.76
"1059","2011-03-16",7.79
"1060","2011-03-17",7.85
"1061","2011-03-18",7.99
"1062","2011-03-21",8
"1063","2011-03-22",7.91
"1064","2011-03-23",7.98
"1065","2011-03-24",8
"1066","2011-03-25",8.01
"1067","2011-03-28",7.92
"1068","2011-03-29",8.17
"1069","2011-03-30",8.17
"1070","2011-03-31",8.2
"1071","2011-04-01",8.21
"1072","2011-04-04",8.21
"1073","2011-04-05",8.19
"1074","2011-04-06",8.21
"1075","2011-04-07",8.18
"1076","2011-04-08",8.12
"1077","2011-04-11",8.14
"1078","2011-04-12",8.16
"1079","2011-04-13",8.16
"1080","2011-04-14",8.21
"1081","2011-04-15",8.24
"1082","2011-04-18",8.18
"1083","2011-04-19",8.24
"1084","2011-04-20",8.29
"1085","2011-04-21",8.3
"1086","2011-04-25",8.27
"1087","2011-04-26",8.35
"1088","2011-04-27",8.5
"1089","2011-04-28",8.65
"1090","2011-04-29",8.75
"1091","2011-05-02",8.62
"1092","2011-05-03",8.5
"1093","2011-05-04",8.49
"1094","2011-05-05",8.6
"1095","2011-05-06",8.45
"1096","2011-05-09",8.38
"1097","2011-05-10",8.51
"1098","2011-05-11",8.33
"1099","2011-05-12",8.3
"1100","2011-05-13",8.11
"1101","2011-05-16",8.07
"1102","2011-05-17",8.07
"1103","2011-05-18",8.1
"1104","2011-05-19",8.12
"1105","2011-05-20",8.08
"1106","2011-05-23",7.99
"1107","2011-05-24",7.87
"1108","2011-05-25",7.89
"1109","2011-05-26",7.98
"1110","2011-05-27",8.09
"1111","2011-05-31",8.12
"1112","2011-06-01",7.91
"1113","2011-06-02",7.8
"1114","2011-06-03",7.75
"1115","2011-06-06",7.59
"1116","2011-06-07",7.56
"1117","2011-06-08",7.5
"1118","2011-06-09",7.67
"1119","2011-06-10",7.59
"1120","2011-06-13",7.58
"1121","2011-06-14",7.74
"1122","2011-06-15",7.57
"1123","2011-06-16",7.58
"1124","2011-06-17",7.51
"1125","2011-06-20",7.57
"1126","2011-06-21",7.67
"1127","2011-06-22",7.67
"1128","2011-06-23",7.68
"1129","2011-06-24",7.8
"1130","2011-06-27",7.95
"1131","2011-06-28",8.03
"1132","2011-06-29",7.99
"1133","2011-06-30",7.9
"1134","2011-07-01",7.99
"1135","2011-07-05",8
"1136","2011-07-06",8
"1137","2011-07-07",8.01
"1138","2011-07-08",7.98
"1139","2011-07-11",7.91
"1140","2011-07-12",7.9
"1141","2011-07-13",7.98
"1142","2011-07-14",7.87
"1143","2011-07-15",7.85
"1144","2011-07-18",7.85
"1145","2011-07-19",7.88
"1146","2011-07-20",7.94
"1147","2011-07-21",8.02
"1148","2011-07-22",7.97
"1149","2011-07-25",7.88
"1150","2011-07-26",7.83
"1151","2011-07-27",7.62
"1152","2011-07-28",7.59
"1153","2011-07-29",7.55
"1154","2011-08-01",7.51
"1155","2011-08-02",7.38
"1156","2011-08-03",7.32
"1157","2011-08-04",7.14
"1158","2011-08-05",6.82
"1159","2011-08-08",6.26
"1160","2011-08-09",6.67
"1161","2011-08-10",6.24
"1162","2011-08-11",6.57
"1163","2011-08-12",6.59
"1164","2011-08-15",6.84
"1165","2011-08-16",6.69
"1166","2011-08-17",6.89
"1167","2011-08-18",6.45
"1168","2011-08-19",6.37
"1169","2011-08-22",6.39
"1170","2011-08-23",6.9
"1171","2011-08-24",7.09
"1172","2011-08-25",6.85
"1173","2011-08-26",6.94
"1174","2011-08-29",7
"1175","2011-08-30",6.99
"1176","2011-08-31",6.99
"1177","2011-09-01",6.78
"1178","2011-09-02",6.5
"1179","2011-09-06",6.53
"1180","2011-09-07",6.93
"1181","2011-09-08",6.82
"1182","2011-09-09",6.61
"1183","2011-09-12",6.71
"1184","2011-09-13",6.83
"1185","2011-09-14",6.86
"1186","2011-09-15",6.95
"1187","2011-09-16",6.95
"1188","2011-09-19",6.88
"1189","2011-09-20",6.78
"1190","2011-09-21",6.68
"1191","2011-09-22",6.42
"1192","2011-09-23",6.44
"1193","2011-09-26",6.61
"1194","2011-09-27",6.75
"1195","2011-09-28",6.53
"1196","2011-09-29",6.77
"1197","2011-09-30",6.71
"1198","2011-10-03",6.4
"1199","2011-10-04",7.13
"1200","2011-10-05",7
"1201","2011-10-06",7.03
"1202","2011-10-07",6.83
"1203","2011-10-10",6.99
"1204","2011-10-11",6.88
"1205","2011-10-12",6.88
"1206","2011-10-13",6.85
"1207","2011-10-14",6.91
"1208","2011-10-17",6.66
"1209","2011-10-18",6.8
"1210","2011-10-19",6.72
"1211","2011-10-20",6.8
"1212","2011-10-21",6.83
"1213","2011-10-24",6.89
"1214","2011-10-25",6.68
"1215","2011-10-26",6.8
"1216","2011-10-27",7.11
"1217","2011-10-28",7.11
"1218","2011-10-31",6.95
"1219","2011-11-01",6.75
"1220","2011-11-02",7.07
"1221","2011-11-03",7.24
"1222","2011-11-04",7.11
"1223","2011-11-07",7.02
"1224","2011-11-08",7
"1225","2011-11-09",6.71
"1226","2011-11-10",6.7
"1227","2011-11-11",6.61
"1228","2011-11-14",6.56
"1229","2011-11-15",6.97
"1230","2011-11-16",6.62
"1231","2011-11-17",6.88
"1232","2011-11-18",7
"1233","2011-11-21",6.89
"1234","2011-11-22",6.9
"1235","2011-11-23",6.67
"1236","2011-11-25",6.55
"1237","2011-11-28",6.9
"1238","2011-11-29",6.98
"1239","2011-11-30",7
"1240","2011-12-01",6.76
"1241","2011-12-02",6.88
"1242","2011-12-05",6.96
"1243","2011-12-06",6.92
"1244","2011-12-07",6.92
"1245","2011-12-08",6.67
"1246","2011-12-09",6.95
"1247","2011-12-12",6.87
"1248","2011-12-13",6.87
"1249","2011-12-14",6.96
"1250","2011-12-15",6.98
"1251","2011-12-16",7
"1252","2011-12-19",6.84
"1253","2011-12-20",6.98
"1254","2011-12-21",7
"1255","2011-12-22",7
"1256","2011-12-23",7
"1257","2011-12-27",7.05
"1258","2011-12-28",6.89
"1259","2011-12-29",6.97
"1260","2011-12-30",6.93
"1261","2012-01-03",7
"1262","2012-01-04",6.91
"1263","2012-01-05",6.99
"1264","2012-01-06",6.89
"1265","2012-01-09",6.83
"1266","2012-01-10",6.93
"1267","2012-01-11",6.87
"1268","2012-01-12",6.96
"1269","2012-01-13",6.89
"1270","2012-01-17",6.96
"1271","2012-01-18",7
"1272","2012-01-19",6.99
"1273","2012-01-20",7.04
"1274","2012-01-23",7
"1275","2012-01-24",7
"1276","2012-01-25",7
"1277","2012-01-26",7.01
"1278","2012-01-27",7.16
"1279","2012-01-30",7.15
"1280","2012-01-31",7.32
"1281","2012-02-01",7.64
"1282","2012-02-02",7.6
"1283","2012-02-03",7.9
"1284","2012-02-06",7.84
"1285","2012-02-07",7.82
"1286","2012-02-08",7.89
"1287","2012-02-09",7.76
"1288","2012-02-10",7.73
"1289","2012-02-13",7.81
"1290","2012-02-14",7.78
"1291","2012-02-15",7.7
"1292","2012-02-16",7.69
"1293","2012-02-17",7.7
"1294","2012-02-21",7.55
"1295","2012-02-22",7.46
"1296","2012-02-23",7.57
"1297","2012-02-24",7.57
"1298","2012-02-27",7.73
"1299","2012-02-28",7.8
"1300","2012-02-29",7.69
"1301","2012-03-01",7.67
"1302","2012-03-02",7.42
"1303","2012-03-05",7.51
"1304","2012-03-06",7.44
"1305","2012-03-07",7.43
"1306","2012-03-08",7.65
"1307","2012-03-09",7.87
"1308","2012-03-12",7.79
"1309","2012-03-13",7.8
"1310","2012-03-14",7.81
"1311","2012-03-15",7.81
"1312","2012-03-16",7.85
"1313","2012-03-19",7.95
"1314","2012-03-20",7.82
"1315","2012-03-21",7.81
"1316","2012-03-22",7.83
"1317","2012-03-23",7.99
"1318","2012-03-26",8.03
"1319","2012-03-27",7.96
"1320","2012-03-28",8.07
"1321","2012-03-29",8.53
"1322","2012-03-30",8.21
"1323","2012-04-02",8.5
"1324","2012-04-03",8.5
"1325","2012-04-04",8.5
"1326","2012-04-05",8.5
"1327","2012-04-09",8.11
"1328","2012-04-10",7.9
"1329","2012-04-11",7.92
"1330","2012-04-12",8.02
"1331","2012-04-13",7.85
"1332","2012-04-16",7.97
"1333","2012-04-17",7.99
"1334","2012-04-18",7.91
"1335","2012-04-19",7.94
"1336","2012-04-20",7.96
"1337","2012-04-23",7.87
"1338","2012-04-24",8.04
"1339","2012-04-25",8.13
"1340","2012-04-26",8.35
"1341","2012-04-27",8.39
"1342","2012-04-30",8.34
"1343","2012-05-01",8.25
"1344","2012-05-02",8.21
"1345","2012-05-03",8.19
"1346","2012-05-04",8.12
"1347","2012-05-07",8.18
"1348","2012-05-08",8.23
"1349","2012-05-09",8.15
"1350","2012-05-10",8.15
"1351","2012-05-11",8.09
"1352","2012-05-14",8.01
"1353","2012-05-15",8.04
"1354","2012-05-16",7.97
"1355","2012-05-17",7.9
"1356","2012-05-18",7.94
"1357","2012-05-21",8.09
"1358","2012-05-22",8.11
"1359","2012-05-23",8.12
"1360","2012-05-24",8.34
"1361","2012-05-25",8.48
"1362","2012-05-29",8.51
"1363","2012-05-30",8.33
"1364","2012-05-31",8.47
"1365","2012-06-01",8.46
"1366","2012-06-04",8.62
"1367","2012-06-05",8.62
"1368","2012-06-06",8.64
"1369","2012-06-07",8.49
"1370","2012-06-08",8.61
"1371","2012-06-11",8.47
"1372","2012-06-12",8.55
"1373","2012-06-13",8.38
"1374","2012-06-14",8.56
"1375","2012-06-15",8.46
"1376","2012-06-18",8.37
"1377","2012-06-19",8.52
"1378","2012-06-20",8.45
"1379","2012-06-21",8.28
"1380","2012-06-22",8.63
"1381","2012-06-25",8.48
"1382","2012-06-26",8.44
"1383","2012-06-27",8.45
"1384","2012-06-28",8.4
"1385","2012-06-29",8.65
"1386","2012-07-02",8.44
"1387","2012-07-03",8.59
"1388","2012-07-05",8.56
"1389","2012-07-06",8.5
"1390","2012-07-09",8.48
"1391","2012-07-10",8.49
"1392","2012-07-11",8.51
"1393","2012-07-12",8.47
"1394","2012-07-13",8.57
"1395","2012-07-16",8.55
"1396","2012-07-17",8.46
"1397","2012-07-18",8.49
"1398","2012-07-19",8.26
"1399","2012-07-20",8.17
"1400","2012-07-23",7.81
"1401","2012-07-24",7.49
"1402","2012-07-25",7.44
"1403","2012-07-26",7.34
"1404","2012-07-27",7.57
"1405","2012-07-30",7.5
"1406","2012-07-31",7.48
"1407","2012-08-01",6.93
"1408","2012-08-02",6.8
"1409","2012-08-03",7.16
"1410","2012-08-06",7.2
"1411","2012-08-07",7.35
"1412","2012-08-08",7.41
"1413","2012-08-09",7.27
"1414","2012-08-10",7.22
"1415","2012-08-13",7.23
"1416","2012-08-14",7.23
"1417","2012-08-15",7.17
"1418","2012-08-16",7.05
"1419","2012-08-17",7
"1420","2012-08-20",7.15
"1421","2012-08-21",7.14
"1422","2012-08-22",6.99
"1423","2012-08-23",6.83
"1424","2012-08-24",7.03
"1425","2012-08-27",7.17
"1426","2012-08-28",7.24
"1427","2012-08-29",7.3
"1428","2012-08-30",7.26
"1429","2012-08-31",7.28
"1430","2012-09-04",7.3
"1431","2012-09-05",7.25
"1432","2012-09-06",7.29
"1433","2012-09-07",7.67
"1434","2012-09-10",7.63
"1435","2012-09-11",7.73
"1436","2012-09-12",6.78
"1437","2012-09-13",6.86
"1438","2012-09-14",6.71
"1439","2012-09-17",6.72
"1440","2012-09-18",6.7
"1441","2012-09-19",6.64
"1442","2012-09-20",6.6
"1443","2012-09-21",6.5
"1444","2012-09-24",6.5
"1445","2012-09-25",6.39
"1446","2012-09-26",6.31
"1447","2012-09-27",6.3
"1448","2012-09-28",6.25
"1449","2012-10-01",6.22
"1450","2012-10-02",6.17
"1451","2012-10-03",6.12
"1452","2012-10-04",6.02
"1453","2012-10-05",5.92
"1454","2012-10-08",5.84
"1455","2012-10-09",5.7
"1456","2012-10-10",5.62
"1457","2012-10-11",5.6
"1458","2012-10-12",5.56
"1459","2012-10-15",5.6
"1460","2012-10-16",5.59
"1461","2012-10-17",5.83
"1462","2012-10-18",5.82
"1463","2012-10-19",5.8
"1464","2012-10-22",5.98
"1465","2012-10-23",5.99
"1466","2012-10-24",5.99
"1467","2012-10-25",6.45
"1468","2012-10-26",6.74
"1469","2012-10-31",6.59
"1470","2012-11-01",6.78
"1471","2012-11-02",6.79
"1472","2012-11-05",6.8
"1473","2012-11-06",6.72
"1474","2012-11-07",6.73
"1475","2012-11-08",6.73
"1476","2012-11-09",7.06
"1477","2012-11-12",7.02
"1478","2012-11-13",7.03
"1479","2012-11-14",6.67
"1480","2012-11-15",6.91
"1481","2012-11-16",6.82
"1482","2012-11-19",6.98
"1483","2012-11-20",6.9
"1484","2012-11-21",6.81
"1485","2012-11-23",7
"1486","2012-11-26",6.88
"1487","2012-11-27",6.9
"1488","2012-11-28",7.05
"1489","2012-11-29",7.21
"1490","2012-11-30",7.25
"1491","2012-12-03",7.29
"1492","2012-12-04",7.34
"1493","2012-12-05",7.35
"1494","2012-12-06",7.88
"1495","2012-12-07",7.73
"1496","2012-12-10",7.75
"1497","2012-12-11",7.55
"1498","2012-12-12",7.53
"1499","2012-12-13",7.57
"1500","2012-12-14",7.63
"1501","2012-12-17",7.6
"1502","2012-12-18",7.65
"1503","2012-12-19",7.58
"1504","2012-12-20",7.76
"1505","2012-12-21",7.91
"1506","2012-12-24",7.77
"1507","2012-12-26",7.59
"1508","2012-12-27",7.45
"1509","2012-12-28",7.64
"1510","2012-12-31",7.89
"1511","2013-01-02",7.99
"1512","2013-01-03",8
"1513","2013-01-04",8.35
"1514","2013-01-07",8.26
"1515","2013-01-08",8.43
"1516","2013-01-09",8.35
"1517","2013-01-10",8.31
"1518","2013-01-11",8.15
"1519","2013-01-14",7.9
"1520","2013-01-15",7.93
"1521","2013-01-16",7.68
"1522","2013-01-17",7.56
"1523","2013-01-18",7.73
"1524","2013-01-22",7.79
"1525","2013-01-23",7.71
"1526","2013-01-24",7.5
"1527","2013-01-25",7.58
"1528","2013-01-28",7.59
"1529","2013-01-29",7.49
"1530","2013-01-30",7.33
"1531","2013-01-31",7.47
"1532","2013-02-01",7.75
"1533","2013-02-04",7.94
"1534","2013-02-05",8.13
"1535","2013-02-06",7.83
"1536","2013-02-07",7.86
"1537","2013-02-08",7.93
"1538","2013-02-11",7.91
"1539","2013-02-12",7.84
"1540","2013-02-13",7.88
"1541","2013-02-14",7.82
"1542","2013-02-15",7.8
"1543","2013-02-19",7.65
"1544","2013-02-20",7.31
"1545","2013-02-21",7.3
"1546","2013-02-22",7.24
"1547","2013-02-25",7.18
"1548","2013-02-26",7.47
"1549","2013-02-27",7.24
"1550","2013-02-28",7.21
"1551","2013-03-01",6.74
"1552","2013-03-04",6.87
"1553","2013-03-05",7
"1554","2013-03-06",7.02
"1555","2013-03-07",6.98
"1556","2013-03-08",7
"1557","2013-03-11",6.96
"1558","2013-03-12",6.96
"1559","2013-03-13",6.94
"1560","2013-03-14",6.97
"1561","2013-03-15",7.07
"1562","2013-03-18",7
"1563","2013-03-19",6.88
"1564","2013-03-20",6.9
"1565","2013-03-21",6.89
"1566","2013-03-22",7
"1567","2013-03-25",6.91
"1568","2013-03-26",6.83
"1569","2013-03-27",7.03
"1570","2013-03-28",7.11
"1571","2013-04-01",6.9
"1572","2013-04-02",6.84
"1573","2013-04-03",6.91
"1574","2013-04-04",6.94
"1575","2013-04-05",6.77
"1576","2013-04-08",6.85
"1577","2013-04-09",6.8
"1578","2013-04-10",6.82
"1579","2013-04-11",6.88
"1580","2013-04-12",6.74
"1581","2013-04-15",6.54
"1582","2013-04-16",6.5
"1583","2013-04-17",6.2
"1584","2013-04-18",6.23
"1585","2013-04-19",6.34
"1586","2013-04-22",6.21
"1587","2013-04-23",6.3
"1588","2013-04-24",6.33
"1589","2013-04-25",6.32
"1590","2013-04-26",6.42
"1591","2013-04-29",6.6
"1592","2013-04-30",6.53
"1593","2013-05-01",6.48
"1594","2013-05-02",6.65
"1595","2013-05-03",6.78
"1596","2013-05-06",6.66
"1597","2013-05-07",6.55
"1598","2013-05-08",6.65
"1599","2013-05-09",6.67
"1600","2013-05-10",6.62
"1601","2013-05-13",6.79
"1602","2013-05-14",6.85
"1603","2013-05-15",6.66
"1604","2013-05-16",6.88
"1605","2013-05-17",6.86
"1606","2013-05-20",6.89
"1607","2013-05-21",6.79
"1608","2013-05-22",6.62
"1609","2013-05-23",6.5
"1610","2013-05-24",6.36
"1611","2013-05-28",6.38
"1612","2013-05-29",6.25
"1613","2013-05-30",6.3
"1614","2013-05-31",6.22
"1615","2013-06-03",6.23
"1616","2013-06-04",6.21
"1617","2013-06-05",6.02
"1618","2013-06-06",5.91
"1619","2013-06-07",6.06
"1620","2013-06-10",6.08
"1621","2013-06-11",5.96
"1622","2013-06-12",6.05
"1623","2013-06-13",6.16
"1624","2013-06-14",6.06
"1625","2013-06-17",6.1
"1626","2013-06-18",6.12
"1627","2013-06-19",6.11
"1628","2013-06-20",6.1
"1629","2013-06-21",6.12
"1630","2013-06-24",6.1
"1631","2013-06-25",6.15
"1632","2013-06-26",6.14
"1633","2013-06-27",6.25
"1634","2013-06-28",6.11
"1635","2013-07-01",6.27
"1636","2013-07-02",6.33
"1637","2013-07-03",6.37
"1638","2013-07-05",6.39
"1639","2013-07-08",6.44
"1640","2013-07-09",6.36
"1641","2013-07-10",6.39
"1642","2013-07-11",6.37
"1643","2013-07-12",6.38
"1644","2013-07-15",6.38
"1645","2013-07-16",6.47
"1646","2013-07-17",6.45
"1647","2013-07-18",6.5
"1648","2013-07-19",6.5
"1649","2013-07-22",6.49
"1650","2013-07-23",6.5
"1651","2013-07-24",6.5
"1652","2013-07-25",6.66
"1653","2013-07-26",6.58
"1654","2013-07-29",6.58
"1655","2013-07-30",6.59
"1656","2013-07-31",6.65
"1657","2013-08-01",6.57
"1658","2013-08-02",6.23
"1659","2013-08-05",6.28
"1660","2013-08-06",6.18
"1661","2013-08-07",6.04
"1662","2013-08-08",5.98
"1663","2013-08-09",6.04
"1664","2013-08-12",5.99
"1665","2013-08-13",5.9
"1666","2013-08-14",5.69
"1667","2013-08-15",5.53
"1668","2013-08-16",6.05
"1669","2013-08-19",6.25
"1670","2013-08-20",6.26
"1671","2013-08-21",6.07
"1672","2013-08-22",5.99
"1673","2013-08-23",5.88
"1674","2013-08-26",5.86
"1675","2013-08-27",5.71
"1676","2013-08-28",5.7
"1677","2013-08-29",5.58
"1678","2013-08-30",5.51
"1679","2013-09-03",5.55
"1680","2013-09-04",5.55
"1681","2013-09-05",5.65
"1682","2013-09-06",5.65
"1683","2013-09-09",5.65
"1684","2013-09-10",5.65
"1685","2013-09-11",5.66
"1686","2013-09-12",5.66
"1687","2013-09-13",5.71
"1688","2013-09-16",5.74
"1689","2013-09-17",5.65
"1690","2013-09-18",5.46
"1691","2013-09-19",5.38
"1692","2013-09-20",5.4
"1693","2013-09-23",5.38
"1694","2013-09-24",5.33
"1695","2013-09-25",5.3
"1696","2013-09-26",5.31
"1697","2013-09-27",5.3
"1698","2013-09-30",5.27
"1699","2013-10-01",5.27
"1700","2013-10-02",5.29
"1701","2013-10-03",5.25
"1702","2013-10-04",5.21
"1703","2013-10-07",5.27
"1704","2013-10-08",5.23
"1705","2013-10-09",5.25
"1706","2013-10-10",5.27
"1707","2013-10-11",5.31
"1708","2013-10-14",5.31
"1709","2013-10-15",5.26
"1710","2013-10-16",5.28
"1711","2013-10-17",5.3
"1712","2013-10-18",5.23
"1713","2013-10-21",5.25
"1714","2013-10-22",5.28
"1715","2013-10-23",5.28
"1716","2013-10-24",5.79
"1717","2013-10-25",5.93
"1718","2013-10-28",6.01
"1719","2013-10-29",6.08
"1720","2013-10-30",6.02
"1721","2013-10-31",6.02
"1722","2013-11-01",6.07
"1723","2013-11-04",6.07
"1724","2013-11-05",6.06
"1725","2013-11-06",6
"1726","2013-11-07",6.08
"1727","2013-11-08",6.05
"1728","2013-11-11",6.07
"1729","2013-11-12",6
"1730","2013-11-13",6
"1731","2013-11-14",5.91
"1732","2013-11-15",5.99
"1733","2013-11-18",5.9
"1734","2013-11-19",5.84
"1735","2013-11-20",5.73
"1736","2013-11-21",5.65
"1737","2013-11-22",5.51
"1738","2013-11-25",5.5
"1739","2013-11-26",5.55
"1740","2013-11-27",5.54
"1741","2013-11-29",5.5
"1742","2013-12-02",5.6
"1743","2013-12-03",5.58
"1744","2013-12-04",5.65
"1745","2013-12-05",5.65
"1746","2013-12-06",5.81
"1747","2013-12-09",5.84
"1748","2013-12-10",5.89
"1749","2013-12-11",6.14
"1750","2013-12-12",5.93
"1751","2013-12-13",5.95
"1752","2013-12-16",6.02
"1753","2013-12-17",5.99
"1754","2013-12-18",6.08
"1755","2013-12-19",6.11
"1756","2013-12-20",6.17
"1757","2013-12-23",6.17
"1758","2013-12-24",6.16
"1759","2013-12-26",6.02
"1760","2013-12-27",6.03
"1761","2013-12-30",6
"1762","2013-12-31",6.05
"1763","2014-01-02",5.99
"1764","2014-01-03",5.93
"1765","2014-01-06",5.95
"1766","2014-01-07",5.95
"1767","2014-01-08",5.95
"1768","2014-01-09",5.94
"1769","2014-01-10",5.86
"1770","2014-01-13",5.79
"1771","2014-01-14",5.8
"1772","2014-01-15",5.84
"1773","2014-01-16",5.77
"1774","2014-01-17",5.81
"1775","2014-01-21",5.84
"1776","2014-01-22",5.91
"1777","2014-01-23",6.06
"1778","2014-01-24",5.91
"1779","2014-01-27",5.78
"1780","2014-01-28",6
"1781","2014-01-29",5.89
"1782","2014-01-30",5.88
"1783","2014-01-31",5.8
"1784","2014-02-03",5.63
"1785","2014-02-04",5.66
"1786","2014-02-05",5.55
"1787","2014-02-06",5.65
"1788","2014-02-07",5.7
"1789","2014-02-10",5.65
"1790","2014-02-11",5.86
"1791","2014-02-12",5.8
"1792","2014-02-13",5.9
"1793","2014-02-14",5.76
"1794","2014-02-18",5.85
"1795","2014-02-19",5.79
"1796","2014-02-20",5.91
"1797","2014-02-21",5.9
"1798","2014-02-24",5.9
"1799","2014-02-25",5.89
"1800","2014-02-26",5.85
"1801","2014-02-27",5.84
"1802","2014-02-28",5.97
"1803","2014-03-03",5.97
"1804","2014-03-04",6.04
"1805","2014-03-05",6.02
"1806","2014-03-06",5.82
"1807","2014-03-07",5.86
"1808","2014-03-10",5.88
"1809","2014-03-11",5.86
"1810","2014-03-12",5.91
"1811","2014-03-13",5.73
"1812","2014-03-14",5.84
"1813","2014-03-17",5.99
"1814","2014-03-18",6
"1815","2014-03-19",6
"1816","2014-03-20",5.91
"1817","2014-03-21",5.87
"1818","2014-03-24",5.99
"1819","2014-03-25",5.95
"1820","2014-03-26",5.88
"1821","2014-03-27",5.93
"1822","2014-03-28",5.8
"1823","2014-03-31",5.83
"1824","2014-04-01",5.91
"1825","2014-04-02",6
"1826","2014-04-03",5.86
"1827","2014-04-04",5.84
"1828","2014-04-07",5.8
"1829","2014-04-08",5.89
"1830","2014-04-09",5.87
"1831","2014-04-10",5.84
"1832","2014-04-11",5.91
"1833","2014-04-14",5.94
"1834","2014-04-15",5.83
"1835","2014-04-16",5.78
"1836","2014-04-17",5.77
"1837","2014-04-21",5.83
"1838","2014-04-22",5.75
"1839","2014-04-23",5.71
"1840","2014-04-24",5.68
"1841","2014-04-25",5.7
"1842","2014-04-28",5.66
"1843","2014-04-29",5.72
"1844","2014-04-30",5.75
"1845","2014-05-01",5.67
"1846","2014-05-02",5.94
"1847","2014-05-05",5.93
"1848","2014-05-06",5.87
"1849","2014-05-07",5.86
"1850","2014-05-08",5.85
"1851","2014-05-09",5.79
"1852","2014-05-12",5.81
"1853","2014-05-13",5.92
"1854","2014-05-14",5.78
"1855","2014-05-15",5.78
"1856","2014-05-16",5.82
"1857","2014-05-19",5.79
"1858","2014-05-20",5.8
"1859","2014-05-21",5.78
"1860","2014-05-22",5.88
"1861","2014-05-23",5.84
"1862","2014-05-27",5.77
"1863","2014-05-28",5.82
"1864","2014-05-29",5.85
"1865","2014-05-30",5.84
"1866","2014-06-02",5.75
"1867","2014-06-03",5.65
"1868","2014-06-04",5.64
"1869","2014-06-05",5.63
"1870","2014-06-06",5.62
"1871","2014-06-09",5.7
"1872","2014-06-10",5.65
"1873","2014-06-11",5.6
"1874","2014-06-12",5.65
"1875","2014-06-13",5.63
"1876","2014-06-16",5.58
"1877","2014-06-17",5.62
"1878","2014-06-18",5.63
"1879","2014-06-19",5.59
"1880","2014-06-20",5.68
"1881","2014-06-23",5.53
"1882","2014-06-24",5.5
"1883","2014-06-25",5.54
"1884","2014-06-26",5.48
"1885","2014-06-27",5.6
"1886","2014-06-30",5.48
"1887","2014-07-01",5.46
"1888","2014-07-02",5.45
"1889","2014-07-03",5.39
"1890","2014-07-07",5.43
"1891","2014-07-08",5.54
"1892","2014-07-09",5.62
"1893","2014-07-10",5.67
"1894","2014-07-11",5.6
"1895","2014-07-14",5.6
"1896","2014-07-15",5.5
"1897","2014-07-16",5.6
"1898","2014-07-17",5.55
"1899","2014-07-18",5.57
"1900","2014-07-21",5.48
"1901","2014-07-22",5.47
"1902","2014-07-23",5.58
"1903","2014-07-24",5.53
"1904","2014-07-25",5.59
"1905","2014-07-28",5.58
"1906","2014-07-29",5.47
"1907","2014-07-30",5.49
"1908","2014-07-31",5.48
"1909","2014-08-01",5.53
"1910","2014-08-04",5.53
"1911","2014-08-05",5.48
"1912","2014-08-06",5.41
"1913","2014-08-07",5.49
"1914","2014-08-08",5.49
"1915","2014-08-11",5.5
"1916","2014-08-12",5.57
"1917","2014-08-13",5.48
"1918","2014-08-14",5.53
"1919","2014-08-15",5.56
"1920","2014-08-18",5.55
"1921","2014-08-19",5.59
"1922","2014-08-20",5.51
"1923","2014-08-21",5.6
"1924","2014-08-22",5.49
"1925","2014-08-25",5.57
"1926","2014-08-26",5.59
"1927","2014-08-27",5.66
"1928","2014-08-28",5.74
"1929","2014-08-29",5.75
"1930","2014-09-02",5.77
"1931","2014-09-03",5.85
"1932","2014-09-04",5.79
"1933","2014-09-05",5.77
"1934","2014-09-08",5.88
"1935","2014-09-09",5.87
"1936","2014-09-10",5.88
"1937","2014-09-11",5.85
"1938","2014-09-12",5.87
"1939","2014-09-15",5.73
