"","date","SPPI"
"1001","2010-12-21",6.36
"1002","2010-12-22",6.26
"1003","2010-12-23",6.25
"1004","2010-12-27",6.65
"1005","2010-12-28",6.83
"1006","2010-12-29",7.02
"1007","2010-12-30",7.08
"1008","2010-12-31",6.87
"1009","2011-01-03",7.04
"1010","2011-01-04",6.88
"1011","2011-01-05",6.96
"1012","2011-01-06",6.82
"1013","2011-01-07",6.71
"1014","2011-01-10",6.63
"1015","2011-01-11",6.42
"1016","2011-01-12",6.63
"1017","2011-01-13",6.57
"1018","2011-01-14",6.65
"1019","2011-01-18",6.62
"1020","2011-01-19",6.17
"1021","2011-01-20",6.04
"1022","2011-01-21",6.36
"1023","2011-01-24",6.33
"1024","2011-01-25",6.3
"1025","2011-01-26",6.25
"1026","2011-01-27",6.26
"1027","2011-01-28",5.97
"1028","2011-01-31",6
"1029","2011-02-01",6.04
"1030","2011-02-02",6.11
"1031","2011-02-03",6.22
"1032","2011-02-04",6.23
"1033","2011-02-07",6.51
"1034","2011-02-08",6.63
"1035","2011-02-09",6.65
"1036","2011-02-10",6.51
"1037","2011-02-11",6.49
"1038","2011-02-14",6.46
"1039","2011-02-15",6.98
"1040","2011-02-16",7.03
"1041","2011-02-17",7.1
"1042","2011-02-18",7
"1043","2011-02-22",6.71
"1044","2011-02-23",6.58
"1045","2011-02-24",6.48
"1046","2011-02-25",6.8
"1047","2011-02-28",6.79
"1048","2011-03-01",6.78
"1049","2011-03-02",6.75
"1050","2011-03-03",6.81
"1051","2011-03-04",6.72
"1052","2011-03-07",6.76
"1053","2011-03-08",7
"1054","2011-03-09",6.9
"1055","2011-03-10",7.58
"1056","2011-03-11",7.86
"1057","2011-03-14",7.94
"1058","2011-03-15",7.9
"1059","2011-03-16",7.79
"1060","2011-03-17",7.89
"1061","2011-03-18",7.91
"1062","2011-03-21",7.91
"1063","2011-03-22",8.03
"1064","2011-03-23",8.3
"1065","2011-03-24",8.33
"1066","2011-03-25",8.58
"1067","2011-03-28",8.46
"1068","2011-03-29",8.58
"1069","2011-03-30",8.79
"1070","2011-03-31",8.89
"1071","2011-04-01",8.87
"1072","2011-04-04",9.06
"1073","2011-04-05",9.29
"1074","2011-04-06",9.27
"1075","2011-04-07",9.1
"1076","2011-04-08",9.03
"1077","2011-04-11",8.67
"1078","2011-04-12",8.76
"1079","2011-04-13",8.9
"1080","2011-04-14",8.96
"1081","2011-04-15",8.96
"1082","2011-04-18",9.12
"1083","2011-04-19",9
"1084","2011-04-20",9.09
"1085","2011-04-21",9.31
"1086","2011-04-25",9.54
"1087","2011-04-26",9.45
"1088","2011-04-27",9.98
"1089","2011-04-28",10.36
"1090","2011-04-29",9
"1091","2011-05-02",9.67
"1092","2011-05-03",9.11
"1093","2011-05-04",8.58
"1094","2011-05-05",8.02
"1095","2011-05-06",8.12
"1096","2011-05-09",7.78
"1097","2011-05-10",7.79
"1098","2011-05-11",7.63
"1099","2011-05-12",7.87
"1100","2011-05-13",7.58
"1101","2011-05-16",7.44
"1102","2011-05-17",7.5
"1103","2011-05-18",7.64
"1104","2011-05-19",7.91
"1105","2011-05-20",8.66
"1106","2011-05-23",9.19
"1107","2011-05-24",9.09
"1108","2011-05-25",9.06
"1109","2011-05-26",9.07
"1110","2011-05-27",9.24
"1111","2011-05-31",9.52
"1112","2011-06-01",9.48
"1113","2011-06-02",9.38
"1114","2011-06-03",9.08
"1115","2011-06-06",8.82
"1116","2011-06-07",8.74
"1117","2011-06-08",8.4
"1118","2011-06-09",8.25
"1119","2011-06-10",8.27
"1120","2011-06-13",8.65
"1121","2011-06-14",8.71
"1122","2011-06-15",8.78
"1123","2011-06-16",8.86
"1124","2011-06-17",8.8
"1125","2011-06-20",8.48
"1126","2011-06-21",8.58
"1127","2011-06-22",8.32
"1128","2011-06-23",8.44
"1129","2011-06-24",8.45
"1130","2011-06-27",8.85
"1131","2011-06-28",9.19
"1132","2011-06-29",9.11
"1133","2011-06-30",9.27
"1134","2011-07-01",9.39
"1135","2011-07-05",9.97
"1136","2011-07-06",10.06
"1137","2011-07-07",10.02
"1138","2011-07-08",10.05
"1139","2011-07-11",9.66
"1140","2011-07-12",9.63
"1141","2011-07-13",10.39
"1142","2011-07-14",10.32
"1143","2011-07-15",10.63
"1144","2011-07-18",10.71
"1145","2011-07-19",10.73
"1146","2011-07-20",10.63
"1147","2011-07-21",10.95
"1148","2011-07-22",11.23
"1149","2011-07-25",10.79
"1150","2011-07-26",10.62
"1151","2011-07-27",10.34
"1152","2011-07-28",10.53
"1153","2011-07-29",10.6
"1154","2011-08-01",10.79
"1155","2011-08-02",10.29
"1156","2011-08-03",10.74
"1157","2011-08-04",9.12
"1158","2011-08-05",8.56
"1159","2011-08-08",7.75
"1160","2011-08-09",8.7
"1161","2011-08-10",8.37
"1162","2011-08-11",8.62
"1163","2011-08-12",8.9
"1164","2011-08-15",9.3
"1165","2011-08-16",9.05
"1166","2011-08-17",8.93
"1167","2011-08-18",8.38
"1168","2011-08-19",8.18
"1169","2011-08-22",8.2
"1170","2011-08-23",8.57
"1171","2011-08-24",8.25
"1172","2011-08-25",8.08
"1173","2011-08-26",8.31
"1174","2011-08-29",8.78
"1175","2011-08-30",8.76
"1176","2011-08-31",8.55
"1177","2011-09-01",8.31
"1178","2011-09-02",8.16
"1179","2011-09-06",8.18
"1180","2011-09-07",8.8
"1181","2011-09-08",8.37
"1182","2011-09-09",8.13
"1183","2011-09-12",7.9
"1184","2011-09-13",8.22
"1185","2011-09-14",8.53
"1186","2011-09-15",8.62
"1187","2011-09-16",8.83
"1188","2011-09-19",8.59
"1189","2011-09-20",8.39
"1190","2011-09-21",8.02
"1191","2011-09-22",7.81
"1192","2011-09-23",8.07
"1193","2011-09-26",7.88
"1194","2011-09-27",8.02
"1195","2011-09-28",7.59
"1196","2011-09-29",7.53
"1197","2011-09-30",7.63
"1198","2011-10-03",7.07
"1199","2011-10-04",7.49
"1200","2011-10-05",7.92
"1201","2011-10-06",8.05
"1202","2011-10-07",8.03
"1203","2011-10-10",8.54
"1204","2011-10-11",8.57
"1205","2011-10-12",8.48
"1206","2011-10-13",8.7
"1207","2011-10-14",8.83
"1208","2011-10-17",8.39
"1209","2011-10-18",8.72
"1210","2011-10-19",8.75
"1211","2011-10-20",8.72
"1212","2011-10-21",8.99
"1213","2011-10-24",9.19
"1214","2011-10-25",8.89
"1215","2011-10-26",9.24
"1216","2011-10-27",9.7
"1217","2011-10-28",10.33
"1218","2011-10-31",11.09
"1219","2011-11-01",10.91
"1220","2011-11-02",11.24
"1221","2011-11-03",11.64
"1222","2011-11-04",11.73
"1223","2011-11-07",11.95
"1224","2011-11-08",11.9
"1225","2011-11-09",11.21
"1226","2011-11-10",11.46
"1227","2011-11-11",12.02
"1228","2011-11-14",12.5
"1229","2011-11-15",12.61
"1230","2011-11-16",12.5
"1231","2011-11-17",12.3
"1232","2011-11-18",12.17
"1233","2011-11-21",12.85
"1234","2011-11-22",13.23
"1235","2011-11-23",12.74
"1236","2011-11-25",12.76
"1237","2011-11-28",13.5
"1238","2011-11-29",13.39
"1239","2011-11-30",13.85
"1240","2011-12-01",14.21
"1241","2011-12-02",14.04
"1242","2011-12-05",14.82
"1243","2011-12-06",14.74
"1244","2011-12-07",14.96
"1245","2011-12-08",14.58
"1246","2011-12-09",13.83
"1247","2011-12-12",13.99
"1248","2011-12-13",13.72
"1249","2011-12-14",13.57
"1250","2011-12-15",14.01
"1251","2011-12-16",14.51
"1252","2011-12-19",14.62
"1253","2011-12-20",14.5
"1254","2011-12-21",14.83
"1255","2011-12-22",14.66
"1256","2011-12-23",14.77
"1257","2011-12-27",14.97
"1258","2011-12-28",14.64
"1259","2011-12-29",14.65
"1260","2011-12-30",14.63
"1261","2012-01-03",14.71
"1262","2012-01-04",14.48
"1263","2012-01-05",14.62
"1264","2012-01-06",14.61
"1265","2012-01-09",15.5
"1266","2012-01-10",15.87
"1267","2012-01-11",15.87
"1268","2012-01-12",15.67
"1269","2012-01-13",15.17
"1270","2012-01-17",15.53
"1271","2012-01-18",15.49
"1272","2012-01-19",15.35
"1273","2012-01-20",15.23
"1274","2012-01-23",15.36
"1275","2012-01-24",15.33
"1276","2012-01-25",14.99
"1277","2012-01-26",14.05
"1278","2012-01-27",14
"1279","2012-01-30",14.3
"1280","2012-01-31",14.07
"1281","2012-02-01",14
"1282","2012-02-02",14.2
"1283","2012-02-03",14.35
"1284","2012-02-06",14.21
"1285","2012-02-07",14.04
"1286","2012-02-08",13.93
"1287","2012-02-09",13.48
"1288","2012-02-10",14.1
"1289","2012-02-13",14.29
"1290","2012-02-14",14.19
"1291","2012-02-15",13.82
"1292","2012-02-16",13.91
"1293","2012-02-17",13.6
"1294","2012-02-21",12.93
"1295","2012-02-22",13.55
"1296","2012-02-23",13.71
"1297","2012-02-24",14.25
"1298","2012-02-27",14.67
"1299","2012-02-28",14.13
"1300","2012-02-29",14.19
"1301","2012-03-01",13.93
"1302","2012-03-02",13.12
"1303","2012-03-05",12.97
"1304","2012-03-06",12.76
"1305","2012-03-07",12.65
"1306","2012-03-08",12.83
"1307","2012-03-09",12.76
"1308","2012-03-12",13.19
"1309","2012-03-13",13.1
"1310","2012-03-14",12.86
"1311","2012-03-15",12.85
"1312","2012-03-16",13.05
"1313","2012-03-19",13.25
"1314","2012-03-20",13.12
"1315","2012-03-21",13.25
"1316","2012-03-22",13.11
"1317","2012-03-23",13.33
"1318","2012-03-26",13.24
"1319","2012-03-27",12.95
"1320","2012-03-28",12.94
"1321","2012-03-29",12.71
"1322","2012-03-30",12.63
"1323","2012-04-02",12.6
"1324","2012-04-03",12.66
"1325","2012-04-04",12.21
"1326","2012-04-05",11.06
"1327","2012-04-09",10.4
"1328","2012-04-10",9.84
"1329","2012-04-11",9.83
"1330","2012-04-12",9.91
"1331","2012-04-13",9.51
"1332","2012-04-16",9.83
"1333","2012-04-17",10.09
"1334","2012-04-18",9.86
"1335","2012-04-19",10.37
"1336","2012-04-20",10.26
"1337","2012-04-23",10.35
"1338","2012-04-24",10.36
"1339","2012-04-25",11.15
"1340","2012-04-26",10.52
"1341","2012-04-27",10.79
"1342","2012-04-30",10.63
"1343","2012-05-01",10.49
"1344","2012-05-02",10.76
"1345","2012-05-03",10.63
"1346","2012-05-04",10.55
"1347","2012-05-07",10.81
"1348","2012-05-08",10.85
"1349","2012-05-09",11.01
"1350","2012-05-10",11.15
"1351","2012-05-11",11.5
"1352","2012-05-14",11.66
"1353","2012-05-15",12.14
"1354","2012-05-16",12.14
"1355","2012-05-17",11.35
"1356","2012-05-18",11.08
"1357","2012-05-21",11.43
"1358","2012-05-22",11.09
"1359","2012-05-23",10.97
"1360","2012-05-24",11.28
"1361","2012-05-25",11.22
"1362","2012-05-29",11.8
"1363","2012-05-30",11.79
"1364","2012-05-31",11.59
"1365","2012-06-01",11.01
"1366","2012-06-04",11.13
"1367","2012-06-05",11.92
"1368","2012-06-06",12.01
"1369","2012-06-07",11.4
"1370","2012-06-08",11.81
"1371","2012-06-11",11.55
"1372","2012-06-12",11.72
"1373","2012-06-13",11.32
"1374","2012-06-14",12.08
"1375","2012-06-15",12.52
"1376","2012-06-18",13.17
"1377","2012-06-19",13.31
"1378","2012-06-20",13.85
"1379","2012-06-21",13.49
"1380","2012-06-22",13.9
"1381","2012-06-25",14.71
"1382","2012-06-26",14.45
"1383","2012-06-27",15.03
"1384","2012-06-28",15.31
"1385","2012-06-29",15.56
"1386","2012-07-02",16
"1387","2012-07-03",15.75
"1388","2012-07-05",16.459999
"1389","2012-07-06",16.940001
"1390","2012-07-09",17.049999
"1391","2012-07-10",16.790001
"1392","2012-07-11",15.97
"1393","2012-07-12",16.15
"1394","2012-07-13",16.32
"1395","2012-07-16",16.799999
"1396","2012-07-17",16.610001
"1397","2012-07-18",16.540001
"1398","2012-07-19",16.389999
"1399","2012-07-20",15.88
"1400","2012-07-23",15.72
"1401","2012-07-24",15.63
"1402","2012-07-25",15.75
"1403","2012-07-26",15.9
"1404","2012-07-27",15.35
"1405","2012-07-30",15.3
"1406","2012-07-31",13.99
"1407","2012-08-01",13.75
"1408","2012-08-02",13.4
"1409","2012-08-03",13.62
"1410","2012-08-06",13.71
"1411","2012-08-07",13.77
"1412","2012-08-08",11.81
"1413","2012-08-09",12.11
"1414","2012-08-10",12.42
"1415","2012-08-13",12.64
"1416","2012-08-14",12.23
"1417","2012-08-15",12.5
"1418","2012-08-16",12.68
"1419","2012-08-17",12.05
"1420","2012-08-20",12.06
"1421","2012-08-21",11.83
"1422","2012-08-22",11.92
"1423","2012-08-23",11.69
"1424","2012-08-24",11.86
"1425","2012-08-27",11.67
"1426","2012-08-28",11.51
"1427","2012-08-29",12
"1428","2012-08-30",12.01
"1429","2012-08-31",11.96
"1430","2012-09-04",12.18
"1431","2012-09-05",12.52
"1432","2012-09-06",12.6
"1433","2012-09-07",12.01
"1434","2012-09-10",11.88
"1435","2012-09-11",12.15
"1436","2012-09-12",12.07
"1437","2012-09-13",12.26
"1438","2012-09-14",12.01
"1439","2012-09-17",12.91
"1440","2012-09-18",13.23
"1441","2012-09-19",12.46
"1442","2012-09-20",12.29
"1443","2012-09-21",12.51
"1444","2012-09-24",11.74
"1445","2012-09-25",11.81
"1446","2012-09-26",11.6
"1447","2012-09-27",11.73
"1448","2012-09-28",11.7
"1449","2012-10-01",11.75
"1450","2012-10-02",12.14
"1451","2012-10-03",11.91
"1452","2012-10-04",12.01
"1453","2012-10-05",11.98
"1454","2012-10-08",12.31
"1455","2012-10-09",12.04
"1456","2012-10-10",11.98
"1457","2012-10-11",11.94
"1458","2012-10-12",11.78
"1459","2012-10-15",11.82
"1460","2012-10-16",12.15
"1461","2012-10-17",12.3
"1462","2012-10-18",11.98
"1463","2012-10-19",11.51
"1464","2012-10-22",11.43
"1465","2012-10-23",11.21
"1466","2012-10-24",11.27
"1467","2012-10-25",11.09
"1468","2012-10-26",11.05
"1469","2012-10-31",11.16
"1470","2012-11-01",11.22
"1471","2012-11-02",10.98
"1472","2012-11-05",11.14
"1473","2012-11-06",11.35
"1474","2012-11-07",10.81
"1475","2012-11-08",10.64
"1476","2012-11-09",11.08
"1477","2012-11-12",10.83
"1478","2012-11-13",11.27
"1479","2012-11-14",10.99
"1480","2012-11-15",10.74
"1481","2012-11-16",10.64
"1482","2012-11-19",10.98
"1483","2012-11-20",11.28
"1484","2012-11-21",11.16
"1485","2012-11-23",11.3
"1486","2012-11-26",11.28
"1487","2012-11-27",11.27
"1488","2012-11-28",11.2
"1489","2012-11-29",11.52
"1490","2012-11-30",11.84
"1491","2012-12-03",11.74
"1492","2012-12-04",11.27
"1493","2012-12-05",11.11
"1494","2012-12-06",11.03
"1495","2012-12-07",10.83
"1496","2012-12-10",10.74
"1497","2012-12-11",11.14
"1498","2012-12-12",11.24
"1499","2012-12-13",11.06
"1500","2012-12-14",11.01
"1501","2012-12-17",11.24
"1502","2012-12-18",11.32
"1503","2012-12-19",11.34
"1504","2012-12-20",11.3
"1505","2012-12-21",11.72
"1506","2012-12-24",11.86
"1507","2012-12-26",11.84
"1508","2012-12-27",11.48
"1509","2012-12-28",11.28
"1510","2012-12-31",11.19
"1511","2013-01-02",11.66
"1512","2013-01-03",11.93
"1513","2013-01-04",12.03
"1514","2013-01-07",12.01
"1515","2013-01-08",11.74
"1516","2013-01-09",12.61
"1517","2013-01-10",13.01
"1518","2013-01-11",12.72
"1519","2013-01-14",12.67
"1520","2013-01-15",12.61
"1521","2013-01-16",12.05
"1522","2013-01-17",12
"1523","2013-01-18",12.05
"1524","2013-01-22",11.6
"1525","2013-01-23",11.44
"1526","2013-01-24",11.54
"1527","2013-01-25",11.8
"1528","2013-01-28",11.64
"1529","2013-01-29",12.14
"1530","2013-01-30",11.93
"1531","2013-01-31",12.61
"1532","2013-02-01",12.5
"1533","2013-02-04",12.21
"1534","2013-02-05",12.33
"1535","2013-02-06",12.24
"1536","2013-02-07",12.39
"1537","2013-02-08",12.37
"1538","2013-02-11",12.2
"1539","2013-02-12",12.27
"1540","2013-02-13",12.28
"1541","2013-02-14",12.17
"1542","2013-02-15",11.63
"1543","2013-02-19",11.58
"1544","2013-02-20",11.83
"1545","2013-02-21",11.33
"1546","2013-02-22",11.24
"1547","2013-02-25",11.24
"1548","2013-02-26",11.25
"1549","2013-02-27",11.39
"1550","2013-02-28",11.4
"1551","2013-03-01",11.44
"1552","2013-03-04",11.49
"1553","2013-03-05",11.54
"1554","2013-03-06",11.42
"1555","2013-03-07",11.6
"1556","2013-03-08",11.79
"1557","2013-03-11",11.96
"1558","2013-03-12",12.43
"1559","2013-03-13",7.79
"1560","2013-03-14",7.81
"1561","2013-03-15",7.76
"1562","2013-03-18",7.62
"1563","2013-03-19",7.25
"1564","2013-03-20",7.01
"1565","2013-03-21",7.06
"1566","2013-03-22",7.06
"1567","2013-03-25",7.27
"1568","2013-03-26",7.51
"1569","2013-03-27",7.46
"1570","2013-03-28",7.46
"1571","2013-04-01",7.29
"1572","2013-04-02",7.21
"1573","2013-04-03",7.02
"1574","2013-04-04",7.06
"1575","2013-04-05",7.17
"1576","2013-04-08",7.07
"1577","2013-04-09",7.08
"1578","2013-04-10",7.17
"1579","2013-04-11",7.31
"1580","2013-04-12",7.27
"1581","2013-04-15",7.01
"1582","2013-04-16",7.08
"1583","2013-04-17",7.1
"1584","2013-04-18",7
"1585","2013-04-19",7.16
"1586","2013-04-22",7.15
"1587","2013-04-23",7.14
"1588","2013-04-24",7.17
"1589","2013-04-25",7.54
"1590","2013-04-26",7.45
"1591","2013-04-29",7.37
"1592","2013-04-30",7.41
"1593","2013-05-01",7.1
"1594","2013-05-02",7.16
"1595","2013-05-03",7.23
"1596","2013-05-06",7.47
"1597","2013-05-07",7.53
"1598","2013-05-08",7.53
"1599","2013-05-09",7.4
"1600","2013-05-10",7.6
"1601","2013-05-13",7.86
"1602","2013-05-14",8.06
"1603","2013-05-15",7.97
"1604","2013-05-16",8.08
"1605","2013-05-17",8.14
"1606","2013-05-20",8.05
"1607","2013-05-21",8.13
"1608","2013-05-22",8.43
"1609","2013-05-23",8.55
"1610","2013-05-24",8.33
"1611","2013-05-28",8.48
"1612","2013-05-29",8.22
"1613","2013-05-30",8.28
"1614","2013-05-31",8.21
"1615","2013-06-03",8.28
"1616","2013-06-04",8.19
"1617","2013-06-05",7.73
"1618","2013-06-06",7.76
"1619","2013-06-07",8.11
"1620","2013-06-10",8.04
"1621","2013-06-11",8.24
"1622","2013-06-12",8
"1623","2013-06-13",8.24
"1624","2013-06-14",8.15
"1625","2013-06-17",8.27
"1626","2013-06-18",8.28
"1627","2013-06-19",8.17
"1628","2013-06-20",7.73
"1629","2013-06-21",8.01
"1630","2013-06-24",7.9
"1631","2013-06-25",7.47
"1632","2013-06-26",7.4
"1633","2013-06-27",7.49
"1634","2013-06-28",7.46
"1635","2013-07-01",7.84
"1636","2013-07-02",7.82
"1637","2013-07-03",7.84
"1638","2013-07-05",7.88
"1639","2013-07-08",8
"1640","2013-07-09",7.98
"1641","2013-07-10",8.09
"1642","2013-07-11",8.18
"1643","2013-07-12",8.46
"1644","2013-07-15",8.7
"1645","2013-07-16",8.89
"1646","2013-07-17",8.77
"1647","2013-07-18",8.51
"1648","2013-07-19",8.54
"1649","2013-07-22",8.54
"1650","2013-07-23",8.5
"1651","2013-07-24",8.27
"1652","2013-07-25",8.39
"1653","2013-07-26",8.39
"1654","2013-07-29",8.37
"1655","2013-07-30",8.28
"1656","2013-07-31",8.44
"1657","2013-08-01",8.36
"1658","2013-08-02",8.46
"1659","2013-08-05",8.39
"1660","2013-08-06",8.33
"1661","2013-08-07",8.22
"1662","2013-08-08",7.79
"1663","2013-08-09",7.78
"1664","2013-08-12",7.7
"1665","2013-08-13",7.59
"1666","2013-08-14",7.75
"1667","2013-08-15",7.62
"1668","2013-08-16",7.45
"1669","2013-08-19",7.4
"1670","2013-08-20",7.56
"1671","2013-08-21",7.62
"1672","2013-08-22",7.84
"1673","2013-08-23",8.07
"1674","2013-08-26",8.09
"1675","2013-08-27",7.96
"1676","2013-08-28",7.76
"1677","2013-08-29",7.76
"1678","2013-08-30",7.66
"1679","2013-09-03",7.29
"1680","2013-09-04",7.38
"1681","2013-09-05",8.1
"1682","2013-09-06",7.9
"1683","2013-09-09",8.15
"1684","2013-09-10",8.22
"1685","2013-09-11",7.93
"1686","2013-09-12",7.91
"1687","2013-09-13",8.02
"1688","2013-09-16",8.04
"1689","2013-09-17",8.42
"1690","2013-09-18",8.57
"1691","2013-09-19",8.47
"1692","2013-09-20",8.46
"1693","2013-09-23",8.3
"1694","2013-09-24",8.22
"1695","2013-09-25",8.13
"1696","2013-09-26",8.29
"1697","2013-09-27",8.15
"1698","2013-09-30",8.38
"1699","2013-10-01",8.39
"1700","2013-10-02",8.27
"1701","2013-10-03",8.29
"1702","2013-10-04",8.49
"1703","2013-10-07",8.66
"1704","2013-10-08",8.5
"1705","2013-10-09",8.11
"1706","2013-10-10",8.55
"1707","2013-10-11",8.64
"1708","2013-10-14",8.65
"1709","2013-10-15",8.5
"1710","2013-10-16",8.53
"1711","2013-10-17",8.55
"1712","2013-10-18",8.49
"1713","2013-10-21",8.28
"1714","2013-10-22",8.35
"1715","2013-10-23",8.57
"1716","2013-10-24",8.74
"1717","2013-10-25",8.6
"1718","2013-10-28",8.62
"1719","2013-10-29",8.7
"1720","2013-10-30",8.53
"1721","2013-10-31",8.6
"1722","2013-11-01",8.69
"1723","2013-11-04",9.21
"1724","2013-11-05",9.46
"1725","2013-11-06",9.29
"1726","2013-11-07",9.15
"1727","2013-11-08",9.42
"1728","2013-11-11",9.41
"1729","2013-11-12",9.41
"1730","2013-11-13",9.3
"1731","2013-11-14",9.37
"1732","2013-11-15",9.82
"1733","2013-11-18",9.62
"1734","2013-11-19",9.45
"1735","2013-11-20",9.35
"1736","2013-11-21",9.36
"1737","2013-11-22",9.5
"1738","2013-11-25",9.52
"1739","2013-11-26",9.44
"1740","2013-11-27",9.59
"1741","2013-11-29",9.63
"1742","2013-12-02",9.62
"1743","2013-12-03",9.58
"1744","2013-12-04",9.44
"1745","2013-12-05",9.36
"1746","2013-12-06",9.44
"1747","2013-12-09",9.41
"1748","2013-12-10",9.39
"1749","2013-12-11",9.29
"1750","2013-12-12",9.18
"1751","2013-12-13",9.12
"1752","2013-12-16",9.06
"1753","2013-12-17",8.26
"1754","2013-12-18",8.24
"1755","2013-12-19",8.27
"1756","2013-12-20",8.42
"1757","2013-12-23",8.33
"1758","2013-12-24",8.45
"1759","2013-12-26",8.61
"1760","2013-12-27",8.82
"1761","2013-12-30",8.88
"1762","2013-12-31",8.85
"1763","2014-01-02",8.79
"1764","2014-01-03",8.48
"1765","2014-01-06",8.34
"1766","2014-01-07",8.44
"1767","2014-01-08",8.48
"1768","2014-01-09",8.54
"1769","2014-01-10",8.78
"1770","2014-01-13",8.9
"1771","2014-01-14",9
"1772","2014-01-15",9.26
"1773","2014-01-16",9.82
"1774","2014-01-17",9.88
"1775","2014-01-21",10.16
"1776","2014-01-22",10.14
"1777","2014-01-23",10.24
"1778","2014-01-24",9.56
"1779","2014-01-27",8.82
"1780","2014-01-28",8.74
"1781","2014-01-29",8.53
"1782","2014-01-30",8.61
"1783","2014-01-31",8.41
"1784","2014-02-03",8.14
"1785","2014-02-04",8.05
"1786","2014-02-05",7.79
"1787","2014-02-06",7.97
"1788","2014-02-07",8.19
"1789","2014-02-10",8.19
"1790","2014-02-11",8.14
"1791","2014-02-12",8.09
"1792","2014-02-13",8.25
"1793","2014-02-14",8.14
"1794","2014-02-18",8.54
"1795","2014-02-19",8.47
"1796","2014-02-20",8.68
"1797","2014-02-21",8.64
"1798","2014-02-24",8.75
"1799","2014-02-25",8.62
"1800","2014-02-26",8.68
"1801","2014-02-27",8.85
"1802","2014-02-28",8.35
"1803","2014-03-03",8.33
"1804","2014-03-04",8.42
"1805","2014-03-05",8.36
"1806","2014-03-06",8.17
"1807","2014-03-07",7.87
"1808","2014-03-10",7.91
"1809","2014-03-11",8.04
"1810","2014-03-12",8.12
"1811","2014-03-13",8.02
"1812","2014-03-14",7.99
"1813","2014-03-17",7.78
"1814","2014-03-18",8.15
"1815","2014-03-19",8.08
"1816","2014-03-20",8
"1817","2014-03-21",7.74
"1818","2014-03-24",7.78
"1819","2014-03-25",7.72
"1820","2014-03-26",7.9
"1821","2014-03-27",7.8
"1822","2014-03-28",7.77
"1823","2014-03-31",7.84
"1824","2014-04-01",7.93
"1825","2014-04-02",7.81
"1826","2014-04-03",7.62
"1827","2014-04-04",7.2
"1828","2014-04-07",7.27
"1829","2014-04-08",7.32
"1830","2014-04-09",7.71
"1831","2014-04-10",7.16
"1832","2014-04-11",6.79
"1833","2014-04-14",6.77
"1834","2014-04-15",6.7
"1835","2014-04-16",6.88
"1836","2014-04-17",6.74
"1837","2014-04-21",6.69
"1838","2014-04-22",6.9
"1839","2014-04-23",7.18
"1840","2014-04-24",7.22
"1841","2014-04-25",6.77
"1842","2014-04-28",6.72
"1843","2014-04-29",6.91
"1844","2014-04-30",6.87
"1845","2014-05-01",6.95
"1846","2014-05-02",6.89
"1847","2014-05-05",7.11
"1848","2014-05-06",7.02
"1849","2014-05-07",6.95
"1850","2014-05-08",6.65
"1851","2014-05-09",7.3
"1852","2014-05-12",7.59
"1853","2014-05-13",7.47
"1854","2014-05-14",7.62
"1855","2014-05-15",7.75
"1856","2014-05-16",7.51
"1857","2014-05-19",7.67
"1858","2014-05-20",7.51
"1859","2014-05-21",7.55
"1860","2014-05-22",7.46
"1861","2014-05-23",7.41
"1862","2014-05-27",7.92
"1863","2014-05-28",7.81
"1864","2014-05-29",7.85
"1865","2014-05-30",7.79
"1866","2014-06-02",7.73
"1867","2014-06-03",7.89
"1868","2014-06-04",7.84
"1869","2014-06-05",8
"1870","2014-06-06",8
"1871","2014-06-09",8.51
"1872","2014-06-10",8.65
"1873","2014-06-11",8.57
"1874","2014-06-12",8.42
"1875","2014-06-13",8.55
"1876","2014-06-16",8.68
"1877","2014-06-17",8.63
"1878","2014-06-18",8.44
"1879","2014-06-19",8.29
"1880","2014-06-20",8.15
"1881","2014-06-23",8.25
"1882","2014-06-24",8.2
"1883","2014-06-25",8.18
"1884","2014-06-26",7.94
"1885","2014-06-27",8.01
"1886","2014-06-30",8.13
"1887","2014-07-01",8.46
"1888","2014-07-02",8.72
"1889","2014-07-03",8.9
"1890","2014-07-07",8.63
"1891","2014-07-08",8.26
"1892","2014-07-09",8.38
"1893","2014-07-10",7.9
"1894","2014-07-11",7.91
"1895","2014-07-14",7.76
"1896","2014-07-15",7.41
"1897","2014-07-16",7.33
"1898","2014-07-17",7.03
"1899","2014-07-18",7.21
"1900","2014-07-21",7.08
"1901","2014-07-22",7.06
"1902","2014-07-23",7.12
"1903","2014-07-24",7.1
"1904","2014-07-25",7.05
"1905","2014-07-28",6.89
"1906","2014-07-29",6.95
"1907","2014-07-30",7.2
"1908","2014-07-31",7.04
"1909","2014-08-01",6.91
"1910","2014-08-04",6.98
"1911","2014-08-05",7.04
"1912","2014-08-06",7.3
"1913","2014-08-07",7.24
"1914","2014-08-08",7.67
"1915","2014-08-11",7.78
"1916","2014-08-12",7.98
"1917","2014-08-13",8
"1918","2014-08-14",8.06
"1919","2014-08-15",8.04
"1920","2014-08-18",8.16
"1921","2014-08-19",8.09
"1922","2014-08-20",7.75
"1923","2014-08-21",7.51
"1924","2014-08-22",7.91
"1925","2014-08-25",7.99
"1926","2014-08-26",8.15
"1927","2014-08-27",8.11
"1928","2014-08-28",7.97
"1929","2014-08-29",8.11
"1930","2014-09-02",8.02
"1931","2014-09-03",8.03
"1932","2014-09-04",8.03
"1933","2014-09-05",7.99
"1934","2014-09-08",8.11
