"","date","QTNT"
"1004","2018-04-19",4.49
"1005","2018-04-20",4.41
"1006","2018-04-23",4
"1007","2018-04-24",4
"1008","2018-04-25",4.3
"1009","2018-04-26",4.03
"1010","2018-04-27",4.18
"1011","2018-04-30",4.17
"1012","2018-05-01",4.21
"1013","2018-05-02",4.29
"1014","2018-05-03",4.42
"1015","2018-05-04",4.76
"1016","2018-05-07",4.68
"1017","2018-05-08",4.75
"1018","2018-05-09",4.82
"1019","2018-05-10",4.72
"1020","2018-05-11",4.7
"1021","2018-05-14",4.77
"1022","2018-05-15",4.69
"1023","2018-05-16",4.65
"1024","2018-05-17",4.69
"1025","2018-05-18",6.05
"1026","2018-05-21",5.87
"1027","2018-05-22",6.55
"1028","2018-05-23",6.71
"1029","2018-05-24",6.54
"1030","2018-05-25",6.8
"1031","2018-05-29",7.29
"1032","2018-05-30",7.44
"1033","2018-05-31",7.21
"1034","2018-06-01",7.32
"1035","2018-06-04",7.33
"1036","2018-06-05",7.56
"1037","2018-06-06",7.58
"1038","2018-06-07",7.4
"1039","2018-06-08",7.42
"1040","2018-06-11",7.13
"1041","2018-06-12",6.92
"1042","2018-06-13",6.68
"1043","2018-06-14",6.66
"1044","2018-06-15",7.14
"1045","2018-06-18",8.35
"1046","2018-06-19",8.19
"1047","2018-06-20",8.92
"1048","2018-06-21",8.93
"1049","2018-06-22",8.8
"1050","2018-06-25",8.29
"1051","2018-06-26",8.29
"1052","2018-06-27",7.9
"1053","2018-06-28",8.18
"1054","2018-06-29",8.03
"1055","2018-07-02",7.92
"1056","2018-07-03",7.95
"1057","2018-07-05",8.11
"1058","2018-07-06",8.15
"1059","2018-07-09",8.31
"1060","2018-07-10",8.19
"1061","2018-07-11",8
"1062","2018-07-12",8.01
"1063","2018-07-13",7.96
"1064","2018-07-16",7.58
"1065","2018-07-17",7.69
"1066","2018-07-18",7.78
"1067","2018-07-19",7.73
"1068","2018-07-20",7.71
"1069","2018-07-23",7.69
"1070","2018-07-24",7.58
"1071","2018-07-25",7.72
"1072","2018-07-26",7.82
"1073","2018-07-27",7.81
"1074","2018-07-30",7.5
"1075","2018-07-31",7.55
"1076","2018-08-01",7.52
"1077","2018-08-02",7.54
"1078","2018-08-03",7.6
"1079","2018-08-06",7.66
"1080","2018-08-07",7.51
"1081","2018-08-08",7.46
"1082","2018-08-09",7.68
"1083","2018-08-10",7.71
"1084","2018-08-13",7.29
"1085","2018-08-14",7.38
"1086","2018-08-15",7.21
"1087","2018-08-16",7.33
"1088","2018-08-17",7.17
"1089","2018-08-20",7.26
"1090","2018-08-21",7.48
"1091","2018-08-22",7.54
"1092","2018-08-23",7.56
"1093","2018-08-24",7.69
"1094","2018-08-27",7.87
"1095","2018-08-28",7.72
"1096","2018-08-29",7.85
"1097","2018-08-30",7.52
"1098","2018-08-31",7.65
"1099","2018-09-04",7.61
"1100","2018-09-05",7.51
"1101","2018-09-06",7.2
"1102","2018-09-07",7.1
"1103","2018-09-10",7.14
"1104","2018-09-11",7.13
"1105","2018-09-12",7.09
"1106","2018-09-13",6.88
"1107","2018-09-14",7.15
"1108","2018-09-17",6.99
"1109","2018-09-18",6.77
"1110","2018-09-19",6.57
"1111","2018-09-20",6.74
"1112","2018-09-21",6.66
"1113","2018-09-24",6.84
"1114","2018-09-25",7.23
"1115","2018-09-26",7.07
"1116","2018-09-27",7.5
"1117","2018-09-28",7.55
"1118","2018-10-01",7.22
"1119","2018-10-02",6.85
"1120","2018-10-03",6.81
"1121","2018-10-04",6.38
"1122","2018-10-05",6.52
"1123","2018-10-08",6.41
"1124","2018-10-09",6.33
"1125","2018-10-10",6.08
"1126","2018-10-11",5.9
"1127","2018-10-12",6.74
"1128","2018-10-15",6.39
"1129","2018-10-16",6.93
"1130","2018-10-17",6.84
"1131","2018-10-18",6.85
"1132","2018-10-19",6.48
"1133","2018-10-22",6.32
"1134","2018-10-23",6.31
"1135","2018-10-24",5.97
"1136","2018-10-25",6.14
"1137","2018-10-26",6.02
"1138","2018-10-29",5.81
"1139","2018-10-30",6.01
"1140","2018-10-31",6.41
"1141","2018-11-01",6.38
"1142","2018-11-02",6.5
"1143","2018-11-05",6.35
"1144","2018-11-06",6.42
"1145","2018-11-07",6.76
"1146","2018-11-08",6.67
"1147","2018-11-09",6.5
"1148","2018-11-12",6.11
"1149","2018-11-13",6.2
"1150","2018-11-14",5.9
"1151","2018-11-15",6.39
"1152","2018-11-16",6.88
"1153","2018-11-19",7
"1154","2018-11-20",6.42
"1155","2018-11-21",6.43
"1156","2018-11-23",6.75
"1157","2018-11-26",6.53
"1158","2018-11-27",6.33
"1159","2018-11-28",6.98
"1160","2018-11-29",7.48
"1161","2018-11-30",7.89
"1162","2018-12-03",7.62
"1163","2018-12-04",6.91
"1164","2018-12-06",6.97
"1165","2018-12-07",6.64
"1166","2018-12-10",6.54
"1167","2018-12-11",6.82
"1168","2018-12-12",6.91
"1169","2018-12-13",7.45
"1170","2018-12-14",7.2
"1171","2018-12-17",7.14
"1172","2018-12-18",7.01
"1173","2018-12-19",6.7
"1174","2018-12-20",6.15
"1175","2018-12-21",6.02
"1176","2018-12-24",5.85
"1177","2018-12-26",6.02
"1178","2018-12-27",6.33
"1179","2018-12-28",6.02
"1180","2018-12-31",6.12
"1181","2019-01-02",6.25
"1182","2019-01-03",6
"1183","2019-01-04",6.3
"1184","2019-01-07",6.57
"1185","2019-01-08",6.83
"1186","2019-01-09",6.79
"1187","2019-01-10",6.81
"1188","2019-01-11",7.21
"1189","2019-01-14",7.21
"1190","2019-01-15",7.42
"1191","2019-01-16",7.53
"1192","2019-01-17",7.35
"1193","2019-01-18",7.42
"1194","2019-01-22",7.41
"1195","2019-01-23",7.59
"1196","2019-01-24",7.83
"1197","2019-01-25",8.24
"1198","2019-01-28",8.17
"1199","2019-01-29",8.2
"1200","2019-01-30",7.99
"1201","2019-01-31",8.96
"1202","2019-02-01",9.5
"1203","2019-02-04",9.75
"1204","2019-02-05",9.52
"1205","2019-02-06",9.15
"1206","2019-02-07",9.22
"1207","2019-02-08",9.34
"1208","2019-02-11",9.49
"1209","2019-02-12",9.41
"1210","2019-02-13",9.4
"1211","2019-02-14",10.03
"1212","2019-02-15",9.72
"1213","2019-02-19",9.83
"1214","2019-02-20",9.84
"1215","2019-02-21",10.19
"1216","2019-02-22",10.32
"1217","2019-02-25",10.2
"1218","2019-02-26",10.46
"1219","2019-02-27",11.07
"1220","2019-02-28",10.57
"1221","2019-03-01",10.93
"1222","2019-03-04",10.5
"1223","2019-03-05",10.12
"1224","2019-03-06",9.35
"1225","2019-03-07",9.19
"1226","2019-03-08",9.03
"1227","2019-03-11",8.97
"1228","2019-03-12",9.48
"1229","2019-03-13",9.49
"1230","2019-03-14",9.57
"1231","2019-03-15",9.56
"1232","2019-03-18",9.42
"1233","2019-03-19",9.2
"1234","2019-03-20",8.88
"1235","2019-03-21",9.16
"1236","2019-03-22",8.55
"1237","2019-03-25",8.67
"1238","2019-03-26",8.88
"1239","2019-03-27",8.78
"1240","2019-03-28",8.96
"1241","2019-03-29",9.01
"1242","2019-04-01",9.1
"1243","2019-04-02",9.28
"1244","2019-04-03",8.99
"1245","2019-04-04",8.83
"1246","2019-04-05",8.95
"1247","2019-04-08",8.98
"1248","2019-04-09",8.98
"1249","2019-04-10",8.94
"1250","2019-04-11",8.94
"1251","2019-04-12",8.97
"1252","2019-04-15",8.98
"1253","2019-04-16",8.89
"1254","2019-04-17",8.36
"1255","2019-04-18",8.2
"1256","2019-04-22",8.13
"1257","2019-04-23",8.12
"1258","2019-04-24",7.91
"1259","2019-04-25",8.27
"1260","2019-04-26",8.16
"1261","2019-04-29",8.47
"1262","2019-04-30",8.38
"1263","2019-05-01",8
"1264","2019-05-02",8.97
"1265","2019-05-03",9.25
"1266","2019-05-06",9.29
"1267","2019-05-07",8.9
"1268","2019-05-08",8.62
"1269","2019-05-09",8.89
"1270","2019-05-10",8.83
"1271","2019-05-13",8.38
"1272","2019-05-14",8.55
"1273","2019-05-15",9.26
"1274","2019-05-16",9.31
"1275","2019-05-17",9.14
"1276","2019-05-20",9.18
"1277","2019-05-21",9.58
"1278","2019-05-22",9.49
"1279","2019-05-23",8.97
"1280","2019-05-24",9.4
"1281","2019-05-28",10.06
"1282","2019-05-29",10.25
"1283","2019-05-30",10.07
"1284","2019-05-31",9.67
"1285","2019-06-03",8.92
"1286","2019-06-04",9
"1287","2019-06-05",8.85
"1288","2019-06-06",8.68
"1289","2019-06-07",8.69
"1290","2019-06-10",8.87
"1291","2019-06-11",8.54
"1292","2019-06-12",8.71
"1293","2019-06-13",8.75
"1294","2019-06-14",8.57
"1295","2019-06-17",8.6
"1296","2019-06-18",8.97
"1297","2019-06-19",8.95
"1298","2019-06-20",8.82
"1299","2019-06-21",9.02
"1300","2019-06-24",9.32
"1301","2019-06-25",9.31
"1302","2019-06-26",9.05
"1303","2019-06-27",9.45
"1304","2019-06-28",9.35
"1305","2019-07-01",9.08
"1306","2019-07-02",9.29
"1307","2019-07-03",9.45
"1308","2019-07-05",9.37
"1309","2019-07-08",9.63
"1310","2019-07-09",10.07
"1311","2019-07-10",10.12
"1312","2019-07-11",10.06
"1313","2019-07-12",10.49
"1314","2019-07-15",10.52
"1315","2019-07-16",10.47
"1316","2019-07-17",10.52
"1317","2019-07-18",10.62
"1318","2019-07-19",10.46
"1319","2019-07-22",10.47
"1320","2019-07-23",10.78
"1321","2019-07-24",10.73
"1322","2019-07-25",10.47
"1323","2019-07-26",10.49
"1324","2019-07-29",10.51
"1325","2019-07-30",10.89
"1326","2019-07-31",10.56
"1327","2019-08-01",10.88
"1328","2019-08-02",11.26
"1329","2019-08-05",10.51
"1330","2019-08-06",10.51
"1331","2019-08-07",10.35
"1332","2019-08-08",10.55
"1333","2019-08-09",10.58
"1334","2019-08-12",10.75
"1335","2019-08-13",10.7
"1336","2019-08-14",10.38
"1337","2019-08-15",10.77
"1338","2019-08-16",11.03
"1339","2019-08-19",10.74
"1340","2019-08-20",10.17
"1341","2019-08-21",9.95
"1342","2019-08-22",9.62
"1343","2019-08-23",9.25
"1344","2019-08-26",9.28
"1345","2019-08-27",8.88
"1346","2019-08-28",9.06
"1347","2019-08-29",9.08
"1348","2019-08-30",9.02
"1349","2019-09-03",8.85
"1350","2019-09-04",8.89
"1351","2019-09-05",9
"1352","2019-09-06",8.51
"1353","2019-09-09",8.23
"1354","2019-09-10",8.33
"1355","2019-09-11",8.2
"1356","2019-09-12",9.2
"1357","2019-09-13",8.77
"1358","2019-09-16",8.36
"1359","2019-09-17",8.36
"1360","2019-09-18",8.39
"1361","2019-09-19",8.07
"1362","2019-09-20",8.57
"1363","2019-09-23",8.76
"1364","2019-09-24",8.15
"1365","2019-09-25",8.27
"1366","2019-09-26",8.09
"1367","2019-09-27",7.78
"1368","2019-09-30",7.77
"1369","2019-10-01",7.49
"1370","2019-10-02",7.56
"1371","2019-10-03",7.73
"1372","2019-10-04",7.55
"1373","2019-10-07",7.48
"1374","2019-10-08",7.34
"1375","2019-10-09",7.31
"1376","2019-10-10",7.07
"1377","2019-10-11",7.35
"1378","2019-10-14",7.27
"1379","2019-10-15",7.63
"1380","2019-10-16",7.78
"1381","2019-10-17",7.93
"1382","2019-10-18",8.47
"1383","2019-10-21",8.13
"1384","2019-10-22",8.38
"1385","2019-10-23",8.25
"1386","2019-10-24",8.16
"1387","2019-10-25",8.38
"1388","2019-10-28",8.52
"1389","2019-10-29",8.6
"1390","2019-10-30",7.78
"1391","2019-10-31",8.03
"1392","2019-11-01",8.12
"1393","2019-11-04",7.8
"1394","2019-11-05",7.91
"1395","2019-11-06",7.69
"1396","2019-11-07",7.77
"1397","2019-11-08",7.76
"1398","2019-11-11",7.81
"1399","2019-11-12",8.13
"1400","2019-11-13",8.32
"1401","2019-11-14",8.23
"1402","2019-11-15",8.31
"1403","2019-11-18",8.22
"1404","2019-11-19",8.32
"1405","2019-11-20",8.29
"1406","2019-11-21",8.36
"1407","2019-11-22",8.52
"1408","2019-11-25",8.64
"1409","2019-11-26",8.57
"1410","2019-11-27",8.66
"1411","2019-11-29",8.59
"1412","2019-12-02",8.6
"1413","2019-12-03",8.71
"1414","2019-12-04",8.98
"1415","2019-12-05",8.86
"1416","2019-12-06",9.05
"1417","2019-12-09",8.75
"1418","2019-12-10",8.7
"1419","2019-12-11",8.69
"1420","2019-12-12",8.76
"1421","2019-12-13",8.56
"1422","2019-12-16",8.59
"1423","2019-12-17",8.61
"1424","2019-12-18",8.7
"1425","2019-12-19",8.9
"1426","2019-12-20",8.96
"1427","2019-12-23",8.96
"1428","2019-12-24",9.06
"1429","2019-12-26",8.94
"1430","2019-12-27",9.11
"1431","2019-12-30",9.35
"1432","2019-12-31",9.51
"1433","2020-01-02",9.38
"1434","2020-01-03",9.03
"1435","2020-01-06",9.12
"1436","2020-01-07",9.14
"1437","2020-01-08",9.02
"1438","2020-01-09",8.99
"1439","2020-01-10",8.84
"1440","2020-01-13",8.93
"1441","2020-01-14",9.08
"1442","2020-01-15",8.88
"1443","2020-01-16",8.7
"1444","2020-01-17",8.55
"1445","2020-01-21",8.51
"1446","2020-01-22",8.25
"1447","2020-01-23",8.27
"1448","2020-01-24",8.15
"1449","2020-01-27",8
"1450","2020-01-28",7.87
"1451","2020-01-29",7.86
"1452","2020-01-30",7.61
"1453","2020-01-31",7.46
"1454","2020-02-03",7.28
"1455","2020-02-04",7.34
"1456","2020-02-05",7.57
"1457","2020-02-06",7.62
"1458","2020-02-07",7.13
"1459","2020-02-10",7.13
"1460","2020-02-11",7.26
"1461","2020-02-12",7.14
"1462","2020-02-13",6.93
"1463","2020-02-14",7
"1464","2020-02-18",7.24
"1465","2020-02-19",7.29
"1466","2020-02-20",7.17
"1467","2020-02-21",6.99
"1468","2020-02-24",6.85
"1469","2020-02-25",6.27
"1470","2020-02-26",6.32
"1471","2020-02-27",6.42
"1472","2020-02-28",6.08
"1473","2020-03-02",6.04
"1474","2020-03-03",6.33
"1475","2020-03-04",6.5
"1476","2020-03-05",6.08
"1477","2020-03-06",5.92
"1478","2020-03-09",5.51
"1479","2020-03-10",5.02
"1480","2020-03-11",4.64
"1481","2020-03-12",3.64
"1482","2020-03-13",3.95
"1483","2020-03-16",3.34
"1484","2020-03-17",3.41
"1485","2020-03-18",2.54
"1486","2020-03-19",3
"1487","2020-03-20",3.02
"1488","2020-03-23",3
"1489","2020-03-24",3.22
"1490","2020-03-25",3.38
"1491","2020-03-26",3.75
"1492","2020-03-27",3.45
"1493","2020-03-30",3.49
"1494","2020-03-31",3.95
"1495","2020-04-01",3.64
"1496","2020-04-02",3.88
"1497","2020-04-03",3.73
"1498","2020-04-06",4.62
"1499","2020-04-07",4.57
"1500","2020-04-08",5.36
"1501","2020-04-09",6.07
"1502","2020-04-13",6.83
"1503","2020-04-14",6.79
"1504","2020-04-15",6.4
"1505","2020-04-16",6.68
"1506","2020-04-17",6.51
"1507","2020-04-20",6.51
"1508","2020-04-21",6.81
"1509","2020-04-22",6.84
"1510","2020-04-23",6.36
"1511","2020-04-24",6.51
"1512","2020-04-27",7.59
"1513","2020-04-28",8.22
"1514","2020-04-29",8.97
"1515","2020-04-30",9.26
"1516","2020-05-01",8.87
"1517","2020-05-04",7.91
"1518","2020-05-05",7.72
"1519","2020-05-06",7.99
"1520","2020-05-07",7.5
"1521","2020-05-08",7.41
"1522","2020-05-11",8.34
"1523","2020-05-12",7.76
"1524","2020-05-13",7.23
"1525","2020-05-14",7.55
"1526","2020-05-15",7.41
"1527","2020-05-18",7.32
"1528","2020-05-19",7.57
"1529","2020-05-20",8.02
"1530","2020-05-21",7.64
"1531","2020-05-22",7.69
"1532","2020-05-26",7.9
"1533","2020-05-27",7.53
"1534","2020-05-28",7.45
"1535","2020-05-29",7.79
"1536","2020-06-01",7.95
"1537","2020-06-02",7.89
"1538","2020-06-03",7.35
"1539","2020-06-04",6.97
"1540","2020-06-05",6.56
"1541","2020-06-08",6.6
"1542","2020-06-09",7.87
"1543","2020-06-10",7.33
"1544","2020-06-11",6.94
"1545","2020-06-12",7.26
"1546","2020-06-15",7.81
"1547","2020-06-16",7.96
"1548","2020-06-17",7.99
"1549","2020-06-18",7.99
"1550","2020-06-19",8.02
"1551","2020-06-22",7.99
"1552","2020-06-23",8.47
"1553","2020-06-24",8.03
"1554","2020-06-25",7.96
"1555","2020-06-26",7.45
"1556","2020-06-29",7
"1557","2020-06-30",7.4
"1558","2020-07-01",7.64
"1559","2020-07-02",7.76
"1560","2020-07-06",7.85
"1561","2020-07-07",7.77
"1562","2020-07-08",7.54
"1563","2020-07-09",7.64
"1564","2020-07-10",7.61
"1565","2020-07-13",7.65
"1566","2020-07-14",7.92
"1567","2020-07-15",8.35
"1568","2020-07-16",8.21
"1569","2020-07-17",8.29
"1570","2020-07-20",8.28
"1571","2020-07-21",8.16
"1572","2020-07-22",8.22
"1573","2020-07-23",8.27
"1574","2020-07-24",7.68
"1575","2020-07-27",7.99
"1576","2020-07-28",7.71
"1577","2020-07-29",8.23
"1578","2020-07-30",8.16
"1579","2020-07-31",7.84
"1580","2020-08-03",6.97
"1581","2020-08-04",7
"1582","2020-08-05",7.2
"1583","2020-08-06",7.08
"1584","2020-08-07",6.79
"1585","2020-08-10",7.11
"1586","2020-08-11",6.75
"1587","2020-08-12",6.63
"1588","2020-08-13",6.3
"1589","2020-08-14",6.24
"1590","2020-08-17",6.56
"1591","2020-08-18",6.53
"1592","2020-08-19",6.43
"1593","2020-08-20",6.43
"1594","2020-08-21",6.15
"1595","2020-08-24",5.65
"1596","2020-08-25",5.66
"1597","2020-08-26",5.75
"1598","2020-08-27",5.12
"1599","2020-08-28",4.99
"1600","2020-08-31",5.06
"1601","2020-09-01",4.81
"1602","2020-09-02",4.93
"1603","2020-09-03",4.65
"1604","2020-09-04",4.38
"1605","2020-09-08",4.58
"1606","2020-09-09",5.07
"1607","2020-09-10",4.82
"1608","2020-09-11",5.31
"1609","2020-09-14",5.41
"1610","2020-09-15",4.98
"1611","2020-09-16",5.54
"1612","2020-09-17",5.65
"1613","2020-09-18",5.66
"1614","2020-09-21",5.6
"1615","2020-09-22",5.32
"1616","2020-09-23",5.06
"1617","2020-09-24",4.75
"1618","2020-09-25",5.14
"1619","2020-09-28",5.32
"1620","2020-09-29",5.21
"1621","2020-09-30",5.14
"1622","2020-10-01",5.52
"1623","2020-10-02",5.61
"1624","2020-10-05",5.5
"1625","2020-10-06",5.39
"1626","2020-10-07",5.69
"1627","2020-10-08",5.72
"1628","2020-10-09",5.61
"1629","2020-10-12",5.51
"1630","2020-10-13",5.53
"1631","2020-10-14",5.11
"1632","2020-10-15",5.08
"1633","2020-10-16",4.95
"1634","2020-10-19",4.79
"1635","2020-10-20",4.64
"1636","2020-10-21",4.58
"1637","2020-10-22",4.64
"1638","2020-10-23",4.71
"1639","2020-10-26",4.58
"1640","2020-10-27",4.57
"1641","2020-10-28",4.4
"1642","2020-10-29",4.55
"1643","2020-10-30",4.72
"1644","2020-11-02",5.25
"1645","2020-11-03",5.4
"1646","2020-11-04",5.09
"1647","2020-11-05",5.19
"1648","2020-11-06",5.08
"1649","2020-11-09",5.63
"1650","2020-11-10",5.69
"1651","2020-11-11",5.67
"1652","2020-11-12",5.41
"1653","2020-11-13",5.84
"1654","2020-11-16",5.91
"1655","2020-11-17",6.13
"1656","2020-11-18",5.95
"1657","2020-11-19",5.78
"1658","2020-11-20",6.03
"1659","2020-11-23",6.15
"1660","2020-11-24",6.46
"1661","2020-11-25",6.84
"1662","2020-11-27",6.9
