"","date","WIFI"
"1002","2015-04-28",8.38
"1003","2015-04-29",8.2
"1004","2015-04-30",8.26
"1005","2015-05-01",8.2
"1006","2015-05-04",8.21
"1007","2015-05-05",8.12
"1008","2015-05-06",7.89
"1009","2015-05-07",7.8
"1010","2015-05-08",8.59
"1011","2015-05-11",8.48
"1012","2015-05-12",8.92
"1013","2015-05-13",8.8
"1014","2015-05-14",8.89
"1015","2015-05-15",8.93
"1016","2015-05-18",9
"1017","2015-05-19",8.92
"1018","2015-05-20",8.98
"1019","2015-05-21",9.01
"1020","2015-05-22",8.92
"1021","2015-05-26",8.82
"1022","2015-05-27",8.99
"1023","2015-05-28",9
"1024","2015-05-29",8.99
"1025","2015-06-01",8.98
"1026","2015-06-02",8.91
"1027","2015-06-03",8.96
"1028","2015-06-04",8.99
"1029","2015-06-05",9.03
"1030","2015-06-08",9
"1031","2015-06-09",8.98
"1032","2015-06-10",9.11
"1033","2015-06-11",9.04
"1034","2015-06-12",9.02
"1035","2015-06-15",9.06
"1036","2015-06-16",9.11
"1037","2015-06-17",9.03
"1038","2015-06-18",9.07
"1039","2015-06-19",8.89
"1040","2015-06-22",8.83
"1041","2015-06-23",8.91
"1042","2015-06-24",8.77
"1043","2015-06-25",8.8
"1044","2015-06-26",8.67
"1045","2015-06-29",8.2
"1046","2015-06-30",8.26
"1047","2015-07-01",8.27
"1048","2015-07-02",8.32
"1049","2015-07-06",8.31
"1050","2015-07-07",8.11
"1051","2015-07-08",7.99
"1052","2015-07-09",8.19
"1053","2015-07-10",8.35
"1054","2015-07-13",8.77
"1055","2015-07-14",9.11
"1056","2015-07-15",8.91
"1057","2015-07-16",9.15
"1058","2015-07-17",9.16
"1059","2015-07-20",9.01
"1060","2015-07-21",9.72
"1061","2015-07-22",10.01
"1062","2015-07-23",10.25
"1063","2015-07-24",9.94
"1064","2015-07-27",9.7
"1065","2015-07-28",9.63
"1066","2015-07-29",9.5
"1067","2015-07-30",9.73
"1068","2015-07-31",9.73
"1069","2015-08-03",9.52
"1070","2015-08-04",9.87
"1071","2015-08-05",10.01
"1072","2015-08-06",9.41
"1073","2015-08-07",9.88
"1074","2015-08-10",9.7
"1075","2015-08-11",9.27
"1076","2015-08-12",9.18
"1077","2015-08-13",9.02
"1078","2015-08-14",9.07
"1079","2015-08-17",9.18
"1080","2015-08-18",8.76
"1081","2015-08-19",8.56
"1082","2015-08-20",8.19
"1083","2015-08-21",7.83
"1084","2015-08-24",7.34
"1085","2015-08-25",7.21
"1086","2015-08-26",7.44
"1087","2015-08-27",7.5
"1088","2015-08-28",7.62
"1089","2015-08-31",7.55
"1090","2015-09-01",7.37
"1091","2015-09-02",7.39
"1092","2015-09-03",7.68
"1093","2015-09-04",7.61
"1094","2015-09-08",7.71
"1095","2015-09-09",7.54
"1096","2015-09-10",7.51
"1097","2015-09-11",7.52
"1098","2015-09-14",7.56
"1099","2015-09-15",7.95
"1100","2015-09-16",7.85
"1101","2015-09-17",7.84
"1102","2015-09-18",7.81
"1103","2015-09-21",7.95
"1104","2015-09-22",8.51
"1105","2015-09-23",8.88
"1106","2015-09-24",8.83
"1107","2015-09-25",8.4
"1108","2015-09-28",8.17
"1109","2015-09-29",8.03
"1110","2015-09-30",8.28
"1111","2015-10-01",8.38
"1112","2015-10-02",8.24
"1113","2015-10-05",8
"1114","2015-10-06",8.02
"1115","2015-10-07",8.05
"1116","2015-10-08",7.85
"1117","2015-10-09",7.82
"1118","2015-10-12",7.89
"1119","2015-10-13",7.78
"1120","2015-10-14",7.51
"1121","2015-10-15",7.77
"1122","2015-10-16",7.83
"1123","2015-10-19",7.91
"1124","2015-10-20",7.74
"1125","2015-10-21",7.54
"1126","2015-10-22",7.59
"1127","2015-10-23",7.71
"1128","2015-10-26",7.68
"1129","2015-10-27",7.47
"1130","2015-10-28",7.75
"1131","2015-10-29",7.61
"1132","2015-10-30",7.73
"1133","2015-11-02",7.8
"1134","2015-11-03",7.73
"1135","2015-11-04",7.85
"1136","2015-11-05",7.98
"1137","2015-11-06",8.23
"1138","2015-11-09",7.52
"1139","2015-11-10",7.56
"1140","2015-11-11",7.63
"1141","2015-11-12",7.37
"1142","2015-11-13",6.99
"1143","2015-11-16",6.21
"1144","2015-11-17",6.06
"1145","2015-11-18",6.54
"1146","2015-11-19",6.43
"1147","2015-11-20",6.46
"1148","2015-11-23",6.65
"1149","2015-11-24",6.51
"1150","2015-11-25",6.37
"1151","2015-11-27",6.64
"1152","2015-11-30",6.62
"1153","2015-12-01",6.51
"1154","2015-12-02",6.47
"1155","2015-12-03",6.8
"1156","2015-12-04",6.77
"1157","2015-12-07",6.55
"1158","2015-12-08",6.26
"1159","2015-12-09",6.49
"1160","2015-12-10",6.41
"1161","2015-12-11",6.15
"1162","2015-12-14",5.97
"1163","2015-12-15",6.21
"1164","2015-12-16",6.35
"1165","2015-12-17",6.35
"1166","2015-12-18",6.68
"1167","2015-12-21",6.69
"1168","2015-12-22",6.86
"1169","2015-12-23",6.97
"1170","2015-12-24",7
"1171","2015-12-28",6.8
"1172","2015-12-29",6.84
"1173","2015-12-30",6.65
"1174","2015-12-31",6.62
"1175","2016-01-04",6.65
"1176","2016-01-05",6.54
"1177","2016-01-06",6.5
"1178","2016-01-07",6.17
"1179","2016-01-08",6.08
"1180","2016-01-11",6.2
"1181","2016-01-12",6.16
"1182","2016-01-13",6.4
"1183","2016-01-14",6.33
"1184","2016-01-15",6.04
"1185","2016-01-19",5.73
"1186","2016-01-20",5.59
"1187","2016-01-21",5.83
"1188","2016-01-22",6.12
"1189","2016-01-25",5.89
"1190","2016-01-26",5.95
"1191","2016-01-27",6.04
"1192","2016-01-28",6.01
"1193","2016-01-29",6.1
"1194","2016-02-01",6.13
"1195","2016-02-02",6
"1196","2016-02-03",6.06
"1197","2016-02-04",6.02
"1198","2016-02-05",5.9
"1199","2016-02-08",5.57
"1200","2016-02-09",5.53
"1201","2016-02-10",5.52
"1202","2016-02-11",5.79
"1203","2016-02-12",5.94
"1204","2016-02-16",6.02
"1205","2016-02-17",5.9
"1206","2016-02-18",5.75
"1207","2016-02-19",5.87
"1208","2016-02-22",5.92
"1209","2016-02-23",5.88
"1210","2016-02-24",6.03
"1211","2016-02-25",6.29
"1212","2016-02-26",6.93
"1213","2016-02-29",7.17
"1214","2016-03-01",7.07
"1215","2016-03-02",7.15
"1216","2016-03-03",7.32
"1217","2016-03-04",7.24
"1218","2016-03-07",7.39
"1219","2016-03-08",7.1
"1220","2016-03-09",7.11
"1221","2016-03-10",6.75
"1222","2016-03-11",6.89
"1223","2016-03-14",7.05
"1224","2016-03-15",6.92
"1225","2016-03-16",7.14
"1226","2016-03-17",7.23
"1227","2016-03-18",7.3
"1228","2016-03-21",7.2
"1229","2016-03-22",7.31
"1230","2016-03-23",7.25
"1231","2016-03-24",7.41
"1232","2016-03-28",7.32
"1233","2016-03-29",7.57
"1234","2016-03-30",7.7
"1235","2016-03-31",7.72
"1236","2016-04-01",7.73
"1237","2016-04-04",7.84
"1238","2016-04-05",7.61
"1239","2016-04-06",7.7
"1240","2016-04-07",7.73
"1241","2016-04-08",7.64
"1242","2016-04-11",7.67
"1243","2016-04-12",7.6
"1244","2016-04-13",7.85
"1245","2016-04-14",7.64
"1246","2016-04-15",7.64
"1247","2016-04-18",7.68
"1248","2016-04-19",7.57
"1249","2016-04-20",7.67
"1250","2016-04-21",7.67
"1251","2016-04-22",7.65
"1252","2016-04-25",7.78
"1253","2016-04-26",7.83
"1254","2016-04-27",7.73
"1255","2016-04-28",7.78
"1256","2016-04-29",7.69
"1257","2016-05-02",7.72
"1258","2016-05-03",7.64
"1259","2016-05-04",7.7
"1260","2016-05-05",7.55
"1261","2016-05-06",7.13
"1262","2016-05-09",7.11
"1263","2016-05-10",7.08
"1264","2016-05-11",7.01
"1265","2016-05-12",7.26
"1266","2016-05-13",6.96
"1267","2016-05-16",6.8
"1268","2016-05-17",6.65
"1269","2016-05-18",6.78
"1270","2016-05-19",6.76
"1271","2016-05-20",6.92
"1272","2016-05-23",7.1
"1273","2016-05-24",7.3
"1274","2016-05-25",7.19
"1275","2016-05-26",7.22
"1276","2016-05-27",7.32
"1277","2016-05-31",7.4
"1278","2016-06-01",7.51
"1279","2016-06-02",7.6
"1280","2016-06-03",7.58
"1281","2016-06-06",8.09
"1282","2016-06-07",8.25
"1283","2016-06-08",8.46
"1284","2016-06-09",8.53
"1285","2016-06-10",8.22
"1286","2016-06-13",8.15
"1287","2016-06-14",8.2
"1288","2016-06-15",8.49
"1289","2016-06-16",8.76
"1290","2016-06-17",8.76
"1291","2016-06-20",8.77
"1292","2016-06-21",8.74
"1293","2016-06-22",8.75
"1294","2016-06-23",8.77
"1295","2016-06-24",8.62
"1296","2016-06-27",8.4
"1297","2016-06-28",8.73
"1298","2016-06-29",8.89
"1299","2016-06-30",8.92
"1300","2016-07-01",8.94
"1301","2016-07-05",8.9
"1302","2016-07-06",8.86
"1303","2016-07-07",8.79
"1304","2016-07-08",8.88
"1305","2016-07-11",8.94
"1306","2016-07-12",8.89
"1307","2016-07-13",8.77
"1308","2016-07-14",8.69
"1309","2016-07-15",8.52
"1310","2016-07-18",9.02
"1311","2016-07-19",9.38
"1312","2016-07-20",9.5
"1313","2016-07-21",9.65
"1314","2016-07-22",9.5
"1315","2016-07-25",9.51
"1316","2016-07-26",9.64
"1317","2016-07-27",9.42
"1318","2016-07-28",9.34
"1319","2016-07-29",9.16
"1320","2016-08-01",9.16
"1321","2016-08-02",8.82
"1322","2016-08-03",8.8
"1323","2016-08-04",8.84
"1324","2016-08-05",8.66
"1325","2016-08-08",8.6
"1326","2016-08-09",8.81
"1327","2016-08-10",8.74
"1328","2016-08-11",8.73
"1329","2016-08-12",8.67
"1330","2016-08-15",8.57
"1331","2016-08-16",8.43
"1332","2016-08-17",8.2
"1333","2016-08-18",8.3
"1334","2016-08-19",8.29
"1335","2016-08-22",8.31
"1336","2016-08-23",8.44
"1337","2016-08-24",8.34
"1338","2016-08-25",8.31
"1339","2016-08-26",8.28
"1340","2016-08-29",8.39
"1341","2016-08-30",8.51
"1342","2016-08-31",8.5
"1343","2016-09-01",8.55
"1344","2016-09-02",8.6
"1345","2016-09-06",8.62
"1346","2016-09-07",8.78
"1347","2016-09-08",8.93
"1348","2016-09-09",8.78
"1349","2016-09-12",8.94
"1350","2016-09-13",8.7
"1351","2016-09-14",9
"1352","2016-09-15",9.15
"1353","2016-09-16",9.13
"1354","2016-09-19",9.11
"1355","2016-09-20",9.25
"1356","2016-09-21",9.59
"1357","2016-09-22",9.73
"1358","2016-09-23",9.6
"1359","2016-09-26",9.5
"1360","2016-09-27",9.68
"1361","2016-09-28",9.87
"1362","2016-09-29",10.05
"1363","2016-09-30",10.28
"1364","2016-10-03",9.99
"1365","2016-10-04",10
"1366","2016-10-05",9.9
"1367","2016-10-06",9.9
"1368","2016-10-07",9.76
"1369","2016-10-10",9.92
"1370","2016-10-11",9.97
"1371","2016-10-12",10
"1372","2016-10-13",9.94
"1373","2016-10-14",9.92
"1374","2016-10-17",10.04
"1375","2016-10-18",10.11
"1376","2016-10-19",10.05
"1377","2016-10-20",9.98
"1378","2016-10-21",9.99
"1379","2016-10-24",10.11
"1380","2016-10-25",9.9
"1381","2016-10-26",9.64
"1382","2016-10-27",9.53
"1383","2016-10-28",9.44
"1384","2016-10-31",9.72
"1385","2016-11-01",9.58
"1386","2016-11-02",9.85
"1387","2016-11-03",9.59
"1388","2016-11-04",10.71
"1389","2016-11-07",11.03
"1390","2016-11-08",10.73
"1391","2016-11-09",10.72
"1392","2016-11-10",10.91
"1393","2016-11-11",11.28
"1394","2016-11-14",11.4
"1395","2016-11-15",11.69
"1396","2016-11-16",11.65
"1397","2016-11-17",11.7
"1398","2016-11-18",11.85
"1399","2016-11-21",11.85
"1400","2016-11-22",11.86
"1401","2016-11-23",12.18
"1402","2016-11-25",12.25
"1403","2016-11-28",12.24
"1404","2016-11-29",12.23
"1405","2016-11-30",12.2
"1406","2016-12-01",12
"1407","2016-12-02",12.11
"1408","2016-12-05",12.26
"1409","2016-12-06",12.31
"1410","2016-12-07",12.62
"1411","2016-12-08",12.67
"1412","2016-12-09",12.56
"1413","2016-12-12",12.15
"1414","2016-12-13",12.28
"1415","2016-12-14",12.4
"1416","2016-12-15",12.29
"1417","2016-12-16",12.41
"1418","2016-12-19",12.75
"1419","2016-12-20",12.6
"1420","2016-12-21",12.5
"1421","2016-12-22",12.49
"1422","2016-12-23",12.44
"1423","2016-12-27",12.38
"1424","2016-12-28",12.2
"1425","2016-12-29",12.17
"1426","2016-12-30",12.19
"1427","2017-01-03",12.16
"1428","2017-01-04",12.28
"1429","2017-01-05",12.12
"1430","2017-01-06",12.08
"1431","2017-01-09",12.08
"1432","2017-01-10",12.38
"1433","2017-01-11",12.2
"1434","2017-01-12",12.16
"1435","2017-01-13",12.35
"1436","2017-01-17",12.24
"1437","2017-01-18",12.21
"1438","2017-01-19",12.28
"1439","2017-01-20",12.08
"1440","2017-01-23",12
"1441","2017-01-24",12
"1442","2017-01-25",12.14
"1443","2017-01-26",12.14
"1444","2017-01-27",11.97
"1445","2017-01-30",11.77
"1446","2017-01-31",11.7
"1447","2017-02-01",11.82
"1448","2017-02-02",11.4
"1449","2017-02-03",11.56
"1450","2017-02-06",11.35
"1451","2017-02-07",11.46
"1452","2017-02-08",11.3
"1453","2017-02-09",11.39
"1454","2017-02-10",11.4
"1455","2017-02-13",11.64
"1456","2017-02-14",11.45
"1457","2017-02-15",11.49
"1458","2017-02-16",11.44
"1459","2017-02-17",11.41
"1460","2017-02-21",11.29
"1461","2017-02-22",11.33
"1462","2017-02-23",11.16
"1463","2017-02-24",11.12
"1464","2017-02-27",11.28
"1465","2017-02-28",10.91
"1466","2017-03-01",11.51
"1467","2017-03-02",11.54
"1468","2017-03-03",11.48
"1469","2017-03-06",11.01
"1470","2017-03-07",11.2
"1471","2017-03-08",11.12
"1472","2017-03-09",10.95
"1473","2017-03-10",11.37
"1474","2017-03-13",11.82
"1475","2017-03-14",12.22
"1476","2017-03-15",12.56
"1477","2017-03-16",12.71
"1478","2017-03-17",12.78
"1479","2017-03-20",12.99
"1480","2017-03-21",12.78
"1481","2017-03-22",12.69
"1482","2017-03-23",13.15
"1483","2017-03-24",13.28
"1484","2017-03-27",12.97
"1485","2017-03-28",12.98
"1486","2017-03-29",12.97
"1487","2017-03-30",13.09
"1488","2017-03-31",12.99
"1489","2017-04-03",13
"1490","2017-04-04",13.07
"1491","2017-04-05",12.82
"1492","2017-04-06",13.13
"1493","2017-04-07",13.11
"1494","2017-04-10",13.11
"1495","2017-04-11",13.24
"1496","2017-04-12",13.05
"1497","2017-04-13",13.2
"1498","2017-04-17",13.68
"1499","2017-04-18",14.05
"1500","2017-04-19",14.05
"1501","2017-04-20",14.04
"1502","2017-04-21",14.03
"1503","2017-04-24",14
"1504","2017-04-25",14.33
"1505","2017-04-26",14.63
"1506","2017-04-27",14.3
"1507","2017-04-28",14.29
"1508","2017-05-01",14.44
"1509","2017-05-02",14.22
"1510","2017-05-03",13.8
"1511","2017-05-04",13.57
"1512","2017-05-05",15.4
"1513","2017-05-08",15.76
"1514","2017-05-09",16
"1515","2017-05-10",16
"1516","2017-05-11",15.9
"1517","2017-05-12",15.64
"1518","2017-05-15",15.78
"1519","2017-05-16",15.68
"1520","2017-05-17",15.35
"1521","2017-05-18",15.51
"1522","2017-05-19",15.69
"1523","2017-05-22",16
"1524","2017-05-23",15.9
"1525","2017-05-24",15.8
"1526","2017-05-25",15.86
"1527","2017-05-26",15.7
"1528","2017-05-30",15.66
"1529","2017-05-31",16.07
"1530","2017-06-01",16.43
"1531","2017-06-02",16.93
"1532","2017-06-05",16.809999
"1533","2017-06-06",16.809999
"1534","2017-06-07",16.76
"1535","2017-06-08",16.83
"1536","2017-06-09",16.49
"1537","2017-06-12",16.02
"1538","2017-06-13",15.89
"1539","2017-06-14",15.74
"1540","2017-06-15",15.77
"1541","2017-06-16",16.200001
"1542","2017-06-19",15.95
"1543","2017-06-20",15.98
"1544","2017-06-21",16.1
"1545","2017-06-22",15.99
"1546","2017-06-23",15.9
"1547","2017-06-26",15.9
"1548","2017-06-27",15.19
"1549","2017-06-28",15.33
"1550","2017-06-29",15.1
"1551","2017-06-30",14.96
"1552","2017-07-03",14.89
"1553","2017-07-05",14.75
"1554","2017-07-06",14.33
"1555","2017-07-07",14.93
"1556","2017-07-10",14.97
"1557","2017-07-11",15.25
"1558","2017-07-12",15.25
"1559","2017-07-13",15.05
"1560","2017-07-14",14.76
"1561","2017-07-17",14.82
"1562","2017-07-18",15.39
"1563","2017-07-19",15.26
"1564","2017-07-20",15.21
"1565","2017-07-21",15.36
"1566","2017-07-24",15.37
"1567","2017-07-25",15.47
"1568","2017-07-26",15.27
"1569","2017-07-27",14.99
"1570","2017-07-28",14.81
"1571","2017-07-31",14.83
"1572","2017-08-01",14.94
"1573","2017-08-02",15.14
"1574","2017-08-03",15.1
"1575","2017-08-04",19.209999
"1576","2017-08-07",18.639999
"1577","2017-08-08",18.370001
"1578","2017-08-09",18.85
"1579","2017-08-10",18.379999
"1580","2017-08-11",18.41
"1581","2017-08-14",19.35
"1582","2017-08-15",19.59
"1583","2017-08-16",19.5
"1584","2017-08-17",19.290001
"1585","2017-08-18",19.27
"1586","2017-08-21",19.25
"1587","2017-08-22",19.57
"1588","2017-08-23",19.700001
"1589","2017-08-24",19.84
"1590","2017-08-25",20.02
"1591","2017-08-28",20.290001
"1592","2017-08-29",20.639999
"1593","2017-08-30",20.42
"1594","2017-08-31",20.59
"1595","2017-09-01",20.49
"1596","2017-09-05",21.24
"1597","2017-09-06",20.620001
"1598","2017-09-07",20.959999
"1599","2017-09-08",20.620001
"1600","2017-09-11",20.91
"1601","2017-09-12",20.860001
"1602","2017-09-13",21.1
"1603","2017-09-14",21.139999
"1604","2017-09-15",21.389999
"1605","2017-09-18",21.57
"1606","2017-09-19",21.719999
"1607","2017-09-20",21.200001
"1608","2017-09-21",20.690001
"1609","2017-09-22",20.49
"1610","2017-09-25",20.75
"1611","2017-09-26",20.959999
"1612","2017-09-27",21.67
"1613","2017-09-28",21.9
"1614","2017-09-29",21.370001
"1615","2017-10-02",21.6
"1616","2017-10-03",21.73
"1617","2017-10-04",21.799999
"1618","2017-10-05",21.42
"1619","2017-10-06",21.1
"1620","2017-10-09",21.08
"1621","2017-10-10",21.01
"1622","2017-10-11",21.280001
"1623","2017-10-12",22.120001
"1624","2017-10-13",22.17
"1625","2017-10-16",21.74
"1626","2017-10-17",21.93
"1627","2017-10-18",22.5
"1628","2017-10-19",22.34
"1629","2017-10-20",22.65
"1630","2017-10-23",22.58
"1631","2017-10-24",22.559999
"1632","2017-10-25",22.129999
"1633","2017-10-26",23.08
"1634","2017-10-27",23.219999
"1635","2017-10-30",22.450001
"1636","2017-10-31",23.379999
"1637","2017-11-01",23.17
"1638","2017-11-02",22.110001
"1639","2017-11-03",25.1
"1640","2017-11-06",23.49
"1641","2017-11-07",22.879999
"1642","2017-11-08",22.209999
"1643","2017-11-09",21.91
"1644","2017-11-10",22.370001
"1645","2017-11-13",21.790001
"1646","2017-11-14",21.51
"1647","2017-11-15",22.18
"1648","2017-11-16",23.58
"1649","2017-11-17",23.85
"1650","2017-11-20",24.889999
"1651","2017-11-21",25.27
"1652","2017-11-22",25.17
"1653","2017-11-24",25.09
"1654","2017-11-27",25.25
"1655","2017-11-28",25.120001
"1656","2017-11-29",24.370001
"1657","2017-11-30",24.700001
"1658","2017-12-01",24.15
"1659","2017-12-04",23.17
"1660","2017-12-05",22.91
"1661","2017-12-06",22.65
"1662","2017-12-07",22.879999
"1663","2017-12-08",22.58
"1664","2017-12-11",22.629999
"1665","2017-12-12",22.51
"1666","2017-12-13",22.709999
"1667","2017-12-14",22.959999
"1668","2017-12-15",23.09
"1669","2017-12-18",23.530001
"1670","2017-12-19",23.610001
"1671","2017-12-20",23.469999
"1672","2017-12-21",23.209999
"1673","2017-12-22",23.129999
"1674","2017-12-26",23.139999
"1675","2017-12-27",23.049999
"1676","2017-12-28",23.32
"1677","2017-12-29",22.5
"1678","2018-01-02",22.610001
"1679","2018-01-03",22.389999
"1680","2018-01-04",23.059999
"1681","2018-01-05",22.940001
"1682","2018-01-08",23.57
"1683","2018-01-09",23.129999
"1684","2018-01-10",22.66
"1685","2018-01-11",21.309999
"1686","2018-01-12",22.32
"1687","2018-01-16",21.49
"1688","2018-01-17",22.200001
"1689","2018-01-18",22.65
"1690","2018-01-19",22.879999
"1691","2018-01-22",23.040001
"1692","2018-01-23",23.309999
"1693","2018-01-24",23.26
"1694","2018-01-25",23.219999
"1695","2018-01-26",23.709999
"1696","2018-01-29",23.469999
"1697","2018-01-30",23.58
"1698","2018-01-31",24.25
"1699","2018-02-01",24.110001
"1700","2018-02-02",24.09
"1701","2018-02-05",23.6
"1702","2018-02-06",22.709999
"1703","2018-02-07",23.200001
"1704","2018-02-08",22.639999
"1705","2018-02-09",23.309999
"1706","2018-02-12",23.18
"1707","2018-02-13",23.200001
"1708","2018-02-14",23.42
"1709","2018-02-15",24.440001
"1710","2018-02-16",25.549999
"1711","2018-02-20",26.459999
"1712","2018-02-21",25.9
"1713","2018-02-22",25.52
"1714","2018-02-23",26.049999
"1715","2018-02-26",26.139999
"1716","2018-02-27",26.290001
"1717","2018-02-28",26.469999
"1718","2018-03-01",26.059999
"1719","2018-03-02",25.969999
"1720","2018-03-05",26.01
"1721","2018-03-06",26.809999
"1722","2018-03-07",27.459999
"1723","2018-03-08",28.139999
"1724","2018-03-09",27.639999
"1725","2018-03-12",27.33
"1726","2018-03-13",27.280001
"1727","2018-03-14",27.75
"1728","2018-03-15",27.49
"1729","2018-03-16",26.84
"1730","2018-03-19",26.469999
"1731","2018-03-20",26.65
"1732","2018-03-21",26.219999
"1733","2018-03-22",25.82
"1734","2018-03-23",25.16
"1735","2018-03-26",25.77
"1736","2018-03-27",25.16
"1737","2018-03-28",24.389999
"1738","2018-03-29",24.77
"1739","2018-04-02",24.16
"1740","2018-04-03",23.99
"1741","2018-04-04",24.26
"1742","2018-04-05",24.809999
"1743","2018-04-06",25.129999
"1744","2018-04-09",24.49
"1745","2018-04-10",24.93
"1746","2018-04-11",24.58
"1747","2018-04-12",25.040001
"1748","2018-04-13",24.41
"1749","2018-04-16",24.940001
"1750","2018-04-17",25.309999
"1751","2018-04-18",25.440001
"1752","2018-04-19",24.6
"1753","2018-04-20",24.24
"1754","2018-04-23",24.139999
"1755","2018-04-24",23.299999
"1756","2018-04-25",23.23
"1757","2018-04-26",23.110001
"1758","2018-04-27",22.620001
"1759","2018-04-30",23.459999
"1760","2018-05-01",22.969999
"1761","2018-05-02",23.48
"1762","2018-05-03",22.389999
"1763","2018-05-04",22.959999
"1764","2018-05-07",20.82
"1765","2018-05-08",21.379999
"1766","2018-05-09",21.01
"1767","2018-05-10",20.370001
"1768","2018-05-11",20.92
"1769","2018-05-14",20.440001
"1770","2018-05-15",20.360001
"1771","2018-05-16",20.42
"1772","2018-05-17",20.75
"1773","2018-05-18",21.120001
"1774","2018-05-21",21.51
"1775","2018-05-22",20.059999
"1776","2018-05-23",20.24
"1777","2018-05-24",20.540001
"1778","2018-05-25",20.860001
"1779","2018-05-29",22.01
"1780","2018-05-30",21.99
"1781","2018-05-31",21.51
"1782","2018-06-01",22.01
"1783","2018-06-04",22.5
"1784","2018-06-05",23.09
"1785","2018-06-06",22.9
"1786","2018-06-07",22.82
"1787","2018-06-08",23.23
"1788","2018-06-11",23.57
"1789","2018-06-12",23.48
"1790","2018-06-13",24.049999
"1791","2018-06-14",24.209999
"1792","2018-06-15",24.450001
"1793","2018-06-18",24.4
"1794","2018-06-19",23.549999
"1795","2018-06-20",23.65
"1796","2018-06-21",23.68
"1797","2018-06-22",22.73
"1798","2018-06-25",22.219999
"1799","2018-06-26",22.299999
"1800","2018-06-27",22
"1801","2018-06-28",22.209999
"1802","2018-06-29",22.59
"1803","2018-07-02",23
"1804","2018-07-03",23.25
"1805","2018-07-05",23.940001
"1806","2018-07-06",24.139999
"1807","2018-07-09",24.51
"1808","2018-07-10",24.030001
"1809","2018-07-11",23.290001
"1810","2018-07-12",23.98
"1811","2018-07-13",23.27
"1812","2018-07-16",22.5
"1813","2018-07-17",22.959999
"1814","2018-07-18",22.559999
"1815","2018-07-19",22.719999
"1816","2018-07-20",21.93
"1817","2018-07-23",21.950001
"1818","2018-07-24",22.200001
"1819","2018-07-25",22.379999
"1820","2018-07-26",22.809999
"1821","2018-07-27",22.540001
"1822","2018-07-30",22.35
"1823","2018-07-31",23.110001
"1824","2018-08-01",23.219999
"1825","2018-08-02",32.860001
"1826","2018-08-03",29.219999
"1827","2018-08-06",31.15
"1828","2018-08-07",31.26
"1829","2018-08-08",29.700001
"1830","2018-08-09",30.24
"1831","2018-08-10",30.43
"1832","2018-08-13",30.99
"1833","2018-08-14",31.620001
"1834","2018-08-15",30.73
"1835","2018-08-16",31.15
"1836","2018-08-17",31.02
"1837","2018-08-20",31.35
"1838","2018-08-21",32.48
"1839","2018-08-22",31.459999
"1840","2018-08-23",31.23
"1841","2018-08-24",31.77
"1842","2018-08-27",31.809999
"1843","2018-08-28",32.07
"1844","2018-08-29",32.310001
"1845","2018-08-30",32.360001
"1846","2018-08-31",33.080002
"1847","2018-09-04",33.380001
"1848","2018-09-05",32.16
"1849","2018-09-06",32.029999
"1850","2018-09-07",32.93
"1851","2018-09-10",33.369999
"1852","2018-09-11",33.349998
"1853","2018-09-12",33.290001
"1854","2018-09-13",34.380001
"1855","2018-09-14",34.580002
"1856","2018-09-17",33.990002
"1857","2018-09-18",34.84
"1858","2018-09-19",32.709999
"1859","2018-09-20",32.470001
"1860","2018-09-21",32.419998
"1861","2018-09-24",32.240002
"1862","2018-09-25",33.110001
"1863","2018-09-26",32.93
"1864","2018-09-27",34.150002
"1865","2018-09-28",34.900002
"1866","2018-10-01",34.259998
"1867","2018-10-02",32.549999
"1868","2018-10-03",33.540001
"1869","2018-10-04",33.299999
"1870","2018-10-05",33.880001
"1871","2018-10-08",33.59
"1872","2018-10-09",32.5
"1873","2018-10-10",31.27
"1874","2018-10-11",30.02
"1875","2018-10-12",30.559999
"1876","2018-10-15",31.530001
"1877","2018-10-16",33.400002
"1878","2018-10-17",33.720001
"1879","2018-10-18",33.18
"1880","2018-10-19",32.75
"1881","2018-10-22",32.799999
"1882","2018-10-23",32.380001
"1883","2018-10-24",31.26
"1884","2018-10-25",31.219999
"1885","2018-10-26",30.139999
"1886","2018-10-29",30.25
"1887","2018-10-30",31.120001
"1888","2018-10-31",31.33
"1889","2018-11-01",30.17
"1890","2018-11-02",24.889999
"1891","2018-11-05",24.65
"1892","2018-11-06",24.42
"1893","2018-11-07",24.889999
"1894","2018-11-08",24.889999
"1895","2018-11-09",25.02
"1896","2018-11-12",24.84
"1897","2018-11-13",25.85
"1898","2018-11-14",24.51
"1899","2018-11-15",24.76
"1900","2018-11-16",24.299999
"1901","2018-11-19",23.73
"1902","2018-11-20",24.379999
"1903","2018-11-21",24.82
"1904","2018-11-23",24.93
"1905","2018-11-26",25.41
"1906","2018-11-27",25.1
"1907","2018-11-28",25.17
"1908","2018-11-29",25.23
"1909","2018-11-30",25.040001
"1910","2018-12-03",26.219999
"1911","2018-12-04",24.290001
"1912","2018-12-06",24.450001
"1913","2018-12-07",23.530001
"1914","2018-12-10",23.09
"1915","2018-12-11",23.370001
"1916","2018-12-12",23.24
"1917","2018-12-13",21.99
"1918","2018-12-14",21.25
"1919","2018-12-17",20.67
"1920","2018-12-18",20.620001
"1921","2018-12-19",20.34
"1922","2018-12-20",19.76
"1923","2018-12-21",19.120001
"1924","2018-12-24",18.809999
