"","date","ASRT"
"1937","2014-09-11",14.59
"1938","2014-09-12",14.57
"1939","2014-09-15",14.32
"1940","2014-09-16",14.91
"1941","2014-09-17",15.03
"1942","2014-09-18",14.96
"1943","2014-09-19",14.72
"1944","2014-09-22",15.03
"1945","2014-09-23",14.92
"1946","2014-09-24",15.27
"1947","2014-09-25",15.02
"1948","2014-09-26",15.21
"1949","2014-09-29",15.22
"1950","2014-09-30",15.19
"1951","2014-10-01",15.16
"1952","2014-10-02",15.23
"1953","2014-10-03",15.35
"1954","2014-10-06",14.8
"1955","2014-10-07",14.59
"1956","2014-10-08",14.98
"1957","2014-10-09",14.18
"1958","2014-10-10",14.13
"1959","2014-10-13",14.05
"1960","2014-10-14",14.22
"1961","2014-10-15",14.3
"1962","2014-10-16",14.62
"1963","2014-10-17",14.49
"1964","2014-10-20",14.71
"1965","2014-10-21",14.86
"1966","2014-10-22",14.88
"1967","2014-10-23",15.22
"1968","2014-10-24",15.1
"1969","2014-10-27",15.08
"1970","2014-10-28",15.44
"1971","2014-10-29",15.3
"1972","2014-10-30",15.34
"1973","2014-10-31",15.4
"1974","2014-11-03",15.63
"1975","2014-11-04",15.32
"1976","2014-11-05",14.92
"1977","2014-11-06",14.91
"1978","2014-11-07",14.27
"1979","2014-11-10",14.55
"1980","2014-11-11",14.42
"1981","2014-11-12",14.65
"1982","2014-11-13",14.78
"1983","2014-11-14",15
"1984","2014-11-17",15.33
"1985","2014-11-18",15.41
"1986","2014-11-19",15.19
"1987","2014-11-20",15.17
"1988","2014-11-21",15.46
"1989","2014-11-24",15.59
"1990","2014-11-25",15.53
"1991","2014-11-26",15.74
"1992","2014-11-28",15.49
"1993","2014-12-01",15.53
"1994","2014-12-02",16.040001
"1995","2014-12-03",16.07
"1996","2014-12-04",15.92
"1997","2014-12-05",16.040001
"1998","2014-12-08",15.92
"1999","2014-12-09",16.370001
"2000","2014-12-10",15.52
"2001","2014-12-11",15.42
"2002","2014-12-12",15.15
"2003","2014-12-15",14.72
"2004","2014-12-16",14.75
"2005","2014-12-17",15.26
"2006","2014-12-18",15.72
"2007","2014-12-19",16.24
"2008","2014-12-22",16.049999
"2009","2014-12-23",15.16
"2010","2014-12-24",15.54
"2011","2014-12-26",15.69
"2012","2014-12-29",15.73
"2013","2014-12-30",15.78
"2014","2014-12-31",16.110001
"2015","2015-01-02",16.049999
"2016","2015-01-05",16.030001
"2017","2015-01-06",15.8
"2018","2015-01-07",16.219999
"2019","2015-01-08",17.24
"2020","2015-01-09",17.299999
"2021","2015-01-12",17.67
"2022","2015-01-13",18.110001
"2023","2015-01-14",18.049999
"2024","2015-01-15",17.65
"2025","2015-01-16",20.200001
"2026","2015-01-20",18.84
"2027","2015-01-21",18.870001
"2028","2015-01-22",18.959999
"2029","2015-01-23",18.719999
"2030","2015-01-26",19.27
"2031","2015-01-27",19.290001
"2032","2015-01-28",18.42
"2033","2015-01-29",18.860001
"2034","2015-01-30",18.27
"2035","2015-02-02",18.09
"2036","2015-02-03",17.889999
"2037","2015-02-04",17.610001
"2038","2015-02-05",17.860001
"2039","2015-02-06",17.780001
"2040","2015-02-09",17.629999
"2041","2015-02-10",18.309999
"2042","2015-02-11",18.5
"2043","2015-02-12",18.18
"2044","2015-02-13",18.379999
"2045","2015-02-17",19.139999
"2046","2015-02-18",19.610001
"2047","2015-02-19",19.700001
"2048","2015-02-20",20.02
"2049","2015-02-23",20.5
"2050","2015-02-24",22.709999
"2051","2015-02-25",22.52
"2052","2015-02-26",22.6
"2053","2015-02-27",21.950001
"2054","2015-03-02",23.059999
"2055","2015-03-03",22.99
"2056","2015-03-04",23.65
"2057","2015-03-05",24.209999
"2058","2015-03-06",23.440001
"2059","2015-03-09",24.139999
"2060","2015-03-10",23.879999
"2061","2015-03-11",24.49
"2062","2015-03-12",24.879999
"2063","2015-03-13",25.200001
"2064","2015-03-16",24.700001
"2065","2015-03-17",24.549999
"2066","2015-03-18",24.719999
"2067","2015-03-19",24.870001
"2068","2015-03-20",24.120001
"2069","2015-03-23",23.790001
"2070","2015-03-24",24.26
"2071","2015-03-25",22.32
"2072","2015-03-26",21.870001
"2073","2015-03-27",22.67
"2074","2015-03-30",22.83
"2075","2015-03-31",22.41
"2076","2015-04-01",22.58
"2077","2015-04-02",22.469999
"2078","2015-04-06",22.799999
"2079","2015-04-07",23.16
"2080","2015-04-08",24.440001
"2081","2015-04-09",24.459999
"2082","2015-04-10",24.719999
"2083","2015-04-13",25.059999
"2084","2015-04-14",25.65
"2085","2015-04-15",26.43
"2086","2015-04-16",27.059999
"2087","2015-04-17",25.969999
"2088","2015-04-20",26.719999
"2089","2015-04-21",26.49
"2090","2015-04-22",27.139999
"2091","2015-04-23",27.290001
"2092","2015-04-24",27.65
"2093","2015-04-27",25.77
"2094","2015-04-28",25.110001
"2095","2015-04-29",25.030001
"2096","2015-04-30",23.26
"2097","2015-05-01",23.860001
"2098","2015-05-04",23.889999
"2099","2015-05-05",23.360001
"2100","2015-05-06",23.700001
"2101","2015-05-07",23.639999
"2102","2015-05-08",23.790001
"2103","2015-05-11",24.41
"2104","2015-05-12",20.43
"2105","2015-05-13",19.9
"2106","2015-05-14",20.02
"2107","2015-05-15",20.540001
"2108","2015-05-18",20.219999
"2109","2015-05-19",20.940001
"2110","2015-05-20",20.42
"2111","2015-05-21",20.25
"2112","2015-05-22",20.76
"2113","2015-05-26",20.59
"2114","2015-05-27",20.879999
"2115","2015-05-28",20.700001
"2116","2015-05-29",20.860001
"2117","2015-06-01",21.33
"2118","2015-06-02",21.57
"2119","2015-06-03",21.620001
"2120","2015-06-04",21.4
"2121","2015-06-05",21.889999
"2122","2015-06-08",21.5
"2123","2015-06-09",21.48
"2124","2015-06-10",21.190001
"2125","2015-06-11",21.469999
"2126","2015-06-12",20.74
"2127","2015-06-15",20.809999
"2128","2015-06-16",21.280001
"2129","2015-06-17",21.280001
"2130","2015-06-18",22.25
"2131","2015-06-19",22.27
"2132","2015-06-22",23.459999
"2133","2015-06-23",23.08
"2134","2015-06-24",22.1
"2135","2015-06-25",22.27
"2136","2015-06-26",21.35
"2137","2015-06-29",20.450001
"2138","2015-06-30",21.459999
"2139","2015-07-01",20.860001
"2140","2015-07-02",20.84
"2141","2015-07-06",20.639999
"2142","2015-07-07",28.620001
"2143","2015-07-08",28.48
"2144","2015-07-09",28.110001
"2145","2015-07-10",30.139999
"2146","2015-07-13",30.51
"2147","2015-07-14",30.809999
"2148","2015-07-15",31.01
"2149","2015-07-16",31.48
"2150","2015-07-17",32.509998
"2151","2015-07-20",32.73
"2152","2015-07-21",33.279999
"2153","2015-07-22",32.709999
"2154","2015-07-23",32.849998
"2155","2015-07-24",32.599998
"2156","2015-07-27",32.290001
"2157","2015-07-28",32.889999
"2158","2015-07-29",31.870001
"2159","2015-07-30",30.530001
"2160","2015-07-31",31.5
"2161","2015-08-03",31.17
"2162","2015-08-04",30.799999
"2163","2015-08-05",30.84
"2164","2015-08-06",30.01
"2165","2015-08-07",32.790001
"2166","2015-08-10",31.91
"2167","2015-08-11",31.610001
"2168","2015-08-12",31.66
"2169","2015-08-13",31.65
"2170","2015-08-14",31.5
"2171","2015-08-17",31.42
"2172","2015-08-18",31.85
"2173","2015-08-19",31.59
"2174","2015-08-20",29.82
"2175","2015-08-21",28.75
"2176","2015-08-24",27.4
"2177","2015-08-25",27.4
"2178","2015-08-26",28.4
"2179","2015-08-27",28.799999
"2180","2015-08-28",28.379999
"2181","2015-08-31",26.93
"2182","2015-09-01",26.08
"2183","2015-09-02",26.809999
"2184","2015-09-03",26.620001
"2185","2015-09-04",26.66
"2186","2015-09-08",27.48
"2187","2015-09-09",27.129999
"2188","2015-09-10",26.98
"2189","2015-09-11",27.33
"2190","2015-09-14",27.51
"2191","2015-09-15",27.85
"2192","2015-09-16",27.77
"2193","2015-09-17",28.74
"2194","2015-09-18",28.799999
"2195","2015-09-21",27.690001
"2196","2015-09-22",24.18
"2197","2015-09-23",24.09
"2198","2015-09-24",22.32
"2199","2015-09-25",22.76
"2200","2015-09-28",17.719999
"2201","2015-09-29",15.5
"2202","2015-09-30",18.85
"2203","2015-10-01",19.24
"2204","2015-10-02",19.82
"2205","2015-10-05",19.91
"2206","2015-10-06",18.35
"2207","2015-10-07",18.77
"2208","2015-10-08",18.73
"2209","2015-10-09",19
"2210","2015-10-12",18.870001
"2211","2015-10-13",18.790001
"2212","2015-10-14",18.610001
"2213","2015-10-15",19.559999
"2214","2015-10-16",20.49
"2215","2015-10-19",20.6
"2216","2015-10-20",17.07
"2217","2015-10-21",16.120001
"2218","2015-10-22",15.41
"2219","2015-10-23",16.940001
"2220","2015-10-26",17.209999
"2221","2015-10-27",16.780001
"2222","2015-10-28",17.950001
"2223","2015-10-29",18.24
"2224","2015-10-30",17.5
"2225","2015-11-02",18.889999
"2226","2015-11-03",18.969999
"2227","2015-11-04",19.040001
"2228","2015-11-05",18.290001
"2229","2015-11-06",19.870001
"2230","2015-11-09",20.110001
"2231","2015-11-10",21.209999
"2232","2015-11-11",19.9
"2233","2015-11-12",19.68
"2234","2015-11-13",18.690001
"2235","2015-11-16",19.389999
"2236","2015-11-17",19.120001
"2237","2015-11-18",19.799999
"2238","2015-11-19",19.389999
"2239","2015-11-20",18.48
"2240","2015-11-23",17.9
"2241","2015-11-24",19
"2242","2015-11-25",19.02
"2243","2015-11-27",19.129999
"2244","2015-11-30",19.440001
"2245","2015-12-01",19
"2246","2015-12-02",19.33
"2247","2015-12-03",18.16
"2248","2015-12-04",18.17
"2249","2015-12-07",17.27
"2250","2015-12-08",18.76
"2251","2015-12-09",19.16
"2252","2015-12-10",19.74
"2253","2015-12-11",18.48
"2254","2015-12-14",18.059999
"2255","2015-12-15",19.040001
"2256","2015-12-16",19.129999
"2257","2015-12-17",18.85
"2258","2015-12-18",19
"2259","2015-12-21",18.440001
"2260","2015-12-22",18.15
"2261","2015-12-23",18.780001
"2262","2015-12-24",18.84
"2263","2015-12-28",18.6
"2264","2015-12-29",18.84
"2265","2015-12-30",18.809999
"2266","2015-12-31",18.129999
"2267","2016-01-04",18.16
"2268","2016-01-05",17.780001
"2269","2016-01-06",17.26
"2270","2016-01-07",16.040001
"2271","2016-01-08",15.44
"2272","2016-01-11",14.74
"2273","2016-01-12",15.07
"2274","2016-01-13",14.07
"2275","2016-01-14",14.96
"2276","2016-01-15",14.88
"2277","2016-01-19",13.82
"2278","2016-01-20",15.45
"2279","2016-01-21",15.56
"2280","2016-01-22",16.66
"2281","2016-01-25",15.74
"2282","2016-01-26",16.75
"2283","2016-01-27",15.28
"2284","2016-01-28",15.16
"2285","2016-01-29",15.34
"2286","2016-02-01",15.65
"2287","2016-02-02",15.88
"2288","2016-02-03",16.280001
"2289","2016-02-04",16.799999
"2290","2016-02-05",16.139999
"2291","2016-02-08",15.22
"2292","2016-02-09",15.81
"2293","2016-02-10",15.47
"2294","2016-02-11",16.07
"2295","2016-02-12",16.07
"2296","2016-02-16",16.49
"2297","2016-02-17",17.91
"2298","2016-02-18",17.629999
"2299","2016-02-19",17.459999
"2300","2016-02-22",17.25
"2301","2016-02-23",16.75
"2302","2016-02-24",17.110001
"2303","2016-02-25",17.030001
"2304","2016-02-26",16.35
"2305","2016-02-29",15.28
"2306","2016-03-01",14.85
"2307","2016-03-02",15.12
"2308","2016-03-03",15.53
"2309","2016-03-04",15.44
"2310","2016-03-07",15.5
"2311","2016-03-08",14.49
"2312","2016-03-09",14.62
"2313","2016-03-10",15.19
"2314","2016-03-11",16.219999
"2315","2016-03-14",16.24
"2316","2016-03-15",14.32
"2317","2016-03-16",14.18
"2318","2016-03-17",13.28
"2319","2016-03-18",13.3
"2320","2016-03-21",12.99
"2321","2016-03-22",13.63
"2322","2016-03-23",13.14
"2323","2016-03-24",13.31
"2324","2016-03-28",13.05
"2325","2016-03-29",13.83
"2326","2016-03-30",13.89
"2327","2016-03-31",13.93
"2328","2016-04-01",14.38
"2329","2016-04-04",14.39
"2330","2016-04-05",13.92
"2331","2016-04-06",14.83
"2332","2016-04-07",15
"2333","2016-04-08",16.950001
"2334","2016-04-11",16.43
"2335","2016-04-12",15.68
"2336","2016-04-13",16.35
"2337","2016-04-14",16.219999
"2338","2016-04-15",16.059999
"2339","2016-04-18",16.459999
"2340","2016-04-19",16.389999
"2341","2016-04-20",16.790001
"2342","2016-04-21",17.790001
"2343","2016-04-22",17.540001
"2344","2016-04-25",17.58
"2345","2016-04-26",17.49
"2346","2016-04-27",17.34
"2347","2016-04-28",18.23
"2348","2016-04-29",17.379999
"2349","2016-05-02",17.27
"2350","2016-05-03",16.799999
"2351","2016-05-04",16.540001
"2352","2016-05-05",16.15
"2353","2016-05-06",15.51
"2354","2016-05-09",17.85
"2355","2016-05-10",18.219999
"2356","2016-05-11",17.73
"2357","2016-05-12",17.52
"2358","2016-05-13",17.870001
"2359","2016-05-16",18.379999
"2360","2016-05-17",18.84
"2361","2016-05-18",19.16
"2362","2016-05-19",19.1
"2363","2016-05-20",19.92
"2364","2016-05-23",19.809999
"2365","2016-05-24",20.129999
"2366","2016-05-25",19.969999
"2367","2016-05-26",20.01
"2368","2016-05-27",20.34
"2369","2016-05-31",20.43
"2370","2016-06-01",20.719999
"2371","2016-06-02",20.889999
"2372","2016-06-03",20.16
"2373","2016-06-06",20.59
"2374","2016-06-07",20.43
"2375","2016-06-08",20.629999
"2376","2016-06-09",20.629999
"2377","2016-06-10",19.82
"2378","2016-06-13",19.57
"2379","2016-06-14",19.77
"2380","2016-06-15",19.92
"2381","2016-06-16",19.91
"2382","2016-06-17",19.379999
"2383","2016-06-20",19.540001
"2384","2016-06-21",19.34
"2385","2016-06-22",19.120001
"2386","2016-06-23",19.67
"2387","2016-06-24",18.879999
"2388","2016-06-27",18.15
"2389","2016-06-28",19.23
"2390","2016-06-29",19.42
"2391","2016-06-30",19.620001
"2392","2016-07-01",19.83
"2393","2016-07-05",19.799999
"2394","2016-07-06",20.549999
"2395","2016-07-07",18.76
"2396","2016-07-08",18.77
"2397","2016-07-11",19.030001
"2398","2016-07-12",19.040001
"2399","2016-07-13",18.549999
"2400","2016-07-14",18.92
"2401","2016-07-15",18.809999
"2402","2016-07-18",19.280001
"2403","2016-07-19",18.77
"2404","2016-07-20",19.309999
"2405","2016-07-21",19.24
"2406","2016-07-22",19
"2407","2016-07-25",19.040001
"2408","2016-07-26",19.07
"2409","2016-07-27",18.700001
"2410","2016-07-28",19.25
"2411","2016-07-29",18.969999
"2412","2016-08-01",19.32
"2413","2016-08-02",19.26
"2414","2016-08-03",19.540001
"2415","2016-08-04",20.33
"2416","2016-08-05",21.17
"2417","2016-08-08",21.23
"2418","2016-08-09",21.49
"2419","2016-08-10",21.120001
"2420","2016-08-11",21.48
"2421","2016-08-12",21.48
"2422","2016-08-15",21.450001
"2423","2016-08-16",21.26
"2424","2016-08-17",20.620001
"2425","2016-08-18",20.57
"2426","2016-08-19",20.73
"2427","2016-08-22",20.940001
"2428","2016-08-23",21.23
"2429","2016-08-24",20.690001
"2430","2016-08-25",19.77
"2431","2016-08-26",19.700001
"2432","2016-08-29",19.51
"2433","2016-08-30",20.049999
"2434","2016-08-31",20.290001
"2435","2016-09-01",20.6
"2436","2016-09-02",20.93
"2437","2016-09-06",21.09
"2438","2016-09-07",21.790001
"2439","2016-09-08",22.43
"2440","2016-09-09",21.950001
"2441","2016-09-12",21.860001
"2442","2016-09-13",21.379999
"2443","2016-09-14",20.85
"2444","2016-09-15",21.24
"2445","2016-09-16",24.34
"2446","2016-09-19",24.190001
"2447","2016-09-20",24.219999
"2448","2016-09-21",24.809999
"2449","2016-09-22",25.299999
"2450","2016-09-23",24.51
"2451","2016-09-26",24.200001
"2452","2016-09-27",24.4
"2453","2016-09-28",24.530001
"2454","2016-09-29",23.889999
"2455","2016-09-30",24.969999
"2456","2016-10-03",25.58
"2457","2016-10-04",25.360001
"2458","2016-10-05",26.01
"2459","2016-10-06",25.469999
"2460","2016-10-07",25.200001
"2461","2016-10-10",25.75
"2462","2016-10-11",25.32
"2463","2016-10-12",24.6
"2464","2016-10-13",24.35
"2465","2016-10-14",24.09
"2466","2016-10-17",23.83
"2467","2016-10-18",24.1
"2468","2016-10-19",23.549999
"2469","2016-10-20",23.940001
"2470","2016-10-21",23.77
"2471","2016-10-24",23.389999
"2472","2016-10-25",23.26
"2473","2016-10-26",23.209999
"2474","2016-10-27",23.120001
"2475","2016-10-28",22.450001
"2476","2016-10-31",22.360001
"2477","2016-11-01",22.610001
"2478","2016-11-02",22.48
"2479","2016-11-03",21.82
"2480","2016-11-04",22.66
"2481","2016-11-07",22.889999
"2482","2016-11-08",19.01
"2483","2016-11-09",19.76
"2484","2016-11-10",20.469999
"2485","2016-11-11",20.84
"2486","2016-11-14",21.48
"2487","2016-11-15",21.469999
"2488","2016-11-16",20.690001
"2489","2016-11-17",20.549999
"2490","2016-11-18",20.469999
"2491","2016-11-21",20.469999
"2492","2016-11-22",20.139999
"2493","2016-11-23",20.32
"2494","2016-11-25",20.389999
"2495","2016-11-28",19.77
"2496","2016-11-29",19.73
"2497","2016-11-30",19.1
"2498","2016-12-01",18.549999
"2499","2016-12-02",18.940001
"2500","2016-12-05",19.530001
"2501","2016-12-06",19.98
"2502","2016-12-07",19.91
"2503","2016-12-08",20.049999
"2504","2016-12-09",20.200001
"2505","2016-12-12",18.129999
"2506","2016-12-13",18.67
"2507","2016-12-14",18.370001
"2508","2016-12-15",18.370001
"2509","2016-12-16",18.57
"2510","2016-12-19",18.209999
"2511","2016-12-20",17.940001
"2512","2016-12-21",17.99
"2513","2016-12-22",17.99
"2514","2016-12-23",18.49
"2515","2016-12-27",18.24
"2516","2016-12-28",17.940001
"2517","2016-12-29",17.59
"2518","2016-12-30",18.02
"2519","2017-01-03",20.34
"2520","2017-01-04",21.309999
"2521","2017-01-05",20.92
"2522","2017-01-06",19.17
"2523","2017-01-09",19.18
"2524","2017-01-10",18.959999
"2525","2017-01-11",18.9
"2526","2017-01-12",18.809999
"2527","2017-01-13",18.879999
"2528","2017-01-17",18.459999
"2529","2017-01-18",18.48
"2530","2017-01-19",18.049999
"2531","2017-01-20",17.790001
"2532","2017-01-23",18.5
"2533","2017-01-24",17.969999
"2534","2017-01-25",18.09
"2535","2017-01-26",18.139999
"2536","2017-01-27",17.959999
"2537","2017-01-30",17.74
"2538","2017-01-31",18.09
"2539","2017-02-01",17.889999
"2540","2017-02-02",17.969999
"2541","2017-02-03",18.18
"2542","2017-02-06",18.01
"2543","2017-02-07",17.049999
"2544","2017-02-08",17.09
"2545","2017-02-09",16.969999
"2546","2017-02-10",16.59
"2547","2017-02-13",17
"2548","2017-02-14",16.68
"2549","2017-02-15",16.75
"2550","2017-02-16",16.85
"2551","2017-02-17",16.469999
"2552","2017-02-21",15.77
"2553","2017-02-22",17.25
"2554","2017-02-23",16.83
"2555","2017-02-24",16.32
"2556","2017-02-27",16.58
"2557","2017-02-28",16.389999
"2558","2017-03-01",16.17
"2559","2017-03-02",15.87
"2560","2017-03-03",15.96
"2561","2017-03-06",15.5
"2562","2017-03-07",15.18
"2563","2017-03-08",15.48
"2564","2017-03-09",15.5
"2565","2017-03-10",15.73
"2566","2017-03-13",15.91
"2567","2017-03-14",15.71
"2568","2017-03-15",16.16
"2569","2017-03-16",16.110001
"2570","2017-03-17",15.78
"2571","2017-03-20",15.75
"2572","2017-03-21",15.1
"2573","2017-03-22",14.95
"2574","2017-03-23",14.84
"2575","2017-03-24",14.89
"2576","2017-03-27",14.9
"2577","2017-03-28",14.23
"2578","2017-03-29",13.79
"2579","2017-03-30",12.82
"2580","2017-03-31",12.55
"2581","2017-04-03",12.39
"2582","2017-04-04",12.64
"2583","2017-04-05",11.92
"2584","2017-04-06",11.99
"2585","2017-04-07",13.75
"2586","2017-04-10",13.07
"2587","2017-04-11",12.66
"2588","2017-04-12",12.68
"2589","2017-04-13",12.69
"2590","2017-04-17",12.2
"2591","2017-04-18",12.04
"2592","2017-04-19",11.87
"2593","2017-04-20",11.72
"2594","2017-04-21",11.37
"2595","2017-04-24",11.57
"2596","2017-04-25",11.68
"2597","2017-04-26",12.33
"2598","2017-04-27",12.15
"2599","2017-04-28",11.99
"2600","2017-05-01",11.61
"2601","2017-05-02",11.4
"2602","2017-05-03",11.11
"2603","2017-05-04",11.15
"2604","2017-05-05",11.35
"2605","2017-05-08",10.83
"2606","2017-05-09",10.96
"2607","2017-05-10",11.08
"2608","2017-05-11",11.63
"2609","2017-05-12",11.8
"2610","2017-05-15",11.76
"2611","2017-05-16",11.19
"2612","2017-05-17",10.82
"2613","2017-05-18",10.2
"2614","2017-05-19",10.15
"2615","2017-05-22",9.97
"2616","2017-05-23",10.1
"2617","2017-05-24",10.63
"2618","2017-05-25",10.39
"2619","2017-05-26",10.2
"2620","2017-05-30",9.91
"2621","2017-05-31",10.48
"2622","2017-06-01",10.66
"2623","2017-06-02",10.59
"2624","2017-06-05",10.54
"2625","2017-06-06",10.45
"2626","2017-06-07",10.36
"2627","2017-06-08",10.49
"2628","2017-06-09",9.94
"2629","2017-06-12",9.84
"2630","2017-06-13",9.78
"2631","2017-06-14",9.75
"2632","2017-06-15",9.82
"2633","2017-06-16",9.5
"2634","2017-06-19",9.82
"2635","2017-06-20",9.93
"2636","2017-06-21",10.71
"2637","2017-06-22",11.02
"2638","2017-06-23",11.04
"2639","2017-06-26",10.97
"2640","2017-06-27",10.78
"2641","2017-06-28",10.97
"2642","2017-06-29",10.74
"2643","2017-06-30",10.74
"2644","2017-07-03",11.01
"2645","2017-07-05",11.02
"2646","2017-07-06",10.7
"2647","2017-07-07",10.86
"2648","2017-07-10",10.66
"2649","2017-07-11",10.53
"2650","2017-07-12",10.37
"2651","2017-07-13",10.84
"2652","2017-07-14",10.8
"2653","2017-07-17",10.8
"2654","2017-07-18",10.97
"2655","2017-07-19",10.38
"2656","2017-07-20",10.63
"2657","2017-07-21",10.6
"2658","2017-07-24",10.51
"2659","2017-07-25",10.79
"2660","2017-07-26",10.91
"2661","2017-07-27",10.44
"2662","2017-07-28",10.31
"2663","2017-07-31",10.31
"2664","2017-08-01",10.1
"2665","2017-08-02",9.97
"2666","2017-08-03",9.75
"2667","2017-08-04",9.47
"2668","2017-08-07",9.23
"2669","2017-08-08",6.15
"2670","2017-08-09",6.02
"2671","2017-08-10",6.26
"2672","2017-08-11",6.32
"2673","2017-08-14",6.13
"2674","2017-08-15",6.15
"2675","2017-08-16",6.13
"2676","2017-08-17",6.3
"2677","2017-08-18",6.55
"2678","2017-08-21",6.21
"2679","2017-08-22",5.99
"2680","2017-08-23",5.91
"2681","2017-08-24",6.19
"2682","2017-08-25",6.09
"2683","2017-08-28",6.2
"2684","2017-08-29",6.11
"2685","2017-08-30",6.12
"2686","2017-08-31",6.08
"2687","2017-09-01",6.09
"2688","2017-09-05",6.01
"2689","2017-09-06",5.93
"2690","2017-09-07",6.12
"2691","2017-09-08",6.12
"2692","2017-09-11",6.68
"2693","2017-09-12",6.6
"2694","2017-09-13",6.56
"2695","2017-09-14",6.42
"2696","2017-09-15",6.19
"2697","2017-09-18",6.17
"2698","2017-09-19",5.99
"2699","2017-09-20",5.94
"2700","2017-09-21",5.92
"2701","2017-09-22",5.9
"2702","2017-09-25",5.97
"2703","2017-09-26",5.81
"2704","2017-09-27",6.03
"2705","2017-09-28",5.64
"2706","2017-09-29",5.79
"2707","2017-10-02",6.15
"2708","2017-10-03",6.09
"2709","2017-10-04",5.95
"2710","2017-10-05",5.96
"2711","2017-10-06",5.86
"2712","2017-10-09",5.72
"2713","2017-10-10",5.54
"2714","2017-10-11",5.4
"2715","2017-10-12",5.12
"2716","2017-10-13",5.15
"2717","2017-10-16",5.06
"2718","2017-10-17",5.25
"2719","2017-10-18",5.39
"2720","2017-10-19",5.43
"2721","2017-10-20",5.39
"2722","2017-10-23",5.27
"2723","2017-10-24",5.19
"2724","2017-10-25",5.15
"2725","2017-10-26",5.04
"2726","2017-10-27",4.88
"2727","2017-10-30",4.78
"2728","2017-10-31",4.84
"2729","2017-11-01",5.17
"2730","2017-11-02",4.58
"2731","2017-11-03",4.98
"2732","2017-11-06",4.94
"2733","2017-11-07",4.56
"2734","2017-11-08",5.7
"2735","2017-11-09",5.92
"2736","2017-11-10",6.42
"2737","2017-11-13",6.42
"2738","2017-11-14",6.06
"2739","2017-11-15",6.1
"2740","2017-11-16",6.21
"2741","2017-11-17",6.18
"2742","2017-11-20",6.16
"2743","2017-11-21",6.18
"2744","2017-11-22",6.3
"2745","2017-11-24",6.26
"2746","2017-11-27",6.24
"2747","2017-11-28",6.43
"2748","2017-11-29",6.72
"2749","2017-11-30",6.86
"2750","2017-12-01",7.11
"2751","2017-12-04",7.15
"2752","2017-12-05",7.86
"2753","2017-12-06",8.11
"2754","2017-12-07",8.33
"2755","2017-12-08",8.17
"2756","2017-12-11",8.31
"2757","2017-12-12",8.46
"2758","2017-12-13",8.45
"2759","2017-12-14",8.16
"2760","2017-12-15",8.38
"2761","2017-12-18",8.61
"2762","2017-12-19",8.65
"2763","2017-12-20",8.59
"2764","2017-12-21",8.67
"2765","2017-12-22",8.58
"2766","2017-12-26",8.63
"2767","2017-12-27",8.58
"2768","2017-12-28",8.31
"2769","2017-12-29",8.05
"2770","2018-01-02",8.53
"2771","2018-01-03",8.55
"2772","2018-01-04",8.32
"2773","2018-01-05",8.59
"2774","2018-01-08",7.93
"2775","2018-01-09",8.28
"2776","2018-01-10",8.24
"2777","2018-01-11",8.47
"2778","2018-01-12",8.33
"2779","2018-01-16",8.15
"2780","2018-01-17",8.15
"2781","2018-01-18",7.79
"2782","2018-01-19",7.77
"2783","2018-01-22",8.01
"2784","2018-01-23",7.94
"2785","2018-01-24",7.77
"2786","2018-01-25",7.96
"2787","2018-01-26",7.81
"2788","2018-01-29",7.77
"2789","2018-01-30",7.39
"2790","2018-01-31",7.35
"2791","2018-02-01",7.23
"2792","2018-02-02",6.96
"2793","2018-02-05",6.65
"2794","2018-02-06",6.84
"2795","2018-02-07",6.82
"2796","2018-02-08",6.68
"2797","2018-02-09",6.46
"2798","2018-02-12",6.67
"2799","2018-02-13",6.75
"2800","2018-02-14",6.97
"2801","2018-02-15",7.16
"2802","2018-02-16",7.44
"2803","2018-02-20",7.39
"2804","2018-02-21",7.46
"2805","2018-02-22",7.41
"2806","2018-02-23",7.55
"2807","2018-02-26",7.75
"2808","2018-02-27",7.68
"2809","2018-02-28",6.87
"2810","2018-03-01",6.7
"2811","2018-03-02",6.8
"2812","2018-03-05",6.89
"2813","2018-03-06",6.71
"2814","2018-03-07",6.56
"2815","2018-03-08",6.83
"2816","2018-03-09",6.95
"2817","2018-03-12",7.01
"2818","2018-03-13",7.17
"2819","2018-03-14",7.21
"2820","2018-03-15",7.02
"2821","2018-03-16",6.81
"2822","2018-03-19",6.57
"2823","2018-03-20",6.52
"2824","2018-03-21",6.61
"2825","2018-03-22",6.6
"2826","2018-03-23",6.32
"2827","2018-03-26",6.53
"2828","2018-03-27",6.37
"2829","2018-03-28",6.59
"2830","2018-03-29",6.59
"2831","2018-04-02",6.59
"2832","2018-04-03",6.74
"2833","2018-04-04",6.94
"2834","2018-04-05",6.84
"2835","2018-04-06",6.58
"2836","2018-04-09",6.65
"2837","2018-04-10",6.47
"2838","2018-04-11",6.64
"2839","2018-04-12",6.85
"2840","2018-04-13",6.75
"2841","2018-04-16",6.9
"2842","2018-04-17",6.96
"2843","2018-04-18",7.02
"2844","2018-04-19",6.78
"2845","2018-04-20",6.68
"2846","2018-04-23",6.79
"2847","2018-04-24",6.83
"2848","2018-04-25",6.67
"2849","2018-04-26",6.63
"2850","2018-04-27",6.6
"2851","2018-04-30",6.28
"2852","2018-05-01",6.36
"2853","2018-05-02",6.28
