"","date","BPTH"
"1152","2012-09-25",82
"1153","2012-09-26",80
"1154","2012-09-27",80
"1155","2012-09-28",74
"1156","2012-10-01",78
"1157","2012-10-02",78
"1158","2012-10-03",76
"1159","2012-10-04",78
"1160","2012-10-05",78
"1161","2012-10-08",78
"1162","2012-10-09",78
"1163","2012-10-10",74
"1164","2012-10-11",74
"1165","2012-10-12",82
"1166","2012-10-15",80
"1167","2012-10-16",78
"1168","2012-10-17",76
"1169","2012-10-18",74
"1170","2012-10-19",72
"1171","2012-10-22",74
"1172","2012-10-23",70
"1173","2012-10-24",70
"1174","2012-10-25",72
"1175","2012-10-26",70
"1176","2012-10-31",66
"1177","2012-11-01",72
"1178","2012-11-02",68
"1179","2012-11-05",70
"1180","2012-11-06",60
"1181","2012-11-07",64
"1182","2012-11-08",70
"1183","2012-11-09",72
"1184","2012-11-12",72
"1185","2012-11-13",62
"1186","2012-11-14",70
"1187","2012-11-15",62
"1188","2012-11-16",70
"1189","2012-11-19",62
"1190","2012-11-20",62
"1191","2012-11-21",70
"1192","2012-11-23",70
"1193","2012-11-26",60
"1194","2012-11-27",56
"1195","2012-11-28",58
"1196","2012-11-29",56
"1197","2012-11-30",56
"1198","2012-12-03",58
"1199","2012-12-04",60
"1200","2012-12-05",60
"1201","2012-12-06",64
"1202","2012-12-07",60
"1203","2012-12-10",70
"1204","2012-12-11",62
"1205","2012-12-12",62
"1206","2012-12-13",66
"1207","2012-12-14",66
"1208","2012-12-17",64
"1209","2012-12-18",64
"1210","2012-12-19",64
"1211","2012-12-20",70
"1212","2012-12-21",70
"1213","2012-12-24",70
"1214","2012-12-26",70
"1215","2012-12-27",70
"1216","2012-12-28",70
"1217","2012-12-31",70
"1218","2013-01-02",64
"1219","2013-01-03",72
"1220","2013-01-04",62
"1221","2013-01-07",66
"1222","2013-01-08",66
"1223","2013-01-09",66
"1224","2013-01-10",64
"1225","2013-01-11",68
"1226","2013-01-14",68
"1227","2013-01-15",68
"1228","2013-01-16",62
"1229","2013-01-17",70
"1230","2013-01-18",70
"1231","2013-01-22",68
"1232","2013-01-23",68
"1233","2013-01-24",68
"1234","2013-01-25",64
"1235","2013-01-28",66
"1236","2013-01-29",70
"1237","2013-01-30",68
"1238","2013-01-31",64
"1239","2013-02-01",60
"1240","2013-02-04",64
"1241","2013-02-05",70
"1242","2013-02-06",70
"1243","2013-02-07",70
"1244","2013-02-08",72
"1245","2013-02-11",66
"1246","2013-02-12",72
"1247","2013-02-13",70
"1248","2013-02-14",70
"1249","2013-02-15",70
"1250","2013-02-19",70
"1251","2013-02-20",70
"1252","2013-02-21",70
"1253","2013-02-22",70
"1254","2013-02-25",68
"1255","2013-02-26",70
"1256","2013-02-27",70
"1257","2013-02-28",70
"1258","2013-03-01",78
"1259","2013-03-04",70
"1260","2013-03-05",78
"1261","2013-03-06",72
"1262","2013-03-07",72
"1263","2013-03-08",76
"1264","2013-03-11",82
"1265","2013-03-12",72
"1266","2013-03-13",82
"1267","2013-03-14",80
"1268","2013-03-15",78
"1269","2013-03-18",78
"1270","2013-03-19",78
"1271","2013-03-20",80
"1272","2013-03-21",90
"1273","2013-03-22",88
"1274","2013-03-25",96
"1275","2013-03-26",114
"1276","2013-03-27",110
"1277","2013-03-28",94
"1278","2013-04-01",110
"1279","2013-04-02",118
"1280","2013-04-03",116
"1281","2013-04-04",102
"1282","2013-04-05",106
"1283","2013-04-08",110
"1284","2013-04-09",110
"1285","2013-04-10",108
"1286","2013-04-11",106
"1287","2013-04-12",106
"1288","2013-04-15",108
"1289","2013-04-16",110
"1290","2013-04-17",110
"1291","2013-04-18",118
"1292","2013-04-19",104
"1293","2013-04-22",98
"1294","2013-04-23",96
"1295","2013-04-24",84
"1296","2013-04-25",104
"1297","2013-04-26",108
"1298","2013-04-29",108
"1299","2013-04-30",108
"1300","2013-05-01",108
"1301","2013-05-02",114
"1302","2013-05-03",110
"1303","2013-05-06",106
"1304","2013-05-07",106
"1305","2013-05-08",106
"1306","2013-05-09",94
"1307","2013-05-10",106
"1308","2013-05-13",106
"1309","2013-05-14",106
"1310","2013-05-15",98
"1311","2013-05-16",108
"1312","2013-05-17",98
"1313","2013-05-20",98
"1314","2013-05-21",98
"1315","2013-05-22",98
"1316","2013-05-23",100
"1317","2013-05-24",108
"1318","2013-05-28",106
"1319","2013-05-29",98
"1320","2013-05-30",110
"1321","2013-05-31",102
"1322","2013-06-03",102
"1323","2013-06-04",102
"1324","2013-06-05",98
"1325","2013-06-06",98
"1326","2013-06-07",100
"1327","2013-06-10",100
"1328","2013-06-11",102
"1329","2013-06-12",106
"1330","2013-06-13",102
"1331","2013-06-14",104
"1332","2013-06-17",102
"1333","2013-06-18",102
"1334","2013-06-19",98
"1335","2013-06-20",100
"1336","2013-06-21",100
"1337","2013-06-24",100
"1338","2013-06-25",96
"1339","2013-06-26",90
"1340","2013-06-27",100
"1341","2013-06-28",102
"1342","2013-07-01",90
"1343","2013-07-02",90
"1344","2013-07-03",90
"1345","2013-07-05",86
"1346","2013-07-08",98
"1347","2013-07-09",94
"1348","2013-07-10",94
"1349","2013-07-11",94
"1350","2013-07-12",94
"1351","2013-07-15",94
"1352","2013-07-16",86
"1353","2013-07-17",98
"1354","2013-07-18",94
"1355","2013-07-19",98
"1356","2013-07-22",98
"1357","2013-07-23",98
"1358","2013-07-24",96
"1359","2013-07-25",96
"1360","2013-07-26",96
"1361","2013-07-29",94
"1362","2013-07-30",98
"1363","2013-07-31",96
"1364","2013-08-01",96
"1365","2013-08-02",94
"1366","2013-08-05",94
"1367","2013-08-06",96
"1368","2013-08-07",96
"1369","2013-08-08",92
"1370","2013-08-09",102
"1371","2013-08-12",94
"1372","2013-08-13",98
"1373","2013-08-14",104
"1374","2013-08-15",104
"1375","2013-08-16",110
"1376","2013-08-19",110
"1377","2013-08-20",94
"1378","2013-08-21",96
"1379","2013-08-22",104
"1380","2013-08-23",110
"1381","2013-08-26",110
"1382","2013-08-27",110
"1383","2013-08-28",110
"1384","2013-08-29",116
"1385","2013-08-30",116
"1386","2013-09-03",138
"1387","2013-09-04",144
"1388","2013-09-05",148
"1389","2013-09-06",150
"1390","2013-09-09",140
"1391","2013-09-10",140
"1392","2013-09-11",146
"1393","2013-09-12",146
"1394","2013-09-13",146
"1395","2013-09-16",146
"1396","2013-09-17",144
"1397","2013-09-18",146
"1398","2013-09-19",146
"1399","2013-09-20",154
"1400","2013-09-23",160
"1401","2013-09-24",164
"1402","2013-09-25",164
"1403","2013-09-26",168
"1404","2013-09-27",192
"1405","2013-09-30",320
"1406","2013-10-01",390
"1407","2013-10-02",430
"1408","2013-10-03",496
"1409","2013-10-04",588
"1410","2013-10-07",548
"1411","2013-10-08",350
"1412","2013-10-09",476
"1413","2013-10-10",450
"1414","2013-10-11",482
"1415","2013-10-14",462
"1416","2013-10-15",466
"1417","2013-10-16",488
"1418","2013-10-17",466
"1419","2013-10-18",490
"1420","2013-10-21",510
"1421","2013-10-22",500
"1422","2013-10-23",480
"1423","2013-10-24",480
"1424","2013-10-25",470
"1425","2013-10-28",470
"1426","2013-10-29",452
"1427","2013-10-30",418
"1428","2013-10-31",458
"1429","2013-11-01",420
"1430","2013-11-04",376
"1431","2013-11-05",404
"1432","2013-11-06",400
"1433","2013-11-07",400
"1434","2013-11-08",420
"1435","2013-11-11",410
"1436","2013-11-12",408
"1437","2013-11-13",410
"1438","2013-11-14",402
"1439","2013-11-15",402
"1440","2013-11-18",478
"1441","2013-11-19",476
"1442","2013-11-20",500
"1443","2013-11-21",498
"1444","2013-11-22",470
"1445","2013-11-25",464
"1446","2013-11-26",490
"1447","2013-11-27",490
"1448","2013-11-29",490
"1449","2013-12-02",510
"1450","2013-12-03",550
"1451","2013-12-04",540
"1452","2013-12-05",570
"1453","2013-12-06",580
"1454","2013-12-09",590
"1455","2013-12-10",560
"1456","2013-12-11",576
"1457","2013-12-12",572
"1458","2013-12-13",580
"1459","2013-12-16",570
"1460","2013-12-17",560
"1461","2013-12-18",556
"1462","2013-12-19",594
"1463","2013-12-20",584
"1464","2013-12-23",582
"1465","2013-12-24",572
"1466","2013-12-26",596
"1467","2013-12-27",636
"1468","2013-12-30",750
"1469","2013-12-31",800
"1470","2014-01-02",806
"1471","2014-01-03",978
"1472","2014-01-06",930
"1473","2014-01-07",850
"1474","2014-01-08",810
"1475","2014-01-09",802
"1476","2014-01-10",860
"1477","2014-01-13",924
"1478","2014-01-14",948
"1479","2014-01-15",988
"1480","2014-01-16",824
"1481","2014-01-17",870
"1482","2014-01-21",826
"1483","2014-01-22",840
"1484","2014-01-23",820
"1485","2014-01-24",810
"1486","2014-01-27",830
"1487","2014-01-28",834
"1488","2014-01-29",850
"1489","2014-01-30",872
"1490","2014-01-31",882
"1491","2014-02-03",882
"1492","2014-02-04",870
"1493","2014-02-05",868
"1494","2014-02-06",878
"1495","2014-02-07",900
"1496","2014-02-10",890
"1497","2014-02-11",860
"1498","2014-02-12",880
"1499","2014-02-13",860
"1500","2014-02-14",858
"1501","2014-02-18",858
"1502","2014-02-19",846
"1503","2014-02-20",846
"1504","2014-02-21",850
"1505","2014-02-24",850
"1506","2014-02-25",820
"1507","2014-02-26",840
"1508","2014-02-27",838
"1509","2014-02-28",838
"1510","2014-03-03",810
"1511","2014-03-04",804
"1512","2014-03-05",756
"1513","2014-03-06",784
"1514","2014-03-07",800
"1515","2014-03-10",810
"1516","2014-03-11",768
"1517","2014-03-12",618
"1518","2014-03-13",660
"1519","2014-03-14",680
"1520","2014-03-17",684
"1521","2014-03-18",640
"1522","2014-03-19",650
"1523","2014-03-20",644
"1524","2014-03-21",634
"1525","2014-03-24",562
"1526","2014-03-25",540
"1527","2014-03-26",526
"1528","2014-03-27",520
"1529","2014-03-28",532
"1530","2014-03-31",530
"1531","2014-04-01",452
"1532","2014-04-02",492
"1533","2014-04-03",488
"1534","2014-04-04",478
"1535","2014-04-07",470
"1536","2014-04-08",470
"1537","2014-04-09",514
"1538","2014-04-10",600
"1539","2014-04-11",562
"1540","2014-04-14",536
"1541","2014-04-15",550
"1542","2014-04-16",540
"1543","2014-04-17",542
"1544","2014-04-21",522
"1545","2014-04-22",528
"1546","2014-04-23",520
"1547","2014-04-24",496
"1548","2014-04-25",476
"1549","2014-04-28",466
"1550","2014-04-29",466
"1551","2014-04-30",476
"1552","2014-05-01",480
"1553","2014-05-02",488
"1554","2014-05-05",500
"1555","2014-05-06",514
"1556","2014-05-07",536
"1557","2014-05-08",532
"1558","2014-05-09",530
"1559","2014-05-12",530
"1560","2014-05-13",534
"1561","2014-05-14",538
"1562","2014-05-15",540
"1563","2014-05-16",540
"1564","2014-05-19",540
"1565","2014-05-20",542
"1566","2014-05-21",542
"1567","2014-05-22",540
"1568","2014-05-23",536
"1569","2014-05-27",540
"1570","2014-05-28",540
"1571","2014-05-29",540
"1572","2014-05-30",526
"1573","2014-06-02",542
"1574","2014-06-03",544
"1575","2014-06-04",538
"1576","2014-06-05",542
"1577","2014-06-06",540
"1578","2014-06-09",544
"1579","2014-06-10",572
"1580","2014-06-11",600
"1581","2014-06-12",624
"1582","2014-06-13",646
"1583","2014-06-16",680
"1584","2014-06-17",668
"1585","2014-06-18",682
"1586","2014-06-19",678
"1587","2014-06-20",654
"1588","2014-06-23",646
"1589","2014-06-24",636
"1590","2014-06-25",626
"1591","2014-06-26",610
"1592","2014-06-27",582
"1593","2014-06-30",610
"1594","2014-07-01",570
"1595","2014-07-02",564
"1596","2014-07-03",588
"1597","2014-07-07",594
"1598","2014-07-08",572
"1599","2014-07-09",564
"1600","2014-07-10",534
"1601","2014-07-11",558
"1602","2014-07-14",560
"1603","2014-07-15",560
"1604","2014-07-16",570
"1605","2014-07-17",528
"1606","2014-07-18",542
"1607","2014-07-21",540
"1608","2014-07-22",512
"1609","2014-07-23",494
"1610","2014-07-24",490
"1611","2014-07-25",472
"1612","2014-07-28",480
"1613","2014-07-29",498
"1614","2014-07-30",480
"1615","2014-07-31",456
"1616","2014-08-01",458
"1617","2014-08-04",470
"1618","2014-08-05",454
"1619","2014-08-06",462
"1620","2014-08-07",444
"1621","2014-08-08",436
"1622","2014-08-11",420
"1623","2014-08-12",406
"1624","2014-08-13",432
"1625","2014-08-14",482
"1626","2014-08-15",448
"1627","2014-08-18",472
"1628","2014-08-19",472
"1629","2014-08-20",486
"1630","2014-08-21",468
"1631","2014-08-22",446
"1632","2014-08-25",430
"1633","2014-08-26",460
"1634","2014-08-27",458
"1635","2014-08-28",442
"1636","2014-08-29",462
"1637","2014-09-02",456
"1638","2014-09-03",452
"1639","2014-09-04",458
"1640","2014-09-05",450
"1641","2014-09-08",474
"1642","2014-09-09",464
"1643","2014-09-10",496
"1644","2014-09-11",510
"1645","2014-09-12",478
"1646","2014-09-15",484
"1647","2014-09-16",480
"1648","2014-09-17",464
"1649","2014-09-18",454
"1650","2014-09-19",482
"1651","2014-09-22",466
"1652","2014-09-23",438
"1653","2014-09-24",458
"1654","2014-09-25",436
"1655","2014-09-26",430
"1656","2014-09-29",420
"1657","2014-09-30",402
"1658","2014-10-01",392
"1659","2014-10-02",418
"1660","2014-10-03",428
"1661","2014-10-06",418
"1662","2014-10-07",422
"1663","2014-10-08",436
"1664","2014-10-09",434
"1665","2014-10-10",420
"1666","2014-10-13",440
"1667","2014-10-14",450
"1668","2014-10-15",478
"1669","2014-10-16",496
"1670","2014-10-17",488
"1671","2014-10-20",472
"1672","2014-10-21",482
"1673","2014-10-22",476
"1674","2014-10-23",490
"1675","2014-10-24",488
"1676","2014-10-27",484
"1677","2014-10-28",508
"1678","2014-10-29",518
"1679","2014-10-30",560
"1680","2014-10-31",584
"1681","2014-11-03",600
"1682","2014-11-04",594
"1683","2014-11-05",594
"1684","2014-11-06",596
"1685","2014-11-07",594
"1686","2014-11-10",592
"1687","2014-11-11",586
"1688","2014-11-12",590
"1689","2014-11-13",600
"1690","2014-11-14",600
"1691","2014-11-17",572
"1692","2014-11-18",580
"1693","2014-11-19",566
"1694","2014-11-20",532
"1695","2014-11-21",524
"1696","2014-11-24",520
"1697","2014-11-25",520
"1698","2014-11-26",520
"1699","2014-11-28",492
"1700","2014-12-01",478
"1701","2014-12-02",500
"1702","2014-12-03",508
"1703","2014-12-04",498
"1704","2014-12-05",512
"1705","2014-12-08",470
"1706","2014-12-09",508
"1707","2014-12-10",516
"1708","2014-12-11",528
"1709","2014-12-12",534
"1710","2014-12-15",488
"1711","2014-12-16",516
"1712","2014-12-17",534
"1713","2014-12-18",540
"1714","2014-12-19",534
"1715","2014-12-22",546
"1716","2014-12-23",554
"1717","2014-12-24",560
"1718","2014-12-26",560
"1719","2014-12-29",540
"1720","2014-12-30",538
"1721","2014-12-31",532
"1722","2015-01-02",532
"1723","2015-01-05",520
"1724","2015-01-06",492
"1725","2015-01-07",490
"1726","2015-01-08",490
"1727","2015-01-09",472
"1728","2015-01-12",476
"1729","2015-01-13",484
"1730","2015-01-14",482
"1731","2015-01-15",456
"1732","2015-01-16",474
"1733","2015-01-20",470
"1734","2015-01-21",458
"1735","2015-01-22",474
"1736","2015-01-23",472
"1737","2015-01-26",490
"1738","2015-01-27",478
"1739","2015-01-28",450
"1740","2015-01-29",470
"1741","2015-01-30",452
"1742","2015-02-02",460
"1743","2015-02-03",476
"1744","2015-02-04",472
"1745","2015-02-05",476
"1746","2015-02-06",476
"1747","2015-02-09",462
"1748","2015-02-10",468
"1749","2015-02-11",454
"1750","2015-02-12",450
"1751","2015-02-13",446
"1752","2015-02-17",430
"1753","2015-02-18",442
"1754","2015-02-19",414
"1755","2015-02-20",426
"1756","2015-02-23",416
"1757","2015-02-24",400
"1758","2015-02-25",390
"1759","2015-02-26",400
"1760","2015-02-27",370
"1761","2015-03-02",340
"1762","2015-03-03",338
"1763","2015-03-04",350
"1764","2015-03-05",362
"1765","2015-03-06",350
"1766","2015-03-09",352
"1767","2015-03-10",350
"1768","2015-03-11",338
"1769","2015-03-12",362
"1770","2015-03-13",346
"1771","2015-03-16",358
"1772","2015-03-17",358
"1773","2015-03-18",358
"1774","2015-03-19",358
"1775","2015-03-20",354
"1776","2015-03-23",358
"1777","2015-03-24",358
"1778","2015-03-25",334
"1779","2015-03-26",340
"1780","2015-03-27",358
"1781","2015-03-30",350
"1782","2015-03-31",360
"1783","2015-04-01",358
"1784","2015-04-02",354
"1785","2015-04-06",346
"1786","2015-04-07",344
"1787","2015-04-08",352
"1788","2015-04-09",338
"1789","2015-04-10",346
"1790","2015-04-13",332
"1791","2015-04-14",322
"1792","2015-04-15",322
"1793","2015-04-16",312
"1794","2015-04-17",288
"1795","2015-04-20",280
"1796","2015-04-21",258
"1797","2015-04-22",274
"1798","2015-04-23",288
"1799","2015-04-24",286
"1800","2015-04-27",272
"1801","2015-04-28",272
"1802","2015-04-29",352
"1803","2015-04-30",312
"1804","2015-05-01",290
"1805","2015-05-04",274
"1806","2015-05-05",266
"1807","2015-05-06",254
"1808","2015-05-07",250
"1809","2015-05-08",250
"1810","2015-05-11",236
"1811","2015-05-12",224
"1812","2015-05-13",248
"1813","2015-05-14",254
"1814","2015-05-15",248
"1815","2015-05-18",260
"1816","2015-05-19",256
"1817","2015-05-20",260
"1818","2015-05-21",258
"1819","2015-05-22",258
"1820","2015-05-26",282
"1821","2015-05-27",268
"1822","2015-05-28",256
"1823","2015-05-29",240
"1824","2015-06-01",234
"1825","2015-06-02",240
"1826","2015-06-03",252
"1827","2015-06-04",246
"1828","2015-06-05",244
"1829","2015-06-08",236
"1830","2015-06-09",232
"1831","2015-06-10",252
"1832","2015-06-11",252
"1833","2015-06-12",250
"1834","2015-06-15",244
"1835","2015-06-16",240
"1836","2015-06-17",238
"1837","2015-06-18",246
"1838","2015-06-19",250
"1839","2015-06-22",280
"1840","2015-06-23",280
"1841","2015-06-24",288
"1842","2015-06-25",274
"1843","2015-06-26",256
"1844","2015-06-29",218
"1845","2015-06-30",230
"1846","2015-07-01",222
"1847","2015-07-02",240
"1848","2015-07-06",220
"1849","2015-07-07",242
"1850","2015-07-08",230
"1851","2015-07-09",234
"1852","2015-07-10",244
"1853","2015-07-13",264
"1854","2015-07-14",272
"1855","2015-07-15",268
"1856","2015-07-16",262
"1857","2015-07-17",252
"1858","2015-07-20",254
"1859","2015-07-21",244
"1860","2015-07-22",254
"1861","2015-07-23",236
"1862","2015-07-24",242
"1863","2015-07-27",238
"1864","2015-07-28",240
"1865","2015-07-29",238
"1866","2015-07-30",248
"1867","2015-07-31",256
"1868","2015-08-03",258
"1869","2015-08-04",256
"1870","2015-08-05",256
"1871","2015-08-06",250
"1872","2015-08-07",242
"1873","2015-08-10",242
"1874","2015-08-11",244
"1875","2015-08-12",236
"1876","2015-08-13",238
"1877","2015-08-14",236
"1878","2015-08-17",230
"1879","2015-08-18",226
"1880","2015-08-19",232
"1881","2015-08-20",226
"1882","2015-08-21",226
"1883","2015-08-24",218
"1884","2015-08-25",212
"1885","2015-08-26",200
"1886","2015-08-27",214
"1887","2015-08-28",222
"1888","2015-08-31",220
"1889","2015-09-01",236
"1890","2015-09-02",228
"1891","2015-09-03",230
"1892","2015-09-04",238
"1893","2015-09-08",230
"1894","2015-09-09",228
"1895","2015-09-10",234
"1896","2015-09-11",228
"1897","2015-09-14",236
"1898","2015-09-15",228
"1899","2015-09-16",230
"1900","2015-09-17",238
"1901","2015-09-18",220
"1902","2015-09-21",220
"1903","2015-09-22",220
"1904","2015-09-23",206
"1905","2015-09-24",206
"1906","2015-09-25",206
"1907","2015-09-28",214
"1908","2015-09-29",218
"1909","2015-09-30",228
"1910","2015-10-01",224
"1911","2015-10-02",226
"1912","2015-10-05",236
"1913","2015-10-06",238
"1914","2015-10-07",232
"1915","2015-10-08",232
"1916","2015-10-09",244
"1917","2015-10-12",236
"1918","2015-10-13",236
"1919","2015-10-14",236
"1920","2015-10-15",258
"1921","2015-10-16",250
"1922","2015-10-19",254
"1923","2015-10-20",276
"1924","2015-10-21",302
"1925","2015-10-22",294
"1926","2015-10-23",314
"1927","2015-10-26",310
"1928","2015-10-27",298
"1929","2015-10-28",310
"1930","2015-10-29",318
"1931","2015-10-30",312
"1932","2015-11-02",288
"1933","2015-11-03",298
"1934","2015-11-04",286
"1935","2015-11-05",282
"1936","2015-11-06",286
"1937","2015-11-09",302
"1938","2015-11-10",296
"1939","2015-11-11",298
"1940","2015-11-12",296
"1941","2015-11-13",298
"1942","2015-11-16",296
"1943","2015-11-17",300
"1944","2015-11-18",296
"1945","2015-11-19",292
"1946","2015-11-20",300
"1947","2015-11-23",310
"1948","2015-11-24",306
"1949","2015-11-25",308
"1950","2015-11-27",316
"1951","2015-11-30",316
"1952","2015-12-01",336
"1953","2015-12-02",336
"1954","2015-12-03",352
"1955","2015-12-04",378
"1956","2015-12-07",398
"1957","2015-12-08",368
"1958","2015-12-09",338
"1959","2015-12-10",346
"1960","2015-12-11",320
"1961","2015-12-14",334
"1962","2015-12-15",316
"1963","2015-12-16",298
"1964","2015-12-17",296
"1965","2015-12-18",290
"1966","2015-12-21",274
"1967","2015-12-22",238
"1968","2015-12-23",276
"1969","2015-12-24",270
"1970","2015-12-28",296
"1971","2015-12-29",280
"1972","2015-12-30",266
"1973","2015-12-31",250
"1974","2016-01-04",256
"1975","2016-01-05",266
"1976","2016-01-06",266
"1977","2016-01-07",274
"1978","2016-01-08",276
"1979","2016-01-11",274
"1980","2016-01-12",268
"1981","2016-01-13",280
"1982","2016-01-14",282
"1983","2016-01-15",270
"1984","2016-01-19",268
"1985","2016-01-20",276
"1986","2016-01-21",284
"1987","2016-01-22",274
"1988","2016-01-25",262
"1989","2016-01-26",274
"1990","2016-01-27",278
"1991","2016-01-28",282
"1992","2016-01-29",280
"1993","2016-02-01",282
"1994","2016-02-02",274
"1995","2016-02-03",274
"1996","2016-02-04",282
"1997","2016-02-05",270
"1998","2016-02-08",274
"1999","2016-02-09",268
"2000","2016-02-10",270
"2001","2016-02-11",270
"2002","2016-02-12",274
"2003","2016-02-16",280
"2004","2016-02-17",294
"2005","2016-02-18",300
"2006","2016-02-19",300
"2007","2016-02-22",310
"2008","2016-02-23",308
"2009","2016-02-24",344
"2010","2016-02-25",350
"2011","2016-02-26",354
"2012","2016-02-29",356
"2013","2016-03-01",370
"2014","2016-03-02",382
"2015","2016-03-03",370
"2016","2016-03-04",318
"2017","2016-03-07",340
"2018","2016-03-08",344
"2019","2016-03-09",370
"2020","2016-03-10",364
"2021","2016-03-11",364
"2022","2016-03-14",370
"2023","2016-03-15",372
"2024","2016-03-16",372
"2025","2016-03-17",374
"2026","2016-03-18",384
"2027","2016-03-21",390
"2028","2016-03-22",410
"2029","2016-03-23",404
"2030","2016-03-24",424
"2031","2016-03-28",428
"2032","2016-03-29",474
"2033","2016-03-30",486
"2034","2016-03-31",518
"2035","2016-04-01",540
"2036","2016-04-04",588
"2037","2016-04-05",550
"2038","2016-04-06",556
"2039","2016-04-07",568
"2040","2016-04-08",576
"2041","2016-04-11",550
"2042","2016-04-12",546
"2043","2016-04-13",550
"2044","2016-04-14",550
"2045","2016-04-15",552
"2046","2016-04-18",560
"2047","2016-04-19",560
"2048","2016-04-20",568
"2049","2016-04-21",564
"2050","2016-04-22",548
"2051","2016-04-25",560
"2052","2016-04-26",498
"2053","2016-04-27",462
"2054","2016-04-28",456
"2055","2016-04-29",462
"2056","2016-05-02",486
"2057","2016-05-03",496
"2058","2016-05-04",502
"2059","2016-05-05",528
"2060","2016-05-06",532
"2061","2016-05-09",536
"2062","2016-05-10",550
"2063","2016-05-11",534
"2064","2016-05-12",516
"2065","2016-05-13",520
"2066","2016-05-16",524
"2067","2016-05-17",544
"2068","2016-05-18",526
"2069","2016-05-19",540
"2070","2016-05-20",534
"2071","2016-05-23",566
"2072","2016-05-24",564
"2073","2016-05-25",544
"2074","2016-05-26",542
"2075","2016-05-27",550
"2076","2016-05-31",542
"2077","2016-06-01",526
"2078","2016-06-02",500
"2079","2016-06-03",500
"2080","2016-06-06",514
"2081","2016-06-07",488
"2082","2016-06-08",500
"2083","2016-06-09",488
"2084","2016-06-10",486
"2085","2016-06-13",446
"2086","2016-06-14",410
"2087","2016-06-15",412
"2088","2016-06-16",414
"2089","2016-06-17",392
"2090","2016-06-20",396
"2091","2016-06-21",436
"2092","2016-06-22",428
"2093","2016-06-23",436
"2094","2016-06-24",428
"2095","2016-06-27",432
"2096","2016-06-28",438
"2097","2016-06-29",394
"2098","2016-06-30",398
"2099","2016-07-01",392
"2100","2016-07-05",378
"2101","2016-07-06",376
"2102","2016-07-07",358
"2103","2016-07-08",358
"2104","2016-07-11",358
"2105","2016-07-12",366
"2106","2016-07-13",362
"2107","2016-07-14",344
"2108","2016-07-15",328
"2109","2016-07-18",332
"2110","2016-07-19",316
"2111","2016-07-20",324
"2112","2016-07-21",322
"2113","2016-07-22",320
"2114","2016-07-25",328
"2115","2016-07-26",338
"2116","2016-07-27",346
"2117","2016-07-28",348
"2118","2016-07-29",340
"2119","2016-08-01",342
"2120","2016-08-02",326
"2121","2016-08-03",332
"2122","2016-08-04",332
"2123","2016-08-05",348
"2124","2016-08-08",344
"2125","2016-08-09",346
"2126","2016-08-10",344
"2127","2016-08-11",332
"2128","2016-08-12",334
"2129","2016-08-15",344
"2130","2016-08-16",336
"2131","2016-08-17",336
"2132","2016-08-18",338
"2133","2016-08-19",328
"2134","2016-08-22",332
"2135","2016-08-23",332
"2136","2016-08-24",338
"2137","2016-08-25",324
"2138","2016-08-26",318
"2139","2016-08-29",312
"2140","2016-08-30",310
"2141","2016-08-31",306
"2142","2016-09-01",316
"2143","2016-09-02",310
"2144","2016-09-06",298
"2145","2016-09-07",310
"2146","2016-09-08",304
"2147","2016-09-09",280
"2148","2016-09-12",300
"2149","2016-09-13",274
"2150","2016-09-14",262
"2151","2016-09-15",262
"2152","2016-09-16",278
"2153","2016-09-19",282
"2154","2016-09-20",280
"2155","2016-09-21",288
"2156","2016-09-22",288
"2157","2016-09-23",278
"2158","2016-09-26",272
"2159","2016-09-27",276
"2160","2016-09-28",276
"2161","2016-09-29",266
"2162","2016-09-30",280
"2163","2016-10-03",258
"2164","2016-10-04",250
"2165","2016-10-05",256
"2166","2016-10-06",250
"2167","2016-10-07",242
"2168","2016-10-10",246
"2169","2016-10-11",246
"2170","2016-10-12",242
"2171","2016-10-13",240
"2172","2016-10-14",232
"2173","2016-10-17",220
"2174","2016-10-18",224
"2175","2016-10-19",222
"2176","2016-10-20",222
"2177","2016-10-21",218
"2178","2016-10-24",224
"2179","2016-10-25",216
"2180","2016-10-26",214
"2181","2016-10-27",214
"2182","2016-10-28",206
"2183","2016-10-31",200
"2184","2016-11-01",194
"2185","2016-11-02",196
"2186","2016-11-03",206
"2187","2016-11-04",214
"2188","2016-11-07",222
"2189","2016-11-08",220
"2190","2016-11-09",242
"2191","2016-11-10",248
"2192","2016-11-11",282
"2193","2016-11-14",288
"2194","2016-11-15",278
"2195","2016-11-16",272
"2196","2016-11-17",250
"2197","2016-11-18",234
"2198","2016-11-21",238
"2199","2016-11-22",254
"2200","2016-11-23",254
"2201","2016-11-25",262
"2202","2016-11-28",256
"2203","2016-11-29",250
"2204","2016-11-30",246
"2205","2016-12-01",246
"2206","2016-12-02",250
"2207","2016-12-05",262
"2208","2016-12-06",260
"2209","2016-12-07",256
"2210","2016-12-08",258
"2211","2016-12-09",250
"2212","2016-12-12",234
"2213","2016-12-13",234
"2214","2016-12-14",234
"2215","2016-12-15",242
"2216","2016-12-16",240
"2217","2016-12-19",256
"2218","2016-12-20",260
"2219","2016-12-21",252
"2220","2016-12-22",248
"2221","2016-12-23",260
"2222","2016-12-27",264
"2223","2016-12-28",262
"2224","2016-12-29",272
"2225","2016-12-30",270
"2226","2017-01-03",250
"2227","2017-01-04",254
