"","date","ADUS"
"1001","2013-10-18",31.280001
"1002","2013-10-21",31.780001
"1003","2013-10-22",32.169998
"1004","2013-10-23",30.370001
"1005","2013-10-24",28.84
"1006","2013-10-25",28.049999
"1007","2013-10-28",25.52
"1008","2013-10-29",26.049999
"1009","2013-10-30",24.969999
"1010","2013-10-31",25.85
"1011","2013-11-01",25.5
"1012","2013-11-04",23.91
"1013","2013-11-05",24.450001
"1014","2013-11-06",24.58
"1015","2013-11-07",23.59
"1016","2013-11-08",25.629999
"1017","2013-11-11",24.860001
"1018","2013-11-12",25.030001
"1019","2013-11-13",25.190001
"1020","2013-11-14",25.969999
"1021","2013-11-15",25.67
"1022","2013-11-18",24.790001
"1023","2013-11-19",25.129999
"1024","2013-11-20",25.940001
"1025","2013-11-21",26.459999
"1026","2013-11-22",26.57
"1027","2013-11-25",27.139999
"1028","2013-11-26",28.200001
"1029","2013-11-27",29.370001
"1030","2013-11-29",29
"1031","2013-12-02",28.15
"1032","2013-12-03",28.450001
"1033","2013-12-04",27.309999
"1034","2013-12-05",26.66
"1035","2013-12-06",27.379999
"1036","2013-12-09",28.040001
"1037","2013-12-10",28.51
"1038","2013-12-11",27.4
"1039","2013-12-12",27.389999
"1040","2013-12-13",27.440001
"1041","2013-12-16",24.1
"1042","2013-12-17",23.18
"1043","2013-12-18",23.58
"1044","2013-12-19",22.790001
"1045","2013-12-20",23.65
"1046","2013-12-23",23.91
"1047","2013-12-24",24.530001
"1048","2013-12-26",24.07
"1049","2013-12-27",24.15
"1050","2013-12-30",23.85
"1051","2013-12-31",22.450001
"1052","2014-01-02",22.559999
"1053","2014-01-03",23.059999
"1054","2014-01-06",23.6
"1055","2014-01-07",23.889999
"1056","2014-01-08",25.389999
"1057","2014-01-09",25.42
"1058","2014-01-10",25.57
"1059","2014-01-13",24.360001
"1060","2014-01-14",25.26
"1061","2014-01-15",25.889999
"1062","2014-01-16",25.139999
"1063","2014-01-17",24.76
"1064","2014-01-21",25.1
"1065","2014-01-22",25.190001
"1066","2014-01-23",24.84
"1067","2014-01-24",24.799999
"1068","2014-01-27",23.549999
"1069","2014-01-28",23.870001
"1070","2014-01-29",23.450001
"1071","2014-01-30",23.370001
"1072","2014-01-31",23.639999
"1073","2014-02-03",21.799999
"1074","2014-02-04",22.959999
"1075","2014-02-05",22.860001
"1076","2014-02-06",23.969999
"1077","2014-02-07",22.91
"1078","2014-02-10",23.040001
"1079","2014-02-11",23.389999
"1080","2014-02-12",24.59
"1081","2014-02-13",25.32
"1082","2014-02-14",25.98
"1083","2014-02-18",26.15
"1084","2014-02-19",26.24
"1085","2014-02-20",27.26
"1086","2014-02-21",27.530001
"1087","2014-02-24",27.719999
"1088","2014-02-25",26.85
"1089","2014-02-26",27.790001
"1090","2014-02-27",28.030001
"1091","2014-02-28",28.76
"1092","2014-03-03",28.01
"1093","2014-03-04",29.059999
"1094","2014-03-05",28.709999
"1095","2014-03-06",28.49
"1096","2014-03-07",28.370001
"1097","2014-03-10",28.459999
"1098","2014-03-11",28.889999
"1099","2014-03-12",29.16
"1100","2014-03-13",23.219999
"1101","2014-03-14",21.68
"1102","2014-03-17",22.120001
"1103","2014-03-18",22.92
"1104","2014-03-19",24.690001
"1105","2014-03-20",23.530001
"1106","2014-03-21",22.860001
"1107","2014-03-24",22.1
"1108","2014-03-25",21.93
"1109","2014-03-26",22.709999
"1110","2014-03-27",22.35
"1111","2014-03-28",22.34
"1112","2014-03-31",23.049999
"1113","2014-04-01",23.9
"1114","2014-04-02",24.08
"1115","2014-04-03",23.68
"1116","2014-04-04",23.1
"1117","2014-04-07",21.629999
"1118","2014-04-08",22.209999
"1119","2014-04-09",22.450001
"1120","2014-04-10",21.950001
"1121","2014-04-11",21.389999
"1122","2014-04-14",20.27
"1123","2014-04-15",20.940001
"1124","2014-04-16",21
"1125","2014-04-17",21.92
"1126","2014-04-21",22.34
"1127","2014-04-22",22.6
"1128","2014-04-23",22.469999
"1129","2014-04-24",22.389999
"1130","2014-04-25",21.870001
"1131","2014-04-28",21.889999
"1132","2014-04-29",21.59
"1133","2014-04-30",21.620001
"1134","2014-05-01",21.75
"1135","2014-05-02",22
"1136","2014-05-05",22.790001
"1137","2014-05-06",22.65
"1138","2014-05-07",22.040001
"1139","2014-05-08",21.49
"1140","2014-05-09",22.780001
"1141","2014-05-12",23.549999
"1142","2014-05-13",23.01
"1143","2014-05-14",22.190001
"1144","2014-05-15",22.219999
"1145","2014-05-16",22.040001
"1146","2014-05-19",22.27
"1147","2014-05-20",22.33
"1148","2014-05-21",22.52
"1149","2014-05-22",22.91
"1150","2014-05-23",23.33
"1151","2014-05-27",23.74
"1152","2014-05-28",22.59
"1153","2014-05-29",22.940001
"1154","2014-05-30",22.76
"1155","2014-06-02",22.690001
"1156","2014-06-03",22.299999
"1157","2014-06-04",23.219999
"1158","2014-06-05",23.99
"1159","2014-06-06",23.719999
"1160","2014-06-09",23.809999
"1161","2014-06-10",23.18
"1162","2014-06-11",23.16
"1163","2014-06-12",22.639999
"1164","2014-06-13",21.77
"1165","2014-06-16",22.040001
"1166","2014-06-17",21.780001
"1167","2014-06-18",21.74
"1168","2014-06-19",21.92
"1169","2014-06-20",22.120001
"1170","2014-06-23",22.33
"1171","2014-06-24",22.379999
"1172","2014-06-25",22.92
"1173","2014-06-26",22.75
"1174","2014-06-27",22.32
"1175","2014-06-30",22.48
"1176","2014-07-01",23.1
"1177","2014-07-02",23.32
"1178","2014-07-03",23.48
"1179","2014-07-07",22.459999
"1180","2014-07-08",22.02
"1181","2014-07-09",21.92
"1182","2014-07-10",21.709999
"1183","2014-07-11",21.59
"1184","2014-07-14",21.91
"1185","2014-07-15",21.66
"1186","2014-07-16",21.93
"1187","2014-07-17",21.5
"1188","2014-07-18",21.940001
"1189","2014-07-21",21.77
"1190","2014-07-22",22.32
"1191","2014-07-23",22.6
"1192","2014-07-24",22.83
"1193","2014-07-25",22.75
"1194","2014-07-28",22.620001
"1195","2014-07-29",22.41
"1196","2014-07-30",22.370001
"1197","2014-07-31",22.139999
"1198","2014-08-01",22.65
"1199","2014-08-04",22.77
"1200","2014-08-05",23.059999
"1201","2014-08-06",23.129999
"1202","2014-08-07",22.690001
"1203","2014-08-08",23.049999
"1204","2014-08-11",22.969999
"1205","2014-08-12",22.780001
"1206","2014-08-13",22.73
"1207","2014-08-14",22.5
"1208","2014-08-15",22.290001
"1209","2014-08-18",22.75
"1210","2014-08-19",22.48
"1211","2014-08-20",22.17
"1212","2014-08-21",22.18
"1213","2014-08-22",22
"1214","2014-08-25",21.860001
"1215","2014-08-26",22.16
"1216","2014-08-27",21.77
"1217","2014-08-28",21.860001
"1218","2014-08-29",21.9
"1219","2014-09-02",21.879999
"1220","2014-09-03",21.9
"1221","2014-09-04",21.780001
"1222","2014-09-05",21.75
"1223","2014-09-08",21.360001
"1224","2014-09-09",20.6
"1225","2014-09-10",20.440001
"1226","2014-09-11",21.110001
"1227","2014-09-12",20.450001
"1228","2014-09-15",20.16
"1229","2014-09-16",20.360001
"1230","2014-09-17",20.08
"1231","2014-09-18",19.889999
"1232","2014-09-19",19.82
"1233","2014-09-22",19.65
"1234","2014-09-23",19.120001
"1235","2014-09-24",19.110001
"1236","2014-09-25",18.379999
"1237","2014-09-26",17.799999
"1238","2014-09-29",17.299999
"1239","2014-09-30",19.6
"1240","2014-10-01",20.15
"1241","2014-10-02",20.08
"1242","2014-10-03",19.93
"1243","2014-10-06",19.59
"1244","2014-10-07",19.360001
"1245","2014-10-08",19.120001
"1246","2014-10-09",18.5
"1247","2014-10-10",18.610001
"1248","2014-10-13",18.700001
"1249","2014-10-14",18.459999
"1250","2014-10-15",17.940001
"1251","2014-10-16",18.65
"1252","2014-10-17",18.059999
"1253","2014-10-20",17.959999
"1254","2014-10-21",18.73
"1255","2014-10-22",18.4
"1256","2014-10-23",18.120001
"1257","2014-10-24",18.129999
"1258","2014-10-27",18.049999
"1259","2014-10-28",18.27
"1260","2014-10-29",18.559999
"1261","2014-10-30",19.299999
"1262","2014-10-31",19.870001
"1263","2014-11-03",20.1
"1264","2014-11-04",20.200001
"1265","2014-11-05",19.860001
"1266","2014-11-06",20.4
"1267","2014-11-07",20.73
"1268","2014-11-10",20.780001
"1269","2014-11-11",20.870001
"1270","2014-11-12",21.26
"1271","2014-11-13",21.48
"1272","2014-11-14",21.629999
"1273","2014-11-17",21.450001
"1274","2014-11-18",21.950001
"1275","2014-11-19",21.66
"1276","2014-11-20",21.860001
"1277","2014-11-21",22.07
"1278","2014-11-24",22.42
"1279","2014-11-25",22.610001
"1280","2014-11-26",22.93
"1281","2014-11-28",23.08
"1282","2014-12-01",23.02
"1283","2014-12-02",23.4
"1284","2014-12-03",23.4
"1285","2014-12-04",23.27
"1286","2014-12-05",22.879999
"1287","2014-12-08",22.879999
"1288","2014-12-09",23.66
"1289","2014-12-10",23.52
"1290","2014-12-11",23.799999
"1291","2014-12-12",23.030001
"1292","2014-12-15",22.780001
"1293","2014-12-16",22.040001
"1294","2014-12-17",21.68
"1295","2014-12-18",21.780001
"1296","2014-12-19",22.32
"1297","2014-12-22",23.01
"1298","2014-12-23",23.99
"1299","2014-12-24",23.799999
"1300","2014-12-26",24.01
"1301","2014-12-29",24.129999
"1302","2014-12-30",24.209999
"1303","2014-12-31",24.27
"1304","2015-01-02",24.02
"1305","2015-01-05",24.190001
"1306","2015-01-06",24.040001
"1307","2015-01-07",24.01
"1308","2015-01-08",23.450001
"1309","2015-01-09",22.950001
"1310","2015-01-12",22.780001
"1311","2015-01-13",22.360001
"1312","2015-01-14",22.34
"1313","2015-01-15",22.040001
"1314","2015-01-16",22.610001
"1315","2015-01-20",22.08
"1316","2015-01-21",22.32
"1317","2015-01-22",22.66
"1318","2015-01-23",22.83
"1319","2015-01-26",23.040001
"1320","2015-01-27",23.09
"1321","2015-01-28",22.73
"1322","2015-01-29",22.799999
"1323","2015-01-30",22.18
"1324","2015-02-02",21.690001
"1325","2015-02-03",21.469999
"1326","2015-02-04",21.5
"1327","2015-02-05",21.43
"1328","2015-02-06",21.389999
"1329","2015-02-09",21.129999
"1330","2015-02-10",21.32
"1331","2015-02-11",21.299999
"1332","2015-02-12",21.389999
"1333","2015-02-13",21.57
"1334","2015-02-17",21.290001
"1335","2015-02-18",21.48
"1336","2015-02-19",21.440001
"1337","2015-02-20",21.4
"1338","2015-02-23",21.18
"1339","2015-02-24",21.24
"1340","2015-02-25",21.389999
"1341","2015-02-26",21.58
"1342","2015-02-27",21.9
"1343","2015-03-02",22.41
"1344","2015-03-03",22.139999
"1345","2015-03-04",22.17
"1346","2015-03-05",21.969999
"1347","2015-03-06",22.99
"1348","2015-03-09",22.24
"1349","2015-03-10",21.780001
"1350","2015-03-11",21.43
"1351","2015-03-12",22.379999
"1352","2015-03-13",22.66
"1353","2015-03-16",22.91
"1354","2015-03-17",22.780001
"1355","2015-03-18",22.959999
"1356","2015-03-19",23.059999
"1357","2015-03-20",22.280001
"1358","2015-03-23",23.27
"1359","2015-03-24",22.93
"1360","2015-03-25",22.58
"1361","2015-03-26",22.469999
"1362","2015-03-27",22.57
"1363","2015-03-30",22.950001
"1364","2015-03-31",23.02
"1365","2015-04-01",23.879999
"1366","2015-04-02",23.549999
"1367","2015-04-06",24.040001
"1368","2015-04-07",24.99
"1369","2015-04-08",26.139999
"1370","2015-04-09",26.059999
"1371","2015-04-10",26.209999
"1372","2015-04-13",26.02
"1373","2015-04-14",26.219999
"1374","2015-04-15",26.4
"1375","2015-04-16",26.950001
"1376","2015-04-17",26.27
"1377","2015-04-20",27.51
"1378","2015-04-21",27.93
"1379","2015-04-22",27.6
"1380","2015-04-23",28.450001
"1381","2015-04-24",28.860001
"1382","2015-04-27",28.040001
"1383","2015-04-28",27.76
"1384","2015-04-29",27.950001
"1385","2015-04-30",26.84
"1386","2015-05-01",27
"1387","2015-05-04",26.790001
"1388","2015-05-05",26.75
"1389","2015-05-06",26.809999
"1390","2015-05-07",26.6
"1391","2015-05-08",26.48
"1392","2015-05-11",26.49
"1393","2015-05-12",26.389999
"1394","2015-05-13",26.09
"1395","2015-05-14",27.120001
"1396","2015-05-15",27.41
"1397","2015-05-18",27.5
"1398","2015-05-19",28
"1399","2015-05-20",28.34
"1400","2015-05-21",28.01
"1401","2015-05-22",27.950001
"1402","2015-05-26",27.870001
"1403","2015-05-27",27.99
"1404","2015-05-28",27.969999
"1405","2015-05-29",28.01
"1406","2015-06-01",27.68
"1407","2015-06-02",27.1
"1408","2015-06-03",27.66
"1409","2015-06-04",28.23
"1410","2015-06-05",28.610001
"1411","2015-06-08",28.52
"1412","2015-06-09",27.5
"1413","2015-06-10",27.879999
"1414","2015-06-11",27.940001
"1415","2015-06-12",28.610001
"1416","2015-06-15",28.57
"1417","2015-06-16",28.99
"1418","2015-06-17",28.51
"1419","2015-06-18",28.65
"1420","2015-06-19",28.66
"1421","2015-06-22",28.809999
"1422","2015-06-23",28.559999
"1423","2015-06-24",28.1
"1424","2015-06-25",28.620001
"1425","2015-06-26",28.790001
"1426","2015-06-29",28.6
"1427","2015-06-30",27.860001
"1428","2015-07-01",27.59
"1429","2015-07-02",27.49
"1430","2015-07-06",28.200001
"1431","2015-07-07",27.440001
"1432","2015-07-08",26.610001
"1433","2015-07-09",26.450001
"1434","2015-07-10",26.889999
"1435","2015-07-13",27.129999
"1436","2015-07-14",27.48
"1437","2015-07-15",27.26
"1438","2015-07-16",28.280001
"1439","2015-07-17",28.34
"1440","2015-07-20",27.85
"1441","2015-07-21",27.93
"1442","2015-07-22",27.540001
"1443","2015-07-23",27.42
"1444","2015-07-24",26.4
"1445","2015-07-27",26.280001
"1446","2015-07-28",26.77
"1447","2015-07-29",26.450001
"1448","2015-07-30",26.440001
"1449","2015-07-31",27.139999
"1450","2015-08-03",26.530001
"1451","2015-08-04",28.34
"1452","2015-08-05",28.809999
"1453","2015-08-06",28.76
"1454","2015-08-07",28.85
"1455","2015-08-10",28.799999
"1456","2015-08-11",28.33
"1457","2015-08-12",28.719999
"1458","2015-08-13",28.299999
"1459","2015-08-14",28.700001
"1460","2015-08-17",29.280001
"1461","2015-08-18",30.66
"1462","2015-08-19",29.83
"1463","2015-08-20",29.25
"1464","2015-08-21",29.83
"1465","2015-08-24",28.469999
"1466","2015-08-25",28.18
"1467","2015-08-26",28.290001
"1468","2015-08-27",28.51
"1469","2015-08-28",28.709999
"1470","2015-08-31",28.74
"1471","2015-09-01",28.549999
"1472","2015-09-02",29.799999
"1473","2015-09-03",28.959999
"1474","2015-09-04",29.110001
"1475","2015-09-08",29.48
"1476","2015-09-09",30.860001
"1477","2015-09-10",33.220001
"1478","2015-09-11",32.740002
"1479","2015-09-14",31.99
"1480","2015-09-15",31.969999
"1481","2015-09-16",32.610001
"1482","2015-09-17",33.91
"1483","2015-09-18",33.380001
"1484","2015-09-21",33.540001
"1485","2015-09-22",34.09
"1486","2015-09-23",35.060001
"1487","2015-09-24",34.599998
"1488","2015-09-25",32.77
"1489","2015-09-28",31.309999
"1490","2015-09-29",31.6
"1491","2015-09-30",31.15
"1492","2015-10-01",29.91
"1493","2015-10-02",30.43
"1494","2015-10-05",30.77
"1495","2015-10-06",29.93
"1496","2015-10-07",30.57
"1497","2015-10-08",30.34
"1498","2015-10-09",30.200001
"1499","2015-10-12",31.309999
"1500","2015-10-13",31.33
"1501","2015-10-14",31.4
"1502","2015-10-15",32.619999
"1503","2015-10-16",33.849998
"1504","2015-10-19",35.720001
"1505","2015-10-20",35.25
"1506","2015-10-21",33.970001
"1507","2015-10-22",32.720001
"1508","2015-10-23",24.74
"1509","2015-10-26",24.18
"1510","2015-10-27",25.459999
"1511","2015-10-28",25.940001
"1512","2015-10-29",26.559999
"1513","2015-10-30",24.98
"1514","2015-11-02",24.92
"1515","2015-11-03",21.799999
"1516","2015-11-04",22.1
"1517","2015-11-05",22.08
"1518","2015-11-06",21.280001
"1519","2015-11-09",19.98
"1520","2015-11-10",19.83
"1521","2015-11-11",19.360001
"1522","2015-11-12",18.93
"1523","2015-11-13",19.879999
"1524","2015-11-16",20.68
"1525","2015-11-17",20.780001
"1526","2015-11-18",21.040001
"1527","2015-11-19",21
"1528","2015-11-20",21.17
"1529","2015-11-23",21.74
"1530","2015-11-24",21.83
"1531","2015-11-25",22.23
"1532","2015-11-27",22.719999
"1533","2015-11-30",22.790001
"1534","2015-12-01",22.92
"1535","2015-12-02",22.84
"1536","2015-12-03",22.68
"1537","2015-12-04",22.790001
"1538","2015-12-07",22.219999
"1539","2015-12-08",23.139999
"1540","2015-12-09",23.950001
"1541","2015-12-10",23.629999
"1542","2015-12-11",24.57
"1543","2015-12-14",24.889999
"1544","2015-12-15",25
"1545","2015-12-16",24.809999
"1546","2015-12-17",24.540001
"1547","2015-12-18",24
"1548","2015-12-21",24.49
"1549","2015-12-22",23.709999
"1550","2015-12-23",23.559999
"1551","2015-12-24",23.67
"1552","2015-12-28",23.51
"1553","2015-12-29",24.59
"1554","2015-12-30",24.09
"1555","2015-12-31",23.280001
"1556","2016-01-04",22.889999
"1557","2016-01-05",23.48
"1558","2016-01-06",24.16
"1559","2016-01-07",22.540001
"1560","2016-01-08",22.27
"1561","2016-01-11",22.379999
"1562","2016-01-12",22.469999
"1563","2016-01-13",21.440001
"1564","2016-01-14",21.360001
"1565","2016-01-15",20.540001
"1566","2016-01-19",19.07
"1567","2016-01-20",19.559999
"1568","2016-01-21",19.709999
"1569","2016-01-22",20.030001
"1570","2016-01-25",20.43
"1571","2016-01-26",21.129999
"1572","2016-01-27",20.52
"1573","2016-01-28",20.52
"1574","2016-01-29",21.209999
"1575","2016-02-01",21.83
"1576","2016-02-02",21.65
"1577","2016-02-03",21.5
"1578","2016-02-04",21.450001
"1579","2016-02-05",20.280001
"1580","2016-02-08",21.08
"1581","2016-02-09",21.379999
"1582","2016-02-10",22.299999
"1583","2016-02-11",21.24
"1584","2016-02-12",21.25
"1585","2016-02-16",23.07
"1586","2016-02-17",23.459999
"1587","2016-02-18",22.620001
"1588","2016-02-19",21.540001
"1589","2016-02-22",22.309999
"1590","2016-02-23",21.91
"1591","2016-02-24",21.75
"1592","2016-02-25",22.73
"1593","2016-02-26",23.41
"1594","2016-02-29",22.700001
"1595","2016-03-01",24.049999
"1596","2016-03-02",24.040001
"1597","2016-03-03",24.41
"1598","2016-03-04",23.379999
"1599","2016-03-07",23.799999
"1600","2016-03-08",19.5
"1601","2016-03-09",18.4
"1602","2016-03-10",17.459999
"1603","2016-03-11",18.690001
"1604","2016-03-14",18.540001
"1605","2016-03-15",16.92
"1606","2016-03-16",16.91
"1607","2016-03-17",16.799999
"1608","2016-03-18",17.110001
"1609","2016-03-21",16.780001
"1610","2016-03-22",16.84
"1611","2016-03-23",16.389999
"1612","2016-03-24",16.360001
"1613","2016-03-28",17.209999
"1614","2016-03-29",17.639999
"1615","2016-03-30",17.41
"1616","2016-03-31",17.190001
"1617","2016-04-01",17.18
"1618","2016-04-04",17.16
"1619","2016-04-05",17.049999
"1620","2016-04-06",17.27
"1621","2016-04-07",17.059999
"1622","2016-04-08",17.49
"1623","2016-04-11",17.66
"1624","2016-04-12",18.23
"1625","2016-04-13",18.870001
"1626","2016-04-14",19.24
"1627","2016-04-15",19.48
"1628","2016-04-18",19.91
"1629","2016-04-19",20.17
"1630","2016-04-20",20.91
"1631","2016-04-21",20.67
"1632","2016-04-22",20.370001
"1633","2016-04-25",20
"1634","2016-04-26",19.74
"1635","2016-04-27",19.459999
"1636","2016-04-28",19.09
"1637","2016-04-29",18.5
"1638","2016-05-02",19.02
"1639","2016-05-03",18.290001
"1640","2016-05-04",18.17
"1641","2016-05-05",17.959999
"1642","2016-05-06",18.33
"1643","2016-05-09",19.459999
"1644","2016-05-10",19.58
"1645","2016-05-11",19
"1646","2016-05-12",18.83
"1647","2016-05-13",18.67
"1648","2016-05-16",18.780001
"1649","2016-05-17",18.41
"1650","2016-05-18",19.120001
"1651","2016-05-19",18.73
"1652","2016-05-20",19.09
"1653","2016-05-23",19
"1654","2016-05-24",20.25
"1655","2016-05-25",20
"1656","2016-05-26",19.73
"1657","2016-05-27",19.709999
"1658","2016-05-31",20
"1659","2016-06-01",20.290001
"1660","2016-06-02",19.540001
"1661","2016-06-03",19.18
"1662","2016-06-06",20.639999
"1663","2016-06-07",20.790001
"1664","2016-06-08",20.41
"1665","2016-06-09",19.969999
"1666","2016-06-10",19.959999
"1667","2016-06-13",19.879999
"1668","2016-06-14",19.629999
"1669","2016-06-15",19.559999
"1670","2016-06-16",19.59
"1671","2016-06-17",18.68
"1672","2016-06-20",19.290001
"1673","2016-06-21",19.76
"1674","2016-06-22",19.440001
"1675","2016-06-23",18.639999
"1676","2016-06-24",17.469999
"1677","2016-06-27",17.6
"1678","2016-06-28",17.629999
"1679","2016-06-29",16.700001
"1680","2016-06-30",17.43
"1681","2016-07-01",17.530001
"1682","2016-07-05",17.92
"1683","2016-07-06",18.889999
"1684","2016-07-07",18.540001
"1685","2016-07-08",19
"1686","2016-07-11",18.940001
"1687","2016-07-12",19.16
"1688","2016-07-13",19.450001
"1689","2016-07-14",19.549999
"1690","2016-07-15",19.66
"1691","2016-07-18",19.43
"1692","2016-07-19",19.219999
"1693","2016-07-20",19.73
"1694","2016-07-21",19.950001
"1695","2016-07-22",19.639999
"1696","2016-07-25",19.469999
"1697","2016-07-26",18.870001
"1698","2016-07-27",19.34
"1699","2016-07-28",19.24
"1700","2016-07-29",18.860001
"1701","2016-08-01",18.49
"1702","2016-08-02",21.469999
"1703","2016-08-03",21.120001
"1704","2016-08-04",19.860001
"1705","2016-08-05",20.49
"1706","2016-08-08",20.51
"1707","2016-08-09",20.549999
"1708","2016-08-10",20.709999
"1709","2016-08-11",20.709999
"1710","2016-08-12",21.76
"1711","2016-08-15",21.74
"1712","2016-08-16",21.52
"1713","2016-08-17",20.629999
"1714","2016-08-18",20.77
"1715","2016-08-19",21.379999
"1716","2016-08-22",21.639999
"1717","2016-08-23",21.299999
"1718","2016-08-24",21.280001
"1719","2016-08-25",23.030001
"1720","2016-08-26",22.959999
"1721","2016-08-29",23.139999
"1722","2016-08-30",24.02
"1723","2016-08-31",23.98
"1724","2016-09-01",24.200001
"1725","2016-09-02",24.870001
"1726","2016-09-06",24.610001
"1727","2016-09-07",24.969999
"1728","2016-09-08",25.73
"1729","2016-09-09",24.17
"1730","2016-09-12",24.84
"1731","2016-09-13",24.790001
"1732","2016-09-14",24.559999
"1733","2016-09-15",24.219999
"1734","2016-09-16",24.709999
"1735","2016-09-19",24.77
"1736","2016-09-20",24.860001
"1737","2016-09-21",25.26
"1738","2016-09-22",26.17
"1739","2016-09-23",26.49
"1740","2016-09-26",26.540001
"1741","2016-09-27",26.77
"1742","2016-09-28",26.870001
"1743","2016-09-29",26.09
"1744","2016-09-30",26.16
"1745","2016-10-03",26.030001
"1746","2016-10-04",26.040001
"1747","2016-10-05",26.469999
"1748","2016-10-06",26.700001
"1749","2016-10-07",26.469999
"1750","2016-10-10",26.889999
"1751","2016-10-11",27.110001
"1752","2016-10-12",27.18
"1753","2016-10-13",26.67
"1754","2016-10-14",26.76
"1755","2016-10-17",27.01
"1756","2016-10-18",27.25
"1757","2016-10-19",27.059999
"1758","2016-10-20",26.969999
"1759","2016-10-21",26.48
"1760","2016-10-24",26.559999
"1761","2016-10-25",26.290001
"1762","2016-10-26",25.98
"1763","2016-10-27",25.280001
"1764","2016-10-28",24.959999
"1765","2016-10-31",25.299999
"1766","2016-11-01",25.049999
"1767","2016-11-02",24.950001
"1768","2016-11-03",24.65
"1769","2016-11-04",25.6
"1770","2016-11-07",26
"1771","2016-11-08",30.049999
"1772","2016-11-09",31.85
"1773","2016-11-10",32.950001
"1774","2016-11-11",32.950001
"1775","2016-11-14",31.85
"1776","2016-11-15",31.9
"1777","2016-11-16",32
"1778","2016-11-17",32.450001
"1779","2016-11-18",34
"1780","2016-11-21",34.049999
"1781","2016-11-22",33.650002
"1782","2016-11-23",33.549999
"1783","2016-11-25",33.5
"1784","2016-11-28",34
"1785","2016-11-29",34.799999
"1786","2016-11-30",34.700001
"1787","2016-12-01",33.799999
"1788","2016-12-02",34.599998
"1789","2016-12-05",34.950001
"1790","2016-12-06",34.799999
"1791","2016-12-07",33.98
"1792","2016-12-08",34
"1793","2016-12-09",33.75
"1794","2016-12-12",35.400002
"1795","2016-12-13",34.900002
"1796","2016-12-14",34.549999
"1797","2016-12-15",34.950001
"1798","2016-12-16",35.5
"1799","2016-12-19",35
"1800","2016-12-20",35.650002
"1801","2016-12-21",35.349998
"1802","2016-12-22",34.549999
"1803","2016-12-23",35.549999
"1804","2016-12-27",34.900002
"1805","2016-12-28",35.25
"1806","2016-12-29",35.349998
"1807","2016-12-30",35.049999
"1808","2017-01-03",35.950001
"1809","2017-01-04",36.099998
"1810","2017-01-05",35.700001
"1811","2017-01-06",35.349998
"1812","2017-01-09",35.049999
"1813","2017-01-10",34.950001
"1814","2017-01-11",35
"1815","2017-01-12",34.099998
"1816","2017-01-13",34.549999
"1817","2017-01-17",34.700001
"1818","2017-01-18",34.900002
"1819","2017-01-19",33.700001
"1820","2017-01-20",33.900002
"1821","2017-01-23",33.950001
"1822","2017-01-24",34.700001
"1823","2017-01-25",34.799999
"1824","2017-01-26",33.650002
"1825","2017-01-27",34
"1826","2017-01-30",33.200001
"1827","2017-01-31",34.150002
"1828","2017-02-01",33.950001
"1829","2017-02-02",34.099998
"1830","2017-02-03",35.700001
"1831","2017-02-06",35.450001
"1832","2017-02-07",35.299999
"1833","2017-02-08",35.099998
"1834","2017-02-09",35.099998
"1835","2017-02-10",35.099998
"1836","2017-02-13",35.900002
"1837","2017-02-14",35.450001
"1838","2017-02-15",35.299999
"1839","2017-02-16",34.799999
"1840","2017-02-17",34.400002
"1841","2017-02-21",33.950001
"1842","2017-02-22",33.200001
"1843","2017-02-23",33.75
"1844","2017-02-24",33.900002
"1845","2017-02-27",33.950001
"1846","2017-02-28",32.200001
"1847","2017-03-01",33.700001
"1848","2017-03-02",33.650002
"1849","2017-03-03",34.049999
"1850","2017-03-06",33.450001
"1851","2017-03-07",34.450001
"1852","2017-03-08",34.200001
"1853","2017-03-09",33.099998
"1854","2017-03-10",34.099998
"1855","2017-03-13",34.049999
"1856","2017-03-14",33.25
"1857","2017-03-15",32.5
"1858","2017-03-16",33.450001
"1859","2017-03-17",33.299999
"1860","2017-03-20",31.950001
"1861","2017-03-21",30.299999
"1862","2017-03-22",30.700001
"1863","2017-03-23",30.4
"1864","2017-03-24",30.700001
"1865","2017-03-27",30.700001
"1866","2017-03-28",30.65
"1867","2017-03-29",30.85
"1868","2017-03-30",32.25
"1869","2017-03-31",32
"1870","2017-04-03",31.6
"1871","2017-04-04",31.299999
"1872","2017-04-05",31.5
"1873","2017-04-06",32.75
"1874","2017-04-07",32.400002
"1875","2017-04-10",31.75
"1876","2017-04-11",32.150002
"1877","2017-04-12",31.65
"1878","2017-04-13",31.6
"1879","2017-04-17",32.349998
"1880","2017-04-18",31.5
"1881","2017-04-19",31.799999
"1882","2017-04-20",32.5
"1883","2017-04-21",32.799999
"1884","2017-04-24",33.400002
"1885","2017-04-25",33.25
"1886","2017-04-26",33.349998
"1887","2017-04-27",33.849998
"1888","2017-04-28",33.950001
"1889","2017-05-01",33.849998
"1890","2017-05-02",34.299999
"1891","2017-05-03",34.599998
"1892","2017-05-04",36
"1893","2017-05-05",36.150002
"1894","2017-05-08",36.900002
"1895","2017-05-09",40.25
"1896","2017-05-10",40.400002
"1897","2017-05-11",40.200001
"1898","2017-05-12",39.549999
"1899","2017-05-15",37.900002
"1900","2017-05-16",37.950001
"1901","2017-05-17",36.799999
"1902","2017-05-18",37.75
"1903","2017-05-19",37.950001
