"","date","STRL"
"734","2009-11-30",17.299999
"735","2009-12-01",17.309999
"736","2009-12-02",17.07
"737","2009-12-03",16.57
"738","2009-12-04",17.799999
"739","2009-12-07",19.190001
"740","2009-12-08",18.950001
"741","2009-12-09",19.08
"742","2009-12-10",18.93
"743","2009-12-11",18.65
"744","2009-12-14",19
"745","2009-12-15",19.6
"746","2009-12-16",19.530001
"747","2009-12-17",19.32
"748","2009-12-18",19.67
"749","2009-12-21",19.639999
"750","2009-12-22",19.82
"751","2009-12-23",19.9
"752","2009-12-24",19.860001
"753","2009-12-28",19.01
"754","2009-12-29",19.309999
"755","2009-12-30",19.120001
"756","2009-12-31",19.139999
"757","2010-01-04",19.450001
"758","2010-01-05",19.57
"759","2010-01-06",19.73
"760","2010-01-07",19.92
"761","2010-01-08",19.700001
"762","2010-01-11",19.610001
"763","2010-01-12",19.629999
"764","2010-01-13",19.85
"765","2010-01-14",20.040001
"766","2010-01-15",20.030001
"767","2010-01-19",20.950001
"768","2010-01-20",20.559999
"769","2010-01-21",20.17
"770","2010-01-22",19.68
"771","2010-01-25",19.719999
"772","2010-01-26",19.68
"773","2010-01-27",19.99
"774","2010-01-28",20.059999
"775","2010-01-29",19.02
"776","2010-02-01",18.42
"777","2010-02-02",18.700001
"778","2010-02-03",18.58
"779","2010-02-04",18.219999
"780","2010-02-05",18.6
"781","2010-02-08",18.17
"782","2010-02-09",18.26
"783","2010-02-10",18.110001
"784","2010-02-11",19.25
"785","2010-02-12",19.59
"786","2010-02-16",19.02
"787","2010-02-17",19.059999
"788","2010-02-18",19.459999
"789","2010-02-19",19.23
"790","2010-02-22",19.559999
"791","2010-02-23",20.309999
"792","2010-02-24",20.389999
"793","2010-02-25",20.049999
"794","2010-02-26",19.6
"795","2010-03-01",20.23
"796","2010-03-02",20.24
"797","2010-03-03",20.1
"798","2010-03-04",20.200001
"799","2010-03-05",20.57
"800","2010-03-08",20.52
"801","2010-03-09",20.559999
"802","2010-03-10",20.74
"803","2010-03-11",21.02
"804","2010-03-12",21.15
"805","2010-03-15",17.639999
"806","2010-03-16",16.049999
"807","2010-03-17",17.549999
"808","2010-03-18",16.58
"809","2010-03-19",15.67
"810","2010-03-22",16.059999
"811","2010-03-23",16.35
"812","2010-03-24",16.09
"813","2010-03-25",15.82
"814","2010-03-26",15.91
"815","2010-03-29",16.049999
"816","2010-03-30",16.049999
"817","2010-03-31",15.72
"818","2010-04-01",15.77
"819","2010-04-05",16
"820","2010-04-06",16.200001
"821","2010-04-07",16.110001
"822","2010-04-08",16.07
"823","2010-04-09",16
"824","2010-04-12",15.9
"825","2010-04-13",16.129999
"826","2010-04-14",16.469999
"827","2010-04-15",16.6
"828","2010-04-16",16.73
"829","2010-04-19",16.67
"830","2010-04-20",17.74
"831","2010-04-21",17.639999
"832","2010-04-22",17.82
"833","2010-04-23",17.540001
"834","2010-04-26",17.27
"835","2010-04-27",17.309999
"836","2010-04-28",17.59
"837","2010-04-29",17.940001
"838","2010-04-30",17.5
"839","2010-05-03",17.799999
"840","2010-05-04",16.950001
"841","2010-05-05",16.85
"842","2010-05-06",15.89
"843","2010-05-07",16
"844","2010-05-10",16.620001
"845","2010-05-11",17.4
"846","2010-05-12",17.790001
"847","2010-05-13",17.870001
"848","2010-05-14",17.43
"849","2010-05-17",17.690001
"850","2010-05-18",17.51
"851","2010-05-19",17.120001
"852","2010-05-20",16.360001
"853","2010-05-21",16.639999
"854","2010-05-24",16.01
"855","2010-05-25",15.95
"856","2010-05-26",16.15
"857","2010-05-27",16.77
"858","2010-05-28",16.440001
"859","2010-06-01",15.52
"860","2010-06-02",16.049999
"861","2010-06-03",15.88
"862","2010-06-04",14.63
"863","2010-06-07",14.2
"864","2010-06-08",14.33
"865","2010-06-09",13.8
"866","2010-06-10",14.54
"867","2010-06-11",14.82
"868","2010-06-14",14.89
"869","2010-06-15",15.15
"870","2010-06-16",15.27
"871","2010-06-17",15.1
"872","2010-06-18",15.15
"873","2010-06-21",15.47
"874","2010-06-22",14.39
"875","2010-06-23",14.47
"876","2010-06-24",14.15
"877","2010-06-25",14.41
"878","2010-06-28",14.02
"879","2010-06-29",13.3
"880","2010-06-30",12.94
"881","2010-07-01",12.84
"882","2010-07-02",12.96
"883","2010-07-06",12.88
"884","2010-07-07",13.07
"885","2010-07-08",13.21
"886","2010-07-09",13.35
"887","2010-07-12",12.89
"888","2010-07-13",13.58
"889","2010-07-14",13.56
"890","2010-07-15",13.2
"891","2010-07-16",12.19
"892","2010-07-19",13.4
"893","2010-07-20",13.41
"894","2010-07-21",12.89
"895","2010-07-22",13.1
"896","2010-07-23",13.16
"897","2010-07-26",13.02
"898","2010-07-27",12.72
"899","2010-07-28",12.4
"900","2010-07-29",12.47
"901","2010-07-30",12.39
"902","2010-08-02",12.84
"903","2010-08-03",12.56
"904","2010-08-04",12.65
"905","2010-08-05",12.42
"906","2010-08-06",12.25
"907","2010-08-09",12.55
"908","2010-08-10",12.7
"909","2010-08-11",11.64
"910","2010-08-12",12.16
"911","2010-08-13",12.05
"912","2010-08-16",12.06
"913","2010-08-17",12.23
"914","2010-08-18",12.21
"915","2010-08-19",11.3
"916","2010-08-20",11.23
"917","2010-08-23",10.62
"918","2010-08-24",10.85
"919","2010-08-25",10.99
"920","2010-08-26",10.92
"921","2010-08-27",11.21
"922","2010-08-30",10.87
"923","2010-08-31",10.94
"924","2010-09-01",11.06
"925","2010-09-02",10.97
"926","2010-09-03",11
"927","2010-09-07",10.99
"928","2010-09-08",10.9
"929","2010-09-09",10.94
"930","2010-09-10",11.31
"931","2010-09-13",11.95
"932","2010-09-14",12
"933","2010-09-15",11.99
"934","2010-09-16",11.86
"935","2010-09-17",11.91
"936","2010-09-20",12.33
"937","2010-09-21",12.24
"938","2010-09-22",11.96
"939","2010-09-23",11.88
"940","2010-09-24",12.61
"941","2010-09-27",12.25
"942","2010-09-28",12.39
"943","2010-09-29",12.64
"944","2010-09-30",12.38
"945","2010-10-01",12.7
"946","2010-10-04",12.26
"947","2010-10-05",12.81
"948","2010-10-06",12.64
"949","2010-10-07",12.82
"950","2010-10-08",12.94
"951","2010-10-11",13
"952","2010-10-12",12.83
"953","2010-10-13",12.87
"954","2010-10-14",12.62
"955","2010-10-15",12.69
"956","2010-10-18",12.84
"957","2010-10-19",12.23
"958","2010-10-20",12.62
"959","2010-10-21",12.33
"960","2010-10-22",12.33
"961","2010-10-25",12.27
"962","2010-10-26",12.25
"963","2010-10-27",12.03
"964","2010-10-28",12.19
"965","2010-10-29",12.2
"966","2010-11-01",11.92
"967","2010-11-02",12.66
"968","2010-11-03",12.89
"969","2010-11-04",13.48
"970","2010-11-05",13.48
"971","2010-11-08",13.29
"972","2010-11-09",12.73
"973","2010-11-10",13.22
"974","2010-11-11",13.28
"975","2010-11-12",13.32
"976","2010-11-15",13.8
