"","date","BIMI"
"805","2010-03-15",10
"806","2010-03-16",10.075
"807","2010-03-17",10.075
"808","2010-03-18",10.1
"809","2010-03-19",10.05
"810","2010-03-22",10
"811","2010-03-23",10
"812","2010-03-24",10
"813","2010-03-25",10
"814","2010-03-26",9.75
"815","2010-03-29",9.425
"816","2010-03-30",9.9
"817","2010-03-31",10
"818","2010-04-01",9.975
"819","2010-04-05",10
"820","2010-04-06",9.775
"821","2010-04-07",9.925
"822","2010-04-08",9.875
"823","2010-04-09",9.775
"824","2010-04-12",9.75
"825","2010-04-13",9.5
"826","2010-04-14",9.625
"827","2010-04-15",9.375
"828","2010-04-16",9.25
"829","2010-04-19",9.25
"830","2010-04-20",9.575
"831","2010-04-21",9.5
"832","2010-04-22",9.6
"833","2010-04-23",9.5
"834","2010-04-26",9.375
"835","2010-04-27",9.575
"836","2010-04-28",9.575
"837","2010-04-29",8.95
"838","2010-04-30",9
"839","2010-05-03",9.25
"840","2010-05-04",9.25
"841","2010-05-05",9
"842","2010-05-06",8.25
"843","2010-05-07",7.5
"844","2010-05-10",8
"845","2010-05-11",8.05
"846","2010-05-12",7.5
"847","2010-05-13",7.625
"848","2010-05-14",7.65
"849","2010-05-17",7.3
"850","2010-05-18",7.375
"851","2010-05-19",7.3
"852","2010-05-20",7.375
"853","2010-05-21",7.5
"854","2010-05-24",7.25
"855","2010-05-25",7.5
"856","2010-05-26",7.3
"857","2010-05-27",7.375
"858","2010-05-28",7.25
"859","2010-06-01",7.225
"860","2010-06-02",7.225
"861","2010-06-03",6.7
"862","2010-06-04",6.25
"863","2010-06-07",6.5
"864","2010-06-08",6.625
"865","2010-06-09",6.275
"866","2010-06-10",6.275
"867","2010-06-11",6.25
"868","2010-06-14",6.375
"869","2010-06-15",6.25
"870","2010-06-16",6.25
"871","2010-06-17",6.5
"872","2010-06-18",6.625
"873","2010-06-21",6.4
"874","2010-06-22",6.325
"875","2010-06-23",6.65
"876","2010-06-24",6.625
"877","2010-06-25",6.5
"878","2010-06-28",6.5
"879","2010-06-29",6.25
"880","2010-06-30",6.375
"881","2010-07-01",6.375
"882","2010-07-02",6.25
"883","2010-07-06",6.475
"884","2010-07-07",6.375
"885","2010-07-08",6.3
"886","2010-07-09",6.5
"887","2010-07-12",6.475
"888","2010-07-13",6.475
"889","2010-07-14",6.25
"890","2010-07-15",6.225
"891","2010-07-16",6.25
"892","2010-07-19",6.6
"893","2010-07-20",6.25
"894","2010-07-21",6.25
"895","2010-07-22",5.75
"896","2010-07-23",5.875
"897","2010-07-26",6.25
"898","2010-07-27",6.325
"899","2010-07-28",6.875
"900","2010-07-29",6.875
"901","2010-07-30",6.875
"902","2010-08-02",7
"903","2010-08-03",7.125
"904","2010-08-04",7.5
"905","2010-08-05",7.475
"906","2010-08-06",7.475
"907","2010-08-09",7.175
"908","2010-08-10",7
"909","2010-08-11",7.125
"910","2010-08-12",6.9
"911","2010-08-13",6.75
"912","2010-08-16",6.725
"913","2010-08-17",6.625
"914","2010-08-18",6.625
"915","2010-08-19",6.875
"916","2010-08-20",6.875
"917","2010-08-23",6.625
"918","2010-08-24",6.25
"919","2010-08-25",6.5
"920","2010-08-26",6.75
"921","2010-08-27",6.375
"922","2010-08-30",6.375
"923","2010-08-31",6.25
"924","2010-09-01",5.625
"925","2010-09-02",6.25
"926","2010-09-03",6.25
"927","2010-09-07",6.725
"928","2010-09-08",6.05
"929","2010-09-09",6.05
"930","2010-09-10",6.5
"931","2010-09-13",6.625
"932","2010-09-14",6.625
"933","2010-09-15",6.625
"934","2010-09-16",6.63
"935","2010-09-17",6.63
"936","2010-09-20",8.99
"937","2010-09-21",8.83
"938","2010-09-22",8.6
"939","2010-09-23",8.3
"940","2010-09-24",7.4
"941","2010-09-27",7
"942","2010-09-28",6.31
"943","2010-09-29",6.85
"944","2010-09-30",6.5
"945","2010-10-01",6.25
"946","2010-10-04",6.1
"947","2010-10-05",6.05
"948","2010-10-06",5.95
"949","2010-10-07",5.9
"950","2010-10-08",5.9
"951","2010-10-11",5.81
"952","2010-10-12",5.41
"953","2010-10-13",5.21
"954","2010-10-14",4.99
"955","2010-10-15",5.66
"956","2010-10-18",5.76
"957","2010-10-19",5.32
"958","2010-10-20",6.03
"959","2010-10-21",5.79
"960","2010-10-22",5.6
"961","2010-10-25",5.8
"962","2010-10-26",5.55
"963","2010-10-27",5.44
"964","2010-10-28",5.72
"965","2010-10-29",5.45
"966","2010-11-01",5.14
"967","2010-11-02",5
"968","2010-11-03",5
"969","2010-11-04",4.93
"970","2010-11-05",4.79
"971","2010-11-08",5.49
"972","2010-11-09",5.05
"973","2010-11-10",5.01
"974","2010-11-11",5
"975","2010-11-12",5.2
"976","2010-11-15",5
"977","2010-11-16",4.84
"978","2010-11-17",4.78
"979","2010-11-18",4.55
"980","2010-11-19",4.5
"981","2010-11-22",4.47
"982","2010-11-23",4.31
"983","2010-11-24",4.35
"984","2010-11-26",4.45
"985","2010-11-29",4.4
"986","2010-11-30",4.4
"987","2010-12-01",4.48
"988","2010-12-02",4.34
"989","2010-12-03",4.26
"990","2010-12-06",4.19
"991","2010-12-07",4.1
"992","2010-12-08",4.03
"993","2010-12-09",4.02
"994","2010-12-10",4.03
"995","2010-12-13",4.03
"996","2010-12-14",4.07
"997","2010-12-15",4.03
"998","2010-12-16",4.01
"999","2010-12-17",4.01
"1000","2010-12-20",4.21
"1001","2010-12-21",4.2
"1002","2010-12-22",4.11
"1003","2010-12-23",4.76
"1004","2010-12-27",4.89
"1005","2010-12-28",4.96
"1006","2010-12-29",4.85
"1007","2010-12-30",4.88
"1008","2010-12-31",5.01
"1009","2011-01-03",5.05
"1010","2011-01-04",4.65
"1011","2011-01-05",4.41
"1012","2011-01-06",4.49
