"","date","CG"
"967","2016-03-08",16.08
"968","2016-03-09",16.049999
"969","2016-03-10",16.040001
"970","2016-03-11",16.639999
"971","2016-03-14",16.66
"972","2016-03-15",16.459999
"973","2016-03-16",16.65
"974","2016-03-17",17.030001
"975","2016-03-18",17.15
"976","2016-03-21",17.030001
"977","2016-03-22",16.700001
"978","2016-03-23",16.049999
"979","2016-03-24",16.1
"980","2016-03-28",16.299999
"981","2016-03-29",16.68
"982","2016-03-30",16.85
"983","2016-03-31",16.879999
"984","2016-04-01",16.99
"985","2016-04-04",16.27
"986","2016-04-05",16.02
"987","2016-04-06",16.110001
"988","2016-04-07",16.07
"989","2016-04-08",16.02
"990","2016-04-11",16.110001
"991","2016-04-12",16.41
"992","2016-04-13",17.24
"993","2016-04-14",17.049999
"994","2016-04-15",17.26
"995","2016-04-18",17.52
"996","2016-04-19",17.700001
"997","2016-04-20",17.68
"998","2016-04-21",17.690001
"999","2016-04-22",17.32
"1000","2016-04-25",17.32
"1001","2016-04-26",17.530001
"1002","2016-04-27",17.68
"1003","2016-04-28",17.110001
"1004","2016-04-29",16.74
"1005","2016-05-02",17.08
"1006","2016-05-03",16.5
"1007","2016-05-04",16.4
"1008","2016-05-05",16.24
"1009","2016-05-06",16.24
"1010","2016-05-09",16.27
"1011","2016-05-10",16.040001
"1012","2016-05-11",15.53
"1013","2016-05-12",15.87
"1014","2016-05-13",15.8
"1015","2016-05-16",15.84
"1016","2016-05-17",16.25
"1017","2016-05-18",16.43
"1018","2016-05-19",15.89
"1019","2016-05-20",16.290001
"1020","2016-05-23",16.389999
"1021","2016-05-24",16.51
"1022","2016-05-25",16.59
"1023","2016-05-26",16.27
"1024","2016-05-27",16.280001
"1025","2016-05-31",16.059999
"1026","2016-06-01",16.4
"1027","2016-06-02",16.200001
"1028","2016-06-03",16.08
"1029","2016-06-06",16.25
"1030","2016-06-07",16.4
"1031","2016-06-08",16.33
"1032","2016-06-09",16.040001
"1033","2016-06-10",15.79
"1034","2016-06-13",15.75
"1035","2016-06-14",15.61
"1036","2016-06-15",15.69
"1037","2016-06-16",15.67
"1038","2016-06-17",15.93
"1039","2016-06-20",15.8
"1040","2016-06-21",16.07
"1041","2016-06-22",16
"1042","2016-06-23",16.309999
"1043","2016-06-24",15.74
"1044","2016-06-27",15.48
"1045","2016-06-28",15.91
"1046","2016-06-29",16.32
"1047","2016-06-30",16.23
"1048","2016-07-01",16.209999
"1049","2016-07-05",15.69
"1050","2016-07-06",15.63
"1051","2016-07-07",15.93
"1052","2016-07-08",16.370001
"1053","2016-07-11",16.34
"1054","2016-07-12",16.42
"1055","2016-07-13",16.299999
"1056","2016-07-14",16.049999
"1057","2016-07-15",16.4
"1058","2016-07-18",16.370001
"1059","2016-07-19",16.41
"1060","2016-07-20",16.65
"1061","2016-07-21",16.73
"1062","2016-07-22",17.07
"1063","2016-07-25",17.1
"1064","2016-07-26",17.26
"1065","2016-07-27",16.870001
"1066","2016-07-28",16.959999
"1067","2016-07-29",17.280001
"1068","2016-08-01",17.07
"1069","2016-08-02",16.809999
"1070","2016-08-03",16.879999
"1071","2016-08-04",16.84
"1072","2016-08-05",16.84
"1073","2016-08-08",16.870001
"1074","2016-08-09",16.790001
"1075","2016-08-10",16.4
"1076","2016-08-11",16.059999
"1077","2016-08-12",16.030001
"1078","2016-08-15",16.07
"1079","2016-08-16",16.059999
"1080","2016-08-17",16.09
"1081","2016-08-18",16.200001
"1082","2016-08-19",16.219999
"1083","2016-08-22",16.190001
"1084","2016-08-23",16.200001
"1085","2016-08-24",16.08
"1086","2016-08-25",16.040001
"1087","2016-08-26",15.8
"1088","2016-08-29",15.83
"1089","2016-08-30",15.75
"1090","2016-08-31",15.49
"1091","2016-09-01",15.3
"1092","2016-09-02",15.54
"1093","2016-09-06",15.55
"1094","2016-09-07",15.82
"1095","2016-09-08",15.99
"1096","2016-09-09",15.71
"1097","2016-09-12",16.049999
"1098","2016-09-13",15.77
"1099","2016-09-14",15.87
"1100","2016-09-15",15.97
"1101","2016-09-16",15.69
"1102","2016-09-19",15.7
"1103","2016-09-20",15.52
"1104","2016-09-21",15.65
"1105","2016-09-22",15.59
"1106","2016-09-23",15.49
"1107","2016-09-26",14.99
"1108","2016-09-27",15.07
"1109","2016-09-28",15.32
"1110","2016-09-29",15.23
"1111","2016-09-30",15.57
"1112","2016-10-03",15.49
"1113","2016-10-04",15.51
"1114","2016-10-05",15.6
"1115","2016-10-06",15.6
"1116","2016-10-07",15.53
"1117","2016-10-10",15.55
"1118","2016-10-11",15.19
"1119","2016-10-12",15.05
"1120","2016-10-13",14.77
"1121","2016-10-14",14.62
"1122","2016-10-17",14.4
"1123","2016-10-18",14.55
"1124","2016-10-19",14.9
"1125","2016-10-20",14.8
"1126","2016-10-21",15
"1127","2016-10-24",15.5
"1128","2016-10-25",15.75
"1129","2016-10-26",16.049999
"1130","2016-10-27",16
"1131","2016-10-28",15.8
"1132","2016-10-31",15.5
"1133","2016-11-01",15.2
"1134","2016-11-02",15.05
"1135","2016-11-03",14.95
"1136","2016-11-04",14.9
"1137","2016-11-07",15.1
"1138","2016-11-08",15.25
"1139","2016-11-09",14.95
"1140","2016-11-10",15.25
"1141","2016-11-11",15.45
"1142","2016-11-14",15.75
"1143","2016-11-15",16.200001
"1144","2016-11-16",15.85
"1145","2016-11-17",15.9
"1146","2016-11-18",16.1
"1147","2016-11-21",16
"1148","2016-11-22",16
"1149","2016-11-23",15.8
"1150","2016-11-25",15.9
"1151","2016-11-28",15.6
"1152","2016-11-29",15.45
"1153","2016-11-30",15.55
"1154","2016-12-01",15.65
"1155","2016-12-02",15.3
"1156","2016-12-05",15.1
"1157","2016-12-06",14.95
"1158","2016-12-07",15.3
"1159","2016-12-08",15.75
"1160","2016-12-09",16.200001
"1161","2016-12-12",16
"1162","2016-12-13",15.8
"1163","2016-12-14",15.6
"1164","2016-12-15",15.65
"1165","2016-12-16",15.75
"1166","2016-12-19",15.75
"1167","2016-12-20",15.7
"1168","2016-12-21",15.6
"1169","2016-12-22",15.35
"1170","2016-12-23",15.4
"1171","2016-12-27",15.2
"1172","2016-12-28",15.2
"1173","2016-12-29",15.1
"1174","2016-12-30",15.25
"1175","2017-01-03",15.6
"1176","2017-01-04",16.049999
"1177","2017-01-05",16.299999
"1178","2017-01-06",16.65
"1179","2017-01-09",16.700001
"1180","2017-01-10",16.65
"1181","2017-01-11",16.75
"1182","2017-01-12",16.85
"1183","2017-01-13",16.950001
"1184","2017-01-17",17.049999
"1185","2017-01-18",16.9
"1186","2017-01-19",16.85
"1187","2017-01-20",17
"1188","2017-01-23",16.950001
"1189","2017-01-24",17.15
"1190","2017-01-25",17.299999
"1191","2017-01-26",17.4
"1192","2017-01-27",17.35
"1193","2017-01-30",17.4
"1194","2017-01-31",17.299999
"1195","2017-02-01",17.200001
"1196","2017-02-02",17
"1197","2017-02-03",17
"1198","2017-02-06",16.9
"1199","2017-02-07",17.15
"1200","2017-02-08",16.450001
"1201","2017-02-09",16.299999
"1202","2017-02-10",16.25
"1203","2017-02-13",16.15
"1204","2017-02-14",16.450001
"1205","2017-02-15",16.35
"1206","2017-02-16",16
"1207","2017-02-17",16.049999
"1208","2017-02-21",16.200001
"1209","2017-02-22",16.299999
"1210","2017-02-23",16.25
"1211","2017-02-24",16.299999
"1212","2017-02-27",16.4
"1213","2017-02-28",16.049999
"1214","2017-03-01",16.15
"1215","2017-03-02",16
"1216","2017-03-03",15.95
"1217","2017-03-06",15.9
"1218","2017-03-07",15.8
"1219","2017-03-08",15.7
"1220","2017-03-09",15.5
"1221","2017-03-10",15.7
"1222","2017-03-13",15.95
"1223","2017-03-14",16.299999
"1224","2017-03-15",16.4
"1225","2017-03-16",16.450001
"1226","2017-03-17",16.049999
"1227","2017-03-20",16
"1228","2017-03-21",15.75
"1229","2017-03-22",15.8
"1230","2017-03-23",15.9
"1231","2017-03-24",15.65
"1232","2017-03-27",16
"1233","2017-03-28",15.9
"1234","2017-03-29",15.8
"1235","2017-03-30",15.9
"1236","2017-03-31",15.95
"1237","2017-04-03",15.9
"1238","2017-04-04",15.9
"1239","2017-04-05",15.9
"1240","2017-04-06",15.8
"1241","2017-04-07",15.85
"1242","2017-04-10",16.049999
"1243","2017-04-11",16.200001
"1244","2017-04-12",16
"1245","2017-04-13",16.15
"1246","2017-04-17",16.1
"1247","2017-04-18",15.75
"1248","2017-04-19",15.9
"1249","2017-04-20",16.200001
"1250","2017-04-21",16.049999
"1251","2017-04-24",16.65
"1252","2017-04-25",16.700001
"1253","2017-04-26",17
"1254","2017-04-27",17.5
"1255","2017-04-28",17.700001
"1256","2017-05-01",17.75
"1257","2017-05-02",17.4
"1258","2017-05-03",18
"1259","2017-05-04",18.1
"1260","2017-05-05",18.1
"1261","2017-05-08",17.75
"1262","2017-05-09",17.85
"1263","2017-05-10",17.700001
"1264","2017-05-11",18.049999
"1265","2017-05-12",18.25
"1266","2017-05-15",18.6
"1267","2017-05-16",18.6
"1268","2017-05-17",17.450001
"1269","2017-05-18",17.25
"1270","2017-05-19",17.6
"1271","2017-05-22",17.85
"1272","2017-05-23",18
"1273","2017-05-24",17.799999
"1274","2017-05-25",17.65
"1275","2017-05-26",17.75
"1276","2017-05-30",17.85
"1277","2017-05-31",17.65
"1278","2017-06-01",17.9
"1279","2017-06-02",17.799999
"1280","2017-06-05",17.549999
"1281","2017-06-06",17.299999
"1282","2017-06-07",17.450001
"1283","2017-06-08",17.6
"1284","2017-06-09",18.1
"1285","2017-06-12",18.1
"1286","2017-06-13",18.450001
"1287","2017-06-14",18.65
"1288","2017-06-15",18.299999
"1289","2017-06-16",18.299999
"1290","2017-06-19",18.75
"1291","2017-06-20",18.700001
"1292","2017-06-21",19.299999
"1293","2017-06-22",19.299999
"1294","2017-06-23",19.35
"1295","2017-06-26",19.25
"1296","2017-06-27",19.4
"1297","2017-06-28",19.700001
"1298","2017-06-29",19.799999
"1299","2017-06-30",19.75
"1300","2017-07-03",19.549999
"1301","2017-07-05",19.25
"1302","2017-07-06",18.950001
"1303","2017-07-07",19.25
"1304","2017-07-10",20.450001
"1305","2017-07-11",20.65
"1306","2017-07-12",20.25
"1307","2017-07-13",20.25
"1308","2017-07-14",20.4
"1309","2017-07-17",20.299999
"1310","2017-07-18",20.25
"1311","2017-07-19",20.6
"1312","2017-07-20",20.4
"1313","2017-07-21",20.5
"1314","2017-07-24",20.25
"1315","2017-07-25",20.299999
"1316","2017-07-26",20.75
"1317","2017-07-27",20.950001
"1318","2017-07-28",20.75
"1319","2017-07-31",20.5
"1320","2017-08-01",20.700001
"1321","2017-08-02",21.85
"1322","2017-08-03",21.700001
"1323","2017-08-04",21.950001
"1324","2017-08-07",21.85
"1325","2017-08-08",20.799999
"1326","2017-08-09",20.700001
"1327","2017-08-10",20.4
"1328","2017-08-11",21.1
"1329","2017-08-14",21.4
"1330","2017-08-15",21.299999
"1331","2017-08-16",21.4
"1332","2017-08-17",21.200001
"1333","2017-08-18",20.950001
"1334","2017-08-21",20.65
"1335","2017-08-22",20.9
"1336","2017-08-23",21.1
"1337","2017-08-24",20.950001
"1338","2017-08-25",20.85
"1339","2017-08-28",20.950001
"1340","2017-08-29",20.75
"1341","2017-08-30",20.799999
"1342","2017-08-31",20.75
"1343","2017-09-01",21
"1344","2017-09-05",20.65
"1345","2017-09-06",20.700001
"1346","2017-09-07",20.25
"1347","2017-09-08",20.15
"1348","2017-09-11",21.450001
"1349","2017-09-12",22.35
"1350","2017-09-13",22.799999
"1351","2017-09-14",23.35
"1352","2017-09-15",23.549999
"1353","2017-09-18",24.1
"1354","2017-09-19",23.549999
"1355","2017-09-20",23.75
"1356","2017-09-21",23.700001
"1357","2017-09-22",24.450001
"1358","2017-09-25",24.1
"1359","2017-09-26",23.700001
"1360","2017-09-27",23.549999
"1361","2017-09-28",23.4
"1362","2017-09-29",23.6
"1363","2017-10-02",24.15
"1364","2017-10-03",23.799999
"1365","2017-10-04",24.35
"1366","2017-10-05",24.5
"1367","2017-10-06",24.15
"1368","2017-10-09",24
"1369","2017-10-10",24
"1370","2017-10-11",24.1
"1371","2017-10-12",23.950001
"1372","2017-10-13",24.049999
"1373","2017-10-16",24.1
"1374","2017-10-17",24.049999
"1375","2017-10-18",24.450001
"1376","2017-10-19",24.200001
"1377","2017-10-20",24.35
"1378","2017-10-23",23.879999
"1379","2017-10-24",23.75
"1380","2017-10-25",22.950001
"1381","2017-10-26",22.6
"1382","2017-10-27",22.4
"1383","2017-10-30",22.5
"1384","2017-10-31",22.049999
"1385","2017-11-01",22.1
"1386","2017-11-02",22.5
"1387","2017-11-03",22.549999
"1388","2017-11-06",22.25
"1389","2017-11-07",22
"1390","2017-11-08",21.5
"1391","2017-11-09",21.5
"1392","2017-11-10",21.25
"1393","2017-11-13",21.18
"1394","2017-11-14",20.65
"1395","2017-11-15",20.35
"1396","2017-11-16",21.049999
"1397","2017-11-17",21.1
"1398","2017-11-20",21.200001
"1399","2017-11-21",21.35
"1400","2017-11-22",21.4
"1401","2017-11-24",21.049999
"1402","2017-11-27",20.799999
"1403","2017-11-28",20.299999
"1404","2017-11-29",20.299999
"1405","2017-11-30",20.1
"1406","2017-12-01",20.049999
"1407","2017-12-04",20.549999
"1408","2017-12-05",20.549999
"1409","2017-12-06",20.700001
"1410","2017-12-07",21.75
"1411","2017-12-08",22.15
"1412","2017-12-11",22.25
"1413","2017-12-12",22.299999
"1414","2017-12-13",22.5
"1415","2017-12-14",22.15
"1416","2017-12-15",21.75
"1417","2017-12-18",21.700001
"1418","2017-12-19",21.5
"1419","2017-12-20",22.1
"1420","2017-12-21",22.700001
"1421","2017-12-22",22.65
"1422","2017-12-26",22.799999
"1423","2017-12-27",23.1
"1424","2017-12-28",22.950001
"1425","2017-12-29",22.9
"1426","2018-01-02",23.299999
"1427","2018-01-03",23.9
"1428","2018-01-04",23.9
"1429","2018-01-05",23.950001
"1430","2018-01-08",24.1
"1431","2018-01-09",24.25
"1432","2018-01-10",24.25
"1433","2018-01-11",24.700001
"1434","2018-01-12",25.299999
"1435","2018-01-16",24.85
"1436","2018-01-17",24.700001
"1437","2018-01-18",24.4
"1438","2018-01-19",24.35
"1439","2018-01-22",24.549999
"1440","2018-01-23",24.5
"1441","2018-01-24",25
"1442","2018-01-25",25.450001
"1443","2018-01-26",25.6
"1444","2018-01-29",25.5
"1445","2018-01-30",25.299999
"1446","2018-01-31",25.200001
"1447","2018-02-01",25.85
"1448","2018-02-02",25.549999
"1449","2018-02-05",23.950001
"1450","2018-02-06",24.35
"1451","2018-02-07",24.1
"1452","2018-02-08",23
"1453","2018-02-09",22.9
"1454","2018-02-12",23.549999
"1455","2018-02-13",23.450001
"1456","2018-02-14",23.65
"1457","2018-02-15",24
"1458","2018-02-16",23.299999
"1459","2018-02-20",23.25
"1460","2018-02-21",23
"1461","2018-02-22",23.25
"1462","2018-02-23",23.15
"1463","2018-02-26",23.75
"1464","2018-02-27",23.1
"1465","2018-02-28",22.85
"1466","2018-03-01",22.65
"1467","2018-03-02",22.6
"1468","2018-03-05",22.85
"1469","2018-03-06",22.799999
"1470","2018-03-07",22.6
"1471","2018-03-08",22.6
"1472","2018-03-09",23.049999
"1473","2018-03-12",23.35
"1474","2018-03-13",23
"1475","2018-03-14",22.75
"1476","2018-03-15",22.5
"1477","2018-03-16",22.450001
"1478","2018-03-19",22.1
"1479","2018-03-20",22.35
"1480","2018-03-21",22.200001
"1481","2018-03-22",21.799999
"1482","2018-03-23",21.5
"1483","2018-03-26",21.4
"1484","2018-03-27",21.299999
"1485","2018-03-28",21
"1486","2018-03-29",21.35
"1487","2018-04-02",20.799999
"1488","2018-04-03",21.049999
"1489","2018-04-04",21.1
"1490","2018-04-05",20.9
"1491","2018-04-06",20.25
"1492","2018-04-09",20.200001
"1493","2018-04-10",20.65
"1494","2018-04-11",20.5
"1495","2018-04-12",20.65
"1496","2018-04-13",20.200001
"1497","2018-04-16",20.200001
"1498","2018-04-17",20.549999
"1499","2018-04-18",20.73
"1500","2018-04-19",20.75
"1501","2018-04-20",20.85
"1502","2018-04-23",20.950001
"1503","2018-04-24",20.65
"1504","2018-04-25",20.15
"1505","2018-04-26",20.200001
"1506","2018-04-27",20.23
"1507","2018-04-30",20.5
"1508","2018-05-01",20.6
"1509","2018-05-02",20.5
"1510","2018-05-03",20.950001
"1511","2018-05-04",21.450001
"1512","2018-05-07",22
"1513","2018-05-08",21.6
"1514","2018-05-09",21.799999
"1515","2018-05-10",21.75
"1516","2018-05-11",21.65
"1517","2018-05-14",21.549999
"1518","2018-05-15",21.6
"1519","2018-05-16",21.9
"1520","2018-05-17",22.35
"1521","2018-05-18",21.6
"1522","2018-05-21",22.15
"1523","2018-05-22",21.950001
"1524","2018-05-23",21.9
"1525","2018-05-24",21.950001
"1526","2018-05-25",21.799999
"1527","2018-05-29",21.700001
"1528","2018-05-30",21.85
"1529","2018-05-31",21.9
"1530","2018-06-01",22.299999
"1531","2018-06-04",22.5
"1532","2018-06-05",22.65
"1533","2018-06-06",22.65
"1534","2018-06-07",22.9
"1535","2018-06-08",22.75
"1536","2018-06-11",22.700001
"1537","2018-06-12",22.450001
"1538","2018-06-13",22.6
"1539","2018-06-14",22.799999
"1540","2018-06-15",22.549999
"1541","2018-06-18",22.65
"1542","2018-06-19",22.35
"1543","2018-06-20",22.450001
"1544","2018-06-21",22.35
"1545","2018-06-22",22.5
"1546","2018-06-25",21.950001
"1547","2018-06-26",22.049999
"1548","2018-06-27",21.6
"1549","2018-06-28",21.1
"1550","2018-06-29",21.299999
"1551","2018-07-02",21.75
"1552","2018-07-03",22.35
"1553","2018-07-05",23.379999
"1554","2018-07-06",23.65
"1555","2018-07-09",23.299999
"1556","2018-07-10",23.48
"1557","2018-07-11",23.299999
"1558","2018-07-12",23.75
"1559","2018-07-13",23.799999
"1560","2018-07-16",23.549999
"1561","2018-07-17",23.75
"1562","2018-07-18",24.299999
"1563","2018-07-19",23.9
"1564","2018-07-20",23.950001
"1565","2018-07-23",24
"1566","2018-07-24",23.85
"1567","2018-07-25",23.85
"1568","2018-07-26",23.75
"1569","2018-07-27",24
"1570","2018-07-30",23.9
"1571","2018-07-31",24.35
"1572","2018-08-01",24.700001
"1573","2018-08-02",24.25
"1574","2018-08-03",24.23
"1575","2018-08-06",23.950001
"1576","2018-08-07",23.950001
"1577","2018-08-08",24.049999
"1578","2018-08-09",23.799999
"1579","2018-08-10",23.5
"1580","2018-08-13",23.4
"1581","2018-08-14",23.799999
"1582","2018-08-15",23.35
"1583","2018-08-16",23.450001
"1584","2018-08-17",23.35
"1585","2018-08-20",23.799999
"1586","2018-08-21",23.65
"1587","2018-08-22",23.75
"1588","2018-08-23",23.85
"1589","2018-08-24",24.049999
"1590","2018-08-27",23.950001
"1591","2018-08-28",23.700001
"1592","2018-08-29",23.450001
"1593","2018-08-30",23.280001
"1594","2018-08-31",23.200001
"1595","2018-09-04",23.049999
"1596","2018-09-05",22.700001
"1597","2018-09-06",22.280001
"1598","2018-09-07",22.299999
"1599","2018-09-10",22.700001
"1600","2018-09-11",22.700001
"1601","2018-09-12",22.85
"1602","2018-09-13",22.950001
"1603","2018-09-14",23.450001
"1604","2018-09-17",23.25
"1605","2018-09-18",23.6
"1606","2018-09-19",23.450001
"1607","2018-09-20",23.799999
"1608","2018-09-21",23.950001
"1609","2018-09-24",23.799999
"1610","2018-09-25",23.700001
"1611","2018-09-26",23.25
"1612","2018-09-27",22.9
"1613","2018-09-28",22.549999
"1614","2018-10-01",23.040001
"1615","2018-10-02",22.83
"1616","2018-10-03",23
"1617","2018-10-04",22.35
"1618","2018-10-05",22.01
"1619","2018-10-08",21.75
"1620","2018-10-09",21.59
"1621","2018-10-10",20.07
"1622","2018-10-11",20.200001
"1623","2018-10-12",20.280001
"1624","2018-10-15",20.75
"1625","2018-10-16",20.969999
"1626","2018-10-17",21.129999
"1627","2018-10-18",20.280001
"1628","2018-10-19",20.16
"1629","2018-10-22",20.450001
"1630","2018-10-23",19.98
"1631","2018-10-24",18.93
"1632","2018-10-25",19.4
"1633","2018-10-26",19.08
"1634","2018-10-29",18.85
"1635","2018-10-30",19.459999
"1636","2018-10-31",20.27
"1637","2018-11-01",20.870001
"1638","2018-11-02",20.26
"1639","2018-11-05",20.129999
"1640","2018-11-06",20.49
"1641","2018-11-07",21
"1642","2018-11-08",21.1
"1643","2018-11-09",19.950001
"1644","2018-11-12",19.42
"1645","2018-11-13",19.059999
"1646","2018-11-14",18.75
"1647","2018-11-15",18.57
"1648","2018-11-16",17.969999
"1649","2018-11-19",17.58
"1650","2018-11-20",17.26
"1651","2018-11-21",18.59
"1652","2018-11-23",18.98
"1653","2018-11-26",19.200001
"1654","2018-11-27",18.450001
"1655","2018-11-28",18.639999
"1656","2018-11-29",18.43
"1657","2018-11-30",18.309999
"1658","2018-12-03",18.690001
"1659","2018-12-04",17.57
"1660","2018-12-06",17.790001
"1661","2018-12-07",17.559999
"1662","2018-12-10",17.200001
"1663","2018-12-11",16.940001
"1664","2018-12-12",17.5
"1665","2018-12-13",17.08
"1666","2018-12-14",16.280001
"1667","2018-12-17",15.89
"1668","2018-12-18",15.91
"1669","2018-12-19",15.32
"1670","2018-12-20",16
"1671","2018-12-21",16.120001
"1672","2018-12-24",15.73
"1673","2018-12-26",15.94
"1674","2018-12-27",16
"1675","2018-12-28",16.17
"1676","2018-12-31",15.75
"1677","2019-01-02",16.02
"1678","2019-01-03",15.56
"1679","2019-01-04",16.200001
"1680","2019-01-07",16.540001
"1681","2019-01-08",17
"1682","2019-01-09",17.4
"1683","2019-01-10",17.25
"1684","2019-01-11",17.17
"1685","2019-01-14",17.280001
"1686","2019-01-15",17.65
"1687","2019-01-16",18.040001
"1688","2019-01-17",18.040001
"1689","2019-01-18",18.870001
"1690","2019-01-22",18.299999
"1691","2019-01-23",17.950001
"1692","2019-01-24",17.629999
"1693","2019-01-25",17.84
"1694","2019-01-28",17.620001
"1695","2019-01-29",17.75
"1696","2019-01-30",18.030001
"1697","2019-01-31",18.889999
"1698","2019-02-01",19.379999
"1699","2019-02-04",19.709999
"1700","2019-02-05",20.4
"1701","2019-02-06",19.24
"1702","2019-02-07",18.99
"1703","2019-02-08",18.75
"1704","2019-02-11",18.52
"1705","2019-02-12",18.66
"1706","2019-02-13",18.82
"1707","2019-02-14",18.67
"1708","2019-02-15",18.459999
"1709","2019-02-19",18.42
"1710","2019-02-20",18.559999
"1711","2019-02-21",18.209999
"1712","2019-02-22",18.200001
"1713","2019-02-25",18.049999
"1714","2019-02-26",18.040001
"1715","2019-02-27",17.92
"1716","2019-02-28",17.709999
"1717","2019-03-01",17.84
"1718","2019-03-04",18.030001
"1719","2019-03-05",18.07
"1720","2019-03-06",17.969999
"1721","2019-03-07",17.59
"1722","2019-03-08",17.540001
"1723","2019-03-11",17.879999
"1724","2019-03-12",17.98
"1725","2019-03-13",18.59
"1726","2019-03-14",18.559999
"1727","2019-03-15",19.01
"1728","2019-03-18",19.219999
"1729","2019-03-19",19.040001
"1730","2019-03-20",19.08
"1731","2019-03-21",19.32
"1732","2019-03-22",18.459999
"1733","2019-03-25",18.24
"1734","2019-03-26",18.379999
"1735","2019-03-27",18.200001
"1736","2019-03-28",18.25
"1737","2019-03-29",18.280001
"1738","2019-04-01",18.33
"1739","2019-04-02",18.24
"1740","2019-04-03",18.620001
"1741","2019-04-04",18.450001
"1742","2019-04-05",18.5
"1743","2019-04-08",18.65
"1744","2019-04-09",18.299999
"1745","2019-04-10",18.690001
"1746","2019-04-11",18.889999
"1747","2019-04-12",19.030001
"1748","2019-04-15",18.879999
"1749","2019-04-16",19.200001
"1750","2019-04-17",19.27
"1751","2019-04-18",20.450001
"1752","2019-04-22",20.889999
"1753","2019-04-23",21.110001
"1754","2019-04-24",20.93
"1755","2019-04-25",20.860001
"1756","2019-04-26",20.93
"1757","2019-04-29",21.48
"1758","2019-04-30",20.950001
"1759","2019-05-01",20.5
"1760","2019-05-02",20.709999
"1761","2019-05-03",21
"1762","2019-05-06",20.74
"1763","2019-05-07",20.860001
"1764","2019-05-08",20.969999
"1765","2019-05-09",20.76
"1766","2019-05-10",20.620001
"1767","2019-05-13",20.09
"1768","2019-05-14",20.459999
"1769","2019-05-15",20.83
"1770","2019-05-16",21.059999
"1771","2019-05-17",20.93
"1772","2019-05-20",20.76
"1773","2019-05-21",20.709999
"1774","2019-05-22",20.780001
"1775","2019-05-23",20.209999
"1776","2019-05-24",20.290001
"1777","2019-05-28",20.1
"1778","2019-05-29",19.940001
"1779","2019-05-30",20.290001
"1780","2019-05-31",19.700001
"1781","2019-06-03",19.799999
"1782","2019-06-04",20.450001
"1783","2019-06-05",20.76
"1784","2019-06-06",20.93
"1785","2019-06-07",21.540001
"1786","2019-06-10",21.34
"1787","2019-06-11",21.530001
"1788","2019-06-12",21.57
"1789","2019-06-13",21.870001
"1790","2019-06-14",21.780001
"1791","2019-06-17",22.18
"1792","2019-06-18",22.1
"1793","2019-06-19",22.559999
"1794","2019-06-20",22.389999
"1795","2019-06-21",22.280001
"1796","2019-06-24",21.91
"1797","2019-06-25",21.690001
"1798","2019-06-26",21.889999
"1799","2019-06-27",22.18
"1800","2019-06-28",22.610001
"1801","2019-07-01",23.34
"1802","2019-07-02",23.809999
"1803","2019-07-03",23.68
"1804","2019-07-05",23.66
"1805","2019-07-08",23.34
"1806","2019-07-09",24.290001
"1807","2019-07-10",24.280001
"1808","2019-07-11",24.08
"1809","2019-07-12",24.030001
"1810","2019-07-15",23.77
"1811","2019-07-16",23.93
"1812","2019-07-17",23.67
"1813","2019-07-18",23.49
"1814","2019-07-19",23.030001
"1815","2019-07-22",23.76
"1816","2019-07-23",24
"1817","2019-07-24",24.84
"1818","2019-07-25",24.92
"1819","2019-07-26",24.959999
"1820","2019-07-29",24.65
"1821","2019-07-30",24.68
"1822","2019-07-31",23.85
"1823","2019-08-01",23.280001
"1824","2019-08-02",22.950001
"1825","2019-08-05",22.49
"1826","2019-08-06",23.360001
"1827","2019-08-07",23.459999
"1828","2019-08-08",23.639999
"1829","2019-08-09",22.5
"1830","2019-08-12",21.690001
"1831","2019-08-13",22.030001
"1832","2019-08-14",21.459999
"1833","2019-08-15",21.07
"1834","2019-08-16",21.709999
"1835","2019-08-19",22.07
"1836","2019-08-20",22.17
"1837","2019-08-21",22.700001
"1838","2019-08-22",22.76
"1839","2019-08-23",22.02
"1840","2019-08-26",21.799999
"1841","2019-08-27",22.4
"1842","2019-08-28",22.610001
"1843","2019-08-29",22.959999
"1844","2019-08-30",22.780001
"1845","2019-09-03",22.17
"1846","2019-09-04",23.07
"1847","2019-09-05",24.24
"1848","2019-09-06",24.540001
"1849","2019-09-09",25.110001
"1850","2019-09-10",24.440001
"1851","2019-09-11",24.92
"1852","2019-09-12",25.629999
"1853","2019-09-13",25.790001
"1854","2019-09-16",26.059999
"1855","2019-09-17",26.02
"1856","2019-09-18",26.120001
"1857","2019-09-19",26.6
"1858","2019-09-20",26.6
"1859","2019-09-23",26.5
"1860","2019-09-24",26.4
"1861","2019-09-25",26.77
"1862","2019-09-26",26.75
"1863","2019-09-27",25.690001
"1864","2019-09-30",25.559999
"1865","2019-10-01",24.959999
"1866","2019-10-02",24.33
"1867","2019-10-03",24.790001
"1868","2019-10-04",24.799999
"1869","2019-10-07",24.940001
"1870","2019-10-08",24.93
"1871","2019-10-09",25.32
"1872","2019-10-10",25.610001
"1873","2019-10-11",25.77
"1874","2019-10-14",25.809999
"1875","2019-10-15",26.469999
"1876","2019-10-16",26.610001
"1877","2019-10-17",27.129999
"1878","2019-10-18",26.98
"1879","2019-10-21",27.52
"1880","2019-10-22",27.08
"1881","2019-10-23",27.43
"1882","2019-10-24",27.110001
