"","date","WPC"
"501","2008-12-26",22.700001
"502","2008-12-29",22.120001
"503","2008-12-30",22.84
"504","2008-12-31",23.43
"505","2009-01-02",23.389999
"506","2009-01-05",23.360001
"507","2009-01-06",23.16
"508","2009-01-07",22.799999
"509","2009-01-08",22.91
"510","2009-01-09",22.93
"511","2009-01-12",22.879999
"512","2009-01-13",23.25
"513","2009-01-14",23.08
"514","2009-01-15",23.629999
"515","2009-01-16",23.139999
"516","2009-01-20",22.99
"517","2009-01-21",23.66
"518","2009-01-22",23.1
"519","2009-01-23",22.99
"520","2009-01-26",23.040001
"521","2009-01-27",22.360001
"522","2009-01-28",22.459999
"523","2009-01-29",21.959999
"524","2009-01-30",21.49
"525","2009-02-02",21.99
"526","2009-02-03",22.91
"527","2009-02-04",22.49
"528","2009-02-05",22.68
"529","2009-02-06",23.120001
"530","2009-02-09",22.98
"531","2009-02-10",21.9
"532","2009-02-11",22.540001
"533","2009-02-12",22.459999
"534","2009-02-13",21.690001
"535","2009-02-17",20.18
"536","2009-02-18",20.129999
"537","2009-02-19",19.459999
"538","2009-02-20",19.17
"539","2009-02-23",17.67
"540","2009-02-24",18.77
"541","2009-02-25",18.540001
"542","2009-02-26",18.620001
"543","2009-02-27",18.58
"544","2009-03-02",17.639999
"545","2009-03-03",17
"546","2009-03-04",18.34
"547","2009-03-05",18.16
"548","2009-03-06",18.02
"549","2009-03-09",18.879999
"550","2009-03-10",20.889999
"551","2009-03-11",20.360001
"552","2009-03-12",21.190001
"553","2009-03-13",22.059999
"554","2009-03-16",22.299999
"555","2009-03-17",23.15
"556","2009-03-18",23.59
"557","2009-03-19",23.059999
"558","2009-03-20",22.530001
"559","2009-03-23",23.129999
"560","2009-03-24",22.530001
"561","2009-03-25",22.6
"562","2009-03-26",22.6
"563","2009-03-27",22.360001
"564","2009-03-30",21.83
"565","2009-03-31",22.190001
"566","2009-04-01",22.52
"567","2009-04-02",23
"568","2009-04-03",23.360001
"569","2009-04-06",23.41
"570","2009-04-07",23.200001
"571","2009-04-08",23.370001
"572","2009-04-09",23.85
"573","2009-04-13",23.27
"574","2009-04-14",22.309999
"575","2009-04-15",22.42
"576","2009-04-16",22.5
"577","2009-04-17",22.16
"578","2009-04-20",21.66
"579","2009-04-21",21.41
"580","2009-04-22",20.91
"581","2009-04-23",21.02
"582","2009-04-24",21.610001
"583","2009-04-27",21.780001
"584","2009-04-28",21.98
"585","2009-04-29",21.799999
"586","2009-04-30",21.26
"587","2009-05-01",20.530001
"588","2009-05-04",20.360001
"589","2009-05-05",20
"590","2009-05-06",20.950001
"591","2009-05-07",22.959999
"592","2009-05-08",23.75
"593","2009-05-11",24.139999
"594","2009-05-12",24.950001
"595","2009-05-13",24.139999
"596","2009-05-14",24.65
"597","2009-05-15",25.09
"598","2009-05-18",25.459999
"599","2009-05-19",25.950001
"600","2009-05-20",26.379999
"601","2009-05-21",26.219999
"602","2009-05-22",26.5
"603","2009-05-26",26.76
"604","2009-05-27",25.700001
"605","2009-05-28",25.9
"606","2009-05-29",26.040001
"607","2009-06-01",28.120001
"608","2009-06-02",28.639999
"609","2009-06-03",28.41
"610","2009-06-04",28.530001
"611","2009-06-05",27.5
"612","2009-06-08",26.940001
"613","2009-06-09",26.85
"614","2009-06-10",25.719999
"615","2009-06-11",26.23
"616","2009-06-12",26.219999
"617","2009-06-15",26.030001
"618","2009-06-16",25.83
"619","2009-06-17",25.360001
"620","2009-06-18",25.66
"621","2009-06-19",25.74
"622","2009-06-22",25.790001
"623","2009-06-23",25.74
"624","2009-06-24",25.540001
"625","2009-06-25",25.459999
"626","2009-06-26",24.950001
"627","2009-06-29",25.07
"628","2009-06-30",24.98
"629","2009-07-01",24.9
"630","2009-07-02",24.709999
"631","2009-07-06",23.629999
"632","2009-07-07",23.370001
"633","2009-07-08",22.719999
"634","2009-07-09",23.120001
"635","2009-07-10",23.02
"636","2009-07-13",23.77
"637","2009-07-14",23.99
"638","2009-07-15",25.780001
"639","2009-07-16",26.17
"640","2009-07-17",25.68
"641","2009-07-20",26.08
"642","2009-07-21",25.52
"643","2009-07-22",25.34
"644","2009-07-23",25.76
"645","2009-07-24",26.33
"646","2009-07-27",27.1
"647","2009-07-28",27.030001
"648","2009-07-29",26.629999
"649","2009-07-30",27.01
"650","2009-07-31",27.15
"651","2009-08-03",27.23
"652","2009-08-04",27.23
"653","2009-08-05",27.85
"654","2009-08-06",27.530001
"655","2009-08-07",27.870001
"656","2009-08-10",28.17
"657","2009-08-11",28
"658","2009-08-12",27.82
"659","2009-08-13",27.780001
"660","2009-08-14",27.65
"661","2009-08-17",27.559999
"662","2009-08-18",28.07
"663","2009-08-19",27.940001
"664","2009-08-20",28.110001
"665","2009-08-21",28.370001
"666","2009-08-24",28.540001
"667","2009-08-25",28.799999
"668","2009-08-26",28.780001
"669","2009-08-27",29.290001
"670","2009-08-28",28.99
"671","2009-08-31",28.51
"672","2009-09-01",27.41
"673","2009-09-02",28.07
"674","2009-09-03",28
"675","2009-09-04",27.74
"676","2009-09-08",28.059999
"677","2009-09-09",28.07
"678","2009-09-10",27.92
"679","2009-09-11",27.85
"680","2009-09-14",27.940001
"681","2009-09-15",28.25
"682","2009-09-16",28.43
"683","2009-09-17",28.5
"684","2009-09-18",29.9
"685","2009-09-21",29.92
"686","2009-09-22",30.25
"687","2009-09-23",30.27
"688","2009-09-24",29.84
"689","2009-09-25",29.35
"690","2009-09-28",29.379999
"691","2009-09-29",28.950001
"692","2009-09-30",28.309999
"693","2009-10-01",27.190001
"694","2009-10-02",26.92
"695","2009-10-05",27.84
"696","2009-10-06",27.870001
"697","2009-10-07",27.4
"698","2009-10-08",27.870001
"699","2009-10-09",28.16
"700","2009-10-12",28.35
"701","2009-10-13",27.809999
"702","2009-10-14",28.389999
"703","2009-10-15",29.26
"704","2009-10-16",29.450001
"705","2009-10-19",29.48
"706","2009-10-20",29.57
"707","2009-10-21",29.110001
"708","2009-10-22",29.360001
"709","2009-10-23",28.870001
"710","2009-10-26",28.620001
"711","2009-10-27",28.290001
"712","2009-10-28",27.68
"713","2009-10-29",28.200001
"714","2009-10-30",27.700001
"715","2009-11-02",27.27
"716","2009-11-03",27.51
"717","2009-11-04",27.360001
"718","2009-11-05",27.75
"719","2009-11-06",26.82
"720","2009-11-09",27.4
"721","2009-11-10",27.219999
"722","2009-11-11",27.49
"723","2009-11-12",27.34
"724","2009-11-13",27.26
"725","2009-11-16",27.73
"726","2009-11-17",27.440001
"727","2009-11-18",27.299999
"728","2009-11-19",27.139999
"729","2009-11-20",26.99
"730","2009-11-23",26.18
"731","2009-11-24",26.16
"732","2009-11-25",26.6
"733","2009-11-27",26.1
"734","2009-11-30",26.23
"735","2009-12-01",26.219999
"736","2009-12-02",26.440001
"737","2009-12-03",26
"738","2009-12-04",26.4
"739","2009-12-07",26.370001
"740","2009-12-08",26.129999
"741","2009-12-09",26.33
"742","2009-12-10",26.389999
"743","2009-12-11",27
"744","2009-12-14",26.780001
"745","2009-12-15",27.809999
"746","2009-12-16",28.98
"747","2009-12-17",28.16
"748","2009-12-18",26.34
"749","2009-12-21",27.52
"750","2009-12-22",27.84
"751","2009-12-23",27.93
"752","2009-12-24",28.139999
"753","2009-12-28",28.540001
"754","2009-12-29",27.27
"755","2009-12-30",27.860001
"756","2009-12-31",27.68
"757","2010-01-04",27.700001
"758","2010-01-05",27.559999
"759","2010-01-06",27.209999
"760","2010-01-07",27.639999
"761","2010-01-08",27.690001
"762","2010-01-11",27.860001
"763","2010-01-12",27.92
"764","2010-01-13",28.030001
"765","2010-01-14",27.74
"766","2010-01-15",28.01
"767","2010-01-19",28.35
"768","2010-01-20",28.49
"769","2010-01-21",28.139999
"770","2010-01-22",27.66
"771","2010-01-25",27.879999
"772","2010-01-26",27.940001
"773","2010-01-27",28.02
"774","2010-01-28",27.530001
"775","2010-01-29",27.09
"776","2010-02-01",27.190001
"777","2010-02-02",27.4
"778","2010-02-03",27
"779","2010-02-04",26.58
"780","2010-02-05",26.18
"781","2010-02-08",26.379999
"782","2010-02-09",26.33
"783","2010-02-10",25.860001
"784","2010-02-11",25.719999
"785","2010-02-12",25
"786","2010-02-16",25.219999
"787","2010-02-17",25.34
"788","2010-02-18",25.379999
"789","2010-02-19",25.540001
"790","2010-02-22",25.73
"791","2010-02-23",25.67
"792","2010-02-24",25.799999
"793","2010-02-25",25.77
"794","2010-02-26",25.799999
"795","2010-03-01",25.82
"796","2010-03-02",26.52
"797","2010-03-03",26.700001
"798","2010-03-04",26.540001
"799","2010-03-05",26.790001
"800","2010-03-08",26.82
"801","2010-03-09",27.1
"802","2010-03-10",27.860001
"803","2010-03-11",28.370001
"804","2010-03-12",28.200001
"805","2010-03-15",28.129999
"806","2010-03-16",28.18
"807","2010-03-17",28.67
"808","2010-03-18",28.76
"809","2010-03-19",29.84
"810","2010-03-22",29.83
"811","2010-03-23",30.07
"812","2010-03-24",29.92
"813","2010-03-25",29.860001
"814","2010-03-26",29.620001
"815","2010-03-29",29.68
"816","2010-03-30",30.32
"817","2010-03-31",29.379999
"818","2010-04-01",28.700001
"819","2010-04-05",29.190001
"820","2010-04-06",29.209999
"821","2010-04-07",28.870001
"822","2010-04-08",28.629999
"823","2010-04-09",28.82
"824","2010-04-12",29.66
"825","2010-04-13",29.85
"826","2010-04-14",30.049999
"827","2010-04-15",30.9
"828","2010-04-16",30.610001
"829","2010-04-19",30.559999
"830","2010-04-20",30.459999
"831","2010-04-21",30.74
"832","2010-04-22",30.790001
"833","2010-04-23",30.719999
"834","2010-04-26",30.6
"835","2010-04-27",30.190001
"836","2010-04-28",30.26
"837","2010-04-29",30.6
"838","2010-04-30",30.780001
"839","2010-05-03",30.73
"840","2010-05-04",30.280001
"841","2010-05-05",29.610001
"842","2010-05-06",28.969999
"843","2010-05-07",28.25
"844","2010-05-10",29.700001
"845","2010-05-11",29
"846","2010-05-12",28.99
"847","2010-05-13",28.93
"848","2010-05-14",28.93
"849","2010-05-17",28.92
"850","2010-05-18",28.85
"851","2010-05-19",28.309999
"852","2010-05-20",27.51
"853","2010-05-21",27.35
"854","2010-05-24",27.84
"855","2010-05-25",27.5
"856","2010-05-26",27.6
"857","2010-05-27",28.469999
"858","2010-05-28",28.02
"859","2010-06-01",28.309999
"860","2010-06-02",28
"861","2010-06-03",27.879999
"862","2010-06-04",27.24
"863","2010-06-07",27.280001
"864","2010-06-08",28.219999
"865","2010-06-09",28
"866","2010-06-10",28.59
"867","2010-06-11",28.549999
"868","2010-06-14",28.51
"869","2010-06-15",29.379999
"870","2010-06-16",29.09
"871","2010-06-17",29.08
"872","2010-06-18",28.5
"873","2010-06-21",28.219999
"874","2010-06-22",27.99
"875","2010-06-23",27.82
"876","2010-06-24",27.77
"877","2010-06-25",27.98
"878","2010-06-28",27.85
"879","2010-06-29",27.700001
"880","2010-06-30",27.639999
"881","2010-07-01",27.059999
"882","2010-07-02",27.52
"883","2010-07-06",27.049999
"884","2010-07-07",27.25
"885","2010-07-08",27.879999
"886","2010-07-09",27.99
"887","2010-07-12",27.98
"888","2010-07-13",28.379999
"889","2010-07-14",28.469999
"890","2010-07-15",29.690001
"891","2010-07-16",28.51
"892","2010-07-19",28.629999
"893","2010-07-20",29.209999
"894","2010-07-21",28.59
"895","2010-07-22",29.02
"896","2010-07-23",29.139999
"897","2010-07-26",29.42
"898","2010-07-27",29.33
"899","2010-07-28",29.09
"900","2010-07-29",28.959999
"901","2010-07-30",30.5
"902","2010-08-02",30.25
"903","2010-08-03",30.120001
"904","2010-08-04",30.5
"905","2010-08-05",30.42
"906","2010-08-06",30.48
"907","2010-08-09",30.65
"908","2010-08-10",29.85
"909","2010-08-11",29.23
"910","2010-08-12",29.15
"911","2010-08-13",28.85
"912","2010-08-16",28.799999
"913","2010-08-17",28.799999
"914","2010-08-18",28.76
"915","2010-08-19",28.370001
"916","2010-08-20",28.6
"917","2010-08-23",28.450001
"918","2010-08-24",28.75
"919","2010-08-25",28.620001
"920","2010-08-26",28.379999
"921","2010-08-27",28.42
"922","2010-08-30",28.290001
"923","2010-08-31",28.299999
"924","2010-09-01",28.52
"925","2010-09-02",28.559999
"926","2010-09-03",28.629999
"927","2010-09-07",28.18
"928","2010-09-08",28.219999
"929","2010-09-09",28.190001
"930","2010-09-10",28.57
"931","2010-09-13",28.67
"932","2010-09-14",28.540001
"933","2010-09-15",28.129999
"934","2010-09-16",28.280001
"935","2010-09-17",28.42
"936","2010-09-20",28.91
"937","2010-09-21",29.1
"938","2010-09-22",29.52
"939","2010-09-23",29.469999
"940","2010-09-24",29.450001
"941","2010-09-27",29.15
"942","2010-09-28",28.6
"943","2010-09-29",28.459999
"944","2010-09-30",28.950001
"945","2010-10-01",29.01
"946","2010-10-04",28.92
"947","2010-10-05",29.27
"948","2010-10-06",29.690001
"949","2010-10-07",29.91
"950","2010-10-08",30.040001
"951","2010-10-11",29.969999
"952","2010-10-12",29.790001
"953","2010-10-13",30
"954","2010-10-14",29.92
"955","2010-10-15",30.209999
"956","2010-10-18",29.950001
"957","2010-10-19",30.450001
"958","2010-10-20",31.16
"959","2010-10-21",31.01
"960","2010-10-22",30.639999
"961","2010-10-25",30.799999
"962","2010-10-26",30.639999
"963","2010-10-27",30.85
"964","2010-10-28",30.940001
"965","2010-10-29",31.120001
"966","2010-11-01",31.860001
"967","2010-11-02",31.76
"968","2010-11-03",31.4
