"","date","IQV"
"509","2015-05-15",67.139999
"510","2015-05-18",67.529999
"511","2015-05-19",68.370003
"512","2015-05-20",68.809998
"513","2015-05-21",68.709999
"514","2015-05-22",69.699997
"515","2015-05-26",69.269997
"516","2015-05-27",70.519997
"517","2015-05-28",70.589996
"518","2015-05-29",69.709999
"519","2015-06-01",70.040001
"520","2015-06-02",69.68
"521","2015-06-03",69.639999
"522","2015-06-04",69.669998
"523","2015-06-05",69.709999
"524","2015-06-08",69.449997
"525","2015-06-09",69.43
"526","2015-06-10",69.419998
"527","2015-06-11",69.860001
"528","2015-06-12",70.029999
"529","2015-06-15",69.690002
"530","2015-06-16",70.580002
"531","2015-06-17",70.779999
"532","2015-06-18",71.110001
"533","2015-06-19",71.849998
"534","2015-06-22",72.720001
"535","2015-06-23",73.510002
"536","2015-06-24",72.900002
"537","2015-06-25",73.489998
"538","2015-06-26",73.25
"539","2015-06-29",72.080002
"540","2015-06-30",72.610001
"541","2015-07-01",72.970001
"542","2015-07-02",72.800003
"543","2015-07-06",72.620003
"544","2015-07-07",72.860001
"545","2015-07-08",71.669998
"546","2015-07-09",72.160004
"547","2015-07-10",74.169998
"548","2015-07-13",75.239998
"549","2015-07-14",76.07
"550","2015-07-15",75.93
"551","2015-07-16",76.720001
"552","2015-07-17",76.860001
"553","2015-07-20",76.410004
"554","2015-07-21",75.290001
"555","2015-07-22",76.230003
"556","2015-07-23",75.639999
"557","2015-07-24",74.940002
"558","2015-07-27",74.580002
"559","2015-07-28",76.75
"560","2015-07-29",79.099998
"561","2015-07-30",78.75
"562","2015-07-31",76.720001
"563","2015-08-03",77.110001
"564","2015-08-04",77.489998
"565","2015-08-05",77.32
"566","2015-08-06",76
"567","2015-08-07",75.290001
"568","2015-08-10",76.139999
"569","2015-08-11",75.379997
"570","2015-08-12",75.040001
"571","2015-08-13",75
"572","2015-08-14",75.080002
"573","2015-08-17",76.169998
"574","2015-08-18",76.029999
"575","2015-08-19",75.690002
"576","2015-08-20",74.040001
"577","2015-08-21",72.940002
"578","2015-08-24",70.239998
"579","2015-08-25",71.010002
"580","2015-08-26",73.32
"581","2015-08-27",74.199997
"582","2015-08-28",75.239998
"583","2015-08-31",74.510002
"584","2015-09-01",71.900002
"585","2015-09-02",73.839996
"586","2015-09-03",74.339996
"587","2015-09-04",72.779999
"588","2015-09-08",74.349998
"589","2015-09-09",73.989998
"590","2015-09-10",74.419998
"591","2015-09-11",75.889999
"592","2015-09-14",75.610001
"593","2015-09-15",76.940002
"594","2015-09-16",77.440002
"595","2015-09-17",78.440002
"596","2015-09-18",77.57
"597","2015-09-21",76.650002
"598","2015-09-22",75.57
"599","2015-09-23",76.010002
"600","2015-09-24",75.199997
"601","2015-09-25",73.360001
"602","2015-09-28",69.059998
"603","2015-09-29",68.860001
"604","2015-09-30",69.57
"605","2015-10-01",69.610001
"606","2015-10-02",71.330002
"607","2015-10-05",70.669998
"608","2015-10-06",66.370003
"609","2015-10-07",67.769997
"610","2015-10-08",67.980003
"611","2015-10-09",69.830002
"612","2015-10-12",70.089996
"613","2015-10-13",69.879997
"614","2015-10-14",69.230003
"615","2015-10-15",70.629997
"616","2015-10-16",71.57
"617","2015-10-19",71.75
"618","2015-10-20",70.18
"619","2015-10-21",68.790001
"620","2015-10-22",67.690002
"621","2015-10-23",68.269997
"622","2015-10-26",69.139999
"623","2015-10-27",68.760002
"624","2015-10-28",66.989998
"625","2015-10-29",64.470001
"626","2015-10-30",63.650002
"627","2015-11-02",66.050003
"628","2015-11-03",65.269997
"629","2015-11-04",65.82
"630","2015-11-05",65.889999
"631","2015-11-06",66.089996
"632","2015-11-09",67.059998
"633","2015-11-10",67.260002
"634","2015-11-11",66.580002
"635","2015-11-12",66.800003
"636","2015-11-13",66.709999
"637","2015-11-16",67.190002
"638","2015-11-17",68.580002
"639","2015-11-18",69.730003
"640","2015-11-19",69.07
"641","2015-11-20",68.730003
"642","2015-11-23",69.239998
"643","2015-11-24",69.160004
"644","2015-11-25",68.510002
"645","2015-11-27",69.260002
"646","2015-11-30",67.989998
"647","2015-12-01",68.940002
"648","2015-12-02",66.75
"649","2015-12-03",65.779999
"650","2015-12-04",68.019997
"651","2015-12-07",67.410004
"652","2015-12-08",67.529999
"653","2015-12-09",66.690002
"654","2015-12-10",67.919998
"655","2015-12-11",67.349998
"656","2015-12-14",68.139999
"657","2015-12-15",68.93
"658","2015-12-16",68.730003
"659","2015-12-17",69.860001
"660","2015-12-18",69.519997
"661","2015-12-21",69.739998
"662","2015-12-22",69.290001
"663","2015-12-23",70.040001
"664","2015-12-24",69.629997
"665","2015-12-28",69.580002
"666","2015-12-29",70.459999
"667","2015-12-30",69.589996
"668","2015-12-31",68.660004
"669","2016-01-04",67.040001
"670","2016-01-05",67.110001
"671","2016-01-06",66.739998
"672","2016-01-07",65.18
"673","2016-01-08",65.099998
"674","2016-01-11",64.57
"675","2016-01-12",65.139999
"676","2016-01-13",63.759998
"677","2016-01-14",63.959999
"678","2016-01-15",63.34
"679","2016-01-19",63.360001
"680","2016-01-20",63.25
"681","2016-01-21",62.470001
"682","2016-01-22",63.610001
"683","2016-01-25",63
"684","2016-01-26",63.5
"685","2016-01-27",61.93
"686","2016-01-28",60.43
"687","2016-01-29",60.830002
"688","2016-02-01",60.529999
"689","2016-02-02",58.279999
"690","2016-02-03",58.549999
"691","2016-02-04",59.529999
"692","2016-02-05",57.5
"693","2016-02-08",55.91
"694","2016-02-09",56.700001
"695","2016-02-10",58.349998
"696","2016-02-11",59
"697","2016-02-12",60.43
"698","2016-02-16",61.790001
"699","2016-02-17",63.169998
"700","2016-02-18",62.73
"701","2016-02-19",63.43
"702","2016-02-22",62.5
"703","2016-02-23",61.650002
"704","2016-02-24",62.099998
"705","2016-02-25",62.860001
"706","2016-02-26",63.349998
"707","2016-02-29",62.709999
"708","2016-03-01",65.360001
"709","2016-03-02",65.440002
"710","2016-03-03",64.669998
"711","2016-03-04",65.440002
"712","2016-03-07",65.32
"713","2016-03-08",65.650002
"714","2016-03-09",65.510002
"715","2016-03-10",65.279999
"716","2016-03-11",67.400002
"717","2016-03-14",66.830002
"718","2016-03-15",65.400002
"719","2016-03-16",65.029999
"720","2016-03-17",64.650002
"721","2016-03-18",64.879997
"722","2016-03-21",64.599998
"723","2016-03-22",65.300003
"724","2016-03-23",64.540001
"725","2016-03-24",64.230003
"726","2016-03-28",63.77
"727","2016-03-29",65.07
"728","2016-03-30",64.699997
"729","2016-03-31",65.099998
"730","2016-04-01",67.519997
"731","2016-04-04",68.419998
"732","2016-04-05",67.690002
"733","2016-04-06",70.190002
"734","2016-04-07",70.160004
"735","2016-04-08",70.830002
"736","2016-04-11",70.349998
"737","2016-04-12",69.400002
"738","2016-04-13",70
"739","2016-04-14",69.669998
"740","2016-04-15",70.089996
"741","2016-04-18",69.830002
"742","2016-04-19",69.739998
"743","2016-04-20",69.720001
"744","2016-04-21",70.029999
"745","2016-04-22",70.040001
"746","2016-04-25",70
"747","2016-04-26",70.080002
"748","2016-04-27",69.82
"749","2016-04-28",69.980003
"750","2016-04-29",69.07
"751","2016-05-02",69.099998
"752","2016-05-03",67.459999
"753","2016-05-04",65.029999
"754","2016-05-05",64.519997
"755","2016-05-06",65.959999
"756","2016-05-09",67.029999
"757","2016-05-10",67.650002
"758","2016-05-11",65.949997
"759","2016-05-12",65.309998
"760","2016-05-13",65.739998
"761","2016-05-16",65.580002
"762","2016-05-17",65.580002
"763","2016-05-18",65.849998
"764","2016-05-19",64.919998
"765","2016-05-20",66.550003
"766","2016-05-23",65.970001
"767","2016-05-24",66.919998
"768","2016-05-25",67.059998
"769","2016-05-26",66.739998
"770","2016-05-27",66.699997
"771","2016-05-31",67.889999
"772","2016-06-01",67.860001
"773","2016-06-02",67.830002
"774","2016-06-03",67.220001
"775","2016-06-06",67.209999
"776","2016-06-07",67.239998
"777","2016-06-08",66.800003
"778","2016-06-09",66.540001
"779","2016-06-10",65.57
"780","2016-06-13",65.400002
"781","2016-06-14",65.169998
"782","2016-06-15",65.099998
"783","2016-06-16",64.870003
"784","2016-06-17",63.400002
"785","2016-06-20",63.689999
"786","2016-06-21",63.830002
"787","2016-06-22",63.919998
"788","2016-06-23",65.019997
"789","2016-06-24",63.32
"790","2016-06-27",61.32
"791","2016-06-28",62.400002
"792","2016-06-29",63.490002
"793","2016-06-30",65.32
"794","2016-07-01",66.860001
"795","2016-07-05",67.230003
"796","2016-07-06",68.309998
"797","2016-07-07",68.989998
"798","2016-07-08",71.410004
"799","2016-07-11",70.82
"800","2016-07-12",71.059998
"801","2016-07-13",71.059998
"802","2016-07-14",72.82
"803","2016-07-15",71.669998
"804","2016-07-18",72.370003
"805","2016-07-19",72.139999
"806","2016-07-20",73.220001
"807","2016-07-21",72.889999
"808","2016-07-22",74.029999
"809","2016-07-25",74.080002
"810","2016-07-26",75.449997
"811","2016-07-27",75
"812","2016-07-28",77.919998
"813","2016-07-29",77.639999
"814","2016-08-01",78.610001
"815","2016-08-02",77.559998
"816","2016-08-03",77.040001
"817","2016-08-04",77.379997
"818","2016-08-05",77.779999
"819","2016-08-08",76.559998
"820","2016-08-09",76.480003
"821","2016-08-10",76.809998
"822","2016-08-11",76.75
"823","2016-08-12",76.400002
"824","2016-08-15",76.510002
"825","2016-08-16",76.110001
"826","2016-08-17",75.300003
"827","2016-08-18",75.260002
"828","2016-08-19",75.050003
"829","2016-08-22",76.589996
"830","2016-08-23",76.010002
"831","2016-08-24",75.410004
"832","2016-08-25",75.68
"833","2016-08-26",75.690002
"834","2016-08-29",77.419998
"835","2016-08-30",77.139999
"836","2016-08-31",77.300003
"837","2016-09-01",77.419998
"838","2016-09-02",76.959999
"839","2016-09-06",76.540001
"840","2016-09-07",77.690002
"841","2016-09-08",77.849998
"842","2016-09-09",77.07
"843","2016-09-12",77.739998
"844","2016-09-13",77.529999
"845","2016-09-14",77.900002
"846","2016-09-15",77.849998
"847","2016-09-16",77.309998
"848","2016-09-19",77.379997
"849","2016-09-20",77.470001
"850","2016-09-21",78
"851","2016-09-22",78.129997
"852","2016-09-23",79.410004
"853","2016-09-26",78.980003
"854","2016-09-27",79.699997
"855","2016-09-28",79.57
"856","2016-09-29",79.059998
"857","2016-09-30",81.059998
"858","2016-10-03",80.199997
"859","2016-10-04",78.790001
"860","2016-10-05",80.540001
"861","2016-10-06",79.269997
"862","2016-10-07",79.459999
"863","2016-10-10",79.809998
"864","2016-10-11",77.230003
"865","2016-10-12",75.889999
"866","2016-10-13",75.699997
"867","2016-10-14",75.339996
"868","2016-10-17",75.279999
"869","2016-10-18",76.330002
"870","2016-10-19",75.209999
"871","2016-10-20",74.419998
"872","2016-10-21",74.019997
"873","2016-10-24",74.540001
"874","2016-10-25",74.43
"875","2016-10-26",73.120003
"876","2016-10-27",72.099998
"877","2016-10-28",71.769997
"878","2016-10-31",71.739998
"879","2016-11-01",71.660004
"880","2016-11-02",72.360001
"881","2016-11-03",72.209999
"882","2016-11-04",72.589996
"883","2016-11-07",74.589996
"884","2016-11-08",75.940002
"885","2016-11-09",77.68
"886","2016-11-10",78.339996
"887","2016-11-11",77.129997
"888","2016-11-14",76.889999
"889","2016-11-15",77.940002
"890","2016-11-16",77.309998
"891","2016-11-17",79.480003
"892","2016-11-18",79.879997
"893","2016-11-21",80.019997
"894","2016-11-22",80.199997
"895","2016-11-23",79.870003
"896","2016-11-25",80.57
"897","2016-11-28",79.82
"898","2016-11-29",80.93
"899","2016-11-30",76.830002
"900","2016-12-01",73
"901","2016-12-02",74.029999
"902","2016-12-05",75.699997
"903","2016-12-06",77.580002
"904","2016-12-07",76.93
"905","2016-12-08",77.540001
"906","2016-12-09",78.339996
"907","2016-12-12",79.410004
"908","2016-12-13",79.32
"909","2016-12-14",79.389999
"910","2016-12-15",80.540001
"911","2016-12-16",77.879997
"912","2016-12-19",76.68
"913","2016-12-20",76.889999
"914","2016-12-21",75.440002
"915","2016-12-22",74.949997
"916","2016-12-23",76.220001
"917","2016-12-27",75.849998
"918","2016-12-28",75.959999
"919","2016-12-29",75.879997
"920","2016-12-30",76.050003
"921","2017-01-03",76.93
"922","2017-01-04",77.279999
"923","2017-01-05",77
"924","2017-01-06",77.82
"925","2017-01-09",77.989998
"926","2017-01-10",77.879997
"927","2017-01-11",76.980003
"928","2017-01-12",77.190002
"929","2017-01-13",77.160004
"930","2017-01-17",76.790001
"931","2017-01-18",75.589996
"932","2017-01-19",76.07
"933","2017-01-20",76.099998
"934","2017-01-23",75.849998
"935","2017-01-24",75.349998
"936","2017-01-25",75.529999
"937","2017-01-26",75.540001
"938","2017-01-27",76.360001
"939","2017-01-30",75.349998
"940","2017-01-31",78.489998
"941","2017-02-01",78.559998
"942","2017-02-02",78.209999
"943","2017-02-03",77.620003
"944","2017-02-06",77.75
"945","2017-02-07",77.989998
"946","2017-02-08",78.129997
"947","2017-02-09",78.849998
"948","2017-02-10",79.559998
"949","2017-02-13",80
