"","date","FORD"
"1000","2010-12-20",3.53
"1001","2010-12-21",3.38
"1002","2010-12-22",3.36
"1003","2010-12-23",3.18
"1004","2010-12-27",3.13
"1005","2010-12-28",3.06
"1006","2010-12-29",3.14
"1007","2010-12-30",3.18
"1008","2010-12-31",3.22
"1009","2011-01-03",3.08
"1010","2011-01-04",3.1
"1011","2011-01-05",3.32
"1012","2011-01-06",3.2
"1013","2011-01-07",3.11
"1014","2011-01-10",3.18
"1015","2011-01-11",3.32
"1016","2011-01-12",3.65
"1017","2011-01-13",3.68
"1018","2011-01-14",3.68
"1019","2011-01-18",3.53
"1020","2011-01-19",3.42
"1021","2011-01-20",3.38
"1022","2011-01-21",3.45
"1023","2011-01-24",3.61
"1024","2011-01-25",3.52
"1025","2011-01-26",3.41
"1026","2011-01-27",3.4
"1027","2011-01-28",3.39
"1028","2011-01-31",3.42
"1029","2011-02-01",3.53
"1030","2011-02-02",3.51
"1031","2011-02-03",3.5
"1032","2011-02-04",3.59
"1033","2011-02-07",3.54
"1034","2011-02-08",3.59
"1035","2011-02-09",3.53
"1036","2011-02-10",3.51
"1037","2011-02-11",3.6
"1038","2011-02-14",3.6
"1039","2011-02-15",3.63
"1040","2011-02-16",3.75
"1041","2011-02-17",3.76
"1042","2011-02-18",3.6
"1043","2011-02-22",3.59
"1044","2011-02-23",3.42
"1045","2011-02-24",3.55
"1046","2011-02-25",3.64
"1047","2011-02-28",3.67
"1048","2011-03-01",3.62
"1049","2011-03-02",3.69
"1050","2011-03-03",3.67
"1051","2011-03-04",3.88
"1052","2011-03-07",3.73
"1053","2011-03-08",3.74
"1054","2011-03-09",3.73
"1055","2011-03-10",3.72
"1056","2011-03-11",3.75
"1057","2011-03-14",3.72
"1058","2011-03-15",3.78
"1059","2011-03-16",3.76
"1060","2011-03-17",3.89
"1061","2011-03-18",3.94
"1062","2011-03-21",4.06
"1063","2011-03-22",3.99
"1064","2011-03-23",3.95
"1065","2011-03-24",3.93
"1066","2011-03-25",3.91
"1067","2011-03-28",3.9
"1068","2011-03-29",3.88
"1069","2011-03-30",3.85
"1070","2011-03-31",3.91
"1071","2011-04-01",3.91
"1072","2011-04-04",3.95
"1073","2011-04-05",3.99
"1074","2011-04-06",3.96
"1075","2011-04-07",4.01
"1076","2011-04-08",4.09
"1077","2011-04-11",4.06
"1078","2011-04-12",4.1
"1079","2011-04-13",4.12
"1080","2011-04-14",4.24
"1081","2011-04-15",4.22
"1082","2011-04-18",4.03
"1083","2011-04-19",4.23
"1084","2011-04-20",4.11
"1085","2011-04-21",4.14
"1086","2011-04-25",4.22
"1087","2011-04-26",4.4
"1088","2011-04-27",4.49
"1089","2011-04-28",4.28
"1090","2011-04-29",4.42
"1091","2011-05-02",4.33
"1092","2011-05-03",4.4
"1093","2011-05-04",4.28
"1094","2011-05-05",4.34
"1095","2011-05-06",4.13
"1096","2011-05-09",3.96
"1097","2011-05-10",3.96
"1098","2011-05-11",3.99
"1099","2011-05-12",3.66
"1100","2011-05-13",3.75
"1101","2011-05-16",3.53
"1102","2011-05-17",3.57
"1103","2011-05-18",3.54
"1104","2011-05-19",3.58
"1105","2011-05-20",3.58
"1106","2011-05-23",3.52
"1107","2011-05-24",3.5
"1108","2011-05-25",3.43
"1109","2011-05-26",3.44
"1110","2011-05-27",3.39
"1111","2011-05-31",3.45
"1112","2011-06-01",3.65
"1113","2011-06-02",3.57
"1114","2011-06-03",3.51
"1115","2011-06-06",3.32
"1116","2011-06-07",3.25
"1117","2011-06-08",3.1
"1118","2011-06-09",3.17
"1119","2011-06-10",3.15
"1120","2011-06-13",3
"1121","2011-06-14",3.08
"1122","2011-06-15",2.99
"1123","2011-06-16",3.06
"1124","2011-06-17",3.1
"1125","2011-06-20",2.95
"1126","2011-06-21",3
"1127","2011-06-22",2.79
"1128","2011-06-23",2.86
"1129","2011-06-24",2.62
"1130","2011-06-27",2.62
"1131","2011-06-28",2.6
"1132","2011-06-29",2.62
"1133","2011-06-30",2.66
"1134","2011-07-01",2.74
"1135","2011-07-05",2.82
"1136","2011-07-06",2.93
"1137","2011-07-07",2.92
"1138","2011-07-08",3.05
"1139","2011-07-11",2.9
"1140","2011-07-12",3.02
"1141","2011-07-13",3
"1142","2011-07-14",2.99
"1143","2011-07-15",2.95
"1144","2011-07-18",2.99
"1145","2011-07-19",2.96
"1146","2011-07-20",2.96
"1147","2011-07-21",2.92
"1148","2011-07-22",2.87
"1149","2011-07-25",2.85
"1150","2011-07-26",2.83
"1151","2011-07-27",2.72
"1152","2011-07-28",2.76
"1153","2011-07-29",2.67
"1154","2011-08-01",3.03
"1155","2011-08-02",2.63
"1156","2011-08-03",2.65
"1157","2011-08-04",2.74
"1158","2011-08-05",2.71
"1159","2011-08-08",2.01
"1160","2011-08-09",2.96
"1161","2011-08-10",2.73
"1162","2011-08-11",2.73
"1163","2011-08-12",2.78
"1164","2011-08-15",2.73
"1165","2011-08-16",2.68
"1166","2011-08-17",2.65
"1167","2011-08-18",2.7
"1168","2011-08-19",2.68
"1169","2011-08-22",2.84
"1170","2011-08-23",2.66
"1171","2011-08-24",2.67
"1172","2011-08-25",2.65
"1173","2011-08-26",2.66
"1174","2011-08-29",2.7
"1175","2011-08-30",2.69
"1176","2011-08-31",2.64
"1177","2011-09-01",2.62
"1178","2011-09-02",2.7
"1179","2011-09-06",2.7
"1180","2011-09-07",2.7
"1181","2011-09-08",2.7
"1182","2011-09-09",2.7
"1183","2011-09-12",2.5
"1184","2011-09-13",2.56
"1185","2011-09-14",2.54
"1186","2011-09-15",2.58
"1187","2011-09-16",2.7
"1188","2011-09-19",2.58
"1189","2011-09-20",2.55
"1190","2011-09-21",2.51
"1191","2011-09-22",2.26
"1192","2011-09-23",2.37
"1193","2011-09-26",2.33
"1194","2011-09-27",2.37
"1195","2011-09-28",2.26
"1196","2011-09-29",2.19
"1197","2011-09-30",2.25
"1198","2011-10-03",2.06
"1199","2011-10-04",1.91
"1200","2011-10-05",1.99
"1201","2011-10-06",2.04
"1202","2011-10-07",2.04
"1203","2011-10-10",2.04
"1204","2011-10-11",2.03
"1205","2011-10-12",2.05
"1206","2011-10-13",2.12
"1207","2011-10-14",2.05
"1208","2011-10-17",2.05
"1209","2011-10-18",2.09
"1210","2011-10-19",2.06
"1211","2011-10-20",2.04
"1212","2011-10-21",2.15
"1213","2011-10-24",2.15
"1214","2011-10-25",2.05
"1215","2011-10-26",2.07
"1216","2011-10-27",2.11
"1217","2011-10-28",2.1
"1218","2011-10-31",2.02
"1219","2011-11-01",2.01
"1220","2011-11-02",2.08
"1221","2011-11-03",2.05
"1222","2011-11-04",2.02
"1223","2011-11-07",2.02
"1224","2011-11-08",2.06
"1225","2011-11-09",2
"1226","2011-11-10",1.96
"1227","2011-11-11",1.98
"1228","2011-11-14",1.81
"1229","2011-11-15",1.76
"1230","2011-11-16",1.8
"1231","2011-11-17",1.77
"1232","2011-11-18",1.78
"1233","2011-11-21",1.81
"1234","2011-11-22",1.75
"1235","2011-11-23",1.78
"1236","2011-11-25",1.72
"1237","2011-11-28",1.65
"1238","2011-11-29",1.8
"1239","2011-11-30",1.62
"1240","2011-12-01",1.64
"1241","2011-12-02",1.67
"1242","2011-12-05",1.65
"1243","2011-12-06",1.7
"1244","2011-12-07",1.63
"1245","2011-12-08",1.63
"1246","2011-12-09",1.7
"1247","2011-12-12",1.6
"1248","2011-12-13",1.65
"1249","2011-12-14",1.62
"1250","2011-12-15",1.61
"1251","2011-12-16",1.61
"1252","2011-12-19",1.65
"1253","2011-12-20",1.61
"1254","2011-12-21",1.63
"1255","2011-12-22",1.7
"1256","2011-12-23",1.65
"1257","2011-12-27",1.6
"1258","2011-12-28",1.65
"1259","2011-12-29",1.7
"1260","2011-12-30",1.67
"1261","2012-01-03",1.67
"1262","2012-01-04",1.66
"1263","2012-01-05",1.67
"1264","2012-01-06",1.67
"1265","2012-01-09",1.75
"1266","2012-01-10",1.77
"1267","2012-01-11",1.9
"1268","2012-01-12",2.02
"1269","2012-01-13",1.93
"1270","2012-01-17",1.86
"1271","2012-01-18",1.9
"1272","2012-01-19",1.9
"1273","2012-01-20",1.99
"1274","2012-01-23",1.99
"1275","2012-01-24",1.97
"1276","2012-01-25",1.97
"1277","2012-01-26",1.97
"1278","2012-01-27",1.93
"1279","2012-01-30",1.95
"1280","2012-01-31",1.95
"1281","2012-02-01",1.96
"1282","2012-02-02",1.93
"1283","2012-02-03",2.01
"1284","2012-02-06",2.06
"1285","2012-02-07",2.05
"1286","2012-02-08",2.1
"1287","2012-02-09",2.11
"1288","2012-02-10",2.03
"1289","2012-02-13",2.05
"1290","2012-02-14",2.06
"1291","2012-02-15",2.03
"1292","2012-02-16",2.14
"1293","2012-02-17",2.2
"1294","2012-02-21",2.25
"1295","2012-02-22",2.94
"1296","2012-02-23",2.53
"1297","2012-02-24",2.53
"1298","2012-02-27",2.26
"1299","2012-02-28",2.36
"1300","2012-02-29",2.89
"1301","2012-03-01",2.98
"1302","2012-03-02",2.93
"1303","2012-03-05",2.9
"1304","2012-03-06",2.98
"1305","2012-03-07",2.89
"1306","2012-03-08",2.89
"1307","2012-03-09",2.87
"1308","2012-03-12",2.9
"1309","2012-03-13",2.82
"1310","2012-03-14",2.84
"1311","2012-03-15",2.84
"1312","2012-03-16",2.85
"1313","2012-03-19",2.78
"1314","2012-03-20",2.67
"1315","2012-03-21",2.61
"1316","2012-03-22",2.47
"1317","2012-03-23",2.47
"1318","2012-03-26",2.46
"1319","2012-03-27",2.4
"1320","2012-03-28",2.37
"1321","2012-03-29",2.35
"1322","2012-03-30",2.37
"1323","2012-04-02",2.36
"1324","2012-04-03",2.35
"1325","2012-04-04",2.3
"1326","2012-04-05",2.19
"1327","2012-04-09",2.11
"1328","2012-04-10",2.07
"1329","2012-04-11",2.19
"1330","2012-04-12",2.35
"1331","2012-04-13",2.5
"1332","2012-04-16",2.41
"1333","2012-04-17",2.21
"1334","2012-04-18",2.31
"1335","2012-04-19",2.35
"1336","2012-04-20",2.41
"1337","2012-04-23",2.3
"1338","2012-04-24",2.35
"1339","2012-04-25",2.22
"1340","2012-04-26",2.33
"1341","2012-04-27",2.3
"1342","2012-04-30",2.29
"1343","2012-05-01",2.23
"1344","2012-05-02",2.2
"1345","2012-05-03",2.2
"1346","2012-05-04",2.2
"1347","2012-05-07",2.15
"1348","2012-05-08",2.24
"1349","2012-05-09",2.21
"1350","2012-05-10",2.15
"1351","2012-05-11",2.07
"1352","2012-05-14",1.94
"1353","2012-05-15",1.98
"1354","2012-05-16",1.87
"1355","2012-05-17",1.85
"1356","2012-05-18",1.68
"1357","2012-05-21",1.72
"1358","2012-05-22",1.82
"1359","2012-05-23",1.91
"1360","2012-05-24",2.15
"1361","2012-05-25",2.11
"1362","2012-05-29",2.24
"1363","2012-05-30",2.22
"1364","2012-05-31",2.14
"1365","2012-06-01",2.03
"1366","2012-06-04",1.92
"1367","2012-06-05",1.91
"1368","2012-06-06",2
"1369","2012-06-07",1.93
"1370","2012-06-08",1.9
"1371","2012-06-11",1.96
"1372","2012-06-12",1.85
"1373","2012-06-13",1.85
"1374","2012-06-14",1.86
"1375","2012-06-15",1.85
"1376","2012-06-18",1.8
"1377","2012-06-19",1.76
"1378","2012-06-20",1.75
"1379","2012-06-21",1.76
"1380","2012-06-22",1.76
"1381","2012-06-25",1.73
"1382","2012-06-26",1.76
"1383","2012-06-27",1.74
"1384","2012-06-28",1.73
"1385","2012-06-29",1.74
"1386","2012-07-02",1.69
"1387","2012-07-03",1.64
"1388","2012-07-05",1.62
"1389","2012-07-06",1.55
"1390","2012-07-09",1.59
"1391","2012-07-10",1.62
"1392","2012-07-11",1.45
"1393","2012-07-12",1.54
"1394","2012-07-13",1.52
"1395","2012-07-16",1.44
"1396","2012-07-17",1.37
"1397","2012-07-18",1.32
"1398","2012-07-19",1.4
"1399","2012-07-20",1.39
"1400","2012-07-23",1.32
"1401","2012-07-24",1.36
"1402","2012-07-25",1.3
"1403","2012-07-26",1.37
"1404","2012-07-27",1.33
"1405","2012-07-30",1.42
"1406","2012-07-31",1.49
"1407","2012-08-01",1.42
"1408","2012-08-02",1.4
"1409","2012-08-03",1.36
"1410","2012-08-06",1.29
"1411","2012-08-07",1.32
"1412","2012-08-08",1.29
"1413","2012-08-09",1.27
"1414","2012-08-10",1.3
"1415","2012-08-13",1.27
"1416","2012-08-14",1.31
"1417","2012-08-15",1.26
"1418","2012-08-16",1.22
"1419","2012-08-17",1.19
"1420","2012-08-20",1.17
"1421","2012-08-21",1.19
"1422","2012-08-22",1.14
"1423","2012-08-23",1.06
"1424","2012-08-24",1.14
"1425","2012-08-27",1.14
"1426","2012-08-28",1.12
"1427","2012-08-29",1.14
"1428","2012-08-30",1.1
"1429","2012-08-31",1.14
"1430","2012-09-04",1.19
"1431","2012-09-05",1.19
"1432","2012-09-06",1.21
"1433","2012-09-07",1.23
"1434","2012-09-10",1.18
"1435","2012-09-11",1.19
"1436","2012-09-12",1.24
"1437","2012-09-13",1.17
"1438","2012-09-14",1.18
"1439","2012-09-17",1.22
"1440","2012-09-18",1.23
"1441","2012-09-19",1.17
"1442","2012-09-20",1.24
"1443","2012-09-21",1.24
"1444","2012-09-24",1.21
"1445","2012-09-25",1.22
"1446","2012-09-26",1.19
"1447","2012-09-27",1.17
"1448","2012-09-28",1.17
"1449","2012-10-01",1.17
"1450","2012-10-02",1.23
"1451","2012-10-03",1.2
"1452","2012-10-04",1.18
"1453","2012-10-05",1.11
"1454","2012-10-08",1.13
"1455","2012-10-09",1.12
"1456","2012-10-10",1.15
"1457","2012-10-11",1.26
"1458","2012-10-12",1.17
"1459","2012-10-15",1.22
"1460","2012-10-16",1.23
"1461","2012-10-17",1.24
"1462","2012-10-18",1.13
"1463","2012-10-19",1.21
"1464","2012-10-22",1.17
"1465","2012-10-23",1.22
"1466","2012-10-24",1.21
"1467","2012-10-25",1.17
"1468","2012-10-26",1.18
"1469","2012-10-31",1.21
"1470","2012-11-01",1.21
"1471","2012-11-02",1.22
"1472","2012-11-05",1.26
"1473","2012-11-06",1.27
"1474","2012-11-07",1.21
"1475","2012-11-08",1.16
"1476","2012-11-09",1.23
"1477","2012-11-12",1.22
"1478","2012-11-13",1.21
"1479","2012-11-14",1.25
"1480","2012-11-15",1.14
"1481","2012-11-16",1.16
"1482","2012-11-19",1.17
"1483","2012-11-20",1.18
"1484","2012-11-21",1.18
"1485","2012-11-23",1.18
"1486","2012-11-26",1.19
"1487","2012-11-27",1.15
"1488","2012-11-28",1.2
"1489","2012-11-29",1.24
"1490","2012-11-30",1.21
"1491","2012-12-03",1.2
"1492","2012-12-04",1.18
"1493","2012-12-05",1.23
"1494","2012-12-06",1.14
"1495","2012-12-07",1.17
"1496","2012-12-10",1.15
"1497","2012-12-11",1.17
"1498","2012-12-12",1.13
"1499","2012-12-13",1.14
"1500","2012-12-14",1.21
"1501","2012-12-17",1.21
"1502","2012-12-18",1.22
"1503","2012-12-19",1.24
"1504","2012-12-20",1.2
"1505","2012-12-21",1.25
"1506","2012-12-24",1.22
"1507","2012-12-26",1.24
"1508","2012-12-27",1.13
"1509","2012-12-28",1.19
"1510","2012-12-31",1.48
"1511","2013-01-02",1.51
"1512","2013-01-03",1.64
"1513","2013-01-04",1.61
"1514","2013-01-07",1.61
"1515","2013-01-08",1.62
"1516","2013-01-09",1.6
"1517","2013-01-10",1.62
"1518","2013-01-11",1.64
"1519","2013-01-14",1.64
"1520","2013-01-15",1.63
"1521","2013-01-16",1.72
"1522","2013-01-17",1.72
"1523","2013-01-18",1.74
"1524","2013-01-22",1.79
"1525","2013-01-23",1.9
"1526","2013-01-24",1.94
"1527","2013-01-25",1.85
"1528","2013-01-28",1.87
"1529","2013-01-29",1.91
"1530","2013-01-30",1.88
"1531","2013-01-31",1.87
"1532","2013-02-01",1.81
"1533","2013-02-04",1.8
"1534","2013-02-05",1.82
"1535","2013-02-06",1.86
"1536","2013-02-07",1.86
"1537","2013-02-08",1.88
"1538","2013-02-11",1.85
"1539","2013-02-12",1.87
"1540","2013-02-13",1.86
"1541","2013-02-14",1.85
"1542","2013-02-15",1.87
"1543","2013-02-19",1.93
"1544","2013-02-20",1.98
"1545","2013-02-21",2.01
"1546","2013-02-22",2.09
"1547","2013-02-25",2.1
"1548","2013-02-26",2.02
"1549","2013-02-27",2.02
"1550","2013-02-28",2
"1551","2013-03-01",1.99
"1552","2013-03-04",1.99
"1553","2013-03-05",1.97
"1554","2013-03-06",1.98
"1555","2013-03-07",1.98
"1556","2013-03-08",1.99
"1557","2013-03-11",2
"1558","2013-03-12",2.03
"1559","2013-03-13",2.07
"1560","2013-03-14",2.02
"1561","2013-03-15",2.03
"1562","2013-03-18",2.05
"1563","2013-03-19",2.02
"1564","2013-03-20",2.02
"1565","2013-03-21",2.04
"1566","2013-03-22",2.01
"1567","2013-03-25",2.05
"1568","2013-03-26",2.05
"1569","2013-03-27",2.06
"1570","2013-03-28",2.05
"1571","2013-04-01",2.05
"1572","2013-04-02",2.03
"1573","2013-04-03",2.04
"1574","2013-04-04",2.04
"1575","2013-04-05",2.06
"1576","2013-04-08",2.08
"1577","2013-04-09",2.07
"1578","2013-04-10",2.07
"1579","2013-04-11",2.08
"1580","2013-04-12",2.08
"1581","2013-04-15",2.11
"1582","2013-04-16",2.08
"1583","2013-04-17",2.07
"1584","2013-04-18",2.07
"1585","2013-04-19",1.96
"1586","2013-04-22",1.97
"1587","2013-04-23",1.95
"1588","2013-04-24",1.97
"1589","2013-04-25",1.86
"1590","2013-04-26",1.87
"1591","2013-04-29",1.88
"1592","2013-04-30",2.01
"1593","2013-05-01",2.04
"1594","2013-05-02",2
"1595","2013-05-03",1.89
"1596","2013-05-06",1.97
"1597","2013-05-07",1.92
"1598","2013-05-08",1.89
"1599","2013-05-09",1.79
"1600","2013-05-10",2.04
"1601","2013-05-13",1.95
"1602","2013-05-14",1.99
"1603","2013-05-15",1.99
"1604","2013-05-16",2
"1605","2013-05-17",1.98
"1606","2013-05-20",1.95
"1607","2013-05-21",2.02
"1608","2013-05-22",1.96
"1609","2013-05-23",1.94
"1610","2013-05-24",2
"1611","2013-05-28",2
"1612","2013-05-29",1.96
"1613","2013-05-30",1.92
"1614","2013-05-31",1.92
"1615","2013-06-03",1.95
"1616","2013-06-04",1.91
"1617","2013-06-05",1.86
"1618","2013-06-06",2
"1619","2013-06-07",1.9
"1620","2013-06-10",1.99
"1621","2013-06-11",2
"1622","2013-06-12",2
"1623","2013-06-13",2
"1624","2013-06-14",1.96
"1625","2013-06-17",1.95
"1626","2013-06-18",1.97
"1627","2013-06-19",1.97
"1628","2013-06-20",1.93
"1629","2013-06-21",1.92
"1630","2013-06-24",1.99
"1631","2013-06-25",1.93
"1632","2013-06-26",1.91
"1633","2013-06-27",1.94
"1634","2013-06-28",1.9
"1635","2013-07-01",1.9
"1636","2013-07-02",1.96
"1637","2013-07-03",1.9
"1638","2013-07-05",1.92
"1639","2013-07-08",1.96
"1640","2013-07-09",1.93
"1641","2013-07-10",1.92
"1642","2013-07-11",1.92
"1643","2013-07-12",1.93
"1644","2013-07-15",1.9
"1645","2013-07-16",1.91
"1646","2013-07-17",1.9
"1647","2013-07-18",1.92
"1648","2013-07-19",1.9
"1649","2013-07-22",1.9
"1650","2013-07-23",1.9
"1651","2013-07-24",1.9
"1652","2013-07-25",1.87
"1653","2013-07-26",1.89
"1654","2013-07-29",1.88
"1655","2013-07-30",1.88
"1656","2013-07-31",1.89
"1657","2013-08-01",1.89
"1658","2013-08-02",1.9
"1659","2013-08-05",1.94
"1660","2013-08-06",1.93
"1661","2013-08-07",1.91
"1662","2013-08-08",1.92
"1663","2013-08-09",1.91
"1664","2013-08-12",1.85
"1665","2013-08-13",1.89
"1666","2013-08-14",1.88
"1667","2013-08-15",1.89
"1668","2013-08-16",1.86
"1669","2013-08-19",1.87
"1670","2013-08-20",1.85
"1671","2013-08-21",1.85
"1672","2013-08-22",1.84
"1673","2013-08-23",1.78
"1674","2013-08-26",1.74
"1675","2013-08-27",1.71
"1676","2013-08-28",1.8
"1677","2013-08-29",1.8
"1678","2013-08-30",1.77
"1679","2013-09-03",1.74
"1680","2013-09-04",1.83
"1681","2013-09-05",1.94
"1682","2013-09-06",1.96
"1683","2013-09-09",1.9
"1684","2013-09-10",1.84
"1685","2013-09-11",1.87
"1686","2013-09-12",1.85
"1687","2013-09-13",1.95
"1688","2013-09-16",1.86
"1689","2013-09-17",1.91
"1690","2013-09-18",1.95
"1691","2013-09-19",1.87
"1692","2013-09-20",1.86
"1693","2013-09-23",1.87
"1694","2013-09-24",1.86
"1695","2013-09-25",1.89
"1696","2013-09-26",1.86
"1697","2013-09-27",1.87
"1698","2013-09-30",1.87
"1699","2013-10-01",1.86
"1700","2013-10-02",1.82
"1701","2013-10-03",1.83
"1702","2013-10-04",1.88
"1703","2013-10-07",1.83
"1704","2013-10-08",1.84
"1705","2013-10-09",1.84
"1706","2013-10-10",1.85
"1707","2013-10-11",1.81
"1708","2013-10-14",1.8
"1709","2013-10-15",1.8
"1710","2013-10-16",1.8
"1711","2013-10-17",1.74
"1712","2013-10-18",1.69
"1713","2013-10-21",1.73
"1714","2013-10-22",1.76
"1715","2013-10-23",1.78
"1716","2013-10-24",1.74
"1717","2013-10-25",1.75
"1718","2013-10-28",1.75
"1719","2013-10-29",1.81
"1720","2013-10-30",1.77
"1721","2013-10-31",1.75
"1722","2013-11-01",1.77
"1723","2013-11-04",1.73
"1724","2013-11-05",1.74
"1725","2013-11-06",1.71
"1726","2013-11-07",1.71
"1727","2013-11-08",1.7
"1728","2013-11-11",1.64
"1729","2013-11-12",1.65
"1730","2013-11-13",1.66
"1731","2013-11-14",1.63
"1732","2013-11-15",1.52
"1733","2013-11-18",1.59
"1734","2013-11-19",1.54
"1735","2013-11-20",1.52
"1736","2013-11-21",1.51
"1737","2013-11-22",1.41
"1738","2013-11-25",1.49
"1739","2013-11-26",1.48
"1740","2013-11-27",1.47
"1741","2013-11-29",1.69
"1742","2013-12-02",1.67
"1743","2013-12-03",1.6
"1744","2013-12-04",1.59
"1745","2013-12-05",1.65
"1746","2013-12-06",1.55
"1747","2013-12-09",1.59
"1748","2013-12-10",1.54
"1749","2013-12-11",1.59
"1750","2013-12-12",1.6
"1751","2013-12-13",1.55
"1752","2013-12-16",1.53
"1753","2013-12-17",1.49
"1754","2013-12-18",1.5
"1755","2013-12-19",1.54
"1756","2013-12-20",1.46
"1757","2013-12-23",1.46
"1758","2013-12-24",1.46
"1759","2013-12-26",1.58
"1760","2013-12-27",1.5
"1761","2013-12-30",1.51
"1762","2013-12-31",1.55
"1763","2014-01-02",1.65
"1764","2014-01-03",1.6
"1765","2014-01-06",1.6
"1766","2014-01-07",1.57
"1767","2014-01-08",1.62
"1768","2014-01-09",1.67
"1769","2014-01-10",1.74
"1770","2014-01-13",1.71
"1771","2014-01-14",1.79
"1772","2014-01-15",1.83
"1773","2014-01-16",1.74
"1774","2014-01-17",1.74
"1775","2014-01-21",1.9
"1776","2014-01-22",1.86
"1777","2014-01-23",1.8
"1778","2014-01-24",1.89
"1779","2014-01-27",1.77
"1780","2014-01-28",1.79
"1781","2014-01-29",1.7
"1782","2014-01-30",1.73
"1783","2014-01-31",1.66
"1784","2014-02-03",1.65
"1785","2014-02-04",1.65
"1786","2014-02-05",1.7
"1787","2014-02-06",1.65
"1788","2014-02-07",1.73
"1789","2014-02-10",1.75
"1790","2014-02-11",1.73
"1791","2014-02-12",1.7
"1792","2014-02-13",1.66
"1793","2014-02-14",1.69
"1794","2014-02-18",1.83
"1795","2014-02-19",1.68
"1796","2014-02-20",1.61
"1797","2014-02-21",1.58
"1798","2014-02-24",1.67
"1799","2014-02-25",1.7
"1800","2014-02-26",1.71
"1801","2014-02-27",1.75
"1802","2014-02-28",1.75
"1803","2014-03-03",1.71
"1804","2014-03-04",1.69
"1805","2014-03-05",1.73
"1806","2014-03-06",1.64
"1807","2014-03-07",1.7
"1808","2014-03-10",1.73
"1809","2014-03-11",1.73
"1810","2014-03-12",1.72
"1811","2014-03-13",1.54
"1812","2014-03-14",1.6
"1813","2014-03-17",1.6
"1814","2014-03-18",1.59
"1815","2014-03-19",1.59
"1816","2014-03-20",1.56
"1817","2014-03-21",1.54
"1818","2014-03-24",1.55
"1819","2014-03-25",1.67
"1820","2014-03-26",1.55
"1821","2014-03-27",1.57
"1822","2014-03-28",1.6
"1823","2014-03-31",1.96
"1824","2014-04-01",1.81
"1825","2014-04-02",1.78
"1826","2014-04-03",1.71
"1827","2014-04-04",1.66
"1828","2014-04-07",1.69
"1829","2014-04-08",1.75
"1830","2014-04-09",1.71
"1831","2014-04-10",1.71
"1832","2014-04-11",1.69
"1833","2014-04-14",1.68
"1834","2014-04-15",1.61
"1835","2014-04-16",1.64
"1836","2014-04-17",1.65
"1837","2014-04-21",1.66
"1838","2014-04-22",1.7
"1839","2014-04-23",1.65
"1840","2014-04-24",1.65
"1841","2014-04-25",1.69
"1842","2014-04-28",1.7
"1843","2014-04-29",1.69
"1844","2014-04-30",1.65
"1845","2014-05-01",1.65
"1846","2014-05-02",1.7
"1847","2014-05-05",1.67
"1848","2014-05-06",1.65
"1849","2014-05-07",1.65
"1850","2014-05-08",1.64
"1851","2014-05-09",1.6
"1852","2014-05-12",1.57
"1853","2014-05-13",1.54
"1854","2014-05-14",1.51
"1855","2014-05-15",1.59
"1856","2014-05-16",1.15
"1857","2014-05-19",1.29
"1858","2014-05-20",1.35
"1859","2014-05-21",1.36
"1860","2014-05-22",1.32
"1861","2014-05-23",1.35
"1862","2014-05-27",1.31
"1863","2014-05-28",1.31
"1864","2014-05-29",1.29
"1865","2014-05-30",1.34
"1866","2014-06-02",1.34
"1867","2014-06-03",1.37
"1868","2014-06-04",1.37
"1869","2014-06-05",1.27
"1870","2014-06-06",1.31
"1871","2014-06-09",1.25
"1872","2014-06-10",1.2
"1873","2014-06-11",1.25
"1874","2014-06-12",1.29
"1875","2014-06-13",1.31
"1876","2014-06-16",1.27
"1877","2014-06-17",1.27
"1878","2014-06-18",1.24
"1879","2014-06-19",1.21
"1880","2014-06-20",1.26
"1881","2014-06-23",1.27
"1882","2014-06-24",1.23
"1883","2014-06-25",1.19
"1884","2014-06-26",1.21
"1885","2014-06-27",1.22
"1886","2014-06-30",1.22
"1887","2014-07-01",1.19
"1888","2014-07-02",1.19
"1889","2014-07-03",1.2
"1890","2014-07-07",1.23
"1891","2014-07-08",1.31
"1892","2014-07-09",1.3
"1893","2014-07-10",1.35
"1894","2014-07-11",1.45
"1895","2014-07-14",1.42
"1896","2014-07-15",1.4
"1897","2014-07-16",1.45
"1898","2014-07-17",1.36
"1899","2014-07-18",1.37
"1900","2014-07-21",1.35
"1901","2014-07-22",1.4
"1902","2014-07-23",1.43
"1903","2014-07-24",1.37
"1904","2014-07-25",1.41
"1905","2014-07-28",1.4
"1906","2014-07-29",1.39
"1907","2014-07-30",1.38
"1908","2014-07-31",1.36
"1909","2014-08-01",1.27
"1910","2014-08-04",1.33
"1911","2014-08-05",1.32
"1912","2014-08-06",1.31
"1913","2014-08-07",1.29
"1914","2014-08-08",1.22
"1915","2014-08-11",1.23
"1916","2014-08-12",1.23
"1917","2014-08-13",1.22
"1918","2014-08-14",1.23
"1919","2014-08-15",1.27
"1920","2014-08-18",1.21
"1921","2014-08-19",1.21
"1922","2014-08-20",1.28
"1923","2014-08-21",1.22
"1924","2014-08-22",1.21
"1925","2014-08-25",1.27
"1926","2014-08-26",1.24
"1927","2014-08-27",1.25
"1928","2014-08-28",1.23
"1929","2014-08-29",1.28
"1930","2014-09-02",1.28
"1931","2014-09-03",1.29
"1932","2014-09-04",1.3
"1933","2014-09-05",1.35
