"","date","APOP"
"984","2020-06-26",3.26
"985","2020-06-29",3.29
"986","2020-06-30",3.15
"987","2020-07-01",3.1
"988","2020-07-02",3.27
"989","2020-07-06",3.28
"990","2020-07-07",3.22
"991","2020-07-08",3.18
"992","2020-07-09",3.2
"993","2020-07-10",3.13
"994","2020-07-13",3.02
"995","2020-07-14",3.06
"996","2020-07-15",3.06
"997","2020-07-16",3.07
"998","2020-07-17",3.2
"999","2020-07-20",3.2
"1000","2020-07-21",3.39
"1001","2020-07-22",3.28
"1002","2020-07-23",3.24
"1003","2020-07-24",3.12
"1004","2020-07-27",3.21
"1005","2020-07-28",3.22
"1006","2020-07-29",3.13
"1007","2020-07-30",3.22
"1008","2020-07-31",3.15
"1009","2020-08-03",3.21
"1010","2020-08-04",3.22
"1011","2020-08-05",3.3
"1012","2020-08-06",3.37
"1013","2020-08-07",3.3
"1014","2020-08-10",3.27
"1015","2020-08-11",3.27
"1016","2020-08-12",3.14
"1017","2020-08-13",3.05
"1018","2020-08-14",3.07
"1019","2020-08-17",3.04
"1020","2020-08-18",3.02
"1021","2020-08-19",2.89
"1022","2020-08-20",2.67
"1023","2020-08-21",2.76
"1024","2020-08-24",2.64
"1025","2020-08-25",2.66
"1026","2020-08-26",2.6
"1027","2020-08-27",2.44
"1028","2020-08-28",2.35
"1029","2020-08-31",2.15
"1030","2020-09-01",2.22
"1031","2020-09-02",2.13
"1032","2020-09-03",2.02
"1033","2020-09-04",1.89
"1034","2020-09-08",2
"1035","2020-09-09",2.01
"1036","2020-09-10",2.17
"1037","2020-09-11",2.06
"1038","2020-09-14",2.07
"1039","2020-09-15",2.14
"1040","2020-09-16",2.15
"1041","2020-09-17",2.24
"1042","2020-09-18",2.18
"1043","2020-09-21",2.15
"1044","2020-09-22",2.17
"1045","2020-09-23",2.11
"1046","2020-09-24",2.49
"1047","2020-09-25",2.25
"1048","2020-09-28",2.2
"1049","2020-09-29",2.15
"1050","2020-09-30",2.1
"1051","2020-10-01",2.08
"1052","2020-10-02",2.04
"1053","2020-10-05",2.14
"1054","2020-10-06",2.099
"1055","2020-10-07",2.138
"1056","2020-10-08",2.18
"1057","2020-10-09",2.21
"1058","2020-10-12",2.25
"1059","2020-10-13",2.21
"1060","2020-10-14",2.232
"1061","2020-10-15",2.22
"1062","2020-10-16",2.231
"1063","2020-10-19",2.25
"1064","2020-10-20",2.15
"1065","2020-10-21",2.07
"1066","2020-10-22",2.2
"1067","2020-10-23",1.949
"1068","2020-10-26",1.75
"1069","2020-10-27",1.79
"1070","2020-10-28",1.7
"1071","2020-10-29",2.08
"1072","2020-10-30",1.81
"1073","2020-11-02",1.71
"1074","2020-11-03",1.78
"1075","2020-11-04",1.73
"1076","2020-11-05",1.76
"1077","2020-11-06",1.75
"1078","2020-11-09",1.805
"1079","2020-11-10",1.83
"1080","2020-11-11",1.85
"1081","2020-11-12",1.84
"1082","2020-11-13",1.883
"1083","2020-11-16",1.96
"1084","2020-11-17",1.92
"1085","2020-11-18",1.82
"1086","2020-11-19",1.82
"1087","2020-11-20",1.81
"1088","2020-11-23",1.92
"1089","2020-11-24",1.91
"1090","2020-11-25",1.88
"1091","2020-11-27",1.92
