"","date","KFFB"
"1010","2011-01-04",9.49
"1011","2011-01-05",9.49
"1012","2011-01-06",9.49
"1013","2011-01-07",9.2
"1014","2011-01-10",9.2
"1015","2011-01-11",9.2
"1016","2011-01-12",9.2
"1017","2011-01-13",9.45
"1018","2011-01-14",9.45
"1019","2011-01-18",9.45
"1020","2011-01-19",9.45
"1021","2011-01-20",9.2
"1022","2011-01-21",9.2
"1023","2011-01-24",9.2
"1024","2011-01-25",9.2
"1025","2011-01-26",9.4
"1026","2011-01-27",9.4
"1027","2011-01-28",9.4
"1028","2011-01-31",9.3
"1029","2011-02-01",9.39
"1030","2011-02-02",9.39
"1031","2011-02-03",9.39
"1032","2011-02-04",9.39
"1033","2011-02-07",9.2
"1034","2011-02-08",9.2
"1035","2011-02-09",9.2
"1036","2011-02-10",9.2
"1037","2011-02-11",9.2
"1038","2011-02-14",9.2
"1039","2011-02-15",9.29
"1040","2011-02-16",9.05
"1041","2011-02-17",9.37
"1042","2011-02-18",8.82
"1043","2011-02-22",9
"1044","2011-02-23",9.58
"1045","2011-02-24",9.22
"1046","2011-02-25",9
"1047","2011-02-28",8.85
"1048","2011-03-01",8.62
"1049","2011-03-02",9.18
"1050","2011-03-03",9.25
"1051","2011-03-04",9.01
"1052","2011-03-07",9.07
"1053","2011-03-08",9.07
"1054","2011-03-09",9.01
"1055","2011-03-10",9.01
"1056","2011-03-11",9
"1057","2011-03-14",9.2
"1058","2011-03-15",9.2
"1059","2011-03-16",9.06
"1060","2011-03-17",9
"1061","2011-03-18",9
"1062","2011-03-21",9
"1063","2011-03-22",8.4
"1064","2011-03-23",8.4
"1065","2011-03-24",8.45
"1066","2011-03-25",8.45
"1067","2011-03-28",8.45
"1068","2011-03-29",8.45
"1069","2011-03-30",8.59
"1070","2011-03-31",8.51
"1071","2011-04-01",8.74
"1072","2011-04-04",8.74
"1073","2011-04-05",8.74
"1074","2011-04-06",8.51
"1075","2011-04-07",8.51
"1076","2011-04-08",8.59
"1077","2011-04-11",8.59
"1078","2011-04-12",8.59
"1079","2011-04-13",8.04
"1080","2011-04-14",8.16
"1081","2011-04-15",7.75
"1082","2011-04-18",7.75
"1083","2011-04-19",7.75
"1084","2011-04-20",7.83
"1085","2011-04-21",7.83
"1086","2011-04-25",8.54
"1087","2011-04-26",8.21
"1088","2011-04-27",8.03
"1089","2011-04-28",8.03
"1090","2011-04-29",8.03
"1091","2011-05-02",8.04
"1092","2011-05-03",8.04
"1093","2011-05-04",8.04
"1094","2011-05-05",8.39
"1095","2011-05-06",9.19
"1096","2011-05-09",8.6
"1097","2011-05-10",8.27
"1098","2011-05-11",8.26
"1099","2011-05-12",8.52
"1100","2011-05-13",8.17
"1101","2011-05-16",8.17
"1102","2011-05-17",8.47
"1103","2011-05-18",8.47
"1104","2011-05-19",8.4
"1105","2011-05-20",9.25
"1106","2011-05-23",9.25
"1107","2011-05-24",9.25
"1108","2011-05-25",8.41
"1109","2011-05-26",8.41
"1110","2011-05-27",8.83
"1111","2011-05-31",8.83
"1112","2011-06-01",9.03
"1113","2011-06-02",8.93
"1114","2011-06-03",8.93
"1115","2011-06-06",8.93
"1116","2011-06-07",8.87
"1117","2011-06-08",9.09
"1118","2011-06-09",9.18
"1119","2011-06-10",9.18
"1120","2011-06-13",8.86
"1121","2011-06-14",8.92
"1122","2011-06-15",8.98
"1123","2011-06-16",8.99
"1124","2011-06-17",9.06
"1125","2011-06-20",8.88
"1126","2011-06-21",8.95
"1127","2011-06-22",9.03
"1128","2011-06-23",8.99
"1129","2011-06-24",9.25
"1130","2011-06-27",9.04
"1131","2011-06-28",9.04
"1132","2011-06-29",9
"1133","2011-06-30",9
"1134","2011-07-01",9.03
"1135","2011-07-05",9.03
"1136","2011-07-06",9.07
"1137","2011-07-07",8.95
"1138","2011-07-08",8.81
"1139","2011-07-11",8.96
"1140","2011-07-12",8.74
"1141","2011-07-13",8.74
"1142","2011-07-14",8.74
"1143","2011-07-15",8.55
"1144","2011-07-18",8.75
"1145","2011-07-19",8.96
"1146","2011-07-20",8.99
"1147","2011-07-21",9.04
"1148","2011-07-22",8.99
"1149","2011-07-25",9.04
"1150","2011-07-26",9.15
"1151","2011-07-27",9.18
"1152","2011-07-28",8.99
"1153","2011-07-29",8.99
"1154","2011-08-01",9.08
"1155","2011-08-02",9.1
"1156","2011-08-03",8.86
"1157","2011-08-04",8.86
"1158","2011-08-05",8.9
"1159","2011-08-08",8.7
"1160","2011-08-09",8
"1161","2011-08-10",8.18
"1162","2011-08-11",7.71
"1163","2011-08-12",7.49
"1164","2011-08-15",7.49
"1165","2011-08-16",7.25
"1166","2011-08-17",7.47
"1167","2011-08-18",7.73
"1168","2011-08-19",7.88
"1169","2011-08-22",7.95
"1170","2011-08-23",7.95
"1171","2011-08-24",8.15
"1172","2011-08-25",8.15
"1173","2011-08-26",8.15
"1174","2011-08-29",8.25
"1175","2011-08-30",7.9
"1176","2011-08-31",7.94
"1177","2011-09-01",8.09
"1178","2011-09-02",8.09
"1179","2011-09-06",8.09
"1180","2011-09-07",8.09
"1181","2011-09-08",8.09
"1182","2011-09-09",7.02
"1183","2011-09-12",7.65
"1184","2011-09-13",7.82
"1185","2011-09-14",7.4
"1186","2011-09-15",7.41
"1187","2011-09-16",7.41
"1188","2011-09-19",7.48
"1189","2011-09-20",7.3
"1190","2011-09-21",7.07
"1191","2011-09-22",7.07
"1192","2011-09-23",6.8
"1193","2011-09-26",6.1
"1194","2011-09-27",6.54
"1195","2011-09-28",6.54
"1196","2011-09-29",7.41
"1197","2011-09-30",7.73
"1198","2011-10-03",7.65
"1199","2011-10-04",6.82
"1200","2011-10-05",6.75
"1201","2011-10-06",6.48
"1202","2011-10-07",6.56
"1203","2011-10-10",6.5
"1204","2011-10-11",6.41
"1205","2011-10-12",6.43
"1206","2011-10-13",6.44
"1207","2011-10-14",6.44
"1208","2011-10-17",6.44
"1209","2011-10-18",6.44
"1210","2011-10-19",6.41
"1211","2011-10-20",6.26
"1212","2011-10-21",6.36
"1213","2011-10-24",6.57
"1214","2011-10-25",6.57
"1215","2011-10-26",6.25
"1216","2011-10-27",6.4
"1217","2011-10-28",6.4
"1218","2011-10-31",6.08
"1219","2011-11-01",6.17
"1220","2011-11-02",6.26
"1221","2011-11-03",6.4
"1222","2011-11-04",7.1
"1223","2011-11-07",8.35
"1224","2011-11-08",8.3
"1225","2011-11-09",8.25
"1226","2011-11-10",8.5
"1227","2011-11-11",8.22
"1228","2011-11-14",8.33
"1229","2011-11-15",8.42
"1230","2011-11-16",8.42
"1231","2011-11-17",8.58
"1232","2011-11-18",8.65
"1233","2011-11-21",8.65
"1234","2011-11-22",8.88
"1235","2011-11-23",8.75
"1236","2011-11-25",8.75
"1237","2011-11-28",8.75
"1238","2011-11-29",8.75
"1239","2011-11-30",9.24
"1240","2011-12-01",9.24
"1241","2011-12-02",9.24
"1242","2011-12-05",9.07
"1243","2011-12-06",9.16
"1244","2011-12-07",9.18
"1245","2011-12-08",9.18
"1246","2011-12-09",9.18
"1247","2011-12-12",9.1
"1248","2011-12-13",9.2
"1249","2011-12-14",9.2
"1250","2011-12-15",9.13
"1251","2011-12-16",9.13
"1252","2011-12-19",9.13
"1253","2011-12-20",8.75
"1254","2011-12-21",8.86
"1255","2011-12-22",8.85
"1256","2011-12-23",8.93
"1257","2011-12-27",8.9
"1258","2011-12-28",8.92
"1259","2011-12-29",9.05
"1260","2011-12-30",9.18
"1261","2012-01-03",8.99
"1262","2012-01-04",8.99
"1263","2012-01-05",8.85
"1264","2012-01-06",8.97
"1265","2012-01-09",8.97
"1266","2012-01-10",9.05
"1267","2012-01-11",9.05
"1268","2012-01-12",9.05
"1269","2012-01-13",9.05
"1270","2012-01-17",9.05
"1271","2012-01-18",9.05
"1272","2012-01-19",9.05
"1273","2012-01-20",9.24
"1274","2012-01-23",9.25
"1275","2012-01-24",9.25
"1276","2012-01-25",9.07
"1277","2012-01-26",9.07
"1278","2012-01-27",9.15
"1279","2012-01-30",9.05
"1280","2012-01-31",9.05
"1281","2012-02-01",9.05
"1282","2012-02-02",9.05
"1283","2012-02-03",9.05
"1284","2012-02-06",9.05
"1285","2012-02-07",9.05
"1286","2012-02-08",9.06
"1287","2012-02-09",9.22
"1288","2012-02-10",9.07
"1289","2012-02-13",9.15
"1290","2012-02-14",9.15
"1291","2012-02-15",9.05
"1292","2012-02-16",9.05
"1293","2012-02-17",9.24
"1294","2012-02-21",9.24
"1295","2012-02-22",9.24
"1296","2012-02-23",9.23
"1297","2012-02-24",9.23
"1298","2012-02-27",9.23
"1299","2012-02-28",9.23
"1300","2012-02-29",9.14
"1301","2012-03-01",9.25
"1302","2012-03-02",9.25
"1303","2012-03-05",9.1
"1304","2012-03-06",9.1
"1305","2012-03-07",9.1
"1306","2012-03-08",9.06
"1307","2012-03-09",9.06
"1308","2012-03-12",9.06
"1309","2012-03-13",9.1
"1310","2012-03-14",9.1
"1311","2012-03-15",9.1
"1312","2012-03-16",9.26
"1313","2012-03-19",9.26
"1314","2012-03-20",9.26
"1315","2012-03-21",9.26
"1316","2012-03-22",9.11
"1317","2012-03-23",9.11
"1318","2012-03-26",9.24
"1319","2012-03-27",9.11
"1320","2012-03-28",9.11
"1321","2012-03-29",9.11
"1322","2012-03-30",8.89
"1323","2012-04-02",9.24
"1324","2012-04-03",9.24
"1325","2012-04-04",9.24
"1326","2012-04-05",9.24
"1327","2012-04-09",9.24
"1328","2012-04-10",9.06
"1329","2012-04-11",8.8
"1330","2012-04-12",8.8
"1331","2012-04-13",8.8
"1332","2012-04-16",8.8
"1333","2012-04-17",8.8
"1334","2012-04-18",8.8
"1335","2012-04-19",8.8
"1336","2012-04-20",8.63
"1337","2012-04-23",8.5
"1338","2012-04-24",8.5
"1339","2012-04-25",8.5
"1340","2012-04-26",8.5
"1341","2012-04-27",8.5
"1342","2012-04-30",8.5
"1343","2012-05-01",8.88
"1344","2012-05-02",8.5
"1345","2012-05-03",8.5
"1346","2012-05-04",8.5
"1347","2012-05-07",8.5
"1348","2012-05-08",8.5
"1349","2012-05-09",8.5
"1350","2012-05-10",8.95
"1351","2012-05-11",8.7
"1352","2012-05-14",8.7
"1353","2012-05-15",8.75
"1354","2012-05-16",9.09
"1355","2012-05-17",8.75
"1356","2012-05-18",8.45
"1357","2012-05-21",8.39
"1358","2012-05-22",8.9
"1359","2012-05-23",8.78
"1360","2012-05-24",8.62
"1361","2012-05-25",8.62
"1362","2012-05-29",8.4
"1363","2012-05-30",8.38
"1364","2012-05-31",8.52
"1365","2012-06-01",8.32
"1366","2012-06-04",8.32
"1367","2012-06-05",8.32
"1368","2012-06-06",8.32
"1369","2012-06-07",8.32
"1370","2012-06-08",8.5
"1371","2012-06-11",8.5
"1372","2012-06-12",8.5
"1373","2012-06-13",8.5
"1374","2012-06-14",8.5
"1375","2012-06-15",8.5
"1376","2012-06-18",8
"1377","2012-06-19",8.01
"1378","2012-06-20",8.01
"1379","2012-06-21",8.01
"1380","2012-06-22",7.99
"1381","2012-06-25",7.99
"1382","2012-06-26",7.99
"1383","2012-06-27",8.5
"1384","2012-06-28",8.5
"1385","2012-06-29",8.49
"1386","2012-07-02",8.49
"1387","2012-07-03",8.49
"1388","2012-07-05",8.44
"1389","2012-07-06",8.44
"1390","2012-07-09",8.44
"1391","2012-07-10",8.44
"1392","2012-07-11",8.1
"1393","2012-07-12",8.1
"1394","2012-07-13",8.1
"1395","2012-07-16",8.1
"1396","2012-07-17",8
"1397","2012-07-18",8.1
"1398","2012-07-19",8.06
"1399","2012-07-20",7.99
"1400","2012-07-23",7.8
"1401","2012-07-24",8.05
"1402","2012-07-25",8.05
"1403","2012-07-26",8
"1404","2012-07-27",8
"1405","2012-07-30",8
"1406","2012-07-31",7.51
"1407","2012-08-01",8
"1408","2012-08-02",7.75
"1409","2012-08-03",7.75
"1410","2012-08-06",7.74
"1411","2012-08-07",7.74
"1412","2012-08-08",7.74
"1413","2012-08-09",7.74
"1414","2012-08-10",7.74
"1415","2012-08-13",7.5
"1416","2012-08-14",7.5
"1417","2012-08-15",7.74
"1418","2012-08-16",7.74
"1419","2012-08-17",7.5
"1420","2012-08-20",7.69
"1421","2012-08-21",7.69
"1422","2012-08-22",7.69
"1423","2012-08-23",7.56
"1424","2012-08-24",7.54
"1425","2012-08-27",7.54
"1426","2012-08-28",7.54
"1427","2012-08-29",7.62
"1428","2012-08-30",7.69
"1429","2012-08-31",7.74
"1430","2012-09-04",7.81
"1431","2012-09-05",7.88
"1432","2012-09-06",7.88
"1433","2012-09-07",7.95
"1434","2012-09-10",7.88
"1435","2012-09-11",7.88
"1436","2012-09-12",7.88
"1437","2012-09-13",7.26
"1438","2012-09-14",7.6
"1439","2012-09-17",7.6
"1440","2012-09-18",7.6
"1441","2012-09-19",7.26
"1442","2012-09-20",7.26
"1443","2012-09-21",7.56
"1444","2012-09-24",7.51
"1445","2012-09-25",7.61
"1446","2012-09-26",7.25
"1447","2012-09-27",7.32
"1448","2012-09-28",7.56
"1449","2012-10-01",7.62
"1450","2012-10-02",7.79
"1451","2012-10-03",7.88
"1452","2012-10-04",8
"1453","2012-10-05",8.22
"1454","2012-10-08",8.5
"1455","2012-10-09",8.1
"1456","2012-10-10",8.03
"1457","2012-10-11",8.06
"1458","2012-10-12",8.3
"1459","2012-10-15",8
"1460","2012-10-16",8.09
"1461","2012-10-17",8.09
"1462","2012-10-18",8.27
"1463","2012-10-19",8.18
"1464","2012-10-22",8.01
"1465","2012-10-23",8.01
"1466","2012-10-24",8.14
"1467","2012-10-25",8.14
"1468","2012-10-26",8.14
"1469","2012-10-31",8
"1470","2012-11-01",8
"1471","2012-11-02",8
"1472","2012-11-05",8
"1473","2012-11-06",8
"1474","2012-11-07",8.39
"1475","2012-11-08",8.39
"1476","2012-11-09",8.39
"1477","2012-11-12",8.39
"1478","2012-11-13",8.39
"1479","2012-11-14",8.45
"1480","2012-11-15",8.45
"1481","2012-11-16",8.45
"1482","2012-11-19",8.36
"1483","2012-11-20",8.49
"1484","2012-11-21",8.49
"1485","2012-11-23",8.45
"1486","2012-11-26",8.34
"1487","2012-11-27",8.34
"1488","2012-11-28",8.23
"1489","2012-11-29",8.23
"1490","2012-11-30",8.23
"1491","2012-12-03",8.45
"1492","2012-12-04",8.44
"1493","2012-12-05",8.44
"1494","2012-12-06",8.39
"1495","2012-12-07",8.28
"1496","2012-12-10",8.35
"1497","2012-12-11",8.25
"1498","2012-12-12",8
"1499","2012-12-13",8.3
"1500","2012-12-14",7.5
"1501","2012-12-17",8.03
"1502","2012-12-18",8
"1503","2012-12-19",8
"1504","2012-12-20",8.1
"1505","2012-12-21",8.1
"1506","2012-12-24",8.1
"1507","2012-12-26",7.81
"1508","2012-12-27",7.75
"1509","2012-12-28",7.75
"1510","2012-12-31",7.45
"1511","2013-01-02",7.52
"1512","2013-01-03",7.3
"1513","2013-01-04",7.3
"1514","2013-01-07",7.5
"1515","2013-01-08",7.5
"1516","2013-01-09",7.46
"1517","2013-01-10",7.55
"1518","2013-01-11",7.7
"1519","2013-01-14",7.65
"1520","2013-01-15",7.81
"1521","2013-01-16",7.8
"1522","2013-01-17",8
"1523","2013-01-18",7.85
"1524","2013-01-22",7.94
"1525","2013-01-23",7.9
"1526","2013-01-24",8
"1527","2013-01-25",8.2
"1528","2013-01-28",8.2
"1529","2013-01-29",7.99
"1530","2013-01-30",8
"1531","2013-01-31",8.2
"1532","2013-02-01",8
"1533","2013-02-04",7.9
"1534","2013-02-05",7.95
"1535","2013-02-06",7.99
"1536","2013-02-07",8
"1537","2013-02-08",7.95
"1538","2013-02-11",8
"1539","2013-02-12",8
"1540","2013-02-13",8.09
"1541","2013-02-14",8.09
"1542","2013-02-15",8
"1543","2013-02-19",8
"1544","2013-02-20",8.01
"1545","2013-02-21",7.97
"1546","2013-02-22",8.02
"1547","2013-02-25",8.02
"1548","2013-02-26",8.15
"1549","2013-02-27",8
"1550","2013-02-28",8.08
"1551","2013-03-01",8.1
"1552","2013-03-04",8.1
"1553","2013-03-05",8
"1554","2013-03-06",8
"1555","2013-03-07",8.15
"1556","2013-03-08",8.04
"1557","2013-03-11",8.04
"1558","2013-03-12",8.06
"1559","2013-03-13",8
"1560","2013-03-14",8
"1561","2013-03-15",8.21
"1562","2013-03-18",8.15
"1563","2013-03-19",7.95
"1564","2013-03-20",8.04
"1565","2013-03-21",8.04
"1566","2013-03-22",8
"1567","2013-03-25",8
"1568","2013-03-26",8.03
"1569","2013-03-27",8
"1570","2013-03-28",8
"1571","2013-04-01",8.15
"1572","2013-04-02",8.12
"1573","2013-04-03",8.12
"1574","2013-04-04",8.13
"1575","2013-04-05",8.15
"1576","2013-04-08",8.1
"1577","2013-04-09",8.1
"1578","2013-04-10",8.1
"1579","2013-04-11",7.95
"1580","2013-04-12",8
"1581","2013-04-15",7.96
"1582","2013-04-16",8
"1583","2013-04-17",8
"1584","2013-04-18",7.95
"1585","2013-04-19",8
"1586","2013-04-22",8
"1587","2013-04-23",8.02
"1588","2013-04-24",8.08
"1589","2013-04-25",7.95
"1590","2013-04-26",7.95
"1591","2013-04-29",7.95
"1592","2013-04-30",7.95
"1593","2013-05-01",7.95
"1594","2013-05-02",8
"1595","2013-05-03",8
"1596","2013-05-06",8
"1597","2013-05-07",7.95
"1598","2013-05-08",7.98
"1599","2013-05-09",8
"1600","2013-05-10",8
"1601","2013-05-13",8.15
"1602","2013-05-14",7.96
"1603","2013-05-15",8.01
"1604","2013-05-16",8
"1605","2013-05-17",8
"1606","2013-05-20",8.05
"1607","2013-05-21",8.05
"1608","2013-05-22",8.05
"1609","2013-05-23",8.05
"1610","2013-05-24",8.05
"1611","2013-05-28",8.1
"1612","2013-05-29",8.14
"1613","2013-05-30",8.05
"1614","2013-05-31",8.05
"1615","2013-06-03",8.1
"1616","2013-06-04",8
"1617","2013-06-05",8.17
"1618","2013-06-06",8.12
"1619","2013-06-07",7.96
"1620","2013-06-10",8.16
"1621","2013-06-11",8.15
"1622","2013-06-12",7.95
"1623","2013-06-13",8.17
"1624","2013-06-14",8.14
"1625","2013-06-17",8.18
"1626","2013-06-18",8.16
"1627","2013-06-19",8.16
"1628","2013-06-20",8
"1629","2013-06-21",8
"1630","2013-06-24",8
"1631","2013-06-25",8
"1632","2013-06-26",8.19
"1633","2013-06-27",8.19
"1634","2013-06-28",8.06
"1635","2013-07-01",8.35
"1636","2013-07-02",8.34
"1637","2013-07-03",8.34
"1638","2013-07-05",8.33
"1639","2013-07-08",8.35
"1640","2013-07-09",8.2
"1641","2013-07-10",8.2
"1642","2013-07-11",8.2
"1643","2013-07-12",8.2
"1644","2013-07-15",8.3
"1645","2013-07-16",8.2
"1646","2013-07-17",8.21
"1647","2013-07-18",8.44
"1648","2013-07-19",8.44
"1649","2013-07-22",8.4
"1650","2013-07-23",8.45
"1651","2013-07-24",8.45
"1652","2013-07-25",8.42
"1653","2013-07-26",8.45
"1654","2013-07-29",8.25
"1655","2013-07-30",8.25
"1656","2013-07-31",8.29
"1657","2013-08-01",8.05
"1658","2013-08-02",7.84
"1659","2013-08-05",7.9
"1660","2013-08-06",7.95
"1661","2013-08-07",7.98
"1662","2013-08-08",8.2
"1663","2013-08-09",7.96
"1664","2013-08-12",7.82
"1665","2013-08-13",7.94
"1666","2013-08-14",8.17
"1667","2013-08-15",8.03
"1668","2013-08-16",7.96
"1669","2013-08-19",8.07
"1670","2013-08-20",8.2
"1671","2013-08-21",8.15
"1672","2013-08-22",8.15
"1673","2013-08-23",8.2
"1674","2013-08-26",8.22
"1675","2013-08-27",8.22
"1676","2013-08-28",8.28
"1677","2013-08-29",8.23
"1678","2013-08-30",8.23
"1679","2013-09-03",8.25
"1680","2013-09-04",8.15
"1681","2013-09-05",8.28
"1682","2013-09-06",8
"1683","2013-09-09",8
"1684","2013-09-10",8.23
"1685","2013-09-11",8.18
"1686","2013-09-12",8.25
"1687","2013-09-13",8.13
"1688","2013-09-16",8.3
"1689","2013-09-17",8.22
"1690","2013-09-18",8.25
"1691","2013-09-19",8.25
"1692","2013-09-20",8.02
"1693","2013-09-23",8.07
"1694","2013-09-24",8.12
"1695","2013-09-25",8.1
"1696","2013-09-26",8.21
"1697","2013-09-27",8.2
"1698","2013-09-30",8.19
"1699","2013-10-01",8.12
"1700","2013-10-02",8
"1701","2013-10-03",8
"1702","2013-10-04",8.08
"1703","2013-10-07",8.03
"1704","2013-10-08",8.12
"1705","2013-10-09",8.03
"1706","2013-10-10",8.01
"1707","2013-10-11",8.05
"1708","2013-10-14",8.11
"1709","2013-10-15",8.11
"1710","2013-10-16",8.12
"1711","2013-10-17",8.12
"1712","2013-10-18",8.15
"1713","2013-10-21",8.18
"1714","2013-10-22",8.07
"1715","2013-10-23",8.1
"1716","2013-10-24",8.05
"1717","2013-10-25",7.87
"1718","2013-10-28",8.25
"1719","2013-10-29",8.17
"1720","2013-10-30",8
"1721","2013-10-31",8.16
"1722","2013-11-01",8.01
"1723","2013-11-04",8.22
"1724","2013-11-05",8.2
"1725","2013-11-06",8.22
"1726","2013-11-07",8.24
"1727","2013-11-08",8.24
"1728","2013-11-11",8.15
"1729","2013-11-12",8.25
"1730","2013-11-13",8.31
"1731","2013-11-14",8.23
"1732","2013-11-15",8.19
"1733","2013-11-18",8.43
"1734","2013-11-19",8.2
"1735","2013-11-20",8.16
"1736","2013-11-21",8.16
"1737","2013-11-22",8.38
"1738","2013-11-25",8.35
"1739","2013-11-26",8.35
"1740","2013-11-27",8.2
"1741","2013-11-29",8.15
"1742","2013-12-02",8.16
"1743","2013-12-03",8.17
"1744","2013-12-04",8.02
"1745","2013-12-05",8.17
"1746","2013-12-06",8.02
"1747","2013-12-09",8.19
"1748","2013-12-10",8.15
"1749","2013-12-11",8.15
"1750","2013-12-12",8.15
"1751","2013-12-13",8.15
"1752","2013-12-16",8.15
"1753","2013-12-17",8.15
"1754","2013-12-18",8.15
"1755","2013-12-19",8.15
"1756","2013-12-20",8.2
"1757","2013-12-23",8.21
"1758","2013-12-24",8
"1759","2013-12-26",8.18
"1760","2013-12-27",8.18
"1761","2013-12-30",8.18
"1762","2013-12-31",8
"1763","2014-01-02",8.15
"1764","2014-01-03",8.15
"1765","2014-01-06",8.15
"1766","2014-01-07",8.24
"1767","2014-01-08",8.45
"1768","2014-01-09",8.15
"1769","2014-01-10",8.1
"1770","2014-01-13",8.06
"1771","2014-01-14",8.06
"1772","2014-01-15",8.1
"1773","2014-01-16",8.2
"1774","2014-01-17",8.2
"1775","2014-01-21",8.4
"1776","2014-01-22",8.49
"1777","2014-01-23",8.5
"1778","2014-01-24",8.5
"1779","2014-01-27",8.85
"1780","2014-01-28",8.67
"1781","2014-01-29",8.67
"1782","2014-01-30",8.53
"1783","2014-01-31",8.53
"1784","2014-02-03",8.53
"1785","2014-02-04",8.5
"1786","2014-02-05",8.46
"1787","2014-02-06",8.54
"1788","2014-02-07",8.4
"1789","2014-02-10",8.4
"1790","2014-02-11",8.4
"1791","2014-02-12",8.45
"1792","2014-02-13",8.8
"1793","2014-02-14",8.75
"1794","2014-02-18",8.43
"1795","2014-02-19",8.5
"1796","2014-02-20",8.55
"1797","2014-02-21",8.85
"1798","2014-02-24",8.84
"1799","2014-02-25",8.84
"1800","2014-02-26",8.5
"1801","2014-02-27",8.5
"1802","2014-02-28",8.45
"1803","2014-03-03",8.45
"1804","2014-03-04",8.55
"1805","2014-03-05",8.4
"1806","2014-03-06",8.5
"1807","2014-03-07",8.5
"1808","2014-03-10",8.5
"1809","2014-03-11",8.5
"1810","2014-03-12",8.5
"1811","2014-03-13",8.5
"1812","2014-03-14",8.45
"1813","2014-03-17",8.37
"1814","2014-03-18",8.5
"1815","2014-03-19",8.63
"1816","2014-03-20",8.63
"1817","2014-03-21",8.46
"1818","2014-03-24",8.46
"1819","2014-03-25",8.55
"1820","2014-03-26",8.49
"1821","2014-03-27",8.8
"1822","2014-03-28",8.53
"1823","2014-03-31",8.69
"1824","2014-04-01",8.55
"1825","2014-04-02",8.57
"1826","2014-04-03",8.57
"1827","2014-04-04",8.56
"1828","2014-04-07",8.56
"1829","2014-04-08",8.48
"1830","2014-04-09",8.48
"1831","2014-04-10",8.45
"1832","2014-04-11",8.51
"1833","2014-04-14",8.47
"1834","2014-04-15",8.47
"1835","2014-04-16",8.47
"1836","2014-04-17",8.45
"1837","2014-04-21",8.65
"1838","2014-04-22",8.52
"1839","2014-04-23",8.55
"1840","2014-04-24",8.55
"1841","2014-04-25",8.55
"1842","2014-04-28",8.73
"1843","2014-04-29",8.73
"1844","2014-04-30",8.59
"1845","2014-05-01",8.59
"1846","2014-05-02",8.59
"1847","2014-05-05",8.59
"1848","2014-05-06",8.55
"1849","2014-05-07",8.45
"1850","2014-05-08",8.33
"1851","2014-05-09",8.48
"1852","2014-05-12",8.59
"1853","2014-05-13",8.59
"1854","2014-05-14",8.47
"1855","2014-05-15",8.45
"1856","2014-05-16",8.45
"1857","2014-05-19",8.45
"1858","2014-05-20",8.48
"1859","2014-05-21",8.37
"1860","2014-05-22",8.45
"1861","2014-05-23",8.49
"1862","2014-05-27",8.5
"1863","2014-05-28",8.43
"1864","2014-05-29",8.67
"1865","2014-05-30",8.67
"1866","2014-06-02",8.55
"1867","2014-06-03",8.55
"1868","2014-06-04",8.55
"1869","2014-06-05",8.55
"1870","2014-06-06",8.55
"1871","2014-06-09",8.5
"1872","2014-06-10",8.48
"1873","2014-06-11",8.48
"1874","2014-06-12",8.48
"1875","2014-06-13",8.48
"1876","2014-06-16",8.55
"1877","2014-06-17",8.55
"1878","2014-06-18",8.53
"1879","2014-06-19",8.53
"1880","2014-06-20",8.88
"1881","2014-06-23",8.5
"1882","2014-06-24",8.5
"1883","2014-06-25",8.64
"1884","2014-06-26",8.75
"1885","2014-06-27",8.75
"1886","2014-06-30",8.75
"1887","2014-07-01",8.75
"1888","2014-07-02",8.75
"1889","2014-07-03",8.75
"1890","2014-07-07",8.75
"1891","2014-07-08",8.49
"1892","2014-07-09",8.6
"1893","2014-07-10",8.45
"1894","2014-07-11",8.45
"1895","2014-07-14",8.45
"1896","2014-07-15",8.45
"1897","2014-07-16",8.45
"1898","2014-07-17",8.45
"1899","2014-07-18",8.55
"1900","2014-07-21",8.31
"1901","2014-07-22",8.44
"1902","2014-07-23",8.6
"1903","2014-07-24",8.65
"1904","2014-07-25",8.64
"1905","2014-07-28",8.56
"1906","2014-07-29",8.53
"1907","2014-07-30",8.49
"1908","2014-07-31",8.43
"1909","2014-08-01",8.43
"1910","2014-08-04",8.34
"1911","2014-08-05",8.34
"1912","2014-08-06",8.34
"1913","2014-08-07",8.34
"1914","2014-08-08",8.26
"1915","2014-08-11",8.33
"1916","2014-08-12",8.22
"1917","2014-08-13",8.44
"1918","2014-08-14",8.44
"1919","2014-08-15",8.35
"1920","2014-08-18",8.69
"1921","2014-08-19",8.37
"1922","2014-08-20",8.34
"1923","2014-08-21",8.34
"1924","2014-08-22",8.55
"1925","2014-08-25",8.55
"1926","2014-08-26",8.31
"1927","2014-08-27",8.31
"1928","2014-08-28",8.31
"1929","2014-08-29",8.53
"1930","2014-09-02",8.35
"1931","2014-09-03",8
"1932","2014-09-04",8.24
"1933","2014-09-05",8.24
"1934","2014-09-08",8.32
"1935","2014-09-09",8.2
"1936","2014-09-10",8.15
"1937","2014-09-11",8.34
"1938","2014-09-12",8.33
"1939","2014-09-15",8.15
"1940","2014-09-16",8.3
"1941","2014-09-17",8.18
"1942","2014-09-18",8.05
"1943","2014-09-19",8.25
"1944","2014-09-22",8.2
"1945","2014-09-23",8.3
"1946","2014-09-24",8.15
"1947","2014-09-25",8.26
"1948","2014-09-26",8.15
"1949","2014-09-29",8.05
"1950","2014-09-30",8.05
