"","date","MXL"
"1002","2014-03-17",9.71
"1003","2014-03-18",10.03
"1004","2014-03-19",9.8
"1005","2014-03-20",9.82
"1006","2014-03-21",9.85
"1007","2014-03-24",9.74
"1008","2014-03-25",9.71
"1009","2014-03-26",9.32
"1010","2014-03-27",9.56
"1011","2014-03-28",9.36
"1012","2014-03-31",9.48
"1013","2014-04-01",9.53
"1014","2014-04-02",9.67
"1015","2014-04-03",9.47
"1016","2014-04-04",8.98
"1017","2014-04-07",8.56
"1018","2014-04-08",8.9
"1019","2014-04-09",9.12
"1020","2014-04-10",9
"1021","2014-04-11",9
"1022","2014-04-14",8.98
"1023","2014-04-15",8.8
"1024","2014-04-16",8.92
"1025","2014-04-17",8.9
"1026","2014-04-21",8.97
"1027","2014-04-22",8.98
"1028","2014-04-23",8.88
"1029","2014-04-24",8.98
"1030","2014-04-25",8.61
"1031","2014-04-28",8.39
"1032","2014-04-29",8.37
"1033","2014-04-30",7.87
"1034","2014-05-01",9.43
"1035","2014-05-02",9.04
"1036","2014-05-05",9.14
"1037","2014-05-06",8.89
"1038","2014-05-07",8.65
"1039","2014-05-08",8.58
"1040","2014-05-09",8.75
"1041","2014-05-12",9.18
"1042","2014-05-13",8.8
"1043","2014-05-14",8.71
"1044","2014-05-15",8.69
"1045","2014-05-16",8.57
"1046","2014-05-19",8.8
"1047","2014-05-20",8.32
"1048","2014-05-21",8.69
"1049","2014-05-22",8.53
"1050","2014-05-23",8.68
"1051","2014-05-27",8.4
"1052","2014-05-28",8.92
"1053","2014-05-29",9.27
"1054","2014-05-30",9.46
"1055","2014-06-02",9.23
"1056","2014-06-03",9.2
"1057","2014-06-04",9.32
"1058","2014-06-05",9.35
"1059","2014-06-06",9.25
"1060","2014-06-09",9.43
"1061","2014-06-10",9.55
"1062","2014-06-11",9.99
"1063","2014-06-12",9.86
"1064","2014-06-13",9.99
"1065","2014-06-16",10.12
"1066","2014-06-17",10.04
"1067","2014-06-18",10.05
"1068","2014-06-19",9.91
"1069","2014-06-20",10.09
"1070","2014-06-23",10.12
"1071","2014-06-24",9.84
"1072","2014-06-25",10.05
"1073","2014-06-26",10.03
"1074","2014-06-27",9.91
"1075","2014-06-30",10.07
"1076","2014-07-01",10.31
"1077","2014-07-02",10.12
"1078","2014-07-03",10.47
"1079","2014-07-07",10
"1080","2014-07-08",10.27
"1081","2014-07-09",10.67
"1082","2014-07-10",10.32
"1083","2014-07-11",10.58
"1084","2014-07-14",10.41
"1085","2014-07-15",10.31
"1086","2014-07-16",10.08
"1087","2014-07-17",9.7
"1088","2014-07-18",9.9
"1089","2014-07-21",9.98
"1090","2014-07-22",9.95
"1091","2014-07-23",9.62
"1092","2014-07-24",9.34
"1093","2014-07-25",9.34
"1094","2014-07-28",9.45
"1095","2014-07-29",9.65
"1096","2014-07-30",9.7
"1097","2014-07-31",9.48
"1098","2014-08-01",8.6
"1099","2014-08-04",8.59
"1100","2014-08-05",8.71
"1101","2014-08-06",8.94
"1102","2014-08-07",9.21
"1103","2014-08-08",9.51
"1104","2014-08-11",9.52
"1105","2014-08-12",9.5
"1106","2014-08-13",9.57
"1107","2014-08-14",9.65
"1108","2014-08-15",9.57
"1109","2014-08-18",9.83
"1110","2014-08-19",9.86
"1111","2014-08-20",9.83
"1112","2014-08-21",9.78
"1113","2014-08-22",9.73
"1114","2014-08-25",9.62
"1115","2014-08-26",9.5
"1116","2014-08-27",9.3
"1117","2014-08-28",9.18
"1118","2014-08-29",9.27
"1119","2014-09-02",9.11
"1120","2014-09-03",8.93
"1121","2014-09-04",8.96
"1122","2014-09-05",8.8
"1123","2014-09-08",8.77
"1124","2014-09-09",7.26
"1125","2014-09-10",6.92
"1126","2014-09-11",6.81
"1127","2014-09-12",7.07
"1128","2014-09-15",7.04
"1129","2014-09-16",7.45
"1130","2014-09-17",7.49
"1131","2014-09-18",7.52
"1132","2014-09-19",7.36
"1133","2014-09-22",7.27
"1134","2014-09-23",7.3
"1135","2014-09-24",7.25
"1136","2014-09-25",7.15
"1137","2014-09-26",7.15
"1138","2014-09-29",7.06
"1139","2014-09-30",6.88
"1140","2014-10-01",6.91
"1141","2014-10-02",6.98
"1142","2014-10-03",6.98
"1143","2014-10-06",7
"1144","2014-10-07",6.74
"1145","2014-10-08",7
"1146","2014-10-09",6.75
"1147","2014-10-10",6.38
"1148","2014-10-13",6.31
"1149","2014-10-14",6.42
"1150","2014-10-15",6.49
"1151","2014-10-16",6.63
"1152","2014-10-17",6.43
"1153","2014-10-20",6.41
"1154","2014-10-21",6.57
"1155","2014-10-22",6.5
"1156","2014-10-23",6.7
"1157","2014-10-24",6.83
"1158","2014-10-27",6.57
"1159","2014-10-28",6.91
"1160","2014-10-29",6.98
"1161","2014-10-30",6.98
"1162","2014-10-31",7.09
"1163","2014-11-03",7.1
"1164","2014-11-04",7.26
"1165","2014-11-05",7.49
"1166","2014-11-06",7.49
"1167","2014-11-07",7.43
"1168","2014-11-10",7.45
"1169","2014-11-11",7.33
"1170","2014-11-12",7.27
"1171","2014-11-13",7.34
"1172","2014-11-14",7.25
"1173","2014-11-17",7.2
"1174","2014-11-18",7.25
"1175","2014-11-19",7.19
"1176","2014-11-20",7.29
"1177","2014-11-21",7.26
"1178","2014-11-24",7.26
"1179","2014-11-25",7.17
"1180","2014-11-26",7.35
"1181","2014-11-28",7.3
"1182","2014-12-01",7.15
"1183","2014-12-02",7.27
"1184","2014-12-03",7.44
"1185","2014-12-04",7.47
"1186","2014-12-05",7.82
"1187","2014-12-08",7.54
"1188","2014-12-09",7.98
"1189","2014-12-10",7.9
"1190","2014-12-11",7.78
"1191","2014-12-12",7.32
"1192","2014-12-15",7.27
"1193","2014-12-16",7.27
"1194","2014-12-17",7.61
"1195","2014-12-18",7.5
"1196","2014-12-19",7.4
"1197","2014-12-22",7.5
"1198","2014-12-23",7.4
"1199","2014-12-24",7.33
"1200","2014-12-26",7.37
"1201","2014-12-29",7.18
"1202","2014-12-30",7.13
"1203","2014-12-31",7.41
"1204","2015-01-02",7.46
"1205","2015-01-05",7.59
"1206","2015-01-06",7.27
"1207","2015-01-07",7.38
"1208","2015-01-08",7.72
"1209","2015-01-09",7.98
"1210","2015-01-12",8.19
"1211","2015-01-13",8.21
"1212","2015-01-14",8.2
"1213","2015-01-15",7.98
"1214","2015-01-16",8.08
"1215","2015-01-20",8.24
"1216","2015-01-21",8.42
"1217","2015-01-22",8.52
"1218","2015-01-23",8.38
"1219","2015-01-26",8.4
"1220","2015-01-27",8.38
"1221","2015-01-28",8.28
"1222","2015-01-29",8.34
"1223","2015-01-30",8.05
"1224","2015-02-02",8.24
"1225","2015-02-03",8.52
"1226","2015-02-04",8.82
"1227","2015-02-05",8.75
"1228","2015-02-06",8.5
"1229","2015-02-09",8.26
"1230","2015-02-10",8.3
"1231","2015-02-11",8.35
"1232","2015-02-12",8.28
"1233","2015-02-13",8.37
"1234","2015-02-17",8.32
"1235","2015-02-18",8.58
"1236","2015-02-19",8.68
"1237","2015-02-20",8.37
"1238","2015-02-23",8.27
"1239","2015-02-24",8.51
"1240","2015-02-25",8.45
"1241","2015-02-26",8.25
"1242","2015-02-27",8.3
"1243","2015-03-02",8.51
"1244","2015-03-03",8.3
"1245","2015-03-04",8.35
"1246","2015-03-05",8.29
"1247","2015-03-06",8.32
"1248","2015-03-09",8.38
"1249","2015-03-10",8.13
"1250","2015-03-11",8.27
"1251","2015-03-12",8.2
"1252","2015-03-13",8.25
"1253","2015-03-16",8.16
"1254","2015-03-17",8.22
"1255","2015-03-18",8.25
"1256","2015-03-19",8.19
"1257","2015-03-20",8.24
"1258","2015-03-23",8.31
"1259","2015-03-24",8.26
"1260","2015-03-25",7.94
"1261","2015-03-26",7.93
"1262","2015-03-27",7.97
"1263","2015-03-30",8.09
"1264","2015-03-31",8.13
"1265","2015-04-01",8.15
"1266","2015-04-02",8.13
"1267","2015-04-06",8.19
"1268","2015-04-07",8.45
"1269","2015-04-08",8.5
"1270","2015-04-09",8.48
"1271","2015-04-10",8.51
"1272","2015-04-13",8.43
"1273","2015-04-14",8.52
"1274","2015-04-15",8.76
"1275","2015-04-16",8.77
"1276","2015-04-17",8.58
"1277","2015-04-20",8.68
"1278","2015-04-21",8.54
"1279","2015-04-22",8.61
"1280","2015-04-23",8.88
"1281","2015-04-24",8.62
"1282","2015-04-27",8.67
"1283","2015-04-28",8.76
"1284","2015-04-29",8.7
"1285","2015-04-30",8.53
"1286","2015-05-01",9.03
"1287","2015-05-04",9.04
"1288","2015-05-05",8.85
"1289","2015-05-06",8.92
"1290","2015-05-07",8.91
"1291","2015-05-08",8.94
"1292","2015-05-11",9.09
"1293","2015-05-12",9.01
"1294","2015-05-13",9.09
"1295","2015-05-14",9.23
"1296","2015-05-15",9.31
"1297","2015-05-18",10.07
"1298","2015-05-19",10.26
"1299","2015-05-20",10.06
"1300","2015-05-21",9.95
"1301","2015-05-22",9.84
"1302","2015-05-26",9.77
"1303","2015-05-27",9.98
"1304","2015-05-28",9.97
"1305","2015-05-29",10.02
"1306","2015-06-01",10.22
"1307","2015-06-02",10.11
"1308","2015-06-03",10.76
"1309","2015-06-04",10.63
"1310","2015-06-05",10.7
"1311","2015-06-08",10.89
"1312","2015-06-09",12.27
"1313","2015-06-10",12.2
"1314","2015-06-11",12.23
"1315","2015-06-12",12.38
"1316","2015-06-15",12.62
"1317","2015-06-16",12.75
"1318","2015-06-17",12.74
"1319","2015-06-18",12.77
"1320","2015-06-19",13.2
"1321","2015-06-22",12.88
"1322","2015-06-23",12.86
"1323","2015-06-24",12.67
"1324","2015-06-25",12.61
"1325","2015-06-26",12.4
"1326","2015-06-29",12.1
"1327","2015-06-30",12.1
"1328","2015-07-01",12.07
"1329","2015-07-02",12.07
"1330","2015-07-06",12.08
"1331","2015-07-07",11.92
"1332","2015-07-08",11.58
"1333","2015-07-09",11.11
"1334","2015-07-10",11.44
"1335","2015-07-13",12.08
"1336","2015-07-14",12.09
"1337","2015-07-15",12.12
"1338","2015-07-16",12.11
"1339","2015-07-17",11.74
"1340","2015-07-20",11.65
"1341","2015-07-21",11.53
"1342","2015-07-22",11.29
"1343","2015-07-23",11.22
"1344","2015-07-24",10.82
"1345","2015-07-27",11.05
"1346","2015-07-28",11.07
"1347","2015-07-29",10.98
"1348","2015-07-30",11.02
"1349","2015-07-31",10.88
"1350","2015-08-03",10.9
"1351","2015-08-04",10.68
"1352","2015-08-05",10.78
"1353","2015-08-06",10.75
"1354","2015-08-07",11.12
"1355","2015-08-10",11.31
"1356","2015-08-11",10.36
"1357","2015-08-12",10.29
"1358","2015-08-13",10.06
"1359","2015-08-14",10.32
"1360","2015-08-17",10.37
"1361","2015-08-18",10.2
"1362","2015-08-19",10.17
"1363","2015-08-20",9.95
"1364","2015-08-21",9.77
"1365","2015-08-24",9.17
"1366","2015-08-25",9.35
"1367","2015-08-26",9.6
"1368","2015-08-27",9.82
"1369","2015-08-28",10
"1370","2015-08-31",9.95
"1371","2015-09-01",9.68
"1372","2015-09-02",9.86
"1373","2015-09-03",10.44
"1374","2015-09-04",10.46
"1375","2015-09-08",10.65
"1376","2015-09-09",10.4
"1377","2015-09-10",10.47
"1378","2015-09-11",10.3
"1379","2015-09-14",10.28
"1380","2015-09-15",10.35
"1381","2015-09-16",12.01
"1382","2015-09-17",12.73
"1383","2015-09-18",12.8
"1384","2015-09-21",12.47
"1385","2015-09-22",12.24
"1386","2015-09-23",12.14
"1387","2015-09-24",12.15
"1388","2015-09-25",11.74
"1389","2015-09-28",11.34
"1390","2015-09-29",11.66
"1391","2015-09-30",12.44
"1392","2015-10-01",12
"1393","2015-10-02",12.51
"1394","2015-10-05",12.48
"1395","2015-10-06",12.17
"1396","2015-10-07",12.41
"1397","2015-10-08",12.42
"1398","2015-10-09",13.08
"1399","2015-10-12",12.89
"1400","2015-10-13",12.35
"1401","2015-10-14",12.8
"1402","2015-10-15",13.15
"1403","2015-10-16",13.08
"1404","2015-10-19",13.57
"1405","2015-10-20",13.5
"1406","2015-10-21",13.31
"1407","2015-10-22",13.82
"1408","2015-10-23",13.47
"1409","2015-10-26",13.71
"1410","2015-10-27",13.42
"1411","2015-10-28",13.42
"1412","2015-10-29",13.11
"1413","2015-10-30",13
"1414","2015-11-02",13.16
"1415","2015-11-03",13.13
"1416","2015-11-04",16.790001
"1417","2015-11-05",16.559999
"1418","2015-11-06",17.360001
"1419","2015-11-09",17.059999
"1420","2015-11-10",16.809999
"1421","2015-11-11",16.91
"1422","2015-11-12",16.280001
"1423","2015-11-13",16.08
"1424","2015-11-16",15.89
"1425","2015-11-17",16.08
"1426","2015-11-18",16.780001
"1427","2015-11-19",16.25
"1428","2015-11-20",16.59
"1429","2015-11-23",16.6
"1430","2015-11-24",16.92
"1431","2015-11-25",17.17
"1432","2015-11-27",17.209999
"1433","2015-11-30",17.5
"1434","2015-12-01",17.690001
"1435","2015-12-02",16.98
"1436","2015-12-03",16.85
"1437","2015-12-04",17.190001
"1438","2015-12-07",17.26
"1439","2015-12-08",17.17
"1440","2015-12-09",16.290001
"1441","2015-12-10",16.360001
"1442","2015-12-11",15.69
"1443","2015-12-14",15.28
"1444","2015-12-15",15.5
"1445","2015-12-16",15.49
"1446","2015-12-17",15.13
"1447","2015-12-18",15.11
"1448","2015-12-21",15.24
"1449","2015-12-22",15.45
"1450","2015-12-23",15.5
"1451","2015-12-24",15.41
"1452","2015-12-28",15.32
"1453","2015-12-29",15.44
"1454","2015-12-30",15.21
"1455","2015-12-31",14.73
"1456","2016-01-04",14.19
"1457","2016-01-05",13.49
"1458","2016-01-06",15.6
"1459","2016-01-07",14.95
"1460","2016-01-08",14.96
"1461","2016-01-11",15.5
"1462","2016-01-12",15.46
"1463","2016-01-13",15.1
"1464","2016-01-14",15.2
"1465","2016-01-15",14.39
"1466","2016-01-19",14.39
"1467","2016-01-20",14.67
"1468","2016-01-21",15.08
"1469","2016-01-22",15.61
"1470","2016-01-25",15.11
"1471","2016-01-26",15.37
"1472","2016-01-27",14.91
"1473","2016-01-28",14.78
"1474","2016-01-29",15.38
"1475","2016-02-01",15.49
"1476","2016-02-02",14.19
"1477","2016-02-03",13.8
"1478","2016-02-04",14.14
"1479","2016-02-05",13.88
"1480","2016-02-08",13.57
"1481","2016-02-09",14.62
"1482","2016-02-10",14
"1483","2016-02-11",13.77
"1484","2016-02-12",13.86
"1485","2016-02-16",14.62
"1486","2016-02-17",14.91
"1487","2016-02-18",14.76
"1488","2016-02-19",15
"1489","2016-02-22",15.75
"1490","2016-02-23",15.13
"1491","2016-02-24",15.7
"1492","2016-02-25",15.76
"1493","2016-02-26",15.81
"1494","2016-02-29",16.09
"1495","2016-03-01",16.700001
"1496","2016-03-02",17.15
"1497","2016-03-03",17.16
"1498","2016-03-04",17.51
"1499","2016-03-07",17.51
"1500","2016-03-08",16.530001
"1501","2016-03-09",17.58
"1502","2016-03-10",17.26
"1503","2016-03-11",17.34
"1504","2016-03-14",17.08
"1505","2016-03-15",17.139999
"1506","2016-03-16",18.299999
"1507","2016-03-17",17.99
"1508","2016-03-18",18.620001
"1509","2016-03-21",18.549999
"1510","2016-03-22",18.6
"1511","2016-03-23",17.969999
"1512","2016-03-24",17.35
"1513","2016-03-28",17.84
"1514","2016-03-29",18.059999
"1515","2016-03-30",17.889999
"1516","2016-03-31",18.5
"1517","2016-04-01",18.620001
"1518","2016-04-04",18.59
"1519","2016-04-05",18.110001
"1520","2016-04-06",18.540001
"1521","2016-04-07",18.76
"1522","2016-04-08",18.309999
"1523","2016-04-11",18.120001
"1524","2016-04-12",17.700001
"1525","2016-04-13",18.030001
"1526","2016-04-14",17.530001
"1527","2016-04-15",17.58
"1528","2016-04-18",17.66
"1529","2016-04-19",15.86
"1530","2016-04-20",16.99
"1531","2016-04-21",17.219999
"1532","2016-04-22",17.09
"1533","2016-04-25",16.780001
"1534","2016-04-26",17.1
"1535","2016-04-27",17.17
"1536","2016-04-28",16.84
"1537","2016-04-29",16.75
"1538","2016-05-02",17.23
"1539","2016-05-03",16.92
"1540","2016-05-04",16.5
"1541","2016-05-05",16.35
"1542","2016-05-06",16.370001
"1543","2016-05-09",16.43
"1544","2016-05-10",18.469999
"1545","2016-05-11",18.08
"1546","2016-05-12",17.59
"1547","2016-05-13",18.41
"1548","2016-05-16",19.41
"1549","2016-05-17",19.280001
"1550","2016-05-18",19.5
"1551","2016-05-19",19.049999
"1552","2016-05-20",19.370001
"1553","2016-05-23",19.5
"1554","2016-05-24",19.98
"1555","2016-05-25",20.15
"1556","2016-05-26",20.07
"1557","2016-05-27",20.27
"1558","2016-05-31",20.719999
"1559","2016-06-01",20.91
"1560","2016-06-02",20.860001
"1561","2016-06-03",20.549999
"1562","2016-06-06",20.719999
"1563","2016-06-07",20.799999
"1564","2016-06-08",20.620001
"1565","2016-06-09",20.620001
"1566","2016-06-10",20.129999
"1567","2016-06-13",19.91
"1568","2016-06-14",19.870001
"1569","2016-06-15",19.99
"1570","2016-06-16",19.709999
"1571","2016-06-17",19.24
"1572","2016-06-20",19.209999
"1573","2016-06-21",19.129999
"1574","2016-06-22",19.1
"1575","2016-06-23",19.4
"1576","2016-06-24",18.09
"1577","2016-06-27",17.030001
"1578","2016-06-28",17.51
"1579","2016-06-29",17.42
"1580","2016-06-30",17.98
"1581","2016-07-01",17.84
"1582","2016-07-05",17.6
"1583","2016-07-06",17.809999
"1584","2016-07-07",17.82
"1585","2016-07-08",19.5
"1586","2016-07-11",20.280001
"1587","2016-07-12",20.719999
"1588","2016-07-13",20.5
"1589","2016-07-14",20.610001
"1590","2016-07-15",20.530001
"1591","2016-07-18",20.959999
"1592","2016-07-19",21.15
"1593","2016-07-20",21.32
"1594","2016-07-21",20.82
"1595","2016-07-22",21.1
"1596","2016-07-25",21.809999
"1597","2016-07-26",22.360001
"1598","2016-07-27",22.26
"1599","2016-07-28",22.07
"1600","2016-07-29",21.809999
"1601","2016-08-01",22.040001
"1602","2016-08-02",21.42
"1603","2016-08-03",21.440001
"1604","2016-08-04",21.559999
"1605","2016-08-05",21.549999
"1606","2016-08-08",21.9
"1607","2016-08-09",17.299999
"1608","2016-08-10",17.41
"1609","2016-08-11",17.629999
"1610","2016-08-12",18.049999
"1611","2016-08-15",18.52
"1612","2016-08-16",18.6
"1613","2016-08-17",18.15
"1614","2016-08-18",18.18
"1615","2016-08-19",18.139999
"1616","2016-08-22",18.370001
"1617","2016-08-23",18.559999
"1618","2016-08-24",18.17
"1619","2016-08-25",18.51
"1620","2016-08-26",18.92
"1621","2016-08-29",19.190001
"1622","2016-08-30",19.040001
"1623","2016-08-31",19.17
"1624","2016-09-01",19.52
"1625","2016-09-02",19.879999
"1626","2016-09-06",19.809999
"1627","2016-09-07",19.5
"1628","2016-09-08",19.360001
"1629","2016-09-09",18.5
"1630","2016-09-12",18.530001
"1631","2016-09-13",18.18
"1632","2016-09-14",18.33
"1633","2016-09-15",19.139999
"1634","2016-09-16",19.209999
"1635","2016-09-19",19.280001
"1636","2016-09-20",19.26
"1637","2016-09-21",19.9
"1638","2016-09-22",19.85
"1639","2016-09-23",19.43
"1640","2016-09-26",19.129999
"1641","2016-09-27",19.709999
"1642","2016-09-28",19.709999
"1643","2016-09-29",19.870001
"1644","2016-09-30",20.27
"1645","2016-10-03",20.459999
"1646","2016-10-04",21.07
"1647","2016-10-05",20.719999
"1648","2016-10-06",20.9
"1649","2016-10-07",20.9
"1650","2016-10-10",21.389999
"1651","2016-10-11",20.49
"1652","2016-10-12",20.66
"1653","2016-10-13",19.700001
"1654","2016-10-14",19.67
"1655","2016-10-17",19.389999
"1656","2016-10-18",19.77
"1657","2016-10-19",19.620001
"1658","2016-10-20",19.52
"1659","2016-10-21",19.34
"1660","2016-10-24",19.58
"1661","2016-10-25",19.65
"1662","2016-10-26",19.5
"1663","2016-10-27",18.370001
"1664","2016-10-28",18.48
"1665","2016-10-31",18.709999
"1666","2016-11-01",18.700001
"1667","2016-11-02",18.59
"1668","2016-11-03",18.91
"1669","2016-11-04",18.92
"1670","2016-11-07",18.99
"1671","2016-11-08",21.23
"1672","2016-11-09",21.780001
"1673","2016-11-10",20.709999
"1674","2016-11-11",21.200001
"1675","2016-11-14",21.15
"1676","2016-11-15",21.299999
"1677","2016-11-16",21.209999
"1678","2016-11-17",22.190001
"1679","2016-11-18",22.34
"1680","2016-11-21",21.99
"1681","2016-11-22",22.309999
"1682","2016-11-23",22.02
"1683","2016-11-25",21.91
"1684","2016-11-28",21.49
"1685","2016-11-29",21.379999
"1686","2016-11-30",20.43
"1687","2016-12-01",19.469999
"1688","2016-12-02",19.49
"1689","2016-12-05",19.889999
"1690","2016-12-06",20.18
"1691","2016-12-07",20.610001
"1692","2016-12-08",21.51
"1693","2016-12-09",20.85
"1694","2016-12-12",20.68
"1695","2016-12-13",20.780001
"1696","2016-12-14",20.879999
"1697","2016-12-15",21.610001
"1698","2016-12-16",21.5
"1699","2016-12-19",22.35
"1700","2016-12-20",22.370001
"1701","2016-12-21",22.549999
"1702","2016-12-22",22.25
"1703","2016-12-23",22.299999
"1704","2016-12-27",22.700001
"1705","2016-12-28",22.120001
"1706","2016-12-29",22.200001
"1707","2016-12-30",21.799999
"1708","2017-01-03",22.02
"1709","2017-01-04",21.98
"1710","2017-01-05",21.709999
"1711","2017-01-06",21.440001
"1712","2017-01-09",22.610001
"1713","2017-01-10",22.870001
"1714","2017-01-11",22.91
"1715","2017-01-12",23.690001
"1716","2017-01-13",24.66
"1717","2017-01-17",24.790001
"1718","2017-01-18",24.33
"1719","2017-01-19",24.34
"1720","2017-01-20",24.27
"1721","2017-01-23",23.959999
"1722","2017-01-24",24.59
"1723","2017-01-25",25.139999
"1724","2017-01-26",24.969999
"1725","2017-01-27",25.18
"1726","2017-01-30",25.26
"1727","2017-01-31",25.58
"1728","2017-02-01",25.82
"1729","2017-02-02",25.629999
"1730","2017-02-03",26.08
"1731","2017-02-06",26.200001
"1732","2017-02-07",26.42
"1733","2017-02-08",26.84
"1734","2017-02-09",26.58
"1735","2017-02-10",27.35
"1736","2017-02-13",26.74
"1737","2017-02-14",26.77
"1738","2017-02-15",26.690001
"1739","2017-02-16",26.76
"1740","2017-02-17",26.639999
"1741","2017-02-21",27.030001
"1742","2017-02-22",26.83
"1743","2017-02-23",26.549999
"1744","2017-02-24",26.700001
"1745","2017-02-27",26.49
"1746","2017-02-28",26.040001
"1747","2017-03-01",26.34
"1748","2017-03-02",25.860001
"1749","2017-03-03",25.92
"1750","2017-03-06",26.030001
"1751","2017-03-07",26.049999
"1752","2017-03-08",26.190001
"1753","2017-03-09",26.16
"1754","2017-03-10",26.42
"1755","2017-03-13",26.32
"1756","2017-03-14",26.219999
"1757","2017-03-15",26.43
"1758","2017-03-16",26.23
"1759","2017-03-17",26.360001
"1760","2017-03-20",27.27
"1761","2017-03-21",25.870001
"1762","2017-03-22",25.940001
"1763","2017-03-23",26.219999
"1764","2017-03-24",26.5
"1765","2017-03-27",26.549999
"1766","2017-03-28",26.51
"1767","2017-03-29",27.950001
"1768","2017-03-30",27.98
"1769","2017-03-31",28.049999
"1770","2017-04-03",28.08
"1771","2017-04-04",27.9
"1772","2017-04-05",27.6
"1773","2017-04-06",28.030001
"1774","2017-04-07",27.99
"1775","2017-04-10",27.73
"1776","2017-04-11",27.35
"1777","2017-04-12",27.08
"1778","2017-04-13",26.620001
"1779","2017-04-17",26.860001
"1780","2017-04-18",26.870001
"1781","2017-04-19",27.07
"1782","2017-04-20",27.719999
"1783","2017-04-21",27.52
"1784","2017-04-24",27.83
"1785","2017-04-25",28.450001
"1786","2017-04-26",28.1
"1787","2017-04-27",28.620001
"1788","2017-04-28",27.83
"1789","2017-05-01",28.08
"1790","2017-05-02",27.780001
"1791","2017-05-03",27.559999
"1792","2017-05-04",27.77
"1793","2017-05-05",27.799999
"1794","2017-05-08",27.84
"1795","2017-05-09",29.41
"1796","2017-05-10",29.790001
"1797","2017-05-11",30.120001
"1798","2017-05-12",31.120001
"1799","2017-05-15",31.75
"1800","2017-05-16",32.189999
"1801","2017-05-17",30.889999
"1802","2017-05-18",31
"1803","2017-05-19",31.110001
"1804","2017-05-22",31.73
"1805","2017-05-23",31.139999
"1806","2017-05-24",31.41
"1807","2017-05-25",31.17
"1808","2017-05-26",31.549999
"1809","2017-05-30",31.440001
"1810","2017-05-31",31.15
"1811","2017-06-01",30.940001
"1812","2017-06-02",30.870001
"1813","2017-06-05",30.459999
"1814","2017-06-06",31.190001
"1815","2017-06-07",30.68
"1816","2017-06-08",31.780001
"1817","2017-06-09",30.309999
"1818","2017-06-12",28.76
"1819","2017-06-13",28.93
"1820","2017-06-14",28.57
"1821","2017-06-15",28.059999
"1822","2017-06-16",27.799999
"1823","2017-06-19",28.959999
"1824","2017-06-20",28.67
"1825","2017-06-21",29.6
"1826","2017-06-22",29.57
"1827","2017-06-23",29.860001
"1828","2017-06-26",29.15
"1829","2017-06-27",27.75
"1830","2017-06-28",28.299999
"1831","2017-06-29",27.889999
"1832","2017-06-30",27.889999
"1833","2017-07-03",27.48
"1834","2017-07-05",27.85
"1835","2017-07-06",27.790001
"1836","2017-07-07",28.16
"1837","2017-07-10",28.309999
"1838","2017-07-11",28.6
"1839","2017-07-12",28.799999
"1840","2017-07-13",28.17
"1841","2017-07-14",28.780001
"1842","2017-07-17",26.719999
"1843","2017-07-18",26.809999
"1844","2017-07-19",27.1
"1845","2017-07-20",27.33
"1846","2017-07-21",27.059999
"1847","2017-07-24",26.73
"1848","2017-07-25",26.6
"1849","2017-07-26",26.879999
"1850","2017-07-27",26.17
"1851","2017-07-28",26.219999
"1852","2017-07-31",26.200001
"1853","2017-08-01",26.49
"1854","2017-08-02",24.59
"1855","2017-08-03",24.059999
"1856","2017-08-04",24.24
"1857","2017-08-07",24.68
"1858","2017-08-08",24.690001
"1859","2017-08-09",22.65
"1860","2017-08-10",22.15
"1861","2017-08-11",21.700001
"1862","2017-08-14",21.690001
"1863","2017-08-15",21.940001
"1864","2017-08-16",21.780001
"1865","2017-08-17",20.870001
"1866","2017-08-18",21.290001
"1867","2017-08-21",20.67
"1868","2017-08-22",20.809999
"1869","2017-08-23",20.889999
"1870","2017-08-24",21.559999
"1871","2017-08-25",21.719999
"1872","2017-08-28",21.73
"1873","2017-08-29",21.360001
"1874","2017-08-30",21.51
"1875","2017-08-31",21.6
"1876","2017-09-01",21.77
"1877","2017-09-05",21.68
"1878","2017-09-06",22.450001
"1879","2017-09-07",22.23
"1880","2017-09-08",21.73
"1881","2017-09-11",22.280001
"1882","2017-09-12",22.5
"1883","2017-09-13",22.6
"1884","2017-09-14",22.629999
"1885","2017-09-15",23.209999
"1886","2017-09-18",23.219999
"1887","2017-09-19",22.9
"1888","2017-09-20",22.700001
"1889","2017-09-21",22.639999
"1890","2017-09-22",22.950001
"1891","2017-09-25",22.25
"1892","2017-09-26",22.280001
"1893","2017-09-27",23.33
"1894","2017-09-28",23.93
"1895","2017-09-29",23.75
"1896","2017-10-02",23.860001
"1897","2017-10-03",23.870001
"1898","2017-10-04",23.610001
"1899","2017-10-05",23.440001
"1900","2017-10-06",23.49
"1901","2017-10-09",23.540001
"1902","2017-10-10",23.610001
"1903","2017-10-11",23.65
"1904","2017-10-12",23.690001
"1905","2017-10-13",23.440001
"1906","2017-10-16",23.200001
"1907","2017-10-17",23.35
"1908","2017-10-18",23.540001
"1909","2017-10-19",23.18
"1910","2017-10-20",23.24
"1911","2017-10-23",23.15
"1912","2017-10-24",23.02
"1913","2017-10-25",23.110001
"1914","2017-10-26",23.299999
"1915","2017-10-27",23.940001
"1916","2017-10-30",24.1
"1917","2017-10-31",24.469999
"1918","2017-11-01",23.860001
"1919","2017-11-02",23.49
"1920","2017-11-03",23.65
