"","date","QNST"
"996","2014-01-27",8.16
"997","2014-01-28",8.4
"998","2014-01-29",8.25
"999","2014-01-30",8.35
"1000","2014-01-31",8.27
"1001","2014-02-03",7.92
"1002","2014-02-04",7.74
"1003","2014-02-05",7.07
"1004","2014-02-06",6.76
"1005","2014-02-07",6.67
"1006","2014-02-10",6.74
"1007","2014-02-11",6.59
"1008","2014-02-12",6.72
"1009","2014-02-13",6.77
"1010","2014-02-14",6.72
"1011","2014-02-18",6.77
"1012","2014-02-19",6.75
"1013","2014-02-20",6.92
"1014","2014-02-21",6.85
"1015","2014-02-24",6.85
"1016","2014-02-25",6.77
"1017","2014-02-26",6.58
"1018","2014-02-27",6.68
"1019","2014-02-28",6.59
"1020","2014-03-03",6.65
"1021","2014-03-04",6.72
"1022","2014-03-05",6.86
"1023","2014-03-06",6.88
"1024","2014-03-07",6.78
"1025","2014-03-10",6.86
"1026","2014-03-11",6.78
"1027","2014-03-12",6.89
"1028","2014-03-13",6.63
"1029","2014-03-14",6.73
"1030","2014-03-17",6.68
"1031","2014-03-18",6.66
"1032","2014-03-19",6.53
"1033","2014-03-20",6.7
"1034","2014-03-21",6.99
"1035","2014-03-24",6.86
"1036","2014-03-25",6.62
"1037","2014-03-26",6.32
"1038","2014-03-27",6.27
"1039","2014-03-28",6.08
"1040","2014-03-31",6.64
"1041","2014-04-01",6.24
"1042","2014-04-02",6.45
"1043","2014-04-03",6.16
"1044","2014-04-04",6.1
"1045","2014-04-07",6.08
"1046","2014-04-08",6.21
"1047","2014-04-09",6.46
"1048","2014-04-10",6.23
"1049","2014-04-11",6.27
"1050","2014-04-14",6.33
"1051","2014-04-15",6.18
"1052","2014-04-16",6.05
"1053","2014-04-17",6.14
"1054","2014-04-21",6.45
"1055","2014-04-22",6.21
"1056","2014-04-23",6.07
"1057","2014-04-24",6.02
"1058","2014-04-25",5.94
"1059","2014-04-28",5.8
"1060","2014-04-29",5.89
"1061","2014-04-30",6.1
"1062","2014-05-01",6.01
"1063","2014-05-02",6.35
"1064","2014-05-05",6.06
"1065","2014-05-06",5.81
"1066","2014-05-07",5.32
"1067","2014-05-08",5.27
"1068","2014-05-09",5.41
"1069","2014-05-12",5.7
"1070","2014-05-13",5.56
"1071","2014-05-14",5.5
"1072","2014-05-15",5.34
"1073","2014-05-16",5.54
"1074","2014-05-19",5.58
"1075","2014-05-20",5.48
"1076","2014-05-21",5.5
"1077","2014-05-22",5.63
"1078","2014-05-23",5.66
"1079","2014-05-27",5.94
"1080","2014-05-28",5.75
"1081","2014-05-29",5.85
"1082","2014-05-30",5.56
"1083","2014-06-02",5.23
"1084","2014-06-03",5.21
"1085","2014-06-04",5.15
"1086","2014-06-05",5.3
"1087","2014-06-06",5.42
"1088","2014-06-09",5.55
"1089","2014-06-10",5.44
"1090","2014-06-11",5.49
"1091","2014-06-12",5.24
"1092","2014-06-13",5.24
"1093","2014-06-16",5.48
"1094","2014-06-17",5.67
"1095","2014-06-18",5.75
"1096","2014-06-19",5.89
"1097","2014-06-20",5.81
"1098","2014-06-23",5.61
"1099","2014-06-24",5.63
"1100","2014-06-25",5.52
"1101","2014-06-26",5.5
"1102","2014-06-27",5.57
"1103","2014-06-30",5.51
"1104","2014-07-01",5.97
"1105","2014-07-02",5.6
"1106","2014-07-03",5.54
"1107","2014-07-07",5.61
"1108","2014-07-08",5.33
"1109","2014-07-09",5.31
"1110","2014-07-10",5.26
"1111","2014-07-11",5.23
"1112","2014-07-14",5.42
"1113","2014-07-15",5.23
"1114","2014-07-16",5.3
"1115","2014-07-17",5.21
"1116","2014-07-18",5.32
"1117","2014-07-21",5.39
"1118","2014-07-22",5.43
"1119","2014-07-23",5.19
"1120","2014-07-24",5.18
"1121","2014-07-25",5.15
"1122","2014-07-28",5
"1123","2014-07-29",5.1
"1124","2014-07-30",5.11
"1125","2014-07-31",4.99
"1126","2014-08-01",4.98
"1127","2014-08-04",5.08
"1128","2014-08-05",5.23
"1129","2014-08-06",5.26
"1130","2014-08-07",5.13
"1131","2014-08-08",5.04
"1132","2014-08-11",5.07
"1133","2014-08-12",4.99
"1134","2014-08-13",4.93
"1135","2014-08-14",4.9
"1136","2014-08-15",4.82
"1137","2014-08-18",4.86
"1138","2014-08-19",4.87
"1139","2014-08-20",4.83
"1140","2014-08-21",4.87
"1141","2014-08-22",4.86
"1142","2014-08-25",4.66
"1143","2014-08-26",4.65
"1144","2014-08-27",4.69
"1145","2014-08-28",4.62
"1146","2014-08-29",4.79
"1147","2014-09-02",4.85
"1148","2014-09-03",4.74
"1149","2014-09-04",4.6
"1150","2014-09-05",4.66
"1151","2014-09-08",5.04
"1152","2014-09-09",4.87
"1153","2014-09-10",4.67
"1154","2014-09-11",4.62
"1155","2014-09-12",4.57
"1156","2014-09-15",4.55
"1157","2014-09-16",4.6
"1158","2014-09-17",4.55
"1159","2014-09-18",4.54
"1160","2014-09-19",4.49
"1161","2014-09-22",4.3
"1162","2014-09-23",4.26
"1163","2014-09-24",4.24
"1164","2014-09-25",4.19
"1165","2014-09-26",4.16
"1166","2014-09-29",4.19
"1167","2014-09-30",4.15
"1168","2014-10-01",4.2
"1169","2014-10-02",4.33
"1170","2014-10-03",4.52
"1171","2014-10-06",4.36
"1172","2014-10-07",4.22
"1173","2014-10-08",4.38
"1174","2014-10-09",4.22
"1175","2014-10-10",4.21
"1176","2014-10-13",4.54
"1177","2014-10-14",4.58
"1178","2014-10-15",4.62
"1179","2014-10-16",4.48
"1180","2014-10-17",4.38
"1181","2014-10-20",4.2
"1182","2014-10-21",4.15
"1183","2014-10-22",4.03
"1184","2014-10-23",4.1
"1185","2014-10-24",4.08
"1186","2014-10-27",4.04
"1187","2014-10-28",4.23
"1188","2014-10-29",4.31
"1189","2014-10-30",4.4
"1190","2014-10-31",4.05
"1191","2014-11-03",3.91
"1192","2014-11-04",3.84
"1193","2014-11-05",4.15
"1194","2014-11-06",4.12
"1195","2014-11-07",4.04
"1196","2014-11-10",4.12
"1197","2014-11-11",4.33
"1198","2014-11-12",4.25
"1199","2014-11-13",4.18
"1200","2014-11-14",4.41
"1201","2014-11-17",4.3
"1202","2014-11-18",4.4
"1203","2014-11-19",4.3
"1204","2014-11-20",4.42
"1205","2014-11-21",4.51
"1206","2014-11-24",4.6
"1207","2014-11-25",4.57
"1208","2014-11-26",4.61
"1209","2014-11-28",4.53
"1210","2014-12-01",4.48
"1211","2014-12-02",4.46
"1212","2014-12-03",4.51
"1213","2014-12-04",4.53
"1214","2014-12-05",4.73
"1215","2014-12-08",4.63
"1216","2014-12-09",4.89
"1217","2014-12-10",4.73
"1218","2014-12-11",4.67
"1219","2014-12-12",4.56
"1220","2014-12-15",4.48
"1221","2014-12-16",4.51
"1222","2014-12-17",5.46
"1223","2014-12-18",5.62
"1224","2014-12-19",5.98
"1225","2014-12-22",5.7
"1226","2014-12-23",5.73
"1227","2014-12-24",5.78
"1228","2014-12-26",5.82
"1229","2014-12-29",5.77
"1230","2014-12-30",5.88
"1231","2014-12-31",6.07
"1232","2015-01-02",6
"1233","2015-01-05",5.89
"1234","2015-01-06",5.66
"1235","2015-01-07",5.94
"1236","2015-01-08",5.76
"1237","2015-01-09",5.82
"1238","2015-01-12",5.77
"1239","2015-01-13",5.75
"1240","2015-01-14",5.74
"1241","2015-01-15",5.43
"1242","2015-01-16",5.59
"1243","2015-01-20",5.58
"1244","2015-01-21",5.43
"1245","2015-01-22",5.47
"1246","2015-01-23",5.5
"1247","2015-01-26",5.57
"1248","2015-01-27",5.68
"1249","2015-01-28",5.29
"1250","2015-01-29",5.46
"1251","2015-01-30",5.12
"1252","2015-02-02",5.27
"1253","2015-02-03",5.55
"1254","2015-02-04",6.37
"1255","2015-02-05",6.63
"1256","2015-02-06",6.27
"1257","2015-02-09",6.12
"1258","2015-02-10",6.1
"1259","2015-02-11",5.9
"1260","2015-02-12",6.08
"1261","2015-02-13",6.15
"1262","2015-02-17",6.28
"1263","2015-02-18",6.37
"1264","2015-02-19",6.46
"1265","2015-02-20",6.34
"1266","2015-02-23",6.28
"1267","2015-02-24",6.51
"1268","2015-02-25",6.44
"1269","2015-02-26",6.65
"1270","2015-02-27",6.71
"1271","2015-03-02",6.73
"1272","2015-03-03",6.6
"1273","2015-03-04",6.6
"1274","2015-03-05",6.64
"1275","2015-03-06",6.5
"1276","2015-03-09",6.5
"1277","2015-03-10",6.24
"1278","2015-03-11",6.37
"1279","2015-03-12",6.45
"1280","2015-03-13",6.47
"1281","2015-03-16",6.36
"1282","2015-03-17",6.36
"1283","2015-03-18",6.5
"1284","2015-03-19",6.4
"1285","2015-03-20",6.65
"1286","2015-03-23",6.62
"1287","2015-03-24",6.73
"1288","2015-03-25",6.4
"1289","2015-03-26",6.26
"1290","2015-03-27",6.21
"1291","2015-03-30",6.28
"1292","2015-03-31",5.95
"1293","2015-04-01",5.95
"1294","2015-04-02",5.89
"1295","2015-04-06",5.8
"1296","2015-04-07",5.86
"1297","2015-04-08",5.81
"1298","2015-04-09",5.88
"1299","2015-04-10",5.77
"1300","2015-04-13",5.91
"1301","2015-04-14",5.83
"1302","2015-04-15",5.9
"1303","2015-04-16",5.82
"1304","2015-04-17",5.66
"1305","2015-04-20",5.87
"1306","2015-04-21",5.6
"1307","2015-04-22",5.63
"1308","2015-04-23",5.65
"1309","2015-04-24",5.65
"1310","2015-04-27",5.75
"1311","2015-04-28",5.74
"1312","2015-04-29",5.67
"1313","2015-04-30",5.43
"1314","2015-05-01",5.4
"1315","2015-05-04",5.33
"1316","2015-05-05",5.25
"1317","2015-05-06",5.64
"1318","2015-05-07",5.6
"1319","2015-05-08",5.3
"1320","2015-05-11",5.34
"1321","2015-05-12",5.38
"1322","2015-05-13",5.53
"1323","2015-05-14",5.49
"1324","2015-05-15",5.5
"1325","2015-05-18",5.52
"1326","2015-05-19",5.56
"1327","2015-05-20",5.58
"1328","2015-05-21",5.49
"1329","2015-05-22",5.58
"1330","2015-05-26",5.51
"1331","2015-05-27",5.7
"1332","2015-05-28",5.77
"1333","2015-05-29",5.93
"1334","2015-06-01",5.83
"1335","2015-06-02",6.22
"1336","2015-06-03",6.19
"1337","2015-06-04",6.25
"1338","2015-06-05",6.31
"1339","2015-06-08",6.36
"1340","2015-06-09",6.15
"1341","2015-06-10",6.54
"1342","2015-06-11",6.38
"1343","2015-06-12",6.39
"1344","2015-06-15",6.46
"1345","2015-06-16",6.61
"1346","2015-06-17",6.52
"1347","2015-06-18",6.3
"1348","2015-06-19",6.15
"1349","2015-06-22",6.31
"1350","2015-06-23",6.39
"1351","2015-06-24",6.36
"1352","2015-06-25",6.42
"1353","2015-06-26",6.56
"1354","2015-06-29",6.22
"1355","2015-06-30",6.45
"1356","2015-07-01",6.45
"1357","2015-07-02",6.35
"1358","2015-07-06",6.78
"1359","2015-07-07",6.63
"1360","2015-07-08",6.47
"1361","2015-07-09",6.51
"1362","2015-07-10",6.56
"1363","2015-07-13",6.36
"1364","2015-07-14",6.78
"1365","2015-07-15",6.65
"1366","2015-07-16",6.67
"1367","2015-07-17",6.47
"1368","2015-07-20",6.44
"1369","2015-07-21",6.4
"1370","2015-07-22",6.4
"1371","2015-07-23",6.3
"1372","2015-07-24",6.18
"1373","2015-07-27",6.03
"1374","2015-07-28",6
"1375","2015-07-29",5.79
"1376","2015-07-30",5.94
"1377","2015-07-31",5.82
"1378","2015-08-03",5.86
"1379","2015-08-04",5.94
"1380","2015-08-05",5.89
"1381","2015-08-06",5.75
"1382","2015-08-07",5.72
"1383","2015-08-10",5.61
"1384","2015-08-11",5.38
"1385","2015-08-12",5.22
"1386","2015-08-13",5.04
"1387","2015-08-14",4.99
"1388","2015-08-17",5
"1389","2015-08-18",5.04
"1390","2015-08-19",5.02
"1391","2015-08-20",5.06
"1392","2015-08-21",5.14
"1393","2015-08-24",5.06
"1394","2015-08-25",4.95
"1395","2015-08-26",5.08
"1396","2015-08-27",5.25
"1397","2015-08-28",5.39
"1398","2015-08-31",5.5
"1399","2015-09-01",5.34
"1400","2015-09-02",5.5
"1401","2015-09-03",5.52
"1402","2015-09-04",5.57
"1403","2015-09-08",5.77
"1404","2015-09-09",5.78
"1405","2015-09-10",5.89
"1406","2015-09-11",6.02
"1407","2015-09-14",5.89
"1408","2015-09-15",5.99
"1409","2015-09-16",6.11
"1410","2015-09-17",6.27
"1411","2015-09-18",6.39
"1412","2015-09-21",6.2
"1413","2015-09-22",6.09
"1414","2015-09-23",6.04
"1415","2015-09-24",6.04
"1416","2015-09-25",5.89
"1417","2015-09-28",5.81
"1418","2015-09-29",5.65
"1419","2015-09-30",5.55
"1420","2015-10-01",5.57
"1421","2015-10-02",5.55
"1422","2015-10-05",5.76
"1423","2015-10-06",5.83
"1424","2015-10-07",5.8
"1425","2015-10-08",6.09
"1426","2015-10-09",6.08
"1427","2015-10-12",5.98
"1428","2015-10-13",5.88
"1429","2015-10-14",5.77
"1430","2015-10-15",6.02
"1431","2015-10-16",5.97
"1432","2015-10-19",5.97
"1433","2015-10-20",5.99
"1434","2015-10-21",5.87
"1435","2015-10-22",5.97
"1436","2015-10-23",5.9
"1437","2015-10-26",5.8
"1438","2015-10-27",5.6
"1439","2015-10-28",5.75
"1440","2015-10-29",5.58
"1441","2015-10-30",5.55
"1442","2015-11-02",5.67
"1443","2015-11-03",5.68
"1444","2015-11-04",5.59
"1445","2015-11-05",5.49
"1446","2015-11-06",5.71
"1447","2015-11-09",5.41
"1448","2015-11-10",5.24
"1449","2015-11-11",5.14
"1450","2015-11-12",5.08
"1451","2015-11-13",5.02
"1452","2015-11-16",4.85
"1453","2015-11-17",4.84
"1454","2015-11-18",4.85
"1455","2015-11-19",4.81
"1456","2015-11-20",4.94
"1457","2015-11-23",4.98
"1458","2015-11-24",4.92
"1459","2015-11-25",4.97
"1460","2015-11-27",4.99
"1461","2015-11-30",4.89
"1462","2015-12-01",4.9
"1463","2015-12-02",4.78
"1464","2015-12-03",4.69
"1465","2015-12-04",4.68
"1466","2015-12-07",4.78
"1467","2015-12-08",4.76
"1468","2015-12-09",4.72
"1469","2015-12-10",4.67
"1470","2015-12-11",4.65
"1471","2015-12-14",4.57
"1472","2015-12-15",4.72
"1473","2015-12-16",4.73
"1474","2015-12-17",4.81
"1475","2015-12-18",4.65
"1476","2015-12-21",4.59
"1477","2015-12-22",4.67
"1478","2015-12-23",4.68
"1479","2015-12-24",4.72
"1480","2015-12-28",4.75
"1481","2015-12-29",4.55
"1482","2015-12-30",4.34
"1483","2015-12-31",4.29
"1484","2016-01-04",4.01
"1485","2016-01-05",3.96
"1486","2016-01-06",3.78
"1487","2016-01-07",3.69
"1488","2016-01-08",3.61
"1489","2016-01-11",3.85
"1490","2016-01-12",3.86
"1491","2016-01-13",3.83
"1492","2016-01-14",3.87
"1493","2016-01-15",3.93
"1494","2016-01-19",3.84
"1495","2016-01-20",4.02
"1496","2016-01-21",3.86
"1497","2016-01-22",3.94
"1498","2016-01-25",3.78
"1499","2016-01-26",3.83
"1500","2016-01-27",3.71
"1501","2016-01-28",3.66
"1502","2016-01-29",3.81
"1503","2016-02-01",3.78
"1504","2016-02-02",3.62
"1505","2016-02-03",3.43
"1506","2016-02-04",3.47
"1507","2016-02-05",3.27
"1508","2016-02-08",3.23
"1509","2016-02-09",3.22
"1510","2016-02-10",2.92
"1511","2016-02-11",2.84
"1512","2016-02-12",2.99
"1513","2016-02-16",3.13
"1514","2016-02-17",3.12
"1515","2016-02-18",2.82
"1516","2016-02-19",2.86
"1517","2016-02-22",3.06
"1518","2016-02-23",2.87
"1519","2016-02-24",2.84
"1520","2016-02-25",3.04
"1521","2016-02-26",3.05
"1522","2016-02-29",2.97
"1523","2016-03-01",3.05
"1524","2016-03-02",3.33
"1525","2016-03-03",3.22
"1526","2016-03-04",3.2
"1527","2016-03-07",3.33
"1528","2016-03-08",3.06
"1529","2016-03-09",3.07
"1530","2016-03-10",3.02
"1531","2016-03-11",3.11
"1532","2016-03-14",3.07
"1533","2016-03-15",2.98
"1534","2016-03-16",2.97
"1535","2016-03-17",3.03
"1536","2016-03-18",3.44
"1537","2016-03-21",3.49
"1538","2016-03-22",3.33
"1539","2016-03-23",3.32
"1540","2016-03-24",3.59
"1541","2016-03-28",3.37
"1542","2016-03-29",3.58
"1543","2016-03-30",3.53
"1544","2016-03-31",3.42
"1545","2016-04-01",3.45
"1546","2016-04-04",3.32
"1547","2016-04-05",3.31
"1548","2016-04-06",3.35
"1549","2016-04-07",3.32
"1550","2016-04-08",3.32
"1551","2016-04-11",3.31
"1552","2016-04-12",3.34
"1553","2016-04-13",3.59
"1554","2016-04-14",3.48
"1555","2016-04-15",3.54
"1556","2016-04-18",3.5
"1557","2016-04-19",3.49
"1558","2016-04-20",3.52
"1559","2016-04-21",3.53
"1560","2016-04-22",3.65
"1561","2016-04-25",3.58
"1562","2016-04-26",3.58
"1563","2016-04-27",3.52
"1564","2016-04-28",3.54
"1565","2016-04-29",3.52
"1566","2016-05-02",3.61
"1567","2016-05-03",3.43
"1568","2016-05-04",3.26
"1569","2016-05-05",3.4
"1570","2016-05-06",3.44
"1571","2016-05-09",3.44
"1572","2016-05-10",3.53
"1573","2016-05-11",3.11
"1574","2016-05-12",3.1
"1575","2016-05-13",3.16
"1576","2016-05-16",3.04
"1577","2016-05-17",2.99
"1578","2016-05-18",3.06
"1579","2016-05-19",3.08
"1580","2016-05-20",3.33
"1581","2016-05-23",3.33
"1582","2016-05-24",3.45
"1583","2016-05-25",3.5
"1584","2016-05-26",3.55
"1585","2016-05-27",3.66
"1586","2016-05-31",3.7
"1587","2016-06-01",3.68
"1588","2016-06-02",3.67
"1589","2016-06-03",3.56
"1590","2016-06-06",3.68
"1591","2016-06-07",3.78
"1592","2016-06-08",3.81
"1593","2016-06-09",3.78
"1594","2016-06-10",3.54
"1595","2016-06-13",3.39
"1596","2016-06-14",3.41
"1597","2016-06-15",3.34
"1598","2016-06-16",3.24
"1599","2016-06-17",3.26
"1600","2016-06-20",3.31
"1601","2016-06-21",3.2
"1602","2016-06-22",3.17
"1603","2016-06-23",3.19
"1604","2016-06-24",3.09
"1605","2016-06-27",3.15
"1606","2016-06-28",3.25
"1607","2016-06-29",3.41
"1608","2016-06-30",3.55
"1609","2016-07-01",3.56
"1610","2016-07-05",3.4
"1611","2016-07-06",3.34
"1612","2016-07-07",3.26
"1613","2016-07-08",3.4
"1614","2016-07-11",3.56
"1615","2016-07-12",3.6
"1616","2016-07-13",3.66
"1617","2016-07-14",3.72
"1618","2016-07-15",3.99
"1619","2016-07-18",4.02
"1620","2016-07-19",3.97
"1621","2016-07-20",3.93
"1622","2016-07-21",3.81
"1623","2016-07-22",3.86
"1624","2016-07-25",3.78
"1625","2016-07-26",3.6
"1626","2016-07-27",3.7
"1627","2016-07-28",3.69
"1628","2016-07-29",3.63
"1629","2016-08-01",3.65
"1630","2016-08-02",3.52
"1631","2016-08-03",3.59
"1632","2016-08-04",3.46
"1633","2016-08-05",3.46
"1634","2016-08-08",3.47
"1635","2016-08-09",3.37
"1636","2016-08-10",3.19
"1637","2016-08-11",3.22
"1638","2016-08-12",3.22
"1639","2016-08-15",3.32
"1640","2016-08-16",3.37
"1641","2016-08-17",3.31
"1642","2016-08-18",3.3
"1643","2016-08-19",3.17
"1644","2016-08-22",3.15
"1645","2016-08-23",3.19
"1646","2016-08-24",3.14
"1647","2016-08-25",3.15
"1648","2016-08-26",3.09
"1649","2016-08-29",3.07
"1650","2016-08-30",3.1
"1651","2016-08-31",3.06
"1652","2016-09-01",3.19
"1653","2016-09-02",3.36
"1654","2016-09-06",3.44
"1655","2016-09-07",3.48
"1656","2016-09-08",3.47
"1657","2016-09-09",3.22
"1658","2016-09-12",3.26
"1659","2016-09-13",3.06
"1660","2016-09-14",3.03
"1661","2016-09-15",3.02
"1662","2016-09-16",3.23
"1663","2016-09-19",3.19
"1664","2016-09-20",3.09
"1665","2016-09-21",3.11
"1666","2016-09-22",3.12
"1667","2016-09-23",3.11
"1668","2016-09-26",3.06
"1669","2016-09-27",3.06
"1670","2016-09-28",3.04
"1671","2016-09-29",3.01
"1672","2016-09-30",3.02
"1673","2016-10-03",3.08
"1674","2016-10-04",3.02
"1675","2016-10-05",3.02
"1676","2016-10-06",3
"1677","2016-10-07",2.99
"1678","2016-10-10",3.16
"1679","2016-10-11",3.08
"1680","2016-10-12",3.11
"1681","2016-10-13",3.05
"1682","2016-10-14",3.12
"1683","2016-10-17",3.05
"1684","2016-10-18",3.14
"1685","2016-10-19",3.17
"1686","2016-10-20",3.02
"1687","2016-10-21",3.06
"1688","2016-10-24",3.15
"1689","2016-10-25",3.14
"1690","2016-10-26",3.06
"1691","2016-10-27",2.96
"1692","2016-10-28",2.96
"1693","2016-10-31",2.9
"1694","2016-11-01",3
"1695","2016-11-02",2.96
"1696","2016-11-03",3.01
"1697","2016-11-04",3
"1698","2016-11-07",3.08
"1699","2016-11-08",3.04
"1700","2016-11-09",3.37
"1701","2016-11-10",2.78
"1702","2016-11-11",2.82
"1703","2016-11-14",2.7
"1704","2016-11-15",2.63
"1705","2016-11-16",2.72
"1706","2016-11-17",2.67
"1707","2016-11-18",2.76
"1708","2016-11-21",2.86
"1709","2016-11-22",2.98
"1710","2016-11-23",3.11
"1711","2016-11-25",3.22
"1712","2016-11-28",3.25
"1713","2016-11-29",3.22
"1714","2016-11-30",3.19
"1715","2016-12-01",3.14
"1716","2016-12-02",3.11
"1717","2016-12-05",3.24
"1718","2016-12-06",3.43
"1719","2016-12-07",3.49
"1720","2016-12-08",3.55
"1721","2016-12-09",3.53
"1722","2016-12-12",3.9
"1723","2016-12-13",3.84
"1724","2016-12-14",3.74
"1725","2016-12-15",3.83
"1726","2016-12-16",4.08
"1727","2016-12-19",4.3
"1728","2016-12-20",4.05
"1729","2016-12-21",3.95
"1730","2016-12-22",3.75
"1731","2016-12-23",3.79
"1732","2016-12-27",3.77
"1733","2016-12-28",3.84
"1734","2016-12-29",3.83
"1735","2016-12-30",3.76
"1736","2017-01-03",3.68
"1737","2017-01-04",3.93
"1738","2017-01-05",3.9
"1739","2017-01-06",3.85
"1740","2017-01-09",3.96
"1741","2017-01-10",4.03
"1742","2017-01-11",4.2
"1743","2017-01-12",4.09
"1744","2017-01-13",3.98
"1745","2017-01-17",3.92
"1746","2017-01-18",3.88
"1747","2017-01-19",3.73
"1748","2017-01-20",3.81
"1749","2017-01-23",3.59
"1750","2017-01-24",3.45
"1751","2017-01-25",3.64
"1752","2017-01-26",3.59
"1753","2017-01-27",3.58
"1754","2017-01-30",3.44
"1755","2017-01-31",3.5
"1756","2017-02-01",3.4
"1757","2017-02-02",3.39
"1758","2017-02-03",3.35
"1759","2017-02-06",3.34
"1760","2017-02-07",3.22
"1761","2017-02-08",3.22
"1762","2017-02-09",3.3
"1763","2017-02-10",3.28
"1764","2017-02-13",3.21
"1765","2017-02-14",3.24
"1766","2017-02-15",3.35
"1767","2017-02-16",3.34
"1768","2017-02-17",3.33
"1769","2017-02-21",3.39
"1770","2017-02-22",3.45
"1771","2017-02-23",3.28
"1772","2017-02-24",3.27
"1773","2017-02-27",3.37
"1774","2017-02-28",3.23
"1775","2017-03-01",3.26
"1776","2017-03-02",3.18
"1777","2017-03-03",3.21
"1778","2017-03-06",3.17
"1779","2017-03-07",3.19
"1780","2017-03-08",3.19
"1781","2017-03-09",3.26
"1782","2017-03-10",3.19
"1783","2017-03-13",3.23
"1784","2017-03-14",3.16
"1785","2017-03-15",3.3
"1786","2017-03-16",3.31
"1787","2017-03-17",3.63
"1788","2017-03-20",3.55
"1789","2017-03-21",3.51
"1790","2017-03-22",3.47
"1791","2017-03-23",3.66
"1792","2017-03-24",3.51
"1793","2017-03-27",3.77
"1794","2017-03-28",3.84
"1795","2017-03-29",3.77
"1796","2017-03-30",3.83
"1797","2017-03-31",3.9
"1798","2017-04-03",3.64
"1799","2017-04-04",3.66
"1800","2017-04-05",3.8
"1801","2017-04-06",3.86
"1802","2017-04-07",3.89
"1803","2017-04-10",4.08
"1804","2017-04-11",4
"1805","2017-04-12",4.03
"1806","2017-04-13",3.98
"1807","2017-04-17",4.1
"1808","2017-04-18",4.2
"1809","2017-04-19",4.23
"1810","2017-04-20",4.5
"1811","2017-04-21",4.45
"1812","2017-04-24",4.51
"1813","2017-04-25",4.5
"1814","2017-04-26",4.51
"1815","2017-04-27",4.44
"1816","2017-04-28",4.48
"1817","2017-05-01",4.46
"1818","2017-05-02",4.27
"1819","2017-05-03",4.14
"1820","2017-05-04",4.25
"1821","2017-05-05",4.1
"1822","2017-05-08",4.08
"1823","2017-05-09",4.02
"1824","2017-05-10",3.98
"1825","2017-05-11",3.81
"1826","2017-05-12",3.76
"1827","2017-05-15",3.89
"1828","2017-05-16",3.94
"1829","2017-05-17",3.66
"1830","2017-05-18",3.68
"1831","2017-05-19",3.65
"1832","2017-05-22",3.63
"1833","2017-05-23",3.63
"1834","2017-05-24",3.54
"1835","2017-05-25",3.62
"1836","2017-05-26",3.63
"1837","2017-05-30",3.84
"1838","2017-05-31",3.89
"1839","2017-06-01",4.02
"1840","2017-06-02",4
"1841","2017-06-05",3.86
"1842","2017-06-06",3.78
"1843","2017-06-07",3.75
"1844","2017-06-08",3.98
"1845","2017-06-09",4.03
"1846","2017-06-12",4.15
"1847","2017-06-13",3.98
"1848","2017-06-14",4.05
"1849","2017-06-15",3.96
"1850","2017-06-16",4
"1851","2017-06-19",4.18
"1852","2017-06-20",4.07
"1853","2017-06-21",3.91
"1854","2017-06-22",4.01
"1855","2017-06-23",3.95
"1856","2017-06-26",4.02
"1857","2017-06-27",4
"1858","2017-06-28",4.25
"1859","2017-06-29",4.39
"1860","2017-06-30",4.17
"1861","2017-07-03",4.03
"1862","2017-07-05",3.97
"1863","2017-07-06",3.99
"1864","2017-07-07",3.97
"1865","2017-07-10",4
"1866","2017-07-11",4.12
"1867","2017-07-12",4.03
"1868","2017-07-13",4.14
"1869","2017-07-14",4.13
"1870","2017-07-17",4.03
"1871","2017-07-18",3.97
"1872","2017-07-19",3.85
"1873","2017-07-20",3.84
"1874","2017-07-21",3.71
"1875","2017-07-24",3.76
"1876","2017-07-25",3.94
"1877","2017-07-26",3.97
"1878","2017-07-27",4.01
"1879","2017-07-28",3.95
"1880","2017-07-31",3.89
"1881","2017-08-01",3.4
"1882","2017-08-02",3.82
"1883","2017-08-03",3.6
"1884","2017-08-04",3.65
"1885","2017-08-07",3.72
"1886","2017-08-08",3.68
"1887","2017-08-09",3.91
"1888","2017-08-10",4.04
"1889","2017-08-11",3.89
"1890","2017-08-14",4.03
"1891","2017-08-15",4.06
"1892","2017-08-16",4.19
"1893","2017-08-17",4.26
"1894","2017-08-18",4.64
"1895","2017-08-21",4.53
"1896","2017-08-22",4.58
"1897","2017-08-23",4.58
"1898","2017-08-24",4.89
"1899","2017-08-25",5.13
"1900","2017-08-28",5.03
"1901","2017-08-29",5.04
"1902","2017-08-30",5.33
"1903","2017-08-31",5.35
"1904","2017-09-01",5.46
"1905","2017-09-05",5.19
"1906","2017-09-06",5.21
"1907","2017-09-07",5.14
"1908","2017-09-08",5.2
"1909","2017-09-11",5.3
"1910","2017-09-12",5.44
"1911","2017-09-13",5.72
"1912","2017-09-14",5.84
"1913","2017-09-15",6.15
"1914","2017-09-18",6.52
"1915","2017-09-19",6.93
"1916","2017-09-20",7.14
"1917","2017-09-21",7.38
"1918","2017-09-22",7.1
"1919","2017-09-25",7.37
"1920","2017-09-26",7.13
"1921","2017-09-27",7.39
"1922","2017-09-28",7.65
"1923","2017-09-29",7.35
"1924","2017-10-02",7.48
"1925","2017-10-03",7.56
"1926","2017-10-04",7.63
"1927","2017-10-05",7.72
"1928","2017-10-06",7.59
"1929","2017-10-09",7.41
