"","date","KAR"
"478","2011-11-02",5.15897
"479","2011-11-03",4.90159
"480","2011-11-04",4.90916
"481","2011-11-07",4.973505
"482","2011-11-08",4.996215
"483","2011-11-09",4.837245
"484","2011-11-10",4.716124
"485","2011-11-11",4.844814
"486","2011-11-14",4.769114
"487","2011-11-15",4.799395
"488","2011-11-16",4.712339
"489","2011-11-17",4.704769
"490","2011-11-18",4.636639
"491","2011-11-21",4.553369
"492","2011-11-22",4.568509
"493","2011-11-23",4.568509
"494","2011-11-25",4.572294
"495","2011-11-28",4.610144
"496","2011-11-29",4.814535
"497","2011-11-30",4.973505
"498","2011-12-01",4.89402
"499","2011-12-02",5.06056
"500","2011-12-05",5.181681
"501","2011-12-06",5.034065
"502","2011-12-07",5.03028
"503","2011-12-08",5
"504","2011-12-09",5.03028
"505","2011-12-12",5.06813
"506","2011-12-13",5.102195
"507","2011-12-14",4.91673
"508","2011-12-15",4.98486
"509","2011-12-16",5.018925
"510","2011-12-19",5.003785
"511","2011-12-20",5.11355
"512","2011-12-21",5.087055
"513","2011-12-22",5.136261
"514","2011-12-23",5.140046
"515","2011-12-27",5.17411
"516","2011-12-28",5.12869
"517","2011-12-29",5.117335
"518","2011-12-30",5.109766
"519","2012-01-03",5.162755
"520","2012-01-04",5.162755
"521","2012-01-05",5.196821
"522","2012-01-06",5.219531
"523","2012-01-09",5.249811
"524","2012-01-10",5.404996
"525","2012-01-11",5.450417
"526","2012-01-12",5.393641
"527","2012-01-13",5.374716
"528","2012-01-17",5.367146
"529","2012-01-18",5.287661
"530","2012-01-19",5.325511
"531","2012-01-20",5.386071
"532","2012-01-23",5.317941
"533","2012-01-24",5.249811
"534","2012-01-25",5.276306
"535","2012-01-26",5.261166
"536","2012-01-27",5.10598
"537","2012-01-30",5.355791
"538","2012-01-31",5.579107
"539","2012-02-01",5.953823
"540","2012-02-02",6.071158
"541","2012-02-03",6.097653
"542","2012-02-06",6.347464
"543","2012-02-07",6.260409
"544","2012-02-08",6.139288
"545","2012-02-09",6.150643
"546","2012-02-10",6.203634
"547","2012-02-13",6.188494
"548","2012-02-14",6.188494
"549","2012-02-15",6.226344
"550","2012-02-16",6.143074
"551","2012-02-17",6.105223
"552","2012-02-21",6.131718
"553","2012-02-22",6.048448
"554","2012-02-23",6.010598
"555","2012-02-24",5.972748
"556","2012-02-27",5.972748
"557","2012-02-28",6.127934
"558","2012-02-29",6.082513
"559","2012-03-01",6.067373
"560","2012-03-02",6.109008
"561","2012-03-05",6.090083
"562","2012-03-06",5.912188
"563","2012-03-07",5.878123
"564","2012-03-08",6.056018
"565","2012-03-09",6.037093
"566","2012-03-12",6.063588
"567","2012-03-13",6.150643
"568","2012-03-14",6.120363
"569","2012-03-15",6.165783
"570","2012-03-16",6.184709
"571","2012-03-19",6.010598
"572","2012-03-20",5.968963
"573","2012-03-21",6.037093
"574","2012-03-22",5.976533
"575","2012-03-23",6.052233
"576","2012-03-26",6.074943
"577","2012-03-27",6.097653
"578","2012-03-28",6.203634
"579","2012-03-29",6.135503
"580","2012-03-30",6.135503
"581","2012-04-02",6.196064
"582","2012-04-03",6.245269
"583","2012-04-04",6.180923
"584","2012-04-05",6.241484
"585","2012-04-09",6.158214
"586","2012-04-10",6.044663
"587","2012-04-11",6.222558
"588","2012-04-12",6.305829
"589","2012-04-13",6.249054
"590","2012-04-16",6.328539
"591","2012-04-17",6.476154
"592","2012-04-18",6.464799
"593","2012-04-19",6.487509
"594","2012-04-20",6.57835
"595","2012-04-23",6.559425
"596","2012-04-24",6.59349
"597","2012-04-25",6.794096
"598","2012-04-26",6.930356
"599","2012-04-27",7.028766
"600","2012-04-30",6.964421
"601","2012-05-01",6.930356
"602","2012-05-02",6.87358
"603","2012-05-03",6.76003
"604","2012-05-04",6.68433
"605","2012-05-07",6.612415
"606","2012-05-08",6.457229
"607","2012-05-09",6.249054
"608","2012-05-10",6.196064
"609","2012-05-11",6.214989
"610","2012-05-14",6.124148
"611","2012-05-15",6.112793
"612","2012-05-16",6.196064
"613","2012-05-17",5.942468
"614","2012-05-18",5.915973
"615","2012-05-21",6.003028
"616","2012-05-22",5.976533
"617","2012-05-23",5.923543
"618","2012-05-24",5.862983
"619","2012-05-25",5.870553
"620","2012-05-29",5.942468
"621","2012-05-30",5.704012
"622","2012-05-31",5.639667
"623","2012-06-01",5.526116
"624","2012-06-04",5.594247
"625","2012-06-05",5.575322
"626","2012-06-06",5.757002
"627","2012-06-07",5.745647
"628","2012-06-08",5.897048
"629","2012-06-11",5.828918
"630","2012-06-12",5.915973
"631","2012-06-13",5.927328
"632","2012-06-14",5.961393
"633","2012-06-15",6.101439
"634","2012-06-18",6.006813
"635","2012-06-19",6.173354
"636","2012-06-20",6.120363
"637","2012-06-21",6.018168
"638","2012-06-22",6.048448
"639","2012-06-25",5.984103
"640","2012-06-26",6.040878
"641","2012-06-27",6.139288
"642","2012-06-28",6.271764
"643","2012-06-29",6.506434
"644","2012-07-02",6.548069
"645","2012-07-03",6.551855
"646","2012-07-05",6.63134
"647","2012-07-06",6.514005
"648","2012-07-09",6.468585
"649","2012-07-10",6.408024
"650","2012-07-11",6.411809
"651","2012-07-12",6.252839
"652","2012-07-13",6.294474
"653","2012-07-16",6.249054
"654","2012-07-17",6.252839
"655","2012-07-18",6.230129
"656","2012-07-19",6.317184
"657","2012-07-20",6.150643
"658","2012-07-23",6.090083
"659","2012-07-24",6.090083
"660","2012-07-25",6.112793
"661","2012-07-26",6.154428
"662","2012-07-27",6.245269
"663","2012-07-30",6.071158
"664","2012-07-31",6.059803
"665","2012-08-01",5.984103
"666","2012-08-02",5.942468
"667","2012-08-03",5.791068
"668","2012-08-06",5.889478
"669","2012-08-07",6.109008
"670","2012-08-08",6.196064
"671","2012-08-09",6.143074
"672","2012-08-10",6.177138
"673","2012-08-13",6.309614
"674","2012-08-14",6.389099
"675","2012-08-15",6.408024
"676","2012-08-16",6.434519
"677","2012-08-17",6.438304
"678","2012-08-20",6.385314
"679","2012-08-21",6.389099
"680","2012-08-22",6.703255
"681","2012-08-23",6.476154
"682","2012-08-24",6.506434
"683","2012-08-27",6.449659
"684","2012-08-28",6.6162
"685","2012-08-29",6.650265
"686","2012-08-30",6.62377
"687","2012-08-31",6.62377
"688","2012-09-04",6.794096
"689","2012-09-05",6.926571
"690","2012-09-06",6.919001
"691","2012-09-07",7.066616
"692","2012-09-10",7.036336
"693","2012-09-11",7.047691
"694","2012-09-12",7.119606
"695","2012-09-13",7.104466
"696","2012-09-14",7.104466
"697","2012-09-17",7.161242
"698","2012-09-18",7.081756
"699","2012-09-19",7.017411
"700","2012-09-20",7.255867
"701","2012-09-21",7.751703
"702","2012-09-24",7.808478
"703","2012-09-25",7.562453
"704","2012-09-26",7.535958
"705","2012-09-27",7.482967
"706","2012-09-28",7.471612
"707","2012-10-01",7.426192
"708","2012-10-02",7.365632
"709","2012-10-03",7.308857
"710","2012-10-04",7.350492
"711","2012-10-05",7.407267
"712","2012-10-08",7.445117
"713","2012-10-09",7.323997
"714","2012-10-10",7.263437
"715","2012-10-11",7.358062
"716","2012-10-12",7.255867
"717","2012-10-15",7.342922
"718","2012-10-16",7.376987
"719","2012-10-17",7.426192
"720","2012-10-18",7.255867
"721","2012-10-19",7.191522
"722","2012-10-22",7.210447
"723","2012-10-23",7.214231
"724","2012-10-24",7.199091
"725","2012-10-25",7.252082
"726","2012-10-26",7.187737
"727","2012-10-31",7.570023
"728","2012-11-01",7.694928
"729","2012-11-02",7.626798
"730","2012-11-05",7.482967
"731","2012-11-06",7.395912
"732","2012-11-07",7.229372
"733","2012-11-08",7.021196
"734","2012-11-09",7.077971
"735","2012-11-12",7.059046
"736","2012-11-13",6.604845
"737","2012-11-14",6.544285
"738","2012-11-15",6.59349
"739","2012-11-16",6.81302
"740","2012-11-19",6.930356
"741","2012-11-20",6.835731
"742","2012-11-21",6.862226
"743","2012-11-23",7.047691
"744","2012-11-26",7.059046
"745","2012-11-27",7.021196
"746","2012-11-28",7.021196
"747","2012-11-29",7.040121
"748","2012-11-30",6.725965
"749","2012-12-03",6.866011
"750","2012-12-04",7.183951
"751","2012-12-05",6.866011
"752","2012-12-06",6.767601
"753","2012-12-07",6.75246
"754","2012-12-10",6.794096
"755","2012-12-11",6.778955
"756","2012-12-12",6.990916
"757","2012-12-13",6.975776
"758","2012-12-14",7.002271
"759","2012-12-17",7.108251
"760","2012-12-18",7.297502
"761","2012-12-19",7.327782
"762","2012-12-20",7.395912
"763","2012-12-21",7.346707
"764","2012-12-24",7.399697
"765","2012-12-26",7.399697
"766","2012-12-27",7.664648
"767","2012-12-28",7.501893
"768","2012-12-31",7.660863
"769","2013-01-02",7.785769
"770","2013-01-03",7.797123
"771","2013-01-04",7.804693
"772","2013-01-07",7.797123
"773","2013-01-08",7.823618
"774","2013-01-09",7.834973
"775","2013-01-10",7.812263
"776","2013-01-11",7.808478
"777","2013-01-14",7.683573
"778","2013-01-15",7.687358
"779","2013-01-16",7.838758
"780","2013-01-17",7.925814
"781","2013-01-18",7.971234
"782","2013-01-22",8.009084
"783","2013-01-23",7.910674
"784","2013-01-24",7.952309
"785","2013-01-25",7.975019
"786","2013-01-28",8.073429
"787","2013-01-29",8.028009
"788","2013-01-30",7.993944
"789","2013-01-31",8.073429
"790","2013-02-01",8.20969
"791","2013-02-04",8.020439
"792","2013-02-05",8.205905
"793","2013-02-06",8.266465
"794","2013-02-07",8.175625
"795","2013-02-08",8.217259
"796","2013-02-11",8.156699
"797","2013-02-12",8.11885
"798","2013-02-13",8.126419
"799","2013-02-14",8.14913
"800","2013-02-15",8.107494
"801","2013-02-19",8.39894
"802","2013-02-20",8.31567
"803","2013-02-21",8.084785
"804","2013-02-22",8.069644
"805","2013-02-25",7.925814
"806","2013-02-26",7.978804
"807","2013-02-27",8.039364
"808","2013-02-28",8.031795
"809","2013-03-01",8.14913
"810","2013-03-04",7.789553
"811","2013-03-05",7.744133
"812","2013-03-06",7.596518
"813","2013-03-07",7.305072
"814","2013-03-08",7.551098
"815","2013-03-11",7.441332
"816","2013-03-12",7.475398
"817","2013-03-13",7.490538
"818","2013-03-14",7.763058
"819","2013-03-15",7.800909
"820","2013-03-18",7.804693
"821","2013-03-19",7.717638
"822","2013-03-20",7.683573
"823","2013-03-21",7.570023
"824","2013-03-22",7.570023
"825","2013-03-25",7.535958
"826","2013-03-26",7.570023
"827","2013-03-27",7.520818
"828","2013-03-28",7.581378
"829","2013-04-01",7.694928
"830","2013-04-02",7.592733
"831","2013-04-03",7.543528
"832","2013-04-04",7.498107
"833","2013-04-05",7.392127
"834","2013-04-08",7.570023
"835","2013-04-09",7.558668
"836","2013-04-10",7.744133
"837","2013-04-11",7.816049
"838","2013-04-12",7.933384
"839","2013-04-15",7.903104
"840","2013-04-16",7.891749
"841","2013-04-17",7.944739
"842","2013-04-18",7.763058
"843","2013-04-19",7.834973
"844","2013-04-22",7.846329
"845","2013-04-23",8.043149
"846","2013-04-24",8.062075
"847","2013-04-25",8.2324
"848","2013-04-26",8.258895
"849","2013-04-29",8.334595
"850","2013-04-30",8.467071
"851","2013-05-01",8.357306
"852","2013-05-02",8.42922
"853","2013-05-03",8.890991
"854","2013-05-06",8.750946
"855","2013-05-07",8.898561
"856","2013-05-08",8.996972
"857","2013-05-09",8.909917
"858","2013-05-10",9.023467
"859","2013-05-13",8.906132
"860","2013-05-14",8.981832
"861","2013-05-15",9.114307
"862","2013-05-16",9.068887
"863","2013-05-17",9.140802
"864","2013-05-20",9.137017
"865","2013-05-21",9.091598
"866","2013-05-22",8.966692
"867","2013-05-23",9.106737
"868","2013-05-24",9.027252
"869","2013-05-28",9.038607
"870","2013-05-29",8.959122
"871","2013-05-30",8.943982
"872","2013-05-31",8.875852
"873","2013-06-03",8.546556
"874","2013-06-04",8.485995
"875","2013-06-05",8.20969
"876","2013-06-06",8.364875
"877","2013-06-07",8.54277
"878","2013-06-10",8.705526
"879","2013-06-11",8.599545
"880","2013-06-12",8.455715
"881","2013-06-13",8.682817
"882","2013-06-14",8.610901
"883","2013-06-17",8.724451
"884","2013-06-18",8.849357
"885","2013-06-19",8.754731
"886","2013-06-20",8.42922
"887","2013-06-21",8.37623
"888","2013-06-24",8.425435
"889","2013-06-25",8.523846
"890","2013-06-26",8.607116
"891","2013-06-27",8.800152
"892","2013-06-28",8.656321
"893","2013-07-01",8.856927
"894","2013-07-02",8.940197
"895","2013-07-03",8.962907
"896","2013-07-05",9.031037
"897","2013-07-08",9.201363
"898","2013-07-09",9.352763
"899","2013-07-10",9.269493
"900","2013-07-11",9.390614
"901","2013-07-12",9.360333
"902","2013-07-15",9.424678
"903","2013-07-16",9.348978
"904","2013-07-17",9.417109
"905","2013-07-18",9.443604
"906","2013-07-19",9.386828
"907","2013-07-22",9.466313
"908","2013-07-23",9.500379
"909","2013-07-24",9.481454
"910","2013-07-25",9.542013
"911","2013-07-26",9.470098
"912","2013-07-29",9.326268
"913","2013-07-30",9.409538
"914","2013-07-31",9.629069
"915","2013-08-01",9.841029
"916","2013-08-02",9.882665
"917","2013-08-05",9.837245
"918","2013-08-06",9.519303
"919","2013-08-07",9.485238
"920","2013-08-08",9.765329
"921","2013-08-09",9.94701
"922","2013-08-12",10.079485
"923","2013-08-13",10.219531
"924","2013-08-14",10.325511
"925","2013-08-15",10.13626
"926","2013-08-16",10.17411
"927","2013-08-19",10.01514
"928","2013-08-20",10.185466
"929","2013-08-21",10.246026
"930","2013-08-22",10.386071
"931","2013-08-23",10.363361
"932","2013-08-26",10.249811
