"","date","COUP"
"951","2020-07-17",303.640015
"952","2020-07-20",316.059998
"953","2020-07-21",309.48999
"954","2020-07-22",313.429993
"955","2020-07-23",296.350006
"956","2020-07-24",292.109985
"957","2020-07-27",292.850006
"958","2020-07-28",294.380005
"959","2020-07-29",300.070007
"960","2020-07-30",302.929993
"961","2020-07-31",306.450012
"962","2020-08-03",312.850006
"963","2020-08-04",313.320007
"964","2020-08-05",315.940002
"965","2020-08-06",312.25
"966","2020-08-07",289.309998
"967","2020-08-10",285.179993
"968","2020-08-11",281.559998
"969","2020-08-12",281.369995
"970","2020-08-13",289.730011
"971","2020-08-14",285.890015
"972","2020-08-17",294.089996
"973","2020-08-18",300.429993
"974","2020-08-19",298.519989
"975","2020-08-20",305.859985
"976","2020-08-21",301.01001
"977","2020-08-24",297.380005
"978","2020-08-25",301.630005
"979","2020-08-26",331.829987
"980","2020-08-27",324.73999
"981","2020-08-28",325.970001
"982","2020-08-31",327.73999
"983","2020-09-01",344.420013
"984","2020-09-02",327.959991
"985","2020-09-03",308.230011
"986","2020-09-04",285.809998
"987","2020-09-08",276.700012
"988","2020-09-09",260.480011
"989","2020-09-10",254.050003
"990","2020-09-11",243.240005
"991","2020-09-14",248.429993
"992","2020-09-15",252.279999
"993","2020-09-16",250.160004
"994","2020-09-17",244.830002
"995","2020-09-18",248.190002
"996","2020-09-21",265.279999
"997","2020-09-22",268.23999
"998","2020-09-23",266.109985
"999","2020-09-24",264.470001
"1000","2020-09-25",272.929993
"1001","2020-09-28",276.660004
"1002","2020-09-29",274.410004
"1003","2020-09-30",274.23999
"1004","2020-10-01",279.839996
"1005","2020-10-02",277.589996
"1006","2020-10-05",282.920013
"1007","2020-10-06",288.100006
"1008","2020-10-07",294.859985
"1009","2020-10-08",291.380005
"1010","2020-10-09",304.350006
"1011","2020-10-12",306.950012
"1012","2020-10-13",313.720001
"1013","2020-10-14",312.059998
"1014","2020-10-15",306
"1015","2020-10-16",307.179993
"1016","2020-10-19",301.964996
"1017","2020-10-20",300.390015
"1018","2020-10-21",294.609985
"1019","2020-10-22",298.109985
"1020","2020-10-23",302
"1021","2020-10-26",292.73999
"1022","2020-10-27",292.029999
"1023","2020-10-28",285.01001
"1024","2020-10-29",282.619995
"1025","2020-10-30",267.700012
"1026","2020-11-02",247.289993
"1027","2020-11-03",255.550003
"1028","2020-11-04",276.130005
"1029","2020-11-05",311.480011
"1030","2020-11-06",304.570007
"1031","2020-11-09",285.559998
"1032","2020-11-10",275.190002
"1033","2020-11-11",288
"1034","2020-11-12",289.390015
"1035","2020-11-13",287.070007
"1036","2020-11-16",288.480011
"1037","2020-11-17",302.929993
"1038","2020-11-18",301.01001
"1039","2020-11-19",314.049988
"1040","2020-11-20",314.209991
"1041","2020-11-23",315.359985
"1042","2020-11-24",317.559998
"1043","2020-11-25",327.529999
"1044","2020-11-27",326.940002
