"","date","ENG"
"1003","2010-12-23",3.73
"1004","2010-12-27",3.77
"1005","2010-12-28",3.79
"1006","2010-12-29",3.79
"1007","2010-12-30",3.79
"1008","2010-12-31",3.72
"1009","2011-01-03",3.55
"1010","2011-01-04",3.57
"1011","2011-01-05",3.68
"1012","2011-01-06",3.6
"1013","2011-01-07",3.66
"1014","2011-01-10",3.66
"1015","2011-01-11",3.69
"1016","2011-01-12",3.81
"1017","2011-01-13",4.3
"1018","2011-01-14",4.18
"1019","2011-01-18",4.13
"1020","2011-01-19",4.23
"1021","2011-01-20",4.13
"1022","2011-01-21",4.19
"1023","2011-01-24",4.38
"1024","2011-01-25",4.46
"1025","2011-01-26",4.86
"1026","2011-01-27",4.68
"1027","2011-01-28",4.64
"1028","2011-01-31",4.51
"1029","2011-02-01",4.66
"1030","2011-02-02",4.74
"1031","2011-02-03",4.9
"1032","2011-02-04",5
"1033","2011-02-07",5.45
"1034","2011-02-08",5.36
"1035","2011-02-09",5.39
"1036","2011-02-10",5.47
"1037","2011-02-11",5.25
"1038","2011-02-14",5.15
"1039","2011-02-15",5.16
"1040","2011-02-16",5.18
"1041","2011-02-17",5.06
"1042","2011-02-18",4.92
"1043","2011-02-22",4.75
"1044","2011-02-23",4.88
"1045","2011-02-24",4.75
"1046","2011-02-25",4.87
"1047","2011-02-28",4.79
"1048","2011-03-01",4.9
"1049","2011-03-02",4.88
"1050","2011-03-03",5.01
"1051","2011-03-04",5.04
"1052","2011-03-07",4.85
"1053","2011-03-08",4.84
"1054","2011-03-09",4.67
"1055","2011-03-10",4.35
"1056","2011-03-11",4.36
"1057","2011-03-14",4.52
"1058","2011-03-15",4.42
"1059","2011-03-16",4.33
"1060","2011-03-17",4.45
"1061","2011-03-18",4.54
"1062","2011-03-21",4.75
"1063","2011-03-22",4.72
"1064","2011-03-23",4.67
"1065","2011-03-24",4.68
"1066","2011-03-25",4.76
"1067","2011-03-28",4.73
"1068","2011-03-29",4.65
"1069","2011-03-30",4.59
"1070","2011-03-31",4.53
"1071","2011-04-01",4.41
"1072","2011-04-04",4.38
"1073","2011-04-05",4.4
"1074","2011-04-06",4.37
"1075","2011-04-07",4.32
"1076","2011-04-08",4.31
"1077","2011-04-11",4.35
"1078","2011-04-12",4.28
"1079","2011-04-13",4.09
"1080","2011-04-14",3.59
"1081","2011-04-15",3.98
"1082","2011-04-18",4.02
"1083","2011-04-19",3.99
"1084","2011-04-20",4
"1085","2011-04-21",4.03
"1086","2011-04-25",4.07
"1087","2011-04-26",4.08
"1088","2011-04-27",4.06
"1089","2011-04-28",4.13
"1090","2011-04-29",4.08
"1091","2011-05-02",4.15
"1092","2011-05-03",3.94
"1093","2011-05-04",3.9
"1094","2011-05-05",3.84
"1095","2011-05-06",3.84
"1096","2011-05-09",3.8
"1097","2011-05-10",4.04
"1098","2011-05-11",4.01
"1099","2011-05-12",3.98
"1100","2011-05-13",3.95
"1101","2011-05-16",4.03
"1102","2011-05-17",3.85
"1103","2011-05-18",3.84
"1104","2011-05-19",3.85
"1105","2011-05-20",3.84
"1106","2011-05-23",3.73
"1107","2011-05-24",3.72
"1108","2011-05-25",3.7
"1109","2011-05-26",3.84
"1110","2011-05-27",3.85
"1111","2011-05-31",3.9
"1112","2011-06-01",3.9
"1113","2011-06-02",3.86
"1114","2011-06-03",3.64
"1115","2011-06-06",3.47
"1116","2011-06-07",3.49
"1117","2011-06-08",3.4
"1118","2011-06-09",3.59
"1119","2011-06-10",3.49
"1120","2011-06-13",3.28
"1121","2011-06-14",3.29
"1122","2011-06-15",3.33
"1123","2011-06-16",3.28
"1124","2011-06-17",3.24
"1125","2011-06-20",3.28
"1126","2011-06-21",3.31
"1127","2011-06-22",3.26
"1128","2011-06-23",3.19
"1129","2011-06-24",3.18
"1130","2011-06-27",3.07
"1131","2011-06-28",3.08
"1132","2011-06-29",3
"1133","2011-06-30",3.03
"1134","2011-07-01",3.07
"1135","2011-07-05",3.12
"1136","2011-07-06",3.59
"1137","2011-07-07",3.65
"1138","2011-07-08",3.9
"1139","2011-07-11",3.9
"1140","2011-07-12",3.9
"1141","2011-07-13",4.01
"1142","2011-07-14",3.97
"1143","2011-07-15",4.04
"1144","2011-07-18",3.95
"1145","2011-07-19",4
"1146","2011-07-20",4.01
"1147","2011-07-21",3.94
"1148","2011-07-22",4
"1149","2011-07-25",4.15
"1150","2011-07-26",4.11
"1151","2011-07-27",3.99
"1152","2011-07-28",4
"1153","2011-07-29",4
"1154","2011-08-01",4.05
"1155","2011-08-02",4.17
"1156","2011-08-03",4.2
"1157","2011-08-04",3.68
"1158","2011-08-05",3.3
"1159","2011-08-08",2.78
"1160","2011-08-09",3.05
"1161","2011-08-10",2.95
"1162","2011-08-11",3.15
"1163","2011-08-12",3.08
"1164","2011-08-15",3.23
"1165","2011-08-16",3.21
"1166","2011-08-17",3.25
"1167","2011-08-18",2.97
"1168","2011-08-19",2.99
"1169","2011-08-22",3.03
"1170","2011-08-23",3.05
"1171","2011-08-24",3.19
"1172","2011-08-25",3.07
"1173","2011-08-26",3.24
"1174","2011-08-29",3.33
"1175","2011-08-30",3.33
"1176","2011-08-31",3.28
"1177","2011-09-01",3.15
"1178","2011-09-02",3.15
"1179","2011-09-06",3.07
"1180","2011-09-07",3.15
"1181","2011-09-08",3.26
"1182","2011-09-09",3.24
"1183","2011-09-12",3.12
"1184","2011-09-13",3.18
"1185","2011-09-14",3.16
"1186","2011-09-15",3.17
"1187","2011-09-16",3.17
"1188","2011-09-19",3.1
"1189","2011-09-20",3.05
"1190","2011-09-21",3.07
"1191","2011-09-22",2.88
"1192","2011-09-23",2.9
"1193","2011-09-26",2.95
"1194","2011-09-27",3.02
"1195","2011-09-28",2.75
"1196","2011-09-29",2.81
"1197","2011-09-30",2.71
"1198","2011-10-03",2.48
"1199","2011-10-04",2.37
"1200","2011-10-05",2.39
"1201","2011-10-06",2.41
"1202","2011-10-07",2.4
"1203","2011-10-10",2.4
"1204","2011-10-11",2.35
"1205","2011-10-12",2.38
"1206","2011-10-13",2.28
"1207","2011-10-14",2.33
"1208","2011-10-17",2.27
"1209","2011-10-18",2.24
"1210","2011-10-19",2.24
"1211","2011-10-20",2.22
"1212","2011-10-21",2.31
"1213","2011-10-24",2.46
"1214","2011-10-25",2.47
"1215","2011-10-26",2.47
"1216","2011-10-27",2.62
"1217","2011-10-28",2.64
"1218","2011-10-31",2.61
"1219","2011-11-01",2.58
"1220","2011-11-02",2.82
"1221","2011-11-03",2.78
"1222","2011-11-04",2.96
"1223","2011-11-07",2.86
"1224","2011-11-08",2.81
"1225","2011-11-09",2.66
"1226","2011-11-10",2.33
"1227","2011-11-11",2.42
"1228","2011-11-14",2.42
"1229","2011-11-15",2.44
"1230","2011-11-16",2.33
"1231","2011-11-17",2.29
"1232","2011-11-18",2.36
"1233","2011-11-21",2.08
"1234","2011-11-22",2.11
"1235","2011-11-23",2.1
"1236","2011-11-25",2.05
"1237","2011-11-28",2.25
"1238","2011-11-29",2.15
"1239","2011-11-30",2.16
"1240","2011-12-01",2.15
"1241","2011-12-02",2.19
"1242","2011-12-05",2.25
"1243","2011-12-06",2.21
"1244","2011-12-07",2.2
"1245","2011-12-08",2.15
"1246","2011-12-09",2.19
"1247","2011-12-12",2.12
"1248","2011-12-13",2.07
"1249","2011-12-14",2.09
"1250","2011-12-15",2.06
"1251","2011-12-16",2.19
"1252","2011-12-19",2.17
"1253","2011-12-20",2.24
"1254","2011-12-21",2.23
"1255","2011-12-22",2.2
"1256","2011-12-23",2.17
"1257","2011-12-27",2.11
"1258","2011-12-28",2.1
"1259","2011-12-29",2.12
"1260","2011-12-30",2.11
"1261","2012-01-03",2.16
"1262","2012-01-04",2.1
"1263","2012-01-05",2.1
"1264","2012-01-06",2.05
"1265","2012-01-09",2.09
"1266","2012-01-10",2.11
"1267","2012-01-11",2.15
"1268","2012-01-12",2.13
"1269","2012-01-13",2.12
"1270","2012-01-17",2.13
"1271","2012-01-18",2.09
"1272","2012-01-19",2.1
"1273","2012-01-20",2.17
"1274","2012-01-23",2.12
"1275","2012-01-24",2.1
"1276","2012-01-25",2.1
"1277","2012-01-26",2.07
"1278","2012-01-27",2.1
"1279","2012-01-30",2.1
"1280","2012-01-31",2.1
"1281","2012-02-01",2.06
"1282","2012-02-02",2.12
"1283","2012-02-03",2.21
"1284","2012-02-06",2.21
"1285","2012-02-07",2.21
"1286","2012-02-08",2.21
"1287","2012-02-09",2.18
"1288","2012-02-10",2.19
"1289","2012-02-13",2.27
"1290","2012-02-14",2.3
"1291","2012-02-15",2.21
"1292","2012-02-16",2.19
"1293","2012-02-17",2.24
"1294","2012-02-21",2.4
"1295","2012-02-22",2.37
"1296","2012-02-23",2.45
"1297","2012-02-24",2.4
"1298","2012-02-27",2.31
"1299","2012-02-28",2.26
"1300","2012-02-29",2.3
"1301","2012-03-01",2.33
"1302","2012-03-02",2.3
"1303","2012-03-05",2.3
"1304","2012-03-06",2.24
"1305","2012-03-07",2.16
"1306","2012-03-08",2.2
"1307","2012-03-09",2.26
"1308","2012-03-12",2.22
"1309","2012-03-13",2.19
"1310","2012-03-14",2.26
"1311","2012-03-15",2.26
"1312","2012-03-16",2.26
"1313","2012-03-19",2.2
"1314","2012-03-20",2.16
"1315","2012-03-21",2.12
"1316","2012-03-22",2.13
"1317","2012-03-23",2.22
"1318","2012-03-26",2.25
"1319","2012-03-27",2.34
"1320","2012-03-28",2.38
"1321","2012-03-29",2.45
"1322","2012-03-30",2.4
"1323","2012-04-02",2.59
"1324","2012-04-03",2.41
"1325","2012-04-04",2.57
"1326","2012-04-05",2.52
"1327","2012-04-09",2.43
"1328","2012-04-10",2.5
"1329","2012-04-11",2.5
"1330","2012-04-12",2.36
"1331","2012-04-13",2.3
"1332","2012-04-16",2.3
"1333","2012-04-17",2.24
"1334","2012-04-18",2.13
"1335","2012-04-19",2.04
"1336","2012-04-20",2.06
"1337","2012-04-23",2.16
"1338","2012-04-24",2.05
"1339","2012-04-25",2.04
"1340","2012-04-26",2.03
"1341","2012-04-27",2.03
"1342","2012-04-30",2
"1343","2012-05-01",2.12
"1344","2012-05-02",2.06
"1345","2012-05-03",2.06
"1346","2012-05-04",2.04
"1347","2012-05-07",2.01
"1348","2012-05-08",2.04
"1349","2012-05-09",2.1
"1350","2012-05-10",2.01
"1351","2012-05-11",2.05
"1352","2012-05-14",1.91
"1353","2012-05-15",1.95
"1354","2012-05-16",1.83
"1355","2012-05-17",1.66
"1356","2012-05-18",1.65
"1357","2012-05-21",1.64
"1358","2012-05-22",1.67
"1359","2012-05-23",1.64
"1360","2012-05-24",1.76
"1361","2012-05-25",1.73
"1362","2012-05-29",1.75
"1363","2012-05-30",1.73
"1364","2012-05-31",1.8
"1365","2012-06-01",1.73
"1366","2012-06-04",1.62
"1367","2012-06-05",1.7
"1368","2012-06-06",1.67
"1369","2012-06-07",1.67
"1370","2012-06-08",1.63
"1371","2012-06-11",1.65
"1372","2012-06-12",1.6
"1373","2012-06-13",1.49
"1374","2012-06-14",1.49
"1375","2012-06-15",1.46
"1376","2012-06-18",1.42
"1377","2012-06-19",1.48
"1378","2012-06-20",1.5
"1379","2012-06-21",1.45
"1380","2012-06-22",1.5
"1381","2012-06-25",1.5
"1382","2012-06-26",1.47
"1383","2012-06-27",1.41
"1384","2012-06-28",1.41
"1385","2012-06-29",1.5
"1386","2012-07-02",1.45
"1387","2012-07-03",1.46
"1388","2012-07-05",1.65
"1389","2012-07-06",1.75
"1390","2012-07-09",1.68
"1391","2012-07-10",1.55
"1392","2012-07-11",1.62
"1393","2012-07-12",1.57
"1394","2012-07-13",1.63
"1395","2012-07-16",1.57
"1396","2012-07-17",1.46
"1397","2012-07-18",1.49
"1398","2012-07-19",1.44
"1399","2012-07-20",1.48
"1400","2012-07-23",1.46
"1401","2012-07-24",1.47
"1402","2012-07-25",1.49
"1403","2012-07-26",1.47
"1404","2012-07-27",1.47
"1405","2012-07-30",1.47
"1406","2012-07-31",1.43
"1407","2012-08-01",1.44
"1408","2012-08-02",1.4
"1409","2012-08-03",1.4
"1410","2012-08-06",1.36
"1411","2012-08-07",1.28
"1412","2012-08-08",1.26
"1413","2012-08-09",1.18
"1414","2012-08-10",1.12
"1415","2012-08-13",1.01
"1416","2012-08-14",0.97
"1417","2012-08-15",0.87
"1418","2012-08-16",0.98
"1419","2012-08-17",1.07
"1420","2012-08-20",1.1
"1421","2012-08-21",0.79
"1422","2012-08-22",0.77
"1423","2012-08-23",0.77
"1424","2012-08-24",0.74
"1425","2012-08-27",0.73
"1426","2012-08-28",0.72
"1427","2012-08-29",0.72
"1428","2012-08-30",0.72
"1429","2012-08-31",0.7
"1430","2012-09-04",0.71
"1431","2012-09-05",0.7
"1432","2012-09-06",0.71
"1433","2012-09-07",0.69
"1434","2012-09-10",0.67
"1435","2012-09-11",0.64
"1436","2012-09-12",0.7
"1437","2012-09-13",0.62
"1438","2012-09-14",0.65
"1439","2012-09-17",0.62
"1440","2012-09-18",0.58
"1441","2012-09-19",0.59
"1442","2012-09-20",0.51
"1443","2012-09-21",0.54
"1444","2012-09-24",0.6
"1445","2012-09-25",0.56
"1446","2012-09-26",0.52
"1447","2012-09-27",0.61
"1448","2012-09-28",0.54
"1449","2012-10-01",0.5
"1450","2012-10-02",0.52
"1451","2012-10-03",0.53
"1452","2012-10-04",0.56
"1453","2012-10-05",0.53
"1454","2012-10-08",0.52
"1455","2012-10-09",0.45
"1456","2012-10-10",0.33
"1457","2012-10-11",0.34
"1458","2012-10-12",0.38
"1459","2012-10-15",0.37
"1460","2012-10-16",0.38
"1461","2012-10-17",0.4
"1462","2012-10-18",0.43
"1463","2012-10-19",0.38
"1464","2012-10-22",0.38
"1465","2012-10-23",0.36
"1466","2012-10-24",0.35
"1467","2012-10-25",0.36
"1468","2012-10-26",0.39
"1469","2012-10-31",0.41
"1470","2012-11-01",0.38
"1471","2012-11-02",0.39
"1472","2012-11-05",0.42
"1473","2012-11-06",0.4
"1474","2012-11-07",0.43
"1475","2012-11-08",0.46
"1476","2012-11-09",0.61
"1477","2012-11-12",0.51
"1478","2012-11-13",0.54
"1479","2012-11-14",0.56
"1480","2012-11-15",0.54
"1481","2012-11-16",0.45
"1482","2012-11-19",0.5
"1483","2012-11-20",0.45
"1484","2012-11-21",0.5
"1485","2012-11-23",0.48
"1486","2012-11-26",0.52
"1487","2012-11-27",0.53
"1488","2012-11-28",0.5
"1489","2012-11-29",0.55
"1490","2012-11-30",0.47
"1491","2012-12-03",0.51
"1492","2012-12-04",0.51
"1493","2012-12-05",0.5
"1494","2012-12-06",0.5
"1495","2012-12-07",0.5
"1496","2012-12-10",0.49
"1497","2012-12-11",0.51
"1498","2012-12-12",0.5
"1499","2012-12-13",0.5
"1500","2012-12-14",0.5
"1501","2012-12-17",0.5
"1502","2012-12-18",0.5
"1503","2012-12-19",0.52
"1504","2012-12-20",0.5
"1505","2012-12-21",0.49
"1506","2012-12-24",0.49
"1507","2012-12-26",0.5
"1508","2012-12-27",0.55
"1509","2012-12-28",0.59
"1510","2012-12-31",0.51
"1511","2013-01-02",0.57
"1512","2013-01-03",0.59
"1513","2013-01-04",0.56
"1514","2013-01-07",0.53
"1515","2013-01-08",0.56
"1516","2013-01-09",0.54
"1517","2013-01-10",0.56
"1518","2013-01-11",0.6
"1519","2013-01-14",0.62
"1520","2013-01-15",0.62
"1521","2013-01-16",0.58
"1522","2013-01-17",0.65
"1523","2013-01-18",0.6
"1524","2013-01-22",0.57
"1525","2013-01-23",0.61
"1526","2013-01-24",0.63
"1527","2013-01-25",0.62
"1528","2013-01-28",0.62
"1529","2013-01-29",0.63
"1530","2013-01-30",0.65
"1531","2013-01-31",0.63
"1532","2013-02-01",0.66
"1533","2013-02-04",0.65
"1534","2013-02-05",0.64
"1535","2013-02-06",0.69
"1536","2013-02-07",0.68
"1537","2013-02-08",0.62
"1538","2013-02-11",0.61
"1539","2013-02-12",0.61
"1540","2013-02-13",0.61
"1541","2013-02-14",0.61
"1542","2013-02-15",0.6
"1543","2013-02-19",0.59
"1544","2013-02-20",0.6
"1545","2013-02-21",0.59
"1546","2013-02-22",0.57
"1547","2013-02-25",0.57
"1548","2013-02-26",0.57
"1549","2013-02-27",0.58
"1550","2013-02-28",0.58
"1551","2013-03-01",0.58
"1552","2013-03-04",0.58
"1553","2013-03-05",0.61
"1554","2013-03-06",0.6
"1555","2013-03-07",0.59
"1556","2013-03-08",0.6
"1557","2013-03-11",0.58
"1558","2013-03-12",0.63
"1559","2013-03-13",0.59
"1560","2013-03-14",0.62
"1561","2013-03-15",0.58
"1562","2013-03-18",0.6
"1563","2013-03-19",0.58
"1564","2013-03-20",0.58
"1565","2013-03-21",0.61
"1566","2013-03-22",0.58
"1567","2013-03-25",0.58
"1568","2013-03-26",0.58
"1569","2013-03-27",0.6
"1570","2013-03-28",0.6
"1571","2013-04-01",0.57
"1572","2013-04-02",0.59
"1573","2013-04-03",0.56
"1574","2013-04-04",0.54
"1575","2013-04-05",0.55
"1576","2013-04-08",0.53
"1577","2013-04-09",0.44
"1578","2013-04-10",0.39
"1579","2013-04-11",0.43
"1580","2013-04-12",0.44
"1581","2013-04-15",0.44
"1582","2013-04-16",0.41
"1583","2013-04-17",0.38
"1584","2013-04-18",0.38
"1585","2013-04-19",0.39
"1586","2013-04-22",0.4
"1587","2013-04-23",0.41
"1588","2013-04-24",0.38
"1589","2013-04-25",0.4
"1590","2013-04-26",0.4
"1591","2013-04-29",0.39
"1592","2013-04-30",0.39
"1593","2013-05-01",0.38
"1594","2013-05-02",0.33
"1595","2013-05-03",0.3
"1596","2013-05-06",0.3
"1597","2013-05-07",0.32
"1598","2013-05-08",0.36
"1599","2013-05-09",0.35
"1600","2013-05-10",0.34
"1601","2013-05-13",0.38
"1602","2013-05-14",0.49
"1603","2013-05-15",0.53
"1604","2013-05-16",0.57
"1605","2013-05-17",0.56
"1606","2013-05-20",0.61
"1607","2013-05-21",0.64
"1608","2013-05-22",0.62
"1609","2013-05-23",0.62
"1610","2013-05-24",0.56
"1611","2013-05-28",0.6
"1612","2013-05-29",0.65
"1613","2013-05-30",0.64
"1614","2013-05-31",0.64
"1615","2013-06-03",0.69
"1616","2013-06-04",0.72
"1617","2013-06-05",0.78
"1618","2013-06-06",1.01
"1619","2013-06-07",0.93
"1620","2013-06-10",0.87
"1621","2013-06-11",0.82
"1622","2013-06-12",0.78
"1623","2013-06-13",0.82
"1624","2013-06-14",0.82
"1625","2013-06-17",0.88
"1626","2013-06-18",0.85
"1627","2013-06-19",0.85
"1628","2013-06-20",0.8
"1629","2013-06-21",0.94
"1630","2013-06-24",0.88
"1631","2013-06-25",0.96
"1632","2013-06-26",0.98
"1633","2013-06-27",1
"1634","2013-06-28",0.95
"1635","2013-07-01",0.99
"1636","2013-07-02",0.95
"1637","2013-07-03",0.99
"1638","2013-07-05",1.03
"1639","2013-07-08",1.16
"1640","2013-07-09",1.16
"1641","2013-07-10",1.3
"1642","2013-07-11",1.32
"1643","2013-07-12",1.33
"1644","2013-07-15",1.34
"1645","2013-07-16",1.01
"1646","2013-07-17",1.05
"1647","2013-07-18",1.07
"1648","2013-07-19",1.08
"1649","2013-07-22",1.09
"1650","2013-07-23",1.11
"1651","2013-07-24",1.13
"1652","2013-07-25",1.13
"1653","2013-07-26",1.11
"1654","2013-07-29",1.07
"1655","2013-07-30",0.98
"1656","2013-07-31",1.01
"1657","2013-08-01",0.98
"1658","2013-08-02",0.95
"1659","2013-08-05",0.98
"1660","2013-08-06",1.02
"1661","2013-08-07",1.04
"1662","2013-08-08",1.05
"1663","2013-08-09",1.03
"1664","2013-08-12",1.07
"1665","2013-08-13",1.07
"1666","2013-08-14",1.09
"1667","2013-08-15",1.06
"1668","2013-08-16",1.07
"1669","2013-08-19",1.06
"1670","2013-08-20",1.05
"1671","2013-08-21",1.09
"1672","2013-08-22",1.09
"1673","2013-08-23",1.05
"1674","2013-08-26",1.04
"1675","2013-08-27",1.05
"1676","2013-08-28",1.17
"1677","2013-08-29",1.2
"1678","2013-08-30",1.19
"1679","2013-09-03",1.21
"1680","2013-09-04",1.17
"1681","2013-09-05",1.21
"1682","2013-09-06",1.24
"1683","2013-09-09",1.24
"1684","2013-09-10",1.24
"1685","2013-09-11",1.24
"1686","2013-09-12",1.2
"1687","2013-09-13",1.19
"1688","2013-09-16",1.17
"1689","2013-09-17",1.03
"1690","2013-09-18",0.99
"1691","2013-09-19",0.99
"1692","2013-09-20",1.01
"1693","2013-09-23",1
"1694","2013-09-24",0.96
"1695","2013-09-25",0.99
"1696","2013-09-26",1.01
"1697","2013-09-27",0.98
"1698","2013-09-30",0.97
"1699","2013-10-01",0.99
"1700","2013-10-02",1
"1701","2013-10-03",1.01
"1702","2013-10-04",0.97
"1703","2013-10-07",0.99
"1704","2013-10-08",1
"1705","2013-10-09",0.99
"1706","2013-10-10",0.99
"1707","2013-10-11",1.01
"1708","2013-10-14",1.02
"1709","2013-10-15",1.02
"1710","2013-10-16",1.02
"1711","2013-10-17",1.03
"1712","2013-10-18",1.13
"1713","2013-10-21",1.18
"1714","2013-10-22",1.16
"1715","2013-10-23",1.1
"1716","2013-10-24",1.06
"1717","2013-10-25",1.08
"1718","2013-10-28",1.06
"1719","2013-10-29",1.08
"1720","2013-10-30",1.1
"1721","2013-10-31",1.1
"1722","2013-11-01",1.15
"1723","2013-11-04",1.17
"1724","2013-11-05",1.3
"1725","2013-11-06",1.3
"1726","2013-11-07",1.37
"1727","2013-11-08",1.79
"1728","2013-11-11",1.72
"1729","2013-11-12",1.69
"1730","2013-11-13",1.7
"1731","2013-11-14",1.53
"1732","2013-11-15",1.49
"1733","2013-11-18",1.5
"1734","2013-11-19",1.54
"1735","2013-11-20",1.59
"1736","2013-11-21",1.65
"1737","2013-11-22",1.6
"1738","2013-11-25",1.59
"1739","2013-11-26",1.56
"1740","2013-11-27",1.55
"1741","2013-11-29",1.58
"1742","2013-12-02",1.55
"1743","2013-12-03",1.52
"1744","2013-12-04",1.54
"1745","2013-12-05",1.49
"1746","2013-12-06",1.47
"1747","2013-12-09",1.57
"1748","2013-12-10",1.55
"1749","2013-12-11",1.49
"1750","2013-12-12",1.47
"1751","2013-12-13",1.51
"1752","2013-12-16",1.5
"1753","2013-12-17",1.49
"1754","2013-12-18",1.48
"1755","2013-12-19",1.46
"1756","2013-12-20",1.44
"1757","2013-12-23",1.45
"1758","2013-12-24",1.41
"1759","2013-12-26",1.52
"1760","2013-12-27",1.45
"1761","2013-12-30",1.36
"1762","2013-12-31",1.4
"1763","2014-01-02",1.43
"1764","2014-01-03",1.42
"1765","2014-01-06",1.56
"1766","2014-01-07",1.53
"1767","2014-01-08",1.6
"1768","2014-01-09",1.61
"1769","2014-01-10",1.56
"1770","2014-01-13",1.47
"1771","2014-01-14",1.51
"1772","2014-01-15",1.56
"1773","2014-01-16",1.48
"1774","2014-01-17",1.54
"1775","2014-01-21",1.6
"1776","2014-01-22",1.57
"1777","2014-01-23",1.56
"1778","2014-01-24",1.47
"1779","2014-01-27",1.44
"1780","2014-01-28",1.48
"1781","2014-01-29",1.47
"1782","2014-01-30",1.49
"1783","2014-01-31",1.52
"1784","2014-02-03",1.46
"1785","2014-02-04",1.42
"1786","2014-02-05",1.47
"1787","2014-02-06",1.6
"1788","2014-02-07",1.6
"1789","2014-02-10",1.52
"1790","2014-02-11",1.45
"1791","2014-02-12",1.56
"1792","2014-02-13",1.52
"1793","2014-02-14",1.59
"1794","2014-02-18",1.55
"1795","2014-02-19",1.56
"1796","2014-02-20",1.54
"1797","2014-02-21",1.58
"1798","2014-02-24",1.58
"1799","2014-02-25",1.56
"1800","2014-02-26",1.56
"1801","2014-02-27",1.59
"1802","2014-02-28",1.62
"1803","2014-03-03",1.6
"1804","2014-03-04",1.56
"1805","2014-03-05",1.59
"1806","2014-03-06",1.56
"1807","2014-03-07",1.6
"1808","2014-03-10",1.56
"1809","2014-03-11",1.54
"1810","2014-03-12",1.54
"1811","2014-03-13",1.5
"1812","2014-03-14",1.6
"1813","2014-03-17",1.56
"1814","2014-03-18",1.56
"1815","2014-03-19",1.56
"1816","2014-03-20",1.54
"1817","2014-03-21",1.57
"1818","2014-03-24",1.54
"1819","2014-03-25",1.52
"1820","2014-03-26",1.54
"1821","2014-03-27",1.56
"1822","2014-03-28",1.53
"1823","2014-03-31",1.56
"1824","2014-04-01",1.58
"1825","2014-04-02",1.56
"1826","2014-04-03",1.56
"1827","2014-04-04",1.52
"1828","2014-04-07",1.62
"1829","2014-04-08",1.64
"1830","2014-04-09",1.63
"1831","2014-04-10",1.57
"1832","2014-04-11",1.6
"1833","2014-04-14",1.58
"1834","2014-04-15",1.64
"1835","2014-04-16",1.6
"1836","2014-04-17",1.71
"1837","2014-04-21",1.88
"1838","2014-04-22",2.1
"1839","2014-04-23",2.22
"1840","2014-04-24",2.03
"1841","2014-04-25",2.07
"1842","2014-04-28",2.1
"1843","2014-04-29",2.1
"1844","2014-04-30",2.16
"1845","2014-05-01",2.26
"1846","2014-05-02",2.16
"1847","2014-05-05",2.06
"1848","2014-05-06",1.98
"1849","2014-05-07",1.91
"1850","2014-05-08",2.68
"1851","2014-05-09",2.57
"1852","2014-05-12",2.81
"1853","2014-05-13",2.84
"1854","2014-05-14",2.64
"1855","2014-05-15",2.66
"1856","2014-05-16",2.62
"1857","2014-05-19",2.76
"1858","2014-05-20",3.07
"1859","2014-05-21",3.1
"1860","2014-05-22",3.12
"1861","2014-05-23",3.57
"1862","2014-05-27",3.31
"1863","2014-05-28",3.37
"1864","2014-05-29",3.52
"1865","2014-05-30",3.41
"1866","2014-06-02",3.43
"1867","2014-06-03",3.49
"1868","2014-06-04",3.47
"1869","2014-06-05",3.46
"1870","2014-06-06",3.84
"1871","2014-06-09",3.92
"1872","2014-06-10",3.83
"1873","2014-06-11",3.75
"1874","2014-06-12",3.75
"1875","2014-06-13",3.81
"1876","2014-06-16",3.54
"1877","2014-06-17",3.53
"1878","2014-06-18",3.46
"1879","2014-06-19",3.43
"1880","2014-06-20",3.12
"1881","2014-06-23",3.15
"1882","2014-06-24",3.08
"1883","2014-06-25",3.17
"1884","2014-06-26",3.14
"1885","2014-06-27",3.18
"1886","2014-06-30",3.12
"1887","2014-07-01",3.15
"1888","2014-07-02",3.17
"1889","2014-07-03",3.56
"1890","2014-07-07",3.41
"1891","2014-07-08",3.42
"1892","2014-07-09",3.34
"1893","2014-07-10",3.25
"1894","2014-07-11",3.31
"1895","2014-07-14",3.23
"1896","2014-07-15",3.14
"1897","2014-07-16",3.11
"1898","2014-07-17",3.01
"1899","2014-07-18",3.02
"1900","2014-07-21",3.04
"1901","2014-07-22",3.05
"1902","2014-07-23",3.12
"1903","2014-07-24",3.08
"1904","2014-07-25",3.06
"1905","2014-07-28",3
"1906","2014-07-29",3
"1907","2014-07-30",2.97
"1908","2014-07-31",2.79
"1909","2014-08-01",2.77
"1910","2014-08-04",2.96
"1911","2014-08-05",3
"1912","2014-08-06",3.12
"1913","2014-08-07",3.06
"1914","2014-08-08",3.15
"1915","2014-08-11",3.21
"1916","2014-08-12",3.19
"1917","2014-08-13",3.05
"1918","2014-08-14",2.94
"1919","2014-08-15",2.83
"1920","2014-08-18",2.85
"1921","2014-08-19",2.9
"1922","2014-08-20",2.86
"1923","2014-08-21",2.81
"1924","2014-08-22",2.71
"1925","2014-08-25",2.6
"1926","2014-08-26",2.55
"1927","2014-08-27",2.59
"1928","2014-08-28",2.71
"1929","2014-08-29",2.82
"1930","2014-09-02",2.73
"1931","2014-09-03",2.71
"1932","2014-09-04",2.59
"1933","2014-09-05",2.57
"1934","2014-09-08",2.55
"1935","2014-09-09",2.56
"1936","2014-09-10",2.52
