"","date","EGOV"
"1","2007-01-03",5.06
"2","2007-01-04",5.12
"3","2007-01-05",5
"4","2007-01-08",5.01
"5","2007-01-09",5.01
"6","2007-01-10",5.06
"7","2007-01-11",5.17
"8","2007-01-12",5.23
"9","2007-01-16",5.15
"10","2007-01-17",5.11
"11","2007-01-18",5.08
"12","2007-01-19",5.16
"13","2007-01-22",5.07
"14","2007-01-23",5.08
"15","2007-01-24",5.14
"16","2007-01-25",5.12
"17","2007-01-26",5.17
"18","2007-01-29",5.27
"19","2007-01-30",5.27
"20","2007-01-31",5.35
"21","2007-02-01",5.6
"22","2007-02-02",5.56
"23","2007-02-05",5.59
"24","2007-02-06",5.66
"25","2007-02-07",5.77
"26","2007-02-08",5.32
"27","2007-02-09",5.38
"28","2007-02-12",5.21
"29","2007-02-13",5.32
"30","2007-02-14",5.4
"31","2007-02-15",5.51
"32","2007-02-16",5.48
"33","2007-02-20",5.5
"34","2007-02-21",5.49
"35","2007-02-22",5.52
"36","2007-02-23",5.38
"37","2007-02-26",5.4
"38","2007-02-27",5.26
"39","2007-02-28",5.29
"40","2007-03-01",5.31
"41","2007-03-02",5.25
"42","2007-03-05",5.23
"43","2007-03-06",5.25
"44","2007-03-07",5.31
"45","2007-03-08",5.36
"46","2007-03-09",5.37
"47","2007-03-12",5.4
"48","2007-03-13",5.41
"49","2007-03-14",5.39
"50","2007-03-15",5.31
"51","2007-03-16",5.32
"52","2007-03-19",5.37
"53","2007-03-20",5.36
"54","2007-03-21",5.46
"55","2007-03-22",5.46
"56","2007-03-23",5.41
"57","2007-03-26",5.46
"58","2007-03-27",5.42
"59","2007-03-28",5.32
"60","2007-03-29",5.31
"61","2007-03-30",5.36
"62","2007-04-02",5.34
"63","2007-04-03",5.3
"64","2007-04-04",5.33
"65","2007-04-05",5.34
"66","2007-04-09",5.28
"67","2007-04-10",5.33
"68","2007-04-11",5.36
"69","2007-04-12",5.39
"70","2007-04-13",5.7
"71","2007-04-16",5.84
"72","2007-04-17",5.88
"73","2007-04-18",5.62
"74","2007-04-19",5.56
"75","2007-04-20",5.7
"76","2007-04-23",5.62
"77","2007-04-24",5.77
"78","2007-04-25",5.76
"79","2007-04-26",5.75
"80","2007-04-27",5.8
"81","2007-04-30",5.68
"82","2007-05-01",5.79
"83","2007-05-02",5.71
"84","2007-05-03",5.6
"85","2007-05-04",5.63
"86","2007-05-07",5.71
"87","2007-05-08",5.67
"88","2007-05-09",5.59
"89","2007-05-10",5.48
"90","2007-05-11",5.57
"91","2007-05-14",5.42
"92","2007-05-15",5.33
"93","2007-05-16",5.54
"94","2007-05-17",5.41
"95","2007-05-18",5.48
"96","2007-05-21",5.73
"97","2007-05-22",5.73
"98","2007-05-23",5.72
"99","2007-05-24",5.73
"100","2007-05-25",5.71
"101","2007-05-29",5.67
"102","2007-05-30",5.6
"103","2007-05-31",5.65
"104","2007-06-01",5.7
"105","2007-06-04",5.78
"106","2007-06-05",6.07
"107","2007-06-06",6.3
"108","2007-06-07",6.2
"109","2007-06-08",6.22
"110","2007-06-11",6.22
"111","2007-06-12",6.36
"112","2007-06-13",6.53
"113","2007-06-14",6.56
"114","2007-06-15",6.56
"115","2007-06-18",6.44
"116","2007-06-19",6.46
"117","2007-06-20",6.45
"118","2007-06-21",6.52
"119","2007-06-22",6.42
"120","2007-06-25",6.55
"121","2007-06-26",6.5
"122","2007-06-27",6.75
"123","2007-06-28",6.76
"124","2007-06-29",6.84
"125","2007-07-02",7.02
"126","2007-07-03",7.05
"127","2007-07-05",6.78
"128","2007-07-06",6.85
"129","2007-07-09",6.71
"130","2007-07-10",6.56
"131","2007-07-11",6.78
"132","2007-07-12",6.93
"133","2007-07-13",6.8
"134","2007-07-16",6.59
"135","2007-07-17",6.64
"136","2007-07-18",6.8
"137","2007-07-19",7.09
"138","2007-07-20",7.12
"139","2007-07-23",7.09
"140","2007-07-24",7.03
"141","2007-07-25",7.03
"142","2007-07-26",6.8
"143","2007-07-27",6.74
"144","2007-07-30",6.88
"145","2007-07-31",6.67
"146","2007-08-01",6.48
"147","2007-08-02",6.9
"148","2007-08-03",6.81
"149","2007-08-06",7.23
"150","2007-08-07",7.32
"151","2007-08-08",7.6
"152","2007-08-09",7.45
"153","2007-08-10",7.27
"154","2007-08-13",7.26
"155","2007-08-14",7.25
"156","2007-08-15",7.21
"157","2007-08-16",7.36
"158","2007-08-17",7.52
"159","2007-08-20",7.53
"160","2007-08-21",7.49
"161","2007-08-22",7.47
"162","2007-08-23",7.33
"163","2007-08-24",7.51
"164","2007-08-27",7.26
"165","2007-08-28",6.89
"166","2007-08-29",7.04
"167","2007-08-30",6.77
"168","2007-08-31",6.75
"169","2007-09-04",6.93
"170","2007-09-05",6.94
"171","2007-09-06",7.13
"172","2007-09-07",6.95
"173","2007-09-10",7.02
"174","2007-09-11",7.12
"175","2007-09-12",7.01
"176","2007-09-13",7.02
"177","2007-09-14",7.07
"178","2007-09-17",6.99
"179","2007-09-18",7.27
"180","2007-09-19",7.48
"181","2007-09-20",7.34
"182","2007-09-21",7.2
"183","2007-09-24",7.08
"184","2007-09-25",7.01
"185","2007-09-26",7.03
"186","2007-09-27",7.08
"187","2007-09-28",6.94
"188","2007-10-01",7.37
"189","2007-10-02",7.54
"190","2007-10-03",7.36
"191","2007-10-04",7.54
"192","2007-10-05",7.75
"193","2007-10-08",7.75
"194","2007-10-09",7.92
"195","2007-10-10",7.91
"196","2007-10-11",7.71
"197","2007-10-12",7.56
"198","2007-10-15",7.43
"199","2007-10-16",7.29
"200","2007-10-17",7.6
"201","2007-10-18",7.73
"202","2007-10-19",7.1
"203","2007-10-22",7.53
"204","2007-10-23",7.53
"205","2007-10-24",7.34
"206","2007-10-25",7.45
"207","2007-10-26",7.56
"208","2007-10-29",7.65
"209","2007-10-30",7.46
"210","2007-10-31",7.28
"211","2007-11-01",6.75
"212","2007-11-02",6.9
"213","2007-11-05",6.89
"214","2007-11-06",6.95
"215","2007-11-07",7.12
"216","2007-11-08",6.85
"217","2007-11-09",7.27
"218","2007-11-12",7.41
"219","2007-11-13",7.7
"220","2007-11-14",7.69
"221","2007-11-15",7.61
"222","2007-11-16",7.76
"223","2007-11-19",7.59
"224","2007-11-20",7.25
"225","2007-11-21",7.4
"226","2007-11-23",7.49
"227","2007-11-26",7.68
"228","2007-11-27",7.67
"229","2007-11-28",7.86
"230","2007-11-29",7.87
"231","2007-11-30",7.8
"232","2007-12-03",7.73
"233","2007-12-04",7.75
"234","2007-12-05",7.99
"235","2007-12-06",7.99
"236","2007-12-07",7.96
"237","2007-12-10",8.09
"238","2007-12-11",7.81
"239","2007-12-12",8.06
"240","2007-12-13",8.24
"241","2007-12-14",8.02
"242","2007-12-17",8
"243","2007-12-18",8.31
"244","2007-12-19",8.34
"245","2007-12-20",8.55
"246","2007-12-21",8.75
"247","2007-12-24",8.69
"248","2007-12-26",8.9
"249","2007-12-27",8.62
"250","2007-12-28",8.5
"251","2007-12-31",8.44
"252","2008-01-02",8.5
"253","2008-01-03",8.56
"254","2008-01-04",8.12
"255","2008-01-07",8.44
"256","2008-01-08",8.21
"257","2008-01-09",8.37
"258","2008-01-10",8.53
"259","2008-01-11",8.49
"260","2008-01-14",8.81
"261","2008-01-15",8.47
"262","2008-01-16",8.63
"263","2008-01-17",8.62
"264","2008-01-18",8.53
"265","2008-01-22",8.33
"266","2008-01-23",8.14
"267","2008-01-24",8
"268","2008-01-25",8
"269","2008-01-28",7.95
"270","2008-01-29",7.24
"271","2008-01-30",7.28
"272","2008-01-31",7.15
"273","2008-02-01",7.57
"274","2008-02-04",7.2
"275","2008-02-05",7.11
"276","2008-02-06",7.1
"277","2008-02-07",6.93
"278","2008-02-08",6.27
"279","2008-02-11",5.98
"280","2008-02-12",6.1
"281","2008-02-13",6.38
"282","2008-02-14",6.49
"283","2008-02-15",6.36
"284","2008-02-19",6.35
"285","2008-02-20",6.54
"286","2008-02-21",6.31
"287","2008-02-22",6.25
"288","2008-02-25",6.28
"289","2008-02-26",6.31
"290","2008-02-27",6.45
"291","2008-02-28",6.2
"292","2008-02-29",6.02
"293","2008-03-03",6.04
"294","2008-03-04",5.86
"295","2008-03-05",6.17
"296","2008-03-06",5.96
"297","2008-03-07",6.08
"298","2008-03-10",6.04
"299","2008-03-11",6.42
"300","2008-03-12",6.46
"301","2008-03-13",6.45
"302","2008-03-14",6.23
"303","2008-03-17",6.14
"304","2008-03-18",6.43
"305","2008-03-19",6.3
"306","2008-03-20",6.86
"307","2008-03-24",6.71
"308","2008-03-25",6.82
"309","2008-03-26",6.99
"310","2008-03-27",6.96
"311","2008-03-28",7.16
"312","2008-03-31",7.11
"313","2008-04-01",7.38
"314","2008-04-02",7.42
"315","2008-04-03",7.34
"316","2008-04-04",7.4
"317","2008-04-07",7.55
"318","2008-04-08",7.36
"319","2008-04-09",7.16
"320","2008-04-10",7.27
"321","2008-04-11",7.04
"322","2008-04-14",6.94
"323","2008-04-15",6.82
"324","2008-04-16",7.06
"325","2008-04-17",6.88
"326","2008-04-18",6.88
"327","2008-04-21",6.84
"328","2008-04-22",6.5
"329","2008-04-23",6.65
"330","2008-04-24",6.81
"331","2008-04-25",6.93
"332","2008-04-28",6.79
"333","2008-04-29",6.68
"334","2008-04-30",6.48
"335","2008-05-01",7.09
"336","2008-05-02",7.1
"337","2008-05-05",6.93
"338","2008-05-06",7.44
"339","2008-05-07",7.31
"340","2008-05-08",7.33
"341","2008-05-09",7.43
"342","2008-05-12",7.39
"343","2008-05-13",7.42
"344","2008-05-14",7.44
"345","2008-05-15",7.47
"346","2008-05-16",7.36
"347","2008-05-19",7.36
"348","2008-05-20",7.46
"349","2008-05-21",7.43
"350","2008-05-22",7.86
"351","2008-05-23",7.62
"352","2008-05-27",7.99
"353","2008-05-28",8.13
"354","2008-05-29",8.33
"355","2008-05-30",8.16
"356","2008-06-02",8.07
"357","2008-06-03",8.13
"358","2008-06-04",8.32
"359","2008-06-05",8.58
"360","2008-06-06",8.27
"361","2008-06-09",7.99
"362","2008-06-10",8.13
"363","2008-06-11",7.97
"364","2008-06-12",8
"365","2008-06-13",8.1
"366","2008-06-16",8.03
"367","2008-06-17",7.95
"368","2008-06-18",7.77
"369","2008-06-19",8.17
"370","2008-06-20",8.05
"371","2008-06-23",8.13
"372","2008-06-24",7.72
"373","2008-06-25",7.35
"374","2008-06-26",6.95
"375","2008-06-27",6.88
"376","2008-06-30",6.83
"377","2008-07-01",6.83
"378","2008-07-02",6.63
"379","2008-07-03",6.8
"380","2008-07-07",6.48
"381","2008-07-08",6.56
"382","2008-07-09",6.44
"383","2008-07-10",6.5
"384","2008-07-11",6.45
"385","2008-07-14",6.47
"386","2008-07-15",6.36
"387","2008-07-16",6.62
"388","2008-07-17",7.02
"389","2008-07-18",7.08
"390","2008-07-21",7.12
"391","2008-07-22",7.45
"392","2008-07-23",7.45
"393","2008-07-24",7.48
"394","2008-07-25",7.53
"395","2008-07-28",7.66
"396","2008-07-29",7.75
"397","2008-07-30",7.67
"398","2008-07-31",7.3
"399","2008-08-01",7.38
"400","2008-08-04",6.96
"401","2008-08-05",7.07
"402","2008-08-06",7.16
"403","2008-08-07",7.16
"404","2008-08-08",7.5
"405","2008-08-11",7.73
"406","2008-08-12",7.37
"407","2008-08-13",7.42
"408","2008-08-14",7.4
"409","2008-08-15",7.32
"410","2008-08-18",7.29
"411","2008-08-19",7.17
"412","2008-08-20",7.09
"413","2008-08-21",6.97
"414","2008-08-22",7.2
"415","2008-08-25",6.98
"416","2008-08-26",7.02
"417","2008-08-27",6.99
"418","2008-08-28",6.98
"419","2008-08-29",6.92
"420","2008-09-02",6.94
"421","2008-09-03",7.14
"422","2008-09-04",6.71
"423","2008-09-05",6.55
"424","2008-09-08",6.68
"425","2008-09-09",6.54
"426","2008-09-10",6.87
"427","2008-09-11",7.03
"428","2008-09-12",7.17
"429","2008-09-15",7.2
"430","2008-09-16",7.4
"431","2008-09-17",7.14
"432","2008-09-18",7.23
"433","2008-09-19",7.24
"434","2008-09-22",7.26
"435","2008-09-23",7.11
"436","2008-09-24",6.92
"437","2008-09-25",7.05
"438","2008-09-26",6.95
"439","2008-09-29",6.56
"440","2008-09-30",6.9
"441","2008-10-01",6.61
"442","2008-10-02",6.35
"443","2008-10-03",6.03
"444","2008-10-06",5.75
"445","2008-10-07",5.42
"446","2008-10-08",5.31
"447","2008-10-09",4.63
"448","2008-10-10",4.84
"449","2008-10-13",5.19
"450","2008-10-14",5.01
"451","2008-10-15",4.76
"452","2008-10-16",5.25
"453","2008-10-17",5.25
"454","2008-10-20",5.45
"455","2008-10-21",5.19
"456","2008-10-22",4.93
"457","2008-10-23",4.88
"458","2008-10-24",4.65
"459","2008-10-27",4.52
"460","2008-10-28",4.72
"461","2008-10-29",4.73
"462","2008-10-30",4.87
"463","2008-10-31",5.37
"464","2008-11-03",5.83
"465","2008-11-04",5.76
"466","2008-11-05",5.41
"467","2008-11-06",5.21
"468","2008-11-07",4.11
"469","2008-11-10",3.9
"470","2008-11-11",3.84
"471","2008-11-12",3.7
"472","2008-11-13",4.01
"473","2008-11-14",3.69
"474","2008-11-17",3.95
"475","2008-11-18",3.76
"476","2008-11-19",3.74
"477","2008-11-20",3.59
"478","2008-11-21",3.78
"479","2008-11-24",3.92
"480","2008-11-25",4.01
"481","2008-11-26",4.39
"482","2008-11-28",4.63
"483","2008-12-01",3.84
"484","2008-12-02",3.74
"485","2008-12-03",3.91
"486","2008-12-04",3.84
"487","2008-12-05",4.38
"488","2008-12-08",4.78
"489","2008-12-09",4.42
"490","2008-12-10",4.38
"491","2008-12-11",4.16
"492","2008-12-12",4.6
"493","2008-12-15",4.15
"494","2008-12-16",4.49
"495","2008-12-17",4.24
"496","2008-12-18",4.15
"497","2008-12-19",3.92
"498","2008-12-22",4
"499","2008-12-23",4.13
"500","2008-12-24",4.27
"501","2008-12-26",4.47
"502","2008-12-29",4.27
"503","2008-12-30",4.52
"504","2008-12-31",4.6
"505","2009-01-02",4.71
"506","2009-01-05",4.76
"507","2009-01-06",5.34
"508","2009-01-07",4.92
"509","2009-01-08",5.44
"510","2009-01-09",5.13
"511","2009-01-12",4.75
"512","2009-01-13",4.97
"513","2009-01-14",4.8
"514","2009-01-15",5.03
"515","2009-01-16",5.06
"516","2009-01-20",4.75
"517","2009-01-21",5.42
"518","2009-01-22",5.1
"519","2009-01-23",4.98
"520","2009-01-26",5.04
"521","2009-01-27",5.25
"522","2009-01-28",5.45
"523","2009-01-29",5.15
"524","2009-01-30",5.34
"525","2009-02-02",5.88
"526","2009-02-03",5.52
"527","2009-02-04",5.37
"528","2009-02-05",5.07
"529","2009-02-06",5.36
"530","2009-02-09",5.36
"531","2009-02-10",5.33
"532","2009-02-11",4.98
"533","2009-02-12",4.55
"534","2009-02-13",4.49
"535","2009-02-17",4.2
"536","2009-02-18",4.28
"537","2009-02-19",4.5
"538","2009-02-20",4.51
"539","2009-02-23",4.64
"540","2009-02-24",5.01
"541","2009-02-25",5
"542","2009-02-26",4.94
"543","2009-02-27",4.98
"544","2009-03-02",4.83
"545","2009-03-03",4.76
"546","2009-03-04",4.81
"547","2009-03-05",4.5
"548","2009-03-06",4.48
"549","2009-03-09",4.37
"550","2009-03-10",4.62
"551","2009-03-11",4.65
"552","2009-03-12",5.01
"553","2009-03-13",4.9
"554","2009-03-16",4.83
"555","2009-03-17",5.21
"556","2009-03-18",5.25
"557","2009-03-19",5.22
"558","2009-03-20",5.05
"559","2009-03-23",5.37
"560","2009-03-24",5.05
"561","2009-03-25",5.14
"562","2009-03-26",5.27
"563","2009-03-27",5.32
"564","2009-03-30",5.08
"565","2009-03-31",5.2
"566","2009-04-01",5.16
"567","2009-04-02",5.27
"568","2009-04-03",5.34
"569","2009-04-06",5.13
"570","2009-04-07",4.97
"571","2009-04-08",5.05
"572","2009-04-09",5.07
"573","2009-04-13",5.11
"574","2009-04-14",4.99
"575","2009-04-15",5.24
"576","2009-04-16",5.55
"577","2009-04-17",5.41
"578","2009-04-20",5.34
"579","2009-04-21",5.42
"580","2009-04-22",5.32
"581","2009-04-23",5.26
"582","2009-04-24",5.34
"583","2009-04-27",5.12
"584","2009-04-28",5.04
"585","2009-04-29",5.33
"586","2009-04-30",5.4
"587","2009-05-01",5.57
"588","2009-05-04",5.73
"589","2009-05-05",5.73
"590","2009-05-06",5.75
"591","2009-05-07",5.79
"592","2009-05-08",6
"593","2009-05-11",5.93
"594","2009-05-12",5.63
"595","2009-05-13",5.43
"596","2009-05-14",5.57
"597","2009-05-15",5.56
"598","2009-05-18",5.79
"599","2009-05-19",5.7
"600","2009-05-20",5.68
"601","2009-05-21",5.46
"602","2009-05-22",5.46
"603","2009-05-26",5.74
"604","2009-05-27",5.46
"605","2009-05-28",5.7
"606","2009-05-29",6.03
"607","2009-06-01",7
"608","2009-06-02",7.21
"609","2009-06-03",7.31
"610","2009-06-04",7.34
"611","2009-06-05",7.16
"612","2009-06-08",7
"613","2009-06-09",6.96
"614","2009-06-10",6.78
"615","2009-06-11",6.87
"616","2009-06-12",6.98
"617","2009-06-15",6.84
"618","2009-06-16",6.73
"619","2009-06-17",6.96
"620","2009-06-18",7
"621","2009-06-19",7.03
"622","2009-06-22",6.65
"623","2009-06-23",6.75
"624","2009-06-24",6.74
"625","2009-06-25",6.81
"626","2009-06-26",7.05
"627","2009-06-29",6.77
"628","2009-06-30",6.77
"629","2009-07-01",6.9
"630","2009-07-02",6.65
"631","2009-07-06",6.91
"632","2009-07-07",6.69
"633","2009-07-08",6.49
"634","2009-07-09",6.5
"635","2009-07-10",6.54
"636","2009-07-13",6.89
"637","2009-07-14",7
"638","2009-07-15",7.75
"639","2009-07-16",7.96
"640","2009-07-17",7.8
"641","2009-07-20",8
"642","2009-07-21",7.93
"643","2009-07-22",8.03
"644","2009-07-23",7.98
"645","2009-07-24",7.85
"646","2009-07-27",7.58
"647","2009-07-28",7.56
"648","2009-07-29",7.78
"649","2009-07-30",7.69
"650","2009-07-31",7.59
"651","2009-08-03",7.85
"652","2009-08-04",8.01
"653","2009-08-05",7.98
"654","2009-08-06",7.91
"655","2009-08-07",7.75
"656","2009-08-10",7.97
"657","2009-08-11",7.86
"658","2009-08-12",7.95
"659","2009-08-13",7.98
"660","2009-08-14",7.78
"661","2009-08-17",7.84
"662","2009-08-18",7.88
"663","2009-08-19",7.88
"664","2009-08-20",7.77
"665","2009-08-21",8.01
"666","2009-08-24",8
"667","2009-08-25",7.95
"668","2009-08-26",7.76
"669","2009-08-27",7.75
"670","2009-08-28",7.61
"671","2009-08-31",7.67
"672","2009-09-01",7.53
"673","2009-09-02",7.62
"674","2009-09-03",7.97
"675","2009-09-04",7.99
"676","2009-09-08",7.97
"677","2009-09-09",8
"678","2009-09-10",7.96
"679","2009-09-11",7.91
"680","2009-09-14",7.95
"681","2009-09-15",7.8
"682","2009-09-16",8.04
"683","2009-09-17",8.1
"684","2009-09-18",8.62
"685","2009-09-21",8.66
"686","2009-09-22",8.74
"687","2009-09-23",8.71
"688","2009-09-24",8.76
"689","2009-09-25",8.63
"690","2009-09-28",8.83
"691","2009-09-29",8.9
"692","2009-09-30",8.89
"693","2009-10-01",8.5
"694","2009-10-02",8.55
"695","2009-10-05",8.67
"696","2009-10-06",8.92
"697","2009-10-07",8.92
"698","2009-10-08",9.02
"699","2009-10-09",9.01
"700","2009-10-12",8.88
"701","2009-10-13",8.77
"702","2009-10-14",8.93
"703","2009-10-15",8.89
"704","2009-10-16",8.78
"705","2009-10-19",9.05
"706","2009-10-20",8.88
"707","2009-10-21",8.71
"708","2009-10-22",9.04
"709","2009-10-23",8.97
"710","2009-10-26",9.15
"711","2009-10-27",9.2
"712","2009-10-28",9.02
"713","2009-10-29",8.92
"714","2009-10-30",8.76
"715","2009-11-02",8.73
"716","2009-11-03",8.84
"717","2009-11-04",8.39
"718","2009-11-05",8.65
"719","2009-11-06",8.87
"720","2009-11-09",8.85
"721","2009-11-10",8.79
"722","2009-11-11",8.73
"723","2009-11-12",8.49
"724","2009-11-13",8.65
"725","2009-11-16",8.86
"726","2009-11-17",9.01
"727","2009-11-18",8.9
"728","2009-11-19",8.71
"729","2009-11-20",8.87
"730","2009-11-23",8.96
"731","2009-11-24",8.98
"732","2009-11-25",8.78
"733","2009-11-27",8.6
"734","2009-11-30",8.66
"735","2009-12-01",9
"736","2009-12-02",9.07
"737","2009-12-03",8.97
"738","2009-12-04",9.12
"739","2009-12-07",8.75
"740","2009-12-08",8.77
"741","2009-12-09",8.78
"742","2009-12-10",8.78
"743","2009-12-11",8.86
"744","2009-12-14",8.99
"745","2009-12-15",8.92
"746","2009-12-16",9.01
"747","2009-12-17",8.95
"748","2009-12-18",9.12
"749","2009-12-21",9.13
"750","2009-12-22",9.21
"751","2009-12-23",9.27
"752","2009-12-24",9.25
"753","2009-12-28",9.36
"754","2009-12-29",9.28
"755","2009-12-30",9.24
"756","2009-12-31",9.14
"757","2010-01-04",9.2
"758","2010-01-05",9.11
"759","2010-01-06",8.98
"760","2010-01-07",8.79
"761","2010-01-08",8.79
"762","2010-01-11",8.75
"763","2010-01-12",8.69
"764","2010-01-13",8.69
"765","2010-01-14",8.68
"766","2010-01-15",8.73
"767","2010-01-19",8.93
"768","2010-01-20",8.91
"769","2010-01-21",8.64
"770","2010-01-22",8.52
"771","2010-01-25",8.49
"772","2010-01-26",8.39
"773","2010-01-27",8.65
"774","2010-01-28",8.44
"775","2010-01-29",8.48
"776","2010-02-01",8.34
"777","2010-02-02",8.28
"778","2010-02-03",8.5
"779","2010-02-04",8.24
"780","2010-02-05",7.38
"781","2010-02-08",7.13
"782","2010-02-09",7.41
"783","2010-02-10",7.27
"784","2010-02-11",7.27
"785","2010-02-12",7.34
"786","2010-02-16",7.31
"787","2010-02-17",7.23
"788","2010-02-18",7.47
"789","2010-02-19",7.41
"790","2010-02-22",7.41
"791","2010-02-23",7.63
"792","2010-02-24",7.64
"793","2010-02-25",7.42
"794","2010-02-26",7.5
"795","2010-03-01",7.59
"796","2010-03-02",7.5
"797","2010-03-03",7.27
"798","2010-03-04",7.25
"799","2010-03-05",7.53
"800","2010-03-08",7.78
"801","2010-03-09",7.9
"802","2010-03-10",7.97
"803","2010-03-11",8.08
"804","2010-03-12",7.96
"805","2010-03-15",7.99
"806","2010-03-16",8
"807","2010-03-17",7.96
"808","2010-03-18",8.11
"809","2010-03-19",8.09
"810","2010-03-22",8.23
"811","2010-03-23",8.18
"812","2010-03-24",8.03
"813","2010-03-25",7.99
"814","2010-03-26",7.93
"815","2010-03-29",7.91
"816","2010-03-30",7.86
"817","2010-03-31",7.87
"818","2010-04-01",7.4
"819","2010-04-05",7.27
"820","2010-04-06",7.28
"821","2010-04-07",7.33
"822","2010-04-08",7.37
"823","2010-04-09",7.31
"824","2010-04-12",7.28
"825","2010-04-13",7.26
"826","2010-04-14",7.52
"827","2010-04-15",7.34
"828","2010-04-16",7.35
"829","2010-04-19",7.29
"830","2010-04-20",7.35
"831","2010-04-21",7.3
"832","2010-04-22",7.19
"833","2010-04-23",7.13
"834","2010-04-26",7.16
"835","2010-04-27",7.07
"836","2010-04-28",7.02
"837","2010-04-29",7.26
"838","2010-04-30",7.05
"839","2010-05-03",7.21
"840","2010-05-04",7.06
"841","2010-05-05",7.04
"842","2010-05-06",6.81
"843","2010-05-07",6.49
"844","2010-05-10",6.99
"845","2010-05-11",7.01
"846","2010-05-12",7.24
"847","2010-05-13",7.14
"848","2010-05-14",7.14
"849","2010-05-17",7.13
"850","2010-05-18",7.09
"851","2010-05-19",7.07
"852","2010-05-20",6.77
"853","2010-05-21",6.62
"854","2010-05-24",6.57
"855","2010-05-25",6.49
"856","2010-05-26",6.48
"857","2010-05-27",6.57
"858","2010-05-28",6.5
"859","2010-06-01",6.39
"860","2010-06-02",6.59
"861","2010-06-03",6.66
"862","2010-06-04",6.4
"863","2010-06-07",6.38
"864","2010-06-08",6.45
"865","2010-06-09",6.43
"866","2010-06-10",6.56
"867","2010-06-11",6.66
"868","2010-06-14",6.56
"869","2010-06-15",6.73
"870","2010-06-16",6.68
"871","2010-06-17",6.82
"872","2010-06-18",6.72
"873","2010-06-21",6.68
"874","2010-06-22",6.68
"875","2010-06-23",6.62
"876","2010-06-24",6.59
"877","2010-06-25",6.53
"878","2010-06-28",6.71
"879","2010-06-29",6.43
"880","2010-06-30",6.41
"881","2010-07-01",6.52
"882","2010-07-02",6.42
"883","2010-07-06",6.39
"884","2010-07-07",6.54
"885","2010-07-08",6.53
"886","2010-07-09",6.69
"887","2010-07-12",6.54
"888","2010-07-13",7.04
"889","2010-07-14",6.99
"890","2010-07-15",6.86
"891","2010-07-16",6.37
"892","2010-07-19",6.44
"893","2010-07-20",6.64
"894","2010-07-21",6.45
"895","2010-07-22",6.94
"896","2010-07-23",7.4
"897","2010-07-26",7.58
"898","2010-07-27",7.7
"899","2010-07-28",7.67
"900","2010-07-29",7.69
"901","2010-07-30",7.42
"902","2010-08-02",7.2
"903","2010-08-03",7.19
"904","2010-08-04",7.21
"905","2010-08-05",7.05
"906","2010-08-06",6.92
"907","2010-08-09",7.04
"908","2010-08-10",7.06
"909","2010-08-11",6.75
"910","2010-08-12",6.69
"911","2010-08-13",6.56
"912","2010-08-16",6.6
"913","2010-08-17",6.8
"914","2010-08-18",6.75
"915","2010-08-19",6.75
"916","2010-08-20",6.81
"917","2010-08-23",6.81
"918","2010-08-24",6.86
"919","2010-08-25",7.07
"920","2010-08-26",7.03
"921","2010-08-27",7.22
"922","2010-08-30",7.2
"923","2010-08-31",7.23
"924","2010-09-01",7.39
"925","2010-09-02",7.4
"926","2010-09-03",7.55
"927","2010-09-07",7.25
"928","2010-09-08",7.3
"929","2010-09-09",7.3
"930","2010-09-10",7.44
"931","2010-09-13",7.67
"932","2010-09-14",7.56
"933","2010-09-15",7.77
"934","2010-09-16",7.66
"935","2010-09-17",7.55
"936","2010-09-20",7.93
"937","2010-09-21",7.98
"938","2010-09-22",8.07
"939","2010-09-23",7.98
"940","2010-09-24",8.22
"941","2010-09-27",8.2
"942","2010-09-28",8.29
"943","2010-09-29",8.37
"944","2010-09-30",8.29
"945","2010-10-01",8.25
"946","2010-10-04",8.12
"947","2010-10-05",8.41
"948","2010-10-06",8.29
"949","2010-10-07",8.23
"950","2010-10-08",8.38
"951","2010-10-11",8.4
"952","2010-10-12",8.42
"953","2010-10-13",8.6
"954","2010-10-14",8.67
"955","2010-10-15",8.74
"956","2010-10-18",8.63
"957","2010-10-19",8.56
"958","2010-10-20",8.45
"959","2010-10-21",8.48
"960","2010-10-22",8.57
"961","2010-10-25",8.66
"962","2010-10-26",8.73
"963","2010-10-27",8.75
"964","2010-10-28",8.74
"965","2010-10-29",8.68
"966","2010-11-01",8.48
"967","2010-11-02",8.5
"968","2010-11-03",8.49
"969","2010-11-04",8.44
"970","2010-11-05",9
"971","2010-11-08",9.01
"972","2010-11-09",8.88
"973","2010-11-10",8.95
"974","2010-11-11",8.87
"975","2010-11-12",8.72
"976","2010-11-15",8.7
"977","2010-11-16",8.43
"978","2010-11-17",8.55
"979","2010-11-18",8.7
"980","2010-11-19",8.62
"981","2010-11-22",8.65
"982","2010-11-23",8.41
"983","2010-11-24",8.5
"984","2010-11-26",8.43
"985","2010-11-29",8.38
"986","2010-11-30",8.35
"987","2010-12-01",8.61
"988","2010-12-02",8.63
"989","2010-12-03",8.72
"990","2010-12-06",8.81
"991","2010-12-07",8.76
"992","2010-12-08",8.98
"993","2010-12-09",9.04
"994","2010-12-10",9.11
"995","2010-12-13",9.11
"996","2010-12-14",9.18
"997","2010-12-15",9.12
"998","2010-12-16",9.35
"999","2010-12-17",9.5
"1000","2010-12-20",9.45
"1001","2010-12-21",9.47
