"","date","GILT"
"1001","2010-12-21",5.24
"1002","2010-12-22",5.24
"1003","2010-12-23",5.15
"1004","2010-12-27",5.09
"1005","2010-12-28",5.08
"1006","2010-12-29",5.04
"1007","2010-12-30",5.01
"1008","2010-12-31",5
"1009","2011-01-03",5.14
"1010","2011-01-04",5.46
"1011","2011-01-05",5.5
"1012","2011-01-06",5.8
"1013","2011-01-07",5.78
"1014","2011-01-10",5.82
"1015","2011-01-11",5.79
"1016","2011-01-12",5.85
"1017","2011-01-13",5.81
"1018","2011-01-14",5.76
"1019","2011-01-18",5.68
"1020","2011-01-19",5.62
"1021","2011-01-20",5.4
"1022","2011-01-21",5.46
"1023","2011-01-24",5.36
"1024","2011-01-25",5.39
"1025","2011-01-26",5.39
"1026","2011-01-27",5.28
"1027","2011-01-28",5.1
"1028","2011-01-31",5.14
"1029","2011-02-01",5.17
"1030","2011-02-02",5.36
"1031","2011-02-03",5.34
"1032","2011-02-04",5.42
"1033","2011-02-07",5.36
"1034","2011-02-08",5.39
"1035","2011-02-09",5.35
"1036","2011-02-10",5.3
"1037","2011-02-11",5.31
"1038","2011-02-14",5.33
"1039","2011-02-15",5.29
"1040","2011-02-16",5.63
"1041","2011-02-17",5.49
"1042","2011-02-18",5.39
"1043","2011-02-22",5.39
"1044","2011-02-23",5.26
"1045","2011-02-24",5
"1046","2011-02-25",5.16
"1047","2011-02-28",5.03
"1048","2011-03-01",4.96
"1049","2011-03-02",4.92
"1050","2011-03-03",5
"1051","2011-03-04",5.02
"1052","2011-03-07",4.85
"1053","2011-03-08",4.96
"1054","2011-03-09",5.07
"1055","2011-03-10",5.03
"1056","2011-03-11",5.08
"1057","2011-03-14",4.96
"1058","2011-03-15",4.89
"1059","2011-03-16",4.8
"1060","2011-03-17",4.77
"1061","2011-03-18",4.98
"1062","2011-03-21",4.89
"1063","2011-03-22",4.88
"1064","2011-03-23",4.73
"1065","2011-03-24",4.9
"1066","2011-03-25",4.89
"1067","2011-03-28",5.17
"1068","2011-03-29",5.32
"1069","2011-03-30",5.34
"1070","2011-03-31",5.3
"1071","2011-04-01",5.29
"1072","2011-04-04",5.03
"1073","2011-04-05",5.05
"1074","2011-04-06",5.13
"1075","2011-04-07",5.1
"1076","2011-04-08",5.05
"1077","2011-04-11",5.03
"1078","2011-04-12",5.01
"1079","2011-04-13",4.95
"1080","2011-04-14",4.97
"1081","2011-04-15",4.96
"1082","2011-04-18",4.9
"1083","2011-04-19",4.96
"1084","2011-04-20",5
"1085","2011-04-21",4.91
"1086","2011-04-25",4.87
"1087","2011-04-26",4.77
"1088","2011-04-27",4.85
"1089","2011-04-28",4.75
"1090","2011-04-29",4.78
"1091","2011-05-02",4.79
"1092","2011-05-03",4.73
"1093","2011-05-04",4.67
"1094","2011-05-05",4.7
"1095","2011-05-06",4.92
"1096","2011-05-09",5.01
"1097","2011-05-10",5.1
"1098","2011-05-11",5.13
"1099","2011-05-12",4.92
"1100","2011-05-13",4.86
"1101","2011-05-16",4.65
"1102","2011-05-17",4.63
"1103","2011-05-18",4.66
"1104","2011-05-19",4.54
"1105","2011-05-20",4.55
"1106","2011-05-23",4.41
"1107","2011-05-24",4.45
"1108","2011-05-25",4.4
"1109","2011-05-26",4.45
"1110","2011-05-27",4.46
"1111","2011-05-31",4.6
"1112","2011-06-01",4.47
"1113","2011-06-02",4.45
"1114","2011-06-03",4.43
"1115","2011-06-06",4.48
"1116","2011-06-07",4.51
"1117","2011-06-08",4.46
"1118","2011-06-09",4.51
"1119","2011-06-10",4.51
"1120","2011-06-13",4.47
"1121","2011-06-14",4.57
"1122","2011-06-15",4.46
"1123","2011-06-16",4.52
"1124","2011-06-17",4.49
"1125","2011-06-20",4.51
"1126","2011-06-21",4.65
"1127","2011-06-22",4.64
"1128","2011-06-23",4.62
"1129","2011-06-24",4.59
"1130","2011-06-27",4.62
"1131","2011-06-28",4.55
"1132","2011-06-29",4.57
"1133","2011-06-30",4.53
"1134","2011-07-01",4.66
"1135","2011-07-05",4.58
"1136","2011-07-06",4.6
"1137","2011-07-07",4.61
"1138","2011-07-08",4.6
"1139","2011-07-11",4.58
"1140","2011-07-12",4.61
"1141","2011-07-13",4.84
"1142","2011-07-14",4.92
"1143","2011-07-15",5.01
"1144","2011-07-18",5
"1145","2011-07-19",5.02
"1146","2011-07-20",5.07
"1147","2011-07-21",5.14
"1148","2011-07-22",5.13
"1149","2011-07-25",5.04
"1150","2011-07-26",5.08
"1151","2011-07-27",4.97
"1152","2011-07-28",5
"1153","2011-07-29",4.96
"1154","2011-08-01",4.96
"1155","2011-08-02",4.81
"1156","2011-08-03",4.87
"1157","2011-08-04",4.67
"1158","2011-08-05",4.61
"1159","2011-08-08",4.29
"1160","2011-08-09",4.42
"1161","2011-08-10",4.23
"1162","2011-08-11",4.14
"1163","2011-08-12",4.23
"1164","2011-08-15",4.2
"1165","2011-08-16",4.06
"1166","2011-08-17",3.97
"1167","2011-08-18",3.77
"1168","2011-08-19",3.8
"1169","2011-08-22",3.77
"1170","2011-08-23",3.76
"1171","2011-08-24",3.71
"1172","2011-08-25",3.65
"1173","2011-08-26",3.64
"1174","2011-08-29",3.76
"1175","2011-08-30",3.69
"1176","2011-08-31",3.85
"1177","2011-09-01",3.93
"1178","2011-09-02",3.86
"1179","2011-09-06",3.52
"1180","2011-09-07",3.46
"1181","2011-09-08",3.46
"1182","2011-09-09",3.41
"1183","2011-09-12",3.28
"1184","2011-09-13",3.3
"1185","2011-09-14",3.28
"1186","2011-09-15",3.51
"1187","2011-09-16",3.42
"1188","2011-09-19",3.38
"1189","2011-09-20",3.44
"1190","2011-09-21",3.34
"1191","2011-09-22",3.11
"1192","2011-09-23",3.14
"1193","2011-09-26",3.12
"1194","2011-09-27",3.3
"1195","2011-09-28",3.3
"1196","2011-09-29",3.31
"1197","2011-09-30",3.21
"1198","2011-10-03",3.18
"1199","2011-10-04",3.34
"1200","2011-10-05",3.36
"1201","2011-10-06",3.3
"1202","2011-10-07",3.3
"1203","2011-10-10",3.3
"1204","2011-10-11",3.31
"1205","2011-10-12",3.3
"1206","2011-10-13",3.33
"1207","2011-10-14",3.32
"1208","2011-10-17",3.49
"1209","2011-10-18",3.5
"1210","2011-10-19",3.41
"1211","2011-10-20",3.43
"1212","2011-10-21",3.5
"1213","2011-10-24",3.6
"1214","2011-10-25",3.72
"1215","2011-10-26",3.78
"1216","2011-10-27",3.87
"1217","2011-10-28",3.88
"1218","2011-10-31",3.88
"1219","2011-11-01",3.71
"1220","2011-11-02",3.73
"1221","2011-11-03",3.8
"1222","2011-11-04",3.77
"1223","2011-11-07",3.73
"1224","2011-11-08",3.74
"1225","2011-11-09",3.62
"1226","2011-11-10",3.67
"1227","2011-11-11",3.72
"1228","2011-11-14",3.81
"1229","2011-11-15",3.81
"1230","2011-11-16",3.75
"1231","2011-11-17",3.72
"1232","2011-11-18",3.68
"1233","2011-11-21",3.56
"1234","2011-11-22",3.47
"1235","2011-11-23",3.3
"1236","2011-11-25",3.27
"1237","2011-11-28",3.54
"1238","2011-11-29",3.4
"1239","2011-11-30",3.65
"1240","2011-12-01",3.73
"1241","2011-12-02",3.81
"1242","2011-12-05",3.95
"1243","2011-12-06",4.02
"1244","2011-12-07",4.01
"1245","2011-12-08",3.98
"1246","2011-12-09",4.03
"1247","2011-12-12",3.98
"1248","2011-12-13",3.95
"1249","2011-12-14",3.9
"1250","2011-12-15",3.85
"1251","2011-12-16",3.83
"1252","2011-12-19",3.75
"1253","2011-12-20",4.02
"1254","2011-12-21",3.95
"1255","2011-12-22",3.99
"1256","2011-12-23",3.97
"1257","2011-12-27",3.97
"1258","2011-12-28",3.95
"1259","2011-12-29",3.95
"1260","2011-12-30",3.95
"1261","2012-01-03",4.06
"1262","2012-01-04",4.01
"1263","2012-01-05",4.09
"1264","2012-01-06",4.01
"1265","2012-01-09",4.01
"1266","2012-01-10",4.09
"1267","2012-01-11",4.05
"1268","2012-01-12",4.17
"1269","2012-01-13",4.15
"1270","2012-01-17",4.2
"1271","2012-01-18",4.18
"1272","2012-01-19",4.12
"1273","2012-01-20",4.14
"1274","2012-01-23",4.04
"1275","2012-01-24",4.04
"1276","2012-01-25",4.01
"1277","2012-01-26",4.02
"1278","2012-01-27",4.01
"1279","2012-01-30",4
"1280","2012-01-31",4.05
"1281","2012-02-01",4.14
"1282","2012-02-02",4.21
"1283","2012-02-03",4.2
"1284","2012-02-06",4.18
"1285","2012-02-07",4.15
"1286","2012-02-08",4.03
"1287","2012-02-09",4.05
"1288","2012-02-10",4.08
"1289","2012-02-13",4.06
"1290","2012-02-14",4.12
"1291","2012-02-15",4.09
"1292","2012-02-16",4.2
"1293","2012-02-17",4.16
"1294","2012-02-21",4.13
"1295","2012-02-22",4.16
"1296","2012-02-23",4.08
"1297","2012-02-24",3.93
"1298","2012-02-27",3.82
"1299","2012-02-28",3.77
"1300","2012-02-29",3.77
"1301","2012-03-01",3.92
"1302","2012-03-02",3.93
"1303","2012-03-05",4
"1304","2012-03-06",3.92
"1305","2012-03-07",3.88
"1306","2012-03-08",3.88
"1307","2012-03-09",3.95
"1308","2012-03-12",4.06
"1309","2012-03-13",4.14
"1310","2012-03-14",4.06
"1311","2012-03-15",4.05
"1312","2012-03-16",4.02
"1313","2012-03-19",4.05
"1314","2012-03-20",4
"1315","2012-03-21",3.98
"1316","2012-03-22",4.02
"1317","2012-03-23",4
"1318","2012-03-26",4.05
"1319","2012-03-27",4.02
"1320","2012-03-28",3.99
"1321","2012-03-29",4.02
"1322","2012-03-30",4.04
"1323","2012-04-02",4.06
"1324","2012-04-03",4.15
"1325","2012-04-04",4.08
"1326","2012-04-05",4.09
"1327","2012-04-09",4.02
"1328","2012-04-10",4.06
"1329","2012-04-11",4.08
"1330","2012-04-12",4.07
"1331","2012-04-13",4.13
"1332","2012-04-16",4.01
"1333","2012-04-17",4.08
"1334","2012-04-18",4.13
"1335","2012-04-19",4.11
"1336","2012-04-20",4.07
"1337","2012-04-23",4.01
"1338","2012-04-24",4.04
"1339","2012-04-25",4.06
"1340","2012-04-26",4.03
"1341","2012-04-27",4.09
"1342","2012-04-30",4.1
"1343","2012-05-01",4.08
"1344","2012-05-02",4.05
"1345","2012-05-03",3.97
"1346","2012-05-04",3.93
"1347","2012-05-07",3.95
"1348","2012-05-08",3.93
"1349","2012-05-09",3.89
"1350","2012-05-10",3.9
"1351","2012-05-11",3.9
"1352","2012-05-14",3.89
"1353","2012-05-15",3.88
"1354","2012-05-16",3.93
"1355","2012-05-17",3.76
"1356","2012-05-18",3.73
"1357","2012-05-21",3.8
"1358","2012-05-22",3.76
"1359","2012-05-23",3.33
"1360","2012-05-24",3.18
"1361","2012-05-25",3.27
"1362","2012-05-29",3.3
"1363","2012-05-30",3.23
"1364","2012-05-31",3.19
"1365","2012-06-01",3.16
"1366","2012-06-04",3.08
"1367","2012-06-05",3.14
"1368","2012-06-06",3.18
"1369","2012-06-07",3.11
"1370","2012-06-08",3.22
"1371","2012-06-11",3.35
"1372","2012-06-12",3.44
"1373","2012-06-13",3.4
"1374","2012-06-14",3.4
"1375","2012-06-15",3.4
"1376","2012-06-18",3.29
"1377","2012-06-19",3.24
"1378","2012-06-20",3.17
"1379","2012-06-21",3.11
"1380","2012-06-22",3.14
"1381","2012-06-25",3.17
"1382","2012-06-26",3.11
"1383","2012-06-27",3.13
"1384","2012-06-28",3.07
"1385","2012-06-29",3.12
"1386","2012-07-02",3.15
"1387","2012-07-03",3.15
"1388","2012-07-05",3.12
"1389","2012-07-06",3.1
"1390","2012-07-09",3.07
"1391","2012-07-10",3.06
"1392","2012-07-11",3.07
"1393","2012-07-12",3.08
"1394","2012-07-13",3.04
"1395","2012-07-16",3
"1396","2012-07-17",2.98
"1397","2012-07-18",2.92
"1398","2012-07-19",2.74
"1399","2012-07-20",2.83
"1400","2012-07-23",2.73
"1401","2012-07-24",2.63
"1402","2012-07-25",2.61
"1403","2012-07-26",2.55
"1404","2012-07-27",2.61
"1405","2012-07-30",2.63
"1406","2012-07-31",2.53
"1407","2012-08-01",2.44
"1408","2012-08-02",2.35
"1409","2012-08-03",2.44
"1410","2012-08-06",2.38
"1411","2012-08-07",2.48
"1412","2012-08-08",2.66
"1413","2012-08-09",2.63
"1414","2012-08-10",2.72
"1415","2012-08-13",2.66
"1416","2012-08-14",2.66
"1417","2012-08-15",2.85
"1418","2012-08-16",3
"1419","2012-08-17",3.01
"1420","2012-08-20",3.16
"1421","2012-08-21",3.21
"1422","2012-08-22",3.29
"1423","2012-08-23",3.39
"1424","2012-08-24",3.35
"1425","2012-08-27",3.25
"1426","2012-08-28",3.2
"1427","2012-08-29",3.21
"1428","2012-08-30",3.18
"1429","2012-08-31",3.18
"1430","2012-09-04",3.14
"1431","2012-09-05",3.06
"1432","2012-09-06",3.21
"1433","2012-09-07",3.35
"1434","2012-09-10",3.74
"1435","2012-09-11",3.89
"1436","2012-09-12",3.95
"1437","2012-09-13",4.08
"1438","2012-09-14",3.91
"1439","2012-09-17",3.95
"1440","2012-09-18",4.04
"1441","2012-09-19",3.97
"1442","2012-09-20",3.96
"1443","2012-09-21",3.98
"1444","2012-09-24",3.99
"1445","2012-09-25",4
"1446","2012-09-26",3.95
"1447","2012-09-27",4
"1448","2012-09-28",3.98
"1449","2012-10-01",4.02
"1450","2012-10-02",4.02
"1451","2012-10-03",4.07
"1452","2012-10-04",4.15
"1453","2012-10-05",4.13
"1454","2012-10-08",4.16
"1455","2012-10-09",4.22
"1456","2012-10-10",4.25
"1457","2012-10-11",4.2
"1458","2012-10-12",4.17
"1459","2012-10-15",4.3
"1460","2012-10-16",4.43
"1461","2012-10-17",4.45
"1462","2012-10-18",4.48
"1463","2012-10-19",4.43
"1464","2012-10-22",4.32
"1465","2012-10-23",4.2
"1466","2012-10-24",4.32
"1467","2012-10-25",4.35
"1468","2012-10-26",4.31
"1469","2012-10-31",4.45
"1470","2012-11-01",4.46
"1471","2012-11-02",4.43
"1472","2012-11-05",4.57
"1473","2012-11-06",4.64
"1474","2012-11-07",4.75
"1475","2012-11-08",4.83
"1476","2012-11-09",4.75
"1477","2012-11-12",4.99
"1478","2012-11-13",4.85
"1479","2012-11-14",4.76
"1480","2012-11-15",4.95
"1481","2012-11-16",4.89
"1482","2012-11-19",5.08
"1483","2012-11-20",5.26
"1484","2012-11-21",5.49
"1485","2012-11-23",5.57
"1486","2012-11-26",5.53
"1487","2012-11-27",5.54
"1488","2012-11-28",5.46
"1489","2012-11-29",5.22
"1490","2012-11-30",5.26
"1491","2012-12-03",5.1
"1492","2012-12-04",5.21
"1493","2012-12-05",5.45
"1494","2012-12-06",5.41
"1495","2012-12-07",5.41
"1496","2012-12-10",5.28
"1497","2012-12-11",5.3
"1498","2012-12-12",5.28
"1499","2012-12-13",5.21
"1500","2012-12-14",5.2
"1501","2012-12-17",5.2
"1502","2012-12-18",5.24
"1503","2012-12-19",5.2
"1504","2012-12-20",5.29
"1505","2012-12-21",5.31
"1506","2012-12-24",5.12
"1507","2012-12-26",5.15
"1508","2012-12-27",5.2
"1509","2012-12-28",5.27
"1510","2012-12-31",5.31
"1511","2013-01-02",5.35
"1512","2013-01-03",5.34
"1513","2013-01-04",5.3
"1514","2013-01-07",5.28
"1515","2013-01-08",5.3
"1516","2013-01-09",5.34
"1517","2013-01-10",5.35
"1518","2013-01-11",5.34
"1519","2013-01-14",5.29
"1520","2013-01-15",5.3
"1521","2013-01-16",5.29
"1522","2013-01-17",5.29
"1523","2013-01-18",5.3
"1524","2013-01-22",5.29
"1525","2013-01-23",5.3
"1526","2013-01-24",5.3
"1527","2013-01-25",5.29
"1528","2013-01-28",5.33
"1529","2013-01-29",5.3
"1530","2013-01-30",5.26
"1531","2013-01-31",5.3
"1532","2013-02-01",5.3
"1533","2013-02-04",5.28
"1534","2013-02-05",5.31
"1535","2013-02-06",5.35
"1536","2013-02-07",5.45
"1537","2013-02-08",5.42
"1538","2013-02-11",5.42
"1539","2013-02-12",5.88
"1540","2013-02-13",5.48
"1541","2013-02-14",5.52
"1542","2013-02-15",5.52
"1543","2013-02-19",5.79
"1544","2013-02-20",5.78
"1545","2013-02-21",5.55
"1546","2013-02-22",5.58
"1547","2013-02-25",5.58
"1548","2013-02-26",5.62
"1549","2013-02-27",5.58
"1550","2013-02-28",5.55
"1551","2013-03-01",5.65
"1552","2013-03-04",5.63
"1553","2013-03-05",5.62
"1554","2013-03-06",5.63
"1555","2013-03-07",5.54
"1556","2013-03-08",5.64
"1557","2013-03-11",5.64
"1558","2013-03-12",5.58
"1559","2013-03-13",5.54
"1560","2013-03-14",5.55
"1561","2013-03-15",5.55
"1562","2013-03-18",5.48
"1563","2013-03-19",5.6
"1564","2013-03-20",5.64
"1565","2013-03-21",5.6
"1566","2013-03-22",5.64
"1567","2013-03-25",5.69
"1568","2013-03-26",5.69
"1569","2013-03-27",5.62
"1570","2013-03-28",5.7
"1571","2013-04-01",5.7
"1572","2013-04-02",5.69
"1573","2013-04-03",5.63
"1574","2013-04-04",5.68
"1575","2013-04-05",5.7
"1576","2013-04-08",5.64
"1577","2013-04-09",5.7
"1578","2013-04-10",5.69
"1579","2013-04-11",5.65
"1580","2013-04-12",5.7
"1581","2013-04-15",5.64
"1582","2013-04-16",5.72
"1583","2013-04-17",5.69
"1584","2013-04-18",5.65
"1585","2013-04-19",5.67
"1586","2013-04-22",5.7
"1587","2013-04-23",5.7
"1588","2013-04-24",5.7
"1589","2013-04-25",5.7
"1590","2013-04-26",5.66
"1591","2013-04-29",5.6
"1592","2013-04-30",5.55
"1593","2013-05-01",5.55
"1594","2013-05-02",5.52
"1595","2013-05-03",5.56
"1596","2013-05-06",5.58
"1597","2013-05-07",5.59
"1598","2013-05-08",5.47
"1599","2013-05-09",5.35
"1600","2013-05-10",5.33
"1601","2013-05-13",5.21
"1602","2013-05-14",5.2
"1603","2013-05-15",5.22
"1604","2013-05-16",5.29
"1605","2013-05-17",5.31
"1606","2013-05-20",5.55
"1607","2013-05-21",5.65
"1608","2013-05-22",5.43
"1609","2013-05-23",5.38
"1610","2013-05-24",5.34
"1611","2013-05-28",5.45
"1612","2013-05-29",5.42
"1613","2013-05-30",5.47
"1614","2013-05-31",5.49
"1615","2013-06-03",5.51
"1616","2013-06-04",5.45
"1617","2013-06-05",5.49
"1618","2013-06-06",5.47
"1619","2013-06-07",5.5
"1620","2013-06-10",5.56
"1621","2013-06-11",5.59
"1622","2013-06-12",5.6
"1623","2013-06-13",5.6
"1624","2013-06-14",5.6
"1625","2013-06-17",5.63
"1626","2013-06-18",5.6
"1627","2013-06-19",5.43
"1628","2013-06-20",5.49
"1629","2013-06-21",5.49
"1630","2013-06-24",5.45
"1631","2013-06-25",5.54
"1632","2013-06-26",5.45
"1633","2013-06-27",5.53
"1634","2013-06-28",5.55
"1635","2013-07-01",5.6
"1636","2013-07-02",5.63
"1637","2013-07-03",5.55
"1638","2013-07-05",5.51
"1639","2013-07-08",5.5
"1640","2013-07-09",5.54
"1641","2013-07-10",5.57
"1642","2013-07-11",5.67
"1643","2013-07-12",5.69
"1644","2013-07-15",5.77
"1645","2013-07-16",5.9
"1646","2013-07-17",6.04
"1647","2013-07-18",5.24
"1648","2013-07-19",5.2
"1649","2013-07-22",5.2
"1650","2013-07-23",5.15
"1651","2013-07-24",5.13
"1652","2013-07-25",5.07
"1653","2013-07-26",5.1
"1654","2013-07-29",5.07
"1655","2013-07-30",5.17
"1656","2013-07-31",5.13
"1657","2013-08-01",5.25
"1658","2013-08-02",5.25
"1659","2013-08-05",5.28
"1660","2013-08-06",5.3
"1661","2013-08-07",5.29
"1662","2013-08-08",5.22
"1663","2013-08-09",5.24
"1664","2013-08-12",5.28
"1665","2013-08-13",5.17
"1666","2013-08-14",5.19
"1667","2013-08-15",5.14
"1668","2013-08-16",5.15
"1669","2013-08-19",5.16
"1670","2013-08-20",5.17
"1671","2013-08-21",5.12
"1672","2013-08-22",5.08
"1673","2013-08-23",5.01
"1674","2013-08-26",4.8
"1675","2013-08-27",4.6
"1676","2013-08-28",4.69
"1677","2013-08-29",4.74
"1678","2013-08-30",4.75
"1679","2013-09-03",4.71
"1680","2013-09-04",4.78
"1681","2013-09-05",4.8
"1682","2013-09-06",4.75
"1683","2013-09-09",4.75
"1684","2013-09-10",4.7
"1685","2013-09-11",4.67
"1686","2013-09-12",4.64
"1687","2013-09-13",4.68
"1688","2013-09-16",4.88
"1689","2013-09-17",4.92
"1690","2013-09-18",4.99
"1691","2013-09-19",4.97
"1692","2013-09-20",5
"1693","2013-09-23",4.95
"1694","2013-09-24",4.98
"1695","2013-09-25",5
"1696","2013-09-26",4.96
"1697","2013-09-27",4.97
"1698","2013-09-30",4.91
"1699","2013-10-01",4.97
"1700","2013-10-02",5.12
"1701","2013-10-03",4.77
"1702","2013-10-04",4.83
"1703","2013-10-07",4.8
"1704","2013-10-08",4.75
"1705","2013-10-09",4.78
"1706","2013-10-10",4.82
"1707","2013-10-11",4.93
"1708","2013-10-14",4.92
"1709","2013-10-15",4.9
"1710","2013-10-16",4.89
"1711","2013-10-17",4.92
"1712","2013-10-18",4.88
"1713","2013-10-21",4.97
"1714","2013-10-22",4.97
"1715","2013-10-23",5.05
"1716","2013-10-24",5.07
"1717","2013-10-25",5.1
"1718","2013-10-28",4.96
"1719","2013-10-29",5
"1720","2013-10-30",4.95
"1721","2013-10-31",5.13
"1722","2013-11-01",5.14
"1723","2013-11-04",5.21
"1724","2013-11-05",5.14
"1725","2013-11-06",5.15
"1726","2013-11-07",5.19
"1727","2013-11-08",5.2
"1728","2013-11-11",5.24
"1729","2013-11-12",5.21
"1730","2013-11-13",4.7
"1731","2013-11-14",4.6
"1732","2013-11-15",4.62
"1733","2013-11-18",4.7
"1734","2013-11-19",4.66
"1735","2013-11-20",4.68
"1736","2013-11-21",4.61
"1737","2013-11-22",4.69
"1738","2013-11-25",4.5
"1739","2013-11-26",4.5
"1740","2013-11-27",4.44
"1741","2013-11-29",4.45
"1742","2013-12-02",4.39
"1743","2013-12-03",4.17
"1744","2013-12-04",4.3
"1745","2013-12-05",4.33
"1746","2013-12-06",4.36
"1747","2013-12-09",4.38
"1748","2013-12-10",4.27
"1749","2013-12-11",4.17
"1750","2013-12-12",4.19
"1751","2013-12-13",4.22
"1752","2013-12-16",4.2
"1753","2013-12-17",4.33
"1754","2013-12-18",4.35
"1755","2013-12-19",4.6
"1756","2013-12-20",4.57
"1757","2013-12-23",4.65
"1758","2013-12-24",4.74
"1759","2013-12-26",4.72
"1760","2013-12-27",4.74
"1761","2013-12-30",4.67
"1762","2013-12-31",4.68
"1763","2014-01-02",4.68
"1764","2014-01-03",4.68
"1765","2014-01-06",4.67
"1766","2014-01-07",4.77
"1767","2014-01-08",4.8
"1768","2014-01-09",4.86
"1769","2014-01-10",4.86
"1770","2014-01-13",4.87
"1771","2014-01-14",4.95
"1772","2014-01-15",4.91
"1773","2014-01-16",4.91
"1774","2014-01-17",4.88
"1775","2014-01-21",4.84
"1776","2014-01-22",4.84
"1777","2014-01-23",4.88
"1778","2014-01-24",4.84
"1779","2014-01-27",4.74
"1780","2014-01-28",4.74
"1781","2014-01-29",4.75
"1782","2014-01-30",4.71
"1783","2014-01-31",4.66
"1784","2014-02-03",4.63
"1785","2014-02-04",4.76
"1786","2014-02-05",4.94
"1787","2014-02-06",5.06
"1788","2014-02-07",5.02
"1789","2014-02-10",5.22
"1790","2014-02-11",5.2
"1791","2014-02-12",5.38
"1792","2014-02-13",5.29
"1793","2014-02-14",5.41
"1794","2014-02-18",5.22
"1795","2014-02-19",5.02
"1796","2014-02-20",5.03
"1797","2014-02-21",5.07
"1798","2014-02-24",5.05
"1799","2014-02-25",5.09
"1800","2014-02-26",5.19
"1801","2014-02-27",5.07
"1802","2014-02-28",5.26
"1803","2014-03-03",5.19
"1804","2014-03-04",5.3
"1805","2014-03-05",5.42
"1806","2014-03-06",5.45
"1807","2014-03-07",5.42
"1808","2014-03-10",5.42
"1809","2014-03-11",5.54
"1810","2014-03-12",5.59
"1811","2014-03-13",5.5
"1812","2014-03-14",5.45
"1813","2014-03-17",5.14
"1814","2014-03-18",5.14
"1815","2014-03-19",5.09
"1816","2014-03-20",5.07
"1817","2014-03-21",5.05
"1818","2014-03-24",5.04
"1819","2014-03-25",5.05
"1820","2014-03-26",5.03
"1821","2014-03-27",5.02
"1822","2014-03-28",4.99
"1823","2014-03-31",4.94
"1824","2014-04-01",4.98
"1825","2014-04-02",4.98
"1826","2014-04-03",5.03
"1827","2014-04-04",5
"1828","2014-04-07",4.95
"1829","2014-04-08",5
"1830","2014-04-09",5.02
"1831","2014-04-10",4.97
"1832","2014-04-11",5
"1833","2014-04-14",4.9
"1834","2014-04-15",4.87
"1835","2014-04-16",4.83
"1836","2014-04-17",4.75
"1837","2014-04-21",4.75
"1838","2014-04-22",4.83
"1839","2014-04-23",4.85
"1840","2014-04-24",4.94
"1841","2014-04-25",4.83
"1842","2014-04-28",4.85
"1843","2014-04-29",4.8
"1844","2014-04-30",4.75
"1845","2014-05-01",4.67
"1846","2014-05-02",4.74
"1847","2014-05-05",4.69
"1848","2014-05-06",4.7
"1849","2014-05-07",4.73
"1850","2014-05-08",4.57
"1851","2014-05-09",4.57
"1852","2014-05-12",4.63
"1853","2014-05-13",4.55
"1854","2014-05-14",4.66
"1855","2014-05-15",4.7
"1856","2014-05-16",4.67
"1857","2014-05-19",4.68
"1858","2014-05-20",4.85
"1859","2014-05-21",4.58
"1860","2014-05-22",4.52
"1861","2014-05-23",4.55
"1862","2014-05-27",4.85
"1863","2014-05-28",5.02
"1864","2014-05-29",4.94
"1865","2014-05-30",4.93
"1866","2014-06-02",4.9
"1867","2014-06-03",4.85
"1868","2014-06-04",4.88
"1869","2014-06-05",4.93
"1870","2014-06-06",5
"1871","2014-06-09",4.99
"1872","2014-06-10",4.95
"1873","2014-06-11",4.86
"1874","2014-06-12",4.83
"1875","2014-06-13",4.8
"1876","2014-06-16",4.87
"1877","2014-06-17",4.83
"1878","2014-06-18",4.81
"1879","2014-06-19",4.74
"1880","2014-06-20",4.73
"1881","2014-06-23",4.71
"1882","2014-06-24",4.7
"1883","2014-06-25",4.75
"1884","2014-06-26",4.72
"1885","2014-06-27",4.73
"1886","2014-06-30",4.64
"1887","2014-07-01",4.7
"1888","2014-07-02",4.72
"1889","2014-07-03",4.84
"1890","2014-07-07",4.68
"1891","2014-07-08",4.61
"1892","2014-07-09",4.7
"1893","2014-07-10",4.67
"1894","2014-07-11",4.63
"1895","2014-07-14",4.7
"1896","2014-07-15",4.79
"1897","2014-07-16",4.87
"1898","2014-07-17",4.76
"1899","2014-07-18",4.8
"1900","2014-07-21",4.72
"1901","2014-07-22",4.65
"1902","2014-07-23",4.66
"1903","2014-07-24",4.7
"1904","2014-07-25",4.66
"1905","2014-07-28",4.7
"1906","2014-07-29",4.7
"1907","2014-07-30",4.79
"1908","2014-07-31",4.65
"1909","2014-08-01",4.72
"1910","2014-08-04",4.61
"1911","2014-08-05",4.73
"1912","2014-08-06",4.72
"1913","2014-08-07",4.68
"1914","2014-08-08",4.6
"1915","2014-08-11",4.7
"1916","2014-08-12",4.66
"1917","2014-08-13",4.74
"1918","2014-08-14",4.74
"1919","2014-08-15",4.6
"1920","2014-08-18",4.64
"1921","2014-08-19",4.65
"1922","2014-08-20",4.68
"1923","2014-08-21",4.7
"1924","2014-08-22",4.74
"1925","2014-08-25",4.58
"1926","2014-08-26",4.76
"1927","2014-08-27",4.75
"1928","2014-08-28",4.71
"1929","2014-08-29",4.73
"1930","2014-09-02",4.79
"1931","2014-09-03",4.8
"1932","2014-09-04",4.8
"1933","2014-09-05",4.8
"1934","2014-09-08",4.79
"1935","2014-09-09",4.8
