"","date","WBT"
"978","2020-01-24",15.17
"979","2020-01-27",15.27
"980","2020-01-28",15.2
"981","2020-01-29",15.22
"982","2020-01-30",15.38
"983","2020-01-31",15.09
"984","2020-02-03",14.55
"985","2020-02-04",14.7
"986","2020-02-05",15.19
"987","2020-02-06",15.07
"988","2020-02-07",14.68
"989","2020-02-10",14.82
"990","2020-02-11",14.52
"991","2020-02-12",14.32
"992","2020-02-13",14.19
"993","2020-02-14",14.06
"994","2020-02-18",13.78
"995","2020-02-19",13.63
"996","2020-02-20",14
"997","2020-02-21",14.01
"998","2020-02-24",13.4
"999","2020-02-25",13.25
"1000","2020-02-26",13.25
"1001","2020-02-27",12.97
"1002","2020-02-28",13.22
"1003","2020-03-02",13.07
"1004","2020-03-03",12.76
"1005","2020-03-04",12.68
"1006","2020-03-05",11.57
"1007","2020-03-06",11.37
"1008","2020-03-09",9.87
"1009","2020-03-10",9.52
"1010","2020-03-11",8.48
"1011","2020-03-12",6.62
"1012","2020-03-13",6.82
"1013","2020-03-16",4.55
"1014","2020-03-17",4.13
"1015","2020-03-18",3.5
"1016","2020-03-19",4.26
"1017","2020-03-20",4.41
"1018","2020-03-23",4.25
"1019","2020-03-24",4.79
"1020","2020-03-25",4.58
"1021","2020-03-26",4.75
"1022","2020-03-27",4.86
"1023","2020-03-30",4.69
"1024","2020-03-31",5.13
"1025","2020-04-01",4.51
"1026","2020-04-02",4.15
"1027","2020-04-03",3.99
"1028","2020-04-06",4.55
"1029","2020-04-07",4.51
"1030","2020-04-08",4.52
"1031","2020-04-09",5.15
"1032","2020-04-13",4.48
"1033","2020-04-14",4.93
"1034","2020-04-15",4.32
"1035","2020-04-16",4.24
"1036","2020-04-17",4.27
"1037","2020-04-20",4.36
"1038","2020-04-21",3.96
"1039","2020-04-22",4
"1040","2020-04-23",4.14
"1041","2020-04-24",4.1
"1042","2020-04-27",4.1
"1043","2020-04-28",4.39
"1044","2020-04-29",5.26
"1045","2020-04-30",4.93
"1046","2020-05-01",4.69
"1047","2020-05-04",4.76
"1048","2020-05-05",4.98
"1049","2020-05-06",4.46
"1050","2020-05-07",5
"1051","2020-05-08",5.35
"1052","2020-05-11",5.16
"1053","2020-05-12",4.79
"1054","2020-05-13",4.57
"1055","2020-05-14",4.45
"1056","2020-05-15",4.7
"1057","2020-05-18",5.22
"1058","2020-05-19",5.4
"1059","2020-05-20",5.48
"1060","2020-05-21",5.46
"1061","2020-05-22",5.55
"1062","2020-05-26",6.41
"1063","2020-05-27",6.38
"1064","2020-05-28",6.11
"1065","2020-05-29",6.08
"1066","2020-06-01",6.56
"1067","2020-06-02",6.38
"1068","2020-06-03",6.99
"1069","2020-06-04",7.09
"1070","2020-06-05",8.36
"1071","2020-06-08",7.98
"1072","2020-06-09",7.38
"1073","2020-06-10",6.92
"1074","2020-06-11",6.25
"1075","2020-06-12",6.3
"1076","2020-06-15",6.53
"1077","2020-06-16",6.56
"1078","2020-06-17",6.28
"1079","2020-06-18",6.27
"1080","2020-06-19",6.05
"1081","2020-06-22",6.1
"1082","2020-06-23",6.29
"1083","2020-06-24",5.44
"1084","2020-06-25",5.65
"1085","2020-06-26",5.44
"1086","2020-06-29",6.05
"1087","2020-06-30",6.09
"1088","2020-07-01",5.79
"1089","2020-07-02",5.74
"1090","2020-07-06",5.77
"1091","2020-07-07",5.41
"1092","2020-07-08",5.66
"1093","2020-07-09",5.28
"1094","2020-07-10",5.73
"1095","2020-07-13",5.99
"1096","2020-07-14",6.1
"1097","2020-07-15",6.62
"1098","2020-07-16",6.65
"1099","2020-07-17",6.37
"1100","2020-07-20",6.1
"1101","2020-07-21",6.61
"1102","2020-07-22",6.64
"1103","2020-07-23",6.78
"1104","2020-07-24",6.33
"1105","2020-07-27",6.53
"1106","2020-07-28",6.36
"1107","2020-07-29",6.6
"1108","2020-07-30",6.31
"1109","2020-07-31",6.08
"1110","2020-08-03",6.27
"1111","2020-08-04",6.56
"1112","2020-08-05",7.28
"1113","2020-08-06",7.19
"1114","2020-08-07",7.44
"1115","2020-08-10",7.76
"1116","2020-08-11",7.65
"1117","2020-08-12",7.63
"1118","2020-08-13",7.61
"1119","2020-08-14",7.7
"1120","2020-08-17",7.55
"1121","2020-08-18",7.38
"1122","2020-08-19",7.44
"1123","2020-08-20",7.36
"1124","2020-08-21",7.4
"1125","2020-08-24",7.94
"1126","2020-08-25",7.62
"1127","2020-08-26",7.37
"1128","2020-08-27",7.56
"1129","2020-08-28",7.73
"1130","2020-08-31",7.38
"1131","2020-09-01",7.27
"1132","2020-09-02",7.39
"1133","2020-09-03",7.17
"1134","2020-09-04",7.15
"1135","2020-09-08",6.91
"1136","2020-09-09",7.12
"1137","2020-09-10",7
"1138","2020-09-11",6.99
"1139","2020-09-14",7.24
"1140","2020-09-15",6.74
"1141","2020-09-16",6.59
"1142","2020-09-17",6.65
"1143","2020-09-18",6.52
"1144","2020-09-21",6.03
"1145","2020-09-22",6.32
"1146","2020-09-23",6.21
"1147","2020-09-24",6.11
"1148","2020-09-25",6.13
"1149","2020-09-28",6.29
"1150","2020-09-29",5.95
"1151","2020-09-30",6.16
"1152","2020-10-01",6.12
"1153","2020-10-02",6.49
"1154","2020-10-05",6.77
"1155","2020-10-06",6.7
"1156","2020-10-07",7.01
"1157","2020-10-08",7.08
"1158","2020-10-09",7.04
"1159","2020-10-12",7.12
"1160","2020-10-13",6.95
"1161","2020-10-14",7.01
"1162","2020-10-15",6.77
"1163","2020-10-16",6.87
"1164","2020-10-19",6.72
"1165","2020-10-20",6.71
"1166","2020-10-21",6.7
"1167","2020-10-22",6.99
"1168","2020-10-23",7.35
"1169","2020-10-26",6.87
"1170","2020-10-27",6.21
"1171","2020-10-28",6.01
"1172","2020-10-29",6.11
"1173","2020-10-30",6.08
"1174","2020-11-02",6.55
"1175","2020-11-03",6.92
"1176","2020-11-04",6.34
"1177","2020-11-05",6.85
"1178","2020-11-06",6.88
"1179","2020-11-09",8.67
"1180","2020-11-10",8.79
"1181","2020-11-11",8.52
"1182","2020-11-12",7.97
"1183","2020-11-13",8.36
"1184","2020-11-16",9.25
"1185","2020-11-17",9.29
"1186","2020-11-18",9.3
"1187","2020-11-19",9.07
"1188","2020-11-20",9.17
"1189","2020-11-23",9.54
"1190","2020-11-24",10.12
"1191","2020-11-25",9.83
"1192","2020-11-27",9.81
