"","date","INFI"
"1006","2010-12-29",6.37
"1007","2010-12-30",6.05
"1008","2010-12-31",5.93
"1009","2011-01-03",6.01
"1010","2011-01-04",5.94
"1011","2011-01-05",6.02
"1012","2011-01-06",5.94
"1013","2011-01-07",5.88
"1014","2011-01-10",5.95
"1015","2011-01-11",5.9
"1016","2011-01-12",5.99
"1017","2011-01-13",5.95
"1018","2011-01-14",5.95
"1019","2011-01-18",5.98
"1020","2011-01-19",5.74
"1021","2011-01-20",5.72
"1022","2011-01-21",5.5
"1023","2011-01-24",5.6
"1024","2011-01-25",5.67
"1025","2011-01-26",5.81
"1026","2011-01-27",5.75
"1027","2011-01-28",5.56
"1028","2011-01-31",5.66
"1029","2011-02-01",5.9
"1030","2011-02-02",5.83
"1031","2011-02-03",5.79
"1032","2011-02-04",5.7
"1033","2011-02-07",5.72
"1034","2011-02-08",5.67
"1035","2011-02-09",5.61
"1036","2011-02-10",5.65
"1037","2011-02-11",5.67
"1038","2011-02-14",5.72
"1039","2011-02-15",5.59
"1040","2011-02-16",5.69
"1041","2011-02-17",5.67
"1042","2011-02-18",5.56
"1043","2011-02-22",5.5
"1044","2011-02-23",5.56
"1045","2011-02-24",5.67
"1046","2011-02-25",5.85
"1047","2011-02-28",5.79
"1048","2011-03-01",5.55
"1049","2011-03-02",5.59
"1050","2011-03-03",5.75
"1051","2011-03-04",5.6
"1052","2011-03-07",5.45
"1053","2011-03-08",5.67
"1054","2011-03-09",5.51
"1055","2011-03-10",5.48
"1056","2011-03-11",5.46
"1057","2011-03-14",5.37
"1058","2011-03-15",5.37
"1059","2011-03-16",5.33
"1060","2011-03-17",5.44
"1061","2011-03-18",5.44
"1062","2011-03-21",5.5
"1063","2011-03-22",5.55
"1064","2011-03-23",5.46
"1065","2011-03-24",5.58
"1066","2011-03-25",5.54
"1067","2011-03-28",5.57
"1068","2011-03-29",5.67
"1069","2011-03-30",5.77
"1070","2011-03-31",5.88
"1071","2011-04-01",5.86
"1072","2011-04-04",5.9
"1073","2011-04-05",5.84
"1074","2011-04-06",5.87
"1075","2011-04-07",5.86
"1076","2011-04-08",5.67
"1077","2011-04-11",5.61
"1078","2011-04-12",5.62
"1079","2011-04-13",5.65
"1080","2011-04-14",5.75
"1081","2011-04-15",5.78
"1082","2011-04-18",5.72
"1083","2011-04-19",5.75
"1084","2011-04-20",5.92
"1085","2011-04-21",5.96
"1086","2011-04-25",5.96
"1087","2011-04-26",5.94
"1088","2011-04-27",5.98
"1089","2011-04-28",6
"1090","2011-04-29",5.98
"1091","2011-05-02",5.79
"1092","2011-05-03",5.85
"1093","2011-05-04",5.67
"1094","2011-05-05",5.71
"1095","2011-05-06",5.79
"1096","2011-05-09",6.01
"1097","2011-05-10",6.9
"1098","2011-05-11",7.36
"1099","2011-05-12",7
"1100","2011-05-13",6.95
"1101","2011-05-16",6.9
"1102","2011-05-17",6.94
"1103","2011-05-18",6.8
"1104","2011-05-19",6.8
"1105","2011-05-20",6.85
"1106","2011-05-23",6.84
"1107","2011-05-24",6.64
"1108","2011-05-25",6.81
"1109","2011-05-26",6.99
"1110","2011-05-27",7.03
"1111","2011-05-31",7.16
"1112","2011-06-01",6.87
"1113","2011-06-02",6.92
"1114","2011-06-03",6.69
"1115","2011-06-06",6.69
"1116","2011-06-07",6.69
"1117","2011-06-08",6.6
"1118","2011-06-09",6.55
"1119","2011-06-10",6.16
"1120","2011-06-13",6.4
"1121","2011-06-14",6.47
"1122","2011-06-15",6.35
"1123","2011-06-16",6.92
"1124","2011-06-17",7.14
"1125","2011-06-20",7.2
"1126","2011-06-21",7.5
"1127","2011-06-22",7.67
"1128","2011-06-23",7.66
"1129","2011-06-24",7.92
"1130","2011-06-27",7.99
"1131","2011-06-28",8.19
"1132","2011-06-29",8.08
"1133","2011-06-30",8.26
"1134","2011-07-01",8.24
"1135","2011-07-05",8.41
"1136","2011-07-06",8.5
"1137","2011-07-07",8.09
"1138","2011-07-08",8.05
"1139","2011-07-11",7.95
"1140","2011-07-12",8.69
"1141","2011-07-13",9
"1142","2011-07-14",9.07
"1143","2011-07-15",9.16
"1144","2011-07-18",9.13
"1145","2011-07-19",9.98
"1146","2011-07-20",9.96
"1147","2011-07-21",10.36
"1148","2011-07-22",9.96
"1149","2011-07-25",9.6
"1150","2011-07-26",8.88
"1151","2011-07-27",8.58
"1152","2011-07-28",8.62
"1153","2011-07-29",9
"1154","2011-08-01",9.49
"1155","2011-08-02",9.65
"1156","2011-08-03",9.79
"1157","2011-08-04",9.75
"1158","2011-08-05",8.64
"1159","2011-08-08",8.3
"1160","2011-08-09",8.24
"1161","2011-08-10",7.95
"1162","2011-08-11",7.7
"1163","2011-08-12",7.71
"1164","2011-08-15",7.43
"1165","2011-08-16",7.08
"1166","2011-08-17",7.12
"1167","2011-08-18",7.03
"1168","2011-08-19",7
"1169","2011-08-22",6.9
"1170","2011-08-23",7.11
"1171","2011-08-24",7.04
"1172","2011-08-25",6.67
"1173","2011-08-26",7.12
"1174","2011-08-29",7.17
"1175","2011-08-30",6.97
"1176","2011-08-31",6.86
"1177","2011-09-01",7
"1178","2011-09-02",6.89
"1179","2011-09-06",7.09
"1180","2011-09-07",7.71
"1181","2011-09-08",7.43
"1182","2011-09-09",6.64
"1183","2011-09-12",7.04
"1184","2011-09-13",6.97
"1185","2011-09-14",7.01
"1186","2011-09-15",7.01
"1187","2011-09-16",7
"1188","2011-09-19",6.83
"1189","2011-09-20",6.5
"1190","2011-09-21",6.21
"1191","2011-09-22",6.17
"1192","2011-09-23",6.75
"1193","2011-09-26",6.7
"1194","2011-09-27",7.01
"1195","2011-09-28",6.64
"1196","2011-09-29",6.34
"1197","2011-09-30",7.05
"1198","2011-10-03",6.7
"1199","2011-10-04",7.36
"1200","2011-10-05",7.06
"1201","2011-10-06",7.06
"1202","2011-10-07",6.91
"1203","2011-10-10",7.19
"1204","2011-10-11",7.07
"1205","2011-10-12",7.2
"1206","2011-10-13",7
"1207","2011-10-14",7.16
"1208","2011-10-17",6.93
"1209","2011-10-18",7.2
"1210","2011-10-19",7
"1211","2011-10-20",7.25
"1212","2011-10-21",7.24
"1213","2011-10-24",7.35
"1214","2011-10-25",7.04
"1215","2011-10-26",7.34
"1216","2011-10-27",8.23
"1217","2011-10-28",7.88
"1218","2011-10-31",7.57
"1219","2011-11-01",7.17
"1220","2011-11-02",7.55
"1221","2011-11-03",7.96
"1222","2011-11-04",7.53
"1223","2011-11-07",7.82
"1224","2011-11-08",8.26
"1225","2011-11-09",7.67
"1226","2011-11-10",7.78
"1227","2011-11-11",8.22
"1228","2011-11-14",8.24
"1229","2011-11-15",8.68
"1230","2011-11-16",8.61
"1231","2011-11-17",8.67
"1232","2011-11-18",8.24
"1233","2011-11-21",8
"1234","2011-11-22",7.4
"1235","2011-11-23",6.87
"1236","2011-11-25",6.5
"1237","2011-11-28",7.85
"1238","2011-11-29",7.9
"1239","2011-11-30",9.13
"1240","2011-12-01",9.14
"1241","2011-12-02",9.49
"1242","2011-12-05",9.52
"1243","2011-12-06",9.69
"1244","2011-12-07",9.67
"1245","2011-12-08",8.84
"1246","2011-12-09",9.78
"1247","2011-12-12",9.81
"1248","2011-12-13",9.51
"1249","2011-12-14",9.83
"1250","2011-12-15",9.75
"1251","2011-12-16",9.5
"1252","2011-12-19",9.04
"1253","2011-12-20",9.27
"1254","2011-12-21",8.99
"1255","2011-12-22",9.01
"1256","2011-12-23",8.85
"1257","2011-12-27",8.99
"1258","2011-12-28",8.6
"1259","2011-12-29",8.84
"1260","2011-12-30",8.84
"1261","2012-01-03",8.98
"1262","2012-01-04",8.31
"1263","2012-01-05",8.07
"1264","2012-01-06",7.93
"1265","2012-01-09",7.94
"1266","2012-01-10",8.91
"1267","2012-01-11",8.81
"1268","2012-01-12",9.08
"1269","2012-01-13",8.99
"1270","2012-01-17",9.12
"1271","2012-01-18",9.49
"1272","2012-01-19",9.92
"1273","2012-01-20",9.97
"1274","2012-01-23",9.92
"1275","2012-01-24",9.93
"1276","2012-01-25",10.01
"1277","2012-01-26",9.95
"1278","2012-01-27",5.98
"1279","2012-01-30",6.03
"1280","2012-01-31",6.08
"1281","2012-02-01",6.12
"1282","2012-02-02",6.46
"1283","2012-02-03",6.95
"1284","2012-02-06",6.83
"1285","2012-02-07",6.4
"1286","2012-02-08",6.41
"1287","2012-02-09",6.4
"1288","2012-02-10",6.17
"1289","2012-02-13",6.27
"1290","2012-02-14",6.08
"1291","2012-02-15",6.02
"1292","2012-02-16",6.23
"1293","2012-02-17",6.25
"1294","2012-02-21",6.32
"1295","2012-02-22",6.31
"1296","2012-02-23",7.15
"1297","2012-02-24",7.1
"1298","2012-02-27",7.25
"1299","2012-02-28",8.01
"1300","2012-02-29",8.15
"1301","2012-03-01",8.23
"1302","2012-03-02",8.12
"1303","2012-03-05",8.38
"1304","2012-03-06",7.97
"1305","2012-03-07",8.59
"1306","2012-03-08",8.87
"1307","2012-03-09",8.79
"1308","2012-03-12",9.22
"1309","2012-03-13",9.41
"1310","2012-03-14",10.08
"1311","2012-03-15",9.86
"1312","2012-03-16",10
"1313","2012-03-19",10.26
"1314","2012-03-20",10.2
"1315","2012-03-21",10.51
"1316","2012-03-22",11.21
"1317","2012-03-23",12.02
"1318","2012-03-26",12.16
"1319","2012-03-27",11.73
"1320","2012-03-28",12.07
"1321","2012-03-29",12.08
"1322","2012-03-30",11.96
"1323","2012-04-02",12.5
"1324","2012-04-03",12.34
"1325","2012-04-04",12.3
"1326","2012-04-05",12.56
"1327","2012-04-09",12.5
"1328","2012-04-10",12.44
"1329","2012-04-11",12.91
"1330","2012-04-12",13.1
"1331","2012-04-13",13
"1332","2012-04-16",12.68
"1333","2012-04-17",12.73
"1334","2012-04-18",12.63
"1335","2012-04-19",12.58
"1336","2012-04-20",13.08
"1337","2012-04-23",12.9
"1338","2012-04-24",12.53
"1339","2012-04-25",12.7
"1340","2012-04-26",12.98
"1341","2012-04-27",13.32
"1342","2012-04-30",13.5
"1343","2012-05-01",13.21
"1344","2012-05-02",13.19
"1345","2012-05-03",13.01
"1346","2012-05-04",12.69
"1347","2012-05-07",13.17
"1348","2012-05-08",13.31
"1349","2012-05-09",13.24
"1350","2012-05-10",13.59
"1351","2012-05-11",13.05
"1352","2012-05-14",13.56
"1353","2012-05-15",13.55
"1354","2012-05-16",12.94
"1355","2012-05-17",12.47
"1356","2012-05-18",12.45
"1357","2012-05-21",12.24
"1358","2012-05-22",12.4
"1359","2012-05-23",11.93
"1360","2012-05-24",12.47
"1361","2012-05-25",12.73
"1362","2012-05-29",13
"1363","2012-05-30",12.57
"1364","2012-05-31",13.01
"1365","2012-06-01",11.95
"1366","2012-06-04",11.91
"1367","2012-06-05",11.84
"1368","2012-06-06",12.22
"1369","2012-06-07",12.35
"1370","2012-06-08",12.68
"1371","2012-06-11",12.37
"1372","2012-06-12",13.12
"1373","2012-06-13",13.05
"1374","2012-06-14",13.45
"1375","2012-06-15",13.88
"1376","2012-06-18",12.86
"1377","2012-06-19",12.88
"1378","2012-06-20",12.92
"1379","2012-06-21",12.99
"1380","2012-06-22",13.22
"1381","2012-06-25",13.16
"1382","2012-06-26",13.4
"1383","2012-06-27",13.43
"1384","2012-06-28",13.4
"1385","2012-06-29",13.56
"1386","2012-07-02",14
"1387","2012-07-03",14.37
"1388","2012-07-05",15.21
"1389","2012-07-06",15.54
"1390","2012-07-09",15.99
"1391","2012-07-10",16.01
"1392","2012-07-11",16.09
"1393","2012-07-12",15.84
"1394","2012-07-13",15.75
"1395","2012-07-16",15.28
"1396","2012-07-17",14.69
"1397","2012-07-18",16.389999
"1398","2012-07-19",16.48
"1399","2012-07-20",15.68
"1400","2012-07-23",15.85
"1401","2012-07-24",15.99
"1402","2012-07-25",16.34
"1403","2012-07-26",16.57
"1404","2012-07-27",18.219999
"1405","2012-07-30",17.83
"1406","2012-07-31",17.459999
"1407","2012-08-01",16.969999
"1408","2012-08-02",16.530001
"1409","2012-08-03",16.77
"1410","2012-08-06",16.68
"1411","2012-08-07",15.36
"1412","2012-08-08",15.16
"1413","2012-08-09",15.88
"1414","2012-08-10",15.5
"1415","2012-08-13",15.79
"1416","2012-08-14",16.57
"1417","2012-08-15",17.049999
"1418","2012-08-16",17.299999
"1419","2012-08-17",17.25
"1420","2012-08-20",17.65
"1421","2012-08-21",17.77
"1422","2012-08-22",17.74
"1423","2012-08-23",17.780001
"1424","2012-08-24",17.48
"1425","2012-08-27",17.83
"1426","2012-08-28",18.23
"1427","2012-08-29",18.07
"1428","2012-08-30",17.780001
"1429","2012-08-31",18.16
"1430","2012-09-04",18.49
"1431","2012-09-05",17.459999
"1432","2012-09-06",17.870001
"1433","2012-09-07",18.290001
"1434","2012-09-10",18.290001
"1435","2012-09-11",19.08
"1436","2012-09-12",20.719999
"1437","2012-09-13",20.32
"1438","2012-09-14",20.690001
"1439","2012-09-17",21.129999
"1440","2012-09-18",22.1
"1441","2012-09-19",22.73
"1442","2012-09-20",22.73
"1443","2012-09-21",23.6
"1444","2012-09-24",23.35
"1445","2012-09-25",23.15
"1446","2012-09-26",22.959999
"1447","2012-09-27",23.290001
"1448","2012-09-28",23.51
"1449","2012-10-01",23.5
"1450","2012-10-02",23.290001
"1451","2012-10-03",24.110001
"1452","2012-10-04",25.620001
"1453","2012-10-05",26.98
"1454","2012-10-08",26.25
"1455","2012-10-09",25.209999
"1456","2012-10-10",26.16
"1457","2012-10-11",25.73
"1458","2012-10-12",25.049999
"1459","2012-10-15",24.99
"1460","2012-10-16",25.309999
"1461","2012-10-17",25.35
"1462","2012-10-18",25.540001
"1463","2012-10-19",24.25
"1464","2012-10-22",23.02
"1465","2012-10-23",23.52
"1466","2012-10-24",23.389999
"1467","2012-10-25",23.23
"1468","2012-10-26",23.07
"1469","2012-10-31",22.370001
"1470","2012-11-01",21.870001
"1471","2012-11-02",22.040001
"1472","2012-11-05",22.190001
"1473","2012-11-06",20.200001
"1474","2012-11-07",17.790001
"1475","2012-11-08",17.74
"1476","2012-11-09",18.34
"1477","2012-11-12",20.08
"1478","2012-11-13",20.809999
"1479","2012-11-14",20.76
"1480","2012-11-15",21.15
"1481","2012-11-16",22.030001
"1482","2012-11-19",22.9
"1483","2012-11-20",23.450001
"1484","2012-11-21",25.9
"1485","2012-11-23",26.01
"1486","2012-11-26",25.690001
"1487","2012-11-27",25.190001
"1488","2012-11-28",24.9
"1489","2012-11-29",24.76
"1490","2012-11-30",25.35
"1491","2012-12-03",24.99
"1492","2012-12-04",24.629999
"1493","2012-12-05",23.98
"1494","2012-12-06",23.120001
"1495","2012-12-07",22.530001
"1496","2012-12-10",27.35
"1497","2012-12-11",26.01
"1498","2012-12-12",26.33
"1499","2012-12-13",28.700001
"1500","2012-12-14",29.790001
"1501","2012-12-17",30
"1502","2012-12-18",31.030001
"1503","2012-12-19",31.67
"1504","2012-12-20",32.389999
"1505","2012-12-21",32.84
"1506","2012-12-24",34.080002
"1507","2012-12-26",34.77
"1508","2012-12-27",35.040001
"1509","2012-12-28",34.720001
"1510","2012-12-31",35
"1511","2013-01-02",36.490002
"1512","2013-01-03",37.040001
"1513","2013-01-04",36.849998
"1514","2013-01-07",36.139999
"1515","2013-01-08",34.889999
"1516","2013-01-09",35.610001
"1517","2013-01-10",34.700001
"1518","2013-01-11",33.490002
"1519","2013-01-14",32.93
"1520","2013-01-15",34.810001
"1521","2013-01-16",34.27
"1522","2013-01-17",34.389999
"1523","2013-01-18",35.830002
"1524","2013-01-22",35.32
"1525","2013-01-23",35.060001
"1526","2013-01-24",35.689999
"1527","2013-01-25",35.650002
"1528","2013-01-28",35.119999
"1529","2013-01-29",34.48
"1530","2013-01-30",33.369999
"1531","2013-01-31",34.450001
"1532","2013-02-01",34.119999
"1533","2013-02-04",35.450001
"1534","2013-02-05",36.189999
"1535","2013-02-06",35.98
"1536","2013-02-07",35.02
"1537","2013-02-08",34.849998
"1538","2013-02-11",35.220001
"1539","2013-02-12",33.73
"1540","2013-02-13",33.619999
"1541","2013-02-14",32.970001
"1542","2013-02-15",35.200001
"1543","2013-02-19",41.099998
"1544","2013-02-20",41
"1545","2013-02-21",40.630001
"1546","2013-02-22",41.43
"1547","2013-02-25",40.5
"1548","2013-02-26",40.080002
"1549","2013-02-27",40.43
"1550","2013-02-28",41.290001
"1551","2013-03-01",43.650002
"1552","2013-03-04",45.459999
"1553","2013-03-05",45.139999
"1554","2013-03-06",45.240002
"1555","2013-03-07",45.77
"1556","2013-03-08",46.27
"1557","2013-03-11",45.5
"1558","2013-03-12",46.290001
"1559","2013-03-13",46.43
"1560","2013-03-14",48.66
"1561","2013-03-15",49.369999
"1562","2013-03-18",49.040001
"1563","2013-03-19",46.75
"1564","2013-03-20",47.450001
"1565","2013-03-21",45.75
"1566","2013-03-22",44.98
"1567","2013-03-25",44.900002
"1568","2013-03-26",47.009998
"1569","2013-03-27",47.369999
"1570","2013-03-28",48.470001
"1571","2013-04-01",49.529999
"1572","2013-04-02",50.09
"1573","2013-04-03",46.810001
"1574","2013-04-04",46.200001
"1575","2013-04-05",46.560001
"1576","2013-04-08",47.5
"1577","2013-04-09",46.66
"1578","2013-04-10",42.48
"1579","2013-04-11",43.400002
"1580","2013-04-12",40.439999
"1581","2013-04-15",38.310001
"1582","2013-04-16",39.5
"1583","2013-04-17",40.639999
"1584","2013-04-18",40.02
"1585","2013-04-19",40.759998
"1586","2013-04-22",41.529999
"1587","2013-04-23",43.52
"1588","2013-04-24",42.240002
"1589","2013-04-25",42.970001
"1590","2013-04-26",44.32
"1591","2013-04-29",43.549999
"1592","2013-04-30",43.080002
"1593","2013-05-01",40.189999
"1594","2013-05-02",39.75
"1595","2013-05-03",38
"1596","2013-05-06",37.439999
"1597","2013-05-07",34.810001
"1598","2013-05-08",32.369999
"1599","2013-05-09",31.780001
"1600","2013-05-10",32.029999
"1601","2013-05-13",32.990002
"1602","2013-05-14",32.98
"1603","2013-05-15",31.440001
"1604","2013-05-16",24.32
"1605","2013-05-17",24.91
"1606","2013-05-20",25.610001
"1607","2013-05-21",25.129999
"1608","2013-05-22",23.120001
"1609","2013-05-23",24.360001
"1610","2013-05-24",24.299999
"1611","2013-05-28",25.690001
"1612","2013-05-29",27.49
"1613","2013-05-30",28.98
"1614","2013-05-31",26.950001
"1615","2013-06-03",16.41
"1616","2013-06-04",20.26
"1617","2013-06-05",19.110001
"1618","2013-06-06",18.530001
"1619","2013-06-07",18.129999
"1620","2013-06-10",17.84
"1621","2013-06-11",17.34
"1622","2013-06-12",17.01
"1623","2013-06-13",17.25
"1624","2013-06-14",16.76
"1625","2013-06-17",17.17
"1626","2013-06-18",19.459999
"1627","2013-06-19",18.58
"1628","2013-06-20",18.360001
"1629","2013-06-21",18.809999
"1630","2013-06-24",18.389999
"1631","2013-06-25",16.559999
"1632","2013-06-26",16.83
"1633","2013-06-27",16.77
"1634","2013-06-28",16.190001
"1635","2013-07-01",16.58
"1636","2013-07-02",16.219999
"1637","2013-07-03",16.459999
"1638","2013-07-05",15.95
"1639","2013-07-08",15.6
"1640","2013-07-09",16.34
"1641","2013-07-10",16.82
"1642","2013-07-11",16.58
"1643","2013-07-12",17.280001
"1644","2013-07-15",17.35
"1645","2013-07-16",17.16
"1646","2013-07-17",17.690001
"1647","2013-07-18",17.969999
"1648","2013-07-19",19.639999
"1649","2013-07-22",19.91
"1650","2013-07-23",19.52
"1651","2013-07-24",19.629999
"1652","2013-07-25",20.860001
"1653","2013-07-26",20.49
"1654","2013-07-29",20.07
"1655","2013-07-30",20.940001
"1656","2013-07-31",21.18
"1657","2013-08-01",22.940001
"1658","2013-08-02",22.74
"1659","2013-08-05",23.200001
"1660","2013-08-06",22.549999
"1661","2013-08-07",22.18
"1662","2013-08-08",20
"1663","2013-08-09",18.780001
"1664","2013-08-12",18.370001
"1665","2013-08-13",18.18
"1666","2013-08-14",17.98
"1667","2013-08-15",17.5
"1668","2013-08-16",17.809999
"1669","2013-08-19",17.98
"1670","2013-08-20",18.610001
"1671","2013-08-21",19.139999
"1672","2013-08-22",19.1
"1673","2013-08-23",18.9
"1674","2013-08-26",19.73
"1675","2013-08-27",18.950001
"1676","2013-08-28",18.700001
"1677","2013-08-29",18.91
"1678","2013-08-30",18.51
"1679","2013-09-03",19.690001
"1680","2013-09-04",20.469999
"1681","2013-09-05",20.190001
"1682","2013-09-06",20.780001
"1683","2013-09-09",21.02
"1684","2013-09-10",21.57
"1685","2013-09-11",20.92
"1686","2013-09-12",20.700001
"1687","2013-09-13",20.879999
"1688","2013-09-16",20.700001
"1689","2013-09-17",20.719999
"1690","2013-09-18",20.26
"1691","2013-09-19",20.25
"1692","2013-09-20",19.76
"1693","2013-09-23",19.200001
"1694","2013-09-24",18.309999
"1695","2013-09-25",17.32
"1696","2013-09-26",17.389999
"1697","2013-09-27",17.01
"1698","2013-09-30",17.43
"1699","2013-10-01",17.09
"1700","2013-10-02",17.139999
"1701","2013-10-03",16.780001
"1702","2013-10-04",16.780001
"1703","2013-10-07",16.879999
"1704","2013-10-08",16.01
"1705","2013-10-09",15.18
"1706","2013-10-10",14.66
"1707","2013-10-11",13.82
"1708","2013-10-14",13.94
"1709","2013-10-15",14.64
"1710","2013-10-16",15.16
"1711","2013-10-17",14.99
"1712","2013-10-18",14.31
"1713","2013-10-21",13.96
"1714","2013-10-22",13.88
"1715","2013-10-23",13.87
"1716","2013-10-24",14.45
"1717","2013-10-25",13.7
"1718","2013-10-28",13.57
"1719","2013-10-29",14.18
"1720","2013-10-30",13.32
"1721","2013-10-31",13.55
"1722","2013-11-01",13.27
"1723","2013-11-04",13.35
"1724","2013-11-05",12.8
"1725","2013-11-06",11.97
"1726","2013-11-07",11.97
"1727","2013-11-08",14.05
"1728","2013-11-11",13.69
"1729","2013-11-12",13.73
"1730","2013-11-13",13.82
"1731","2013-11-14",13.62
"1732","2013-11-15",14.38
"1733","2013-11-18",14.25
"1734","2013-11-19",14.32
"1735","2013-11-20",14.33
"1736","2013-11-21",14.35
"1737","2013-11-22",14.82
"1738","2013-11-25",15.34
"1739","2013-11-26",14.52
"1740","2013-11-27",14.56
"1741","2013-11-29",14.61
"1742","2013-12-02",14.44
"1743","2013-12-03",14.35
"1744","2013-12-04",14.5
"1745","2013-12-05",14.36
"1746","2013-12-06",14.95
"1747","2013-12-09",15.34
"1748","2013-12-10",14.95
"1749","2013-12-11",13.31
"1750","2013-12-12",13.26
"1751","2013-12-13",12.96
"1752","2013-12-16",12.73
"1753","2013-12-17",12.48
"1754","2013-12-18",12.5
"1755","2013-12-19",12.61
"1756","2013-12-20",13.08
"1757","2013-12-23",12.91
"1758","2013-12-24",12.88
"1759","2013-12-26",12.81
"1760","2013-12-27",12.53
"1761","2013-12-30",13.48
"1762","2013-12-31",13.81
"1763","2014-01-02",13.44
"1764","2014-01-03",12.96
"1765","2014-01-06",12.61
"1766","2014-01-07",12.5
"1767","2014-01-08",12.5
"1768","2014-01-09",12.61
"1769","2014-01-10",12.91
"1770","2014-01-13",12.41
"1771","2014-01-14",12.18
"1772","2014-01-15",12.03
"1773","2014-01-16",12.35
"1774","2014-01-17",13.41
"1775","2014-01-21",14.32
"1776","2014-01-22",14.44
"1777","2014-01-23",14.19
"1778","2014-01-24",13.37
"1779","2014-01-27",12.94
"1780","2014-01-28",13.15
"1781","2014-01-29",13.2
"1782","2014-01-30",13.62
"1783","2014-01-31",12.85
"1784","2014-02-03",12.3
"1785","2014-02-04",12.36
"1786","2014-02-05",11.78
"1787","2014-02-06",11.37
"1788","2014-02-07",12.16
"1789","2014-02-10",12.81
"1790","2014-02-11",13.12
"1791","2014-02-12",13.18
"1792","2014-02-13",13.38
"1793","2014-02-14",13.23
"1794","2014-02-18",13.78
"1795","2014-02-19",13.4
"1796","2014-02-20",13.66
"1797","2014-02-21",13.83
"1798","2014-02-24",13.98
"1799","2014-02-25",16.15
"1800","2014-02-26",16.51
"1801","2014-02-27",16.52
"1802","2014-02-28",15.68
"1803","2014-03-03",15.27
"1804","2014-03-04",14.71
"1805","2014-03-05",14.82
"1806","2014-03-06",14.29
"1807","2014-03-07",13.73
"1808","2014-03-10",14.02
"1809","2014-03-11",13.93
"1810","2014-03-12",14.07
"1811","2014-03-13",13.54
"1812","2014-03-14",13.72
"1813","2014-03-17",13.64
"1814","2014-03-18",14.14
"1815","2014-03-19",13.93
"1816","2014-03-20",13.67
"1817","2014-03-21",12.93
"1818","2014-03-24",12.81
"1819","2014-03-25",12.71
"1820","2014-03-26",12.7
"1821","2014-03-27",12.85
"1822","2014-03-28",12.02
"1823","2014-03-31",11.89
"1824","2014-04-01",11.59
"1825","2014-04-02",11.3
"1826","2014-04-03",10.95
"1827","2014-04-04",10.62
"1828","2014-04-07",10.51
"1829","2014-04-08",10.55
"1830","2014-04-09",11.01
"1831","2014-04-10",10.41
"1832","2014-04-11",10.09
"1833","2014-04-14",9.82
"1834","2014-04-15",9.79
"1835","2014-04-16",10.6
"1836","2014-04-17",10.15
"1837","2014-04-21",10.17
"1838","2014-04-22",10.5
"1839","2014-04-23",9.97
"1840","2014-04-24",9.94
"1841","2014-04-25",9.34
"1842","2014-04-28",9.36
"1843","2014-04-29",9.69
"1844","2014-04-30",9.77
"1845","2014-05-01",9.71
"1846","2014-05-02",9.16
"1847","2014-05-05",9.47
"1848","2014-05-06",9.05
"1849","2014-05-07",8.82
"1850","2014-05-08",8.6
"1851","2014-05-09",9.21
"1852","2014-05-12",9.85
"1853","2014-05-13",9.74
"1854","2014-05-14",9.6
"1855","2014-05-15",9.11
"1856","2014-05-16",9.24
"1857","2014-05-19",9.8
"1858","2014-05-20",9.2
"1859","2014-05-21",9.09
"1860","2014-05-22",9.31
"1861","2014-05-23",9.4
"1862","2014-05-27",9.92
"1863","2014-05-28",9.98
"1864","2014-05-29",10.1
"1865","2014-05-30",10.1
"1866","2014-06-02",9.53
"1867","2014-06-03",9.61
"1868","2014-06-04",9.75
"1869","2014-06-05",9.94
"1870","2014-06-06",10.83
"1871","2014-06-09",11.28
"1872","2014-06-10",11.53
"1873","2014-06-11",11.36
"1874","2014-06-12",11.42
"1875","2014-06-13",11.72
"1876","2014-06-16",11.97
"1877","2014-06-17",11.85
"1878","2014-06-18",12.04
"1879","2014-06-19",12.04
"1880","2014-06-20",12.35
"1881","2014-06-23",12.06
"1882","2014-06-24",11.89
"1883","2014-06-25",12.67
"1884","2014-06-26",12.54
"1885","2014-06-27",12.55
"1886","2014-06-30",12.74
"1887","2014-07-01",12.91
"1888","2014-07-02",13
"1889","2014-07-03",12.85
"1890","2014-07-07",12.1
"1891","2014-07-08",11.53
"1892","2014-07-09",11.78
"1893","2014-07-10",11.39
"1894","2014-07-11",11.84
"1895","2014-07-14",11.53
"1896","2014-07-15",10.57
"1897","2014-07-16",10.09
"1898","2014-07-17",9.54
"1899","2014-07-18",9.72
"1900","2014-07-21",9.8
"1901","2014-07-22",9.9
"1902","2014-07-23",9.82
"1903","2014-07-24",9.68
"1904","2014-07-25",9.67
"1905","2014-07-28",9.27
"1906","2014-07-29",9.34
"1907","2014-07-30",9.42
"1908","2014-07-31",9.09
"1909","2014-08-01",9.33
"1910","2014-08-04",9.35
"1911","2014-08-05",9.98
"1912","2014-08-06",10.76
"1913","2014-08-07",10.55
"1914","2014-08-08",10.84
"1915","2014-08-11",10.74
"1916","2014-08-12",11.09
"1917","2014-08-13",11.38
"1918","2014-08-14",11.52
"1919","2014-08-15",11.33
"1920","2014-08-18",11.04
"1921","2014-08-19",10.77
"1922","2014-08-20",10.94
"1923","2014-08-21",10.94
"1924","2014-08-22",10.94
"1925","2014-08-25",11.24
"1926","2014-08-26",11.58
"1927","2014-08-27",11.59
"1928","2014-08-28",11.18
"1929","2014-08-29",11.3
