"","date","CATB"
"988","2019-05-29",6.88
"989","2019-05-30",6.75
"990","2019-05-31",6.86
"991","2019-06-03",6.67
"992","2019-06-04",6.53
"993","2019-06-05",6.18
"994","2019-06-06",6.14
"995","2019-06-07",6.1
"996","2019-06-10",5.95
"997","2019-06-11",5.86
"998","2019-06-12",5.9
"999","2019-06-13",5.95
"1000","2019-06-14",5.89
"1001","2019-06-17",6.05
"1002","2019-06-18",6.45
"1003","2019-06-19",6.84
"1004","2019-06-20",7.49
"1005","2019-06-21",7.59
"1006","2019-06-24",7.71
"1007","2019-06-25",7.48
"1008","2019-06-26",7.61
"1009","2019-06-27",7.8
"1010","2019-06-28",8.07
"1011","2019-07-01",7.68
"1012","2019-07-02",7.54
"1013","2019-07-03",7.5
"1014","2019-07-05",7.46
"1015","2019-07-08",7.44
"1016","2019-07-09",7.58
"1017","2019-07-10",7.7
"1018","2019-07-11",7.6
"1019","2019-07-12",7.49
"1020","2019-07-15",7.45
"1021","2019-07-16",7.43
"1022","2019-07-17",7.41
"1023","2019-07-18",7.31
"1024","2019-07-19",7.11
"1025","2019-07-22",7.14
"1026","2019-07-23",7.1
"1027","2019-07-24",7.1
"1028","2019-07-25",6.81
"1029","2019-07-26",6.82
"1030","2019-07-29",7.14
"1031","2019-07-30",7.39
"1032","2019-07-31",7.08
"1033","2019-08-01",6.83
"1034","2019-08-02",6.905
"1035","2019-08-05",6.65
"1036","2019-08-06",6.65
"1037","2019-08-07",6.49
"1038","2019-08-08",6.61
"1039","2019-08-09",6.56
"1040","2019-08-12",6.39
"1041","2019-08-13",6.405
"1042","2019-08-14",6.1
"1043","2019-08-15",6.05
"1044","2019-08-16",6.08
"1045","2019-08-19",6.34
"1046","2019-08-20",6.6
"1047","2019-08-21",7.01
"1048","2019-08-22",6.71
"1049","2019-08-23",6.68
"1050","2019-08-26",6.85
"1051","2019-08-27",6.28
"1052","2019-08-28",6.55
"1053","2019-08-29",6.31
"1054","2019-08-30",6.17
"1055","2019-09-03",6.39
"1056","2019-09-04",6.33
"1057","2019-09-05",6.09
"1058","2019-09-06",6
"1059","2019-09-09",6.03
"1060","2019-09-10",6.1
"1061","2019-09-11",6.36
"1062","2019-09-12",6
"1063","2019-09-13",6.03
"1064","2019-09-16",6.01
"1065","2019-09-17",6
"1066","2019-09-18",5.92
"1067","2019-09-19",6.05
"1068","2019-09-20",6
"1069","2019-09-23",5.66
"1070","2019-09-24",5.19
"1071","2019-09-25",5.26
"1072","2019-09-26",5.17
"1073","2019-09-27",5.3
"1074","2019-09-30",5.4
"1075","2019-10-01",4.98
"1076","2019-10-02",4.98
"1077","2019-10-03",4.88
"1078","2019-10-04",4.84
"1079","2019-10-07",4.56
"1080","2019-10-08",4.66
"1081","2019-10-09",5.39
"1082","2019-10-10",5.19
"1083","2019-10-11",4.97
"1084","2019-10-14",4.9
"1085","2019-10-15",4.8
"1086","2019-10-16",4.76
"1087","2019-10-17",4.81
"1088","2019-10-18",4.67
"1089","2019-10-21",4.75
"1090","2019-10-22",4.73
"1091","2019-10-23",4.75
"1092","2019-10-24",4.72
"1093","2019-10-25",4.95
"1094","2019-10-28",5.04
"1095","2019-10-29",4.91
"1096","2019-10-30",5.1
"1097","2019-10-31",5.07
"1098","2019-11-01",5.58
"1099","2019-11-04",5.22
"1100","2019-11-05",5.27
"1101","2019-11-06",5.19
"1102","2019-11-07",5.29
"1103","2019-11-08",5.12
"1104","2019-11-11",5.35
"1105","2019-11-12",5.45
"1106","2019-11-13",5.31
"1107","2019-11-14",5.26
"1108","2019-11-15",5.07
"1109","2019-11-18",4.99
"1110","2019-11-19",4.97
"1111","2019-11-20",4.93
"1112","2019-11-21",4.99
"1113","2019-11-22",4.96
"1114","2019-11-25",4.96
"1115","2019-11-26",5
"1116","2019-11-27",5.32
"1117","2019-11-29",5.66
"1118","2019-12-02",6.1
"1119","2019-12-03",5.81
"1120","2019-12-04",6.04
"1121","2019-12-05",5.88
"1122","2019-12-06",5.78
"1123","2019-12-09",5.7
"1124","2019-12-10",5.65
"1125","2019-12-11",5.5
"1126","2019-12-12",5.56
"1127","2019-12-13",5.53
"1128","2019-12-16",5.61
"1129","2019-12-17",5.53
"1130","2019-12-18",5.37
"1131","2019-12-19",5.4
"1132","2019-12-20",5.2
"1133","2019-12-23",5.75
"1134","2019-12-24",6.01
"1135","2019-12-26",5.86
"1136","2019-12-27",5.86
"1137","2019-12-30",5.88
"1138","2019-12-31",5.91
"1139","2020-01-02",6.07
"1140","2020-01-03",5.95
"1141","2020-01-06",6.07
"1142","2020-01-07",5.92
"1143","2020-01-08",5.83
"1144","2020-01-09",6.05
"1145","2020-01-10",6.31
"1146","2020-01-13",6.55
"1147","2020-01-14",6.63
"1148","2020-01-15",6.79
"1149","2020-01-16",7
"1150","2020-01-17",7
"1151","2020-01-21",6.68
"1152","2020-01-22",6.95
"1153","2020-01-23",6.51
"1154","2020-01-24",6.03
"1155","2020-01-27",5.54
"1156","2020-01-28",5.68
"1157","2020-01-29",5.67
"1158","2020-01-30",5.53
"1159","2020-01-31",5.3
"1160","2020-02-03",5.53
"1161","2020-02-04",5.42
"1162","2020-02-05",5.46
"1163","2020-02-06",5.47
"1164","2020-02-07",5.39
"1165","2020-02-10",5.31
"1166","2020-02-11",5.33
"1167","2020-02-12",5.32
"1168","2020-02-13",5.34
"1169","2020-02-14",5.37
"1170","2020-02-18",5.43
"1171","2020-02-19",5.575
"1172","2020-02-20",5.55
"1173","2020-02-21",5.47
"1174","2020-02-24",5.11
"1175","2020-02-25",4.87
"1176","2020-02-26",4.82
"1177","2020-02-27",4.72
"1178","2020-02-28",4.88
"1179","2020-03-02",5.14
"1180","2020-03-03",5.03
"1181","2020-03-04",5.21
"1182","2020-03-05",5.05
"1183","2020-03-06",4.91
"1184","2020-03-09",4.7
"1185","2020-03-10",4.79
"1186","2020-03-11",4.44
"1187","2020-03-12",3.95
"1188","2020-03-13",3.79
"1189","2020-03-16",3.26
"1190","2020-03-17",3.28
"1191","2020-03-18",2.77
"1192","2020-03-19",2.85
"1193","2020-03-20",3.2
"1194","2020-03-23",3.44
"1195","2020-03-24",3.86
"1196","2020-03-25",4.08
"1197","2020-03-26",4.02
"1198","2020-03-27",3.96
"1199","2020-03-30",4.07
"1200","2020-03-31",4.15
"1201","2020-04-01",3.86
"1202","2020-04-02",3.83
"1203","2020-04-03",3.8
"1204","2020-04-06",4
"1205","2020-04-07",3.99
"1206","2020-04-08",4.41
"1207","2020-04-09",4.56
"1208","2020-04-13",4.85
"1209","2020-04-14",5.11
"1210","2020-04-15",5.18
"1211","2020-04-16",5.29
"1212","2020-04-17",5.45
"1213","2020-04-20",5.31
"1214","2020-04-21",5.01
"1215","2020-04-22",5.1
"1216","2020-04-23",5.4
"1217","2020-04-24",5.51
"1218","2020-04-27",5.76
"1219","2020-04-28",5.86
"1220","2020-04-29",5.82
"1221","2020-04-30",5.67
"1222","2020-05-01",5.42
"1223","2020-05-04",5.89
"1224","2020-05-05",5.94
"1225","2020-05-06",5.95
"1226","2020-05-07",5.96
"1227","2020-05-08",6.06
"1228","2020-05-11",5.98
"1229","2020-05-12",5.93
"1230","2020-05-13",5.94
"1231","2020-05-14",5.86
"1232","2020-05-15",6.16
"1233","2020-05-18",6.37
"1234","2020-05-19",6.16
"1235","2020-05-20",6.22
"1236","2020-05-21",6.26
"1237","2020-05-22",6.15
"1238","2020-05-26",6.13
"1239","2020-05-27",6.32
"1240","2020-05-28",6.12
"1241","2020-05-29",6.21
"1242","2020-06-01",6.17
"1243","2020-06-02",6.45
"1244","2020-06-03",6.57
"1245","2020-06-04",6.6
"1246","2020-06-05",6.18
"1247","2020-06-08",6.35
"1248","2020-06-09",6.61
"1249","2020-06-10",6.87
"1250","2020-06-11",6.17
"1251","2020-06-12",6.55
"1252","2020-06-15",6.76
"1253","2020-06-16",6.87
"1254","2020-06-17",7.02
"1255","2020-06-18",6.94
"1256","2020-06-19",7.13
"1257","2020-06-22",7.25
"1258","2020-06-23",7.39
"1259","2020-06-24",7.37
"1260","2020-06-25",7.45
"1261","2020-06-26",7.05
"1262","2020-06-29",6.99
"1263","2020-06-30",6.43
"1264","2020-07-01",6.41
"1265","2020-07-02",6.71
"1266","2020-07-06",6.67
"1267","2020-07-07",6.76
"1268","2020-07-08",6.68
"1269","2020-07-09",6.49
"1270","2020-07-10",6.44
"1271","2020-07-13",6.33
"1272","2020-07-14",6.53
"1273","2020-07-15",6.65
"1274","2020-07-16",6.51
"1275","2020-07-17",6.57
"1276","2020-07-20",6.61
"1277","2020-07-21",6.59
"1278","2020-07-22",6.69
"1279","2020-07-23",6.82
"1280","2020-07-24",6.6
"1281","2020-07-27",6.66
"1282","2020-07-28",6.55
"1283","2020-07-29",5.98
"1284","2020-07-30",5.9
"1285","2020-07-31",5.78
"1286","2020-08-03",6.1
"1287","2020-08-04",6.44
"1288","2020-08-05",6.58
"1289","2020-08-06",6.45
"1290","2020-08-07",6.51
"1291","2020-08-10",6.64
"1292","2020-08-11",6.61
"1293","2020-08-12",6.75
"1294","2020-08-13",6.82
"1295","2020-08-14",6.85
"1296","2020-08-17",7.11
"1297","2020-08-18",7.2
"1298","2020-08-19",6.73
"1299","2020-08-20",6.73
"1300","2020-08-21",7.55
"1301","2020-08-24",8.2
"1302","2020-08-25",7.65
"1303","2020-08-26",7.16
"1304","2020-08-27",6.72
"1305","2020-08-28",6.84
"1306","2020-08-31",6.6
"1307","2020-09-01",6.3
"1308","2020-09-02",6.36
"1309","2020-09-03",6.08
"1310","2020-09-04",5.96
"1311","2020-09-08",6.52
"1312","2020-09-09",6.66
"1313","2020-09-10",6.72
"1314","2020-09-11",6.49
"1315","2020-09-14",6.91
"1316","2020-09-15",6.53
"1317","2020-09-16",6.77
"1318","2020-09-17",6.94
"1319","2020-09-18",7
"1320","2020-09-21",6.68
"1321","2020-09-22",6.52
"1322","2020-09-23",6.25
"1323","2020-09-24",6.01
"1324","2020-09-25",6.29
"1325","2020-09-28",6.24
"1326","2020-09-29",6.11
"1327","2020-09-30",6.19
"1328","2020-10-01",6.3
"1329","2020-10-02",6.13
"1330","2020-10-05",6.44
"1331","2020-10-06",6.51
"1332","2020-10-07",6.63
"1333","2020-10-08",6.54
"1334","2020-10-09",6.28
"1335","2020-10-12",6.22
"1336","2020-10-13",6.38
"1337","2020-10-14",6.27
"1338","2020-10-15",6.22
"1339","2020-10-16",6.26
"1340","2020-10-19",6.04
"1341","2020-10-20",5.86
"1342","2020-10-21",5.41
"1343","2020-10-22",5.9
"1344","2020-10-23",5.82
"1345","2020-10-26",5.36
"1346","2020-10-27",1.56
"1347","2020-10-28",1.43
"1348","2020-10-29",1.39
"1349","2020-10-30",1.34
"1350","2020-11-02",1.36
"1351","2020-11-03",1.34
"1352","2020-11-04",1.33
"1353","2020-11-05",1.38
"1354","2020-11-06",1.32
"1355","2020-11-09",1.36
"1356","2020-11-10",1.39
"1357","2020-11-11",1.43
"1358","2020-11-12",1.4
"1359","2020-11-13",1.41
"1360","2020-11-16",1.38
"1361","2020-11-17",1.41
"1362","2020-11-18",1.36
"1363","2020-11-19",1.38
"1364","2020-11-20",1.36
"1365","2020-11-23",1.45
"1366","2020-11-24",1.46
"1367","2020-11-25",1.5
"1368","2020-11-27",1.59
