"","date","OFG"
"997","2010-12-15",11.63
"998","2010-12-16",11.91
"999","2010-12-17",11.77
"1000","2010-12-20",11.95
"1001","2010-12-21",12.1
"1002","2010-12-22",12.32
"1003","2010-12-23",12.24
"1004","2010-12-27",12.25
"1005","2010-12-28",12.2
"1006","2010-12-29",12.25
"1007","2010-12-30",12.43
"1008","2010-12-31",12.49
"1009","2011-01-03",12.47
"1010","2011-01-04",12.42
"1011","2011-01-05",12.4
"1012","2011-01-06",12.29
"1013","2011-01-07",12.25
"1014","2011-01-10",12.23
"1015","2011-01-11",12.08
"1016","2011-01-12",12.15
"1017","2011-01-13",12.01
"1018","2011-01-14",12.18
"1019","2011-01-18",11.99
"1020","2011-01-19",11.56
"1021","2011-01-20",11.59
"1022","2011-01-21",11.82
"1023","2011-01-24",11.88
"1024","2011-01-25",11.71
"1025","2011-01-26",11.8
"1026","2011-01-27",11.79
"1027","2011-01-28",11.45
"1028","2011-01-31",11.82
"1029","2011-02-01",12.15
"1030","2011-02-02",12.07
"1031","2011-02-03",12.38
"1032","2011-02-04",12.31
"1033","2011-02-07",12.3
"1034","2011-02-08",12.1
"1035","2011-02-09",12.13
"1036","2011-02-10",12.04
"1037","2011-02-11",12.22
"1038","2011-02-14",12.25
"1039","2011-02-15",12.15
"1040","2011-02-16",12.16
"1041","2011-02-17",12.19
"1042","2011-02-18",12.16
"1043","2011-02-22",12.12
"1044","2011-02-23",12.1
"1045","2011-02-24",11.98
"1046","2011-02-25",11.95
"1047","2011-02-28",11.97
"1048","2011-03-01",12.05
"1049","2011-03-02",12.12
"1050","2011-03-03",12.45
"1051","2011-03-04",12.48
"1052","2011-03-07",12.46
"1053","2011-03-08",12.59
"1054","2011-03-09",12.52
"1055","2011-03-10",12.34
"1056","2011-03-11",12.21
"1057","2011-03-14",12.02
"1058","2011-03-15",11.94
"1059","2011-03-16",12.09
"1060","2011-03-17",12.1
"1061","2011-03-18",12.35
"1062","2011-03-21",12.37
"1063","2011-03-22",12.32
"1064","2011-03-23",12.29
"1065","2011-03-24",12.24
"1066","2011-03-25",12.26
"1067","2011-03-28",12.23
"1068","2011-03-29",12.54
"1069","2011-03-30",12.51
"1070","2011-03-31",12.55
"1071","2011-04-01",12.62
"1072","2011-04-04",12.7
"1073","2011-04-05",12.68
"1074","2011-04-06",12.73
"1075","2011-04-07",12.66
"1076","2011-04-08",12.6
"1077","2011-04-11",12.57
"1078","2011-04-12",12.48
"1079","2011-04-13",12.49
"1080","2011-04-14",12.59
"1081","2011-04-15",12.6
"1082","2011-04-18",12.58
"1083","2011-04-19",12.56
"1084","2011-04-20",12.86
"1085","2011-04-21",12.79
"1086","2011-04-25",12.8
"1087","2011-04-26",12.84
"1088","2011-04-27",12.94
"1089","2011-04-28",13.05
"1090","2011-04-29",12.96
"1091","2011-05-02",12.58
"1092","2011-05-03",12.48
"1093","2011-05-04",12.39
"1094","2011-05-05",12.27
"1095","2011-05-06",12.19
"1096","2011-05-09",12.23
"1097","2011-05-10",12.52
"1098","2011-05-11",12.3
"1099","2011-05-12",12.17
"1100","2011-05-13",11.8
"1101","2011-05-16",11.49
"1102","2011-05-17",11.57
"1103","2011-05-18",11.65
"1104","2011-05-19",11.56
"1105","2011-05-20",11.52
"1106","2011-05-23",11.51
"1107","2011-05-24",11.52
"1108","2011-05-25",11.67
"1109","2011-05-26",12.03
"1110","2011-05-27",12.13
"1111","2011-05-31",12.34
"1112","2011-06-01",12.01
"1113","2011-06-02",12
"1114","2011-06-03",12
"1115","2011-06-06",11.95
"1116","2011-06-07",11.97
"1117","2011-06-08",11.91
"1118","2011-06-09",12.06
"1119","2011-06-10",11.94
"1120","2011-06-13",11.94
"1121","2011-06-14",12.18
"1122","2011-06-15",11.94
"1123","2011-06-16",12.04
"1124","2011-06-17",12.16
"1125","2011-06-20",12.18
"1126","2011-06-21",12.13
"1127","2011-06-22",11.9
"1128","2011-06-23",11.75
"1129","2011-06-24",11.57
"1130","2011-06-27",11.64
"1131","2011-06-28",11.57
"1132","2011-06-29",12.25
"1133","2011-06-30",12.89
"1134","2011-07-01",12.99
"1135","2011-07-05",13
"1136","2011-07-06",12.94
"1137","2011-07-07",13.05
"1138","2011-07-08",12.98
"1139","2011-07-11",12.85
"1140","2011-07-12",12.61
"1141","2011-07-13",12.73
"1142","2011-07-14",12.55
"1143","2011-07-15",12.5
"1144","2011-07-18",12.22
"1145","2011-07-19",12.21
"1146","2011-07-20",12.25
"1147","2011-07-21",12.57
"1148","2011-07-22",12.74
"1149","2011-07-25",12.76
"1150","2011-07-26",12.74
"1151","2011-07-27",12.58
"1152","2011-07-28",12.45
"1153","2011-07-29",12.42
"1154","2011-08-01",12.42
"1155","2011-08-02",12.38
"1156","2011-08-03",12.44
"1157","2011-08-04",11.91
"1158","2011-08-05",11.68
"1159","2011-08-08",10.55
"1160","2011-08-09",10.95
"1161","2011-08-10",10.05
"1162","2011-08-11",10.57
"1163","2011-08-12",10.05
"1164","2011-08-15",10.14
"1165","2011-08-16",10.46
"1166","2011-08-17",10.65
"1167","2011-08-18",10.14
"1168","2011-08-19",10.19
"1169","2011-08-22",10.02
"1170","2011-08-23",10.44
"1171","2011-08-24",10.7
"1172","2011-08-25",10.41
"1173","2011-08-26",10.57
"1174","2011-08-29",11.02
"1175","2011-08-30",11.03
"1176","2011-08-31",11.06
"1177","2011-09-01",10.47
"1178","2011-09-02",9.95
"1179","2011-09-06",10.06
"1180","2011-09-07",10.56
"1181","2011-09-08",10.35
"1182","2011-09-09",9.99
"1183","2011-09-12",9.9
"1184","2011-09-13",10.13
"1185","2011-09-14",10.36
"1186","2011-09-15",10.51
"1187","2011-09-16",10.27
"1188","2011-09-19",10.11
"1189","2011-09-20",9.81
"1190","2011-09-21",9.34
"1191","2011-09-22",9.35
"1192","2011-09-23",9.3
"1193","2011-09-26",9.61
"1194","2011-09-27",9.82
"1195","2011-09-28",9.29
"1196","2011-09-29",9.94
"1197","2011-09-30",9.67
"1198","2011-10-03",9.23
"1199","2011-10-04",10.08
"1200","2011-10-05",10.18
"1201","2011-10-06",10.47
"1202","2011-10-07",9.98
"1203","2011-10-10",10.67
"1204","2011-10-11",10.73
"1205","2011-10-12",10.96
"1206","2011-10-13",10.68
"1207","2011-10-14",10.7
"1208","2011-10-17",10.29
"1209","2011-10-18",10.77
"1210","2011-10-19",10.49
"1211","2011-10-20",10.54
"1212","2011-10-21",10.57
"1213","2011-10-24",10.8
"1214","2011-10-25",10.54
"1215","2011-10-26",10.5
"1216","2011-10-27",10.85
"1217","2011-10-28",10.79
"1218","2011-10-31",10.59
"1219","2011-11-01",10.12
"1220","2011-11-02",10.42
"1221","2011-11-03",10.62
"1222","2011-11-04",10.39
"1223","2011-11-07",10.54
"1224","2011-11-08",10.84
"1225","2011-11-09",10.4
"1226","2011-11-10",10.56
"1227","2011-11-11",10.78
"1228","2011-11-14",10.44
"1229","2011-11-15",10.52
"1230","2011-11-16",10.3
"1231","2011-11-17",10.21
"1232","2011-11-18",10.43
"1233","2011-11-21",10.16
"1234","2011-11-22",10.1
"1235","2011-11-23",9.81
"1236","2011-11-25",9.81
"1237","2011-11-28",10.19
"1238","2011-11-29",10.03
"1239","2011-11-30",10.98
"1240","2011-12-01",11.19
"1241","2011-12-02",11.39
"1242","2011-12-05",11.58
"1243","2011-12-06",11.52
"1244","2011-12-07",11.56
"1245","2011-12-08",11.23
"1246","2011-12-09",11.5
"1247","2011-12-12",11.33
"1248","2011-12-13",11.21
"1249","2011-12-14",11.3
"1250","2011-12-15",11.43
"1251","2011-12-16",11.63
"1252","2011-12-19",11.47
"1253","2011-12-20",11.79
"1254","2011-12-21",11.82
"1255","2011-12-22",12.21
"1256","2011-12-23",12.3
"1257","2011-12-27",12.41
"1258","2011-12-28",12.13
"1259","2011-12-29",12.35
"1260","2011-12-30",12.11
"1261","2012-01-03",12.16
"1262","2012-01-04",12.23
"1263","2012-01-05",12.28
"1264","2012-01-06",12.18
"1265","2012-01-09",12.26
"1266","2012-01-10",12.36
"1267","2012-01-11",12.39
"1268","2012-01-12",12.15
"1269","2012-01-13",12.1
"1270","2012-01-17",12.12
"1271","2012-01-18",12.17
"1272","2012-01-19",12.14
"1273","2012-01-20",12.42
"1274","2012-01-23",12.13
"1275","2012-01-24",12.41
"1276","2012-01-25",12.54
"1277","2012-01-26",12.33
"1278","2012-01-27",12.45
"1279","2012-01-30",12.42
"1280","2012-01-31",11.44
"1281","2012-02-01",11.4
"1282","2012-02-02",11.46
"1283","2012-02-03",12.16
"1284","2012-02-06",12.06
"1285","2012-02-07",11.94
"1286","2012-02-08",12.01
"1287","2012-02-09",11.91
"1288","2012-02-10",11.84
"1289","2012-02-13",11.95
"1290","2012-02-14",11.82
"1291","2012-02-15",11.77
"1292","2012-02-16",12.08
"1293","2012-02-17",11.88
"1294","2012-02-21",11.75
"1295","2012-02-22",11.54
"1296","2012-02-23",11.83
"1297","2012-02-24",11.71
"1298","2012-02-27",11.52
"1299","2012-02-28",11.66
"1300","2012-02-29",11.75
"1301","2012-03-01",12.01
"1302","2012-03-02",11.85
"1303","2012-03-05",11.81
"1304","2012-03-06",11.51
"1305","2012-03-07",11.74
"1306","2012-03-08",11.64
"1307","2012-03-09",11.81
"1308","2012-03-12",11.84
"1309","2012-03-13",12.16
"1310","2012-03-14",12.12
"1311","2012-03-15",12.1
"1312","2012-03-16",12.07
"1313","2012-03-19",12.48
"1314","2012-03-20",12.36
"1315","2012-03-21",12.29
"1316","2012-03-22",12.11
"1317","2012-03-23",12.25
"1318","2012-03-26",12.34
"1319","2012-03-27",12.27
"1320","2012-03-28",12.34
"1321","2012-03-29",12.26
"1322","2012-03-30",12.1
"1323","2012-04-02",12.31
"1324","2012-04-03",12.22
"1325","2012-04-04",11.91
"1326","2012-04-05",11.68
"1327","2012-04-09",11.45
"1328","2012-04-10",11.25
"1329","2012-04-11",11.28
"1330","2012-04-12",11.35
"1331","2012-04-13",11.01
"1332","2012-04-16",11.3
"1333","2012-04-17",11.64
"1334","2012-04-18",11.3
"1335","2012-04-19",11.24
"1336","2012-04-20",11.27
"1337","2012-04-23",11.6
"1338","2012-04-24",11.8
"1339","2012-04-25",12.11
"1340","2012-04-26",11.97
"1341","2012-04-27",12.08
"1342","2012-04-30",11.82
"1343","2012-05-01",11.62
"1344","2012-05-02",11.54
"1345","2012-05-03",11.4
"1346","2012-05-04",11.17
"1347","2012-05-07",11.37
"1348","2012-05-08",11.41
"1349","2012-05-09",11.35
"1350","2012-05-10",11.6
"1351","2012-05-11",11.44
"1352","2012-05-14",11.13
"1353","2012-05-15",11.23
"1354","2012-05-16",11.21
"1355","2012-05-17",10.84
"1356","2012-05-18",10.55
"1357","2012-05-21",10.74
"1358","2012-05-22",10.7
"1359","2012-05-23",10.72
"1360","2012-05-24",10.79
"1361","2012-05-25",10.79
"1362","2012-05-29",10.78
"1363","2012-05-30",10.5
"1364","2012-05-31",10.47
"1365","2012-06-01",10.02
"1366","2012-06-04",9.87
"1367","2012-06-05",9.93
"1368","2012-06-06",10.03
"1369","2012-06-07",10.01
"1370","2012-06-08",10.2
"1371","2012-06-11",9.95
"1372","2012-06-12",10.1
"1373","2012-06-13",9.97
"1374","2012-06-14",10.01
"1375","2012-06-15",10.11
"1376","2012-06-18",10.18
"1377","2012-06-19",10.59
"1378","2012-06-20",10
"1379","2012-06-21",10
"1380","2012-06-22",10.11
"1381","2012-06-25",10
"1382","2012-06-26",10.19
"1383","2012-06-27",10.46
"1384","2012-06-28",11.02
"1385","2012-06-29",11.08
"1386","2012-07-02",11.44
"1387","2012-07-03",11.34
"1388","2012-07-05",11.21
"1389","2012-07-06",11.35
"1390","2012-07-09",11.39
"1391","2012-07-10",11.27
"1392","2012-07-11",11.17
"1393","2012-07-12",11.13
"1394","2012-07-13",11.21
"1395","2012-07-16",11.15
"1396","2012-07-17",10.99
"1397","2012-07-18",11.11
"1398","2012-07-19",10.92
"1399","2012-07-20",10.81
"1400","2012-07-23",10.62
"1401","2012-07-24",10.68
"1402","2012-07-25",10.43
"1403","2012-07-26",10.27
"1404","2012-07-27",10.38
"1405","2012-07-30",10.34
"1406","2012-07-31",10.38
"1407","2012-08-01",10.25
"1408","2012-08-02",10.15
"1409","2012-08-03",10.52
"1410","2012-08-06",10.66
"1411","2012-08-07",10.65
"1412","2012-08-08",10.68
"1413","2012-08-09",10.85
"1414","2012-08-10",10.74
"1415","2012-08-13",10.47
"1416","2012-08-14",10.44
"1417","2012-08-15",10.49
"1418","2012-08-16",10.59
"1419","2012-08-17",10.57
"1420","2012-08-20",10.75
"1421","2012-08-21",10.81
"1422","2012-08-22",10.55
"1423","2012-08-23",10.61
"1424","2012-08-24",10.59
"1425","2012-08-27",10.57
"1426","2012-08-28",10.66
"1427","2012-08-29",10.8
"1428","2012-08-30",10.6
"1429","2012-08-31",10.6
"1430","2012-09-04",10.78
"1431","2012-09-05",10.64
"1432","2012-09-06",10.8
"1433","2012-09-07",11.03
"1434","2012-09-10",10.93
"1435","2012-09-11",10.88
"1436","2012-09-12",10.91
"1437","2012-09-13",11.09
"1438","2012-09-14",11.18
"1439","2012-09-17",11.04
"1440","2012-09-18",11.21
"1441","2012-09-19",11.32
"1442","2012-09-20",11.29
"1443","2012-09-21",11.22
"1444","2012-09-24",11.13
"1445","2012-09-25",10.82
"1446","2012-09-26",10.67
"1447","2012-09-27",10.77
"1448","2012-09-28",10.52
"1449","2012-10-01",10.72
"1450","2012-10-02",10.72
"1451","2012-10-03",10.59
"1452","2012-10-04",10.76
"1453","2012-10-05",10.88
"1454","2012-10-08",10.9
"1455","2012-10-09",10.86
"1456","2012-10-10",10.77
"1457","2012-10-11",10.74
"1458","2012-10-12",10.35
"1459","2012-10-15",10.22
"1460","2012-10-16",10.13
"1461","2012-10-17",10.21
"1462","2012-10-18",10.07
"1463","2012-10-19",10.24
"1464","2012-10-22",10.26
"1465","2012-10-23",10.25
"1466","2012-10-24",10.38
"1467","2012-10-25",11.38
"1468","2012-10-26",11.77
"1469","2012-10-31",11.78
"1470","2012-11-01",12
"1471","2012-11-02",11.81
"1472","2012-11-05",11.94
"1473","2012-11-06",12.12
"1474","2012-11-07",11.73
"1475","2012-11-08",11.43
"1476","2012-11-09",11.5
"1477","2012-11-12",11.53
"1478","2012-11-13",11.13
"1479","2012-11-14",11.07
"1480","2012-11-15",11.15
"1481","2012-11-16",10.98
"1482","2012-11-19",11.33
"1483","2012-11-20",11.57
"1484","2012-11-21",11.62
"1485","2012-11-23",11.91
"1486","2012-11-26",11.74
"1487","2012-11-27",11.76
"1488","2012-11-28",11.66
"1489","2012-11-29",11.84
"1490","2012-11-30",12.04
"1491","2012-12-03",12.26
"1492","2012-12-04",12.21
"1493","2012-12-05",12.28
"1494","2012-12-06",12.2
"1495","2012-12-07",12.36
"1496","2012-12-10",12.31
"1497","2012-12-11",12.4
"1498","2012-12-12",12.34
"1499","2012-12-13",12.39
"1500","2012-12-14",12.4
"1501","2012-12-17",12.68
"1502","2012-12-18",12.9
"1503","2012-12-19",13.06
"1504","2012-12-20",13.12
"1505","2012-12-21",13.03
"1506","2012-12-24",12.95
"1507","2012-12-26",13.17
"1508","2012-12-27",13.2
"1509","2012-12-28",13.15
"1510","2012-12-31",13.35
"1511","2013-01-02",13.9
"1512","2013-01-03",13.9
"1513","2013-01-04",14.13
"1514","2013-01-07",14.15
"1515","2013-01-08",14.18
"1516","2013-01-09",14.26
"1517","2013-01-10",14.3
"1518","2013-01-11",14.34
"1519","2013-01-14",14.36
"1520","2013-01-15",14.44
"1521","2013-01-16",14.44
"1522","2013-01-17",14.65
"1523","2013-01-18",14.5
"1524","2013-01-22",14.52
"1525","2013-01-23",14.52
"1526","2013-01-24",14.66
"1527","2013-01-25",14.73
"1528","2013-01-28",14.73
"1529","2013-01-29",14.76
"1530","2013-01-30",14.52
"1531","2013-01-31",14.37
"1532","2013-02-01",14.6
"1533","2013-02-04",14.39
"1534","2013-02-05",14.64
"1535","2013-02-06",14.68
"1536","2013-02-07",14.79
"1537","2013-02-08",14.64
"1538","2013-02-11",14.97
"1539","2013-02-12",15.01
"1540","2013-02-13",14.96
"1541","2013-02-14",14.92
"1542","2013-02-15",14.89
"1543","2013-02-19",15.15
"1544","2013-02-20",14.81
"1545","2013-02-21",14.67
"1546","2013-02-22",15.32
"1547","2013-02-25",14.91
"1548","2013-02-26",15.26
"1549","2013-02-27",15.34
"1550","2013-02-28",15.31
"1551","2013-03-01",15.41
"1552","2013-03-04",15.49
"1553","2013-03-05",15.64
"1554","2013-03-06",15.72
"1555","2013-03-07",15.87
"1556","2013-03-08",15.89
"1557","2013-03-11",15.88
"1558","2013-03-12",15.6
"1559","2013-03-13",15.74
"1560","2013-03-14",15.78
"1561","2013-03-15",15.82
"1562","2013-03-18",15.64
"1563","2013-03-19",15.49
"1564","2013-03-20",15.65
"1565","2013-03-21",15.43
"1566","2013-03-22",15.57
"1567","2013-03-25",15.53
"1568","2013-03-26",15.61
"1569","2013-03-27",15.44
"1570","2013-03-28",15.51
"1571","2013-04-01",15.16
"1572","2013-04-02",15.29
"1573","2013-04-03",15.11
"1574","2013-04-04",14.98
"1575","2013-04-05",15.18
"1576","2013-04-08",15.07
"1577","2013-04-09",14.83
"1578","2013-04-10",15.25
"1579","2013-04-11",15.08
"1580","2013-04-12",15.05
"1581","2013-04-15",14.31
"1582","2013-04-16",14.7
"1583","2013-04-17",14.5
"1584","2013-04-18",14.39
"1585","2013-04-19",14.68
"1586","2013-04-22",14.81
"1587","2013-04-23",15.41
"1588","2013-04-24",15.21
"1589","2013-04-25",15.62
"1590","2013-04-26",15.85
"1591","2013-04-29",16
"1592","2013-04-30",16.07
"1593","2013-05-01",15.67
"1594","2013-05-02",15.96
"1595","2013-05-03",16.200001
"1596","2013-05-06",16.76
"1597","2013-05-07",17.32
"1598","2013-05-08",17.209999
"1599","2013-05-09",17.32
"1600","2013-05-10",17.030001
"1601","2013-05-13",17.059999
"1602","2013-05-14",17.25
"1603","2013-05-15",17.4
"1604","2013-05-16",17.379999
"1605","2013-05-17",17.690001
"1606","2013-05-20",17.58
"1607","2013-05-21",17.620001
"1608","2013-05-22",17.16
"1609","2013-05-23",17.379999
"1610","2013-05-24",17.51
"1611","2013-05-28",17.74
"1612","2013-05-29",17.620001
"1613","2013-05-30",17.85
"1614","2013-05-31",17.780001
"1615","2013-06-03",18
"1616","2013-06-04",17.74
"1617","2013-06-05",17.51
"1618","2013-06-06",17.719999
"1619","2013-06-07",17.66
"1620","2013-06-10",17.66
"1621","2013-06-11",17.27
"1622","2013-06-12",16.950001
"1623","2013-06-13",17.129999
"1624","2013-06-14",16.75
"1625","2013-06-17",16.950001
"1626","2013-06-18",17.1
"1627","2013-06-19",16.969999
"1628","2013-06-20",17.07
"1629","2013-06-21",17.23
"1630","2013-06-24",17.059999
"1631","2013-06-25",17.469999
"1632","2013-06-26",17.74
"1633","2013-06-27",18.09
"1634","2013-06-28",18.110001
"1635","2013-07-01",18.469999
"1636","2013-07-02",18.26
"1637","2013-07-03",18.27
"1638","2013-07-05",18.59
"1639","2013-07-08",18.389999
"1640","2013-07-09",18.5
"1641","2013-07-10",18.08
"1642","2013-07-11",17.969999
"1643","2013-07-12",17.950001
"1644","2013-07-15",18.07
"1645","2013-07-16",18.07
"1646","2013-07-17",18.1
"1647","2013-07-18",18.540001
"1648","2013-07-19",18.6
"1649","2013-07-22",18.75
"1650","2013-07-23",18.5
"1651","2013-07-24",18.75
"1652","2013-07-25",18.85
"1653","2013-07-26",18.84
"1654","2013-07-29",18.51
"1655","2013-07-30",18.370001
"1656","2013-07-31",18.469999
"1657","2013-08-01",18.809999
"1658","2013-08-02",18.99
"1659","2013-08-05",19.01
"1660","2013-08-06",18.75
"1661","2013-08-07",18.780001
"1662","2013-08-08",18.950001
"1663","2013-08-09",19.040001
"1664","2013-08-12",19
"1665","2013-08-13",18.73
"1666","2013-08-14",18.629999
"1667","2013-08-15",18.41
"1668","2013-08-16",18.290001
"1669","2013-08-19",18.01
"1670","2013-08-20",18.280001
"1671","2013-08-21",18.09
"1672","2013-08-22",18.35
"1673","2013-08-23",18.52
"1674","2013-08-26",18.15
"1675","2013-08-27",17.27
"1676","2013-08-28",17.26
"1677","2013-08-29",17.58
"1678","2013-08-30",17.18
"1679","2013-09-03",17.309999
"1680","2013-09-04",17.42
"1681","2013-09-05",17.450001
"1682","2013-09-06",17.41
"1683","2013-09-09",17.43
"1684","2013-09-10",17.58
"1685","2013-09-11",17.110001
"1686","2013-09-12",16.790001
"1687","2013-09-13",16.73
"1688","2013-09-16",16.66
"1689","2013-09-17",17.24
"1690","2013-09-18",17.120001
"1691","2013-09-19",16.83
"1692","2013-09-20",16.379999
"1693","2013-09-23",16.190001
"1694","2013-09-24",16.200001
"1695","2013-09-25",16.6
"1696","2013-09-26",16.540001
"1697","2013-09-27",16.299999
"1698","2013-09-30",16.190001
"1699","2013-10-01",16.5
"1700","2013-10-02",16.49
"1701","2013-10-03",16.190001
"1702","2013-10-04",16.18
"1703","2013-10-07",15.73
"1704","2013-10-08",15.28
"1705","2013-10-09",14.81
"1706","2013-10-10",15.35
"1707","2013-10-11",15.78
"1708","2013-10-14",16
"1709","2013-10-15",16
"1710","2013-10-16",16.43
"1711","2013-10-17",16.27
"1712","2013-10-18",16.299999
"1713","2013-10-21",16.290001
"1714","2013-10-22",16.299999
"1715","2013-10-23",16.280001
"1716","2013-10-24",16.309999
"1717","2013-10-25",16.309999
"1718","2013-10-28",16.42
"1719","2013-10-29",15.58
"1720","2013-10-30",15.15
"1721","2013-10-31",14.81
"1722","2013-11-01",14.96
"1723","2013-11-04",15.27
"1724","2013-11-05",14.92
"1725","2013-11-06",15
"1726","2013-11-07",14.87
"1727","2013-11-08",15.69
"1728","2013-11-11",15.3
"1729","2013-11-12",15.25
"1730","2013-11-13",15.54
"1731","2013-11-14",15.65
"1732","2013-11-15",15.76
"1733","2013-11-18",15.85
"1734","2013-11-19",15.93
"1735","2013-11-20",16.049999
"1736","2013-11-21",16.35
"1737","2013-11-22",16.75
"1738","2013-11-25",16.809999
"1739","2013-11-26",17.059999
"1740","2013-11-27",17.190001
"1741","2013-11-29",17.200001
"1742","2013-12-02",16.99
"1743","2013-12-03",16.700001
"1744","2013-12-04",16.629999
"1745","2013-12-05",16.559999
"1746","2013-12-06",16.83
"1747","2013-12-09",16.77
"1748","2013-12-10",16.389999
"1749","2013-12-11",15.99
"1750","2013-12-12",16.16
"1751","2013-12-13",16.219999
"1752","2013-12-16",16.4
"1753","2013-12-17",16.35
"1754","2013-12-18",16.780001
"1755","2013-12-19",16.969999
"1756","2013-12-20",16.82
"1757","2013-12-23",17.389999
"1758","2013-12-24",17.200001
"1759","2013-12-26",17.059999
"1760","2013-12-27",17.15
"1761","2013-12-30",17.08
"1762","2013-12-31",17.34
"1763","2014-01-02",17.17
"1764","2014-01-03",17.08
"1765","2014-01-06",16.4
"1766","2014-01-07",16.01
"1767","2014-01-08",15.75
"1768","2014-01-09",15.81
"1769","2014-01-10",15.51
"1770","2014-01-13",15.39
"1771","2014-01-14",15.5
"1772","2014-01-15",15.5
"1773","2014-01-16",15.15
"1774","2014-01-17",15.14
"1775","2014-01-21",15.33
"1776","2014-01-22",15.56
"1777","2014-01-23",15.88
"1778","2014-01-24",15.89
"1779","2014-01-27",15.37
"1780","2014-01-28",15.34
"1781","2014-01-29",14.78
"1782","2014-01-30",15.02
"1783","2014-01-31",14.58
"1784","2014-02-03",14.37
"1785","2014-02-04",15.02
"1786","2014-02-05",14.77
"1787","2014-02-06",15.23
"1788","2014-02-07",14.73
"1789","2014-02-10",14.57
"1790","2014-02-11",14.74
"1791","2014-02-12",14.8
"1792","2014-02-13",14.8
"1793","2014-02-14",15.26
"1794","2014-02-18",15.36
"1795","2014-02-19",14.7
"1796","2014-02-20",15.01
"1797","2014-02-21",15.4
"1798","2014-02-24",15.77
"1799","2014-02-25",15.99
"1800","2014-02-26",16.040001
"1801","2014-02-27",16.1
"1802","2014-02-28",16
"1803","2014-03-03",15.96
"1804","2014-03-04",16.299999
"1805","2014-03-05",16.450001
"1806","2014-03-06",16.690001
"1807","2014-03-07",16.860001
"1808","2014-03-10",16.940001
"1809","2014-03-11",17.129999
"1810","2014-03-12",17.1
"1811","2014-03-13",17.16
"1812","2014-03-14",17.219999
"1813","2014-03-17",17.08
"1814","2014-03-18",17.110001
"1815","2014-03-19",17.32
"1816","2014-03-20",17.620001
"1817","2014-03-21",17.51
"1818","2014-03-24",17.43
"1819","2014-03-25",17.459999
"1820","2014-03-26",17.049999
"1821","2014-03-27",16.690001
"1822","2014-03-28",16.709999
"1823","2014-03-31",17.190001
"1824","2014-04-01",17.65
"1825","2014-04-02",17.370001
"1826","2014-04-03",17.379999
"1827","2014-04-04",16.92
"1828","2014-04-07",16.92
"1829","2014-04-08",16.74
"1830","2014-04-09",16.950001
"1831","2014-04-10",16.59
"1832","2014-04-11",16.450001
"1833","2014-04-14",16.57
"1834","2014-04-15",16.610001
"1835","2014-04-16",16.6
"1836","2014-04-17",16.76
"1837","2014-04-21",16.540001
"1838","2014-04-22",16.809999
"1839","2014-04-23",17.049999
"1840","2014-04-24",16.700001
"1841","2014-04-25",16.73
"1842","2014-04-28",16.549999
"1843","2014-04-29",16.969999
"1844","2014-04-30",17.059999
"1845","2014-05-01",17.43
"1846","2014-05-02",17.709999
"1847","2014-05-05",17.549999
"1848","2014-05-06",17.219999
"1849","2014-05-07",17.540001
"1850","2014-05-08",17.35
"1851","2014-05-09",17.5
"1852","2014-05-12",17.83
"1853","2014-05-13",17.77
"1854","2014-05-14",17.639999
"1855","2014-05-15",17.610001
"1856","2014-05-16",17.629999
"1857","2014-05-19",17.91
"1858","2014-05-20",17.84
"1859","2014-05-21",18.09
"1860","2014-05-22",18.09
"1861","2014-05-23",17.83
"1862","2014-05-27",17.950001
"1863","2014-05-28",18.219999
"1864","2014-05-29",18
"1865","2014-05-30",18.059999
"1866","2014-06-02",18.209999
"1867","2014-06-03",18.41
"1868","2014-06-04",18.27
"1869","2014-06-05",18.620001
"1870","2014-06-06",18.84
"1871","2014-06-09",18.959999
"1872","2014-06-10",18.719999
"1873","2014-06-11",18.66
"1874","2014-06-12",18.540001
"1875","2014-06-13",18.309999
"1876","2014-06-16",18.17
"1877","2014-06-17",18.5
"1878","2014-06-18",18.780001
"1879","2014-06-19",18.77
"1880","2014-06-20",18.719999
"1881","2014-06-23",18.82
"1882","2014-06-24",18.370001
"1883","2014-06-25",18.59
"1884","2014-06-26",18.540001
"1885","2014-06-27",18.450001
"1886","2014-06-30",18.41
"1887","2014-07-01",18.629999
"1888","2014-07-02",18.4
"1889","2014-07-03",18.559999
"1890","2014-07-07",18.23
"1891","2014-07-08",17.77
"1892","2014-07-09",17.58
"1893","2014-07-10",17.25
"1894","2014-07-11",17.18
"1895","2014-07-14",17.440001
"1896","2014-07-15",17.629999
"1897","2014-07-16",17.4
"1898","2014-07-17",16.780001
"1899","2014-07-18",16.76
"1900","2014-07-21",17.299999
"1901","2014-07-22",17.040001
"1902","2014-07-23",16.92
"1903","2014-07-24",17.32
"1904","2014-07-25",17.129999
"1905","2014-07-28",16.860001
"1906","2014-07-29",16.51
"1907","2014-07-30",16.370001
"1908","2014-07-31",15.96
"1909","2014-08-01",15.65
"1910","2014-08-04",15.62
"1911","2014-08-05",15.68
"1912","2014-08-06",16.059999
"1913","2014-08-07",15.79
"1914","2014-08-08",15.79
"1915","2014-08-11",15.75
"1916","2014-08-12",15.58
"1917","2014-08-13",15.58
"1918","2014-08-14",15.86
"1919","2014-08-15",15.66
"1920","2014-08-18",15.96
"1921","2014-08-19",16.02
"1922","2014-08-20",16.110001
