"","date","MFA"
"1002","2010-12-22",8.17
"1003","2010-12-23",8.19
"1004","2010-12-27",8.25
"1005","2010-12-28",8.27
"1006","2010-12-29",8.11
"1007","2010-12-30",8.16
"1008","2010-12-31",8.16
"1009","2011-01-03",8.09
"1010","2011-01-04",7.89
"1011","2011-01-05",8.02
"1012","2011-01-06",8
"1013","2011-01-07",7.99
"1014","2011-01-10",8.02
"1015","2011-01-11",8.03
"1016","2011-01-12",8
"1017","2011-01-13",8.04
"1018","2011-01-14",8.05
"1019","2011-01-18",8.02
"1020","2011-01-19",7.97
"1021","2011-01-20",7.99
"1022","2011-01-21",8.07
"1023","2011-01-24",8.14
"1024","2011-01-25",8.23
"1025","2011-01-26",8.3
"1026","2011-01-27",8.29
"1027","2011-01-28",8.25
"1028","2011-01-31",8.17
"1029","2011-02-01",8.3
"1030","2011-02-02",8.24
"1031","2011-02-03",8.24
"1032","2011-02-04",8.21
"1033","2011-02-07",8.31
"1034","2011-02-08",8.34
"1035","2011-02-09",8.29
"1036","2011-02-10",8.34
"1037","2011-02-11",8.4
"1038","2011-02-14",8.32
"1039","2011-02-15",8.28
"1040","2011-02-16",8.32
"1041","2011-02-17",8.44
"1042","2011-02-18",8.37
"1043","2011-02-22",8.25
"1044","2011-02-23",8.36
"1045","2011-02-24",8.42
"1046","2011-02-25",8.45
"1047","2011-02-28",8.47
"1048","2011-03-01",8.47
"1049","2011-03-02",8.52
"1050","2011-03-03",8.64
"1051","2011-03-04",8.58
"1052","2011-03-07",8.49
"1053","2011-03-08",8.3
"1054","2011-03-09",8.25
"1055","2011-03-10",8.2
"1056","2011-03-11",8.15
"1057","2011-03-14",8.23
"1058","2011-03-15",8.16
"1059","2011-03-16",8.1
"1060","2011-03-17",8.07
"1061","2011-03-18",8.12
"1062","2011-03-21",8.25
"1063","2011-03-22",8.11
"1064","2011-03-23",8.22
"1065","2011-03-24",8.21
"1066","2011-03-25",8.22
"1067","2011-03-28",8.2
"1068","2011-03-29",8.2
"1069","2011-03-30",8.18
"1070","2011-03-31",8.2
"1071","2011-04-01",8.2
"1072","2011-04-04",8.22
"1073","2011-04-05",8.18
"1074","2011-04-06",8.17
"1075","2011-04-07",7.83
"1076","2011-04-08",7.73
"1077","2011-04-11",7.69
"1078","2011-04-12",7.66
"1079","2011-04-13",7.69
"1080","2011-04-14",7.82
"1081","2011-04-15",7.79
"1082","2011-04-18",7.75
"1083","2011-04-19",7.76
"1084","2011-04-20",7.77
"1085","2011-04-21",7.74
"1086","2011-04-25",7.77
"1087","2011-04-26",7.89
"1088","2011-04-27",7.93
"1089","2011-04-28",7.97
"1090","2011-04-29",7.98
"1091","2011-05-02",7.98
"1092","2011-05-03",8.08
"1093","2011-05-04",8.11
"1094","2011-05-05",8.1
"1095","2011-05-06",8.14
"1096","2011-05-09",8.16
"1097","2011-05-10",8.2
"1098","2011-05-11",8.19
"1099","2011-05-12",8.22
"1100","2011-05-13",8.16
"1101","2011-05-16",8.11
"1102","2011-05-17",8.08
"1103","2011-05-18",8.09
"1104","2011-05-19",8.12
"1105","2011-05-20",8.14
"1106","2011-05-23",8.08
"1107","2011-05-24",8.14
"1108","2011-05-25",8.13
"1109","2011-05-26",8.2
"1110","2011-05-27",8.18
"1111","2011-05-31",8.24
"1112","2011-06-01",8.12
"1113","2011-06-02",8.07
"1114","2011-06-03",8.05
"1115","2011-06-06",8.1
"1116","2011-06-07",8.1
"1117","2011-06-08",8.12
"1118","2011-06-09",7.89
"1119","2011-06-10",7.76
"1120","2011-06-13",7.87
"1121","2011-06-14",7.98
"1122","2011-06-15",7.95
"1123","2011-06-16",7.92
"1124","2011-06-17",7.83
"1125","2011-06-20",7.92
"1126","2011-06-21",7.94
"1127","2011-06-22",8.06
"1128","2011-06-23",7.99
"1129","2011-06-24",8.04
"1130","2011-06-27",8.08
"1131","2011-06-28",8.07
"1132","2011-06-29",8.09
"1133","2011-06-30",8.04
"1134","2011-07-01",8.18
"1135","2011-07-05",8.21
"1136","2011-07-06",8.27
"1137","2011-07-07",8.29
"1138","2011-07-08",8.34
"1139","2011-07-11",8.3
"1140","2011-07-12",7.84
"1141","2011-07-13",7.87
"1142","2011-07-14",7.8
"1143","2011-07-15",7.79
"1144","2011-07-18",7.7
"1145","2011-07-19",7.78
"1146","2011-07-20",7.87
"1147","2011-07-21",7.83
"1148","2011-07-22",7.82
"1149","2011-07-25",7.74
"1150","2011-07-26",7.8
"1151","2011-07-27",7.61
"1152","2011-07-28",7.51
"1153","2011-07-29",7.49
"1154","2011-08-01",7.71
"1155","2011-08-02",7.56
"1156","2011-08-03",7.65
"1157","2011-08-04",7.27
"1158","2011-08-05",7.22
"1159","2011-08-08",6.74
"1160","2011-08-09",7.53
"1161","2011-08-10",7.32
"1162","2011-08-11",7.63
"1163","2011-08-12",7.53
"1164","2011-08-15",7.65
"1165","2011-08-16",7.59
"1166","2011-08-17",7.66
"1167","2011-08-18",7.38
"1168","2011-08-19",7.35
"1169","2011-08-22",7.45
"1170","2011-08-23",7.49
"1171","2011-08-24",7.42
"1172","2011-08-25",7.15
"1173","2011-08-26",7.23
"1174","2011-08-29",7.42
"1175","2011-08-30",7.52
"1176","2011-08-31",7.49
"1177","2011-09-01",7.02
"1178","2011-09-02",7.04
"1179","2011-09-06",7.16
"1180","2011-09-07",7.12
"1181","2011-09-08",7.04
"1182","2011-09-09",7
"1183","2011-09-12",6.98
"1184","2011-09-13",7.09
"1185","2011-09-14",7.07
"1186","2011-09-15",7.12
"1187","2011-09-16",7.26
"1188","2011-09-19",7.23
"1189","2011-09-20",7.17
"1190","2011-09-21",6.87
"1191","2011-09-22",6.83
"1192","2011-09-23",6.82
"1193","2011-09-26",7.01
"1194","2011-09-27",7.01
"1195","2011-09-28",7
"1196","2011-09-29",7.07
"1197","2011-09-30",7.02
"1198","2011-10-03",6.61
"1199","2011-10-04",6.57
"1200","2011-10-05",6.6
"1201","2011-10-06",6.46
"1202","2011-10-07",6.27
"1203","2011-10-10",6.47
"1204","2011-10-11",6.41
"1205","2011-10-12",6.37
"1206","2011-10-13",6.4
"1207","2011-10-14",6.55
"1208","2011-10-17",6.49
"1209","2011-10-18",6.5
"1210","2011-10-19",6.48
"1211","2011-10-20",6.49
"1212","2011-10-21",6.45
"1213","2011-10-24",6.76
"1214","2011-10-25",6.76
"1215","2011-10-26",6.74
"1216","2011-10-27",6.94
"1217","2011-10-28",6.98
"1218","2011-10-31",6.75
"1219","2011-11-01",6.73
"1220","2011-11-02",6.7
"1221","2011-11-03",6.79
"1222","2011-11-04",6.74
"1223","2011-11-07",6.76
"1224","2011-11-08",6.91
"1225","2011-11-09",6.74
"1226","2011-11-10",6.76
"1227","2011-11-11",6.81
"1228","2011-11-14",6.62
"1229","2011-11-15",6.7
"1230","2011-11-16",6.64
"1231","2011-11-17",6.61
"1232","2011-11-18",6.65
"1233","2011-11-21",6.53
"1234","2011-11-22",6.47
"1235","2011-11-23",6.25
"1236","2011-11-25",6.41
"1237","2011-11-28",6.57
"1238","2011-11-29",6.53
"1239","2011-11-30",6.88
"1240","2011-12-01",6.8
"1241","2011-12-02",6.79
"1242","2011-12-05",6.83
"1243","2011-12-06",6.86
"1244","2011-12-07",6.91
"1245","2011-12-08",6.73
"1246","2011-12-09",6.83
"1247","2011-12-12",6.77
"1248","2011-12-13",6.76
"1249","2011-12-14",6.85
"1250","2011-12-15",6.91
"1251","2011-12-16",6.98
"1252","2011-12-19",6.86
"1253","2011-12-20",7.07
"1254","2011-12-21",7.19
"1255","2011-12-22",7.19
"1256","2011-12-23",7.17
"1257","2011-12-27",7.15
"1258","2011-12-28",6.73
"1259","2011-12-29",6.76
"1260","2011-12-30",6.72
"1261","2012-01-03",6.78
"1262","2012-01-04",6.73
"1263","2012-01-05",6.68
"1264","2012-01-06",6.76
"1265","2012-01-09",6.81
"1266","2012-01-10",6.95
"1267","2012-01-11",6.95
"1268","2012-01-12",6.89
"1269","2012-01-13",6.92
"1270","2012-01-17",6.95
"1271","2012-01-18",6.94
"1272","2012-01-19",6.95
"1273","2012-01-20",6.96
"1274","2012-01-23",7.07
"1275","2012-01-24",7.07
"1276","2012-01-25",7.15
"1277","2012-01-26",7.25
"1278","2012-01-27",7.27
"1279","2012-01-30",7.25
"1280","2012-01-31",7.34
"1281","2012-02-01",7.35
"1282","2012-02-02",7.36
"1283","2012-02-03",7.44
"1284","2012-02-06",7.43
"1285","2012-02-07",7.48
"1286","2012-02-08",7.44
"1287","2012-02-09",7.52
"1288","2012-02-10",7.46
"1289","2012-02-13",7.49
"1290","2012-02-14",7.47
"1291","2012-02-15",7.47
"1292","2012-02-16",7.42
"1293","2012-02-17",7.4
"1294","2012-02-21",7.38
"1295","2012-02-22",7.32
"1296","2012-02-23",7.39
"1297","2012-02-24",7.35
"1298","2012-02-27",7.44
"1299","2012-02-28",7.46
"1300","2012-02-29",7.3
"1301","2012-03-01",7.25
"1302","2012-03-02",7.37
"1303","2012-03-05",7.38
"1304","2012-03-06",7.33
"1305","2012-03-07",7.37
"1306","2012-03-08",7.35
"1307","2012-03-09",7.3
"1308","2012-03-12",7.3
"1309","2012-03-13",7.4
"1310","2012-03-14",7.28
"1311","2012-03-15",7.35
"1312","2012-03-16",7.34
"1313","2012-03-19",7.39
"1314","2012-03-20",7.41
"1315","2012-03-21",7.42
"1316","2012-03-22",7.37
"1317","2012-03-23",7.44
"1318","2012-03-26",7.56
"1319","2012-03-27",7.54
"1320","2012-03-28",7.53
"1321","2012-03-29",7.55
"1322","2012-03-30",7.47
"1323","2012-04-02",7.34
"1324","2012-04-03",7.27
"1325","2012-04-04",7.24
"1326","2012-04-05",7.17
"1327","2012-04-09",7.1
"1328","2012-04-10",7.06
"1329","2012-04-11",7.18
"1330","2012-04-12",7.21
"1331","2012-04-13",7.19
"1332","2012-04-16",7.26
"1333","2012-04-17",7.31
"1334","2012-04-18",7.23
"1335","2012-04-19",7.22
"1336","2012-04-20",7.31
"1337","2012-04-23",7.25
"1338","2012-04-24",7.31
"1339","2012-04-25",7.37
"1340","2012-04-26",7.4
"1341","2012-04-27",7.45
"1342","2012-04-30",7.38
"1343","2012-05-01",7.44
"1344","2012-05-02",7.48
"1345","2012-05-03",7.49
"1346","2012-05-04",7.61
"1347","2012-05-07",7.71
"1348","2012-05-08",7.64
"1349","2012-05-09",7.61
"1350","2012-05-10",7.67
"1351","2012-05-11",7.63
"1352","2012-05-14",7.58
"1353","2012-05-15",7.55
"1354","2012-05-16",7.58
"1355","2012-05-17",7.4
"1356","2012-05-18",7.36
"1357","2012-05-21",7.5
"1358","2012-05-22",7.59
"1359","2012-05-23",7.65
"1360","2012-05-24",7.71
"1361","2012-05-25",7.73
"1362","2012-05-29",7.81
"1363","2012-05-30",7.65
"1364","2012-05-31",7.62
"1365","2012-06-01",7.58
"1366","2012-06-04",7.65
"1367","2012-06-05",7.66
"1368","2012-06-06",7.77
"1369","2012-06-07",7.62
"1370","2012-06-08",7.7
"1371","2012-06-11",7.62
"1372","2012-06-12",7.7
"1373","2012-06-13",7.66
"1374","2012-06-14",7.76
"1375","2012-06-15",7.82
"1376","2012-06-18",7.74
"1377","2012-06-19",7.77
"1378","2012-06-20",7.8
"1379","2012-06-21",7.74
"1380","2012-06-22",7.68
"1381","2012-06-25",7.72
"1382","2012-06-26",7.77
"1383","2012-06-27",7.86
"1384","2012-06-28",7.85
"1385","2012-06-29",7.89
"1386","2012-07-02",7.99
"1387","2012-07-03",8.07
"1388","2012-07-05",8.08
"1389","2012-07-06",8.13
"1390","2012-07-09",8.06
"1391","2012-07-10",8.07
"1392","2012-07-11",7.82
"1393","2012-07-12",7.78
"1394","2012-07-13",7.79
"1395","2012-07-16",7.86
"1396","2012-07-17",7.9
"1397","2012-07-18",7.82
"1398","2012-07-19",7.81
"1399","2012-07-20",7.85
"1400","2012-07-23",7.89
"1401","2012-07-24",7.9
"1402","2012-07-25",7.92
"1403","2012-07-26",7.95
"1404","2012-07-27",8.02
"1405","2012-07-30",8.12
"1406","2012-07-31",8.08
"1407","2012-08-01",8.07
"1408","2012-08-02",8.09
"1409","2012-08-03",8.11
"1410","2012-08-06",7.81
"1411","2012-08-07",7.79
"1412","2012-08-08",7.86
"1413","2012-08-09",7.92
"1414","2012-08-10",7.94
"1415","2012-08-13",8.02
"1416","2012-08-14",8.03
"1417","2012-08-15",8.07
"1418","2012-08-16",8.07
"1419","2012-08-17",8.12
"1420","2012-08-20",8.15
"1421","2012-08-21",8.11
"1422","2012-08-22",8.14
"1423","2012-08-23",8.13
"1424","2012-08-24",8.14
"1425","2012-08-27",8.14
"1426","2012-08-28",8.16
"1427","2012-08-29",8.2
"1428","2012-08-30",8.18
"1429","2012-08-31",8.19
"1430","2012-09-04",8.31
"1431","2012-09-05",8.26
"1432","2012-09-06",8.22
"1433","2012-09-07",8.28
"1434","2012-09-10",8.29
"1435","2012-09-11",8.33
"1436","2012-09-12",8.36
"1437","2012-09-13",8.34
"1438","2012-09-14",8.32
"1439","2012-09-17",8.26
"1440","2012-09-18",8.38
"1441","2012-09-19",8.38
"1442","2012-09-20",8.4
"1443","2012-09-21",8.59
"1444","2012-09-24",8.57
"1445","2012-09-25",8.56
"1446","2012-09-26",8.43
"1447","2012-09-27",8.51
"1448","2012-09-28",8.5
"1449","2012-10-01",8.6
"1450","2012-10-02",8.7
"1451","2012-10-03",8.7
"1452","2012-10-04",8.67
"1453","2012-10-05",8.64
"1454","2012-10-08",8.61
"1455","2012-10-09",8.5
"1456","2012-10-10",8.25
"1457","2012-10-11",8.24
"1458","2012-10-12",8.16
"1459","2012-10-15",7.96
"1460","2012-10-16",8.1
"1461","2012-10-17",8.24
"1462","2012-10-18",8.16
"1463","2012-10-19",8.16
"1464","2012-10-22",8.14
"1465","2012-10-23",8.11
"1466","2012-10-24",8.17
"1467","2012-10-25",8.11
"1468","2012-10-26",8.04
"1469","2012-10-31",8.17
"1470","2012-11-01",8.21
"1471","2012-11-02",8.17
"1472","2012-11-05",8.16
"1473","2012-11-06",8.15
"1474","2012-11-07",7.87
"1475","2012-11-08",7.95
"1476","2012-11-09",7.98
"1477","2012-11-12",8
"1478","2012-11-13",7.77
"1479","2012-11-14",7.63
"1480","2012-11-15",7.8
"1481","2012-11-16",8.15
"1482","2012-11-19",8.17
"1483","2012-11-20",8.18
"1484","2012-11-21",8.15
"1485","2012-11-23",8.25
"1486","2012-11-26",8.25
"1487","2012-11-27",8.22
"1488","2012-11-28",8.24
"1489","2012-11-29",8.31
"1490","2012-11-30",8.41
"1491","2012-12-03",8.39
"1492","2012-12-04",8.41
"1493","2012-12-05",8.31
"1494","2012-12-06",8.35
"1495","2012-12-07",8.38
"1496","2012-12-10",8.41
"1497","2012-12-11",8.38
"1498","2012-12-12",8.23
"1499","2012-12-13",8.15
"1500","2012-12-14",8.12
"1501","2012-12-17",8.16
"1502","2012-12-18",8.24
"1503","2012-12-19",8.27
"1504","2012-12-20",8.39
"1505","2012-12-21",8.3
"1506","2012-12-24",8.32
"1507","2012-12-26",8.17
"1508","2012-12-27",8.13
"1509","2012-12-28",8.07
"1510","2012-12-31",8.11
"1511","2013-01-02",8.38
"1512","2013-01-03",8.42
"1513","2013-01-04",8.56
"1514","2013-01-07",8.56
"1515","2013-01-08",8.59
"1516","2013-01-09",8.61
"1517","2013-01-10",8.67
"1518","2013-01-11",8.67
"1519","2013-01-14",8.68
"1520","2013-01-15",8.85
"1521","2013-01-16",8.81
"1522","2013-01-17",8.86
"1523","2013-01-18",8.96
"1524","2013-01-22",9.01
"1525","2013-01-23",8.92
"1526","2013-01-24",8.88
"1527","2013-01-25",8.94
"1528","2013-01-28",8.93
"1529","2013-01-29",8.91
"1530","2013-01-30",8.98
"1531","2013-01-31",8.99
"1532","2013-02-01",9.07
"1533","2013-02-04",9.08
"1534","2013-02-05",9.02
"1535","2013-02-06",9.05
"1536","2013-02-07",8.99
"1537","2013-02-08",8.95
"1538","2013-02-11",8.94
"1539","2013-02-12",8.92
"1540","2013-02-13",8.99
"1541","2013-02-14",9.01
"1542","2013-02-15",8.99
"1543","2013-02-19",8.94
"1544","2013-02-20",8.88
"1545","2013-02-21",8.8
"1546","2013-02-22",8.83
"1547","2013-02-25",8.78
"1548","2013-02-26",8.88
"1549","2013-02-27",8.78
"1550","2013-02-28",8.88
"1551","2013-03-01",8.88
"1552","2013-03-04",8.94
"1553","2013-03-05",9.18
"1554","2013-03-06",9.2
"1555","2013-03-07",9.29
"1556","2013-03-08",9.34
"1557","2013-03-11",9.47
"1558","2013-03-12",9.51
"1559","2013-03-13",9.59
"1560","2013-03-14",9.17
"1561","2013-03-15",9.18
"1562","2013-03-18",9.19
"1563","2013-03-19",9.13
"1564","2013-03-20",9.16
"1565","2013-03-21",9.09
"1566","2013-03-22",9.16
"1567","2013-03-25",9.1
"1568","2013-03-26",9.22
"1569","2013-03-27",9.32
"1570","2013-03-28",9.32
"1571","2013-04-01",9.43
"1572","2013-04-02",9.48
"1573","2013-04-03",9.43
"1574","2013-04-04",9.45
"1575","2013-04-05",9.41
"1576","2013-04-08",9.46
"1577","2013-04-09",9.49
"1578","2013-04-10",9.14
"1579","2013-04-11",9.19
"1580","2013-04-12",9.15
"1581","2013-04-15",8.89
"1582","2013-04-16",9.02
"1583","2013-04-17",8.89
"1584","2013-04-18",8.98
"1585","2013-04-19",8.98
"1586","2013-04-22",9.07
"1587","2013-04-23",9.11
"1588","2013-04-24",9.14
"1589","2013-04-25",9.12
"1590","2013-04-26",9.14
"1591","2013-04-29",9.32
"1592","2013-04-30",9.27
"1593","2013-05-01",9.25
"1594","2013-05-02",9.31
"1595","2013-05-03",9.24
"1596","2013-05-06",9.24
"1597","2013-05-07",9.32
"1598","2013-05-08",9.45
"1599","2013-05-09",9.35
"1600","2013-05-10",9.18
"1601","2013-05-13",9.17
"1602","2013-05-14",9.18
"1603","2013-05-15",9.18
"1604","2013-05-16",9.29
"1605","2013-05-17",9.44
"1606","2013-05-20",9.28
"1607","2013-05-21",9.17
"1608","2013-05-22",9.12
"1609","2013-05-23",9.14
"1610","2013-05-24",9.08
"1611","2013-05-28",8.88
"1612","2013-05-29",8.81
"1613","2013-05-30",8.86
"1614","2013-05-31",8.78
"1615","2013-06-03",8.8
"1616","2013-06-04",8.9
"1617","2013-06-05",8.9
"1618","2013-06-06",8.93
"1619","2013-06-07",8.83
"1620","2013-06-10",8.76
"1621","2013-06-11",8.6
"1622","2013-06-12",8.48
"1623","2013-06-13",8.74
"1624","2013-06-14",8.71
"1625","2013-06-17",8.67
"1626","2013-06-18",8.77
"1627","2013-06-19",8.51
"1628","2013-06-20",8.24
"1629","2013-06-21",8.21
"1630","2013-06-24",8.09
"1631","2013-06-25",8.32
"1632","2013-06-26",8.33
"1633","2013-06-27",8.47
"1634","2013-06-28",8.45
"1635","2013-07-01",8.54
"1636","2013-07-02",8.45
"1637","2013-07-03",8.38
"1638","2013-07-05",8.17
"1639","2013-07-08",8.18
"1640","2013-07-09",8.23
"1641","2013-07-10",7.85
"1642","2013-07-11",8.17
"1643","2013-07-12",8.05
"1644","2013-07-15",8.13
"1645","2013-07-16",8.12
"1646","2013-07-17",8.11
"1647","2013-07-18",8.07
"1648","2013-07-19",8.06
"1649","2013-07-22",8.02
"1650","2013-07-23",8.08
"1651","2013-07-24",7.83
"1652","2013-07-25",7.85
"1653","2013-07-26",7.91
"1654","2013-07-29",7.96
"1655","2013-07-30",8.09
"1656","2013-07-31",7.98
"1657","2013-08-01",7.82
"1658","2013-08-02",7.91
"1659","2013-08-05",7.76
"1660","2013-08-06",7.83
"1661","2013-08-07",7.84
"1662","2013-08-08",7.62
"1663","2013-08-09",7.66
"1664","2013-08-12",7.64
"1665","2013-08-13",7.51
"1666","2013-08-14",7.45
"1667","2013-08-15",7.36
"1668","2013-08-16",7.24
"1669","2013-08-19",7
"1670","2013-08-20",7.2
"1671","2013-08-21",7.24
"1672","2013-08-22",7.25
"1673","2013-08-23",7.38
"1674","2013-08-26",7.36
"1675","2013-08-27",7.41
"1676","2013-08-28",7.3
"1677","2013-08-29",7.42
"1678","2013-08-30",7.2
"1679","2013-09-03",7.2
"1680","2013-09-04",7.28
"1681","2013-09-05",7.18
"1682","2013-09-06",7.3
"1683","2013-09-09",7.31
"1684","2013-09-10",7.26
"1685","2013-09-11",7.38
"1686","2013-09-12",7.31
"1687","2013-09-13",7.31
"1688","2013-09-16",7.46
"1689","2013-09-17",7.52
"1690","2013-09-18",7.71
"1691","2013-09-19",7.59
"1692","2013-09-20",7.44
"1693","2013-09-23",7.4
"1694","2013-09-24",7.37
"1695","2013-09-25",7.48
"1696","2013-09-26",7.48
"1697","2013-09-27",7.48
"1698","2013-09-30",7.45
"1699","2013-10-01",7.52
"1700","2013-10-02",7.53
"1701","2013-10-03",7.56
"1702","2013-10-04",7.51
"1703","2013-10-07",7.52
"1704","2013-10-08",7.46
"1705","2013-10-09",7.16
"1706","2013-10-10",7.25
"1707","2013-10-11",7.26
"1708","2013-10-14",7.2
"1709","2013-10-15",7.13
"1710","2013-10-16",7.19
"1711","2013-10-17",7.43
"1712","2013-10-18",7.48
"1713","2013-10-21",7.46
"1714","2013-10-22",7.61
"1715","2013-10-23",7.7
"1716","2013-10-24",7.69
"1717","2013-10-25",7.74
"1718","2013-10-28",7.69
"1719","2013-10-29",7.54
"1720","2013-10-30",7.45
"1721","2013-10-31",7.41
"1722","2013-11-01",7.43
"1723","2013-11-04",7.4
"1724","2013-11-05",7.36
"1725","2013-11-06",7.43
"1726","2013-11-07",7.43
"1727","2013-11-08",7.36
"1728","2013-11-11",7.24
"1729","2013-11-12",7.2
"1730","2013-11-13",7.39
"1731","2013-11-14",7.52
"1732","2013-11-15",7.39
"1733","2013-11-18",7.3
"1734","2013-11-19",7.15
"1735","2013-11-20",7.14
"1736","2013-11-21",7.25
"1737","2013-11-22",7.22
"1738","2013-11-25",7.33
"1739","2013-11-26",7.22
"1740","2013-11-27",7.33
"1741","2013-11-29",7.29
"1742","2013-12-02",7.24
"1743","2013-12-03",7.21
"1744","2013-12-04",7.19
"1745","2013-12-05",7.14
"1746","2013-12-06",7.15
"1747","2013-12-09",7.2
"1748","2013-12-10",7.22
"1749","2013-12-11",7.15
"1750","2013-12-12",7.12
"1751","2013-12-13",7.11
"1752","2013-12-16",7.07
"1753","2013-12-17",7.18
"1754","2013-12-18",7.27
"1755","2013-12-19",7.16
"1756","2013-12-20",7.3
"1757","2013-12-23",7.28
"1758","2013-12-24",7.28
"1759","2013-12-26",7.27
"1760","2013-12-27",7.08
"1761","2013-12-30",7.04
"1762","2013-12-31",7.06
"1763","2014-01-02",7.08
"1764","2014-01-03",7.08
"1765","2014-01-06",7.12
"1766","2014-01-07",7.15
"1767","2014-01-08",7.16
"1768","2014-01-09",7.15
"1769","2014-01-10",7.19
"1770","2014-01-13",7.22
"1771","2014-01-14",7.18
"1772","2014-01-15",7.18
"1773","2014-01-16",7.18
"1774","2014-01-17",7.17
"1775","2014-01-21",7.2
"1776","2014-01-22",7.19
"1777","2014-01-23",7.2
"1778","2014-01-24",7.19
"1779","2014-01-27",7.17
"1780","2014-01-28",7.24
"1781","2014-01-29",7.2
"1782","2014-01-30",7.34
"1783","2014-01-31",7.29
"1784","2014-02-03",7.29
"1785","2014-02-04",7.31
"1786","2014-02-05",7.4
"1787","2014-02-06",7.41
"1788","2014-02-07",7.45
"1789","2014-02-10",7.48
"1790","2014-02-11",7.42
"1791","2014-02-12",7.47
"1792","2014-02-13",7.55
"1793","2014-02-14",7.61
"1794","2014-02-18",7.73
"1795","2014-02-19",7.67
"1796","2014-02-20",7.71
"1797","2014-02-21",7.71
"1798","2014-02-24",7.74
"1799","2014-02-25",7.74
"1800","2014-02-26",7.79
"1801","2014-02-27",7.83
"1802","2014-02-28",7.86
"1803","2014-03-03",7.83
"1804","2014-03-04",7.79
"1805","2014-03-05",7.91
"1806","2014-03-06",7.85
"1807","2014-03-07",7.7
"1808","2014-03-10",7.73
"1809","2014-03-11",7.76
"1810","2014-03-12",7.88
"1811","2014-03-13",7.87
"1812","2014-03-14",7.89
"1813","2014-03-17",7.88
"1814","2014-03-18",7.95
"1815","2014-03-19",7.82
"1816","2014-03-20",7.84
"1817","2014-03-21",7.9
"1818","2014-03-24",7.81
"1819","2014-03-25",7.83
"1820","2014-03-26",7.6
"1821","2014-03-27",7.58
"1822","2014-03-28",7.66
"1823","2014-03-31",7.75
"1824","2014-04-01",7.73
"1825","2014-04-02",7.77
"1826","2014-04-03",7.74
"1827","2014-04-04",7.76
"1828","2014-04-07",7.79
"1829","2014-04-08",7.79
"1830","2014-04-09",7.79
"1831","2014-04-10",7.82
"1832","2014-04-11",7.84
"1833","2014-04-14",7.85
"1834","2014-04-15",7.86
"1835","2014-04-16",7.86
"1836","2014-04-17",7.89
"1837","2014-04-21",7.91
"1838","2014-04-22",7.95
"1839","2014-04-23",7.96
"1840","2014-04-24",7.95
"1841","2014-04-25",7.95
"1842","2014-04-28",7.89
"1843","2014-04-29",7.88
"1844","2014-04-30",7.93
"1845","2014-05-01",7.98
"1846","2014-05-02",7.94
"1847","2014-05-05",8
"1848","2014-05-06",8.02
"1849","2014-05-07",8.08
"1850","2014-05-08",8.03
"1851","2014-05-09",8.03
"1852","2014-05-12",8.03
"1853","2014-05-13",8.02
"1854","2014-05-14",8.08
"1855","2014-05-15",8.08
"1856","2014-05-16",8.11
"1857","2014-05-19",8.13
"1858","2014-05-20",8.08
"1859","2014-05-21",8.11
"1860","2014-05-22",8.1
"1861","2014-05-23",8.18
"1862","2014-05-27",8.21
"1863","2014-05-28",8.22
"1864","2014-05-29",8.19
"1865","2014-05-30",8.23
"1866","2014-06-02",8.25
"1867","2014-06-03",8.15
"1868","2014-06-04",8.22
"1869","2014-06-05",8.31
"1870","2014-06-06",8.4
"1871","2014-06-09",8.33
"1872","2014-06-10",8.36
"1873","2014-06-11",8.33
"1874","2014-06-12",8.33
"1875","2014-06-13",8.42
"1876","2014-06-16",8.46
"1877","2014-06-17",8.37
"1878","2014-06-18",8.34
"1879","2014-06-19",8.36
"1880","2014-06-20",8.33
"1881","2014-06-23",8.34
"1882","2014-06-24",8.32
"1883","2014-06-25",8.12
"1884","2014-06-26",8.15
"1885","2014-06-27",8.19
"1886","2014-06-30",8.21
"1887","2014-07-01",8.16
"1888","2014-07-02",8.16
"1889","2014-07-03",8.08
"1890","2014-07-07",8.09
"1891","2014-07-08",8.18
"1892","2014-07-09",8.17
"1893","2014-07-10",8.21
"1894","2014-07-11",8.22
"1895","2014-07-14",8.29
"1896","2014-07-15",8.33
"1897","2014-07-16",8.33
"1898","2014-07-17",8.32
"1899","2014-07-18",8.3
"1900","2014-07-21",8.27
"1901","2014-07-22",8.31
"1902","2014-07-23",8.33
"1903","2014-07-24",8.32
"1904","2014-07-25",8.33
"1905","2014-07-28",8.33
"1906","2014-07-29",8.31
"1907","2014-07-30",8.22
"1908","2014-07-31",8.14
"1909","2014-08-01",8.18
"1910","2014-08-04",8.18
"1911","2014-08-05",8.14
"1912","2014-08-06",8.21
"1913","2014-08-07",8.21
"1914","2014-08-08",8.22
"1915","2014-08-11",8.25
"1916","2014-08-12",8.24
"1917","2014-08-13",8.25
"1918","2014-08-14",8.26
"1919","2014-08-15",8.33
"1920","2014-08-18",8.38
"1921","2014-08-19",8.35
"1922","2014-08-20",8.4
"1923","2014-08-21",8.36
"1924","2014-08-22",8.35
"1925","2014-08-25",8.38
"1926","2014-08-26",8.38
"1927","2014-08-27",8.38
"1928","2014-08-28",8.39
"1929","2014-08-29",8.44
"1930","2014-09-02",8.36
"1931","2014-09-03",8.39
"1932","2014-09-04",8.35
"1933","2014-09-05",8.45
"1934","2014-09-08",8.43
