"","date","LC"
"971","2018-10-18",17.9
"972","2018-10-19",18.15
"973","2018-10-22",17.4
"974","2018-10-23",17.200001
"975","2018-10-24",15.95
"976","2018-10-25",16.200001
"977","2018-10-26",15.65
"978","2018-10-29",15.1
"979","2018-10-30",15.65
"980","2018-10-31",16.15
"981","2018-11-01",17.1
"982","2018-11-02",17.65
"983","2018-11-05",17.4
"984","2018-11-06",18.200001
"985","2018-11-07",18.4
"986","2018-11-08",18.200001
"987","2018-11-09",17.299999
"988","2018-11-12",17.049999
"989","2018-11-13",17.299999
"990","2018-11-14",17.200001
"991","2018-11-15",17.799999
"992","2018-11-16",17.700001
"993","2018-11-19",17.049999
"994","2018-11-20",16.450001
"995","2018-11-21",16.85
"996","2018-11-23",17.35
"997","2018-11-26",16.799999
"998","2018-11-27",16.25
"999","2018-11-28",17
"1000","2018-11-29",17.25
"1001","2018-11-30",17.15
"1002","2018-12-03",16.799999
"1003","2018-12-04",15.85
"1004","2018-12-06",15.8
"1005","2018-12-07",14.9
"1006","2018-12-10",14.7
"1007","2018-12-11",14.5
"1008","2018-12-12",14.65
"1009","2018-12-13",14.25
"1010","2018-12-14",14.1
"1011","2018-12-17",13.55
"1012","2018-12-18",13.95
"1013","2018-12-19",13.25
"1014","2018-12-20",13.6
"1015","2018-12-21",12.7
"1016","2018-12-24",12.8
"1017","2018-12-26",13.45
"1018","2018-12-27",13.6
"1019","2018-12-28",13.2
"1020","2018-12-31",13.15
"1021","2019-01-02",13.55
"1022","2019-01-03",13.55
"1023","2019-01-04",14.15
"1024","2019-01-07",14.4
"1025","2019-01-08",14.55
"1026","2019-01-09",15
"1027","2019-01-10",14.85
"1028","2019-01-11",15.1
"1029","2019-01-14",15
"1030","2019-01-15",15.1
"1031","2019-01-16",15.35
"1032","2019-01-17",15.55
"1033","2019-01-18",15.65
"1034","2019-01-22",14.8
"1035","2019-01-23",14.95
"1036","2019-01-24",14.95
"1037","2019-01-25",15.5
"1038","2019-01-28",15.35
"1039","2019-01-29",15.2
"1040","2019-01-30",15.5
"1041","2019-01-31",15.95
"1042","2019-02-01",16.200001
"1043","2019-02-04",17.15
"1044","2019-02-05",17
"1045","2019-02-06",17.15
"1046","2019-02-07",16.450001
"1047","2019-02-08",16.9
"1048","2019-02-11",17.15
"1049","2019-02-12",17.700001
"1050","2019-02-13",17.75
"1051","2019-02-14",17.6
"1052","2019-02-15",17.799999
"1053","2019-02-19",18.049999
"1054","2019-02-20",16.85
"1055","2019-02-21",15.6
"1056","2019-02-22",15.65
"1057","2019-02-25",15.5
"1058","2019-02-26",15.35
"1059","2019-02-27",15.15
"1060","2019-02-28",14.85
"1061","2019-03-01",14.9
"1062","2019-03-04",14.85
"1063","2019-03-05",15.2
"1064","2019-03-06",14.45
"1065","2019-03-07",14.4
"1066","2019-03-08",14.25
"1067","2019-03-11",14.65
"1068","2019-03-12",14.85
"1069","2019-03-13",15.15
"1070","2019-03-14",15.2
"1071","2019-03-15",14.9
"1072","2019-03-18",15.2
"1073","2019-03-19",15.1
"1074","2019-03-20",14.65
"1075","2019-03-21",15
"1076","2019-03-22",14.35
"1077","2019-03-25",14.25
"1078","2019-03-26",14.65
"1079","2019-03-27",14.9
"1080","2019-03-28",15.1
"1081","2019-03-29",15.45
"1082","2019-04-01",15.55
"1083","2019-04-02",15.6
"1084","2019-04-03",15.9
"1085","2019-04-04",15.6
"1086","2019-04-05",15.95
"1087","2019-04-08",16.450001
"1088","2019-04-09",16.450001
"1089","2019-04-10",16.5
"1090","2019-04-11",16.25
"1091","2019-04-12",16.6
"1092","2019-04-15",16.25
"1093","2019-04-16",16.65
"1094","2019-04-17",16.4
"1095","2019-04-18",16
"1096","2019-04-22",16.15
"1097","2019-04-23",16.950001
"1098","2019-04-24",15.85
"1099","2019-04-25",16.200001
"1100","2019-04-26",16.200001
"1101","2019-04-29",16.25
"1102","2019-04-30",15.9
"1103","2019-05-01",15.75
"1104","2019-05-02",15.95
"1105","2019-05-03",16.700001
"1106","2019-05-06",16.799999
"1107","2019-05-07",16.1
"1108","2019-05-08",18.1
"1109","2019-05-09",17.9
"1110","2019-05-10",17.85
"1111","2019-05-13",16.9
"1112","2019-05-14",16.950001
"1113","2019-05-15",16.9
"1114","2019-05-16",16.700001
"1115","2019-05-17",16.450001
"1116","2019-05-20",16.200001
"1117","2019-05-21",16.200001
"1118","2019-05-22",16
"1119","2019-05-23",15.4
"1120","2019-05-24",15.45
"1121","2019-05-28",15.65
"1122","2019-05-29",15.75
"1123","2019-05-30",15.45
"1124","2019-05-31",15
"1125","2019-06-03",14.5
"1126","2019-06-04",15
"1127","2019-06-05",14.9
"1128","2019-06-06",14.8
"1129","2019-06-07",14.55
"1130","2019-06-10",14.8
"1131","2019-06-11",14.65
"1132","2019-06-12",14.65
"1133","2019-06-13",14.7
"1134","2019-06-14",14.2
"1135","2019-06-17",14.65
"1136","2019-06-18",15.05
"1137","2019-06-19",14.95
"1138","2019-06-20",14.95
"1139","2019-06-21",14.25
"1140","2019-06-24",14.15
"1141","2019-06-25",13.8
"1142","2019-06-26",14.15
"1143","2019-06-27",14.85
"1144","2019-06-28",16.4
"1145","2019-07-01",15.5
"1146","2019-07-02",15.35
"1147","2019-07-03",15.25
"1148","2019-07-05",15.35
"1149","2019-07-08",14.46
"1150","2019-07-09",16.1
"1151","2019-07-10",16.040001
"1152","2019-07-11",16.48
"1153","2019-07-12",16.25
"1154","2019-07-15",16.030001
"1155","2019-07-16",15.77
"1156","2019-07-17",15.69
"1157","2019-07-18",15.68
"1158","2019-07-19",15.23
"1159","2019-07-22",14.39
"1160","2019-07-23",14.63
"1161","2019-07-24",14.98
"1162","2019-07-25",14.46
"1163","2019-07-26",14.76
"1164","2019-07-29",14.62
"1165","2019-07-30",14.69
"1166","2019-07-31",14.78
"1167","2019-08-01",14.38
"1168","2019-08-02",14.14
"1169","2019-08-05",13.55
"1170","2019-08-06",13
"1171","2019-08-07",14.82
"1172","2019-08-08",15.5
"1173","2019-08-09",15.24
"1174","2019-08-12",14.89
"1175","2019-08-13",14.45
"1176","2019-08-14",13.89
"1177","2019-08-15",13.3
"1178","2019-08-16",13.75
"1179","2019-08-19",13.7
"1180","2019-08-20",13.32
"1181","2019-08-21",13.49
"1182","2019-08-22",13.51
"1183","2019-08-23",13.06
"1184","2019-08-26",13.17
"1185","2019-08-27",12.79
"1186","2019-08-28",12.98
"1187","2019-08-29",13.25
"1188","2019-08-30",13.09
"1189","2019-09-03",12.98
"1190","2019-09-04",13.26
"1191","2019-09-05",13.61
"1192","2019-09-06",13.73
"1193","2019-09-09",14.28
"1194","2019-09-10",14.75
"1195","2019-09-11",14.9
"1196","2019-09-12",14.72
"1197","2019-09-13",15.04
"1198","2019-09-16",15.09
"1199","2019-09-17",14.9
"1200","2019-09-18",14.7
"1201","2019-09-19",14.49
"1202","2019-09-20",14.41
"1203","2019-09-23",14.77
"1204","2019-09-24",14
"1205","2019-09-25",14.21
"1206","2019-09-26",13.84
"1207","2019-09-27",13.73
"1208","2019-09-30",13.08
"1209","2019-10-01",12.48
"1210","2019-10-02",11.91
"1211","2019-10-03",11.6
"1212","2019-10-04",11.62
"1213","2019-10-07",11.45
"1214","2019-10-08",11.06
"1215","2019-10-09",11.34
"1216","2019-10-10",11.53
"1217","2019-10-11",11.81
"1218","2019-10-14",11.89
"1219","2019-10-15",12.18
"1220","2019-10-16",12.26
"1221","2019-10-17",12.62
"1222","2019-10-18",12.26
"1223","2019-10-21",12.73
"1224","2019-10-22",12.9
"1225","2019-10-23",12.8
"1226","2019-10-24",12.8
"1227","2019-10-25",12.83
"1228","2019-10-28",13.23
"1229","2019-10-29",13.12
"1230","2019-10-30",13.01
"1231","2019-10-31",12.64
"1232","2019-11-01",13.42
"1233","2019-11-04",13.72
"1234","2019-11-05",13.2
"1235","2019-11-06",14.73
"1236","2019-11-07",14.65
"1237","2019-11-08",14.76
"1238","2019-11-11",14.4
"1239","2019-11-12",14.16
"1240","2019-11-13",14.27
"1241","2019-11-14",14
"1242","2019-11-15",13.53
"1243","2019-11-18",13.32
"1244","2019-11-19",13.11
"1245","2019-11-20",13.04
"1246","2019-11-21",12.86
"1247","2019-11-22",13.08
"1248","2019-11-25",13.59
"1249","2019-11-26",13.55
"1250","2019-11-27",13.54
"1251","2019-11-29",13.81
"1252","2019-12-02",13.22
"1253","2019-12-03",12.68
"1254","2019-12-04",12.63
"1255","2019-12-05",12.74
"1256","2019-12-06",13.03
"1257","2019-12-09",13.02
"1258","2019-12-10",12.91
"1259","2019-12-11",12.83
"1260","2019-12-12",13.02
"1261","2019-12-13",13.01
"1262","2019-12-16",13.05
"1263","2019-12-17",12.96
"1264","2019-12-18",12.82
"1265","2019-12-19",12.31
"1266","2019-12-20",12.43
"1267","2019-12-23",12.67
"1268","2019-12-24",12.89
"1269","2019-12-26",12.93
"1270","2019-12-27",12.53
"1271","2019-12-30",12.4
"1272","2019-12-31",12.62
"1273","2020-01-02",12.25
"1274","2020-01-03",12.23
"1275","2020-01-06",12.1
"1276","2020-01-07",11.89
"1277","2020-01-08",11.93
"1278","2020-01-09",12.18
"1279","2020-01-10",11.87
"1280","2020-01-13",12.09
"1281","2020-01-14",12.4
"1282","2020-01-15",12.44
"1283","2020-01-16",12.64
"1284","2020-01-17",12.72
"1285","2020-01-21",12.47
"1286","2020-01-22",12.57
"1287","2020-01-23",12.55
"1288","2020-01-24",12.21
"1289","2020-01-27",11.72
"1290","2020-01-28",11.74
"1291","2020-01-29",11.89
"1292","2020-01-30",11.98
"1293","2020-01-31",11.72
"1294","2020-02-03",11.36
"1295","2020-02-04",11.48
"1296","2020-02-05",12.22
"1297","2020-02-06",12.3
"1298","2020-02-07",12.04
"1299","2020-02-10",12.27
"1300","2020-02-11",13.29
"1301","2020-02-12",13.37
"1302","2020-02-13",13.26
"1303","2020-02-14",13.17
"1304","2020-02-18",13.16
"1305","2020-02-19",12.98
"1306","2020-02-20",13.09
"1307","2020-02-21",13.03
"1308","2020-02-24",11.87
"1309","2020-02-25",11.13
"1310","2020-02-26",10.42
"1311","2020-02-27",10.33
"1312","2020-02-28",11.01
"1313","2020-03-02",11.22
"1314","2020-03-03",10.63
"1315","2020-03-04",10.81
"1316","2020-03-05",10.25
"1317","2020-03-06",10.13
"1318","2020-03-09",9.72
"1319","2020-03-10",10.26
"1320","2020-03-11",9.41
"1321","2020-03-12",8.56
"1322","2020-03-13",9.03
"1323","2020-03-16",7.96
"1324","2020-03-17",9.02
"1325","2020-03-18",8.38
"1326","2020-03-19",9.45
"1327","2020-03-20",8.72
"1328","2020-03-23",7.9
"1329","2020-03-24",8.72
"1330","2020-03-25",9.06
"1331","2020-03-26",9.22
"1332","2020-03-27",8.4
"1333","2020-03-30",8.21
"1334","2020-03-31",7.85
"1335","2020-04-01",7.21
"1336","2020-04-02",7.19
"1337","2020-04-03",7.11
"1338","2020-04-06",7.41
"1339","2020-04-07",7.88
"1340","2020-04-08",8.04
"1341","2020-04-09",9.18
"1342","2020-04-13",8.62
"1343","2020-04-14",8.1
"1344","2020-04-15",7.54
"1345","2020-04-16",7.39
"1346","2020-04-17",7.85
"1347","2020-04-20",7.73
"1348","2020-04-21",7.39
"1349","2020-04-22",6.69
"1350","2020-04-23",6.56
"1351","2020-04-24",6.64
"1352","2020-04-27",6.9
"1353","2020-04-28",7.3
"1354","2020-04-29",8.22
"1355","2020-04-30",7.67
"1356","2020-05-01",7.26
"1357","2020-05-04",7.14
"1358","2020-05-05",6.69
"1359","2020-05-06",5.89
"1360","2020-05-07",5.82
"1361","2020-05-08",5.95
"1362","2020-05-11",5.81
"1363","2020-05-12",5.64
"1364","2020-05-13",5.26
"1365","2020-05-14",5.33
"1366","2020-05-15",5.41
"1367","2020-05-18",5.67
"1368","2020-05-19",5.3
"1369","2020-05-20",5.55
"1370","2020-05-21",5.36
"1371","2020-05-22",5.26
"1372","2020-05-26",5.52
"1373","2020-05-27",6.18
"1374","2020-05-28",5.78
"1375","2020-05-29",5.35
"1376","2020-06-01",5.4
"1377","2020-06-02",5.62
"1378","2020-06-03",5.77
"1379","2020-06-04",6.16
"1380","2020-06-05",6.21
"1381","2020-06-08",6.69
"1382","2020-06-09",6.41
"1383","2020-06-10",5.82
"1384","2020-06-11",5.22
"1385","2020-06-12",5.39
"1386","2020-06-15",5.44
"1387","2020-06-16",5.33
"1388","2020-06-17",5.13
"1389","2020-06-18",5.07
"1390","2020-06-19",5.02
"1391","2020-06-22",4.99
"1392","2020-06-23",4.94
"1393","2020-06-24",4.54
"1394","2020-06-25",4.67
"1395","2020-06-26",4.41
"1396","2020-06-29",4.58
"1397","2020-06-30",4.55
"1398","2020-07-01",4.6
"1399","2020-07-02",4.64
"1400","2020-07-06",5.07
"1401","2020-07-07",4.61
"1402","2020-07-08",4.78
"1403","2020-07-09",4.83
"1404","2020-07-10",4.96
"1405","2020-07-13",5.12
"1406","2020-07-14",5.17
"1407","2020-07-15",5.59
"1408","2020-07-16",5.88
"1409","2020-07-17",5.62
"1410","2020-07-20",5.28
"1411","2020-07-21",5.66
"1412","2020-07-22",5.53
"1413","2020-07-23",5.61
"1414","2020-07-24",5.43
"1415","2020-07-27",5.09
"1416","2020-07-28",5.38
"1417","2020-07-29",5.58
"1418","2020-07-30",5.56
"1419","2020-07-31",5.22
"1420","2020-08-03",5.23
"1421","2020-08-04",5.3
"1422","2020-08-05",5.5
"1423","2020-08-06",5.43
"1424","2020-08-07",5.64
"1425","2020-08-10",5.95
"1426","2020-08-11",6.07
"1427","2020-08-12",5.86
"1428","2020-08-13",5.92
"1429","2020-08-14",6.07
"1430","2020-08-17",5.81
"1431","2020-08-18",5.63
"1432","2020-08-19",5.66
"1433","2020-08-20",5.62
"1434","2020-08-21",5.51
"1435","2020-08-24",5.62
"1436","2020-08-25",5.53
"1437","2020-08-26",5.21
"1438","2020-08-27",5.46
"1439","2020-08-28",5.54
"1440","2020-08-31",5.33
"1441","2020-09-01",5.48
"1442","2020-09-02",5.62
"1443","2020-09-03",5.51
"1444","2020-09-04",5.29
"1445","2020-09-08",5.06
"1446","2020-09-09",4.99
"1447","2020-09-10",4.85
"1448","2020-09-11",4.71
"1449","2020-09-14",4.93
"1450","2020-09-15",5.04
"1451","2020-09-16",5.11
"1452","2020-09-17",5.12
"1453","2020-09-18",4.95
"1454","2020-09-21",4.79
"1455","2020-09-22",4.81
"1456","2020-09-23",4.5
"1457","2020-09-24",4.46
"1458","2020-09-25",4.53
"1459","2020-09-28",4.71
"1460","2020-09-29",4.65
"1461","2020-09-30",4.71
"1462","2020-10-01",4.92
"1463","2020-10-02",4.96
"1464","2020-10-05",4.91
"1465","2020-10-06",4.9
"1466","2020-10-07",5.12
"1467","2020-10-08",5.38
"1468","2020-10-09",5.28
"1469","2020-10-12",5.48
"1470","2020-10-13",5.4
"1471","2020-10-14",5.1
"1472","2020-10-15",4.98
"1473","2020-10-16",4.98
"1474","2020-10-19",4.91
"1475","2020-10-20",4.9
"1476","2020-10-21",4.87
"1477","2020-10-22",4.96
"1478","2020-10-23",5.15
"1479","2020-10-26",4.91
"1480","2020-10-27",4.73
"1481","2020-10-28",4.51
"1482","2020-10-29",4.73
"1483","2020-10-30",4.67
"1484","2020-11-02",4.96
"1485","2020-11-03",5.36
"1486","2020-11-04",5.34
"1487","2020-11-05",5.56
"1488","2020-11-06",5.11
"1489","2020-11-09",5.63
"1490","2020-11-10",5.46
"1491","2020-11-11",5.38
"1492","2020-11-12",5.46
"1493","2020-11-13",5.52
"1494","2020-11-16",5.61
"1495","2020-11-17",5.64
"1496","2020-11-18",6.53
"1497","2020-11-19",6.37
"1498","2020-11-20",6.86
"1499","2020-11-23",7.48
"1500","2020-11-24",7.51
"1501","2020-11-25",8.08
"1502","2020-11-27",7.97
