"","date","AT"
"2460","2019-09-12",2.43
"2461","2019-09-13",2.41
"2462","2019-09-16",2.49
"2463","2019-09-17",2.55
"2464","2019-09-18",2.5
"2465","2019-09-19",2.52
"2466","2019-09-20",2.54
"2467","2019-09-23",2.47
"2468","2019-09-24",2.36
"2469","2019-09-25",2.36
"2470","2019-09-26",2.31
"2471","2019-09-27",2.3
"2472","2019-09-30",2.34
"2473","2019-10-01",2.31
"2474","2019-10-02",2.28
"2475","2019-10-03",2.31
"2476","2019-10-04",2.34
"2477","2019-10-07",2.33
"2478","2019-10-08",2.34
"2479","2019-10-09",2.31
"2480","2019-10-10",2.34
"2481","2019-10-11",2.37
"2482","2019-10-14",2.36
"2483","2019-10-15",2.38
"2484","2019-10-16",2.33
"2485","2019-10-17",2.34
"2486","2019-10-18",2.34
"2487","2019-10-21",2.38
"2488","2019-10-22",2.37
"2489","2019-10-23",2.35
"2490","2019-10-24",2.34
"2491","2019-10-25",2.4
"2492","2019-10-28",2.36
"2493","2019-10-29",2.31
"2494","2019-10-30",2.35
"2495","2019-10-31",2.33
"2496","2019-11-01",2.35
"2497","2019-11-04",2.32
"2498","2019-11-05",2.36
"2499","2019-11-06",2.39
"2500","2019-11-07",2.41
"2501","2019-11-08",2.4
"2502","2019-11-11",2.44
"2503","2019-11-12",2.4
"2504","2019-11-13",2.42
"2505","2019-11-14",2.44
"2506","2019-11-15",2.42
"2507","2019-11-18",2.45
"2508","2019-11-19",2.43
"2509","2019-11-20",2.41
"2510","2019-11-21",2.41
"2511","2019-11-22",2.42
"2512","2019-11-25",2.38
"2513","2019-11-26",2.38
"2514","2019-11-27",2.37
"2515","2019-11-29",2.36
"2516","2019-12-02",2.35
"2517","2019-12-03",2.31
"2518","2019-12-04",2.33
"2519","2019-12-05",2.36
"2520","2019-12-06",2.43
"2521","2019-12-09",2.41
"2522","2019-12-10",2.37
"2523","2019-12-11",2.41
"2524","2019-12-12",2.41
"2525","2019-12-13",2.4
"2526","2019-12-16",2.4
"2527","2019-12-17",2.38
"2528","2019-12-18",2.32
"2529","2019-12-19",2.33
"2530","2019-12-20",2.39
"2531","2019-12-23",2.36
"2532","2019-12-24",2.35
"2533","2019-12-26",2.35
"2534","2019-12-27",2.34
"2535","2019-12-30",2.32
"2536","2019-12-31",2.33
"2537","2020-01-02",2.34
"2538","2020-01-03",2.32
"2539","2020-01-06",2.32
"2540","2020-01-07",2.35
"2541","2020-01-08",2.35
"2542","2020-01-09",2.35
"2543","2020-01-10",2.36
"2544","2020-01-13",2.37
"2545","2020-01-14",2.4
"2546","2020-01-15",2.37
"2547","2020-01-16",2.41
"2548","2020-01-17",2.42
"2549","2020-01-21",2.4
"2550","2020-01-22",2.4
"2551","2020-01-23",2.41
"2552","2020-01-24",2.39
"2553","2020-01-27",2.39
"2554","2020-01-28",2.41
"2555","2020-01-29",2.43
"2556","2020-01-30",2.43
"2557","2020-01-31",2.39
"2558","2020-02-03",2.37
"2559","2020-02-04",2.42
"2560","2020-02-05",2.41
"2561","2020-02-06",2.37
"2562","2020-02-07",2.38
"2563","2020-02-10",2.41
"2564","2020-02-11",2.43
"2565","2020-02-12",2.45
"2566","2020-02-13",2.46
"2567","2020-02-14",2.48
"2568","2020-02-18",2.5
"2569","2020-02-19",2.52
"2570","2020-02-20",2.51
"2571","2020-02-21",2.52
"2572","2020-02-24",2.42
"2573","2020-02-25",2.41
"2574","2020-02-26",2.38
"2575","2020-02-27",2.33
"2576","2020-02-28",2.27
"2577","2020-03-02",2.23
"2578","2020-03-03",2.2
"2579","2020-03-04",2.28
"2580","2020-03-05",2.27
"2581","2020-03-06",2.3
"2582","2020-03-09",2.13
"2583","2020-03-10",2.14
"2584","2020-03-11",2.01
"2585","2020-03-12",1.85
"2586","2020-03-13",2.02
"2587","2020-03-16",1.76
"2588","2020-03-17",1.87
"2589","2020-03-18",1.78
"2590","2020-03-19",1.77
"2591","2020-03-20",1.99
"2592","2020-03-23",1.86
"2593","2020-03-24",2
"2594","2020-03-25",2.12
"2595","2020-03-26",2.11
"2596","2020-03-27",2.07
"2597","2020-03-30",2.11
"2598","2020-03-31",2.14
"2599","2020-04-01",2.04
"2600","2020-04-02",1.96
"2601","2020-04-03",1.84
"2602","2020-04-06",2.01
"2603","2020-04-07",2.01
"2604","2020-04-08",2.08
"2605","2020-04-09",2.11
"2606","2020-04-13",2.06
"2607","2020-04-14",2.03
"2608","2020-04-15",2.05
"2609","2020-04-16",2.02
"2610","2020-04-17",2.09
"2611","2020-04-20",2.01
"2612","2020-04-21",2.04
"2613","2020-04-22",2.08
"2614","2020-04-23",2.09
"2615","2020-04-24",2.04
"2616","2020-04-27",2
"2617","2020-04-28",2.02
"2618","2020-04-29",2.05
"2619","2020-04-30",1.99
"2620","2020-05-01",1.85
"2621","2020-05-04",1.82
"2622","2020-05-05",1.8
"2623","2020-05-06",1.82
"2624","2020-05-07",1.86
"2625","2020-05-08",1.89
"2626","2020-05-11",1.9
"2627","2020-05-12",1.83
"2628","2020-05-13",1.85
"2629","2020-05-14",1.85
"2630","2020-05-15",1.89
"2631","2020-05-18",1.98
"2632","2020-05-19",2.02
"2633","2020-05-20",1.98
"2634","2020-05-21",2.06
"2635","2020-05-22",2.06
"2636","2020-05-26",2.11
"2637","2020-05-27",2.12
"2638","2020-05-28",2.1
"2639","2020-05-29",2.1
"2640","2020-06-01",2.08
"2641","2020-06-02",2.11
"2642","2020-06-03",2.15
"2643","2020-06-04",2.1
"2644","2020-06-05",2.13
"2645","2020-06-08",2.13
"2646","2020-06-09",2.06
"2647","2020-06-10",2.09
"2648","2020-06-11",1.98
"2649","2020-06-12",2
"2650","2020-06-15",2.01
"2651","2020-06-16",2
"2652","2020-06-17",1.95
"2653","2020-06-18",1.92
"2654","2020-06-19",1.89
"2655","2020-06-22",1.87
"2656","2020-06-23",1.87
"2657","2020-06-24",1.84
"2658","2020-06-25",1.89
"2659","2020-06-26",1.85
"2660","2020-06-29",1.97
"2661","2020-06-30",2
"2662","2020-07-01",1.96
"2663","2020-07-02",2.01
"2664","2020-07-06",1.95
"2665","2020-07-07",2
"2666","2020-07-08",1.95
"2667","2020-07-09",1.96
"2668","2020-07-10",1.99
"2669","2020-07-13",2.01
"2670","2020-07-14",2.06
"2671","2020-07-15",2
"2672","2020-07-16",2.04
"2673","2020-07-17",2.06
"2674","2020-07-20",2.05
"2675","2020-07-21",2.06
"2676","2020-07-22",2.05
"2677","2020-07-23",2.04
"2678","2020-07-24",2.04
"2679","2020-07-27",1.98
"2680","2020-07-28",2
"2681","2020-07-29",1.99
"2682","2020-07-30",1.97
"2683","2020-07-31",1.96
"2684","2020-08-03",1.99
"2685","2020-08-04",2.03
"2686","2020-08-05",1.97
"2687","2020-08-06",1.98
"2688","2020-08-07",1.97
"2689","2020-08-10",2.1
"2690","2020-08-11",2.05
"2691","2020-08-12",2.1
"2692","2020-08-13",2.12
"2693","2020-08-14",2.15
"2694","2020-08-17",2.16
"2695","2020-08-18",2.22
"2696","2020-08-19",2.21
"2697","2020-08-20",2.17
"2698","2020-08-21",2.15
"2699","2020-08-24",2.08
"2700","2020-08-25",2.1
"2701","2020-08-26",2.12
"2702","2020-08-27",2.12
"2703","2020-08-28",2.11
"2704","2020-08-31",2.07
"2705","2020-09-01",2.07
"2706","2020-09-02",2.13
"2707","2020-09-03",2.07
"2708","2020-09-04",2.03
"2709","2020-09-08",2
"2710","2020-09-09",2.04
"2711","2020-09-10",1.99
"2712","2020-09-11",1.97
"2713","2020-09-14",2
"2714","2020-09-15",1.99
"2715","2020-09-16",1.95
"2716","2020-09-17",1.99
"2717","2020-09-18",2.08
"2718","2020-09-21",1.99
"2719","2020-09-22",1.97
"2720","2020-09-23",1.95
"2721","2020-09-24",1.97
"2722","2020-09-25",1.98
"2723","2020-09-28",2
"2724","2020-09-29",1.94
"2725","2020-09-30",1.96
"2726","2020-10-01",2.01
"2727","2020-10-02",2
"2728","2020-10-05",2.01
"2729","2020-10-06",2.01
"2730","2020-10-07",2.04
"2731","2020-10-08",2.05
"2732","2020-10-09",2.08
"2733","2020-10-12",2.07
"2734","2020-10-13",2.02
"2735","2020-10-14",2.02
"2736","2020-10-15",2.01
"2737","2020-10-16",1.99
"2738","2020-10-19",1.99
"2739","2020-10-20",2.03
"2740","2020-10-21",2.02
"2741","2020-10-22",2.02
"2742","2020-10-23",2.07
"2743","2020-10-26",1.99
"2744","2020-10-27",1.98
"2745","2020-10-28",1.97
"2746","2020-10-29",1.99
"2747","2020-10-30",1.99
"2748","2020-11-02",2.02
"2749","2020-11-03",2.05
"2750","2020-11-04",1.97
"2751","2020-11-05",2
"2752","2020-11-06",1.97
"2753","2020-11-09",1.98
"2754","2020-11-10",2.02
"2755","2020-11-11",2.07
"2756","2020-11-12",2.01
"2757","2020-11-13",2.03
"2758","2020-11-16",2.09
"2759","2020-11-17",2.09
"2760","2020-11-18",2.03
"2761","2020-11-19",2.06
"2762","2020-11-20",2.02
"2763","2020-11-23",2.03
"2764","2020-11-24",2.06
"2765","2020-11-25",2.11
"2766","2020-11-27",2.07
