"","date","ACET"
"413","2019-09-17",70.559998
"414","2019-09-18",67.760002
"415","2019-09-19",68.389999
"416","2019-09-20",67.760002
"417","2019-09-23",65.800003
"418","2019-09-24",63.349998
"419","2019-09-25",64.400002
"420","2019-09-26",63.279999
"421","2019-09-27",60.900002
"422","2019-09-30",61.880001
"423","2019-10-01",58.66
"424","2019-10-02",57.259998
"425","2019-10-03",58.73
"426","2019-10-04",57.470001
"427","2019-10-07",57.330002
"428","2019-10-08",54.18
"429","2019-10-09",49.77
"430","2019-10-10",51.240002
"431","2019-10-11",50.959999
"432","2019-10-14",49
"433","2019-10-15",48.369999
"434","2019-10-16",48.439999
"435","2019-10-17",47.950001
"436","2019-10-18",48.93
"437","2019-10-21",49.490002
"438","2019-10-22",47.040001
"439","2019-10-23",49.279999
"440","2019-10-24",47.740002
"441","2019-10-25",47.810001
"442","2019-10-28",48.790001
"443","2019-10-29",49.209999
"444","2019-10-30",49.98
"445","2019-10-31",50.75
"446","2019-11-01",54.950001
"447","2019-11-04",57.049999
"448","2019-11-05",52.990002
"449","2019-11-06",54.040001
"450","2019-11-07",57.400002
"451","2019-11-08",60.900002
"452","2019-11-11",62.16
"453","2019-11-12",64.889999
"454","2019-11-13",58.869999
"455","2019-11-14",55.650002
"456","2019-11-15",7.63
"457","2019-11-18",7.98
"458","2019-11-19",7.77
"459","2019-11-20",7.49
"460","2019-11-21",7.56
"461","2019-11-22",8.47
"462","2019-11-25",8.96
"463","2019-11-26",8.61
"464","2019-11-27",8.47
"465","2019-11-29",8.4
"466","2019-12-02",8.75
"467","2019-12-03",8.33
"468","2019-12-04",8.26
"469","2019-12-05",8.47
"470","2019-12-06",8.89
"471","2019-12-09",9.03
"472","2019-12-10",8.68
"473","2019-12-11",8.75
"474","2019-12-12",8.68
"475","2019-12-13",8.61
"476","2019-12-16",8.155
"477","2019-12-17",7.98
"478","2019-12-18",8.26
"479","2019-12-19",8.68
"480","2019-12-20",9.1
"481","2019-12-23",9.66
"482","2019-12-24",9.8
"483","2019-12-26",9.31
"484","2019-12-27",9.24
"485","2019-12-30",9.38
"486","2019-12-31",10.43
"487","2020-01-02",9.87
"488","2020-01-03",10.22
"489","2020-01-06",10.22
"490","2020-01-07",10.15
"491","2020-01-08",9.87
"492","2020-01-09",10.36
"493","2020-01-10",11.9
"494","2020-01-13",10.99
"495","2020-01-14",10.43
"496","2020-01-15",10.64
"497","2020-01-16",10.5
"498","2020-01-17",10.22
"499","2020-01-21",10.43
"500","2020-01-22",10.36
"501","2020-01-23",10.22
"502","2020-01-24",9.87
"503","2020-01-27",9.59
"504","2020-01-28",9.87
"505","2020-01-29",9.24
"506","2020-01-30",8.96
"507","2020-01-31",9.66
"508","2020-02-03",9.8
"509","2020-02-04",9.45
"510","2020-02-05",9.59
"511","2020-02-06",9.765
"512","2020-02-07",9.8
"513","2020-02-10",9.66
"514","2020-02-11",9.73
"515","2020-02-12",9.8
"516","2020-02-13",9.66
"517","2020-02-14",9.45
"518","2020-02-18",9.31
"519","2020-02-19",10.29
"520","2020-02-20",10.22
"521","2020-02-21",10.64
"522","2020-02-24",10.57
"523","2020-02-25",10.29
"524","2020-02-26",10.15
"525","2020-02-27",9.52
"526","2020-02-28",9.73
"527","2020-03-02",9.94
"528","2020-03-03",10.01
"529","2020-03-04",10.08
"530","2020-03-05",9.66
"531","2020-03-06",9.45
"532","2020-03-09",8.82
"533","2020-03-10",8.68
"534","2020-03-11",8.19
"535","2020-03-12",7.42
"536","2020-03-13",7.49
"537","2020-03-16",6.72
"538","2020-03-17",6.79
"539","2020-03-18",6.118
"540","2020-03-19",6.692
"541","2020-03-20",6.79
"542","2020-03-23",6.79
"543","2020-03-24",7.35
"544","2020-03-25",7.63
"545","2020-03-26",7.35
"546","2020-03-27",7.28
"547","2020-03-30",7.63
"548","2020-03-31",7.21
"549","2020-04-01",7.07
"550","2020-04-02",7.42
"551","2020-04-03",7.21
"552","2020-04-06",7.420007
"553","2020-04-07",7.140007
"554","2020-04-08",7.700008
"555","2020-04-09",7.700008
"556","2020-04-13",7.945008
"557","2020-04-14",8.400008
"558","2020-04-15",8.120008
"559","2020-04-16",8.050008
"560","2020-04-17",8.260008
"561","2020-04-20",8.400008
"562","2020-04-21",8.050008
"563","2020-04-22",8.050008
"564","2020-04-23",8.190008
"565","2020-04-24",8.050008
"566","2020-04-27",8.680009
"567","2020-04-28",8.540009
"568","2020-04-29",10.780011
"569","2020-04-30",10.710011
"570","2020-05-01",10.50001
"571","2020-05-04",10.640011
"572","2020-05-05",11.970012
"573","2020-05-06",12.250012
"574","2020-05-07",12.110012
"575","2020-05-08",13.370013
"576","2020-05-11",13.440014
"577","2020-05-12",13.510014
"578","2020-05-13",12.810013
"579","2020-05-14",13.440014
"580","2020-05-15",13.580013
"581","2020-05-18",13.510014
"582","2020-05-19",13.720014
"583","2020-05-20",13.720014
"584","2020-05-21",14.210014
"585","2020-05-22",14.700015
"586","2020-05-26",15.960016
"587","2020-05-27",14.700015
"588","2020-05-28",15.470016
"589","2020-05-29",15.19
"590","2020-06-01",14.14
"591","2020-06-02",14
"592","2020-06-03",15.61
"593","2020-06-04",14.945
"594","2020-06-05",15.26
"595","2020-06-08",15.61
"596","2020-06-09",16.799999
"597","2020-06-10",15.75
"598","2020-06-11",14.28
"599","2020-06-12",14.63
"600","2020-06-15",15.26
"601","2020-06-16",15.12
"602","2020-06-17",15.225
"603","2020-06-18",14.91
"604","2020-06-19",14.7
"605","2020-06-22",15.4
"606","2020-06-23",16.24
"607","2020-06-24",14.84
"608","2020-06-25",14.98
"609","2020-06-26",15.26
"610","2020-06-29",14.91
"611","2020-06-30",15.05
"612","2020-07-01",14.42
"613","2020-07-02",16.17
"614","2020-07-06",17.43
"615","2020-07-07",16.17
"616","2020-07-08",16.17
"617","2020-07-09",16.17
"618","2020-07-10",17.15
"619","2020-07-13",16.1
"620","2020-07-14",15.89
"621","2020-07-15",16.450001
"622","2020-07-16",17.43
"623","2020-07-17",20.93
"624","2020-07-20",18.41
"625","2020-07-21",19.6
"626","2020-07-22",18.094999
"627","2020-07-23",17.219999
"628","2020-07-24",17.57
"629","2020-07-27",17.639999
"630","2020-07-28",16.59
"631","2020-07-29",17.360001
"632","2020-07-30",19.040001
"633","2020-07-31",17.43
"634","2020-08-03",17.780001
"635","2020-08-04",18.129999
"636","2020-08-05",18.129999
"637","2020-08-06",17.57
"638","2020-08-07",17.15
"639","2020-08-10",18.129999
"640","2020-08-11",16.66
"641","2020-08-12",16.17
"642","2020-08-13",15.96
"643","2020-08-14",16.17
"644","2020-08-17",15.75
"645","2020-08-18",15.61
"646","2020-08-19",15.19
"647","2020-08-20",15.89
"648","2020-08-21",15.33
"649","2020-08-24",14.56
"650","2020-08-25",14.35
"651","2020-08-26",15.05
"652","2020-08-27",14.35
"653","2020-08-28",14.35
"654","2020-08-31",15.96
"655","2020-09-01",14.91
"656","2020-09-02",15.19
"657","2020-09-03",14.56
"658","2020-09-04",14
"659","2020-09-08",13.79
"660","2020-09-09",14.63
"661","2020-09-10",14.77
"662","2020-09-11",15.05
"663","2020-09-14",16.59
"664","2020-09-15",15.96
"665","2020-09-16",15.4
"666","2020-09-17",16.110001
"667","2020-09-18",21.4
"668","2020-09-21",13.48
"669","2020-09-22",10.175
"670","2020-09-23",11.27
"671","2020-09-24",10.55
"672","2020-09-25",11.08
"673","2020-09-28",10.57
"674","2020-09-29",12.53
"675","2020-09-30",11.89
"676","2020-10-01",12.25
"677","2020-10-02",11.89
"678","2020-10-05",12.03
"679","2020-10-06",12.14
"680","2020-10-07",12.66
"681","2020-10-08",12.64
"682","2020-10-09",13.72
"683","2020-10-12",13.66
"684","2020-10-13",14
"685","2020-10-14",13.51
"686","2020-10-15",13.04
"687","2020-10-16",13.52
"688","2020-10-19",13.35
"689","2020-10-20",13.18
"690","2020-10-21",13.1
"691","2020-10-22",12.86
"692","2020-10-23",12.49
"693","2020-10-26",11.98
"694","2020-10-27",12.23
"695","2020-10-28",11.27
"696","2020-10-29",11.67
"697","2020-10-30",10.72
"698","2020-11-02",10.36
"699","2020-11-03",10.76
"700","2020-11-04",11.25
"701","2020-11-05",11.92
"702","2020-11-06",11.91
"703","2020-11-09",11.05
"704","2020-11-10",12.28
"705","2020-11-11",11.96
"706","2020-11-12",12.48
"707","2020-11-13",13.3
"708","2020-11-16",12.57
"709","2020-11-17",13.28
"710","2020-11-18",12.56
"711","2020-11-19",12.25
"712","2020-11-20",12.8
"713","2020-11-23",12.66
"714","2020-11-24",12.66
"715","2020-11-25",12.16
"716","2020-11-27",12.43
