"","date","TYME"
"1015","2019-03-22",2.06
"1016","2019-03-25",2.07
"1017","2019-03-26",2.08
"1018","2019-03-27",1.87
"1019","2019-03-28",1.97
"1020","2019-03-29",1.76
"1021","2019-04-01",1.89
"1022","2019-04-02",1.85
"1023","2019-04-03",1.74
"1024","2019-04-04",1.73
"1025","2019-04-05",1.79
"1026","2019-04-08",1.88
"1027","2019-04-09",1.82
"1028","2019-04-10",1.84
"1029","2019-04-11",1.82
"1030","2019-04-12",1.76
"1031","2019-04-15",1.64
"1032","2019-04-16",1.66
"1033","2019-04-17",1.62
"1034","2019-04-18",1.52
"1035","2019-04-22",1.51
"1036","2019-04-23",1.57
"1037","2019-04-24",1.48
"1038","2019-04-25",1.47
"1039","2019-04-26",1.46
"1040","2019-04-29",1.54
"1041","2019-04-30",1.51
"1042","2019-05-01",1.49
"1043","2019-05-02",1.56
"1044","2019-05-03",1.56
"1045","2019-05-06",1.59
"1046","2019-05-07",1.53
"1047","2019-05-08",1.55
"1048","2019-05-09",1.7
"1049","2019-05-10",1.59
"1050","2019-05-13",1.54
"1051","2019-05-14",1.49
"1052","2019-05-15",1.5
"1053","2019-05-16",1.51
"1054","2019-05-17",1.46
"1055","2019-05-20",1.46
"1056","2019-05-21",1.45
"1057","2019-05-22",1.45
"1058","2019-05-23",1.38
"1059","2019-05-24",1.38
"1060","2019-05-28",1.3
"1061","2019-05-29",1.18
"1062","2019-05-30",1.24
"1063","2019-05-31",1.17
"1064","2019-06-03",1.13
"1065","2019-06-04",1.11
"1066","2019-06-05",1.01
"1067","2019-06-06",1.01
"1068","2019-06-07",1
"1069","2019-06-10",1.14
"1070","2019-06-11",1.04
"1071","2019-06-12",0.992
"1072","2019-06-13",0.98
"1073","2019-06-14",1.04
"1074","2019-06-17",1.04
"1075","2019-06-18",1.09
"1076","2019-06-19",1.01
"1077","2019-06-20",0.96
"1078","2019-06-21",1.02
"1079","2019-06-24",1.02
"1080","2019-06-25",1.03
"1081","2019-06-26",1.01
"1082","2019-06-27",1.11
"1083","2019-06-28",1.22
"1084","2019-07-01",1.18
"1085","2019-07-02",1.11
"1086","2019-07-03",1.22
"1087","2019-07-05",1.45
"1088","2019-07-08",1.51
"1089","2019-07-09",1.51
"1090","2019-07-10",1.4
"1091","2019-07-11",1.28
"1092","2019-07-12",1.25
"1093","2019-07-15",1.25
"1094","2019-07-16",1.3
"1095","2019-07-17",1.25
"1096","2019-07-18",1.26
"1097","2019-07-19",1.23
"1098","2019-07-22",1.16
"1099","2019-07-23",1.14
"1100","2019-07-24",1.23
"1101","2019-07-25",1.17
"1102","2019-07-26",1.15
"1103","2019-07-29",1.12
"1104","2019-07-30",1.12
"1105","2019-07-31",1.1
"1106","2019-08-01",1.11
"1107","2019-08-02",1.11
"1108","2019-08-05",1.04
"1109","2019-08-06",0.98
"1110","2019-08-07",1
"1111","2019-08-08",1.01
"1112","2019-08-09",0.98
"1113","2019-08-12",0.97
"1114","2019-08-13",1.01
"1115","2019-08-14",1
"1116","2019-08-15",1
"1117","2019-08-16",1.03
"1118","2019-08-19",1.06
"1119","2019-08-20",1.06
"1120","2019-08-21",1.15
"1121","2019-08-22",1.18
"1122","2019-08-23",1.15
"1123","2019-08-26",1.1
"1124","2019-08-27",1.16
"1125","2019-08-28",1.14
"1126","2019-08-29",1.16
"1127","2019-08-30",1.17
"1128","2019-09-03",1.15
"1129","2019-09-04",1.19
"1130","2019-09-05",1.23
"1131","2019-09-06",1.25
"1132","2019-09-09",1.36
"1133","2019-09-10",1.4
"1134","2019-09-11",1.56
"1135","2019-09-12",1.57
"1136","2019-09-13",1.6
"1137","2019-09-16",1.6
"1138","2019-09-17",1.6
"1139","2019-09-18",1.67
"1140","2019-09-19",1.77
"1141","2019-09-20",1.73
"1142","2019-09-23",1.65
"1143","2019-09-24",1.6
"1144","2019-09-25",1.6
"1145","2019-09-26",1.495
"1146","2019-09-27",1.49
"1147","2019-09-30",1.19
"1148","2019-10-01",1.265
"1149","2019-10-02",1.24
"1150","2019-10-03",1.29
"1151","2019-10-04",1.38
"1152","2019-10-07",1.35
"1153","2019-10-08",1.27
"1154","2019-10-09",1.36
"1155","2019-10-10",1.39
"1156","2019-10-11",1.46
"1157","2019-10-14",1.41
"1158","2019-10-15",1.41
"1159","2019-10-16",1.42
"1160","2019-10-17",1.46
"1161","2019-10-18",1.33
"1162","2019-10-21",1.4
"1163","2019-10-22",1.42
"1164","2019-10-23",1.49
"1165","2019-10-24",1.45
"1166","2019-10-25",1.44
"1167","2019-10-28",1.38
"1168","2019-10-29",1.36
"1169","2019-10-30",1.35
"1170","2019-10-31",1.33
"1171","2019-11-01",1.34
"1172","2019-11-04",1.3
"1173","2019-11-05",1.27
"1174","2019-11-06",1.25
"1175","2019-11-07",1.23
"1176","2019-11-08",1.2
"1177","2019-11-11",1.19
"1178","2019-11-12",1.13
"1179","2019-11-13",1.14
"1180","2019-11-14",1.04
"1181","2019-11-15",1.045
"1182","2019-11-18",1.005
"1183","2019-11-19",1.02
"1184","2019-11-20",1.05
"1185","2019-11-21",1.21
"1186","2019-11-22",1.13
"1187","2019-11-25",1.18
"1188","2019-11-26",1.2
"1189","2019-11-27",1.155
"1190","2019-11-29",1.13
"1191","2019-12-02",1.13
"1192","2019-12-03",1.12
"1193","2019-12-04",1.15
"1194","2019-12-05",1.06
"1195","2019-12-06",1.09
"1196","2019-12-09",1.05
"1197","2019-12-10",1.07
"1198","2019-12-11",1.08
"1199","2019-12-12",1.06
"1200","2019-12-13",1.08
"1201","2019-12-16",1.01
"1202","2019-12-17",1.04
"1203","2019-12-18",1.02
"1204","2019-12-19",1.015
"1205","2019-12-20",1.02
"1206","2019-12-23",1
"1207","2019-12-24",1.02
"1208","2019-12-26",1.08
"1209","2019-12-27",1.05
"1210","2019-12-30",1.19
"1211","2019-12-31",1.4
"1212","2020-01-02",1.42
"1213","2020-01-03",1.39
"1214","2020-01-06",1.54
"1215","2020-01-07",1.75
"1216","2020-01-08",1.67
"1217","2020-01-09",1.64
"1218","2020-01-10",1.67
"1219","2020-01-13",1.91
"1220","2020-01-14",1.75
"1221","2020-01-15",1.74
"1222","2020-01-16",1.95
"1223","2020-01-17",1.93
"1224","2020-01-21",1.92
"1225","2020-01-22",1.79
"1226","2020-01-23",1.65
"1227","2020-01-24",1.56
"1228","2020-01-27",1.54
"1229","2020-01-28",1.56
"1230","2020-01-29",1.48
"1231","2020-01-30",1.46
"1232","2020-01-31",1.4
"1233","2020-02-03",1.4
"1234","2020-02-04",1.44
"1235","2020-02-05",1.5
"1236","2020-02-06",1.38
"1237","2020-02-07",1.33
"1238","2020-02-10",1.38
"1239","2020-02-11",1.32
"1240","2020-02-12",1.27
"1241","2020-02-13",1.25
"1242","2020-02-14",1.25
"1243","2020-02-18",1.29
"1244","2020-02-19",1.39
"1245","2020-02-20",1.36
"1246","2020-02-21",1.35
"1247","2020-02-24",1.31
"1248","2020-02-25",1.21
"1249","2020-02-26",1.26
"1250","2020-02-27",1.2
"1251","2020-02-28",1.19
"1252","2020-03-02",1.19
"1253","2020-03-03",1.16
"1254","2020-03-04",1.25
"1255","2020-03-05",1.17
"1256","2020-03-06",1.15
"1257","2020-03-09",1.09
"1258","2020-03-10",1.09
"1259","2020-03-11",1.05
"1260","2020-03-12",1
"1261","2020-03-13",1.07
"1262","2020-03-16",0.96
"1263","2020-03-17",1.01
"1264","2020-03-18",0.9
"1265","2020-03-19",0.953
"1266","2020-03-20",0.96
"1267","2020-03-23",0.97
"1268","2020-03-24",1.08
"1269","2020-03-25",1.1
"1270","2020-03-26",1.15
"1271","2020-03-27",1.07
"1272","2020-03-30",1.06
"1273","2020-03-31",1.1
"1274","2020-04-01",1.02
"1275","2020-04-02",0.973
"1276","2020-04-03",0.998
"1277","2020-04-06",1.1
"1278","2020-04-07",1.16
"1279","2020-04-08",1.28
"1280","2020-04-09",1.28
"1281","2020-04-13",1.24
"1282","2020-04-14",1.31
"1283","2020-04-15",1.21
"1284","2020-04-16",1.16
"1285","2020-04-17",1.215
"1286","2020-04-20",1.135
"1287","2020-04-21",1.13
"1288","2020-04-22",1.11
"1289","2020-04-23",1.1
"1290","2020-04-24",1.12
"1291","2020-04-27",1.14
"1292","2020-04-28",1.22
"1293","2020-04-29",1.58
"1294","2020-04-30",1.62
"1295","2020-05-01",1.335
"1296","2020-05-04",1.45
"1297","2020-05-05",1.41
"1298","2020-05-06",1.39
"1299","2020-05-07",1.39
"1300","2020-05-08",1.4
"1301","2020-05-11",1.41
"1302","2020-05-12",1.36
"1303","2020-05-13",1.35
"1304","2020-05-14",1.4
"1305","2020-05-15",1.5
"1306","2020-05-18",1.7
"1307","2020-05-19",1.7
"1308","2020-05-20",1.64
"1309","2020-05-21",1.56
"1310","2020-05-22",1.58
"1311","2020-05-26",1.58
"1312","2020-05-27",1.59
"1313","2020-05-28",1.52
"1314","2020-05-29",1.54
"1315","2020-06-01",1.48
"1316","2020-06-02",1.46
"1317","2020-06-03",1.43
"1318","2020-06-04",1.46
"1319","2020-06-05",1.51
"1320","2020-06-08",1.6
"1321","2020-06-09",1.48
"1322","2020-06-10",1.55
"1323","2020-06-11",1.285
"1324","2020-06-12",1.35
"1325","2020-06-15",1.37
"1326","2020-06-16",1.38
"1327","2020-06-17",1.32
"1328","2020-06-18",1.31
"1329","2020-06-19",1.355
"1330","2020-06-22",1.53
"1331","2020-06-23",1.43
"1332","2020-06-24",1.36
"1333","2020-06-25",1.37
"1334","2020-06-26",1.25
"1335","2020-06-29",1.38
"1336","2020-06-30",1.33
"1337","2020-07-01",1.31
"1338","2020-07-02",1.29
"1339","2020-07-06",1.33
"1340","2020-07-07",1.26
"1341","2020-07-08",1.27
"1342","2020-07-09",1.22
"1343","2020-07-10",1.22
"1344","2020-07-13",1.19
"1345","2020-07-14",1.26
"1346","2020-07-15",1.27
"1347","2020-07-16",1.26
"1348","2020-07-17",1.26
"1349","2020-07-20",1.22
"1350","2020-07-21",1.245
"1351","2020-07-22",1.29
"1352","2020-07-23",1.23
"1353","2020-07-24",1.22
"1354","2020-07-27",1.23
"1355","2020-07-28",1.21
"1356","2020-07-29",1.2
"1357","2020-07-30",1.22
"1358","2020-07-31",1.19
"1359","2020-08-03",1.35
"1360","2020-08-04",1.3
"1361","2020-08-05",1.27
"1362","2020-08-06",1.27
"1363","2020-08-07",1.29
"1364","2020-08-10",1.31
"1365","2020-08-11",1.28
"1366","2020-08-12",1.26
"1367","2020-08-13",1.2
"1368","2020-08-14",1.2
"1369","2020-08-17",1.35
"1370","2020-08-18",1.33
"1371","2020-08-19",1.27
"1372","2020-08-20",1.22
"1373","2020-08-21",1.19
"1374","2020-08-24",1.17
"1375","2020-08-25",1.17
"1376","2020-08-26",1.2
"1377","2020-08-27",1.14
"1378","2020-08-28",1.09
"1379","2020-08-31",1.01
"1380","2020-09-01",0.985
"1381","2020-09-02",1.04
"1382","2020-09-03",1.04
"1383","2020-09-04",1.04
"1384","2020-09-08",1.02
"1385","2020-09-09",1.01
"1386","2020-09-10",1.01
"1387","2020-09-11",0.979
"1388","2020-09-14",1.04
"1389","2020-09-15",1.03
"1390","2020-09-16",1.01
"1391","2020-09-17",1.02
"1392","2020-09-18",1.01
"1393","2020-09-21",1.03
"1394","2020-09-22",0.963
"1395","2020-09-23",0.964
"1396","2020-09-24",0.93
"1397","2020-09-25",0.954
"1398","2020-09-28",0.96
"1399","2020-09-29",0.942
"1400","2020-09-30",0.98
"1401","2020-10-01",0.995
"1402","2020-10-02",0.972
"1403","2020-10-05",0.991
"1404","2020-10-06",0.983
"1405","2020-10-07",0.985
"1406","2020-10-08",0.983
"1407","2020-10-09",1.01
"1408","2020-10-12",1.01
"1409","2020-10-13",1.01
"1410","2020-10-14",1.02
"1411","2020-10-15",1.01
"1412","2020-10-16",1.01
"1413","2020-10-19",1
"1414","2020-10-20",0.997
"1415","2020-10-21",0.98
"1416","2020-10-22",0.98
"1417","2020-10-23",0.969
"1418","2020-10-26",0.92
"1419","2020-10-27",0.915
"1420","2020-10-28",0.894
"1421","2020-10-29",0.914
"1422","2020-10-30",0.868
"1423","2020-11-02",0.868
"1424","2020-11-03",0.9
"1425","2020-11-04",0.946
"1426","2020-11-05",0.968
"1427","2020-11-06",0.93
"1428","2020-11-09",0.92
"1429","2020-11-10",0.95
"1430","2020-11-11",0.929
"1431","2020-11-12",0.945
"1432","2020-11-13",0.936
"1433","2020-11-16",0.947
"1434","2020-11-17",0.961
"1435","2020-11-18",0.95
"1436","2020-11-19",0.943
"1437","2020-11-20",0.943
"1438","2020-11-23",0.936
"1439","2020-11-24",0.985
"1440","2020-11-25",1.03
"1441","2020-11-27",1.01
