"","date","BDSI"
"1002","2010-12-22",2.76
"1003","2010-12-23",2.86
"1004","2010-12-27",2.85
"1005","2010-12-28",2.97
"1006","2010-12-29",3.21
"1007","2010-12-30",3.7
"1008","2010-12-31",3.55
"1009","2011-01-03",3.55
"1010","2011-01-04",3.7
"1011","2011-01-05",3.65
"1012","2011-01-06",3.65
"1013","2011-01-07",3.59
"1014","2011-01-10",3.55
"1015","2011-01-11",3.54
"1016","2011-01-12",3.6
"1017","2011-01-13",3.7
"1018","2011-01-14",3.82
"1019","2011-01-18",3.74
"1020","2011-01-19",3.41
"1021","2011-01-20",3.34
"1022","2011-01-21",3.41
"1023","2011-01-24",3.39
"1024","2011-01-25",3.32
"1025","2011-01-26",3.31
"1026","2011-01-27",3.33
"1027","2011-01-28",3.28
"1028","2011-01-31",3.29
"1029","2011-02-01",3.3
"1030","2011-02-02",3.32
"1031","2011-02-03",3.39
"1032","2011-02-04",3.45
"1033","2011-02-07",3.55
"1034","2011-02-08",3.51
"1035","2011-02-09",3.45
"1036","2011-02-10",3.36
"1037","2011-02-11",3.38
"1038","2011-02-14",3.39
"1039","2011-02-15",3.45
"1040","2011-02-16",3.5
"1041","2011-02-17",3.56
"1042","2011-02-18",3.6
"1043","2011-02-22",3.63
"1044","2011-02-23",3.54
"1045","2011-02-24",3.51
"1046","2011-02-25",3.48
"1047","2011-02-28",3.5
"1048","2011-03-01",3.64
"1049","2011-03-02",3.6
"1050","2011-03-03",3.54
"1051","2011-03-04",3.61
"1052","2011-03-07",3.54
"1053","2011-03-08",3.51
"1054","2011-03-09",3.4
"1055","2011-03-10",3.34
"1056","2011-03-11",3.39
"1057","2011-03-14",3.41
"1058","2011-03-15",3.45
"1059","2011-03-16",3.37
"1060","2011-03-17",3.3
"1061","2011-03-18",3.22
"1062","2011-03-21",3.28
"1063","2011-03-22",3.37
"1064","2011-03-23",3.33
"1065","2011-03-24",3.27
"1066","2011-03-25",3.28
"1067","2011-03-28",3.25
"1068","2011-03-29",3.28
"1069","2011-03-30",3.32
"1070","2011-03-31",3.53
"1071","2011-04-01",3.55
"1072","2011-04-04",3.54
"1073","2011-04-05",3.61
"1074","2011-04-06",3.64
"1075","2011-04-07",3.57
"1076","2011-04-08",3.64
"1077","2011-04-11",3.63
"1078","2011-04-12",3.58
"1079","2011-04-13",3.54
"1080","2011-04-14",3.56
"1081","2011-04-15",3.59
"1082","2011-04-18",3.58
"1083","2011-04-19",3.62
"1084","2011-04-20",3.65
"1085","2011-04-21",3.7
"1086","2011-04-25",3.72
"1087","2011-04-26",3.89
"1088","2011-04-27",3.8
"1089","2011-04-28",3.73
"1090","2011-04-29",3.69
"1091","2011-05-02",3.71
"1092","2011-05-03",3.7
"1093","2011-05-04",3.61
"1094","2011-05-05",3.75
"1095","2011-05-06",3.66
"1096","2011-05-09",3.57
"1097","2011-05-10",3.6
"1098","2011-05-11",3.58
"1099","2011-05-12",3.58
"1100","2011-05-13",3.58
"1101","2011-05-16",3.48
"1102","2011-05-17",3.48
"1103","2011-05-18",3.45
"1104","2011-05-19",3.4
"1105","2011-05-20",3.35
"1106","2011-05-23",3.28
"1107","2011-05-24",3.27
"1108","2011-05-25",3.3
"1109","2011-05-26",3.33
"1110","2011-05-27",3.28
"1111","2011-05-31",3.4
"1112","2011-06-01",3.51
"1113","2011-06-02",3.54
"1114","2011-06-03",3.62
"1115","2011-06-06",3.57
"1116","2011-06-07",3.47
"1117","2011-06-08",3.42
"1118","2011-06-09",3.56
"1119","2011-06-10",3.56
"1120","2011-06-13",3.49
"1121","2011-06-14",3.44
"1122","2011-06-15",3.47
"1123","2011-06-16",3.48
"1124","2011-06-17",3.52
"1125","2011-06-20",3.49
"1126","2011-06-21",3.5
"1127","2011-06-22",3.49
"1128","2011-06-23",3.46
"1129","2011-06-24",3.47
"1130","2011-06-27",3.44
"1131","2011-06-28",3.32
"1132","2011-06-29",3.26
"1133","2011-06-30",3.23
"1134","2011-07-01",3.27
"1135","2011-07-05",3.32
"1136","2011-07-06",3.31
"1137","2011-07-07",3.28
"1138","2011-07-08",3.54
"1139","2011-07-11",3.54
"1140","2011-07-12",3.65
"1141","2011-07-13",3.65
"1142","2011-07-14",3.66
"1143","2011-07-15",3.62
"1144","2011-07-18",3.59
"1145","2011-07-19",3.54
"1146","2011-07-20",3.64
"1147","2011-07-21",3.66
"1148","2011-07-22",3.91
"1149","2011-07-25",3.97
"1150","2011-07-26",3.99
"1151","2011-07-27",3.83
"1152","2011-07-28",3.76
"1153","2011-07-29",3.78
"1154","2011-08-01",3.79
"1155","2011-08-02",3.78
"1156","2011-08-03",3.81
"1157","2011-08-04",3.85
"1158","2011-08-05",3.61
"1159","2011-08-08",3.25
"1160","2011-08-09",3.34
"1161","2011-08-10",3.29
"1162","2011-08-11",3.25
"1163","2011-08-12",3.29
"1164","2011-08-15",3.35
"1165","2011-08-16",3.35
"1166","2011-08-17",3.3
"1167","2011-08-18",3.13
"1168","2011-08-19",3.1
"1169","2011-08-22",3.37
"1170","2011-08-23",3.33
"1171","2011-08-24",3.38
"1172","2011-08-25",3.36
"1173","2011-08-26",3.43
"1174","2011-08-29",3.34
"1175","2011-08-30",3.36
"1176","2011-08-31",3.38
"1177","2011-09-01",3.32
"1178","2011-09-02",3.33
"1179","2011-09-06",3.22
"1180","2011-09-07",3.19
"1181","2011-09-08",3.27
"1182","2011-09-09",3.23
"1183","2011-09-12",3.15
"1184","2011-09-13",3.25
"1185","2011-09-14",3.25
"1186","2011-09-15",3.14
"1187","2011-09-16",3.17
"1188","2011-09-19",3.16
"1189","2011-09-20",3.07
"1190","2011-09-21",3.01
"1191","2011-09-22",2.95
"1192","2011-09-23",2.99
"1193","2011-09-26",2.88
"1194","2011-09-27",3.16
"1195","2011-09-28",3.06
"1196","2011-09-29",1.24
"1197","2011-09-30",1.09
"1198","2011-10-03",0.99
"1199","2011-10-04",1
"1200","2011-10-05",1.07
"1201","2011-10-06",1
"1202","2011-10-07",0.95
"1203","2011-10-10",1
"1204","2011-10-11",1.02
"1205","2011-10-12",1
"1206","2011-10-13",1.06
"1207","2011-10-14",1.08
"1208","2011-10-17",1.13
"1209","2011-10-18",1.02
"1210","2011-10-19",0.99
"1211","2011-10-20",1
"1212","2011-10-21",0.99
"1213","2011-10-24",1.02
"1214","2011-10-25",0.99
"1215","2011-10-26",0.96
"1216","2011-10-27",0.99
"1217","2011-10-28",0.95
"1218","2011-10-31",0.95
"1219","2011-11-01",0.9
"1220","2011-11-02",0.94
"1221","2011-11-03",0.93
"1222","2011-11-04",0.88
"1223","2011-11-07",0.92
"1224","2011-11-08",0.95
"1225","2011-11-09",0.95
"1226","2011-11-10",0.96
"1227","2011-11-11",1.02
"1228","2011-11-14",1.03
"1229","2011-11-15",1.03
"1230","2011-11-16",0.98
"1231","2011-11-17",0.98
"1232","2011-11-18",0.98
"1233","2011-11-21",0.97
"1234","2011-11-22",0.93
"1235","2011-11-23",0.93
"1236","2011-11-25",0.93
"1237","2011-11-28",1
"1238","2011-11-29",1.01
"1239","2011-11-30",1.04
"1240","2011-12-01",1
"1241","2011-12-02",1.05
"1242","2011-12-05",1.08
"1243","2011-12-06",1.06
"1244","2011-12-07",1.03
"1245","2011-12-08",1.05
"1246","2011-12-09",1.08
"1247","2011-12-12",1.07
"1248","2011-12-13",1.01
"1249","2011-12-14",1
"1250","2011-12-15",1.01
"1251","2011-12-16",0.99
"1252","2011-12-19",0.98
"1253","2011-12-20",0.97
"1254","2011-12-21",0.89
"1255","2011-12-22",0.89
"1256","2011-12-23",0.89
"1257","2011-12-27",0.82
"1258","2011-12-28",0.78
"1259","2011-12-29",0.82
"1260","2011-12-30",0.81
"1261","2012-01-03",0.82
"1262","2012-01-04",0.82
"1263","2012-01-05",0.84
"1264","2012-01-06",1.85
"1265","2012-01-09",1.74
"1266","2012-01-10",1.75
"1267","2012-01-11",1.87
"1268","2012-01-12",2.23
"1269","2012-01-13",2.08
"1270","2012-01-17",2.07
"1271","2012-01-18",2.12
"1272","2012-01-19",2.14
"1273","2012-01-20",2.12
"1274","2012-01-23",2.07
"1275","2012-01-24",2.1
"1276","2012-01-25",2.11
"1277","2012-01-26",2.05
"1278","2012-01-27",2.08
"1279","2012-01-30",2.1
"1280","2012-01-31",2.07
"1281","2012-02-01",2.04
"1282","2012-02-02",2.08
"1283","2012-02-03",2.06
"1284","2012-02-06",2.06
"1285","2012-02-07",2.13
"1286","2012-02-08",2.11
"1287","2012-02-09",2.12
"1288","2012-02-10",2.05
"1289","2012-02-13",2.08
"1290","2012-02-14",2.04
"1291","2012-02-15",2
"1292","2012-02-16",2.33
"1293","2012-02-17",2.34
"1294","2012-02-21",2.33
"1295","2012-02-22",2.34
"1296","2012-02-23",2.31
"1297","2012-02-24",2.25
"1298","2012-02-27",2.22
"1299","2012-02-28",2.2
"1300","2012-02-29",2.26
"1301","2012-03-01",2.31
"1302","2012-03-02",2.29
"1303","2012-03-05",2.31
"1304","2012-03-06",2.32
"1305","2012-03-07",2.19
"1306","2012-03-08",2.33
"1307","2012-03-09",2.37
"1308","2012-03-12",2.22
"1309","2012-03-13",2.19
"1310","2012-03-14",2.24
"1311","2012-03-15",2.19
"1312","2012-03-16",2.19
"1313","2012-03-19",2.17
"1314","2012-03-20",2.13
"1315","2012-03-21",2.1
"1316","2012-03-22",2.11
"1317","2012-03-23",2.2
"1318","2012-03-26",2.25
"1319","2012-03-27",2.33
"1320","2012-03-28",2.32
"1321","2012-03-29",2.33
"1322","2012-03-30",2.42
"1323","2012-04-02",2.57
"1324","2012-04-03",2.7
"1325","2012-04-04",2.67
"1326","2012-04-05",2.62
"1327","2012-04-09",2.57
"1328","2012-04-10",2.64
"1329","2012-04-11",2.77
"1330","2012-04-12",2.84
"1331","2012-04-13",2.93
"1332","2012-04-16",2.91
"1333","2012-04-17",3.25
"1334","2012-04-18",3.31
"1335","2012-04-19",3.35
"1336","2012-04-20",3.53
"1337","2012-04-23",3.46
"1338","2012-04-24",3.61
"1339","2012-04-25",3.69
"1340","2012-04-26",3.68
"1341","2012-04-27",3.8
"1342","2012-04-30",3.8
"1343","2012-05-01",3.74
"1344","2012-05-02",3.8
"1345","2012-05-03",3.85
"1346","2012-05-04",3.8
"1347","2012-05-07",3.85
"1348","2012-05-08",4.02
"1349","2012-05-09",4.02
"1350","2012-05-10",4.09
"1351","2012-05-11",4.12
"1352","2012-05-14",4.46
"1353","2012-05-15",4.49
"1354","2012-05-16",4.05
"1355","2012-05-17",4.08
"1356","2012-05-18",4.01
"1357","2012-05-21",4.2
"1358","2012-05-22",4.23
"1359","2012-05-23",4.14
"1360","2012-05-24",4.08
"1361","2012-05-25",3.94
"1362","2012-05-29",3.83
"1363","2012-05-30",3.59
"1364","2012-05-31",3.5
"1365","2012-06-01",3.38
"1366","2012-06-04",3.17
"1367","2012-06-05",3.33
"1368","2012-06-06",3.3
"1369","2012-06-07",3.28
"1370","2012-06-08",3.4
"1371","2012-06-11",3.28
"1372","2012-06-12",3.26
"1373","2012-06-13",3.23
"1374","2012-06-14",3.39
"1375","2012-06-15",3.43
"1376","2012-06-18",3.66
"1377","2012-06-19",3.76
"1378","2012-06-20",3.88
"1379","2012-06-21",3.93
"1380","2012-06-22",4.04
"1381","2012-06-25",4.18
"1382","2012-06-26",4.11
"1383","2012-06-27",4.3
"1384","2012-06-28",4.43
"1385","2012-06-29",4.48
"1386","2012-07-02",4.5
"1387","2012-07-03",4.67
"1388","2012-07-05",4.95
"1389","2012-07-06",5
"1390","2012-07-09",5.08
"1391","2012-07-10",5.13
"1392","2012-07-11",5.18
"1393","2012-07-12",4.99
"1394","2012-07-13",4.87
"1395","2012-07-16",4.81
"1396","2012-07-17",4.89
"1397","2012-07-18",4.96
"1398","2012-07-19",4.79
"1399","2012-07-20",4.67
"1400","2012-07-23",4.59
"1401","2012-07-24",4.5
"1402","2012-07-25",4.5
"1403","2012-07-26",4.55
"1404","2012-07-27",4.8
"1405","2012-07-30",4.7
"1406","2012-07-31",4.74
"1407","2012-08-01",4.73
"1408","2012-08-02",4.74
"1409","2012-08-03",4.77
"1410","2012-08-06",4.74
"1411","2012-08-07",4.74
"1412","2012-08-08",4.56
"1413","2012-08-09",4.68
"1414","2012-08-10",4.34
"1415","2012-08-13",4.38
"1416","2012-08-14",4.43
"1417","2012-08-15",4.64
"1418","2012-08-16",4.81
"1419","2012-08-17",4.93
"1420","2012-08-20",4.85
"1421","2012-08-21",4.7
"1422","2012-08-22",4.7
"1423","2012-08-23",4.72
"1424","2012-08-24",4.82
"1425","2012-08-27",4.9
"1426","2012-08-28",4.98
"1427","2012-08-29",4.97
"1428","2012-08-30",4.86
"1429","2012-08-31",4.93
"1430","2012-09-04",4.93
"1431","2012-09-05",5.02
"1432","2012-09-06",5.61
"1433","2012-09-07",5.61
"1434","2012-09-10",5.66
"1435","2012-09-11",5.53
"1436","2012-09-12",5.42
"1437","2012-09-13",5.74
"1438","2012-09-14",5.86
"1439","2012-09-17",5.98
"1440","2012-09-18",6
"1441","2012-09-19",5.92
"1442","2012-09-20",6.22
"1443","2012-09-21",6.27
"1444","2012-09-24",6.3
"1445","2012-09-25",6.18
"1446","2012-09-26",6.14
"1447","2012-09-27",6.26
"1448","2012-09-28",6.32
"1449","2012-10-01",6.55
"1450","2012-10-02",6.59
"1451","2012-10-03",6.72
"1452","2012-10-04",6.78
"1453","2012-10-05",6.74
"1454","2012-10-08",6.74
"1455","2012-10-09",6.45
"1456","2012-10-10",6.47
"1457","2012-10-11",6.65
"1458","2012-10-12",6.5
"1459","2012-10-15",6.49
"1460","2012-10-16",6.55
"1461","2012-10-17",6.32
"1462","2012-10-18",5.9
"1463","2012-10-19",5.64
"1464","2012-10-22",5.14
"1465","2012-10-23",4.96
"1466","2012-10-24",5.05
"1467","2012-10-25",5.11
"1468","2012-10-26",5.07
"1469","2012-10-31",5.1
"1470","2012-11-01",5.06
"1471","2012-11-02",4.84
"1472","2012-11-05",4.61
"1473","2012-11-06",4.73
"1474","2012-11-07",4.5
"1475","2012-11-08",4.38
"1476","2012-11-09",4.45
"1477","2012-11-12",4.33
"1478","2012-11-13",4.34
"1479","2012-11-14",4.15
"1480","2012-11-15",4.16
"1481","2012-11-16",4.26
"1482","2012-11-19",4.42
"1483","2012-11-20",4.61
"1484","2012-11-21",4.8
"1485","2012-11-23",4.77
"1486","2012-11-26",4.41
"1487","2012-11-27",4.23
"1488","2012-11-28",4.07
"1489","2012-11-29",4.25
"1490","2012-11-30",4.25
"1491","2012-12-03",4.29
"1492","2012-12-04",4.28
"1493","2012-12-05",4.2
"1494","2012-12-06",4.28
"1495","2012-12-07",4.29
"1496","2012-12-10",4.44
"1497","2012-12-11",4.44
"1498","2012-12-12",4.44
"1499","2012-12-13",4.4
"1500","2012-12-14",4.29
"1501","2012-12-17",4.26
"1502","2012-12-18",4.22
"1503","2012-12-19",4.13
"1504","2012-12-20",4.1
"1505","2012-12-21",4.05
"1506","2012-12-24",4.07
"1507","2012-12-26",3.98
"1508","2012-12-27",4.05
"1509","2012-12-28",4.14
"1510","2012-12-31",4.31
"1511","2013-01-02",4.51
"1512","2013-01-03",4.51
"1513","2013-01-04",4.63
"1514","2013-01-07",4.66
"1515","2013-01-08",4.76
"1516","2013-01-09",4.85
"1517","2013-01-10",4.82
"1518","2013-01-11",4.76
"1519","2013-01-14",4.53
"1520","2013-01-15",4.57
"1521","2013-01-16",4.5
"1522","2013-01-17",4.36
"1523","2013-01-18",4.22
"1524","2013-01-22",4.26
"1525","2013-01-23",4.19
"1526","2013-01-24",4.25
"1527","2013-01-25",4.31
"1528","2013-01-28",4.33
"1529","2013-01-29",4.33
"1530","2013-01-30",4.35
"1531","2013-01-31",4.36
"1532","2013-02-01",4.61
"1533","2013-02-04",4.41
"1534","2013-02-05",4.39
"1535","2013-02-06",4.28
"1536","2013-02-07",4.2
"1537","2013-02-08",4.18
"1538","2013-02-11",4.22
"1539","2013-02-12",4.17
"1540","2013-02-13",4.08
"1541","2013-02-14",4.29
"1542","2013-02-15",4.35
"1543","2013-02-19",4.31
"1544","2013-02-20",4.16
"1545","2013-02-21",4.06
"1546","2013-02-22",4.02
"1547","2013-02-25",3.78
"1548","2013-02-26",3.76
"1549","2013-02-27",3.79
"1550","2013-02-28",3.77
"1551","2013-03-01",3.78
"1552","2013-03-04",3.8
"1553","2013-03-05",4.01
"1554","2013-03-06",3.99
"1555","2013-03-07",4.08
"1556","2013-03-08",4.05
"1557","2013-03-11",4.11
"1558","2013-03-12",4.15
"1559","2013-03-13",4.08
"1560","2013-03-14",3.99
"1561","2013-03-15",3.96
"1562","2013-03-18",3.92
"1563","2013-03-19",3.86
"1564","2013-03-20",3.89
"1565","2013-03-21",3.86
"1566","2013-03-22",3.85
"1567","2013-03-25",3.99
"1568","2013-03-26",4.14
"1569","2013-03-27",4.17
"1570","2013-03-28",4.21
"1571","2013-04-01",4.15
"1572","2013-04-02",4.36
"1573","2013-04-03",4.2
"1574","2013-04-04",4.25
"1575","2013-04-05",4.28
"1576","2013-04-08",4.26
"1577","2013-04-09",4.32
"1578","2013-04-10",4.47
"1579","2013-04-11",4.79
"1580","2013-04-12",4.82
"1581","2013-04-15",4.8
"1582","2013-04-16",5
"1583","2013-04-17",4.82
"1584","2013-04-18",4.8
"1585","2013-04-19",4.98
"1586","2013-04-22",5.09
"1587","2013-04-23",5.29
"1588","2013-04-24",5.41
"1589","2013-04-25",5.46
"1590","2013-04-26",5.4
"1591","2013-04-29",5.43
"1592","2013-04-30",5.68
"1593","2013-05-01",5.47
"1594","2013-05-02",5.48
"1595","2013-05-03",5.58
"1596","2013-05-06",5.65
"1597","2013-05-07",5.6
"1598","2013-05-08",5.36
"1599","2013-05-09",5.16
"1600","2013-05-10",5.15
"1601","2013-05-13",5.19
"1602","2013-05-14",5.09
"1603","2013-05-15",5.05
"1604","2013-05-16",4.9
"1605","2013-05-17",4.74
"1606","2013-05-20",4.53
"1607","2013-05-21",4.34
"1608","2013-05-22",4.2
"1609","2013-05-23",4.5
"1610","2013-05-24",4.47
"1611","2013-05-28",4.61
"1612","2013-05-29",4.51
"1613","2013-05-30",4.54
"1614","2013-05-31",4.4
"1615","2013-06-03",4.43
"1616","2013-06-04",4.37
"1617","2013-06-05",4.3
"1618","2013-06-06",4.31
"1619","2013-06-07",4.33
"1620","2013-06-10",4.38
"1621","2013-06-11",4.32
"1622","2013-06-12",4.29
"1623","2013-06-13",4.44
"1624","2013-06-14",4.37
"1625","2013-06-17",4.44
"1626","2013-06-18",4.66
"1627","2013-06-19",4.53
"1628","2013-06-20",4.27
"1629","2013-06-21",4.2
"1630","2013-06-24",4.14
"1631","2013-06-25",3.96
"1632","2013-06-26",3.99
"1633","2013-06-27",4
"1634","2013-06-28",4.06
"1635","2013-07-01",4.15
"1636","2013-07-02",4.11
"1637","2013-07-03",4.34
"1638","2013-07-05",4.41
"1639","2013-07-08",4.71
"1640","2013-07-09",4.54
"1641","2013-07-10",4.68
"1642","2013-07-11",4.81
"1643","2013-07-12",4.7
"1644","2013-07-15",4.69
"1645","2013-07-16",4.73
"1646","2013-07-17",4.74
"1647","2013-07-18",4.73
"1648","2013-07-19",4.78
"1649","2013-07-22",4.73
"1650","2013-07-23",4.68
"1651","2013-07-24",4.65
"1652","2013-07-25",4.71
"1653","2013-07-26",4.7
"1654","2013-07-29",4.63
"1655","2013-07-30",4.27
"1656","2013-07-31",4.32
"1657","2013-08-01",4.25
"1658","2013-08-02",4.37
"1659","2013-08-05",4.57
"1660","2013-08-06",4.5
"1661","2013-08-07",4.46
"1662","2013-08-08",4.56
"1663","2013-08-09",4.46
"1664","2013-08-12",4.43
"1665","2013-08-13",4.4
"1666","2013-08-14",4.49
"1667","2013-08-15",4.42
"1668","2013-08-16",4.41
"1669","2013-08-19",4.39
"1670","2013-08-20",4.53
"1671","2013-08-21",4.52
"1672","2013-08-22",4.58
"1673","2013-08-23",4.57
"1674","2013-08-26",4.63
"1675","2013-08-27",4.6
"1676","2013-08-28",4.66
"1677","2013-08-29",5.02
"1678","2013-08-30",5.24
"1679","2013-09-03",5.25
"1680","2013-09-04",5.41
"1681","2013-09-05",5.3
"1682","2013-09-06",5.08
"1683","2013-09-09",5.23
"1684","2013-09-10",5.27
"1685","2013-09-11",5.29
"1686","2013-09-12",5.22
"1687","2013-09-13",5.22
"1688","2013-09-16",5.24
"1689","2013-09-17",5.41
"1690","2013-09-18",5.45
"1691","2013-09-19",5.4
"1692","2013-09-20",5.48
"1693","2013-09-23",5.49
"1694","2013-09-24",5.41
"1695","2013-09-25",5.41
"1696","2013-09-26",5.41
"1697","2013-09-27",5.4
"1698","2013-09-30",5.43
"1699","2013-10-01",5.82
"1700","2013-10-02",5.83
"1701","2013-10-03",5.64
"1702","2013-10-04",5.6
"1703","2013-10-07",5.57
"1704","2013-10-08",5.16
"1705","2013-10-09",4.97
"1706","2013-10-10",5
"1707","2013-10-11",5.15
"1708","2013-10-14",5.28
"1709","2013-10-15",5.3
"1710","2013-10-16",5.46
"1711","2013-10-17",5.63
"1712","2013-10-18",5.62
"1713","2013-10-21",5.38
"1714","2013-10-22",5.29
"1715","2013-10-23",5.25
"1716","2013-10-24",5.25
"1717","2013-10-25",5.22
"1718","2013-10-28",5.17
"1719","2013-10-29",5.14
"1720","2013-10-30",5.14
"1721","2013-10-31",5.25
"1722","2013-11-01",5.11
"1723","2013-11-04",5.2
"1724","2013-11-05",5.22
"1725","2013-11-06",4.82
"1726","2013-11-07",4.91
"1727","2013-11-08",4.95
"1728","2013-11-11",4.8
"1729","2013-11-12",4.64
"1730","2013-11-13",4.4
"1731","2013-11-14",4.47
"1732","2013-11-15",4.44
"1733","2013-11-18",4.29
"1734","2013-11-19",4.24
"1735","2013-11-20",4.28
"1736","2013-11-21",4.46
"1737","2013-11-22",4.63
"1738","2013-11-25",4.66
"1739","2013-11-26",4.81
"1740","2013-11-27",4.79
"1741","2013-11-29",4.8
"1742","2013-12-02",4.95
"1743","2013-12-03",5.49
"1744","2013-12-04",5.3
"1745","2013-12-05",5.24
"1746","2013-12-06",5.19
"1747","2013-12-09",5.05
"1748","2013-12-10",4.99
"1749","2013-12-11",4.92
"1750","2013-12-12",4.85
"1751","2013-12-13",4.85
"1752","2013-12-16",4.94
"1753","2013-12-17",5.08
"1754","2013-12-18",5.28
"1755","2013-12-19",5.47
"1756","2013-12-20",5.72
"1757","2013-12-23",5.91
"1758","2013-12-24",5.94
"1759","2013-12-26",5.9
"1760","2013-12-27",5.98
"1761","2013-12-30",5.93
"1762","2013-12-31",5.89
"1763","2014-01-02",5.78
"1764","2014-01-03",5.81
"1765","2014-01-06",5.78
"1766","2014-01-07",5.75
"1767","2014-01-08",5.8
"1768","2014-01-09",5.95
"1769","2014-01-10",6.2
"1770","2014-01-13",5.87
"1771","2014-01-14",5.92
"1772","2014-01-15",5.97
"1773","2014-01-16",6.01
"1774","2014-01-17",6.47
"1775","2014-01-21",6.49
"1776","2014-01-22",6.39
"1777","2014-01-23",6.25
"1778","2014-01-24",9.41
"1779","2014-01-27",8.13
"1780","2014-01-28",8.06
"1781","2014-01-29",7.82
"1782","2014-01-30",8.04
"1783","2014-01-31",7.85
"1784","2014-02-03",7.75
"1785","2014-02-04",7.73
"1786","2014-02-05",7.94
"1787","2014-02-06",8.37
"1788","2014-02-07",8.26
"1789","2014-02-10",8.96
"1790","2014-02-11",8.86
"1791","2014-02-12",8.87
"1792","2014-02-13",8.92
"1793","2014-02-14",8.79
"1794","2014-02-18",9.17
"1795","2014-02-19",8.9
"1796","2014-02-20",9.02
"1797","2014-02-21",8.87
"1798","2014-02-24",8.9
"1799","2014-02-25",8.89
"1800","2014-02-26",8.69
"1801","2014-02-27",9.32
"1802","2014-02-28",9.37
"1803","2014-03-03",9.12
"1804","2014-03-04",9.53
"1805","2014-03-05",9.6
"1806","2014-03-06",9.43
"1807","2014-03-07",9.32
"1808","2014-03-10",9.94
"1809","2014-03-11",9.45
"1810","2014-03-12",9.51
"1811","2014-03-13",9.01
"1812","2014-03-14",8.88
"1813","2014-03-17",8.87
"1814","2014-03-18",9.04
"1815","2014-03-19",9.03
"1816","2014-03-20",8.88
"1817","2014-03-21",8.63
"1818","2014-03-24",8.15
"1819","2014-03-25",8.1
"1820","2014-03-26",7.95
"1821","2014-03-27",8.05
"1822","2014-03-28",8.02
"1823","2014-03-31",8.44
"1824","2014-04-01",8.63
"1825","2014-04-02",8.58
"1826","2014-04-03",8.14
"1827","2014-04-04",8.06
"1828","2014-04-07",7.92
"1829","2014-04-08",7.78
"1830","2014-04-09",7.91
"1831","2014-04-10",7.43
"1832","2014-04-11",7.33
"1833","2014-04-14",7.18
"1834","2014-04-15",7.13
"1835","2014-04-16",7.4
"1836","2014-04-17",7.42
"1837","2014-04-21",7.74
"1838","2014-04-22",8.47
"1839","2014-04-23",8.66
"1840","2014-04-24",8.66
"1841","2014-04-25",8.41
"1842","2014-04-28",8.49
"1843","2014-04-29",8.85
"1844","2014-04-30",8.91
"1845","2014-05-01",9.2
"1846","2014-05-02",9.14
"1847","2014-05-05",9.41
"1848","2014-05-06",9.18
"1849","2014-05-07",8.96
"1850","2014-05-08",8.4
"1851","2014-05-09",8.36
"1852","2014-05-12",8.59
"1853","2014-05-13",8.4
"1854","2014-05-14",8.43
"1855","2014-05-15",8.47
"1856","2014-05-16",8.69
"1857","2014-05-19",9.07
"1858","2014-05-20",8.96
"1859","2014-05-21",8.77
"1860","2014-05-22",8.78
"1861","2014-05-23",9.33
"1862","2014-05-27",9.66
"1863","2014-05-28",9.93
"1864","2014-05-29",9.88
"1865","2014-05-30",9.57
"1866","2014-06-02",9.96
"1867","2014-06-03",9.78
"1868","2014-06-04",9.49
"1869","2014-06-05",9.67
"1870","2014-06-06",10
"1871","2014-06-09",9.85
"1872","2014-06-10",10
"1873","2014-06-11",11.41
"1874","2014-06-12",12.29
"1875","2014-06-13",12.36
"1876","2014-06-16",12.26
"1877","2014-06-17",12.48
"1878","2014-06-18",12.51
"1879","2014-06-19",12.45
"1880","2014-06-20",12.4
"1881","2014-06-23",12.15
"1882","2014-06-24",11.76
"1883","2014-06-25",12.05
"1884","2014-06-26",12.05
"1885","2014-06-27",12.01
"1886","2014-06-30",12.07
"1887","2014-07-01",12.05
"1888","2014-07-02",11.82
"1889","2014-07-03",11.99
"1890","2014-07-07",13.06
"1891","2014-07-08",12.85
"1892","2014-07-09",13.94
"1893","2014-07-10",13.44
"1894","2014-07-11",14.02
"1895","2014-07-14",14.24
"1896","2014-07-15",13.43
"1897","2014-07-16",13
"1898","2014-07-17",12.49
"1899","2014-07-18",12.82
"1900","2014-07-21",12.59
"1901","2014-07-22",12.75
"1902","2014-07-23",12.48
"1903","2014-07-24",12.61
"1904","2014-07-25",12.81
"1905","2014-07-28",12.55
"1906","2014-07-29",13.05
"1907","2014-07-30",13.42
"1908","2014-07-31",12.75
"1909","2014-08-01",12.54
"1910","2014-08-04",12.52
"1911","2014-08-05",12.63
"1912","2014-08-06",13.02
"1913","2014-08-07",12.53
"1914","2014-08-08",13.48
"1915","2014-08-11",13.28
"1916","2014-08-12",12.93
"1917","2014-08-13",13.2
"1918","2014-08-14",13.43
"1919","2014-08-15",13.25
"1920","2014-08-18",13.39
"1921","2014-08-19",14.01
"1922","2014-08-20",13.89
"1923","2014-08-21",13.46
"1924","2014-08-22",13.82
"1925","2014-08-25",14.25
"1926","2014-08-26",14.66
"1927","2014-08-27",15.48
"1928","2014-08-28",15.67
"1929","2014-08-29",16
"1930","2014-09-02",16.65
"1931","2014-09-03",16.07
"1932","2014-09-04",14.99
"1933","2014-09-05",16.33
"1934","2014-09-08",17.98
"1935","2014-09-09",17.139999
