"","date","OLED"
"991","2010-12-07",29.02
"992","2010-12-08",28.940001
"993","2010-12-09",29.23
"994","2010-12-10",29.860001
"995","2010-12-13",29.6
"996","2010-12-14",28.57
"997","2010-12-15",27.93
"998","2010-12-16",29.33
"999","2010-12-17",29.059999
"1000","2010-12-20",28.969999
"1001","2010-12-21",29.76
"1002","2010-12-22",30.719999
"1003","2010-12-23",30.549999
"1004","2010-12-27",31.190001
"1005","2010-12-28",31.98
"1006","2010-12-29",31.02
"1007","2010-12-30",30.6
"1008","2010-12-31",30.65
"1009","2011-01-03",31.879999
"1010","2011-01-04",31.9
"1011","2011-01-05",34.889999
"1012","2011-01-06",34.779999
"1013","2011-01-07",34.59
"1014","2011-01-10",34.799999
"1015","2011-01-11",35.98
"1016","2011-01-12",35.700001
"1017","2011-01-13",37.290001
"1018","2011-01-14",37.450001
"1019","2011-01-18",37.5
"1020","2011-01-19",34.439999
"1021","2011-01-20",32.529999
"1022","2011-01-21",32.830002
"1023","2011-01-24",32.48
"1024","2011-01-25",32.200001
"1025","2011-01-26",33.459999
"1026","2011-01-27",34.110001
"1027","2011-01-28",33.57
"1028","2011-01-31",33.84
"1029","2011-02-01",36.34
"1030","2011-02-02",36.400002
"1031","2011-02-03",36.900002
"1032","2011-02-04",37.310001
"1033","2011-02-07",37.619999
"1034","2011-02-08",37.84
"1035","2011-02-09",37.490002
"1036","2011-02-10",37.66
"1037","2011-02-11",40.470001
"1038","2011-02-14",39.919998
"1039","2011-02-15",39.939999
"1040","2011-02-16",42.779999
"1041","2011-02-17",44.790001
"1042","2011-02-18",41.860001
"1043","2011-02-22",39.84
"1044","2011-02-23",37.759998
"1045","2011-02-24",39.82
"1046","2011-02-25",41.98
"1047","2011-02-28",42.09
"1048","2011-03-01",40.580002
"1049","2011-03-02",40.040001
"1050","2011-03-03",41.720001
"1051","2011-03-04",41.799999
"1052","2011-03-07",40.82
"1053","2011-03-08",41.740002
"1054","2011-03-09",41.259998
"1055","2011-03-10",39.400002
"1056","2011-03-11",40.27
"1057","2011-03-14",39.48
"1058","2011-03-15",38.18
"1059","2011-03-16",45.459999
"1060","2011-03-17",46.900002
"1061","2011-03-18",46.57
"1062","2011-03-21",46.73
"1063","2011-03-22",50.599998
"1064","2011-03-23",49.439999
"1065","2011-03-24",48.75
"1066","2011-03-25",50.310001
"1067","2011-03-28",52.360001
"1068","2011-03-29",54.25
"1069","2011-03-30",53.189999
"1070","2011-03-31",55.040001
"1071","2011-04-01",55.529999
"1072","2011-04-04",57.580002
"1073","2011-04-05",60.07
"1074","2011-04-06",57.43
"1075","2011-04-07",56.93
"1076","2011-04-08",56.59
"1077","2011-04-11",56.650002
"1078","2011-04-12",51.91
"1079","2011-04-13",53.459999
"1080","2011-04-14",54.099998
"1081","2011-04-15",52.84
"1082","2011-04-18",49.279999
"1083","2011-04-19",50.939999
"1084","2011-04-20",53.599998
"1085","2011-04-21",57.259998
"1086","2011-04-25",54.849998
"1087","2011-04-26",55.279999
"1088","2011-04-27",55.23
"1089","2011-04-28",55.290001
"1090","2011-04-29",54.939999
"1091","2011-05-02",54.799999
"1092","2011-05-03",52.98
"1093","2011-05-04",51.630001
"1094","2011-05-05",52.57
"1095","2011-05-06",54.23
"1096","2011-05-09",56.630001
"1097","2011-05-10",46.32
"1098","2011-05-11",43.419998
"1099","2011-05-12",47.200001
"1100","2011-05-13",45.080002
"1101","2011-05-16",44.119999
"1102","2011-05-17",43.73
"1103","2011-05-18",46.610001
"1104","2011-05-19",46.349998
"1105","2011-05-20",46.380001
"1106","2011-05-23",43.619999
"1107","2011-05-24",42.790001
"1108","2011-05-25",46.549999
"1109","2011-05-26",46.720001
"1110","2011-05-27",46.43
"1111","2011-05-31",47.720001
"1112","2011-06-01",44.849998
"1113","2011-06-02",40.66
"1114","2011-06-03",41.009998
"1115","2011-06-06",37.950001
"1116","2011-06-07",37.599998
"1117","2011-06-08",37.110001
"1118","2011-06-09",36.970001
"1119","2011-06-10",36.509998
"1120","2011-06-13",34.369999
"1121","2011-06-14",36.580002
"1122","2011-06-15",35.450001
"1123","2011-06-16",34.150002
"1124","2011-06-17",31.74
"1125","2011-06-20",33.580002
"1126","2011-06-21",34.580002
"1127","2011-06-22",34
"1128","2011-06-23",33.98
"1129","2011-06-24",32.91
"1130","2011-06-27",34.119999
"1131","2011-06-28",35.970001
"1132","2011-06-29",35.779999
"1133","2011-06-30",35.09
"1134","2011-07-01",35.32
"1135","2011-07-05",36.150002
"1136","2011-07-06",36.869999
"1137","2011-07-07",37.169998
"1138","2011-07-08",36.349998
"1139","2011-07-11",33.880001
"1140","2011-07-12",31.17
"1141","2011-07-13",31.99
"1142","2011-07-14",30.43
"1143","2011-07-15",30.280001
"1144","2011-07-18",29.940001
"1145","2011-07-19",29.790001
"1146","2011-07-20",30.01
"1147","2011-07-21",31.950001
"1148","2011-07-22",32.810001
"1149","2011-07-25",32.709999
"1150","2011-07-26",32.400002
"1151","2011-07-27",31.200001
"1152","2011-07-28",29.719999
"1153","2011-07-29",29.91
"1154","2011-08-01",29.24
"1155","2011-08-02",27.610001
"1156","2011-08-03",28.52
"1157","2011-08-04",27.23
"1158","2011-08-05",25.700001
"1159","2011-08-08",22.799999
"1160","2011-08-09",27.950001
"1161","2011-08-10",27.25
"1162","2011-08-11",30.559999
"1163","2011-08-12",32.650002
"1164","2011-08-15",35.970001
"1165","2011-08-16",33.98
"1166","2011-08-17",32.040001
"1167","2011-08-18",28.24
"1168","2011-08-19",27.92
"1169","2011-08-22",34.759998
"1170","2011-08-23",40.66
"1171","2011-08-24",40.419998
"1172","2011-08-25",46.73
"1173","2011-08-26",51.709999
"1174","2011-08-29",51.220001
"1175","2011-08-30",50.900002
"1176","2011-08-31",49.060001
"1177","2011-09-01",49
"1178","2011-09-02",49.860001
"1179","2011-09-06",50.709999
"1180","2011-09-07",52.759998
"1181","2011-09-08",51.419998
"1182","2011-09-09",49.759998
"1183","2011-09-12",51.23
"1184","2011-09-13",57.209999
"1185","2011-09-14",56.77
"1186","2011-09-15",55.279999
"1187","2011-09-16",55.599998
"1188","2011-09-19",58.360001
"1189","2011-09-20",55.299999
"1190","2011-09-21",53.009998
"1191","2011-09-22",50.75
"1192","2011-09-23",51.16
"1193","2011-09-26",51.639999
"1194","2011-09-27",53.080002
"1195","2011-09-28",50.66
"1196","2011-09-29",48.66
"1197","2011-09-30",47.939999
"1198","2011-10-03",41.639999
"1199","2011-10-04",44.09
"1200","2011-10-05",45.349998
"1201","2011-10-06",46.73
"1202","2011-10-07",44.310001
"1203","2011-10-10",44.98
"1204","2011-10-11",47.220001
"1205","2011-10-12",47.66
"1206","2011-10-13",48.169998
"1207","2011-10-14",51.360001
"1208","2011-10-17",48.09
"1209","2011-10-18",50.810001
"1210","2011-10-19",48.290001
"1211","2011-10-20",46.700001
"1212","2011-10-21",48.330002
"1213","2011-10-24",51.630001
"1214","2011-10-25",47.959999
"1215","2011-10-26",46.75
"1216","2011-10-27",49.200001
"1217","2011-10-28",47.939999
"1218","2011-10-31",46.830002
"1219","2011-11-01",44.669998
"1220","2011-11-02",44.59
"1221","2011-11-03",44.41
"1222","2011-11-04",51.970001
"1223","2011-11-07",47.360001
"1224","2011-11-08",49.439999
"1225","2011-11-09",49.790001
"1226","2011-11-10",49.43
"1227","2011-11-11",52.59
"1228","2011-11-14",50.77
"1229","2011-11-15",53.310001
"1230","2011-11-16",52.849998
"1231","2011-11-17",50.98
"1232","2011-11-18",48.189999
"1233","2011-11-21",44.16
"1234","2011-11-22",42.68
"1235","2011-11-23",40.75
"1236","2011-11-25",39.299999
"1237","2011-11-28",40.25
"1238","2011-11-29",38.189999
"1239","2011-11-30",38.959999
"1240","2011-12-01",40.25
"1241","2011-12-02",40.889999
"1242","2011-12-05",42.439999
"1243","2011-12-06",41.779999
"1244","2011-12-07",41.639999
"1245","2011-12-08",38.959999
"1246","2011-12-09",40.560001
"1247","2011-12-12",39
"1248","2011-12-13",36.740002
"1249","2011-12-14",34.400002
"1250","2011-12-15",33.59
"1251","2011-12-16",34.459999
"1252","2011-12-19",33.080002
"1253","2011-12-20",34.540001
"1254","2011-12-21",34.060001
"1255","2011-12-22",33.900002
"1256","2011-12-23",34.91
"1257","2011-12-27",34.68
"1258","2011-12-28",34.869999
"1259","2011-12-29",35.439999
"1260","2011-12-30",36.689999
"1261","2012-01-03",32.610001
"1262","2012-01-04",32.48
"1263","2012-01-05",34.720001
"1264","2012-01-06",36.84
"1265","2012-01-09",38.599998
"1266","2012-01-10",40.189999
"1267","2012-01-11",41.509998
"1268","2012-01-12",42.32
"1269","2012-01-13",41.740002
"1270","2012-01-17",40.669998
"1271","2012-01-18",40.75
"1272","2012-01-19",40.689999
"1273","2012-01-20",40.779999
"1274","2012-01-23",38.619999
"1275","2012-01-24",40.740002
"1276","2012-01-25",40.900002
"1277","2012-01-26",42.240002
"1278","2012-01-27",43.240002
"1279","2012-01-30",42.119999
"1280","2012-01-31",42.110001
"1281","2012-02-01",45.98
"1282","2012-02-02",45.740002
"1283","2012-02-03",47.830002
"1284","2012-02-06",47
"1285","2012-02-07",46.07
"1286","2012-02-08",46.34
"1287","2012-02-09",46.470001
"1288","2012-02-10",45.459999
"1289","2012-02-13",42.950001
"1290","2012-02-14",43.299999
"1291","2012-02-15",42.849998
"1292","2012-02-16",44.200001
"1293","2012-02-17",43.950001
"1294","2012-02-21",43.16
"1295","2012-02-22",43.470001
"1296","2012-02-23",44.700001
"1297","2012-02-24",45.310001
"1298","2012-02-27",44.869999
"1299","2012-02-28",45.68
"1300","2012-02-29",41.310001
"1301","2012-03-01",40.419998
"1302","2012-03-02",40.73
"1303","2012-03-05",37.98
"1304","2012-03-06",36.759998
"1305","2012-03-07",37.799999
"1306","2012-03-08",40.049999
"1307","2012-03-09",39.900002
"1308","2012-03-12",39.560001
"1309","2012-03-13",41.57
"1310","2012-03-14",41.459999
"1311","2012-03-15",41.889999
"1312","2012-03-16",40.540001
"1313","2012-03-19",40.200001
"1314","2012-03-20",37.970001
"1315","2012-03-21",37.669998
"1316","2012-03-22",37.209999
"1317","2012-03-23",36.619999
"1318","2012-03-26",37.450001
"1319","2012-03-27",36.610001
"1320","2012-03-28",35.580002
"1321","2012-03-29",35.900002
"1322","2012-03-30",36.529999
"1323","2012-04-02",36.66
"1324","2012-04-03",35.84
"1325","2012-04-04",35.07
"1326","2012-04-05",35.860001
"1327","2012-04-09",35.060001
"1328","2012-04-10",34.029999
"1329","2012-04-11",34.84
"1330","2012-04-12",36.029999
"1331","2012-04-13",36.110001
"1332","2012-04-16",35.59
"1333","2012-04-17",38.150002
"1334","2012-04-18",38.09
"1335","2012-04-19",38.880001
"1336","2012-04-20",39.639999
"1337","2012-04-23",38.240002
"1338","2012-04-24",37.919998
"1339","2012-04-25",40.52
"1340","2012-04-26",41.490002
"1341","2012-04-27",45.16
"1342","2012-04-30",44.98
"1343","2012-05-01",44.02
"1344","2012-05-02",43.720001
"1345","2012-05-03",40.650002
"1346","2012-05-04",40.509998
"1347","2012-05-07",40.310001
"1348","2012-05-08",38.830002
"1349","2012-05-09",39.16
"1350","2012-05-10",35.110001
"1351","2012-05-11",35.509998
"1352","2012-05-14",34.529999
"1353","2012-05-15",33.779999
"1354","2012-05-16",32.220001
"1355","2012-05-17",28.82
"1356","2012-05-18",27.969999
"1357","2012-05-21",28.65
"1358","2012-05-22",29.190001
"1359","2012-05-23",29.74
"1360","2012-05-24",29.799999
"1361","2012-05-25",29.870001
"1362","2012-05-29",30.5
"1363","2012-05-30",29.24
"1364","2012-05-31",28.15
"1365","2012-06-01",27.35
"1366","2012-06-04",27.24
"1367","2012-06-05",29.120001
"1368","2012-06-06",30.790001
"1369","2012-06-07",30.379999
"1370","2012-06-08",30.49
"1371","2012-06-11",29.200001
"1372","2012-06-12",29.49
"1373","2012-06-13",28.76
"1374","2012-06-14",28.709999
"1375","2012-06-15",28.75
"1376","2012-06-18",29.48
"1377","2012-06-19",30.91
"1378","2012-06-20",30.82
"1379","2012-06-21",31.110001
"1380","2012-06-22",32.349998
"1381","2012-06-25",30.889999
"1382","2012-06-26",31.969999
"1383","2012-06-27",35.02
"1384","2012-06-28",34.689999
"1385","2012-06-29",35.939999
"1386","2012-07-02",35.27
"1387","2012-07-03",36.27
"1388","2012-07-05",35.810001
"1389","2012-07-06",34.720001
"1390","2012-07-09",35.040001
"1391","2012-07-10",33.990002
"1392","2012-07-11",34.279999
"1393","2012-07-12",34.310001
"1394","2012-07-13",34.82
"1395","2012-07-16",35.529999
"1396","2012-07-17",35.66
"1397","2012-07-18",36.150002
"1398","2012-07-19",37.689999
"1399","2012-07-20",33.759998
"1400","2012-07-23",32.09
"1401","2012-07-24",31.98
"1402","2012-07-25",31.219999
"1403","2012-07-26",33.049999
"1404","2012-07-27",32.990002
"1405","2012-07-30",32.439999
"1406","2012-07-31",31.76
"1407","2012-08-01",30.76
"1408","2012-08-02",31.58
"1409","2012-08-03",30.9
"1410","2012-08-06",32.959999
"1411","2012-08-07",33.860001
"1412","2012-08-08",32.82
"1413","2012-08-09",38.990002
"1414","2012-08-10",39.549999
"1415","2012-08-13",41.18
"1416","2012-08-14",40.700001
"1417","2012-08-15",40.900002
"1418","2012-08-16",42.619999
"1419","2012-08-17",42.959999
"1420","2012-08-20",42.610001
"1421","2012-08-21",42.560001
"1422","2012-08-22",42.150002
"1423","2012-08-23",41.869999
"1424","2012-08-24",42.73
"1425","2012-08-27",39.259998
"1426","2012-08-28",40.709999
"1427","2012-08-29",40.68
"1428","2012-08-30",40.66
"1429","2012-08-31",40.369999
"1430","2012-09-04",40.860001
"1431","2012-09-05",40.18
"1432","2012-09-06",41.349998
"1433","2012-09-07",41.48
"1434","2012-09-10",41.27
"1435","2012-09-11",42.27
"1436","2012-09-12",43.41
"1437","2012-09-13",43.060001
"1438","2012-09-14",43.580002
"1439","2012-09-17",42.630001
"1440","2012-09-18",41.709999
"1441","2012-09-19",40.66
"1442","2012-09-20",39.200001
"1443","2012-09-21",38.990002
"1444","2012-09-24",36.220001
"1445","2012-09-25",35.630001
"1446","2012-09-26",35.23
"1447","2012-09-27",35.23
"1448","2012-09-28",34.330002
"1449","2012-10-01",34.189999
"1450","2012-10-02",34.189999
"1451","2012-10-03",33.599998
"1452","2012-10-04",33.950001
"1453","2012-10-05",33.950001
"1454","2012-10-08",34
"1455","2012-10-09",34.380001
"1456","2012-10-10",34.380001
"1457","2012-10-11",34.91
"1458","2012-10-12",33.740002
"1459","2012-10-15",34.060001
"1460","2012-10-16",34.439999
"1461","2012-10-17",34.48
"1462","2012-10-18",33.950001
"1463","2012-10-19",32.27
"1464","2012-10-22",32.540001
"1465","2012-10-23",32.66
"1466","2012-10-24",31.790001
"1467","2012-10-25",32.759998
"1468","2012-10-26",32.849998
"1469","2012-10-31",32.779999
"1470","2012-11-01",33.400002
"1471","2012-11-02",31.33
"1472","2012-11-05",31.98
"1473","2012-11-06",32.07
"1474","2012-11-07",28.18
"1475","2012-11-08",23.120001
"1476","2012-11-09",24.41
"1477","2012-11-12",24.01
"1478","2012-11-13",23.65
"1479","2012-11-14",22.52
"1480","2012-11-15",22.959999
"1481","2012-11-16",23.059999
"1482","2012-11-19",23.049999
"1483","2012-11-20",23.15
"1484","2012-11-21",23.450001
"1485","2012-11-23",23.610001
"1486","2012-11-26",23.110001
"1487","2012-11-27",23.02
"1488","2012-11-28",23.110001
"1489","2012-11-29",24.110001
"1490","2012-11-30",23.879999
"1491","2012-12-03",23.4
"1492","2012-12-04",23.389999
"1493","2012-12-05",22.959999
"1494","2012-12-06",25.440001
"1495","2012-12-07",26.700001
"1496","2012-12-10",26.049999
"1497","2012-12-11",26.1
"1498","2012-12-12",26.959999
"1499","2012-12-13",25.91
"1500","2012-12-14",25.07
"1501","2012-12-17",25.280001
"1502","2012-12-18",26.309999
"1503","2012-12-19",25.73
"1504","2012-12-20",25.85
"1505","2012-12-21",24.950001
"1506","2012-12-24",24.530001
"1507","2012-12-26",25.309999
"1508","2012-12-27",25.18
"1509","2012-12-28",24.6
"1510","2012-12-31",25.620001
"1511","2013-01-02",27.18
"1512","2013-01-03",27.700001
"1513","2013-01-04",28.219999
"1514","2013-01-07",28.459999
"1515","2013-01-08",26.43
"1516","2013-01-09",26.049999
"1517","2013-01-10",25.26
"1518","2013-01-11",25.200001
"1519","2013-01-14",25.35
"1520","2013-01-15",26.67
"1521","2013-01-16",27.620001
"1522","2013-01-17",27.629999
"1523","2013-01-18",27.559999
"1524","2013-01-22",27.049999
"1525","2013-01-23",26.809999
"1526","2013-01-24",28.190001
"1527","2013-01-25",28.58
"1528","2013-01-28",28.66
"1529","2013-01-29",28.559999
"1530","2013-01-30",27.5
"1531","2013-01-31",27.82
"1532","2013-02-01",30.67
"1533","2013-02-04",29.9
"1534","2013-02-05",30.549999
"1535","2013-02-06",33.389999
"1536","2013-02-07",32.25
"1537","2013-02-08",33.080002
"1538","2013-02-11",32.939999
"1539","2013-02-12",33.119999
"1540","2013-02-13",33.150002
"1541","2013-02-14",33.060001
"1542","2013-02-15",32.720001
"1543","2013-02-19",32.98
"1544","2013-02-20",31.84
"1545","2013-02-21",31.549999
"1546","2013-02-22",32.77
"1547","2013-02-25",28.559999
"1548","2013-02-26",28.4
"1549","2013-02-27",27.9
"1550","2013-02-28",31.379999
"1551","2013-03-01",32
"1552","2013-03-04",31.92
"1553","2013-03-05",32.619999
"1554","2013-03-06",34.549999
"1555","2013-03-07",32.560001
"1556","2013-03-08",33.419998
"1557","2013-03-11",33.689999
"1558","2013-03-12",32.68
"1559","2013-03-13",32.48
"1560","2013-03-14",32.259998
"1561","2013-03-15",32.970001
"1562","2013-03-18",32.380001
"1563","2013-03-19",31.68
"1564","2013-03-20",32.57
"1565","2013-03-21",31.49
"1566","2013-03-22",30.610001
"1567","2013-03-25",30.01
"1568","2013-03-26",29.690001
"1569","2013-03-27",29.120001
"1570","2013-03-28",29.389999
"1571","2013-04-01",28.6
"1572","2013-04-02",28.299999
"1573","2013-04-03",27.440001
"1574","2013-04-04",28.73
"1575","2013-04-05",30
"1576","2013-04-08",30.030001
"1577","2013-04-09",30.34
"1578","2013-04-10",31.059999
"1579","2013-04-11",31.209999
"1580","2013-04-12",32.200001
"1581","2013-04-15",30.48
"1582","2013-04-16",30.809999
"1583","2013-04-17",30.190001
"1584","2013-04-18",29.57
"1585","2013-04-19",30.139999
"1586","2013-04-22",30.309999
"1587","2013-04-23",31.49
"1588","2013-04-24",32.23
"1589","2013-04-25",32.650002
"1590","2013-04-26",31.700001
"1591","2013-04-29",32
"1592","2013-04-30",31.440001
"1593","2013-05-01",30.440001
"1594","2013-05-02",31.280001
"1595","2013-05-03",32.119999
"1596","2013-05-06",32.470001
"1597","2013-05-07",32.360001
"1598","2013-05-08",33.080002
"1599","2013-05-09",33.349998
"1600","2013-05-10",27.5
"1601","2013-05-13",29.52
"1602","2013-05-14",30.309999
"1603","2013-05-15",31.040001
"1604","2013-05-16",30.67
"1605","2013-05-17",30.360001
"1606","2013-05-20",31.08
"1607","2013-05-21",31.139999
"1608","2013-05-22",29.129999
"1609","2013-05-23",28.889999
"1610","2013-05-24",28.68
"1611","2013-05-28",29.51
"1612","2013-05-29",29.35
"1613","2013-05-30",30.700001
"1614","2013-05-31",29.790001
"1615","2013-06-03",28.780001
"1616","2013-06-04",28.59
"1617","2013-06-05",27.58
"1618","2013-06-06",28.209999
"1619","2013-06-07",27.889999
"1620","2013-06-10",28.49
"1621","2013-06-11",27.870001
"1622","2013-06-12",27.09
"1623","2013-06-13",27.719999
"1624","2013-06-14",27.84
"1625","2013-06-17",27.17
"1626","2013-06-18",28.870001
"1627","2013-06-19",28.02
"1628","2013-06-20",26.790001
"1629","2013-06-21",26.809999
"1630","2013-06-24",26.02
"1631","2013-06-25",27.08
"1632","2013-06-26",27.33
"1633","2013-06-27",28.35
"1634","2013-06-28",28.110001
"1635","2013-07-01",28.82
"1636","2013-07-02",28.09
"1637","2013-07-03",28.09
"1638","2013-07-05",27.9
"1639","2013-07-08",27.59
"1640","2013-07-09",27.16
"1641","2013-07-10",27.639999
"1642","2013-07-11",27.85
"1643","2013-07-12",28.51
"1644","2013-07-15",28.85
"1645","2013-07-16",29.969999
"1646","2013-07-17",30.02
"1647","2013-07-18",30.01
"1648","2013-07-19",29.98
"1649","2013-07-22",30
"1650","2013-07-23",30.01
"1651","2013-07-24",29.99
"1652","2013-07-25",30.99
"1653","2013-07-26",30.690001
"1654","2013-07-29",29.35
"1655","2013-07-30",29.32
"1656","2013-07-31",28.950001
"1657","2013-08-01",28.66
"1658","2013-08-02",28.52
"1659","2013-08-05",28.85
"1660","2013-08-06",28.35
"1661","2013-08-07",28.290001
"1662","2013-08-08",29.370001
"1663","2013-08-09",31.48
"1664","2013-08-12",34.5
"1665","2013-08-13",37.93
"1666","2013-08-14",35.889999
"1667","2013-08-15",36.139999
"1668","2013-08-16",35.459999
"1669","2013-08-19",35.490002
"1670","2013-08-20",35.32
"1671","2013-08-21",33.880001
"1672","2013-08-22",34.740002
"1673","2013-08-23",35.279999
"1674","2013-08-26",34.93
"1675","2013-08-27",33.860001
"1676","2013-08-28",34.48
"1677","2013-08-29",35.259998
"1678","2013-08-30",34.610001
"1679","2013-09-03",35.349998
"1680","2013-09-04",35.669998
"1681","2013-09-05",37.279999
"1682","2013-09-06",35.880001
"1683","2013-09-09",36.18
"1684","2013-09-10",36.23
"1685","2013-09-11",35.380001
"1686","2013-09-12",32.18
"1687","2013-09-13",33.529999
"1688","2013-09-16",33.869999
"1689","2013-09-17",33.580002
"1690","2013-09-18",33.259998
"1691","2013-09-19",33.009998
"1692","2013-09-20",32.509998
"1693","2013-09-23",31.389999
"1694","2013-09-24",31.549999
"1695","2013-09-25",31.34
"1696","2013-09-26",32.009998
"1697","2013-09-27",31.92
"1698","2013-09-30",32.029999
"1699","2013-10-01",30.860001
"1700","2013-10-02",30.75
"1701","2013-10-03",31.190001
"1702","2013-10-04",31.360001
"1703","2013-10-07",32.919998
"1704","2013-10-08",31.35
"1705","2013-10-09",30.889999
"1706","2013-10-10",31.43
"1707","2013-10-11",32.060001
"1708","2013-10-14",32.91
"1709","2013-10-15",32.220001
"1710","2013-10-16",31.809999
"1711","2013-10-17",31.030001
"1712","2013-10-18",31.07
"1713","2013-10-21",31.07
"1714","2013-10-22",31.08
"1715","2013-10-23",31.110001
"1716","2013-10-24",31.67
"1717","2013-10-25",31.190001
"1718","2013-10-28",32.009998
"1719","2013-10-29",33.27
"1720","2013-10-30",31.77
"1721","2013-10-31",31.9
"1722","2013-11-01",31.450001
"1723","2013-11-04",30.83
"1724","2013-11-05",30.52
"1725","2013-11-06",29.99
"1726","2013-11-07",29.15
"1727","2013-11-08",36.610001
"1728","2013-11-11",36.509998
"1729","2013-11-12",35.5
"1730","2013-11-13",37.099998
"1731","2013-11-14",37.009998
"1732","2013-11-15",37.060001
"1733","2013-11-18",38.139999
"1734","2013-11-19",37.32
"1735","2013-11-20",38.080002
"1736","2013-11-21",38.200001
"1737","2013-11-22",35.259998
"1738","2013-11-25",35.169998
"1739","2013-11-26",36.240002
"1740","2013-11-27",36.139999
"1741","2013-11-29",36.110001
"1742","2013-12-02",35.459999
"1743","2013-12-03",33.139999
"1744","2013-12-04",33.669998
"1745","2013-12-05",33.169998
"1746","2013-12-06",33.41
"1747","2013-12-09",32.970001
"1748","2013-12-10",32.75
"1749","2013-12-11",31.84
"1750","2013-12-12",31.43
"1751","2013-12-13",31.91
"1752","2013-12-16",34.029999
"1753","2013-12-17",33.98
"1754","2013-12-18",34.380001
"1755","2013-12-19",33.700001
"1756","2013-12-20",33.919998
"1757","2013-12-23",34
"1758","2013-12-24",33.84
"1759","2013-12-26",33.939999
"1760","2013-12-27",33.41
"1761","2013-12-30",33.709999
"1762","2013-12-31",34.360001
"1763","2014-01-02",33.810001
"1764","2014-01-03",33.84
"1765","2014-01-06",33.040001
"1766","2014-01-07",34.110001
"1767","2014-01-08",35.299999
"1768","2014-01-09",34.27
"1769","2014-01-10",34.639999
"1770","2014-01-13",33.57
"1771","2014-01-14",34.650002
"1772","2014-01-15",34.82
"1773","2014-01-16",34.310001
"1774","2014-01-17",33.860001
"1775","2014-01-21",33.259998
"1776","2014-01-22",33.349998
"1777","2014-01-23",32.32
"1778","2014-01-24",31.49
"1779","2014-01-27",31.059999
"1780","2014-01-28",31.49
"1781","2014-01-29",30.959999
"1782","2014-01-30",32.889999
"1783","2014-01-31",32.48
"1784","2014-02-03",30.9
"1785","2014-02-04",31.209999
"1786","2014-02-05",30.629999
"1787","2014-02-06",30.99
"1788","2014-02-07",31.75
"1789","2014-02-10",31.709999
"1790","2014-02-11",32.080002
"1791","2014-02-12",31.940001
"1792","2014-02-13",32.189999
"1793","2014-02-14",32.119999
"1794","2014-02-18",34.029999
"1795","2014-02-19",33.5
"1796","2014-02-20",33.720001
"1797","2014-02-21",33.130001
"1798","2014-02-24",33.639999
"1799","2014-02-25",34.07
"1800","2014-02-26",34.09
"1801","2014-02-27",35.18
"1802","2014-02-28",34.540001
"1803","2014-03-03",33.41
"1804","2014-03-04",34.349998
"1805","2014-03-05",34.150002
"1806","2014-03-06",34.41
"1807","2014-03-07",34.110001
"1808","2014-03-10",33.799999
"1809","2014-03-11",33.029999
"1810","2014-03-12",33.220001
"1811","2014-03-13",33.02
"1812","2014-03-14",33.540001
"1813","2014-03-17",33.849998
"1814","2014-03-18",34.490002
"1815","2014-03-19",33.990002
"1816","2014-03-20",34.529999
"1817","2014-03-21",34.849998
"1818","2014-03-24",34.189999
"1819","2014-03-25",33.529999
"1820","2014-03-26",32.169998
"1821","2014-03-27",31.799999
"1822","2014-03-28",31.620001
"1823","2014-03-31",31.91
"1824","2014-04-01",32.150002
"1825","2014-04-02",32.110001
"1826","2014-04-03",30.92
"1827","2014-04-04",29.200001
"1828","2014-04-07",28.809999
"1829","2014-04-08",29.49
"1830","2014-04-09",30.200001
"1831","2014-04-10",29.030001
"1832","2014-04-11",28.85
"1833","2014-04-14",29
"1834","2014-04-15",29.27
"1835","2014-04-16",29.35
"1836","2014-04-17",29.42
"1837","2014-04-21",29.35
"1838","2014-04-22",29.27
"1839","2014-04-23",29.469999
"1840","2014-04-24",28.9
"1841","2014-04-25",28.26
"1842","2014-04-28",26.02
"1843","2014-04-29",26.26
"1844","2014-04-30",26.049999
"1845","2014-05-01",25.93
"1846","2014-05-02",26.219999
"1847","2014-05-05",23.67
"1848","2014-05-06",22.93
"1849","2014-05-07",24.610001
"1850","2014-05-08",24.870001
"1851","2014-05-09",28.65
"1852","2014-05-12",26.68
"1853","2014-05-13",25.379999
"1854","2014-05-14",24.540001
"1855","2014-05-15",25.52
"1856","2014-05-16",25.82
"1857","2014-05-19",25.52
"1858","2014-05-20",24.25
"1859","2014-05-21",24.34
"1860","2014-05-22",24.309999
"1861","2014-05-23",24.57
"1862","2014-05-27",25.389999
"1863","2014-05-28",26.75
"1864","2014-05-29",26.620001
"1865","2014-05-30",26.16
"1866","2014-06-02",26.049999
"1867","2014-06-03",25.860001
"1868","2014-06-04",25.280001
"1869","2014-06-05",27.629999
"1870","2014-06-06",27.870001
"1871","2014-06-09",29.040001
"1872","2014-06-10",28.950001
"1873","2014-06-11",29.58
"1874","2014-06-12",29.83
"1875","2014-06-13",30.26
"1876","2014-06-16",30.25
"1877","2014-06-17",30.82
"1878","2014-06-18",31.209999
"1879","2014-06-19",30.469999
"1880","2014-06-20",29.639999
"1881","2014-06-23",29.58
"1882","2014-06-24",29.290001
"1883","2014-06-25",29.26
"1884","2014-06-26",29.18
"1885","2014-06-27",31.51
"1886","2014-06-30",32.099998
"1887","2014-07-01",32.900002
"1888","2014-07-02",32.16
