"","date","NVMI"
"1001","2010-12-21",7.9
"1002","2010-12-22",8.25
"1003","2010-12-23",8.26
"1004","2010-12-27",8.21
"1005","2010-12-28",8.2
"1006","2010-12-29",8.32
"1007","2010-12-30",8.19
"1008","2010-12-31",8.31
"1009","2011-01-03",8.43
"1010","2011-01-04",8.39
"1011","2011-01-05",8.3
"1012","2011-01-06",8.73
"1013","2011-01-07",8.68
"1014","2011-01-10",8.73
"1015","2011-01-11",8.61
"1016","2011-01-12",8.5
"1017","2011-01-13",8.78
"1018","2011-01-14",9.6
"1019","2011-01-18",9.53
"1020","2011-01-19",9.4
"1021","2011-01-20",9.09
"1022","2011-01-21",9.07
"1023","2011-01-24",9.62
"1024","2011-01-25",9.81
"1025","2011-01-26",10
"1026","2011-01-27",10.06
"1027","2011-01-28",9.21
"1028","2011-01-31",9
"1029","2011-02-01",9.49
"1030","2011-02-02",9.83
"1031","2011-02-03",9.36
"1032","2011-02-04",9.76
"1033","2011-02-07",9.87
"1034","2011-02-08",10
"1035","2011-02-09",9.83
"1036","2011-02-10",9.58
"1037","2011-02-11",9.9
"1038","2011-02-14",10.2
"1039","2011-02-15",11.06
"1040","2011-02-16",10.83
"1041","2011-02-17",10.75
"1042","2011-02-18",10.57
"1043","2011-02-22",10.16
"1044","2011-02-23",9.52
"1045","2011-02-24",9.38
"1046","2011-02-25",9.82
"1047","2011-02-28",9.4
"1048","2011-03-01",9.05
"1049","2011-03-02",9.33
"1050","2011-03-03",10.14
"1051","2011-03-04",10.39
"1052","2011-03-07",9.84
"1053","2011-03-08",10.11
"1054","2011-03-09",9.94
"1055","2011-03-10",9.24
"1056","2011-03-11",9.39
"1057","2011-03-14",9.04
"1058","2011-03-15",9.06
"1059","2011-03-16",8.97
"1060","2011-03-17",9.01
"1061","2011-03-18",9.24
"1062","2011-03-21",9.67
"1063","2011-03-22",9.73
"1064","2011-03-23",9.64
"1065","2011-03-24",9.85
"1066","2011-03-25",9.97
"1067","2011-03-28",9.85
"1068","2011-03-29",9.62
"1069","2011-03-30",9.42
"1070","2011-03-31",9.78
"1071","2011-04-01",9.59
"1072","2011-04-04",9.24
"1073","2011-04-05",9.19
"1074","2011-04-06",9.18
"1075","2011-04-07",9.22
"1076","2011-04-08",10.07
"1077","2011-04-11",10.56
"1078","2011-04-12",10.09
"1079","2011-04-13",10.23
"1080","2011-04-14",10
"1081","2011-04-15",10.09
"1082","2011-04-18",9.89
"1083","2011-04-19",9.56
"1084","2011-04-20",10.08
"1085","2011-04-21",10.15
"1086","2011-04-25",10.08
"1087","2011-04-26",10.26
"1088","2011-04-27",10.39
"1089","2011-04-28",10.03
"1090","2011-04-29",9.86
"1091","2011-05-02",9.64
"1092","2011-05-03",9.22
"1093","2011-05-04",9.83
"1094","2011-05-05",10.3
"1095","2011-05-06",10.76
"1096","2011-05-09",11.48
"1097","2011-05-10",11.39
"1098","2011-05-11",11.37
"1099","2011-05-12",11.43
"1100","2011-05-13",11.12
"1101","2011-05-16",10.6
"1102","2011-05-17",10.74
"1103","2011-05-18",10.81
"1104","2011-05-19",10.46
"1105","2011-05-20",10.18
"1106","2011-05-23",10.02
"1107","2011-05-24",9.81
"1108","2011-05-25",10.06
"1109","2011-05-26",10.22
"1110","2011-05-27",10.18
"1111","2011-05-31",10.25
"1112","2011-06-01",10.24
"1113","2011-06-02",10.26
"1114","2011-06-03",10.26
"1115","2011-06-06",9.72
"1116","2011-06-07",10.06
"1117","2011-06-08",10
"1118","2011-06-09",10.26
"1119","2011-06-10",10.12
"1120","2011-06-13",10.3
"1121","2011-06-14",10.4
"1122","2011-06-15",10.2
"1123","2011-06-16",10.33
"1124","2011-06-17",10.19
"1125","2011-06-20",9.94
"1126","2011-06-21",10.16
"1127","2011-06-22",10.04
"1128","2011-06-23",10.36
"1129","2011-06-24",9.97
"1130","2011-06-27",9.9
"1131","2011-06-28",9.77
"1132","2011-06-29",9.82
"1133","2011-06-30",10.12
"1134","2011-07-01",10
"1135","2011-07-05",10.47
"1136","2011-07-06",10.53
"1137","2011-07-07",11.05
"1138","2011-07-08",10.55
"1139","2011-07-11",10.55
"1140","2011-07-12",9.71
"1141","2011-07-13",9.37
"1142","2011-07-14",9.33
"1143","2011-07-15",9.47
"1144","2011-07-18",9.36
"1145","2011-07-19",9.61
"1146","2011-07-20",9.53
"1147","2011-07-21",9.51
"1148","2011-07-22",9.6
"1149","2011-07-25",9.35
"1150","2011-07-26",9.27
"1151","2011-07-27",8.94
"1152","2011-07-28",8.67
"1153","2011-07-29",8.54
"1154","2011-08-01",8.8
"1155","2011-08-02",8.4
"1156","2011-08-03",8.4
"1157","2011-08-04",7.86
"1158","2011-08-05",7.74
"1159","2011-08-08",6.99
"1160","2011-08-09",7.38
"1161","2011-08-10",6.9
"1162","2011-08-11",7
"1163","2011-08-12",7.12
"1164","2011-08-15",7.26
"1165","2011-08-16",7.15
"1166","2011-08-17",7.2
"1167","2011-08-18",6.62
"1168","2011-08-19",6.26
"1169","2011-08-22",6.14
"1170","2011-08-23",6.64
"1171","2011-08-24",6.42
"1172","2011-08-25",6.39
"1173","2011-08-26",6.56
"1174","2011-08-29",6.97
"1175","2011-08-30",6.8
"1176","2011-08-31",6.82
"1177","2011-09-01",6.65
"1178","2011-09-02",6.38
"1179","2011-09-06",6.08
"1180","2011-09-07",6.48
"1181","2011-09-08",6.14
"1182","2011-09-09",6.09
"1183","2011-09-12",6.05
"1184","2011-09-13",6.31
"1185","2011-09-14",6.52
"1186","2011-09-15",6.74
"1187","2011-09-16",6.71
"1188","2011-09-19",6.4
"1189","2011-09-20",6.35
"1190","2011-09-21",6.08
"1191","2011-09-22",5.49
"1192","2011-09-23",5.71
"1193","2011-09-26",5.73
"1194","2011-09-27",5.51
"1195","2011-09-28",5.36
"1196","2011-09-29",5.33
"1197","2011-09-30",5.37
"1198","2011-10-03",5.48
"1199","2011-10-04",5.54
"1200","2011-10-05",5.62
"1201","2011-10-06",5.78
"1202","2011-10-07",5.9
"1203","2011-10-10",6.02
"1204","2011-10-11",6.1
"1205","2011-10-12",6.38
"1206","2011-10-13",6.46
"1207","2011-10-14",6.43
"1208","2011-10-17",6.22
"1209","2011-10-18",6.35
"1210","2011-10-19",6.38
"1211","2011-10-20",6.23
"1212","2011-10-21",6.19
"1213","2011-10-24",6.5
"1214","2011-10-25",6.77
"1215","2011-10-26",7.44
"1216","2011-10-27",7.7
"1217","2011-10-28",7.78
"1218","2011-10-31",7.27
"1219","2011-11-01",6.8
"1220","2011-11-02",6.66
"1221","2011-11-03",6.92
"1222","2011-11-04",6.9
"1223","2011-11-07",6.67
"1224","2011-11-08",6.83
"1225","2011-11-09",6.6
"1226","2011-11-10",6.54
"1227","2011-11-11",6.81
"1228","2011-11-14",6.85
"1229","2011-11-15",7.11
"1230","2011-11-16",7.05
"1231","2011-11-17",6.78
"1232","2011-11-18",6.73
"1233","2011-11-21",6.45
"1234","2011-11-22",6.41
"1235","2011-11-23",6.13
"1236","2011-11-25",5.8
"1237","2011-11-28",6.05
"1238","2011-11-29",6.1
"1239","2011-11-30",6.46
"1240","2011-12-01",6.36
"1241","2011-12-02",6.45
"1242","2011-12-05",6.52
"1243","2011-12-06",6.7
"1244","2011-12-07",6.74
"1245","2011-12-08",6.47
"1246","2011-12-09",6.68
"1247","2011-12-12",6.79
"1248","2011-12-13",6.79
"1249","2011-12-14",6.86
"1250","2011-12-15",6.99
"1251","2011-12-16",7.12
"1252","2011-12-19",6.96
"1253","2011-12-20",7.2
"1254","2011-12-21",7.12
"1255","2011-12-22",7.26
"1256","2011-12-23",7.27
"1257","2011-12-27",7.48
"1258","2011-12-28",7.34
"1259","2011-12-29",7.31
"1260","2011-12-30",7.37
"1261","2012-01-03",7.38
"1262","2012-01-04",7.29
"1263","2012-01-05",7.41
"1264","2012-01-06",7.35
"1265","2012-01-09",7.39
"1266","2012-01-10",7.99
"1267","2012-01-11",8
"1268","2012-01-12",8.03
"1269","2012-01-13",7.99
"1270","2012-01-17",8
"1271","2012-01-18",8.28
"1272","2012-01-19",8.35
"1273","2012-01-20",8.53
"1274","2012-01-23",8.52
"1275","2012-01-24",8.47
"1276","2012-01-25",8.55
"1277","2012-01-26",8.42
"1278","2012-01-27",8.9
"1279","2012-01-30",8.76
"1280","2012-01-31",8.59
"1281","2012-02-01",8.65
"1282","2012-02-02",8.74
"1283","2012-02-03",8.93
"1284","2012-02-06",8.56
"1285","2012-02-07",8.43
"1286","2012-02-08",8.65
"1287","2012-02-09",8.62
"1288","2012-02-10",8.63
"1289","2012-02-13",8.76
"1290","2012-02-14",9.01
"1291","2012-02-15",8.58
"1292","2012-02-16",8.68
"1293","2012-02-17",8.68
"1294","2012-02-21",8.32
"1295","2012-02-22",7.88
"1296","2012-02-23",7.93
"1297","2012-02-24",7.87
"1298","2012-02-27",7.54
"1299","2012-02-28",7.43
"1300","2012-02-29",7.38
"1301","2012-03-01",7.57
"1302","2012-03-02",7.6
"1303","2012-03-05",7.52
"1304","2012-03-06",7.45
"1305","2012-03-07",7.45
"1306","2012-03-08",7.66
"1307","2012-03-09",7.6
"1308","2012-03-12",7.87
"1309","2012-03-13",8.06
"1310","2012-03-14",8.35
"1311","2012-03-15",8.61
"1312","2012-03-16",8.66
"1313","2012-03-19",8.72
"1314","2012-03-20",8.78
"1315","2012-03-21",8.5
"1316","2012-03-22",8.53
"1317","2012-03-23",8.72
"1318","2012-03-26",9.17
"1319","2012-03-27",9.04
"1320","2012-03-28",8.79
"1321","2012-03-29",8.86
"1322","2012-03-30",8.96
"1323","2012-04-02",9.16
"1324","2012-04-03",9.09
"1325","2012-04-04",8.91
"1326","2012-04-05",8.87
"1327","2012-04-09",8.5
"1328","2012-04-10",8.15
"1329","2012-04-11",8.13
"1330","2012-04-12",8.42
"1331","2012-04-13",8.26
"1332","2012-04-16",8.15
"1333","2012-04-17",8.38
"1334","2012-04-18",8.31
"1335","2012-04-19",8.38
"1336","2012-04-20",8.37
"1337","2012-04-23",8.2
"1338","2012-04-24",8.09
"1339","2012-04-25",8.15
"1340","2012-04-26",8.4
"1341","2012-04-27",8.53
"1342","2012-04-30",8.83
"1343","2012-05-01",8.59
"1344","2012-05-02",8.49
"1345","2012-05-03",8.47
"1346","2012-05-04",8.39
"1347","2012-05-07",8.52
"1348","2012-05-08",8.36
"1349","2012-05-09",8.31
"1350","2012-05-10",8.41
"1351","2012-05-11",8.3
"1352","2012-05-14",8.02
"1353","2012-05-15",7.57
"1354","2012-05-16",7.39
"1355","2012-05-17",7.1
"1356","2012-05-18",7.01
"1357","2012-05-21",6.99
"1358","2012-05-22",6.99
"1359","2012-05-23",7.02
"1360","2012-05-24",7.04
"1361","2012-05-25",7
"1362","2012-05-29",7
"1363","2012-05-30",7
"1364","2012-05-31",7.17
"1365","2012-06-01",7.03
"1366","2012-06-04",7.45
"1367","2012-06-05",7.62
"1368","2012-06-06",7.98
"1369","2012-06-07",8.08
"1370","2012-06-08",7.96
"1371","2012-06-11",7.82
"1372","2012-06-12",7.87
"1373","2012-06-13",8.04
"1374","2012-06-14",8.09
"1375","2012-06-15",8.23
"1376","2012-06-18",8.2
"1377","2012-06-19",8.48
"1378","2012-06-20",8.41
"1379","2012-06-21",8.38
"1380","2012-06-22",8.51
"1381","2012-06-25",8.54
"1382","2012-06-26",8.61
"1383","2012-06-27",8.73
"1384","2012-06-28",8.44
"1385","2012-06-29",8.72
"1386","2012-07-02",8.49
"1387","2012-07-03",8.43
"1388","2012-07-05",8.17
"1389","2012-07-06",7.97
"1390","2012-07-09",8.11
"1391","2012-07-10",8.25
"1392","2012-07-11",8.2
"1393","2012-07-12",8.28
"1394","2012-07-13",8.46
"1395","2012-07-16",8.42
"1396","2012-07-17",8.3
"1397","2012-07-18",8.59
"1398","2012-07-19",8.74
"1399","2012-07-20",8.73
"1400","2012-07-23",8.62
"1401","2012-07-24",8.5
"1402","2012-07-25",8.55
"1403","2012-07-26",8.63
"1404","2012-07-27",8.96
"1405","2012-07-30",8.87
"1406","2012-07-31",8.16
"1407","2012-08-01",7.82
"1408","2012-08-02",7.85
"1409","2012-08-03",7.97
"1410","2012-08-06",8.1
"1411","2012-08-07",8.08
"1412","2012-08-08",7.93
"1413","2012-08-09",7.95
"1414","2012-08-10",7.91
"1415","2012-08-13",7.66
"1416","2012-08-14",7.73
"1417","2012-08-15",7.71
"1418","2012-08-16",7.81
"1419","2012-08-17",7.53
"1420","2012-08-20",7.45
"1421","2012-08-21",7.3
"1422","2012-08-22",7.17
"1423","2012-08-23",7.21
"1424","2012-08-24",7.26
"1425","2012-08-27",7.29
"1426","2012-08-28",7.39
"1427","2012-08-29",7.5
"1428","2012-08-30",7.51
"1429","2012-08-31",7.86
"1430","2012-09-04",7.58
"1431","2012-09-05",7.6
"1432","2012-09-06",7.51
"1433","2012-09-07",7.45
"1434","2012-09-10",7.45
"1435","2012-09-11",7.49
"1436","2012-09-12",7.44
"1437","2012-09-13",7.59
"1438","2012-09-14",7.51
"1439","2012-09-17",7.6
"1440","2012-09-18",7.61
"1441","2012-09-19",7.74
"1442","2012-09-20",7.76
"1443","2012-09-21",7.77
"1444","2012-09-24",7.84
"1445","2012-09-25",7.87
"1446","2012-09-26",7.65
"1447","2012-09-27",7.66
"1448","2012-09-28",7.8
"1449","2012-10-01",7.78
"1450","2012-10-02",7.73
"1451","2012-10-03",7.67
"1452","2012-10-04",7.38
"1453","2012-10-05",7.42
"1454","2012-10-08",7.43
"1455","2012-10-09",7.55
"1456","2012-10-10",7.68
"1457","2012-10-11",7.72
"1458","2012-10-12",7.64
"1459","2012-10-15",7.73
"1460","2012-10-16",7.65
"1461","2012-10-17",7.56
"1462","2012-10-18",7.58
"1463","2012-10-19",7.51
"1464","2012-10-22",7.33
"1465","2012-10-23",7.22
"1466","2012-10-24",7.2
"1467","2012-10-25",7.27
"1468","2012-10-26",7.21
"1469","2012-10-31",7.53
"1470","2012-11-01",7.91
"1471","2012-11-02",7.8
"1472","2012-11-05",7.58
"1473","2012-11-06",7.55
"1474","2012-11-07",7.49
"1475","2012-11-08",7.51
"1476","2012-11-09",7.53
"1477","2012-11-12",7.52
"1478","2012-11-13",7.51
"1479","2012-11-14",7.45
"1480","2012-11-15",7.5
"1481","2012-11-16",7.4
"1482","2012-11-19",7.45
"1483","2012-11-20",7.43
"1484","2012-11-21",7.5
"1485","2012-11-23",7.73
"1486","2012-11-26",7.9
"1487","2012-11-27",7.82
"1488","2012-11-28",7.8
"1489","2012-11-29",7.79
"1490","2012-11-30",7.72
"1491","2012-12-03",7.61
"1492","2012-12-04",7.67
"1493","2012-12-05",7.65
"1494","2012-12-06",7.67
"1495","2012-12-07",7.65
"1496","2012-12-10",7.64
"1497","2012-12-11",7.66
"1498","2012-12-12",7.62
"1499","2012-12-13",7.66
"1500","2012-12-14",7.69
"1501","2012-12-17",7.8
"1502","2012-12-18",8
"1503","2012-12-19",7.99
"1504","2012-12-20",7.81
"1505","2012-12-21",7.86
"1506","2012-12-24",7.69
"1507","2012-12-26",8
"1508","2012-12-27",7.94
"1509","2012-12-28",7.97
"1510","2012-12-31",7.98
"1511","2013-01-02",8.25
"1512","2013-01-03",7.98
"1513","2013-01-04",7.99
"1514","2013-01-07",7.86
"1515","2013-01-08",7.78
"1516","2013-01-09",7.82
"1517","2013-01-10",7.84
"1518","2013-01-11",7.89
"1519","2013-01-14",7.84
"1520","2013-01-15",7.84
"1521","2013-01-16",8.27
"1522","2013-01-17",8.42
"1523","2013-01-18",8.83
"1524","2013-01-22",9.39
"1525","2013-01-23",9.18
"1526","2013-01-24",9.11
"1527","2013-01-25",9.4
"1528","2013-01-28",9.35
"1529","2013-01-29",9.26
"1530","2013-01-30",9.14
"1531","2013-01-31",9
"1532","2013-02-01",9.07
"1533","2013-02-04",9.02
"1534","2013-02-05",9.11
"1535","2013-02-06",9.21
"1536","2013-02-07",9.24
"1537","2013-02-08",9.27
"1538","2013-02-11",9.3
"1539","2013-02-12",9.19
"1540","2013-02-13",9.09
"1541","2013-02-14",9.17
"1542","2013-02-15",9.01
"1543","2013-02-19",9.08
"1544","2013-02-20",9.46
"1545","2013-02-21",9.04
"1546","2013-02-22",9.02
"1547","2013-02-25",8.71
"1548","2013-02-26",9
"1549","2013-02-27",9.13
"1550","2013-02-28",8.97
"1551","2013-03-01",9
"1552","2013-03-04",9.05
"1553","2013-03-05",9.05
"1554","2013-03-06",9.21
"1555","2013-03-07",9.3
"1556","2013-03-08",9.31
"1557","2013-03-11",9.27
"1558","2013-03-12",9.25
"1559","2013-03-13",9.35
"1560","2013-03-14",9.29
"1561","2013-03-15",9.27
"1562","2013-03-18",9.14
"1563","2013-03-19",9.19
"1564","2013-03-20",9.27
"1565","2013-03-21",9.18
"1566","2013-03-22",9.25
"1567","2013-03-25",9.11
"1568","2013-03-26",9.03
"1569","2013-03-27",9
"1570","2013-03-28",9
"1571","2013-04-01",8.85
"1572","2013-04-02",8.75
"1573","2013-04-03",8.79
"1574","2013-04-04",8.85
"1575","2013-04-05",8.92
"1576","2013-04-08",8.8
"1577","2013-04-09",8.82
"1578","2013-04-10",9.02
"1579","2013-04-11",8.94
"1580","2013-04-12",9.05
"1581","2013-04-15",8.94
"1582","2013-04-16",8.85
"1583","2013-04-17",8.76
"1584","2013-04-18",8.79
"1585","2013-04-19",8.69
"1586","2013-04-22",8.64
"1587","2013-04-23",8.82
"1588","2013-04-24",8.9
"1589","2013-04-25",8.92
"1590","2013-04-26",8.83
"1591","2013-04-29",8.82
"1592","2013-04-30",9.17
"1593","2013-05-01",9.34
"1594","2013-05-02",9.24
"1595","2013-05-03",9.28
"1596","2013-05-06",9.35
"1597","2013-05-07",9.37
"1598","2013-05-08",9.56
"1599","2013-05-09",9.35
"1600","2013-05-10",9.35
"1601","2013-05-13",9.2
"1602","2013-05-14",9.15
"1603","2013-05-15",9.25
"1604","2013-05-16",9.29
"1605","2013-05-17",9.25
"1606","2013-05-20",9.27
"1607","2013-05-21",9.39
"1608","2013-05-22",9.17
"1609","2013-05-23",9.2
"1610","2013-05-24",9.1
"1611","2013-05-28",9.24
"1612","2013-05-29",9.37
"1613","2013-05-30",9.35
"1614","2013-05-31",9.42
"1615","2013-06-03",9.56
"1616","2013-06-04",9.43
"1617","2013-06-05",9.4
"1618","2013-06-06",9.55
"1619","2013-06-07",9.5
"1620","2013-06-10",9.58
"1621","2013-06-11",9.6
"1622","2013-06-12",9.58
"1623","2013-06-13",9.74
"1624","2013-06-14",9.72
"1625","2013-06-17",10.16
"1626","2013-06-18",10.25
"1627","2013-06-19",9.36
"1628","2013-06-20",9.28
"1629","2013-06-21",9.27
"1630","2013-06-24",8.85
"1631","2013-06-25",8.95
"1632","2013-06-26",9.13
"1633","2013-06-27",9.04
"1634","2013-06-28",9.05
"1635","2013-07-01",9.04
"1636","2013-07-02",9.09
"1637","2013-07-03",9.05
"1638","2013-07-05",9.06
"1639","2013-07-08",9.16
"1640","2013-07-09",9.18
"1641","2013-07-10",9.2
"1642","2013-07-11",9.19
"1643","2013-07-12",9.15
"1644","2013-07-15",9.2
"1645","2013-07-16",9.22
"1646","2013-07-17",9.26
"1647","2013-07-18",9.06
"1648","2013-07-19",9.22
"1649","2013-07-22",9.07
"1650","2013-07-23",9.04
"1651","2013-07-24",9.09
"1652","2013-07-25",9.01
"1653","2013-07-26",9.03
"1654","2013-07-29",9.07
"1655","2013-07-30",9.15
"1656","2013-07-31",8.93
"1657","2013-08-01",8.92
"1658","2013-08-02",8.86
"1659","2013-08-05",8.84
"1660","2013-08-06",8.92
"1661","2013-08-07",8.88
"1662","2013-08-08",8.84
"1663","2013-08-09",8.76
"1664","2013-08-12",8.75
"1665","2013-08-13",8.81
"1666","2013-08-14",8.85
"1667","2013-08-15",8.75
"1668","2013-08-16",8.6
"1669","2013-08-19",8.62
"1670","2013-08-20",8.67
"1671","2013-08-21",8.77
"1672","2013-08-22",8.8
"1673","2013-08-23",8.86
"1674","2013-08-26",8.82
"1675","2013-08-27",8.71
"1676","2013-08-28",8.79
"1677","2013-08-29",8.89
"1678","2013-08-30",8.86
"1679","2013-09-03",8.99
"1680","2013-09-04",8.96
"1681","2013-09-05",8.95
"1682","2013-09-06",8.93
"1683","2013-09-09",8.91
"1684","2013-09-10",8.89
"1685","2013-09-11",8.95
"1686","2013-09-12",8.89
"1687","2013-09-13",8.83
"1688","2013-09-16",8.92
"1689","2013-09-17",8.89
"1690","2013-09-18",8.76
"1691","2013-09-19",8.73
"1692","2013-09-20",8.65
"1693","2013-09-23",8.62
"1694","2013-09-24",8.52
"1695","2013-09-25",8.6
"1696","2013-09-26",8.71
"1697","2013-09-27",8.9
"1698","2013-09-30",8.87
"1699","2013-10-01",8.88
"1700","2013-10-02",8.85
"1701","2013-10-03",8.81
"1702","2013-10-04",8.8
"1703","2013-10-07",8.77
"1704","2013-10-08",8.66
"1705","2013-10-09",8.64
"1706","2013-10-10",8.75
"1707","2013-10-11",8.85
"1708","2013-10-14",8.82
"1709","2013-10-15",8.75
"1710","2013-10-16",8.71
"1711","2013-10-17",8.78
"1712","2013-10-18",8.85
"1713","2013-10-21",8.99
"1714","2013-10-22",9.07
"1715","2013-10-23",8.91
"1716","2013-10-24",9
"1717","2013-10-25",9.05
"1718","2013-10-28",8.88
"1719","2013-10-29",8.84
"1720","2013-10-30",8.75
"1721","2013-10-31",8.79
"1722","2013-11-01",8.8
"1723","2013-11-04",9
"1724","2013-11-05",8.94
"1725","2013-11-06",9.18
"1726","2013-11-07",9.2
"1727","2013-11-08",9.23
"1728","2013-11-11",9.23
"1729","2013-11-12",9.2
"1730","2013-11-13",9.23
"1731","2013-11-14",9.21
"1732","2013-11-15",9.18
"1733","2013-11-18",9.17
"1734","2013-11-19",9.04
"1735","2013-11-20",9.14
"1736","2013-11-21",9.09
"1737","2013-11-22",9.09
"1738","2013-11-25",9.1
"1739","2013-11-26",9.02
"1740","2013-11-27",8.99
"1741","2013-11-29",9.05
"1742","2013-12-02",8.86
"1743","2013-12-03",8.64
"1744","2013-12-04",8.58
"1745","2013-12-05",8.54
"1746","2013-12-06",8.51
"1747","2013-12-09",8.58
"1748","2013-12-10",8.91
"1749","2013-12-11",8.85
"1750","2013-12-12",8.93
"1751","2013-12-13",8.95
"1752","2013-12-16",9.05
"1753","2013-12-17",9.09
"1754","2013-12-18",9.15
"1755","2013-12-19",9.14
"1756","2013-12-20",9.18
"1757","2013-12-23",9.4
"1758","2013-12-24",9.33
"1759","2013-12-26",9.47
"1760","2013-12-27",9.55
"1761","2013-12-30",9.72
"1762","2013-12-31",9.84
"1763","2014-01-02",10.01
"1764","2014-01-03",10
"1765","2014-01-06",9.95
"1766","2014-01-07",10.3
"1767","2014-01-08",10.3
"1768","2014-01-09",10.54
"1769","2014-01-10",10.59
"1770","2014-01-13",10.8
"1771","2014-01-14",10.9
"1772","2014-01-15",11.18
"1773","2014-01-16",11.1
"1774","2014-01-17",11
"1775","2014-01-21",11.12
"1776","2014-01-22",11.2
"1777","2014-01-23",11.07
"1778","2014-01-24",10.73
"1779","2014-01-27",10.66
"1780","2014-01-28",10.73
"1781","2014-01-29",10.67
"1782","2014-01-30",10.69
"1783","2014-01-31",10.75
"1784","2014-02-03",10.55
"1785","2014-02-04",10.54
"1786","2014-02-05",10.82
"1787","2014-02-06",10.94
"1788","2014-02-07",11.03
"1789","2014-02-10",10.97
"1790","2014-02-11",10.99
"1791","2014-02-12",11
"1792","2014-02-13",11.24
"1793","2014-02-14",11.2
"1794","2014-02-18",11.6
"1795","2014-02-19",10.93
"1796","2014-02-20",11.08
"1797","2014-02-21",11
"1798","2014-02-24",11.29
"1799","2014-02-25",11.1
"1800","2014-02-26",11.09
"1801","2014-02-27",11.2
"1802","2014-02-28",11.33
"1803","2014-03-03",11.4
"1804","2014-03-04",11.6
"1805","2014-03-05",11.74
"1806","2014-03-06",11.67
"1807","2014-03-07",11.66
"1808","2014-03-10",11.54
"1809","2014-03-11",11.42
"1810","2014-03-12",11.22
"1811","2014-03-13",11.1
"1812","2014-03-14",11.02
"1813","2014-03-17",11.24
"1814","2014-03-18",11.41
"1815","2014-03-19",11.39
"1816","2014-03-20",11.5
"1817","2014-03-21",11.24
"1818","2014-03-24",11.44
"1819","2014-03-25",11.48
"1820","2014-03-26",11.3
"1821","2014-03-27",10.97
"1822","2014-03-28",11.06
"1823","2014-03-31",11.2
"1824","2014-04-01",11.24
"1825","2014-04-02",11.25
"1826","2014-04-03",11.16
"1827","2014-04-04",10.91
"1828","2014-04-07",10.75
"1829","2014-04-08",10.87
"1830","2014-04-09",10.87
"1831","2014-04-10",10.53
"1832","2014-04-11",10.4
"1833","2014-04-14",10.35
"1834","2014-04-15",10.11
"1835","2014-04-16",10.11
"1836","2014-04-17",10.14
"1837","2014-04-21",10.18
"1838","2014-04-22",10.39
"1839","2014-04-23",10.36
"1840","2014-04-24",10.28
"1841","2014-04-25",9.94
"1842","2014-04-28",9.83
"1843","2014-04-29",9.76
"1844","2014-04-30",10.5
"1845","2014-05-01",10.57
"1846","2014-05-02",10.47
"1847","2014-05-05",10.68
"1848","2014-05-06",10.45
"1849","2014-05-07",10.29
"1850","2014-05-08",10.26
"1851","2014-05-09",10.38
"1852","2014-05-12",10.71
"1853","2014-05-13",10.67
"1854","2014-05-14",10.44
"1855","2014-05-15",10.48
"1856","2014-05-16",10.47
"1857","2014-05-19",10.59
"1858","2014-05-20",10.54
"1859","2014-05-21",10.52
"1860","2014-05-22",10.53
"1861","2014-05-23",10.53
"1862","2014-05-27",10.63
"1863","2014-05-28",10.9
"1864","2014-05-29",10.9
"1865","2014-05-30",10.94
"1866","2014-06-02",10.8
"1867","2014-06-03",10.68
"1868","2014-06-04",10.79
"1869","2014-06-05",10.75
"1870","2014-06-06",10.85
"1871","2014-06-09",11.26
"1872","2014-06-10",11.62
"1873","2014-06-11",11.78
"1874","2014-06-12",11.71
"1875","2014-06-13",11.67
"1876","2014-06-16",11.67
"1877","2014-06-17",11.78
"1878","2014-06-18",11.73
"1879","2014-06-19",11.68
"1880","2014-06-20",11.66
"1881","2014-06-23",11.68
"1882","2014-06-24",11.67
"1883","2014-06-25",11.71
"1884","2014-06-26",11.78
"1885","2014-06-27",12
"1886","2014-06-30",12.01
"1887","2014-07-01",12.02
"1888","2014-07-02",11.9
"1889","2014-07-03",12.08
"1890","2014-07-07",11.83
"1891","2014-07-08",11.74
"1892","2014-07-09",11.68
"1893","2014-07-10",11.51
"1894","2014-07-11",11.5
"1895","2014-07-14",11.48
"1896","2014-07-15",11.58
"1897","2014-07-16",11.87
"1898","2014-07-17",11.62
"1899","2014-07-18",11.83
"1900","2014-07-21",11.72
"1901","2014-07-22",11.55
"1902","2014-07-23",11.23
"1903","2014-07-24",11.07
"1904","2014-07-25",10.88
"1905","2014-07-28",10.9
"1906","2014-07-29",11.29
"1907","2014-07-30",10.57
"1908","2014-07-31",10.13
"1909","2014-08-01",10.12
"1910","2014-08-04",10.08
"1911","2014-08-05",10.22
"1912","2014-08-06",10.58
"1913","2014-08-07",10.52
"1914","2014-08-08",10.69
"1915","2014-08-11",10.73
"1916","2014-08-12",10.59
"1917","2014-08-13",10.79
"1918","2014-08-14",10.91
"1919","2014-08-15",11.05
"1920","2014-08-18",10.86
"1921","2014-08-19",10.92
"1922","2014-08-20",10.83
"1923","2014-08-21",10.77
"1924","2014-08-22",10.7
"1925","2014-08-25",10.59
"1926","2014-08-26",11.08
"1927","2014-08-27",11.18
"1928","2014-08-28",11.14
"1929","2014-08-29",11.16
"1930","2014-09-02",11.17
"1931","2014-09-03",11.19
"1932","2014-09-04",11.04
"1933","2014-09-05",11.14
"1934","2014-09-08",11.21
"1935","2014-09-09",11.17
"1936","2014-09-10",11.05
