"","date","TPIC"
"970","2020-05-29",20.75
"971","2020-06-01",21.110001
"972","2020-06-02",21.209999
"973","2020-06-03",21.48
"974","2020-06-04",22.174999
"975","2020-06-05",22.389999
"976","2020-06-08",22.6
"977","2020-06-09",22.48
"978","2020-06-10",21.559999
"979","2020-06-11",20.49
"980","2020-06-12",21.219999
"981","2020-06-15",21.85
"982","2020-06-16",22.690001
"983","2020-06-17",22.129999
"984","2020-06-18",22.459999
"985","2020-06-19",22.5
"986","2020-06-22",22.59
"987","2020-06-23",22.450001
"988","2020-06-24",21.809999
"989","2020-06-25",22.07
"990","2020-06-26",21.93
"991","2020-06-29",23.48
"992","2020-06-30",23.370001
"993","2020-07-01",22.969999
"994","2020-07-02",24.4
"995","2020-07-06",24.33
"996","2020-07-07",23.65
"997","2020-07-08",24.99
"998","2020-07-09",24.1
"999","2020-07-10",23.940001
"1000","2020-07-13",24.07
"1001","2020-07-14",25.780001
"1002","2020-07-15",26.389999
"1003","2020-07-16",26.25
"1004","2020-07-17",27.6
"1005","2020-07-20",28.559999
"1006","2020-07-21",28.85
"1007","2020-07-22",28.51
"1008","2020-07-23",28.309999
"1009","2020-07-24",27.65
"1010","2020-07-27",27.469999
"1011","2020-07-28",26.92
"1012","2020-07-29",25.9
"1013","2020-07-30",25.99
"1014","2020-07-31",25.58
"1015","2020-08-03",26.440001
"1016","2020-08-04",27.77
"1017","2020-08-05",29.040001
"1018","2020-08-06",28.389999
"1019","2020-08-07",28.809999
"1020","2020-08-10",30.67
"1021","2020-08-11",29.555
"1022","2020-08-12",30.33
"1023","2020-08-13",33.220001
"1024","2020-08-14",33.189999
"1025","2020-08-17",31.98
"1026","2020-08-18",32.009998
"1027","2020-08-19",32.099998
"1028","2020-08-20",31.65
"1029","2020-08-21",31.49
"1030","2020-08-24",31.77
"1031","2020-08-25",31.33
"1032","2020-08-26",30.93
"1033","2020-08-27",31.02
"1034","2020-08-28",31.42
"1035","2020-08-31",30.709999
"1036","2020-09-01",31.049999
"1037","2020-09-02",31.33
"1038","2020-09-03",29.459999
"1039","2020-09-04",28.309999
"1040","2020-09-08",26.969999
"1041","2020-09-09",28.389999
"1042","2020-09-10",28.09
"1043","2020-09-11",27.120001
"1044","2020-09-14",27.32
"1045","2020-09-15",28.040001
"1046","2020-09-16",27.91
"1047","2020-09-17",26.059999
"1048","2020-09-18",26.67
"1049","2020-09-21",26.33
"1050","2020-09-22",25.93
"1051","2020-09-23",24.690001
"1052","2020-09-24",25.68
"1053","2020-09-25",26.52
"1054","2020-09-28",27.76
"1055","2020-09-29",28.15
"1056","2020-09-30",28.959999
"1057","2020-10-01",29.68
"1058","2020-10-02",29.18
"1059","2020-10-05",31.08
"1060","2020-10-06",31.360001
"1061","2020-10-07",35.060001
"1062","2020-10-08",34.060001
"1063","2020-10-09",35.529999
"1064","2020-10-12",34.959999
"1065","2020-10-13",35.040001
"1066","2020-10-14",35.220001
"1067","2020-10-15",34.91
"1068","2020-10-16",34.759998
"1069","2020-10-19",34.709999
"1070","2020-10-20",34.950001
"1071","2020-10-21",32.830002
"1072","2020-10-22",32.580002
"1073","2020-10-23",33.52
"1074","2020-10-26",33.009998
"1075","2020-10-27",33.200001
"1076","2020-10-28",32.029999
"1077","2020-10-29",32.220001
"1078","2020-10-30",33.119999
"1079","2020-11-02",34.869999
"1080","2020-11-03",34.869999
"1081","2020-11-04",33.470001
"1082","2020-11-05",37.439999
"1083","2020-11-06",41.48
"1084","2020-11-09",39.169998
"1085","2020-11-10",38.080002
"1086","2020-11-11",41.060001
"1087","2020-11-12",41.349998
"1088","2020-11-13",39.919998
"1089","2020-11-16",39.98
"1090","2020-11-17",39.540001
"1091","2020-11-18",39.25
"1092","2020-11-19",39.09
"1093","2020-11-20",38.799999
"1094","2020-11-23",39.990002
"1095","2020-11-24",38.849998
"1096","2020-11-25",40.040001
"1097","2020-11-27",41.669998
