"","date","CSTR"
"984","2020-08-19",10.49
"985","2020-08-20",10.42
"986","2020-08-21",10.39
"987","2020-08-24",10.49
"988","2020-08-25",10.55
"989","2020-08-26",10.16
"990","2020-08-27",10.33
"991","2020-08-28",10.3
"992","2020-08-31",10.19
"993","2020-09-01",10.21
"994","2020-09-02",10.26
"995","2020-09-03",10.23
"996","2020-09-04",10.41
"997","2020-09-08",10.85
"998","2020-09-09",11
"999","2020-09-10",10.45
"1000","2020-09-11",10.6
"1001","2020-09-14",10.7
"1002","2020-09-15",10.42
"1003","2020-09-16",10.54
"1004","2020-09-17",10.36
"1005","2020-09-18",9.86
"1006","2020-09-21",9.35
"1007","2020-09-22",9.27
"1008","2020-09-23",9.07
"1009","2020-09-24",9.1
"1010","2020-09-25",9.03
"1011","2020-09-28",9.59
"1012","2020-09-29",9.62
"1013","2020-09-30",9.81
"1014","2020-10-01",9.72
"1015","2020-10-02",9.87
"1016","2020-10-05",10.21
"1017","2020-10-06",10.19
"1018","2020-10-07",10.71
"1019","2020-10-08",10.83
"1020","2020-10-09",10.62
"1021","2020-10-12",10.76
"1022","2020-10-13",10.67
"1023","2020-10-14",10.45
"1024","2020-10-15",10.44
"1025","2020-10-16",10.44
"1026","2020-10-19",10.61
"1027","2020-10-20",10.64
"1028","2020-10-21",10.85
"1029","2020-10-22",10.84
"1030","2020-10-23",10.88
"1031","2020-10-26",10.66
"1032","2020-10-27",10.76
"1033","2020-10-28",10.45
"1034","2020-10-29",10.195
"1035","2020-10-30",10.39
"1036","2020-11-02",10.6
"1037","2020-11-03",11.29
"1038","2020-11-04",10.92
"1039","2020-11-05",11.08
"1040","2020-11-06",10.67
"1041","2020-11-09",11.45
"1042","2020-11-10",12.51
"1043","2020-11-11",11.74
"1044","2020-11-12",11.2
"1045","2020-11-13",11.64
"1046","2020-11-16",12.64
"1047","2020-11-17",12.18
"1048","2020-11-18",12.19
"1049","2020-11-19",12.74
"1050","2020-11-20",12.51
"1051","2020-11-23",12.64
"1052","2020-11-24",13.33
"1053","2020-11-25",13.22
"1054","2020-11-27",12.84
