"","date","CPST"
"1153","2011-07-29",290
"1154","2011-08-01",300
"1155","2011-08-02",284
"1156","2011-08-03",278
"1157","2011-08-04",250
"1158","2011-08-05",256
"1159","2011-08-08",228
"1160","2011-08-09",250
"1161","2011-08-10",216
"1162","2011-08-11",228
"1163","2011-08-12",224
"1164","2011-08-15",242
"1165","2011-08-16",234
"1166","2011-08-17",232
"1167","2011-08-18",210
"1168","2011-08-19",206
"1169","2011-08-22",202
"1170","2011-08-23",222
"1171","2011-08-24",236
"1172","2011-08-25",222
"1173","2011-08-26",226
"1174","2011-08-29",240
"1175","2011-08-30",240
"1176","2011-08-31",240
"1177","2011-09-01",226
"1178","2011-09-02",220
"1179","2011-09-06",218
"1180","2011-09-07",228
"1181","2011-09-08",224
"1182","2011-09-09",214
"1183","2011-09-12",222
"1184","2011-09-13",228
"1185","2011-09-14",232
"1186","2011-09-15",230
"1187","2011-09-16",232
"1188","2011-09-19",224
"1189","2011-09-20",222
"1190","2011-09-21",214
"1191","2011-09-22",206
"1192","2011-09-23",208
"1193","2011-09-26",208
"1194","2011-09-27",214
"1195","2011-09-28",204
"1196","2011-09-29",204
"1197","2011-09-30",200
"1198","2011-10-03",172
"1199","2011-10-04",200
"1200","2011-10-05",202
"1201","2011-10-06",212
"1202","2011-10-07",204
"1203","2011-10-10",214
"1204","2011-10-11",212
"1205","2011-10-12",220
"1206","2011-10-13",218
"1207","2011-10-14",220
"1208","2011-10-17",216
"1209","2011-10-18",224
"1210","2011-10-19",208
"1211","2011-10-20",206
"1212","2011-10-21",208
"1213","2011-10-24",212
"1214","2011-10-25",210
"1215","2011-10-26",210
"1216","2011-10-27",220
"1217","2011-10-28",224
"1218","2011-10-31",218
"1219","2011-11-01",208
"1220","2011-11-02",212
"1221","2011-11-03",220
"1222","2011-11-04",220
"1223","2011-11-07",222
"1224","2011-11-08",220
"1225","2011-11-09",212
"1226","2011-11-10",216
"1227","2011-11-11",218
"1228","2011-11-14",234
"1229","2011-11-15",256
"1230","2011-11-16",246
"1231","2011-11-17",234
"1232","2011-11-18",222
"1233","2011-11-21",218
"1234","2011-11-22",198
"1235","2011-11-23",186
"1236","2011-11-25",182
"1237","2011-11-28",198
"1238","2011-11-29",190
"1239","2011-11-30",208
"1240","2011-12-01",200
"1241","2011-12-02",208
"1242","2011-12-05",226
"1243","2011-12-06",222
"1244","2011-12-07",218
"1245","2011-12-08",200
"1246","2011-12-09",212
"1247","2011-12-12",208
"1248","2011-12-13",200
"1249","2011-12-14",208
"1250","2011-12-15",202
"1251","2011-12-16",230
"1252","2011-12-19",216
"1253","2011-12-20",228
"1254","2011-12-21",232
"1255","2011-12-22",238
"1256","2011-12-23",240
"1257","2011-12-27",238
"1258","2011-12-28",234
"1259","2011-12-29",236
"1260","2011-12-30",232
"1261","2012-01-03",230
"1262","2012-01-04",226
"1263","2012-01-05",232
"1264","2012-01-06",226
"1265","2012-01-09",228
"1266","2012-01-10",224
"1267","2012-01-11",222
"1268","2012-01-12",228
"1269","2012-01-13",230
"1270","2012-01-17",234
"1271","2012-01-18",240
"1272","2012-01-19",238
"1273","2012-01-20",240
"1274","2012-01-23",238
"1275","2012-01-24",248
"1276","2012-01-25",256
"1277","2012-01-26",250
"1278","2012-01-27",246
"1279","2012-01-30",242
"1280","2012-01-31",238
"1281","2012-02-01",250
"1282","2012-02-02",274
"1283","2012-02-03",260
"1284","2012-02-06",288
"1285","2012-02-07",292
"1286","2012-02-08",272
"1287","2012-02-09",280
"1288","2012-02-10",254
"1289","2012-02-13",242
"1290","2012-02-14",236
"1291","2012-02-15",244
"1292","2012-02-16",244
"1293","2012-02-17",246
"1294","2012-02-21",238
"1295","2012-02-22",228
"1296","2012-02-23",230
"1297","2012-02-24",232
"1298","2012-02-27",240
"1299","2012-02-28",236
"1300","2012-02-29",224
"1301","2012-03-01",228
"1302","2012-03-02",220
"1303","2012-03-05",212
"1304","2012-03-06",202
"1305","2012-03-07",206
"1306","2012-03-08",212
"1307","2012-03-09",214
"1308","2012-03-12",210
"1309","2012-03-13",214
"1310","2012-03-14",204
"1311","2012-03-15",206
"1312","2012-03-16",212
"1313","2012-03-19",224
"1314","2012-03-20",220
"1315","2012-03-21",226
"1316","2012-03-22",216
"1317","2012-03-23",224
"1318","2012-03-26",220
"1319","2012-03-27",210
"1320","2012-03-28",210
"1321","2012-03-29",206
"1322","2012-03-30",204
"1323","2012-04-02",206
"1324","2012-04-03",206
"1325","2012-04-04",202
"1326","2012-04-05",200
"1327","2012-04-09",190
"1328","2012-04-10",190
"1329","2012-04-11",200
"1330","2012-04-12",198
"1331","2012-04-13",194
"1332","2012-04-16",188
"1333","2012-04-17",204
"1334","2012-04-18",204
"1335","2012-04-19",222
"1336","2012-04-20",230
"1337","2012-04-23",222
"1338","2012-04-24",220
"1339","2012-04-25",222
"1340","2012-04-26",234
"1341","2012-04-27",222
"1342","2012-04-30",216
"1343","2012-05-01",212
"1344","2012-05-02",212
"1345","2012-05-03",214
"1346","2012-05-04",212
"1347","2012-05-07",220
"1348","2012-05-08",214
"1349","2012-05-09",210
"1350","2012-05-10",214
"1351","2012-05-11",214
"1352","2012-05-14",206
"1353","2012-05-15",204
"1354","2012-05-16",204
"1355","2012-05-17",202
"1356","2012-05-18",204
"1357","2012-05-21",204
"1358","2012-05-22",204
"1359","2012-05-23",204
"1360","2012-05-24",204
"1361","2012-05-25",204
"1362","2012-05-29",208
"1363","2012-05-30",208
"1364","2012-05-31",206
"1365","2012-06-01",200
"1366","2012-06-04",188
"1367","2012-06-05",186
"1368","2012-06-06",190
"1369","2012-06-07",196
"1370","2012-06-08",200
"1371","2012-06-11",190
"1372","2012-06-12",198
"1373","2012-06-13",192
"1374","2012-06-14",198
"1375","2012-06-15",198
"1376","2012-06-18",206
"1377","2012-06-19",210
"1378","2012-06-20",200
"1379","2012-06-21",194
"1380","2012-06-22",202
"1381","2012-06-25",194
"1382","2012-06-26",194
"1383","2012-06-27",196
"1384","2012-06-28",196
"1385","2012-06-29",202
"1386","2012-07-02",206
"1387","2012-07-03",210
"1388","2012-07-05",216
"1389","2012-07-06",212
"1390","2012-07-09",212
"1391","2012-07-10",208
"1392","2012-07-11",212
"1393","2012-07-12",216
"1394","2012-07-13",222
"1395","2012-07-16",218
"1396","2012-07-17",208
"1397","2012-07-18",212
"1398","2012-07-19",210
"1399","2012-07-20",212
"1400","2012-07-23",208
"1401","2012-07-24",204
"1402","2012-07-25",200
"1403","2012-07-26",208
"1404","2012-07-27",212
"1405","2012-07-30",210
"1406","2012-07-31",208
"1407","2012-08-01",204
"1408","2012-08-02",208
"1409","2012-08-03",212
"1410","2012-08-06",212
"1411","2012-08-07",216
"1412","2012-08-08",218
"1413","2012-08-09",218
"1414","2012-08-10",202
"1415","2012-08-13",204
"1416","2012-08-14",202
"1417","2012-08-15",198
"1418","2012-08-16",202
"1419","2012-08-17",204
"1420","2012-08-20",204
"1421","2012-08-21",204
"1422","2012-08-22",202
"1423","2012-08-23",210
"1424","2012-08-24",204
"1425","2012-08-27",202
"1426","2012-08-28",202
"1427","2012-08-29",202
"1428","2012-08-30",202
"1429","2012-08-31",200
"1430","2012-09-04",202
"1431","2012-09-05",200
"1432","2012-09-06",202
"1433","2012-09-07",204
"1434","2012-09-10",204
"1435","2012-09-11",202
"1436","2012-09-12",204
"1437","2012-09-13",206
"1438","2012-09-14",206
"1439","2012-09-17",210
"1440","2012-09-18",210
"1441","2012-09-19",204
"1442","2012-09-20",200
"1443","2012-09-21",206
"1444","2012-09-24",202
"1445","2012-09-25",204
"1446","2012-09-26",200
"1447","2012-09-27",200
"1448","2012-09-28",200
"1449","2012-10-01",200
"1450","2012-10-02",206
"1451","2012-10-03",206
"1452","2012-10-04",202
"1453","2012-10-05",200
"1454","2012-10-08",198
"1455","2012-10-09",196
"1456","2012-10-10",196
"1457","2012-10-11",198
"1458","2012-10-12",200
"1459","2012-10-15",198
"1460","2012-10-16",200
"1461","2012-10-17",202
"1462","2012-10-18",198
"1463","2012-10-19",194
"1464","2012-10-22",198
"1465","2012-10-23",194
"1466","2012-10-24",194
"1467","2012-10-25",190
"1468","2012-10-26",192
"1469","2012-10-31",200
"1470","2012-11-01",200
"1471","2012-11-02",200
"1472","2012-11-05",210
"1473","2012-11-06",206
"1474","2012-11-07",198
"1475","2012-11-08",198
"1476","2012-11-09",196
"1477","2012-11-12",198
"1478","2012-11-13",196
"1479","2012-11-14",190
"1480","2012-11-15",180
"1481","2012-11-16",182
"1482","2012-11-19",178
"1483","2012-11-20",178
"1484","2012-11-21",182
"1485","2012-11-23",184
"1486","2012-11-26",188
"1487","2012-11-27",188
"1488","2012-11-28",192
"1489","2012-11-29",192
"1490","2012-11-30",194
"1491","2012-12-03",190
"1492","2012-12-04",194
"1493","2012-12-05",194
"1494","2012-12-06",190
"1495","2012-12-07",186
"1496","2012-12-10",192
"1497","2012-12-11",192
"1498","2012-12-12",190
"1499","2012-12-13",188
"1500","2012-12-14",190
"1501","2012-12-17",192
"1502","2012-12-18",192
"1503","2012-12-19",190
"1504","2012-12-20",192
"1505","2012-12-21",182
"1506","2012-12-24",182
"1507","2012-12-26",182
"1508","2012-12-27",178
"1509","2012-12-28",178
"1510","2012-12-31",178
"1511","2013-01-02",186
"1512","2013-01-03",184
"1513","2013-01-04",186
"1514","2013-01-07",180
"1515","2013-01-08",184
"1516","2013-01-09",178
"1517","2013-01-10",176
"1518","2013-01-11",176
"1519","2013-01-14",172
"1520","2013-01-15",162
"1521","2013-01-16",158
"1522","2013-01-17",156
"1523","2013-01-18",158
"1524","2013-01-22",158
"1525","2013-01-23",158
"1526","2013-01-24",154
"1527","2013-01-25",156
"1528","2013-01-28",166
"1529","2013-01-29",168
"1530","2013-01-30",164
"1531","2013-01-31",168
"1532","2013-02-01",174
"1533","2013-02-04",178
"1534","2013-02-05",178
"1535","2013-02-06",182
"1536","2013-02-07",182
"1537","2013-02-08",178
"1538","2013-02-11",176
"1539","2013-02-12",194
"1540","2013-02-13",198
"1541","2013-02-14",200
"1542","2013-02-15",208
"1543","2013-02-19",210
"1544","2013-02-20",200
"1545","2013-02-21",192
"1546","2013-02-22",194
"1547","2013-02-25",192
"1548","2013-02-26",194
"1549","2013-02-27",194
"1550","2013-02-28",194
"1551","2013-03-01",194
"1552","2013-03-04",188
"1553","2013-03-05",194
"1554","2013-03-06",190
"1555","2013-03-07",198
"1556","2013-03-08",198
"1557","2013-03-11",196
"1558","2013-03-12",194
"1559","2013-03-13",190
"1560","2013-03-14",194
"1561","2013-03-15",198
"1562","2013-03-18",194
"1563","2013-03-19",192
"1564","2013-03-20",196
"1565","2013-03-21",194
"1566","2013-03-22",190
"1567","2013-03-25",188
"1568","2013-03-26",190
"1569","2013-03-27",186
"1570","2013-03-28",180
"1571","2013-04-01",178
"1572","2013-04-02",174
"1573","2013-04-03",170
"1574","2013-04-04",180
"1575","2013-04-05",174
"1576","2013-04-08",188
"1577","2013-04-09",184
"1578","2013-04-10",194
"1579","2013-04-11",192
"1580","2013-04-12",186
"1581","2013-04-15",176
"1582","2013-04-16",176
"1583","2013-04-17",174
"1584","2013-04-18",172
"1585","2013-04-19",178
"1586","2013-04-22",174
"1587","2013-04-23",176
"1588","2013-04-24",176
"1589","2013-04-25",180
"1590","2013-04-26",174
"1591","2013-04-29",174
"1592","2013-04-30",176
"1593","2013-05-01",170
"1594","2013-05-02",172
"1595","2013-05-03",174
"1596","2013-05-06",172
"1597","2013-05-07",166
"1598","2013-05-08",172
"1599","2013-05-09",172
"1600","2013-05-10",174
"1601","2013-05-13",170
"1602","2013-05-14",172
"1603","2013-05-15",174
"1604","2013-05-16",172
"1605","2013-05-17",170
"1606","2013-05-20",168
"1607","2013-05-21",172
"1608","2013-05-22",178
"1609","2013-05-23",190
"1610","2013-05-24",206
"1611","2013-05-28",234
"1612","2013-05-29",228
"1613","2013-05-30",244
"1614","2013-05-31",232
"1615","2013-06-03",256
"1616","2013-06-04",238
"1617","2013-06-05",236
"1618","2013-06-06",238
"1619","2013-06-07",260
"1620","2013-06-10",258
"1621","2013-06-11",254
"1622","2013-06-12",258
"1623","2013-06-13",256
"1624","2013-06-14",232
"1625","2013-06-17",222
"1626","2013-06-18",230
"1627","2013-06-19",234
"1628","2013-06-20",220
"1629","2013-06-21",226
"1630","2013-06-24",228
"1631","2013-06-25",228
"1632","2013-06-26",224
"1633","2013-06-27",226
"1634","2013-06-28",234
"1635","2013-07-01",242
"1636","2013-07-02",248
"1637","2013-07-03",244
"1638","2013-07-05",246
"1639","2013-07-08",250
"1640","2013-07-09",252
"1641","2013-07-10",266
"1642","2013-07-11",278
"1643","2013-07-12",276
"1644","2013-07-15",276
"1645","2013-07-16",262
"1646","2013-07-17",266
"1647","2013-07-18",276
"1648","2013-07-19",276
"1649","2013-07-22",280
"1650","2013-07-23",296
"1651","2013-07-24",288
"1652","2013-07-25",292
"1653","2013-07-26",286
"1654","2013-07-29",284
"1655","2013-07-30",290
"1656","2013-07-31",294
"1657","2013-08-01",294
"1658","2013-08-02",294
"1659","2013-08-05",286
"1660","2013-08-06",278
"1661","2013-08-07",270
"1662","2013-08-08",272
"1663","2013-08-09",232
"1664","2013-08-12",238
"1665","2013-08-13",234
"1666","2013-08-14",226
"1667","2013-08-15",222
"1668","2013-08-16",232
"1669","2013-08-19",224
"1670","2013-08-20",230
"1671","2013-08-21",224
"1672","2013-08-22",228
"1673","2013-08-23",228
"1674","2013-08-26",224
"1675","2013-08-27",226
"1676","2013-08-28",226
"1677","2013-08-29",228
"1678","2013-08-30",222
"1679","2013-09-03",220
"1680","2013-09-04",214
"1681","2013-09-05",216
"1682","2013-09-06",220
"1683","2013-09-09",224
"1684","2013-09-10",232
"1685","2013-09-11",234
"1686","2013-09-12",230
"1687","2013-09-13",232
"1688","2013-09-16",236
"1689","2013-09-17",234
"1690","2013-09-18",234
"1691","2013-09-19",234
"1692","2013-09-20",232
"1693","2013-09-23",236
"1694","2013-09-24",244
"1695","2013-09-25",244
"1696","2013-09-26",246
"1697","2013-09-27",236
"1698","2013-09-30",234
"1699","2013-10-01",232
"1700","2013-10-02",230
"1701","2013-10-03",224
"1702","2013-10-04",238
"1703","2013-10-07",240
"1704","2013-10-08",236
"1705","2013-10-09",234
"1706","2013-10-10",238
"1707","2013-10-11",240
"1708","2013-10-14",248
"1709","2013-10-15",250
"1710","2013-10-16",256
"1711","2013-10-17",258
"1712","2013-10-18",256
"1713","2013-10-21",260
"1714","2013-10-22",260
"1715","2013-10-23",258
"1716","2013-10-24",260
"1717","2013-10-25",270
"1718","2013-10-28",276
"1719","2013-10-29",280
"1720","2013-10-30",258
"1721","2013-10-31",252
"1722","2013-11-01",246
"1723","2013-11-04",254
"1724","2013-11-05",246
"1725","2013-11-06",238
"1726","2013-11-07",224
"1727","2013-11-08",250
"1728","2013-11-11",264
"1729","2013-11-12",256
"1730","2013-11-13",254
"1731","2013-11-14",252
"1732","2013-11-15",256
"1733","2013-11-18",254
"1734","2013-11-19",254
"1735","2013-11-20",250
"1736","2013-11-21",250
"1737","2013-11-22",240
"1738","2013-11-25",232
"1739","2013-11-26",234
"1740","2013-11-27",238
"1741","2013-11-29",238
"1742","2013-12-02",232
"1743","2013-12-03",232
"1744","2013-12-04",244
"1745","2013-12-05",252
"1746","2013-12-06",256
"1747","2013-12-09",252
"1748","2013-12-10",242
"1749","2013-12-11",232
"1750","2013-12-12",232
"1751","2013-12-13",234
"1752","2013-12-16",238
"1753","2013-12-17",248
"1754","2013-12-18",250
"1755","2013-12-19",246
"1756","2013-12-20",250
"1757","2013-12-23",248
"1758","2013-12-24",252
"1759","2013-12-26",244
"1760","2013-12-27",250
"1761","2013-12-30",256
"1762","2013-12-31",258
"1763","2014-01-02",268
"1764","2014-01-03",278
"1765","2014-01-06",278
"1766","2014-01-07",286
"1767","2014-01-08",290
"1768","2014-01-09",314
"1769","2014-01-10",302
"1770","2014-01-13",308
"1771","2014-01-14",320
"1772","2014-01-15",328
"1773","2014-01-16",318
"1774","2014-01-17",346
"1775","2014-01-21",346
"1776","2014-01-22",348
"1777","2014-01-23",338
"1778","2014-01-24",318
"1779","2014-01-27",316
"1780","2014-01-28",328
"1781","2014-01-29",318
"1782","2014-01-30",322
"1783","2014-01-31",324
"1784","2014-02-03",316
"1785","2014-02-04",308
"1786","2014-02-05",292
"1787","2014-02-06",306
"1788","2014-02-07",316
"1789","2014-02-10",328
"1790","2014-02-11",310
"1791","2014-02-12",302
"1792","2014-02-13",310
"1793","2014-02-14",318
"1794","2014-02-18",318
"1795","2014-02-19",326
"1796","2014-02-20",342
"1797","2014-02-21",354
"1798","2014-02-24",360
"1799","2014-02-25",374
"1800","2014-02-26",390
"1801","2014-02-27",386
"1802","2014-02-28",358
"1803","2014-03-03",324
"1804","2014-03-04",376
"1805","2014-03-05",372
"1806","2014-03-06",364
"1807","2014-03-07",366
"1808","2014-03-10",392
"1809","2014-03-11",436
"1810","2014-03-12",464
"1811","2014-03-13",440
"1812","2014-03-14",444
"1813","2014-03-17",440
"1814","2014-03-18",472
"1815","2014-03-19",490
"1816","2014-03-20",488
"1817","2014-03-21",466
"1818","2014-03-24",450
"1819","2014-03-25",468
"1820","2014-03-26",418
"1821","2014-03-27",426
"1822","2014-03-28",402
"1823","2014-03-31",426
"1824","2014-04-01",430
"1825","2014-04-02",454
"1826","2014-04-03",442
"1827","2014-04-04",418
"1828","2014-04-07",410
"1829","2014-04-08",430
"1830","2014-04-09",442
"1831","2014-04-10",416
"1832","2014-04-11",406
"1833","2014-04-14",398
"1834","2014-04-15",412
"1835","2014-04-16",416
"1836","2014-04-17",430
"1837","2014-04-21",446
"1838","2014-04-22",446
"1839","2014-04-23",434
"1840","2014-04-24",434
"1841","2014-04-25",438
"1842","2014-04-28",424
"1843","2014-04-29",400
"1844","2014-04-30",412
"1845","2014-05-01",356
"1846","2014-05-02",340
"1847","2014-05-05",340
"1848","2014-05-06",290
"1849","2014-05-07",292
"1850","2014-05-08",274
"1851","2014-05-09",266
"1852","2014-05-12",304
"1853","2014-05-13",302
"1854","2014-05-14",280
"1855","2014-05-15",278
"1856","2014-05-16",280
"1857","2014-05-19",290
"1858","2014-05-20",280
"1859","2014-05-21",278
"1860","2014-05-22",282
"1861","2014-05-23",288
"1862","2014-05-27",284
"1863","2014-05-28",298
"1864","2014-05-29",308
"1865","2014-05-30",302
"1866","2014-06-02",310
"1867","2014-06-03",302
"1868","2014-06-04",308
"1869","2014-06-05",304
"1870","2014-06-06",310
"1871","2014-06-09",322
"1872","2014-06-10",316
"1873","2014-06-11",306
"1874","2014-06-12",312
"1875","2014-06-13",306
"1876","2014-06-16",306
"1877","2014-06-17",314
"1878","2014-06-18",310
"1879","2014-06-19",314
"1880","2014-06-20",310
"1881","2014-06-23",306
"1882","2014-06-24",302
"1883","2014-06-25",302
"1884","2014-06-26",302
"1885","2014-06-27",302
"1886","2014-06-30",302
"1887","2014-07-01",302
"1888","2014-07-02",302
"1889","2014-07-03",302
"1890","2014-07-07",304
"1891","2014-07-08",298
"1892","2014-07-09",300
"1893","2014-07-10",284
"1894","2014-07-11",282
"1895","2014-07-14",282
"1896","2014-07-15",282
"1897","2014-07-16",276
"1898","2014-07-17",260
"1899","2014-07-18",272
"1900","2014-07-21",272
"1901","2014-07-22",276
"1902","2014-07-23",288
"1903","2014-07-24",278
"1904","2014-07-25",274
"1905","2014-07-28",278
"1906","2014-07-29",274
"1907","2014-07-30",282
"1908","2014-07-31",278
"1909","2014-08-01",272
"1910","2014-08-04",274
"1911","2014-08-05",280
"1912","2014-08-06",276
"1913","2014-08-07",284
"1914","2014-08-08",240
"1915","2014-08-11",238
"1916","2014-08-12",238
"1917","2014-08-13",224
"1918","2014-08-14",230
"1919","2014-08-15",232
"1920","2014-08-18",238
"1921","2014-08-19",244
"1922","2014-08-20",244
"1923","2014-08-21",244
"1924","2014-08-22",246
"1925","2014-08-25",254
"1926","2014-08-26",254
"1927","2014-08-27",250
"1928","2014-08-28",252
"1929","2014-08-29",250
"1930","2014-09-02",246
"1931","2014-09-03",240
"1932","2014-09-04",244
"1933","2014-09-05",246
"1934","2014-09-08",244
"1935","2014-09-09",240
"1936","2014-09-10",246
"1937","2014-09-11",244
"1938","2014-09-12",240
"1939","2014-09-15",234
"1940","2014-09-16",238
"1941","2014-09-17",228
"1942","2014-09-18",228
"1943","2014-09-19",230
"1944","2014-09-22",222
"1945","2014-09-23",218
"1946","2014-09-24",218
"1947","2014-09-25",206
"1948","2014-09-26",212
"1949","2014-09-29",214
"1950","2014-09-30",214
"1951","2014-10-01",204
"1952","2014-10-02",206
"1953","2014-10-03",206
"1954","2014-10-06",210
"1955","2014-10-07",210
"1956","2014-10-08",200
"1957","2014-10-09",184
"1958","2014-10-10",184
"1959","2014-10-13",166
"1960","2014-10-14",162
"1961","2014-10-15",176
"1962","2014-10-16",168
"1963","2014-10-17",162
"1964","2014-10-20",156
"1965","2014-10-21",166
"1966","2014-10-22",168
"1967","2014-10-23",174
"1968","2014-10-24",178
"1969","2014-10-27",184
"1970","2014-10-28",194
"1971","2014-10-29",196
"1972","2014-10-30",196
"1973","2014-10-31",200
"1974","2014-11-03",202
"1975","2014-11-04",200
"1976","2014-11-05",204
"1977","2014-11-06",192
"1978","2014-11-07",180
"1979","2014-11-10",190
"1980","2014-11-11",196
"1981","2014-11-12",196
"1982","2014-11-13",188
"1983","2014-11-14",186
"1984","2014-11-17",174
"1985","2014-11-18",168
"1986","2014-11-19",166
"1987","2014-11-20",172
"1988","2014-11-21",176
"1989","2014-11-24",180
"1990","2014-11-25",178
"1991","2014-11-26",174
"1992","2014-11-28",168
"1993","2014-12-01",162
"1994","2014-12-02",164
"1995","2014-12-03",164
"1996","2014-12-04",160
"1997","2014-12-05",162
"1998","2014-12-08",152
"1999","2014-12-09",152
"2000","2014-12-10",142
"2001","2014-12-11",140
"2002","2014-12-12",142
"2003","2014-12-15",152
"2004","2014-12-16",148
"2005","2014-12-17",150
"2006","2014-12-18",150
"2007","2014-12-19",152
"2008","2014-12-22",148
"2009","2014-12-23",146
"2010","2014-12-24",148
"2011","2014-12-26",150
"2012","2014-12-29",158
"2013","2014-12-30",152
"2014","2014-12-31",148
"2015","2015-01-02",148
"2016","2015-01-05",146
"2017","2015-01-06",148
"2018","2015-01-07",146
"2019","2015-01-08",148
"2020","2015-01-09",148
"2021","2015-01-12",146
"2022","2015-01-13",148
"2023","2015-01-14",148
"2024","2015-01-15",134
"2025","2015-01-16",136
"2026","2015-01-20",130
"2027","2015-01-21",124
"2028","2015-01-22",122
"2029","2015-01-23",120
"2030","2015-01-26",132
"2031","2015-01-27",130
"2032","2015-01-28",126
"2033","2015-01-29",130
"2034","2015-01-30",124
"2035","2015-02-02",126
"2036","2015-02-03",142
"2037","2015-02-04",136
"2038","2015-02-05",140
"2039","2015-02-06",136
"2040","2015-02-09",140
"2041","2015-02-10",140
"2042","2015-02-11",138
"2043","2015-02-12",140
"2044","2015-02-13",146
"2045","2015-02-17",146
"2046","2015-02-18",146
"2047","2015-02-19",142
"2048","2015-02-20",140
"2049","2015-02-23",138
"2050","2015-02-24",140
"2051","2015-02-25",140
"2052","2015-02-26",142
"2053","2015-02-27",142
"2054","2015-03-02",148
"2055","2015-03-03",144
"2056","2015-03-04",142
"2057","2015-03-05",142
"2058","2015-03-06",138
"2059","2015-03-09",134
"2060","2015-03-10",134
"2061","2015-03-11",138
"2062","2015-03-12",138
"2063","2015-03-13",136
"2064","2015-03-16",136
"2065","2015-03-17",134
"2066","2015-03-18",138
"2067","2015-03-19",136
"2068","2015-03-20",132
"2069","2015-03-23",128
"2070","2015-03-24",130
"2071","2015-03-25",124
"2072","2015-03-26",128
"2073","2015-03-27",126
"2074","2015-03-30",130
"2075","2015-03-31",130
"2076","2015-04-01",130
"2077","2015-04-02",128
"2078","2015-04-06",128
"2079","2015-04-07",128
"2080","2015-04-08",128
"2081","2015-04-09",124
"2082","2015-04-10",124
"2083","2015-04-13",128
"2084","2015-04-14",128
"2085","2015-04-15",134
"2086","2015-04-16",128
"2087","2015-04-17",124
"2088","2015-04-20",126
"2089","2015-04-21",126
"2090","2015-04-22",128
"2091","2015-04-23",128
"2092","2015-04-24",128
"2093","2015-04-27",124
"2094","2015-04-28",126
"2095","2015-04-29",124
"2096","2015-04-30",126
"2097","2015-05-01",124
"2098","2015-05-04",118
"2099","2015-05-05",112
"2100","2015-05-06",110
"2101","2015-05-07",108
"2102","2015-05-08",110
"2103","2015-05-11",110
"2104","2015-05-12",110
"2105","2015-05-13",108
"2106","2015-05-14",110
"2107","2015-05-15",108
"2108","2015-05-18",104
"2109","2015-05-19",104
"2110","2015-05-20",104
"2111","2015-05-21",104
"2112","2015-05-22",104
"2113","2015-05-26",102
"2114","2015-05-27",100
"2115","2015-05-28",92
"2116","2015-05-29",84
"2117","2015-06-01",86
"2118","2015-06-02",104
"2119","2015-06-03",114
"2120","2015-06-04",112
"2121","2015-06-05",110
"2122","2015-06-08",110
"2123","2015-06-09",116
"2124","2015-06-10",114
"2125","2015-06-11",118
"2126","2015-06-12",114
"2127","2015-06-15",112
"2128","2015-06-16",94
"2129","2015-06-17",96
"2130","2015-06-18",102
"2131","2015-06-19",104
"2132","2015-06-22",102
"2133","2015-06-23",100
"2134","2015-06-24",98
"2135","2015-06-25",100
"2136","2015-06-26",84
"2137","2015-06-29",82
"2138","2015-06-30",82
"2139","2015-07-01",80
"2140","2015-07-02",84
"2141","2015-07-06",82
"2142","2015-07-07",78
"2143","2015-07-08",72
"2144","2015-07-09",74
"2145","2015-07-10",74
"2146","2015-07-13",72
"2147","2015-07-14",74
"2148","2015-07-15",72
"2149","2015-07-16",72
"2150","2015-07-17",70
"2151","2015-07-20",66
"2152","2015-07-21",62
"2153","2015-07-22",72
"2154","2015-07-23",68
"2155","2015-07-24",68
"2156","2015-07-27",62
"2157","2015-07-28",62
"2158","2015-07-29",68
"2159","2015-07-30",68
"2160","2015-07-31",70
"2161","2015-08-03",70
"2162","2015-08-04",66
"2163","2015-08-05",64
"2164","2015-08-06",62
"2165","2015-08-07",72
"2166","2015-08-10",82
"2167","2015-08-11",86
"2168","2015-08-12",84
"2169","2015-08-13",84
"2170","2015-08-14",80
"2171","2015-08-17",80
"2172","2015-08-18",80
"2173","2015-08-19",82
"2174","2015-08-20",78
"2175","2015-08-21",76
"2176","2015-08-24",72
"2177","2015-08-25",72
"2178","2015-08-26",72
"2179","2015-08-27",74
"2180","2015-08-28",82
"2181","2015-08-31",80
"2182","2015-09-01",78
"2183","2015-09-02",76
"2184","2015-09-03",78
"2185","2015-09-04",78
"2186","2015-09-08",78
"2187","2015-09-09",76
"2188","2015-09-10",74
"2189","2015-09-11",74
"2190","2015-09-14",70
"2191","2015-09-15",70
"2192","2015-09-16",74
"2193","2015-09-17",72
"2194","2015-09-18",74
"2195","2015-09-21",72
"2196","2015-09-22",70
"2197","2015-09-23",68
"2198","2015-09-24",70
"2199","2015-09-25",70
"2200","2015-09-28",70
"2201","2015-09-29",66
"2202","2015-09-30",68
"2203","2015-10-01",50
"2204","2015-10-02",48
"2205","2015-10-05",44
"2206","2015-10-06",50
"2207","2015-10-07",54
"2208","2015-10-08",52
"2209","2015-10-09",50
"2210","2015-10-12",50
"2211","2015-10-13",50
"2212","2015-10-14",48
"2213","2015-10-15",50
"2214","2015-10-16",50
"2215","2015-10-19",46
"2216","2015-10-20",46
"2217","2015-10-21",46
"2218","2015-10-22",44
"2219","2015-10-23",44
"2220","2015-10-26",44
"2221","2015-10-27",42
"2222","2015-10-28",42
"2223","2015-10-29",42
"2224","2015-10-30",42
"2225","2015-11-02",40
"2226","2015-11-03",40
"2227","2015-11-04",40
"2228","2015-11-05",44
