"","date","TSRI"
"1003","2010-12-23",4.68
"1004","2010-12-27",4.85
"1005","2010-12-28",4.9
"1006","2010-12-29",4.79
"1007","2010-12-30",4.67
"1008","2010-12-31",4.71
"1009","2011-01-03",4.84
"1010","2011-01-04",4.82
"1011","2011-01-05",4.79
"1012","2011-01-06",4.88
"1013","2011-01-07",4.67
"1014","2011-01-10",5.28
"1015","2011-01-11",5.13
"1016","2011-01-12",4.95
"1017","2011-01-13",5.07
"1018","2011-01-14",5
"1019","2011-01-18",4.9
"1020","2011-01-19",4.91
"1021","2011-01-20",5.01
"1022","2011-01-21",5.05
"1023","2011-01-24",5.15
"1024","2011-01-25",4.99
"1025","2011-01-26",4.88
"1026","2011-01-27",4.88
"1027","2011-01-28",4.99
"1028","2011-01-31",4.95
"1029","2011-02-01",5.1
"1030","2011-02-02",5.01
"1031","2011-02-03",4.94
"1032","2011-02-04",5.05
"1033","2011-02-07",4.86
"1034","2011-02-08",4.87
"1035","2011-02-09",4.9
"1036","2011-02-10",4.9
"1037","2011-02-11",4.9
"1038","2011-02-14",4.99
"1039","2011-02-15",4.92
"1040","2011-02-16",5.04
"1041","2011-02-17",4.93
"1042","2011-02-18",4.87
"1043","2011-02-22",4.85
"1044","2011-02-23",5.01
"1045","2011-02-24",5.03
"1046","2011-02-25",4.8
"1047","2011-02-28",4.95
"1048","2011-03-01",4.87
"1049","2011-03-02",4.9
"1050","2011-03-03",4.9
"1051","2011-03-04",4.9
"1052","2011-03-07",4.9
"1053","2011-03-08",4.96
"1054","2011-03-09",4.91
"1055","2011-03-10",4.9
"1056","2011-03-11",4.9
"1057","2011-03-14",4.9
"1058","2011-03-15",4.87
"1059","2011-03-16",4.87
"1060","2011-03-17",4.87
"1061","2011-03-18",4.87
"1062","2011-03-21",4.87
"1063","2011-03-22",4.87
"1064","2011-03-23",4.87
"1065","2011-03-24",4.87
"1066","2011-03-25",4.83
"1067","2011-03-28",4.77
"1068","2011-03-29",5.1
"1069","2011-03-30",5.1
"1070","2011-03-31",5.1
"1071","2011-04-01",4.99
"1072","2011-04-04",5.05
"1073","2011-04-05",5.13
"1074","2011-04-06",5.13
"1075","2011-04-07",5.05
"1076","2011-04-08",5.05
"1077","2011-04-11",5.05
"1078","2011-04-12",5.05
"1079","2011-04-13",5
"1080","2011-04-14",5
"1081","2011-04-15",5.03
"1082","2011-04-18",5.05
"1083","2011-04-19",5.13
"1084","2011-04-20",5.13
"1085","2011-04-21",5.13
"1086","2011-04-25",5.01
"1087","2011-04-26",5
"1088","2011-04-27",5.05
"1089","2011-04-28",4.89
"1090","2011-04-29",5.02
"1091","2011-05-02",4.91
"1092","2011-05-03",4.92
"1093","2011-05-04",4.92
"1094","2011-05-05",4.76
"1095","2011-05-06",5.09
"1096","2011-05-09",4.85
"1097","2011-05-10",4.93
"1098","2011-05-11",5
"1099","2011-05-12",4.87
"1100","2011-05-13",4.85
"1101","2011-05-16",4.85
"1102","2011-05-17",4.75
"1103","2011-05-18",4.73
"1104","2011-05-19",4.75
"1105","2011-05-20",4.75
"1106","2011-05-23",4.75
"1107","2011-05-24",4.75
"1108","2011-05-25",4.75
"1109","2011-05-26",4.75
"1110","2011-05-27",4.8
"1111","2011-05-31",4.85
"1112","2011-06-01",4.85
"1113","2011-06-02",4.85
"1114","2011-06-03",4.84
"1115","2011-06-06",4.75
"1116","2011-06-07",4.75
"1117","2011-06-08",4.7
"1118","2011-06-09",4.7
"1119","2011-06-10",4.7
"1120","2011-06-13",4.75
"1121","2011-06-14",4.75
"1122","2011-06-15",4.7
"1123","2011-06-16",4.69
"1124","2011-06-17",4.78
"1125","2011-06-20",4.79
"1126","2011-06-21",4.79
"1127","2011-06-22",4.62
"1128","2011-06-23",4.62
"1129","2011-06-24",4.65
"1130","2011-06-27",4.7
"1131","2011-06-28",4.7
"1132","2011-06-29",4.71
"1133","2011-06-30",4.72
"1134","2011-07-01",4.75
"1135","2011-07-05",4.77
"1136","2011-07-06",4.8
"1137","2011-07-07",4.95
"1138","2011-07-08",4.95
"1139","2011-07-11",4.65
"1140","2011-07-12",4.63
"1141","2011-07-13",4.72
"1142","2011-07-14",4.65
"1143","2011-07-15",4.65
"1144","2011-07-18",4.71
"1145","2011-07-19",4.72
"1146","2011-07-20",4.73
"1147","2011-07-21",4.72
"1148","2011-07-22",4.72
"1149","2011-07-25",4.65
"1150","2011-07-26",4.7
"1151","2011-07-27",4.63
"1152","2011-07-28",4.74
"1153","2011-07-29",4.84
"1154","2011-08-01",4.96
"1155","2011-08-02",4.96
"1156","2011-08-03",4.96
"1157","2011-08-04",4.53
"1158","2011-08-05",4.65
"1159","2011-08-08",4.5
"1160","2011-08-09",4.5
"1161","2011-08-10",4.2
"1162","2011-08-11",4.25
"1163","2011-08-12",4.35
"1164","2011-08-15",4.4
"1165","2011-08-16",4.4
"1166","2011-08-17",4.48
"1167","2011-08-18",4.31
"1168","2011-08-19",4.31
"1169","2011-08-22",4.28
"1170","2011-08-23",4.48
"1171","2011-08-24",4.35
"1172","2011-08-25",4.35
"1173","2011-08-26",4.35
"1174","2011-08-29",4.4
"1175","2011-08-30",4.5
"1176","2011-08-31",4.31
"1177","2011-09-01",4.31
"1178","2011-09-02",4.31
"1179","2011-09-06",4.5
"1180","2011-09-07",4.5
"1181","2011-09-08",4.5
"1182","2011-09-09",4.5
"1183","2011-09-12",4.4
"1184","2011-09-13",4.4
"1185","2011-09-14",4.5
"1186","2011-09-15",4.5
"1187","2011-09-16",4.5
"1188","2011-09-19",4.5
"1189","2011-09-20",4.28
"1190","2011-09-21",4.28
"1191","2011-09-22",4.19
"1192","2011-09-23",4.19
"1193","2011-09-26",4.15
"1194","2011-09-27",4.15
"1195","2011-09-28",4.15
"1196","2011-09-29",4.15
"1197","2011-09-30",4.24
"1198","2011-10-03",4.15
"1199","2011-10-04",4.1
"1200","2011-10-05",4
"1201","2011-10-06",4
"1202","2011-10-07",4
"1203","2011-10-10",3.99
"1204","2011-10-11",4
"1205","2011-10-12",4.11
"1206","2011-10-13",4.11
"1207","2011-10-14",4.11
"1208","2011-10-17",4.11
"1209","2011-10-18",4.17
"1210","2011-10-19",4.17
"1211","2011-10-20",4.17
"1212","2011-10-21",4.17
"1213","2011-10-24",4.18
"1214","2011-10-25",4.18
"1215","2011-10-26",4.2
"1216","2011-10-27",4
"1217","2011-10-28",4.01
"1218","2011-10-31",4.01
"1219","2011-11-01",4.01
"1220","2011-11-02",4.01
"1221","2011-11-03",4.05
"1222","2011-11-04",4.05
"1223","2011-11-07",4.05
"1224","2011-11-08",4.06
"1225","2011-11-09",4.03
"1226","2011-11-10",4.03
"1227","2011-11-11",4.04
"1228","2011-11-14",4.06
"1229","2011-11-15",4.05
"1230","2011-11-16",3.92
"1231","2011-11-17",4
"1232","2011-11-18",4
"1233","2011-11-21",3.95
"1234","2011-11-22",3.85
"1235","2011-11-23",3.84
"1236","2011-11-25",3.85
"1237","2011-11-28",3.88
"1238","2011-11-29",3.88
"1239","2011-11-30",4.28
"1240","2011-12-01",4
"1241","2011-12-02",4
"1242","2011-12-05",4.26
"1243","2011-12-06",4.05
"1244","2011-12-07",4
"1245","2011-12-08",4.06
"1246","2011-12-09",4.01
"1247","2011-12-12",4
"1248","2011-12-13",4
"1249","2011-12-14",4
"1250","2011-12-15",4
"1251","2011-12-16",4
"1252","2011-12-19",4
"1253","2011-12-20",4.05
"1254","2011-12-21",4.01
"1255","2011-12-22",4
"1256","2011-12-23",4.02
"1257","2011-12-27",4
"1258","2011-12-28",4
"1259","2011-12-29",4.16
"1260","2011-12-30",4.15
"1261","2012-01-03",4.15
"1262","2012-01-04",4.15
"1263","2012-01-05",4.09
"1264","2012-01-06",4.07
"1265","2012-01-09",4.2
"1266","2012-01-10",4.4
"1267","2012-01-11",4.4
"1268","2012-01-12",4.51
"1269","2012-01-13",4.5
"1270","2012-01-17",4.44
"1271","2012-01-18",4.4
"1272","2012-01-19",4.45
"1273","2012-01-20",4.45
"1274","2012-01-23",4.48
"1275","2012-01-24",4.13
"1276","2012-01-25",4.47
"1277","2012-01-26",4.47
"1278","2012-01-27",4.49
"1279","2012-01-30",4.5
"1280","2012-01-31",4.16
"1281","2012-02-01",4.48
"1282","2012-02-02",4.48
"1283","2012-02-03",4.18
"1284","2012-02-06",4.45
"1285","2012-02-07",4.35
"1286","2012-02-08",4.32
"1287","2012-02-09",4.32
"1288","2012-02-10",4.32
"1289","2012-02-13",4.35
"1290","2012-02-14",4.21
"1291","2012-02-15",4.19
"1292","2012-02-16",4.31
"1293","2012-02-17",4.31
"1294","2012-02-21",4.97
"1295","2012-02-22",4.37
"1296","2012-02-23",4.66
"1297","2012-02-24",4.66
"1298","2012-02-27",4.8
"1299","2012-02-28",4.41
"1300","2012-02-29",4.41
"1301","2012-03-01",4.41
"1302","2012-03-02",4.34
"1303","2012-03-05",4.34
"1304","2012-03-06",4.41
"1305","2012-03-07",4.41
"1306","2012-03-08",4.65
"1307","2012-03-09",4.65
"1308","2012-03-12",4.43
"1309","2012-03-13",4.43
"1310","2012-03-14",4.43
"1311","2012-03-15",4.43
"1312","2012-03-16",4.43
"1313","2012-03-19",4.36
"1314","2012-03-20",4.5
"1315","2012-03-21",4.36
"1316","2012-03-22",4.41
"1317","2012-03-23",4.41
"1318","2012-03-26",4.5
"1319","2012-03-27",4.5
"1320","2012-03-28",4.5
"1321","2012-03-29",4.5
"1322","2012-03-30",4.5
"1323","2012-04-02",4.48
"1324","2012-04-03",4.48
"1325","2012-04-04",4.5
"1326","2012-04-05",4.65
"1327","2012-04-09",4.65
"1328","2012-04-10",4.65
"1329","2012-04-11",4.44
"1330","2012-04-12",4.43
"1331","2012-04-13",4.43
"1332","2012-04-16",4.4
"1333","2012-04-17",4.4
"1334","2012-04-18",4.4
"1335","2012-04-19",4.4
"1336","2012-04-20",4.4
"1337","2012-04-23",4.4
"1338","2012-04-24",4.47
"1339","2012-04-25",4.47
"1340","2012-04-26",4.47
"1341","2012-04-27",4.36
"1342","2012-04-30",4.36
"1343","2012-05-01",4.36
"1344","2012-05-02",4.36
"1345","2012-05-03",4.37
"1346","2012-05-04",4.37
"1347","2012-05-07",4.37
"1348","2012-05-08",4.37
"1349","2012-05-09",4.37
"1350","2012-05-10",4.4
"1351","2012-05-11",4.41
"1352","2012-05-14",4.41
"1353","2012-05-15",4.42
"1354","2012-05-16",4.41
"1355","2012-05-17",4.45
"1356","2012-05-18",4.45
"1357","2012-05-21",4.35
"1358","2012-05-22",4.25
"1359","2012-05-23",4.25
"1360","2012-05-24",4.2
"1361","2012-05-25",4.19
"1362","2012-05-29",4.19
"1363","2012-05-30",4.24
"1364","2012-05-31",4.24
"1365","2012-06-01",4.17
"1366","2012-06-04",3.96
"1367","2012-06-05",4
"1368","2012-06-06",4
"1369","2012-06-07",4.03
"1370","2012-06-08",4.03
"1371","2012-06-11",4.03
"1372","2012-06-12",3.92
"1373","2012-06-13",3.92
"1374","2012-06-14",3.91
"1375","2012-06-15",3.92
"1376","2012-06-18",3.92
"1377","2012-06-19",3.91
"1378","2012-06-20",3.91
"1379","2012-06-21",4.1
"1380","2012-06-22",4.08
"1381","2012-06-25",4.08
"1382","2012-06-26",4.26
"1383","2012-06-27",4.24
"1384","2012-06-28",4.24
"1385","2012-06-29",4.2
"1386","2012-07-02",4.15
"1387","2012-07-03",4.19
"1388","2012-07-05",4.15
"1389","2012-07-06",4.16
"1390","2012-07-09",3.96
"1391","2012-07-10",3.96
"1392","2012-07-11",3.97
"1393","2012-07-12",3.94
"1394","2012-07-13",3.94
"1395","2012-07-16",4.1
"1396","2012-07-17",4
"1397","2012-07-18",3.92
"1398","2012-07-19",3.93
"1399","2012-07-20",3.91
"1400","2012-07-23",4.2
"1401","2012-07-24",4
"1402","2012-07-25",3.91
"1403","2012-07-26",3.9
"1404","2012-07-27",3.9
"1405","2012-07-30",3.89
"1406","2012-07-31",3.89
"1407","2012-08-01",3.89
"1408","2012-08-02",3.81
"1409","2012-08-03",3.84
"1410","2012-08-06",3.84
"1411","2012-08-07",3.71
"1412","2012-08-08",3.73
"1413","2012-08-09",3.7
"1414","2012-08-10",3.7
"1415","2012-08-13",3.95
"1416","2012-08-14",3.95
"1417","2012-08-15",3.89
"1418","2012-08-16",3.89
"1419","2012-08-17",3.88
"1420","2012-08-20",3.88
"1421","2012-08-21",3.88
"1422","2012-08-22",3.75
"1423","2012-08-23",3.75
"1424","2012-08-24",3.76
"1425","2012-08-27",3.76
"1426","2012-08-28",3.72
"1427","2012-08-29",3.72
"1428","2012-08-30",3.89
"1429","2012-08-31",3.88
"1430","2012-09-04",3.88
"1431","2012-09-05",3.88
"1432","2012-09-06",3.84
"1433","2012-09-07",3.75
"1434","2012-09-10",3.89
"1435","2012-09-11",3.76
"1436","2012-09-12",3.77
"1437","2012-09-13",3.77
"1438","2012-09-14",3.75
"1439","2012-09-17",3.75
"1440","2012-09-18",3.9
"1441","2012-09-19",3.8
"1442","2012-09-20",3.9
"1443","2012-09-21",3.9
"1444","2012-09-24",3.86
"1445","2012-09-25",3.85
"1446","2012-09-26",3.86
"1447","2012-09-27",3.95
"1448","2012-09-28",3.9
"1449","2012-10-01",3.85
"1450","2012-10-02",3.9
"1451","2012-10-03",3.9
"1452","2012-10-04",3.88
"1453","2012-10-05",3.78
"1454","2012-10-08",3.95
"1455","2012-10-09",3.93
"1456","2012-10-10",3.75
"1457","2012-10-11",3.9
"1458","2012-10-12",3.76
"1459","2012-10-15",3.95
"1460","2012-10-16",3.95
"1461","2012-10-17",4.83
"1462","2012-10-18",5.1
"1463","2012-10-19",5.07
"1464","2012-10-22",5.31
"1465","2012-10-23",5.34
"1466","2012-10-24",5.27
"1467","2012-10-25",5.28
"1468","2012-10-26",5.23
"1469","2012-10-31",4.25
"1470","2012-11-01",4.41
"1471","2012-11-02",5.02
"1472","2012-11-05",5.06
"1473","2012-11-06",5.05
"1474","2012-11-07",5
"1475","2012-11-08",4.83
"1476","2012-11-09",4.9
"1477","2012-11-12",4.89
"1478","2012-11-13",4.84
"1479","2012-11-14",4.91
"1480","2012-11-15",4.81
"1481","2012-11-16",4.82
"1482","2012-11-19",4.9
"1483","2012-11-20",4.75
"1484","2012-11-21",4.88
"1485","2012-11-23",4.88
"1486","2012-11-26",4.9
"1487","2012-11-27",5.05
"1488","2012-11-28",5.05
"1489","2012-11-29",5.08
"1490","2012-11-30",5.17
"1491","2012-12-03",3.7
"1492","2012-12-04",3.59
"1493","2012-12-05",3.45
"1494","2012-12-06",3.29
"1495","2012-12-07",3.11
"1496","2012-12-10",3.15
"1497","2012-12-11",3.25
"1498","2012-12-12",3.13
"1499","2012-12-13",3.13
"1500","2012-12-14",3.11
"1501","2012-12-17",3.04
"1502","2012-12-18",2.84
"1503","2012-12-19",2.81
"1504","2012-12-20",2.84
"1505","2012-12-21",2.88
"1506","2012-12-24",2.91
"1507","2012-12-26",2.92
"1508","2012-12-27",2.92
"1509","2012-12-28",2.92
"1510","2012-12-31",3.02
"1511","2013-01-02",3.15
"1512","2013-01-03",3.12
"1513","2013-01-04",3.12
"1514","2013-01-07",3.13
"1515","2013-01-08",3.23
"1516","2013-01-09",3.2
"1517","2013-01-10",3.19
"1518","2013-01-11",3.38
"1519","2013-01-14",3.23
"1520","2013-01-15",3.3
"1521","2013-01-16",3.3
"1522","2013-01-17",3.31
"1523","2013-01-18",3.32
"1524","2013-01-22",3.32
"1525","2013-01-23",3.34
"1526","2013-01-24",3.32
"1527","2013-01-25",3.3
"1528","2013-01-28",3.35
"1529","2013-01-29",3.35
"1530","2013-01-30",3.22
"1531","2013-01-31",3.25
"1532","2013-02-01",3.23
"1533","2013-02-04",3.29
"1534","2013-02-05",3.29
"1535","2013-02-06",3.35
"1536","2013-02-07",3.3
"1537","2013-02-08",3.3
"1538","2013-02-11",3.3
"1539","2013-02-12",3.34
"1540","2013-02-13",3.35
"1541","2013-02-14",3.35
"1542","2013-02-15",3.35
"1543","2013-02-19",3.29
"1544","2013-02-20",3.29
"1545","2013-02-21",3.34
"1546","2013-02-22",3.29
"1547","2013-02-25",3.25
"1548","2013-02-26",3.24
"1549","2013-02-27",3.25
"1550","2013-02-28",3.31
"1551","2013-03-01",3.25
"1552","2013-03-04",3.25
"1553","2013-03-05",3.26
"1554","2013-03-06",3.31
"1555","2013-03-07",3.28
"1556","2013-03-08",3.25
"1557","2013-03-11",3.18
"1558","2013-03-12",3.29
"1559","2013-03-13",3.28
"1560","2013-03-14",3.28
"1561","2013-03-15",3.27
"1562","2013-03-18",3.22
"1563","2013-03-19",3.22
"1564","2013-03-20",3.23
"1565","2013-03-21",3.38
"1566","2013-03-22",3.71
"1567","2013-03-25",3.4
"1568","2013-03-26",3.47
"1569","2013-03-27",3.53
"1570","2013-03-28",3.91
"1571","2013-04-01",3.91
"1572","2013-04-02",3.75
"1573","2013-04-03",3.75
"1574","2013-04-04",3.7
"1575","2013-04-05",3.34
"1576","2013-04-08",3.61
"1577","2013-04-09",3.61
"1578","2013-04-10",3.61
"1579","2013-04-11",3.61
"1580","2013-04-12",3.33
"1581","2013-04-15",3.34
"1582","2013-04-16",3.38
"1583","2013-04-17",3.38
"1584","2013-04-18",3.39
"1585","2013-04-19",3.39
"1586","2013-04-22",3.39
"1587","2013-04-23",3.39
"1588","2013-04-24",3.36
"1589","2013-04-25",3.36
"1590","2013-04-26",3.36
"1591","2013-04-29",3.36
"1592","2013-04-30",3.46
"1593","2013-05-01",3.22
"1594","2013-05-02",3.22
"1595","2013-05-03",3.08
"1596","2013-05-06",3.41
"1597","2013-05-07",3.07
"1598","2013-05-08",3.37
"1599","2013-05-09",3.37
"1600","2013-05-10",3.18
"1601","2013-05-13",3.21
"1602","2013-05-14",3.25
"1603","2013-05-15",3.2
"1604","2013-05-16",3.2
"1605","2013-05-17",3.16
"1606","2013-05-20",3.16
"1607","2013-05-21",3.06
"1608","2013-05-22",3.07
"1609","2013-05-23",3.1
"1610","2013-05-24",3.07
"1611","2013-05-28",3.06
"1612","2013-05-29",3.03
"1613","2013-05-30",3.03
"1614","2013-05-31",3.2
"1615","2013-06-03",3.03
"1616","2013-06-04",3.03
"1617","2013-06-05",3.03
"1618","2013-06-06",3.03
"1619","2013-06-07",3.2
"1620","2013-06-10",3.2
"1621","2013-06-11",3.2
"1622","2013-06-12",3.02
"1623","2013-06-13",3
"1624","2013-06-14",3
"1625","2013-06-17",3.18
"1626","2013-06-18",3.02
"1627","2013-06-19",3.02
"1628","2013-06-20",3.02
"1629","2013-06-21",3
"1630","2013-06-24",3
"1631","2013-06-25",3
"1632","2013-06-26",3.04
"1633","2013-06-27",3.02
"1634","2013-06-28",3
"1635","2013-07-01",2.93
"1636","2013-07-02",2.94
"1637","2013-07-03",2.94
"1638","2013-07-05",2.94
"1639","2013-07-08",2.94
"1640","2013-07-09",3.15
"1641","2013-07-10",2.9
"1642","2013-07-11",2.9
"1643","2013-07-12",2.92
"1644","2013-07-15",2.9
"1645","2013-07-16",3.19
"1646","2013-07-17",3.2
"1647","2013-07-18",3
"1648","2013-07-19",3
"1649","2013-07-22",3
"1650","2013-07-23",3
"1651","2013-07-24",3.18
"1652","2013-07-25",3
"1653","2013-07-26",3
"1654","2013-07-29",3
"1655","2013-07-30",3
"1656","2013-07-31",3
"1657","2013-08-01",3.01
"1658","2013-08-02",2.99
"1659","2013-08-05",3.05
"1660","2013-08-06",3.04
"1661","2013-08-07",2.97
"1662","2013-08-08",3.18
"1663","2013-08-09",3.15
"1664","2013-08-12",3.08
"1665","2013-08-13",3.19
"1666","2013-08-14",3.19
"1667","2013-08-15",3.2
"1668","2013-08-16",3.2
"1669","2013-08-19",3.2
"1670","2013-08-20",3.2
"1671","2013-08-21",3.2
"1672","2013-08-22",3.2
"1673","2013-08-23",3.18
"1674","2013-08-26",3.18
"1675","2013-08-27",3.18
"1676","2013-08-28",3.2
"1677","2013-08-29",3.2
"1678","2013-08-30",3.2
"1679","2013-09-03",3.2
"1680","2013-09-04",3.35
"1681","2013-09-05",3.35
"1682","2013-09-06",3.35
"1683","2013-09-09",3.25
"1684","2013-09-10",3.1
"1685","2013-09-11",3.18
"1686","2013-09-12",3.15
"1687","2013-09-13",3.15
"1688","2013-09-16",3.15
"1689","2013-09-17",3.15
"1690","2013-09-18",3.22
"1691","2013-09-19",3.22
"1692","2013-09-20",3.27
"1693","2013-09-23",3.37
"1694","2013-09-24",3.37
"1695","2013-09-25",3.4
"1696","2013-09-26",3.16
"1697","2013-09-27",3.15
"1698","2013-09-30",3.42
"1699","2013-10-01",3.42
"1700","2013-10-02",3.42
"1701","2013-10-03",3.42
"1702","2013-10-04",3.4
"1703","2013-10-07",3.4
"1704","2013-10-08",3.38
"1705","2013-10-09",3.37
"1706","2013-10-10",3.37
"1707","2013-10-11",3.28
"1708","2013-10-14",3.28
"1709","2013-10-15",3.62
"1710","2013-10-16",3.62
"1711","2013-10-17",3.61
"1712","2013-10-18",3.62
"1713","2013-10-21",3.62
"1714","2013-10-22",3.61
"1715","2013-10-23",3.65
"1716","2013-10-24",3.7
"1717","2013-10-25",3.7
"1718","2013-10-28",3.7
"1719","2013-10-29",3.75
"1720","2013-10-30",3.78
"1721","2013-10-31",3.71
"1722","2013-11-01",3.4
"1723","2013-11-04",3.5
"1724","2013-11-05",3.5
"1725","2013-11-06",3.5
"1726","2013-11-07",3.45
"1727","2013-11-08",3.45
"1728","2013-11-11",3.45
"1729","2013-11-12",3.64
"1730","2013-11-13",3.64
"1731","2013-11-14",3.64
"1732","2013-11-15",3.64
"1733","2013-11-18",3.59
"1734","2013-11-19",3.59
"1735","2013-11-20",3.59
"1736","2013-11-21",3.59
"1737","2013-11-22",3.59
"1738","2013-11-25",3.48
"1739","2013-11-26",3.44
"1740","2013-11-27",3.44
"1741","2013-11-29",3.44
"1742","2013-12-02",3.44
"1743","2013-12-03",3.44
"1744","2013-12-04",3.49
"1745","2013-12-05",3.49
"1746","2013-12-06",3.45
"1747","2013-12-09",3.5
"1748","2013-12-10",3.5
"1749","2013-12-11",3.6
"1750","2013-12-12",3.75
"1751","2013-12-13",3.43
"1752","2013-12-16",3.49
"1753","2013-12-17",3.61
"1754","2013-12-18",3.61
"1755","2013-12-19",3.58
"1756","2013-12-20",3.48
"1757","2013-12-23",3.39
"1758","2013-12-24",3.36
"1759","2013-12-26",3.37
"1760","2013-12-27",3.84
"1761","2013-12-30",3.43
"1762","2013-12-31",3.36
"1763","2014-01-02",3.67
"1764","2014-01-03",3.36
"1765","2014-01-06",3.4
"1766","2014-01-07",3.38
"1767","2014-01-08",3.37
"1768","2014-01-09",3.37
"1769","2014-01-10",3.27
"1770","2014-01-13",3.33
"1771","2014-01-14",3.39
"1772","2014-01-15",3.35
"1773","2014-01-16",3.29
"1774","2014-01-17",3.25
"1775","2014-01-21",3.25
"1776","2014-01-22",3.26
"1777","2014-01-23",3.15
"1778","2014-01-24",3.06
"1779","2014-01-27",3.1
"1780","2014-01-28",3.03
"1781","2014-01-29",2.98
"1782","2014-01-30",3.04
"1783","2014-01-31",2.99
"1784","2014-02-03",2.98
"1785","2014-02-04",3
"1786","2014-02-05",3
"1787","2014-02-06",3.02
"1788","2014-02-07",3.15
"1789","2014-02-10",3.12
"1790","2014-02-11",3.12
"1791","2014-02-12",3.2
"1792","2014-02-13",3.2
"1793","2014-02-14",3.2
"1794","2014-02-18",3.17
"1795","2014-02-19",3.16
"1796","2014-02-20",3.16
"1797","2014-02-21",3.25
"1798","2014-02-24",3.25
"1799","2014-02-25",3.25
"1800","2014-02-26",3.27
"1801","2014-02-27",3.27
"1802","2014-02-28",3.27
"1803","2014-03-03",3.28
"1804","2014-03-04",3.36
"1805","2014-03-05",3.36
"1806","2014-03-06",3.4
"1807","2014-03-07",3.28
"1808","2014-03-10",3.28
"1809","2014-03-11",3.33
"1810","2014-03-12",3.28
"1811","2014-03-13",3.28
"1812","2014-03-14",3.44
"1813","2014-03-17",3.44
"1814","2014-03-18",3.4
"1815","2014-03-19",3.4
"1816","2014-03-20",3.4
"1817","2014-03-21",3.51
"1818","2014-03-24",3.51
"1819","2014-03-25",3.53
"1820","2014-03-26",3.53
"1821","2014-03-27",3.65
"1822","2014-03-28",3.43
"1823","2014-03-31",3.36
"1824","2014-04-01",3.36
"1825","2014-04-02",3.5
"1826","2014-04-03",3.47
"1827","2014-04-04",3.47
"1828","2014-04-07",3.49
"1829","2014-04-08",3.49
"1830","2014-04-09",3.49
"1831","2014-04-10",3.49
"1832","2014-04-11",3.47
"1833","2014-04-14",3.31
"1834","2014-04-15",3.38
"1835","2014-04-16",3.38
"1836","2014-04-17",3.4
"1837","2014-04-21",3.32
"1838","2014-04-22",3.19
"1839","2014-04-23",3.13
"1840","2014-04-24",3.13
"1841","2014-04-25",3.15
"1842","2014-04-28",3.11
"1843","2014-04-29",3.08
"1844","2014-04-30",3.02
"1845","2014-05-01",3.02
"1846","2014-05-02",3.05
"1847","2014-05-05",3.07
"1848","2014-05-06",3.07
"1849","2014-05-07",3.07
"1850","2014-05-08",2.99
"1851","2014-05-09",2.99
"1852","2014-05-12",3.03
"1853","2014-05-13",3
"1854","2014-05-14",3
"1855","2014-05-15",3
"1856","2014-05-16",3
"1857","2014-05-19",3.05
"1858","2014-05-20",3.05
"1859","2014-05-21",3.05
"1860","2014-05-22",3.05
"1861","2014-05-23",3
"1862","2014-05-27",3.25
"1863","2014-05-28",3.25
"1864","2014-05-29",3.01
"1865","2014-05-30",3.07
"1866","2014-06-02",3.07
"1867","2014-06-03",3.07
"1868","2014-06-04",3.07
"1869","2014-06-05",3.03
"1870","2014-06-06",3.13
"1871","2014-06-09",3.01
"1872","2014-06-10",3.01
"1873","2014-06-11",3.01
"1874","2014-06-12",3.01
"1875","2014-06-13",3.02
"1876","2014-06-16",3.02
"1877","2014-06-17",3.03
"1878","2014-06-18",3
"1879","2014-06-19",3
"1880","2014-06-20",3.04
"1881","2014-06-23",3
"1882","2014-06-24",3
"1883","2014-06-25",3
"1884","2014-06-26",3.17
"1885","2014-06-27",3.15
"1886","2014-06-30",2.98
"1887","2014-07-01",3.01
"1888","2014-07-02",3.02
"1889","2014-07-03",3.02
"1890","2014-07-07",2.99
"1891","2014-07-08",3.01
"1892","2014-07-09",2.97
"1893","2014-07-10",2.98
"1894","2014-07-11",2.9
"1895","2014-07-14",2.91
"1896","2014-07-15",3.23
"1897","2014-07-16",3.18
"1898","2014-07-17",3.23
"1899","2014-07-18",3.23
"1900","2014-07-21",3.34
"1901","2014-07-22",3.29
"1902","2014-07-23",3.1
"1903","2014-07-24",3.23
"1904","2014-07-25",3.14
"1905","2014-07-28",3.18
"1906","2014-07-29",3.2
"1907","2014-07-30",3.17
"1908","2014-07-31",3.17
"1909","2014-08-01",3.11
"1910","2014-08-04",3.11
"1911","2014-08-05",3.12
"1912","2014-08-06",3.12
"1913","2014-08-07",3.12
"1914","2014-08-08",3.05
"1915","2014-08-11",3.18
"1916","2014-08-12",3.2
"1917","2014-08-13",3.19
"1918","2014-08-14",3.13
"1919","2014-08-15",3.16
"1920","2014-08-18",3.16
"1921","2014-08-19",3.16
"1922","2014-08-20",3.2
"1923","2014-08-21",3.21
"1924","2014-08-22",3.21
"1925","2014-08-25",3.21
"1926","2014-08-26",3.28
"1927","2014-08-27",3.23
"1928","2014-08-28",3.18
"1929","2014-08-29",3.2
"1930","2014-09-02",3.2
"1931","2014-09-03",3.3
"1932","2014-09-04",3.24
"1933","2014-09-05",3.2
"1934","2014-09-08",3.07
"1935","2014-09-09",3.22
"1936","2014-09-10",3.1
"1937","2014-09-11",3.19
"1938","2014-09-12",3.17
"1939","2014-09-15",3.21
"1940","2014-09-16",3.14
"1941","2014-09-17",3.09
"1942","2014-09-18",3.12
