"","date","IBP"
"968","2017-12-14",71.099998
"969","2017-12-15",72.849998
"970","2017-12-18",75.099998
"971","2017-12-19",73.050003
"972","2017-12-20",74.349998
"973","2017-12-21",74.949997
"974","2017-12-22",74.5
"975","2017-12-26",75
"976","2017-12-27",76.25
"977","2017-12-28",76.199997
"978","2017-12-29",75.949997
"979","2018-01-02",75.75
"980","2018-01-03",77.599998
"981","2018-01-04",75.300003
"982","2018-01-05",75.25
"983","2018-01-08",74.400002
"984","2018-01-09",76.150002
"985","2018-01-10",72.949997
"986","2018-01-11",73.25
"987","2018-01-12",73
"988","2018-01-16",72.400002
"989","2018-01-17",74.300003
"990","2018-01-18",74
"991","2018-01-19",74.400002
"992","2018-01-22",74.400002
"993","2018-01-23",73.699997
"994","2018-01-24",73.349998
"995","2018-01-25",73.400002
"996","2018-01-26",73.949997
"997","2018-01-29",73.5
"998","2018-01-30",73.900002
"999","2018-01-31",71.949997
"1000","2018-02-01",71.25
"1001","2018-02-02",66.800003
"1002","2018-02-05",63
"1003","2018-02-06",66
"1004","2018-02-07",64.550003
"1005","2018-02-08",61.599998
"1006","2018-02-09",63.349998
"1007","2018-02-12",62.650002
"1008","2018-02-13",61.5
"1009","2018-02-14",62.150002
"1010","2018-02-15",64
"1011","2018-02-16",69.849998
"1012","2018-02-20",64.699997
"1013","2018-02-21",65.599998
"1014","2018-02-22",65.699997
"1015","2018-02-23",66.550003
"1016","2018-02-26",68.150002
"1017","2018-02-27",68
"1018","2018-02-28",59.75
"1019","2018-03-01",55.549999
"1020","2018-03-02",57.849998
"1021","2018-03-05",57.25
"1022","2018-03-06",59.700001
"1023","2018-03-07",62.099998
"1024","2018-03-08",59.700001
"1025","2018-03-09",61.849998
"1026","2018-03-12",61.799999
"1027","2018-03-13",63.75
"1028","2018-03-14",63.099998
"1029","2018-03-15",61.099998
"1030","2018-03-16",61.349998
"1031","2018-03-19",59.400002
"1032","2018-03-20",59.450001
"1033","2018-03-21",60.75
"1034","2018-03-22",59
"1035","2018-03-23",58.700001
"1036","2018-03-26",61.25
"1037","2018-03-27",59.950001
"1038","2018-03-28",59.549999
"1039","2018-03-29",60.049999
"1040","2018-04-02",57.450001
"1041","2018-04-03",56.049999
"1042","2018-04-04",59
"1043","2018-04-05",61.349998
"1044","2018-04-06",59.150002
"1045","2018-04-09",57.900002
"1046","2018-04-10",56.049999
"1047","2018-04-11",55.650002
"1048","2018-04-12",52.950001
"1049","2018-04-13",52.049999
"1050","2018-04-16",53.450001
"1051","2018-04-17",55.400002
"1052","2018-04-18",55.849998
"1053","2018-04-19",56.200001
"1054","2018-04-20",55.25
"1055","2018-04-23",57.450001
"1056","2018-04-24",58.049999
"1057","2018-04-25",58.450001
"1058","2018-04-26",59
"1059","2018-04-27",59.599998
"1060","2018-04-30",57.700001
"1061","2018-05-01",58.25
"1062","2018-05-02",57.049999
"1063","2018-05-03",57.099998
"1064","2018-05-04",58.299999
"1065","2018-05-07",59.75
"1066","2018-05-08",60.450001
"1067","2018-05-09",60.75
"1068","2018-05-10",59.950001
"1069","2018-05-11",59.299999
"1070","2018-05-14",60.349998
"1071","2018-05-15",57.5
"1072","2018-05-16",58
"1073","2018-05-17",59.849998
"1074","2018-05-18",62
"1075","2018-05-21",62.150002
"1076","2018-05-22",60.450001
"1077","2018-05-23",61.650002
"1078","2018-05-24",60.799999
"1079","2018-05-25",61.75
"1080","2018-05-29",61.599998
"1081","2018-05-30",61.25
"1082","2018-05-31",60.650002
"1083","2018-06-01",60.450001
"1084","2018-06-04",61.900002
"1085","2018-06-05",62.450001
"1086","2018-06-06",62.25
"1087","2018-06-07",63.599998
"1088","2018-06-08",64.75
"1089","2018-06-11",64.300003
"1090","2018-06-12",65.699997
"1091","2018-06-13",61.650002
"1092","2018-06-14",62
"1093","2018-06-15",60.900002
"1094","2018-06-18",59.799999
"1095","2018-06-19",60.700001
"1096","2018-06-20",60.75
"1097","2018-06-21",59.700001
"1098","2018-06-22",58.25
"1099","2018-06-25",57.799999
"1100","2018-06-26",59.349998
"1101","2018-06-27",58.599998
"1102","2018-06-28",58.400002
"1103","2018-06-29",56.549999
"1104","2018-07-02",55.75
"1105","2018-07-03",54.450001
"1106","2018-07-05",55.349998
"1107","2018-07-06",56.150002
"1108","2018-07-09",57.150002
"1109","2018-07-10",56.099998
"1110","2018-07-11",55.25
"1111","2018-07-12",55.049999
"1112","2018-07-13",55.150002
"1113","2018-07-16",54.799999
"1114","2018-07-17",57
"1115","2018-07-18",57.599998
"1116","2018-07-19",59.349998
"1117","2018-07-20",58.349998
"1118","2018-07-23",57.200001
"1119","2018-07-24",54.849998
"1120","2018-07-25",53.5
"1121","2018-07-26",54.75
"1122","2018-07-27",53
"1123","2018-07-30",53.650002
"1124","2018-07-31",54.599998
"1125","2018-08-01",54.099998
"1126","2018-08-02",52.5
"1127","2018-08-03",50.650002
"1128","2018-08-06",52.150002
"1129","2018-08-07",53.599998
"1130","2018-08-08",52.549999
"1131","2018-08-09",52.75
"1132","2018-08-10",50.75
"1133","2018-08-13",49.099998
"1134","2018-08-14",48.200001
"1135","2018-08-15",49.150002
"1136","2018-08-16",49.849998
"1137","2018-08-17",49.349998
"1138","2018-08-20",45.200001
"1139","2018-08-21",48.049999
"1140","2018-08-22",47.5
"1141","2018-08-23",46.700001
"1142","2018-08-24",47.099998
"1143","2018-08-27",48.400002
"1144","2018-08-28",47.549999
"1145","2018-08-29",47.450001
"1146","2018-08-30",46.849998
"1147","2018-08-31",46.549999
"1148","2018-09-04",46.450001
"1149","2018-09-05",47.650002
"1150","2018-09-06",47.299999
"1151","2018-09-07",46.849998
"1152","2018-09-10",47.099998
"1153","2018-09-11",48.799999
"1154","2018-09-12",50.400002
"1155","2018-09-13",48.299999
"1156","2018-09-14",48.200001
"1157","2018-09-17",45.799999
"1158","2018-09-18",46.200001
"1159","2018-09-19",47.549999
"1160","2018-09-20",45.650002
"1161","2018-09-21",45.099998
"1162","2018-09-24",44.200001
"1163","2018-09-25",43.599998
"1164","2018-09-26",40.450001
"1165","2018-09-27",39.75
"1166","2018-09-28",39
"1167","2018-10-01",38.709999
"1168","2018-10-02",37.959999
"1169","2018-10-03",38.09
"1170","2018-10-04",38.07
"1171","2018-10-05",37.18
"1172","2018-10-08",38.240002
"1173","2018-10-09",37.18
"1174","2018-10-10",36.439999
"1175","2018-10-11",35.740002
"1176","2018-10-12",35.5
"1177","2018-10-15",34.369999
"1178","2018-10-16",36.360001
"1179","2018-10-17",33.330002
"1180","2018-10-18",31.85
"1181","2018-10-19",30.719999
"1182","2018-10-22",30.35
"1183","2018-10-23",30.959999
"1184","2018-10-24",29.68
"1185","2018-10-25",31.280001
"1186","2018-10-26",29.940001
"1187","2018-10-29",29.809999
"1188","2018-10-30",30.780001
"1189","2018-10-31",30.459999
"1190","2018-11-01",35.279999
"1191","2018-11-02",35.16
"1192","2018-11-05",35.810001
"1193","2018-11-06",36.060001
"1194","2018-11-07",37.209999
"1195","2018-11-08",36.189999
"1196","2018-11-09",35.849998
"1197","2018-11-12",35.48
"1198","2018-11-13",36.52
"1199","2018-11-14",36.23
"1200","2018-11-15",33.98
"1201","2018-11-16",34.959999
"1202","2018-11-19",34.630001
"1203","2018-11-20",35.91
"1204","2018-11-21",36.669998
"1205","2018-11-23",36.490002
"1206","2018-11-26",37.139999
"1207","2018-11-27",37.419998
"1208","2018-11-28",39.299999
"1209","2018-11-29",38.599998
"1210","2018-11-30",38.73
"1211","2018-12-03",38.77
"1212","2018-12-04",34.84
"1213","2018-12-06",35.290001
"1214","2018-12-07",35.509998
"1215","2018-12-10",34.580002
"1216","2018-12-11",33.490002
"1217","2018-12-12",34.810001
"1218","2018-12-13",33.98
"1219","2018-12-14",32.759998
"1220","2018-12-17",32.82
"1221","2018-12-18",33.720001
"1222","2018-12-19",32.740002
"1223","2018-12-20",32.5
"1224","2018-12-21",31.91
"1225","2018-12-24",31.57
"1226","2018-12-26",33.360001
"1227","2018-12-27",33.310001
"1228","2018-12-28",33.560001
"1229","2018-12-31",33.689999
"1230","2019-01-02",34.459999
"1231","2019-01-03",34.400002
"1232","2019-01-04",37.049999
"1233","2019-01-07",38.43
"1234","2019-01-08",38.77
"1235","2019-01-09",39.77
"1236","2019-01-10",39.5
"1237","2019-01-11",39.27
"1238","2019-01-14",38.900002
"1239","2019-01-15",38.639999
"1240","2019-01-16",38.52
"1241","2019-01-17",39.07
"1242","2019-01-18",38.900002
"1243","2019-01-22",38.060001
"1244","2019-01-23",38.459999
"1245","2019-01-24",39.700001
"1246","2019-01-25",39.689999
"1247","2019-01-28",39.990002
"1248","2019-01-29",40.490002
"1249","2019-01-30",40.599998
"1250","2019-01-31",42.110001
"1251","2019-02-01",42.23
"1252","2019-02-04",43.220001
"1253","2019-02-05",43.630001
"1254","2019-02-06",42.18
"1255","2019-02-07",42.119999
"1256","2019-02-08",41.84
"1257","2019-02-11",42.240002
"1258","2019-02-12",44.82
"1259","2019-02-13",44.009998
"1260","2019-02-14",43.98
"1261","2019-02-15",44.869999
"1262","2019-02-19",45.279999
"1263","2019-02-20",44.439999
"1264","2019-02-21",46.029999
"1265","2019-02-22",46.529999
"1266","2019-02-25",45.779999
"1267","2019-02-26",45.650002
"1268","2019-02-27",45.459999
"1269","2019-02-28",43.619999
"1270","2019-03-01",46.900002
"1271","2019-03-04",46.880001
"1272","2019-03-05",46.23
"1273","2019-03-06",45.650002
"1274","2019-03-07",46.540001
"1275","2019-03-08",46.41
"1276","2019-03-11",45
"1277","2019-03-12",44.669998
"1278","2019-03-13",44.169998
"1279","2019-03-14",43.220001
"1280","2019-03-15",44.34
"1281","2019-03-18",44.009998
"1282","2019-03-19",43.84
"1283","2019-03-20",43.529999
"1284","2019-03-21",45.380001
"1285","2019-03-22",45.209999
"1286","2019-03-25",46.810001
"1287","2019-03-26",46.84
"1288","2019-03-27",48.290001
"1289","2019-03-28",48.110001
"1290","2019-03-29",48.5
"1291","2019-04-01",48.490002
"1292","2019-04-02",48.220001
"1293","2019-04-03",49.209999
"1294","2019-04-04",50.610001
"1295","2019-04-05",51.189999
"1296","2019-04-08",51.610001
"1297","2019-04-09",50.52
"1298","2019-04-10",52.049999
"1299","2019-04-11",51.490002
"1300","2019-04-12",51.619999
"1301","2019-04-15",51.540001
"1302","2019-04-16",52.09
"1303","2019-04-17",52.150002
"1304","2019-04-18",52.189999
"1305","2019-04-22",50.200001
"1306","2019-04-23",50.75
"1307","2019-04-24",51.110001
"1308","2019-04-25",47.75
"1309","2019-04-26",47.599998
"1310","2019-04-29",47.5
"1311","2019-04-30",48.029999
"1312","2019-05-01",48.43
"1313","2019-05-02",53.119999
"1314","2019-05-03",54.950001
"1315","2019-05-06",54.740002
"1316","2019-05-07",54.860001
"1317","2019-05-08",53.049999
"1318","2019-05-09",54.549999
"1319","2019-05-10",55.23
"1320","2019-05-13",53.880001
"1321","2019-05-14",55.130001
"1322","2019-05-15",55.720001
"1323","2019-05-16",55.119999
"1324","2019-05-17",54.450001
"1325","2019-05-20",53.080002
"1326","2019-05-21",55.380001
"1327","2019-05-22",54.459999
"1328","2019-05-23",53.900002
"1329","2019-05-24",54.959999
"1330","2019-05-28",53.139999
"1331","2019-05-29",52.009998
"1332","2019-05-30",52.130001
"1333","2019-05-31",51.439999
"1334","2019-06-03",52.369999
"1335","2019-06-04",53.32
"1336","2019-06-05",53.959999
"1337","2019-06-06",53.200001
"1338","2019-06-07",54.150002
"1339","2019-06-10",54.580002
"1340","2019-06-11",52.93
"1341","2019-06-12",53.130001
"1342","2019-06-13",54.560001
"1343","2019-06-14",54.099998
"1344","2019-06-17",53.619999
"1345","2019-06-18",53.360001
"1346","2019-06-19",53.02
"1347","2019-06-20",54.459999
"1348","2019-06-21",54.049999
"1349","2019-06-24",54.290001
"1350","2019-06-25",53.759998
"1351","2019-06-26",52.16
"1352","2019-06-27",55.189999
"1353","2019-06-28",59.220001
"1354","2019-07-01",57.66
"1355","2019-07-02",57.619999
"1356","2019-07-03",58.459999
"1357","2019-07-05",57.560001
"1358","2019-07-08",57.349998
"1359","2019-07-09",55.970001
"1360","2019-07-10",56.439999
"1361","2019-07-11",56.27
"1362","2019-07-12",57.59
"1363","2019-07-15",56.389999
"1364","2019-07-16",56.959999
"1365","2019-07-17",54.5
"1366","2019-07-18",54.790001
"1367","2019-07-19",53.07
"1368","2019-07-22",52.48
"1369","2019-07-23",52.18
"1370","2019-07-24",53.59
"1371","2019-07-25",53.490002
"1372","2019-07-26",53.169998
"1373","2019-07-29",52.299999
"1374","2019-07-30",53.41
"1375","2019-07-31",53.279999
"1376","2019-08-01",52.98
"1377","2019-08-02",52.889999
"1378","2019-08-05",50.790001
"1379","2019-08-06",52.810001
"1380","2019-08-07",53.759998
"1381","2019-08-08",55.529999
"1382","2019-08-09",55.66
"1383","2019-08-12",55.779999
"1384","2019-08-13",56.66
"1385","2019-08-14",55.939999
"1386","2019-08-15",55.439999
"1387","2019-08-16",56.279999
"1388","2019-08-19",57.959999
"1389","2019-08-20",58.889999
"1390","2019-08-21",59.110001
"1391","2019-08-22",58.619999
"1392","2019-08-23",55.790001
"1393","2019-08-26",55.709999
"1394","2019-08-27",54.400002
"1395","2019-08-28",55.970001
"1396","2019-08-29",56.610001
"1397","2019-08-30",56.91
"1398","2019-09-03",54.900002
"1399","2019-09-04",55.68
"1400","2019-09-05",54.860001
"1401","2019-09-06",55.200001
"1402","2019-09-09",55.09
"1403","2019-09-10",55.099998
"1404","2019-09-11",58.529999
"1405","2019-09-12",58.459999
"1406","2019-09-13",58.200001
"1407","2019-09-16",59.130001
"1408","2019-09-17",59.66
"1409","2019-09-18",60.18
"1410","2019-09-19",60.360001
"1411","2019-09-20",59.34
"1412","2019-09-23",59.220001
"1413","2019-09-24",59.549999
"1414","2019-09-25",59.610001
"1415","2019-09-26",58.549999
"1416","2019-09-27",56.619999
"1417","2019-09-30",57.34
"1418","2019-10-01",57.060001
"1419","2019-10-02",56.759998
"1420","2019-10-03",57.150002
"1421","2019-10-04",58.700001
"1422","2019-10-07",58.869999
"1423","2019-10-08",58.380001
"1424","2019-10-09",59.279999
"1425","2019-10-10",58.91
"1426","2019-10-11",58.57
"1427","2019-10-14",58.209999
"1428","2019-10-15",61.900002
"1429","2019-10-16",62.799999
"1430","2019-10-17",65.18
"1431","2019-10-18",65.389999
"1432","2019-10-21",65.279999
"1433","2019-10-22",65.989998
"1434","2019-10-23",66.050003
"1435","2019-10-24",64.300003
"1436","2019-10-25",63.830002
"1437","2019-10-28",62.279999
"1438","2019-10-29",62
"1439","2019-10-30",63.09
"1440","2019-10-31",65.220001
"1441","2019-11-01",75.699997
"1442","2019-11-04",71.790001
"1443","2019-11-05",70.57
"1444","2019-11-06",70.68
"1445","2019-11-07",69.190002
"1446","2019-11-08",69.470001
"1447","2019-11-11",70.230003
"1448","2019-11-12",70.25
"1449","2019-11-13",71.080002
"1450","2019-11-14",70.709999
"1451","2019-11-15",69.769997
"1452","2019-11-18",71.349998
"1453","2019-11-19",71.150002
"1454","2019-11-20",71.470001
"1455","2019-11-21",72.010002
"1456","2019-11-22",71.330002
"1457","2019-11-25",71.980003
"1458","2019-11-26",72.220001
"1459","2019-11-27",71.910004
"1460","2019-11-29",71.699997
"1461","2019-12-02",69.400002
"1462","2019-12-03",70.32
"1463","2019-12-04",70.459999
"1464","2019-12-05",71.800003
"1465","2019-12-06",71.449997
"1466","2019-12-09",70.940002
"1467","2019-12-10",70.989998
"1468","2019-12-11",71.620003
"1469","2019-12-12",68.760002
"1470","2019-12-13",70.760002
"1471","2019-12-16",70
"1472","2019-12-17",72.07
"1473","2019-12-18",71.839996
"1474","2019-12-19",68.940002
"1475","2019-12-20",69.540001
"1476","2019-12-23",70.349998
"1477","2019-12-24",70.959999
"1478","2019-12-26",69.949997
"1479","2019-12-27",69.07
"1480","2019-12-30",68.779999
"1481","2019-12-31",68.870003
"1482","2020-01-02",69.059998
"1483","2020-01-03",69.540001
"1484","2020-01-06",69.82
"1485","2020-01-07",69.040001
"1486","2020-01-08",70.089996
"1487","2020-01-09",69.360001
"1488","2020-01-10",69.919998
"1489","2020-01-13",71.300003
"1490","2020-01-14",72.610001
"1491","2020-01-15",75.779999
"1492","2020-01-16",74.949997
"1493","2020-01-17",74.730003
"1494","2020-01-21",76.050003
"1495","2020-01-22",76.5
"1496","2020-01-23",79.099998
"1497","2020-01-24",77.029999
"1498","2020-01-27",76.370003
"1499","2020-01-28",77.32
"1500","2020-01-29",76.639999
"1501","2020-01-30",76.580002
"1502","2020-01-31",74.129997
"1503","2020-02-03",75.489998
"1504","2020-02-04",75.099998
"1505","2020-02-05",76.669998
"1506","2020-02-06",76.459999
"1507","2020-02-07",75.769997
"1508","2020-02-10",75.919998
"1509","2020-02-11",75.790001
"1510","2020-02-12",74.519997
"1511","2020-02-13",74.720001
"1512","2020-02-14",75.389999
"1513","2020-02-18",75.269997
"1514","2020-02-19",77.279999
"1515","2020-02-20",77.879997
"1516","2020-02-21",79.139999
"1517","2020-02-24",77.349998
"1518","2020-02-25",70.470001
"1519","2020-02-26",69.669998
"1520","2020-02-27",68.809998
"1521","2020-02-28",66.050003
"1522","2020-03-02",64.830002
"1523","2020-03-03",65.709999
"1524","2020-03-04",72.150002
"1525","2020-03-05",69.410004
"1526","2020-03-06",64.82
"1527","2020-03-09",53.740002
"1528","2020-03-10",55.599998
"1529","2020-03-11",49.610001
"1530","2020-03-12",42.139999
"1531","2020-03-13",46.689999
"1532","2020-03-16",34.43
"1533","2020-03-17",36.610001
"1534","2020-03-18",30.32
"1535","2020-03-19",36.09
"1536","2020-03-20",36.34
"1537","2020-03-23",34.650002
"1538","2020-03-24",39.130001
"1539","2020-03-25",44.419998
"1540","2020-03-26",47.09
"1541","2020-03-27",44.25
"1542","2020-03-30",40.799999
"1543","2020-03-31",39.869999
"1544","2020-04-01",33.779999
"1545","2020-04-02",34.349998
"1546","2020-04-03",31.51
"1547","2020-04-06",38.18
"1548","2020-04-07",38.09
"1549","2020-04-08",43.66
"1550","2020-04-09",44.82
"1551","2020-04-13",40.84
"1552","2020-04-14",41.48
"1553","2020-04-15",38.549999
"1554","2020-04-16",36.509998
"1555","2020-04-17",41.349998
"1556","2020-04-20",38.790001
"1557","2020-04-21",37.790001
"1558","2020-04-22",37.330002
"1559","2020-04-23",38.150002
"1560","2020-04-24",40.32
"1561","2020-04-27",42.919998
"1562","2020-04-28",46.509998
"1563","2020-04-29",52.799999
"1564","2020-04-30",49.310001
"1565","2020-05-01",46.66
"1566","2020-05-04",46.860001
"1567","2020-05-05",49.529999
"1568","2020-05-06",50.66
"1569","2020-05-07",51.82
"1570","2020-05-08",55.34
"1571","2020-05-11",52.810001
"1572","2020-05-12",49.700001
"1573","2020-05-13",47.860001
"1574","2020-05-14",48.099998
"1575","2020-05-15",50.34
"1576","2020-05-18",57.09
"1577","2020-05-19",56.560001
"1578","2020-05-20",57.439999
"1579","2020-05-21",59.400002
"1580","2020-05-22",61.59
"1581","2020-05-26",64.089996
"1582","2020-05-27",70.68
"1583","2020-05-28",66.059998
"1584","2020-05-29",64.279999
"1585","2020-06-01",67.82
"1586","2020-06-02",68.830002
"1587","2020-06-03",70.849998
"1588","2020-06-04",70.93
"1589","2020-06-05",74.290001
"1590","2020-06-08",71.730003
"1591","2020-06-09",73.510002
"1592","2020-06-10",72.690002
"1593","2020-06-11",65.269997
"1594","2020-06-12",67.5
"1595","2020-06-15",72.690002
"1596","2020-06-16",73.010002
"1597","2020-06-17",71.720001
"1598","2020-06-18",70.150002
"1599","2020-06-19",69.650002
"1600","2020-06-22",69.459999
"1601","2020-06-23",71.949997
"1602","2020-06-24",67.440002
"1603","2020-06-25",66.449997
"1604","2020-06-26",64
"1605","2020-06-29",67.330002
"1606","2020-06-30",68.779999
"1607","2020-07-01",67.169998
"1608","2020-07-02",68.349998
"1609","2020-07-06",70.870003
"1610","2020-07-07",68.190002
"1611","2020-07-08",72.870003
"1612","2020-07-09",70.480003
"1613","2020-07-10",71.779999
"1614","2020-07-13",69.550003
"1615","2020-07-14",71.989998
"1616","2020-07-15",75.860001
"1617","2020-07-16",77.339996
"1618","2020-07-17",76.980003
"1619","2020-07-20",77.68
"1620","2020-07-21",76.830002
"1621","2020-07-22",81.550003
"1622","2020-07-23",79.459999
"1623","2020-07-24",78.629997
"1624","2020-07-27",80.610001
"1625","2020-07-28",77.660004
"1626","2020-07-29",80.790001
"1627","2020-07-30",81.339996
"1628","2020-07-31",79.110001
"1629","2020-08-03",83.889999
"1630","2020-08-04",81.580002
"1631","2020-08-05",84.650002
"1632","2020-08-06",85
"1633","2020-08-07",85.790001
"1634","2020-08-10",87.300003
"1635","2020-08-11",86.519997
"1636","2020-08-12",88.379997
"1637","2020-08-13",88.889999
"1638","2020-08-14",87.129997
"1639","2020-08-17",87.830002
"1640","2020-08-18",87.519997
"1641","2020-08-19",87.699997
"1642","2020-08-20",87.25
"1643","2020-08-21",88.470001
"1644","2020-08-24",88.220001
"1645","2020-08-25",88.489998
"1646","2020-08-26",87.720001
"1647","2020-08-27",88.089996
"1648","2020-08-28",88.330002
"1649","2020-08-31",86.82
"1650","2020-09-01",93.900002
"1651","2020-09-02",92.610001
"1652","2020-09-03",89.550003
"1653","2020-09-04",88.82
"1654","2020-09-08",90.510002
"1655","2020-09-09",94.839996
"1656","2020-09-10",93.949997
"1657","2020-09-11",94.5
"1658","2020-09-14",96.269997
"1659","2020-09-15",95.68
"1660","2020-09-16",98.830002
"1661","2020-09-17",96.760002
"1662","2020-09-18",97.489998
"1663","2020-09-21",94.650002
"1664","2020-09-22",97.779999
"1665","2020-09-23",95.470001
"1666","2020-09-24",96.25
"1667","2020-09-25",95.540001
"1668","2020-09-28",100.669998
"1669","2020-09-29",100.32
"1670","2020-09-30",101.75
"1671","2020-10-01",106.93
"1672","2020-10-02",109.050003
"1673","2020-10-05",108.709999
"1674","2020-10-06",109.199997
"1675","2020-10-07",110.989998
"1676","2020-10-08",113.910004
"1677","2020-10-09",118.709999
"1678","2020-10-12",119.489998
"1679","2020-10-13",115.779999
"1680","2020-10-14",114.870003
"1681","2020-10-15",115.25
"1682","2020-10-16",113.389999
"1683","2020-10-19",109.040001
"1684","2020-10-20",107.699997
"1685","2020-10-21",104.470001
"1686","2020-10-22",103.5
"1687","2020-10-23",106.5
"1688","2020-10-26",101.129997
"1689","2020-10-27",98.370003
"1690","2020-10-28",95.730003
"1691","2020-10-29",93.160004
"1692","2020-10-30",90.540001
"1693","2020-11-02",95.260002
"1694","2020-11-03",94.370003
"1695","2020-11-04",102.970001
"1696","2020-11-05",101.25
"1697","2020-11-06",94.480003
"1698","2020-11-09",85.459999
"1699","2020-11-10",93.949997
"1700","2020-11-11",97.089996
"1701","2020-11-12",95.209999
"1702","2020-11-13",97.239998
"1703","2020-11-16",97.510002
"1704","2020-11-17",99.019997
"1705","2020-11-18",99.089996
"1706","2020-11-19",101.510002
"1707","2020-11-20",100.580002
"1708","2020-11-23",106.019997
"1709","2020-11-24",100.349998
"1710","2020-11-25",101.089996
"1711","2020-11-27",100.900002
