"","date","EGRX"
"962","2017-12-05",58.009998
"963","2017-12-06",58.139999
"964","2017-12-07",57.52
"965","2017-12-08",58.16
"966","2017-12-11",59.68
"967","2017-12-12",57.52
"968","2017-12-13",58.73
"969","2017-12-14",55.68
"970","2017-12-15",57.400002
"971","2017-12-18",55.16
"972","2017-12-19",56.110001
"973","2017-12-20",53.700001
"974","2017-12-21",54.779999
"975","2017-12-22",54.369999
"976","2017-12-26",54.759998
"977","2017-12-27",54.16
"978","2017-12-28",54.740002
"979","2017-12-29",53.419998
"980","2018-01-02",58.209999
"981","2018-01-03",58.689999
"982","2018-01-04",58.580002
"983","2018-01-05",59.139999
"984","2018-01-08",58.349998
"985","2018-01-09",58.84
"986","2018-01-10",59.439999
"987","2018-01-11",62.560001
"988","2018-01-12",62.09
"989","2018-01-16",59.93
"990","2018-01-17",58.5
"991","2018-01-18",58.919998
"992","2018-01-19",58.84
"993","2018-01-22",60.580002
"994","2018-01-23",60.93
"995","2018-01-24",59.77
"996","2018-01-25",59.959999
"997","2018-01-26",59.810001
"998","2018-01-29",62.029999
"999","2018-01-30",59.02
"1000","2018-01-31",59.77
"1001","2018-02-01",59.43
"1002","2018-02-02",58.369999
"1003","2018-02-05",57.119999
"1004","2018-02-06",58.360001
"1005","2018-02-07",59.549999
"1006","2018-02-08",56.07
"1007","2018-02-09",56.810001
"1008","2018-02-12",59.389999
"1009","2018-02-13",60.889999
"1010","2018-02-14",61.68
"1011","2018-02-15",64.849998
"1012","2018-02-16",64.779999
"1013","2018-02-20",62.950001
"1014","2018-02-21",63.450001
"1015","2018-02-22",65.019997
"1016","2018-02-23",66.860001
"1017","2018-02-26",60.919998
"1018","2018-02-27",57.080002
"1019","2018-02-28",56.139999
"1020","2018-03-01",54.959999
"1021","2018-03-02",53.630001
"1022","2018-03-05",54.650002
"1023","2018-03-06",55.900002
"1024","2018-03-07",57.049999
"1025","2018-03-08",58.279999
"1026","2018-03-09",57.66
"1027","2018-03-12",58.349998
"1028","2018-03-13",56.02
"1029","2018-03-14",55.68
"1030","2018-03-15",52.689999
"1031","2018-03-16",53.900002
"1032","2018-03-19",52.209999
"1033","2018-03-20",52.380001
"1034","2018-03-21",54.200001
"1035","2018-03-22",53.25
"1036","2018-03-23",52.23
"1037","2018-03-26",52.48
"1038","2018-03-27",53.029999
"1039","2018-03-28",52.16
"1040","2018-03-29",52.689999
"1041","2018-04-02",51.25
"1042","2018-04-03",51.540001
"1043","2018-04-04",52.900002
"1044","2018-04-05",52.029999
"1045","2018-04-06",52
"1046","2018-04-09",51.880001
"1047","2018-04-10",52.310001
"1048","2018-04-11",53.099998
"1049","2018-04-12",52.110001
"1050","2018-04-13",52.41
"1051","2018-04-16",53.560001
"1052","2018-04-17",53.759998
"1053","2018-04-18",55.860001
"1054","2018-04-19",55.16
"1055","2018-04-20",54.939999
"1056","2018-04-23",55.240002
"1057","2018-04-24",55.009998
"1058","2018-04-25",55.119999
"1059","2018-04-26",53.02
"1060","2018-04-27",53.990002
"1061","2018-04-30",52.009998
"1062","2018-05-01",52.830002
"1063","2018-05-02",52.470001
"1064","2018-05-03",52.810001
"1065","2018-05-04",55.990002
"1066","2018-05-07",56.360001
"1067","2018-05-08",58.049999
"1068","2018-05-09",60.130001
"1069","2018-05-10",62.380001
"1070","2018-05-11",65.57
"1071","2018-05-14",64.519997
"1072","2018-05-15",66
"1073","2018-05-16",67.730003
"1074","2018-05-17",68.589996
"1075","2018-05-18",65.360001
"1076","2018-05-21",64.459999
"1077","2018-05-22",66.529999
"1078","2018-05-23",65.839996
"1079","2018-05-24",67.300003
"1080","2018-05-25",66.739998
"1081","2018-05-29",65.510002
"1082","2018-05-30",66.940002
"1083","2018-05-31",67.410004
"1084","2018-06-01",67.160004
"1085","2018-06-04",67.68
"1086","2018-06-05",67.239998
"1087","2018-06-06",68.989998
"1088","2018-06-07",67.870003
"1089","2018-06-08",72.040001
"1090","2018-06-11",71.489998
"1091","2018-06-12",74.389999
"1092","2018-06-13",76.620003
"1093","2018-06-14",73.440002
"1094","2018-06-15",71.970001
"1095","2018-06-18",72.809998
"1096","2018-06-19",75.309998
"1097","2018-06-20",74.440002
"1098","2018-06-21",75.650002
"1099","2018-06-22",76.010002
"1100","2018-06-25",73.709999
"1101","2018-06-26",74.68
"1102","2018-06-27",74.459999
"1103","2018-06-28",75.93
"1104","2018-06-29",75.660004
"1105","2018-07-02",76.480003
"1106","2018-07-03",75.910004
"1107","2018-07-05",76.529999
"1108","2018-07-06",78.220001
"1109","2018-07-09",79.290001
"1110","2018-07-10",81.669998
"1111","2018-07-11",81.919998
"1112","2018-07-12",82.470001
"1113","2018-07-13",79.660004
"1114","2018-07-16",79.830002
"1115","2018-07-17",81.980003
"1116","2018-07-18",82.480003
"1117","2018-07-19",83.860001
"1118","2018-07-20",83.389999
"1119","2018-07-23",81.93
"1120","2018-07-24",81.120003
"1121","2018-07-25",81.910004
"1122","2018-07-26",81.660004
"1123","2018-07-27",80.449997
"1124","2018-07-30",78.870003
"1125","2018-07-31",79.25
"1126","2018-08-01",78.739998
"1127","2018-08-02",75.25
"1128","2018-08-03",77.699997
"1129","2018-08-06",77.139999
"1130","2018-08-07",77.400002
"1131","2018-08-08",78.540001
"1132","2018-08-09",78.489998
"1133","2018-08-10",79.339996
"1134","2018-08-13",78.900002
"1135","2018-08-14",79.360001
"1136","2018-08-15",77.900002
"1137","2018-08-16",80.610001
"1138","2018-08-17",78.139999
"1139","2018-08-20",79.129997
"1140","2018-08-21",80.419998
"1141","2018-08-22",81.589996
"1142","2018-08-23",80.790001
"1143","2018-08-24",80.599998
"1144","2018-08-27",80.290001
"1145","2018-08-28",81.550003
"1146","2018-08-29",81.629997
"1147","2018-08-30",68.339996
"1148","2018-08-31",69.129997
"1149","2018-09-04",66.959999
"1150","2018-09-05",68.629997
"1151","2018-09-06",66.650002
"1152","2018-09-07",66.889999
"1153","2018-09-10",67.489998
"1154","2018-09-11",67.599998
"1155","2018-09-12",67
"1156","2018-09-13",66.720001
"1157","2018-09-14",66.660004
"1158","2018-09-17",67.029999
"1159","2018-09-18",67.839996
"1160","2018-09-19",67.669998
"1161","2018-09-20",69.010002
"1162","2018-09-21",67.389999
"1163","2018-09-24",68.690002
"1164","2018-09-25",67.519997
"1165","2018-09-26",68.269997
"1166","2018-09-27",68.93
"1167","2018-09-28",69.330002
"1168","2018-10-01",67.730003
"1169","2018-10-02",67.510002
"1170","2018-10-03",67.489998
"1171","2018-10-04",67.449997
"1172","2018-10-05",65.150002
"1173","2018-10-08",63.43
"1174","2018-10-09",62.970001
"1175","2018-10-10",61.599998
"1176","2018-10-11",59.98
"1177","2018-10-12",60.139999
"1178","2018-10-15",60.360001
"1179","2018-10-16",61.990002
"1180","2018-10-17",61.029999
"1181","2018-10-18",59.490002
"1182","2018-10-19",58.080002
"1183","2018-10-22",58.110001
"1184","2018-10-23",58.23
"1185","2018-10-24",55.299999
"1186","2018-10-25",57.330002
"1187","2018-10-26",57.220001
"1188","2018-10-29",56.900002
"1189","2018-10-30",47.5
"1190","2018-10-31",49.240002
"1191","2018-11-01",52.23
"1192","2018-11-02",51.07
"1193","2018-11-05",51.740002
"1194","2018-11-06",52.02
"1195","2018-11-07",53.32
"1196","2018-11-08",53.189999
"1197","2018-11-09",51.950001
"1198","2018-11-12",50.490002
"1199","2018-11-13",50.610001
"1200","2018-11-14",49.48
"1201","2018-11-15",50.439999
"1202","2018-11-16",50.66
"1203","2018-11-19",49.400002
"1204","2018-11-20",47.57
"1205","2018-11-21",48.689999
"1206","2018-11-23",48.48
"1207","2018-11-26",48.200001
"1208","2018-11-27",48.759998
"1209","2018-11-28",49.82
"1210","2018-11-29",49.779999
"1211","2018-11-30",50.400002
"1212","2018-12-03",49.23
"1213","2018-12-04",47.130001
"1214","2018-12-06",47.130001
"1215","2018-12-07",43.900002
"1216","2018-12-10",44.439999
"1217","2018-12-11",44.09
"1218","2018-12-12",44.330002
"1219","2018-12-13",43.110001
"1220","2018-12-14",43.939999
"1221","2018-12-17",44.27
"1222","2018-12-18",43.32
"1223","2018-12-19",39.290001
"1224","2018-12-20",38.23
"1225","2018-12-21",36.740002
"1226","2018-12-24",36.720001
"1227","2018-12-26",39.849998
"1228","2018-12-27",38.91
"1229","2018-12-28",39.23
"1230","2018-12-31",40.290001
"1231","2019-01-02",40.700001
"1232","2019-01-03",38.98
"1233","2019-01-04",41.189999
"1234","2019-01-07",41.330002
"1235","2019-01-08",40.93
"1236","2019-01-09",41.450001
"1237","2019-01-10",42.220001
"1238","2019-01-11",42.259998
"1239","2019-01-14",41.299999
"1240","2019-01-15",42.009998
"1241","2019-01-16",41.68
"1242","2019-01-17",43.560001
"1243","2019-01-18",44.400002
"1244","2019-01-22",42.040001
"1245","2019-01-23",42.400002
"1246","2019-01-24",41.77
"1247","2019-01-25",42.849998
"1248","2019-01-28",40.330002
"1249","2019-01-29",41.369999
"1250","2019-01-30",41.700001
"1251","2019-01-31",42.259998
"1252","2019-02-01",41.869999
"1253","2019-02-04",42.43
"1254","2019-02-05",41.41
"1255","2019-02-06",41.049999
"1256","2019-02-07",39.27
"1257","2019-02-08",39.470001
"1258","2019-02-11",38.66
"1259","2019-02-12",39.34
"1260","2019-02-13",39.529999
"1261","2019-02-14",40.529999
"1262","2019-02-15",41.900002
"1263","2019-02-19",41.84
"1264","2019-02-20",43.369999
"1265","2019-02-21",45.240002
"1266","2019-02-22",46.23
"1267","2019-02-25",47.790001
"1268","2019-02-26",46.740002
"1269","2019-02-27",48.82
"1270","2019-02-28",50.07
"1271","2019-03-01",51.82
"1272","2019-03-04",49.07
"1273","2019-03-05",48.75
"1274","2019-03-06",47.950001
"1275","2019-03-07",47.57
"1276","2019-03-08",47.669998
"1277","2019-03-11",47.889999
"1278","2019-03-12",48.139999
"1279","2019-03-13",48.209999
"1280","2019-03-14",47.330002
"1281","2019-03-15",47.02
"1282","2019-03-18",49.169998
"1283","2019-03-19",48.849998
"1284","2019-03-20",47.889999
"1285","2019-03-21",50.619999
"1286","2019-03-22",47.150002
"1287","2019-03-25",48.419998
"1288","2019-03-26",49.139999
"1289","2019-03-27",49
"1290","2019-03-28",50
"1291","2019-03-29",50.490002
"1292","2019-04-01",50.18
"1293","2019-04-02",50.720001
"1294","2019-04-03",50.110001
"1295","2019-04-04",50.200001
"1296","2019-04-05",48.689999
"1297","2019-04-08",49.23
"1298","2019-04-09",46.610001
"1299","2019-04-10",47.709999
"1300","2019-04-11",47.25
"1301","2019-04-12",46.68
"1302","2019-04-15",47.509998
"1303","2019-04-16",50
"1304","2019-04-17",47.110001
"1305","2019-04-18",47.810001
"1306","2019-04-22",48.540001
"1307","2019-04-23",52.040001
"1308","2019-04-24",51.720001
"1309","2019-04-25",52.720001
"1310","2019-04-26",53.43
"1311","2019-04-29",52.939999
"1312","2019-04-30",51.41
"1313","2019-05-01",49.610001
"1314","2019-05-02",49.060001
"1315","2019-05-03",51.119999
"1316","2019-05-06",53.279999
"1317","2019-05-07",56.950001
"1318","2019-05-08",58.450001
"1319","2019-05-09",57.150002
"1320","2019-05-10",57.349998
"1321","2019-05-13",55.57
"1322","2019-05-14",55.880001
"1323","2019-05-15",54.790001
"1324","2019-05-16",54.709999
"1325","2019-05-17",54.029999
"1326","2019-05-20",53.939999
"1327","2019-05-21",55.52
"1328","2019-05-22",52.889999
"1329","2019-05-23",53.540001
"1330","2019-05-24",54.299999
"1331","2019-05-28",52.869999
"1332","2019-05-29",52.75
"1333","2019-05-30",51.110001
"1334","2019-05-31",50.810001
"1335","2019-06-03",51.759998
"1336","2019-06-04",53.77
"1337","2019-06-05",52.509998
"1338","2019-06-06",51.259998
"1339","2019-06-07",52.389999
"1340","2019-06-10",50.790001
"1341","2019-06-11",49.57
"1342","2019-06-12",51.029999
"1343","2019-06-13",51.68
"1344","2019-06-14",51.990002
"1345","2019-06-17",52.919998
"1346","2019-06-18",53.73
"1347","2019-06-19",54.07
"1348","2019-06-20",55.16
"1349","2019-06-21",55.32
"1350","2019-06-24",53.32
"1351","2019-06-25",52.610001
"1352","2019-06-26",53
"1353","2019-06-27",55
"1354","2019-06-28",55.68
"1355","2019-07-01",56.650002
"1356","2019-07-02",55.860001
"1357","2019-07-03",57.639999
"1358","2019-07-05",56.419998
"1359","2019-07-08",55.509998
"1360","2019-07-09",57.509998
"1361","2019-07-10",56.580002
"1362","2019-07-11",53.889999
"1363","2019-07-12",54.200001
"1364","2019-07-15",54.950001
"1365","2019-07-16",54.419998
"1366","2019-07-17",54.43
"1367","2019-07-18",54.66
"1368","2019-07-19",53.849998
"1369","2019-07-22",54.619999
"1370","2019-07-23",54.419998
"1371","2019-07-24",56.959999
"1372","2019-07-25",55.060001
"1373","2019-07-26",55.5
"1374","2019-07-29",55.48
"1375","2019-07-30",56.450001
"1376","2019-07-31",54.860001
"1377","2019-08-01",53.59
"1378","2019-08-02",53.509998
"1379","2019-08-05",53.25
"1380","2019-08-06",53.630001
"1381","2019-08-07",55.09
"1382","2019-08-08",56.93
"1383","2019-08-09",56.990002
"1384","2019-08-12",56.830002
"1385","2019-08-13",57.709999
"1386","2019-08-14",56.18
"1387","2019-08-15",56.459999
"1388","2019-08-16",58.060001
"1389","2019-08-19",58.93
"1390","2019-08-20",58.150002
"1391","2019-08-21",59.009998
"1392","2019-08-22",58.220001
"1393","2019-08-23",55.919998
"1394","2019-08-26",56.990002
"1395","2019-08-27",55.549999
"1396","2019-08-28",55.470001
"1397","2019-08-29",56.279999
"1398","2019-08-30",56.389999
"1399","2019-09-03",55.439999
"1400","2019-09-04",55.59
"1401","2019-09-05",56.200001
"1402","2019-09-06",54.990002
"1403","2019-09-09",56.529999
"1404","2019-09-10",57.990002
"1405","2019-09-11",59.98
"1406","2019-09-12",59.189999
"1407","2019-09-13",57.599998
"1408","2019-09-16",58.759998
"1409","2019-09-17",59.150002
"1410","2019-09-18",58.040001
"1411","2019-09-19",58.68
"1412","2019-09-20",56.73
"1413","2019-09-23",56.830002
"1414","2019-09-24",54.869999
"1415","2019-09-25",55.290001
"1416","2019-09-26",55.32
"1417","2019-09-27",56.43
"1418","2019-09-30",56.57
"1419","2019-10-01",56.419998
"1420","2019-10-02",56.959999
"1421","2019-10-03",59.099998
"1422","2019-10-04",59.07
"1423","2019-10-07",59.810001
"1424","2019-10-08",58.880001
"1425","2019-10-09",59.32
"1426","2019-10-10",60.189999
"1427","2019-10-11",60.049999
"1428","2019-10-14",60.73
"1429","2019-10-15",61.990002
"1430","2019-10-16",61.900002
"1431","2019-10-17",62.509998
"1432","2019-10-18",61.709999
"1433","2019-10-21",62.349998
"1434","2019-10-22",62.34
"1435","2019-10-23",62.060001
"1436","2019-10-24",62.290001
"1437","2019-10-25",63.779999
"1438","2019-10-28",63.599998
"1439","2019-10-29",64
"1440","2019-10-30",63.41
"1441","2019-10-31",62.700001
"1442","2019-11-01",64.309998
"1443","2019-11-04",63.139999
"1444","2019-11-05",60.830002
"1445","2019-11-06",60.139999
"1446","2019-11-07",61.360001
"1447","2019-11-08",63.169998
"1448","2019-11-11",61.810001
"1449","2019-11-12",58.34
"1450","2019-11-13",58.400002
"1451","2019-11-14",56.810001
"1452","2019-11-15",57.200001
"1453","2019-11-18",56.830002
"1454","2019-11-19",58
"1455","2019-11-20",55.98
"1456","2019-11-21",54.32
"1457","2019-11-22",55.060001
"1458","2019-11-25",56.220001
"1459","2019-11-26",55.790001
"1460","2019-11-27",56.59
"1461","2019-11-29",58.48
"1462","2019-12-02",56.779999
"1463","2019-12-03",56.900002
"1464","2019-12-04",55.709999
"1465","2019-12-05",55.43
"1466","2019-12-06",56.43
"1467","2019-12-09",56.82
"1468","2019-12-10",59.25
"1469","2019-12-11",58.75
"1470","2019-12-12",59.139999
"1471","2019-12-13",60
"1472","2019-12-16",60.369999
"1473","2019-12-17",60.450001
"1474","2019-12-18",60.125
"1475","2019-12-19",60.43
"1476","2019-12-20",60.130001
"1477","2019-12-23",60.400002
"1478","2019-12-24",61.529999
"1479","2019-12-26",60.119999
"1480","2019-12-27",59.959999
"1481","2019-12-30",59.889999
"1482","2019-12-31",60.080002
"1483","2020-01-02",60.029999
"1484","2020-01-03",59.794998
"1485","2020-01-06",58.009998
"1486","2020-01-07",57.380001
"1487","2020-01-08",58.009998
"1488","2020-01-09",58.630001
"1489","2020-01-10",58.389999
"1490","2020-01-13",60.07
"1491","2020-01-14",57.959999
"1492","2020-01-15",58.259998
"1493","2020-01-16",59.549999
"1494","2020-01-17",58.970001
"1495","2020-01-21",58.369999
"1496","2020-01-22",57.91
"1497","2020-01-23",57.98
"1498","2020-01-24",56.93
"1499","2020-01-27",56.290001
"1500","2020-01-28",56.740002
"1501","2020-01-29",55.759998
"1502","2020-01-30",54.849998
"1503","2020-01-31",53.82
"1504","2020-02-03",54.470001
"1505","2020-02-04",55.5
"1506","2020-02-05",57.720001
"1507","2020-02-06",58.310001
"1508","2020-02-07",57.400002
"1509","2020-02-10",57.080002
"1510","2020-02-11",56.860001
"1511","2020-02-12",55.799999
"1512","2020-02-13",53.689999
"1513","2020-02-14",52.709999
"1514","2020-02-18",53.209999
"1515","2020-02-19",52.869999
"1516","2020-02-20",52.299999
"1517","2020-02-21",52.169998
"1518","2020-02-24",51.099998
"1519","2020-02-25",49.32
"1520","2020-02-26",48.689999
"1521","2020-02-27",46.93
"1522","2020-02-28",45.900002
"1523","2020-03-02",41.860001
"1524","2020-03-03",43.990002
"1525","2020-03-04",43
"1526","2020-03-05",40.959999
"1527","2020-03-06",40.849998
"1528","2020-03-09",37.450001
"1529","2020-03-10",39.580002
"1530","2020-03-11",39.07
"1531","2020-03-12",34.369999
"1532","2020-03-13",39.310001
"1533","2020-03-16",36.950001
"1534","2020-03-17",38.299999
"1535","2020-03-18",38.560001
"1536","2020-03-19",39.360001
"1537","2020-03-20",36.869999
"1538","2020-03-23",38.669998
"1539","2020-03-24",40.939999
"1540","2020-03-25",41.459999
"1541","2020-03-26",42.459999
"1542","2020-03-27",40.130001
"1543","2020-03-30",45.310001
"1544","2020-03-31",46
"1545","2020-04-01",43.240002
"1546","2020-04-02",45.139999
"1547","2020-04-03",43.529999
"1548","2020-04-06",47.330002
"1549","2020-04-07",47.389999
"1550","2020-04-08",47.5
"1551","2020-04-09",48.52
"1552","2020-04-13",48.32
"1553","2020-04-14",48.32
"1554","2020-04-15",48.040001
"1555","2020-04-16",51.470001
"1556","2020-04-17",52.27
"1557","2020-04-20",51.459999
"1558","2020-04-21",47.75
"1559","2020-04-22",49.77
"1560","2020-04-23",50.330002
"1561","2020-04-24",51.380001
"1562","2020-04-27",51.669998
"1563","2020-04-28",53.759998
"1564","2020-04-29",53.720001
"1565","2020-04-30",50.98
"1566","2020-05-01",52.16
"1567","2020-05-04",52.34
"1568","2020-05-05",54.25
"1569","2020-05-06",53.439999
"1570","2020-05-07",53.330002
"1571","2020-05-08",55.02
"1572","2020-05-11",54.57
"1573","2020-05-12",54.459999
"1574","2020-05-13",52.060001
"1575","2020-05-14",50.27
"1576","2020-05-15",52.560001
"1577","2020-05-18",54.330002
"1578","2020-05-19",53.27
"1579","2020-05-20",53.52
"1580","2020-05-21",53.209999
"1581","2020-05-22",53.07
"1582","2020-05-26",53.610001
"1583","2020-05-27",53.41
"1584","2020-05-28",51.919998
"1585","2020-05-29",51.259998
"1586","2020-06-01",51.970001
"1587","2020-06-02",52.459999
"1588","2020-06-03",49.540001
"1589","2020-06-04",47.790001
"1590","2020-06-05",49.48
"1591","2020-06-08",49.400002
"1592","2020-06-09",48.990002
"1593","2020-06-10",47.990002
"1594","2020-06-11",45.959999
"1595","2020-06-12",43.439999
"1596","2020-06-15",44.389999
"1597","2020-06-16",45.740002
"1598","2020-06-17",45.669998
"1599","2020-06-18",46.220001
"1600","2020-06-19",45.07
"1601","2020-06-22",48.02
"1602","2020-06-23",48.580002
"1603","2020-06-24",47.77
"1604","2020-06-25",48.080002
"1605","2020-06-26",46.740002
"1606","2020-06-29",48.02
"1607","2020-06-30",47.98
"1608","2020-07-01",48.900002
"1609","2020-07-02",48.459999
"1610","2020-07-06",47.619999
"1611","2020-07-07",46.860001
"1612","2020-07-08",46.349998
"1613","2020-07-09",47.220001
"1614","2020-07-10",48.450001
"1615","2020-07-13",48.220001
"1616","2020-07-14",48.529999
"1617","2020-07-15",50.799999
"1618","2020-07-16",51.279999
"1619","2020-07-17",51.27
"1620","2020-07-20",50.599998
"1621","2020-07-21",50.639999
"1622","2020-07-22",49.830002
"1623","2020-07-23",48.880001
"1624","2020-07-24",47.669998
"1625","2020-07-27",49.16
"1626","2020-07-28",47.400002
"1627","2020-07-29",47.950001
"1628","2020-07-30",47.73
"1629","2020-07-31",46.389999
"1630","2020-08-03",47.720001
"1631","2020-08-04",48.119999
"1632","2020-08-05",48.84
"1633","2020-08-06",47.494999
"1634","2020-08-07",47
"1635","2020-08-10",43.259998
"1636","2020-08-11",43.119999
"1637","2020-08-12",43.720001
"1638","2020-08-13",42.974998
"1639","2020-08-14",42.91
"1640","2020-08-17",43.029999
"1641","2020-08-18",42.630001
"1642","2020-08-19",42.32
"1643","2020-08-20",41.400002
"1644","2020-08-21",41.23
"1645","2020-08-24",40.950001
"1646","2020-08-25",40.400002
"1647","2020-08-26",40.259998
"1648","2020-08-27",39.84
"1649","2020-08-28",39.580002
"1650","2020-08-31",39.68
"1651","2020-09-01",38.119999
"1652","2020-09-02",38.619999
"1653","2020-09-03",38.060001
"1654","2020-09-04",37.25
"1655","2020-09-08",37.220001
"1656","2020-09-09",37.299999
"1657","2020-09-10",37.189999
"1658","2020-09-11",37.02
"1659","2020-09-14",37.959999
"1660","2020-09-15",38.68
"1661","2020-09-16",38.900002
"1662","2020-09-17",39.349998
"1663","2020-09-18",39.830002
"1664","2020-09-21",39.68
"1665","2020-09-22",39.799999
"1666","2020-09-23",39.540001
"1667","2020-09-24",41.119999
"1668","2020-09-25",41.610001
"1669","2020-09-28",41.27
"1670","2020-09-29",41.880001
"1671","2020-09-30",42.48
"1672","2020-10-01",43.07
"1673","2020-10-02",41.720001
"1674","2020-10-05",42.869999
"1675","2020-10-06",42.900002
"1676","2020-10-07",43.630001
"1677","2020-10-08",45.25
"1678","2020-10-09",46.349998
"1679","2020-10-12",45.509998
"1680","2020-10-13",45.720001
"1681","2020-10-14",45.470001
"1682","2020-10-15",46.220001
"1683","2020-10-16",46.450001
"1684","2020-10-19",45.91
"1685","2020-10-20",46.48
"1686","2020-10-21",46.470001
"1687","2020-10-22",47.490002
"1688","2020-10-23",46.82
"1689","2020-10-26",45.630001
"1690","2020-10-27",46.09
"1691","2020-10-28",45.029999
"1692","2020-10-29",46.18
"1693","2020-10-30",46.52
"1694","2020-11-02",49.220001
"1695","2020-11-03",50.09
"1696","2020-11-04",51.34
"1697","2020-11-05",50.189999
"1698","2020-11-06",48.290001
"1699","2020-11-09",48.900002
"1700","2020-11-10",49.849998
"1701","2020-11-11",49.34
"1702","2020-11-12",48.790001
"1703","2020-11-13",48.91
"1704","2020-11-16",49.130001
"1705","2020-11-17",49.060001
"1706","2020-11-18",47.040001
"1707","2020-11-19",46.950001
"1708","2020-11-20",46.73
"1709","2020-11-23",46.669998
"1710","2020-11-24",46.860001
"1711","2020-11-25",46.5
"1712","2020-11-27",47.310001
