"","date","TRVN"
"1001","2018-01-22",1.75
"1002","2018-01-23",1.77
"1003","2018-01-24",1.78
"1004","2018-01-25",1.73
"1005","2018-01-26",1.68
"1006","2018-01-29",1.74
"1007","2018-01-30",1.73
"1008","2018-01-31",1.63
"1009","2018-02-01",1.61
"1010","2018-02-02",1.56
"1011","2018-02-05",1.52
"1012","2018-02-06",1.54
"1013","2018-02-07",1.58
"1014","2018-02-08",1.51
"1015","2018-02-09",1.63
"1016","2018-02-12",1.75
"1017","2018-02-13",1.7
"1018","2018-02-14",1.7
"1019","2018-02-15",1.69
"1020","2018-02-16",1.685
"1021","2018-02-20",1.64
"1022","2018-02-21",1.64
"1023","2018-02-22",1.63
"1024","2018-02-23",1.72
"1025","2018-02-26",1.75
"1026","2018-02-27",1.79
"1027","2018-02-28",1.79
"1028","2018-03-01",1.75
"1029","2018-03-02",1.85
"1030","2018-03-05",1.93
"1031","2018-03-06",2.02
"1032","2018-03-07",1.88
"1033","2018-03-08",2.06
"1034","2018-03-09",1.98
"1035","2018-03-12",1.92
"1036","2018-03-13",1.92
"1037","2018-03-14",1.85
"1038","2018-03-15",1.88
"1039","2018-03-16",1.84
"1040","2018-03-19",1.77
"1041","2018-03-20",1.74
"1042","2018-03-21",1.79
"1043","2018-03-22",1.77
"1044","2018-03-23",1.72
"1045","2018-03-26",1.76
"1046","2018-03-27",1.72
"1047","2018-03-28",1.71
"1048","2018-03-29",1.64
"1049","2018-04-02",1.54
"1050","2018-04-03",1.53
"1051","2018-04-04",1.6
"1052","2018-04-05",1.66
"1053","2018-04-06",1.63
"1054","2018-04-09",1.67
"1055","2018-04-10",1.7
"1056","2018-04-11",1.73
"1057","2018-04-12",1.66
"1058","2018-04-13",1.61
"1059","2018-04-16",1.56
"1060","2018-04-17",1.67
"1061","2018-04-18",1.75
"1062","2018-04-19",1.75
"1063","2018-04-20",1.73
"1064","2018-04-23",1.72
"1065","2018-04-24",1.69
"1066","2018-04-25",1.71
"1067","2018-04-26",1.73
"1068","2018-04-27",1.86
"1069","2018-04-30",1.86
"1070","2018-05-01",1.81
"1071","2018-05-02",2.07
"1072","2018-05-03",2.12
"1073","2018-05-04",2.24
"1074","2018-05-07",2.12
"1075","2018-05-08",2
"1076","2018-05-09",1.98
"1077","2018-05-10",1.9
"1078","2018-05-11",1.92
"1079","2018-05-14",2.02
"1080","2018-05-15",1.95
"1081","2018-05-16",1.84
"1082","2018-05-17",1.83
"1083","2018-05-18",1.82
"1084","2018-05-21",1.78
"1085","2018-05-22",1.74
"1086","2018-05-23",1.75
"1087","2018-05-24",1.72
"1088","2018-05-25",1.74
"1089","2018-05-29",1.75
"1090","2018-05-30",1.81
"1091","2018-05-31",1.87
"1092","2018-06-01",1.8
"1093","2018-06-04",1.79
"1094","2018-06-05",1.79
"1095","2018-06-06",1.87
"1096","2018-06-07",1.8
"1097","2018-06-08",1.77
"1098","2018-06-11",1.79
"1099","2018-06-12",1.78
"1100","2018-06-13",1.8
"1101","2018-06-14",1.74
"1102","2018-06-15",1.75
"1103","2018-06-18",1.69
"1104","2018-06-19",1.69
"1105","2018-06-20",1.7
"1106","2018-06-21",1.67
"1107","2018-06-22",1.63
"1108","2018-06-25",1.58
"1109","2018-06-26",1.55
"1110","2018-06-27",1.49
"1111","2018-06-28",1.5
"1112","2018-06-29",1.44
"1113","2018-07-02",1.5
"1114","2018-07-03",1.54
"1115","2018-07-05",1.5
"1116","2018-07-06",1.49
"1117","2018-07-09",1.49
"1118","2018-07-10",1.49
"1119","2018-07-11",1.5
"1120","2018-07-12",1.49
"1121","2018-07-13",1.5
"1122","2018-07-16",1.48
"1123","2018-07-17",1.48
"1124","2018-07-18",1.43
"1125","2018-07-19",1.42
"1126","2018-07-20",1.41
"1127","2018-07-23",1.39
"1128","2018-07-24",1.41
"1129","2018-07-25",1.46
"1130","2018-07-26",1.5
"1131","2018-07-27",1.45
"1132","2018-07-30",1.46
"1133","2018-07-31",1.54
"1134","2018-08-01",1.48
"1135","2018-08-02",1.48
"1136","2018-08-03",1.63
"1137","2018-08-06",1.59
"1138","2018-08-07",1.61
"1139","2018-08-08",1.56
"1140","2018-08-09",1.61
"1141","2018-08-10",1.63
"1142","2018-08-13",1.62
"1143","2018-08-14",1.6
"1144","2018-08-15",1.57
"1145","2018-08-16",1.61
"1146","2018-08-17",1.57
"1147","2018-08-20",1.55
"1148","2018-08-21",1.57
"1149","2018-08-22",1.57
"1150","2018-08-23",1.53
"1151","2018-08-24",1.57
"1152","2018-08-27",1.6
"1153","2018-08-28",1.58
"1154","2018-08-29",1.57
"1155","2018-08-30",1.71
"1156","2018-08-31",1.8
"1157","2018-09-04",1.79
"1158","2018-09-05",1.77
"1159","2018-09-06",1.71
"1160","2018-09-07",1.69
"1161","2018-09-10",1.71
"1162","2018-09-11",1.64
"1163","2018-09-12",1.67
"1164","2018-09-13",1.6
"1165","2018-09-14",1.6
"1166","2018-09-17",1.62
"1167","2018-09-18",1.65
"1168","2018-09-19",1.63
"1169","2018-09-20",1.64
"1170","2018-09-21",1.72
"1171","2018-09-24",1.95
"1172","2018-09-25",2.12
"1173","2018-09-26",2.22
"1174","2018-09-27",2.25
"1175","2018-09-28",2.12
"1176","2018-10-01",2.35
"1177","2018-10-02",2.66
"1178","2018-10-03",3.47
"1179","2018-10-04",3.06
"1180","2018-10-05",3.11
"1181","2018-10-08",2.98
"1182","2018-10-09",1.07
"1183","2018-10-10",0.947
"1184","2018-10-11",0.947
"1185","2018-10-12",0.88
"1186","2018-10-15",0.848
"1187","2018-10-16",1.07
"1188","2018-10-17",0.903
"1189","2018-10-18",0.863
"1190","2018-10-19",0.824
"1191","2018-10-22",0.928
"1192","2018-10-23",0.912
"1193","2018-10-24",0.82
"1194","2018-10-25",0.865
"1195","2018-10-26",0.848
"1196","2018-10-29",0.785
"1197","2018-10-30",0.814
"1198","2018-10-31",0.914
"1199","2018-11-01",1.05
"1200","2018-11-02",0.71
"1201","2018-11-05",0.665
"1202","2018-11-06",0.62
"1203","2018-11-07",0.611
"1204","2018-11-08",0.639
"1205","2018-11-09",0.655
"1206","2018-11-12",0.668
"1207","2018-11-13",0.672
"1208","2018-11-14",0.635
"1209","2018-11-15",0.642
"1210","2018-11-16",0.64
"1211","2018-11-19",0.604
"1212","2018-11-20",0.61
"1213","2018-11-21",0.633
"1214","2018-11-23",0.64
"1215","2018-11-26",0.632
"1216","2018-11-27",0.601
"1217","2018-11-28",0.624
"1218","2018-11-29",0.628
"1219","2018-11-30",0.635
"1220","2018-12-03",0.675
"1221","2018-12-04",0.651
"1222","2018-12-06",0.65
"1223","2018-12-07",0.627
"1224","2018-12-10",0.648
"1225","2018-12-11",0.627
"1226","2018-12-12",0.621
"1227","2018-12-13",0.609
"1228","2018-12-14",0.581
"1229","2018-12-17",0.56
"1230","2018-12-18",0.538
"1231","2018-12-19",0.525
"1232","2018-12-20",0.507
"1233","2018-12-21",0.393
"1234","2018-12-24",0.389
"1235","2018-12-26",0.401
"1236","2018-12-27",0.41
"1237","2018-12-28",0.413
"1238","2018-12-31",0.43
"1239","2019-01-02",0.546
"1240","2019-01-03",0.522
"1241","2019-01-04",0.567
"1242","2019-01-07",0.541
"1243","2019-01-08",0.562
"1244","2019-01-09",0.575
"1245","2019-01-10",0.594
"1246","2019-01-11",0.59
"1247","2019-01-14",0.539
"1248","2019-01-15",0.51
"1249","2019-01-16",0.549
"1250","2019-01-17",0.555
"1251","2019-01-18",0.547
"1252","2019-01-22",0.531
"1253","2019-01-23",0.52
"1254","2019-01-24",0.533
"1255","2019-01-25",0.541
"1256","2019-01-28",1.19
"1257","2019-01-29",1.27
"1258","2019-01-30",1.12
"1259","2019-01-31",1.07
"1260","2019-02-01",1.01
"1261","2019-02-04",1.12
"1262","2019-02-05",1.35
"1263","2019-02-06",1.35
"1264","2019-02-07",1.41
"1265","2019-02-08",1.41
"1266","2019-02-11",1.5
"1267","2019-02-12",1.58
"1268","2019-02-13",1.49
"1269","2019-02-14",1.55
"1270","2019-02-15",1.54
"1271","2019-02-19",1.49
"1272","2019-02-20",1.42
"1273","2019-02-21",1.39
"1274","2019-02-22",1.47
"1275","2019-02-25",1.43
"1276","2019-02-26",1.42
"1277","2019-02-27",1.42
"1278","2019-02-28",1.32
"1279","2019-03-01",1.36
"1280","2019-03-04",1.5
"1281","2019-03-05",1.53
"1282","2019-03-06",1.48
"1283","2019-03-07",1.49
"1284","2019-03-08",1.41
"1285","2019-03-11",1.45
"1286","2019-03-12",1.47
"1287","2019-03-13",1.43
"1288","2019-03-14",1.46
"1289","2019-03-15",1.55
"1290","2019-03-18",1.67
"1291","2019-03-19",1.88
"1292","2019-03-20",1.85
"1293","2019-03-21",1.68
"1294","2019-03-22",1.7
"1295","2019-03-25",1.6
"1296","2019-03-26",1.58
"1297","2019-03-27",1.55
"1298","2019-03-28",1.56
"1299","2019-03-29",1.56
"1300","2019-04-01",1.6
"1301","2019-04-02",1.6
"1302","2019-04-03",1.56
"1303","2019-04-04",1.56
"1304","2019-04-05",1.55
"1305","2019-04-08",1.58
"1306","2019-04-09",1.56
"1307","2019-04-10",1.6
"1308","2019-04-11",1.56
"1309","2019-04-12",1.52
"1310","2019-04-15",1.5
"1311","2019-04-16",1.53
"1312","2019-04-17",1.5
"1313","2019-04-18",1.5
"1314","2019-04-22",1.49
"1315","2019-04-23",1.46
"1316","2019-04-24",1.47
"1317","2019-04-25",1.47
"1318","2019-04-26",1.49
"1319","2019-04-29",1.51
"1320","2019-04-30",1.47
"1321","2019-05-01",1.46
"1322","2019-05-02",1.41
"1323","2019-05-03",1.51
"1324","2019-05-06",1.54
"1325","2019-05-07",1.49
"1326","2019-05-08",1.48
"1327","2019-05-09",1.55
"1328","2019-05-10",1.58
"1329","2019-05-13",1.41
"1330","2019-05-14",1.38
"1331","2019-05-15",1.34
"1332","2019-05-16",1.34
"1333","2019-05-17",1.35
"1334","2019-05-20",1.31
"1335","2019-05-21",1.31
"1336","2019-05-22",1.27
"1337","2019-05-23",1.17
"1338","2019-05-24",1.22
"1339","2019-05-28",1.19
"1340","2019-05-29",1.21
"1341","2019-05-30",1.19
"1342","2019-05-31",1.16
"1343","2019-06-03",1.17
"1344","2019-06-04",1.11
"1345","2019-06-05",1.1
"1346","2019-06-06",1.04
"1347","2019-06-07",1.05
"1348","2019-06-10",1.07
"1349","2019-06-11",1.06
"1350","2019-06-12",1.01
"1351","2019-06-13",1.08
"1352","2019-06-14",1.06
"1353","2019-06-17",1.11
"1354","2019-06-18",1.11
"1355","2019-06-19",1.13
"1356","2019-06-20",1.05
"1357","2019-06-21",1.01
"1358","2019-06-24",0.94
"1359","2019-06-25",0.96
"1360","2019-06-26",0.99
"1361","2019-06-27",1.02
"1362","2019-06-28",1.03
"1363","2019-07-01",1.04
"1364","2019-07-02",1.02
"1365","2019-07-03",1.02
"1366","2019-07-05",1.03
"1367","2019-07-08",1.01
"1368","2019-07-09",1.03
"1369","2019-07-10",1.02
"1370","2019-07-11",1.01
"1371","2019-07-12",1.05
"1372","2019-07-15",1.06
"1373","2019-07-16",1.05
"1374","2019-07-17",1.03
"1375","2019-07-18",1.02
"1376","2019-07-19",1.02
"1377","2019-07-22",0.95
"1378","2019-07-23",0.893
"1379","2019-07-24",0.902
"1380","2019-07-25",0.909
"1381","2019-07-26",0.892
"1382","2019-07-29",0.91
"1383","2019-07-30",0.947
"1384","2019-07-31",0.95
"1385","2019-08-01",0.92
"1386","2019-08-02",0.91
"1387","2019-08-05",0.937
"1388","2019-08-06",0.91
"1389","2019-08-07",0.92
"1390","2019-08-08",0.94
"1391","2019-08-09",0.931
"1392","2019-08-12",0.915
"1393","2019-08-13",0.92
"1394","2019-08-14",0.9
"1395","2019-08-15",0.897
"1396","2019-08-16",0.883
"1397","2019-08-19",0.912
"1398","2019-08-20",0.898
"1399","2019-08-21",0.91
"1400","2019-08-22",0.9
"1401","2019-08-23",0.887
"1402","2019-08-26",0.87
"1403","2019-08-27",0.825
"1404","2019-08-28",0.809
"1405","2019-08-29",0.853
"1406","2019-08-30",0.82
"1407","2019-09-03",0.821
"1408","2019-09-04",0.817
"1409","2019-09-05",0.835
"1410","2019-09-06",0.9
"1411","2019-09-09",0.988
"1412","2019-09-10",0.926
"1413","2019-09-11",0.92
"1414","2019-09-12",0.932
"1415","2019-09-13",0.947
"1416","2019-09-16",0.996
"1417","2019-09-17",0.989
"1418","2019-09-18",0.999
"1419","2019-09-19",1
"1420","2019-09-20",0.975
"1421","2019-09-23",0.95
"1422","2019-09-24",0.933
"1423","2019-09-25",0.92
"1424","2019-09-26",0.901
"1425","2019-09-27",0.94
"1426","2019-09-30",0.967
"1427","2019-10-01",0.98
"1428","2019-10-02",0.986
"1429","2019-10-03",1.06
"1430","2019-10-04",0.986
"1431","2019-10-07",0.97
"1432","2019-10-08",0.944
"1433","2019-10-09",0.904
"1434","2019-10-10",0.925
"1435","2019-10-11",0.98
"1436","2019-10-14",0.98
"1437","2019-10-15",0.963
"1438","2019-10-16",0.98
"1439","2019-10-17",0.96
"1440","2019-10-18",0.93
"1441","2019-10-21",0.929
"1442","2019-10-22",0.965
"1443","2019-10-23",0.964
"1444","2019-10-24",0.947
"1445","2019-10-25",0.969
"1446","2019-10-28",0.953
"1447","2019-10-29",0.998
"1448","2019-10-30",0.985
"1449","2019-10-31",0.96
"1450","2019-11-01",0.993
"1451","2019-11-04",0.82
"1452","2019-11-05",0.79
"1453","2019-11-06",0.78
"1454","2019-11-07",0.764
"1455","2019-11-08",0.756
"1456","2019-11-11",0.73
"1457","2019-11-12",0.768
"1458","2019-11-13",0.743
"1459","2019-11-14",0.742
"1460","2019-11-15",0.72
"1461","2019-11-18",0.68
"1462","2019-11-19",0.68
"1463","2019-11-20",0.668
"1464","2019-11-21",0.622
"1465","2019-11-22",0.695
"1466","2019-11-25",0.69
"1467","2019-11-26",0.701
"1468","2019-11-27",0.714
"1469","2019-11-29",0.686
"1470","2019-12-02",0.689
"1471","2019-12-03",0.678
"1472","2019-12-04",0.674
"1473","2019-12-05",0.715
"1474","2019-12-06",0.707
"1475","2019-12-09",0.714
"1476","2019-12-10",0.718
"1477","2019-12-11",0.716
"1478","2019-12-12",0.765
"1479","2019-12-13",0.744
"1480","2019-12-16",0.739
"1481","2019-12-17",0.721
"1482","2019-12-18",0.725
"1483","2019-12-19",0.736
"1484","2019-12-20",0.74
"1485","2019-12-23",0.731
"1486","2019-12-24",0.775
"1487","2019-12-26",0.79
"1488","2019-12-27",0.797
"1489","2019-12-30",0.865
"1490","2019-12-31",0.841
"1491","2020-01-02",0.858
"1492","2020-01-03",0.859
"1493","2020-01-06",0.861
"1494","2020-01-07",0.88
"1495","2020-01-08",0.859
"1496","2020-01-09",0.87
"1497","2020-01-10",0.861
"1498","2020-01-13",0.85
"1499","2020-01-14",0.858
"1500","2020-01-15",0.89
"1501","2020-01-16",0.88
"1502","2020-01-17",0.877
"1503","2020-01-21",0.882
"1504","2020-01-22",0.891
"1505","2020-01-23",0.904
"1506","2020-01-24",0.974
"1507","2020-01-27",0.94
"1508","2020-01-28",0.924
"1509","2020-01-29",0.93
"1510","2020-01-30",0.87
"1511","2020-01-31",0.881
"1512","2020-02-03",0.9
"1513","2020-02-04",0.854
"1514","2020-02-05",0.83
"1515","2020-02-06",0.853
"1516","2020-02-07",0.815
"1517","2020-02-10",0.79
"1518","2020-02-11",0.811
"1519","2020-02-12",0.78
"1520","2020-02-13",0.772
"1521","2020-02-14",0.78
"1522","2020-02-18",0.75
"1523","2020-02-19",0.759
"1524","2020-02-20",0.77
"1525","2020-02-21",0.752
"1526","2020-02-24",0.735
"1527","2020-02-25",0.708
"1528","2020-02-26",0.7
"1529","2020-02-27",0.656
"1530","2020-02-28",0.715
"1531","2020-03-02",0.71
"1532","2020-03-03",0.71
"1533","2020-03-04",0.81
"1534","2020-03-05",0.77
"1535","2020-03-06",0.733
"1536","2020-03-09",0.686
"1537","2020-03-10",0.693
"1538","2020-03-11",0.698
"1539","2020-03-12",0.65
"1540","2020-03-13",0.658
"1541","2020-03-16",0.6
"1542","2020-03-17",0.601
"1543","2020-03-18",0.56
"1544","2020-03-19",0.57
"1545","2020-03-20",0.58
"1546","2020-03-23",0.595
"1547","2020-03-24",0.59
"1548","2020-03-25",0.598
"1549","2020-03-26",0.6
"1550","2020-03-27",0.573
"1551","2020-03-30",0.586
"1552","2020-03-31",0.567
"1553","2020-04-01",0.535
"1554","2020-04-02",0.503
"1555","2020-04-03",0.475
"1556","2020-04-06",0.492
"1557","2020-04-07",0.493
"1558","2020-04-08",0.51
"1559","2020-04-09",0.51
"1560","2020-04-13",0.647
"1561","2020-04-14",0.724
"1562","2020-04-15",0.697
"1563","2020-04-16",0.655
"1564","2020-04-17",0.676
"1565","2020-04-20",0.64
"1566","2020-04-21",0.65
"1567","2020-04-22",0.63
"1568","2020-04-23",0.675
"1569","2020-04-24",0.68
"1570","2020-04-27",0.722
"1571","2020-04-28",0.71
"1572","2020-04-29",0.728
"1573","2020-04-30",0.74
"1574","2020-05-01",0.735
"1575","2020-05-04",0.76
"1576","2020-05-05",0.89
"1577","2020-05-06",0.901
"1578","2020-05-07",0.928
"1579","2020-05-08",0.937
"1580","2020-05-11",1
"1581","2020-05-12",1.09
"1582","2020-05-13",1.05
"1583","2020-05-14",1.03
"1584","2020-05-15",1.05
"1585","2020-05-18",1.19
"1586","2020-05-19",1.32
"1587","2020-05-20",1.24
"1588","2020-05-21",1.28
"1589","2020-05-22",1.34
"1590","2020-05-26",1.4
"1591","2020-05-27",1.39
"1592","2020-05-28",1.32
"1593","2020-05-29",1.3
"1594","2020-06-01",1.33
"1595","2020-06-02",1.37
"1596","2020-06-03",1.31
"1597","2020-06-04",1.33
"1598","2020-06-05",1.31
"1599","2020-06-08",1.32
"1600","2020-06-09",1.38
"1601","2020-06-10",1.34
"1602","2020-06-11",1.27
"1603","2020-06-12",1.27
"1604","2020-06-15",1.33
"1605","2020-06-16",1.39
"1606","2020-06-17",1.41
"1607","2020-06-18",1.6
"1608","2020-06-19",1.55
"1609","2020-06-22",1.66
"1610","2020-06-23",1.75
"1611","2020-06-24",1.75
"1612","2020-06-25",1.72
"1613","2020-06-26",1.57
"1614","2020-06-29",1.52
"1615","2020-06-30",1.5
"1616","2020-07-01",1.58
"1617","2020-07-02",1.53
"1618","2020-07-06",1.72
"1619","2020-07-07",1.63
"1620","2020-07-08",1.61
"1621","2020-07-09",1.62
"1622","2020-07-10",1.6
"1623","2020-07-13",1.59
"1624","2020-07-14",1.7
"1625","2020-07-15",1.85
"1626","2020-07-16",1.85
"1627","2020-07-17",1.84
"1628","2020-07-20",1.98
"1629","2020-07-21",2.04
"1630","2020-07-22",1.99
"1631","2020-07-23",1.93
"1632","2020-07-24",1.98
"1633","2020-07-27",2.15
"1634","2020-07-28",2.27
"1635","2020-07-29",2.23
"1636","2020-07-30",2.23
"1637","2020-07-31",2.32
"1638","2020-08-03",2.94
"1639","2020-08-04",2.8
"1640","2020-08-05",2.63
"1641","2020-08-06",2.43
"1642","2020-08-07",2.38
"1643","2020-08-10",3.13
"1644","2020-08-11",2.74
"1645","2020-08-12",2.29
"1646","2020-08-13",2.37
"1647","2020-08-14",2.33
"1648","2020-08-17",2.27
"1649","2020-08-18",2.09
"1650","2020-08-19",1.97
"1651","2020-08-20",1.99
"1652","2020-08-21",1.57
"1653","2020-08-24",1.58
"1654","2020-08-25",1.58
"1655","2020-08-26",1.53
"1656","2020-08-27",1.57
"1657","2020-08-28",1.79
"1658","2020-08-31",1.77
"1659","2020-09-01",1.79
"1660","2020-09-02",1.71
"1661","2020-09-03",1.67
"1662","2020-09-04",1.69
"1663","2020-09-08",1.65
"1664","2020-09-09",1.74
"1665","2020-09-10",1.76
"1666","2020-09-11",1.78
"1667","2020-09-14",2.08
"1668","2020-09-15",2.125
"1669","2020-09-16",2.22
"1670","2020-09-17",2.22
"1671","2020-09-18",2.6
"1672","2020-09-21",2.69
"1673","2020-09-22",2.86
"1674","2020-09-23",2.94
"1675","2020-09-24",2.72
"1676","2020-09-25",2.83
"1677","2020-09-28",2.82
"1678","2020-09-29",2.98
"1679","2020-09-30",2.99
"1680","2020-10-01",2.96
"1681","2020-10-02",2.9
"1682","2020-10-05",3.08
"1683","2020-10-06",3.14
"1684","2020-10-07",3.19
"1685","2020-10-08",3.26
"1686","2020-10-09",3.15
"1687","2020-10-12",3.05
"1688","2020-10-13",3.03
"1689","2020-10-14",2.85
"1690","2020-10-15",2.93
"1691","2020-10-16",2.94
"1692","2020-10-19",2.92
"1693","2020-10-20",2.78
"1694","2020-10-21",2.59
"1695","2020-10-22",2.65
"1696","2020-10-23",2.66
"1697","2020-10-26",2.6
"1698","2020-10-27",2.54
"1699","2020-10-28",2.38
"1700","2020-10-29",2.56
"1701","2020-10-30",2.62
"1702","2020-11-02",2.69
"1703","2020-11-03",2.45
"1704","2020-11-04",2.4
"1705","2020-11-05",2.37
"1706","2020-11-06",2.39
"1707","2020-11-09",2.42
"1708","2020-11-10",2.55
"1709","2020-11-11",2.71
"1710","2020-11-12",2.7
"1711","2020-11-13",2.7
"1712","2020-11-16",2.59
"1713","2020-11-17",2.53
"1714","2020-11-18",2.51
"1715","2020-11-19",2.45
"1716","2020-11-20",2.49
"1717","2020-11-23",2.4
"1718","2020-11-24",2.37
"1719","2020-11-25",2.34
"1720","2020-11-27",2.57
