"","date","BWEN"
"1015","2011-01-11",22.6
"1016","2011-01-12",23.1
"1017","2011-01-13",22.5
"1018","2011-01-14",22.5
"1019","2011-01-18",22
"1020","2011-01-19",20.799999
"1021","2011-01-20",19.9
"1022","2011-01-21",19.5
"1023","2011-01-24",19.9
"1024","2011-01-25",19.799999
"1025","2011-01-26",20.299999
"1026","2011-01-27",19.700001
"1027","2011-01-28",19.200001
"1028","2011-01-31",18.4
"1029","2011-02-01",19
"1030","2011-02-02",19.6
"1031","2011-02-03",19
"1032","2011-02-04",19.1
"1033","2011-02-07",18.9
"1034","2011-02-08",19
"1035","2011-02-09",19.5
"1036","2011-02-10",20.700001
"1037","2011-02-11",21.5
"1038","2011-02-14",19.799999
"1039","2011-02-15",19.4
"1040","2011-02-16",19
"1041","2011-02-17",18.4
"1042","2011-02-18",18.299999
"1043","2011-02-22",17.700001
"1044","2011-02-23",15.5
"1045","2011-02-24",15
"1046","2011-02-25",16
"1047","2011-02-28",16
"1048","2011-03-01",15.1
"1049","2011-03-02",15.1
"1050","2011-03-03",14.9
"1051","2011-03-04",14.2
"1052","2011-03-07",13.5
"1053","2011-03-08",13.7
"1054","2011-03-09",13.7
"1055","2011-03-10",13
"1056","2011-03-11",12.4
"1057","2011-03-14",12.5
"1058","2011-03-15",13.8
"1059","2011-03-16",14.1
"1060","2011-03-17",14
"1061","2011-03-18",14.5
"1062","2011-03-21",14.8
"1063","2011-03-22",14.1
"1064","2011-03-23",14.2
"1065","2011-03-24",14.2
"1066","2011-03-25",13.7
"1067","2011-03-28",13
"1068","2011-03-29",13.7
"1069","2011-03-30",13.6
"1070","2011-03-31",13.1
"1071","2011-04-01",13.9
"1072","2011-04-04",13.7
"1073","2011-04-05",13.7
"1074","2011-04-06",13.4
"1075","2011-04-07",13.2
"1076","2011-04-08",13.1
"1077","2011-04-11",13.3
"1078","2011-04-12",13
"1079","2011-04-13",13
"1080","2011-04-14",12.8
"1081","2011-04-15",14
"1082","2011-04-18",15
"1083","2011-04-19",15.6
"1084","2011-04-20",15.9
"1085","2011-04-21",17.200001
"1086","2011-04-25",18.1
"1087","2011-04-26",17.200001
"1088","2011-04-27",16
"1089","2011-04-28",16.700001
"1090","2011-04-29",16.6
"1091","2011-05-02",16.6
"1092","2011-05-03",16.200001
"1093","2011-05-04",15.6
"1094","2011-05-05",15
"1095","2011-05-06",15.6
"1096","2011-05-09",16.299999
"1097","2011-05-10",16
"1098","2011-05-11",15.2
"1099","2011-05-12",15.3
"1100","2011-05-13",15.1
"1101","2011-05-16",15
"1102","2011-05-17",16.4
"1103","2011-05-18",17.5
"1104","2011-05-19",17.799999
"1105","2011-05-20",17.6
"1106","2011-05-23",18
"1107","2011-05-24",17.9
"1108","2011-05-25",17.5
"1109","2011-05-26",17.5
"1110","2011-05-27",17.5
"1111","2011-05-31",17.4
"1112","2011-06-01",17
"1113","2011-06-02",16.6
"1114","2011-06-03",16.1
"1115","2011-06-06",15.4
"1116","2011-06-07",15.5
"1117","2011-06-08",14.9
"1118","2011-06-09",15.4
"1119","2011-06-10",15.2
"1120","2011-06-13",14.8
"1121","2011-06-14",14.7
"1122","2011-06-15",14.6
"1123","2011-06-16",14.5
"1124","2011-06-17",14.1
"1125","2011-06-20",13.8
"1126","2011-06-21",13.5
"1127","2011-06-22",14.4
"1128","2011-06-23",15
"1129","2011-06-24",14.3
"1130","2011-06-27",14.4
"1131","2011-06-28",14.3
"1132","2011-06-29",13.3
"1133","2011-06-30",14.5
"1134","2011-07-01",14.1
"1135","2011-07-05",14
"1136","2011-07-06",14.3
"1137","2011-07-07",14.8
"1138","2011-07-08",14.9
"1139","2011-07-11",14.9
"1140","2011-07-12",14.1
"1141","2011-07-13",14.1
"1142","2011-07-14",13.8
"1143","2011-07-15",13.5
"1144","2011-07-18",13.1
"1145","2011-07-19",13.8
"1146","2011-07-20",13.4
"1147","2011-07-21",13.4
"1148","2011-07-22",13.5
"1149","2011-07-25",13.3
"1150","2011-07-26",13
"1151","2011-07-27",12.5
"1152","2011-07-28",12.7
"1153","2011-07-29",13.2
"1154","2011-08-01",14.3
"1155","2011-08-02",13.9
"1156","2011-08-03",14
"1157","2011-08-04",13.4
"1158","2011-08-05",9.5
"1159","2011-08-08",7.6
"1160","2011-08-09",8
"1161","2011-08-10",7.4
"1162","2011-08-11",7.5
"1163","2011-08-12",7.4
"1164","2011-08-15",8.3
"1165","2011-08-16",7.7
"1166","2011-08-17",7.9
"1167","2011-08-18",7.5
"1168","2011-08-19",7.7
"1169","2011-08-22",7.6
"1170","2011-08-23",7.4
"1171","2011-08-24",7.6
"1172","2011-08-25",7.3
"1173","2011-08-26",7.7
"1174","2011-08-29",7.7
"1175","2011-08-30",7.5
"1176","2011-08-31",7.1
"1177","2011-09-01",6.9
"1178","2011-09-02",5.6
"1179","2011-09-06",5.7
"1180","2011-09-07",5.9
"1181","2011-09-08",5.6
"1182","2011-09-09",5.3
"1183","2011-09-12",5.1
"1184","2011-09-13",5.5
"1185","2011-09-14",5.6
"1186","2011-09-15",5.4
"1187","2011-09-16",4.5
"1188","2011-09-19",4.2
"1189","2011-09-20",4.2
"1190","2011-09-21",3.8
"1191","2011-09-22",3.4
"1192","2011-09-23",4
"1193","2011-09-26",4.2
"1194","2011-09-27",4.2
"1195","2011-09-28",3.8
"1196","2011-09-29",3
"1197","2011-09-30",3.2
"1198","2011-10-03",2.8
"1199","2011-10-04",3.6
"1200","2011-10-05",3.3
"1201","2011-10-06",3.8
"1202","2011-10-07",3.4
"1203","2011-10-10",3.5
"1204","2011-10-11",3.7
"1205","2011-10-12",3.6
"1206","2011-10-13",3.9
"1207","2011-10-14",4.3
"1208","2011-10-17",3.8
"1209","2011-10-18",4.4
"1210","2011-10-19",3.9
"1211","2011-10-20",3.9
"1212","2011-10-21",4.3
"1213","2011-10-24",4.2
"1214","2011-10-25",3.9
"1215","2011-10-26",4
"1216","2011-10-27",4.4
"1217","2011-10-28",4.3
"1218","2011-10-31",4.1
"1219","2011-11-01",3.6
"1220","2011-11-02",3.9
"1221","2011-11-03",5.1
"1222","2011-11-04",4.6
"1223","2011-11-07",4.6
"1224","2011-11-08",4.7
"1225","2011-11-09",4.2
"1226","2011-11-10",4
"1227","2011-11-11",4.2
"1228","2011-11-14",4.1
"1229","2011-11-15",3.9
"1230","2011-11-16",5.6
"1231","2011-11-17",5.2
"1232","2011-11-18",4.5
"1233","2011-11-21",5.4
"1234","2011-11-22",7.1
"1235","2011-11-23",6.4
"1236","2011-11-25",6.1
"1237","2011-11-28",6.8
"1238","2011-11-29",7
"1239","2011-11-30",6.6
"1240","2011-12-01",6.2
"1241","2011-12-02",6.5
"1242","2011-12-05",7.4
"1243","2011-12-06",7.8
"1244","2011-12-07",7.6
"1245","2011-12-08",7.3
"1246","2011-12-09",7.8
"1247","2011-12-12",8.8
"1248","2011-12-13",8.5
"1249","2011-12-14",7.5
"1250","2011-12-15",6.9
"1251","2011-12-16",7.4
"1252","2011-12-19",7
"1253","2011-12-20",7.6
"1254","2011-12-21",7.8
"1255","2011-12-22",7.6
"1256","2011-12-23",7.4
"1257","2011-12-27",7.4
"1258","2011-12-28",7.2
"1259","2011-12-29",7.1
"1260","2011-12-30",6.8
"1261","2012-01-03",7.1
"1262","2012-01-04",6.9
"1263","2012-01-05",6.7
"1264","2012-01-06",6.6
"1265","2012-01-09",6.4
"1266","2012-01-10",6.4
"1267","2012-01-11",6.7
"1268","2012-01-12",7.2
"1269","2012-01-13",7.2
"1270","2012-01-17",7.3
"1271","2012-01-18",7
"1272","2012-01-19",6.8
"1273","2012-01-20",6.8
"1274","2012-01-23",6.8
"1275","2012-01-24",6.6
"1276","2012-01-25",6.7
"1277","2012-01-26",6.7
"1278","2012-01-27",6.9
"1279","2012-01-30",6.9
"1280","2012-01-31",6.8
"1281","2012-02-01",7.1
"1282","2012-02-02",7.1
"1283","2012-02-03",7.7
"1284","2012-02-06",7.3
"1285","2012-02-07",7.8
"1286","2012-02-08",7.9
"1287","2012-02-09",8.1
"1288","2012-02-10",7.8
"1289","2012-02-13",7.8
"1290","2012-02-14",7.2
"1291","2012-02-15",7.3
"1292","2012-02-16",7.2
"1293","2012-02-17",6.9
"1294","2012-02-21",7.1
"1295","2012-02-22",6.8
"1296","2012-02-23",6.9
"1297","2012-02-24",6.8
"1298","2012-02-27",6.6
"1299","2012-02-28",6.3
"1300","2012-02-29",6.3
"1301","2012-03-01",6.2
"1302","2012-03-02",6.3
"1303","2012-03-05",6.5
"1304","2012-03-06",6.4
"1305","2012-03-07",6.7
"1306","2012-03-08",6.7
"1307","2012-03-09",6.8
"1308","2012-03-12",6.5
"1309","2012-03-13",5.9
"1310","2012-03-14",5.3
"1311","2012-03-15",5.2
"1312","2012-03-16",5.2
"1313","2012-03-19",5.4
"1314","2012-03-20",5.1
"1315","2012-03-21",5.1
"1316","2012-03-22",5
"1317","2012-03-23",5.1
"1318","2012-03-26",5.3
"1319","2012-03-27",5.2
"1320","2012-03-28",5
"1321","2012-03-29",4.7
"1322","2012-03-30",4.7
"1323","2012-04-02",4.8
"1324","2012-04-03",4.4
"1325","2012-04-04",4.3
"1326","2012-04-05",4.2
"1327","2012-04-09",4
"1328","2012-04-10",3.9
"1329","2012-04-11",3.9
"1330","2012-04-12",4
"1331","2012-04-13",3.9
"1332","2012-04-16",3.8
"1333","2012-04-17",3.8
"1334","2012-04-18",3.6
"1335","2012-04-19",3.5
"1336","2012-04-20",3.6
"1337","2012-04-23",3.4
"1338","2012-04-24",3.3
"1339","2012-04-25",3.4
"1340","2012-04-26",3.7
"1341","2012-04-27",3.6
"1342","2012-04-30",3.4
"1343","2012-05-01",3.7
"1344","2012-05-02",3.6
"1345","2012-05-03",3.4
"1346","2012-05-04",3.4
"1347","2012-05-07",3.4
"1348","2012-05-08",3.8
"1349","2012-05-09",3.7
"1350","2012-05-10",3.7
"1351","2012-05-11",3.8
"1352","2012-05-14",3.5
"1353","2012-05-15",3.4
"1354","2012-05-16",3.2
"1355","2012-05-17",3
"1356","2012-05-18",2.9
"1357","2012-05-21",3.1
"1358","2012-05-22",3.1
"1359","2012-05-23",3.1
"1360","2012-05-24",2.9
"1361","2012-05-25",2.9
"1362","2012-05-29",2.9
"1363","2012-05-30",2.9
"1364","2012-05-31",3
"1365","2012-06-01",2.7
"1366","2012-06-04",2.7
"1367","2012-06-05",2.5
"1368","2012-06-06",3
"1369","2012-06-07",2.9
"1370","2012-06-08",2.8
"1371","2012-06-11",2.8
"1372","2012-06-12",2.9
"1373","2012-06-13",2.7
"1374","2012-06-14",2.7
"1375","2012-06-15",2.5
"1376","2012-06-18",2.6
"1377","2012-06-19",2.6
"1378","2012-06-20",2.6
"1379","2012-06-21",3
"1380","2012-06-22",2.8
"1381","2012-06-25",2.8
"1382","2012-06-26",2.6
"1383","2012-06-27",2.9
"1384","2012-06-28",2.7
"1385","2012-06-29",2.7
"1386","2012-07-02",2.8
"1387","2012-07-03",3.1
"1388","2012-07-05",3.4
"1389","2012-07-06",3.3
"1390","2012-07-09",3.1
"1391","2012-07-10",3
"1392","2012-07-11",2.9
"1393","2012-07-12",3
"1394","2012-07-13",3
"1395","2012-07-16",3.1
"1396","2012-07-17",2.9
"1397","2012-07-18",2.9
"1398","2012-07-19",2.9
"1399","2012-07-20",2.8
"1400","2012-07-23",2.7
"1401","2012-07-24",2.8
"1402","2012-07-25",2.6
"1403","2012-07-26",2.6
"1404","2012-07-27",3
"1405","2012-07-30",2.8
"1406","2012-07-31",2.7
"1407","2012-08-01",2.7
"1408","2012-08-02",2.7
"1409","2012-08-03",2.9
"1410","2012-08-06",3
"1411","2012-08-07",2.8
"1412","2012-08-08",2.7
"1413","2012-08-09",2.4
"1414","2012-08-10",2.5
"1415","2012-08-13",2.5
"1416","2012-08-14",2.3
"1417","2012-08-15",2.1
"1418","2012-08-16",2.3
"1419","2012-08-17",2.3
"1420","2012-08-20",2.2
"1421","2012-08-21",2.3
"1422","2012-08-22",2.3
"1423","2012-08-23",2.33
"1424","2012-08-24",2.26
"1425","2012-08-27",2
"1426","2012-08-28",2.07
"1427","2012-08-29",1.98
"1428","2012-08-30",1.97
"1429","2012-08-31",1.81
"1430","2012-09-04",1.75
"1431","2012-09-05",1.88
"1432","2012-09-06",1.88
"1433","2012-09-07",1.93
"1434","2012-09-10",2
"1435","2012-09-11",2.2
"1436","2012-09-12",2.28
"1437","2012-09-13",2.35
"1438","2012-09-14",2.41
"1439","2012-09-17",2.3
"1440","2012-09-18",2.33
"1441","2012-09-19",2.35
"1442","2012-09-20",2.52
"1443","2012-09-21",2.42
"1444","2012-09-24",2.42
"1445","2012-09-25",2.36
"1446","2012-09-26",2.14
"1447","2012-09-27",2.1
"1448","2012-09-28",2.16
"1449","2012-10-01",2.19
"1450","2012-10-02",2.15
"1451","2012-10-03",2.23
"1452","2012-10-04",2.22
"1453","2012-10-05",2.26
"1454","2012-10-08",2.22
"1455","2012-10-09",2.12
"1456","2012-10-10",2.13
"1457","2012-10-11",2.1
"1458","2012-10-12",2.1
"1459","2012-10-15",2.13
"1460","2012-10-16",2.16
"1461","2012-10-17",2.17
"1462","2012-10-18",2.75
"1463","2012-10-19",2.54
"1464","2012-10-22",2.41
"1465","2012-10-23",2.33
"1466","2012-10-24",2.26
"1467","2012-10-25",2.32
"1468","2012-10-26",2.3
"1469","2012-10-31",2.43
"1470","2012-11-01",2.47
"1471","2012-11-02",2.5
"1472","2012-11-05",2.53
"1473","2012-11-06",2.7
"1474","2012-11-07",2.4
"1475","2012-11-08",2.22
"1476","2012-11-09",2.26
"1477","2012-11-12",2.21
"1478","2012-11-13",2.04
"1479","2012-11-14",2.08
"1480","2012-11-15",2.05
"1481","2012-11-16",2.03
"1482","2012-11-19",2.01
"1483","2012-11-20",2.1
"1484","2012-11-21",2.05
"1485","2012-11-23",2.07
"1486","2012-11-26",2.08
"1487","2012-11-27",2.35
"1488","2012-11-28",2.31
"1489","2012-11-29",2.3
"1490","2012-11-30",2.26
"1491","2012-12-03",2.23
"1492","2012-12-04",2.19
"1493","2012-12-05",2.24
"1494","2012-12-06",2.15
"1495","2012-12-07",2.22
"1496","2012-12-10",2.16
"1497","2012-12-11",2.17
"1498","2012-12-12",2.15
"1499","2012-12-13",2.2
"1500","2012-12-14",2.14
"1501","2012-12-17",2.14
"1502","2012-12-18",2.17
"1503","2012-12-19",2.18
"1504","2012-12-20",2.21
"1505","2012-12-21",2.16
"1506","2012-12-24",2.11
"1507","2012-12-26",2.12
"1508","2012-12-27",2.09
"1509","2012-12-28",2.18
"1510","2012-12-31",2.16
"1511","2013-01-02",2.45
"1512","2013-01-03",2.31
"1513","2013-01-04",2.43
"1514","2013-01-07",2.4
"1515","2013-01-08",2.39
"1516","2013-01-09",2.36
"1517","2013-01-10",2.49
"1518","2013-01-11",2.43
"1519","2013-01-14",2.41
"1520","2013-01-15",2.44
"1521","2013-01-16",2.46
"1522","2013-01-17",2.48
"1523","2013-01-18",2.6
"1524","2013-01-22",2.53
"1525","2013-01-23",2.47
"1526","2013-01-24",2.48
"1527","2013-01-25",2.44
"1528","2013-01-28",2.34
"1529","2013-01-29",2.35
"1530","2013-01-30",2.25
"1531","2013-01-31",2.4
"1532","2013-02-01",2.58
"1533","2013-02-04",2.56
"1534","2013-02-05",2.7
"1535","2013-02-06",2.75
"1536","2013-02-07",2.77
"1537","2013-02-08",2.84
"1538","2013-02-11",3.01
"1539","2013-02-12",3.09
"1540","2013-02-13",3.01
"1541","2013-02-14",3.33
"1542","2013-02-15",3.18
"1543","2013-02-19",3.24
"1544","2013-02-20",3.2
"1545","2013-02-21",3
"1546","2013-02-22",3.09
"1547","2013-02-25",3.01
"1548","2013-02-26",3.02
"1549","2013-02-27",3.1
"1550","2013-02-28",3.37
"1551","2013-03-01",3.82
"1552","2013-03-04",4.22
"1553","2013-03-05",4
"1554","2013-03-06",3.94
"1555","2013-03-07",4.02
"1556","2013-03-08",4.04
"1557","2013-03-11",4.31
"1558","2013-03-12",4.61
"1559","2013-03-13",5.03
"1560","2013-03-14",5.1
"1561","2013-03-15",5.2
"1562","2013-03-18",5.29
"1563","2013-03-19",5.33
"1564","2013-03-20",5.24
"1565","2013-03-21",5.2
"1566","2013-03-22",5.23
"1567","2013-03-25",4.8
"1568","2013-03-26",4.61
"1569","2013-03-27",4.58
"1570","2013-03-28",4.37
"1571","2013-04-01",4.03
"1572","2013-04-02",4.38
"1573","2013-04-03",4.28
"1574","2013-04-04",4.36
"1575","2013-04-05",4.43
"1576","2013-04-08",4.3
"1577","2013-04-09",4.57
"1578","2013-04-10",4.57
"1579","2013-04-11",4.41
"1580","2013-04-12",4.38
"1581","2013-04-15",4.04
"1582","2013-04-16",4.24
"1583","2013-04-17",4.2
"1584","2013-04-18",4.12
"1585","2013-04-19",4.17
"1586","2013-04-22",4.36
"1587","2013-04-23",4.32
"1588","2013-04-24",4.3
"1589","2013-04-25",4.23
"1590","2013-04-26",4.16
"1591","2013-04-29",4.72
"1592","2013-04-30",4.5
"1593","2013-05-01",4.4
"1594","2013-05-02",4.51
"1595","2013-05-03",4.56
"1596","2013-05-06",4.4
"1597","2013-05-07",4.39
"1598","2013-05-08",4.45
"1599","2013-05-09",4.08
"1600","2013-05-10",4.15
"1601","2013-05-13",4.16
"1602","2013-05-14",4.17
"1603","2013-05-15",4.2
"1604","2013-05-16",4.2
"1605","2013-05-17",4.45
"1606","2013-05-20",4.69
"1607","2013-05-21",4.83
"1608","2013-05-22",4.54
"1609","2013-05-23",4.53
"1610","2013-05-24",4.37
"1611","2013-05-28",4.49
"1612","2013-05-29",4.5
"1613","2013-05-30",4.9
"1614","2013-05-31",4.77
"1615","2013-06-03",4.7
"1616","2013-06-04",4.65
"1617","2013-06-05",4.49
"1618","2013-06-06",4.36
"1619","2013-06-07",4.26
"1620","2013-06-10",4.23
"1621","2013-06-11",4.22
"1622","2013-06-12",4.11
"1623","2013-06-13",4.18
"1624","2013-06-14",4.23
"1625","2013-06-17",4.13
"1626","2013-06-18",4.12
"1627","2013-06-19",4.29
"1628","2013-06-20",4.22
"1629","2013-06-21",4.06
"1630","2013-06-24",4.55
"1631","2013-06-25",4.37
"1632","2013-06-26",4.45
"1633","2013-06-27",4.62
"1634","2013-06-28",4.78
"1635","2013-07-01",4.82
"1636","2013-07-02",4.58
"1637","2013-07-03",4.64
"1638","2013-07-05",4.77
"1639","2013-07-08",4.77
"1640","2013-07-09",4.96
"1641","2013-07-10",4.95
"1642","2013-07-11",4.99
"1643","2013-07-12",4.99
"1644","2013-07-15",5.14
"1645","2013-07-16",5.4
"1646","2013-07-17",5.16
"1647","2013-07-18",5.15
"1648","2013-07-19",4.98
"1649","2013-07-22",5
"1650","2013-07-23",4.98
"1651","2013-07-24",4.72
"1652","2013-07-25",4.63
"1653","2013-07-26",4.78
"1654","2013-07-29",4.56
"1655","2013-07-30",4.65
"1656","2013-07-31",4.58
"1657","2013-08-01",4.94
"1658","2013-08-02",4.84
"1659","2013-08-05",4.87
"1660","2013-08-06",4.7
"1661","2013-08-07",4.76
"1662","2013-08-08",4.98
"1663","2013-08-09",5.02
"1664","2013-08-12",5.33
"1665","2013-08-13",5.37
"1666","2013-08-14",5.4
"1667","2013-08-15",5.44
"1668","2013-08-16",5.4
"1669","2013-08-19",5.52
"1670","2013-08-20",5.69
"1671","2013-08-21",5.89
"1672","2013-08-22",5.95
"1673","2013-08-23",6
"1674","2013-08-26",6.12
"1675","2013-08-27",5.85
"1676","2013-08-28",5.91
"1677","2013-08-29",6.03
"1678","2013-08-30",5.88
"1679","2013-09-03",6.06
"1680","2013-09-04",6.17
"1681","2013-09-05",6.45
"1682","2013-09-06",6.29
"1683","2013-09-09",6.7
"1684","2013-09-10",6.86
"1685","2013-09-11",6.86
"1686","2013-09-12",7.05
"1687","2013-09-13",7.69
"1688","2013-09-16",7.69
"1689","2013-09-17",7.16
"1690","2013-09-18",7.38
"1691","2013-09-19",7.47
"1692","2013-09-20",7.54
"1693","2013-09-23",7.38
"1694","2013-09-24",7.25
"1695","2013-09-25",7.58
"1696","2013-09-26",7.98
"1697","2013-09-27",7.82
"1698","2013-09-30",7.85
"1699","2013-10-01",7.65
"1700","2013-10-02",7.96
"1701","2013-10-03",8.18
"1702","2013-10-04",8.16
"1703","2013-10-07",8.55
"1704","2013-10-08",8.23
"1705","2013-10-09",8.45
"1706","2013-10-10",8.84
"1707","2013-10-11",9.45
"1708","2013-10-14",9.77
"1709","2013-10-15",9.6
"1710","2013-10-16",10.12
"1711","2013-10-17",10
"1712","2013-10-18",9.93
"1713","2013-10-21",9.26
"1714","2013-10-22",8.79
"1715","2013-10-23",8.62
"1716","2013-10-24",7.99
"1717","2013-10-25",8.16
"1718","2013-10-28",7.76
"1719","2013-10-29",7.84
"1720","2013-10-30",7.6
"1721","2013-10-31",7.3
"1722","2013-11-01",7.14
"1723","2013-11-04",7.54
"1724","2013-11-05",7.27
"1725","2013-11-06",7.56
"1726","2013-11-07",7.3
"1727","2013-11-08",7.48
"1728","2013-11-11",7.53
"1729","2013-11-12",7.27
"1730","2013-11-13",7.44
"1731","2013-11-14",7.38
"1732","2013-11-15",7.61
"1733","2013-11-18",7.29
"1734","2013-11-19",6.86
"1735","2013-11-20",6.83
"1736","2013-11-21",6.93
"1737","2013-11-22",6.81
"1738","2013-11-25",6.61
"1739","2013-11-26",6.76
"1740","2013-11-27",6.57
"1741","2013-11-29",6.6
"1742","2013-12-02",6.23
"1743","2013-12-03",6.17
"1744","2013-12-04",6.29
"1745","2013-12-05",6.06
"1746","2013-12-06",5.88
"1747","2013-12-09",5.43
"1748","2013-12-10",5.13
"1749","2013-12-11",5.69
"1750","2013-12-12",5.56
"1751","2013-12-13",6.25
"1752","2013-12-16",6.56
"1753","2013-12-17",7.54
"1754","2013-12-18",8.43
"1755","2013-12-19",8.71
"1756","2013-12-20",9
"1757","2013-12-23",9.62
"1758","2013-12-24",9.45
"1759","2013-12-26",9.7
"1760","2013-12-27",9.52
"1761","2013-12-30",9.8
"1762","2013-12-31",9.44
"1763","2014-01-02",9.9
"1764","2014-01-03",10.38
"1765","2014-01-06",9.93
"1766","2014-01-07",9.96
"1767","2014-01-08",10.55
"1768","2014-01-09",11.7
"1769","2014-01-10",10.78
"1770","2014-01-13",10.21
"1771","2014-01-14",10.2
"1772","2014-01-15",11.02
"1773","2014-01-16",10.79
"1774","2014-01-17",10.31
"1775","2014-01-21",10.24
"1776","2014-01-22",10.49
"1777","2014-01-23",10.06
"1778","2014-01-24",9
"1779","2014-01-27",9.22
"1780","2014-01-28",9.02
"1781","2014-01-29",9.08
"1782","2014-01-30",9.09
"1783","2014-01-31",9.24
"1784","2014-02-03",8.63
"1785","2014-02-04",8.38
"1786","2014-02-05",8.18
"1787","2014-02-06",8.42
"1788","2014-02-07",8.25
"1789","2014-02-10",8.38
"1790","2014-02-11",8.23
"1791","2014-02-12",8.15
"1792","2014-02-13",8.57
"1793","2014-02-14",8.27
"1794","2014-02-18",8.82
"1795","2014-02-19",8.59
"1796","2014-02-20",8.86
"1797","2014-02-21",8.6
"1798","2014-02-24",8.92
"1799","2014-02-25",8.71
"1800","2014-02-26",9.05
"1801","2014-02-27",9.5
"1802","2014-02-28",9.65
"1803","2014-03-03",9.82
"1804","2014-03-04",10.1
"1805","2014-03-05",10.32
"1806","2014-03-06",10.65
"1807","2014-03-07",10.75
"1808","2014-03-10",10.82
"1809","2014-03-11",10.5
"1810","2014-03-12",9.75
"1811","2014-03-13",9.71
"1812","2014-03-14",9.74
"1813","2014-03-17",9.58
"1814","2014-03-18",10.18
"1815","2014-03-19",10.43
"1816","2014-03-20",10.7
"1817","2014-03-21",10.63
"1818","2014-03-24",10.46
"1819","2014-03-25",10.37
"1820","2014-03-26",10.47
"1821","2014-03-27",11.03
"1822","2014-03-28",11.38
"1823","2014-03-31",12.22
"1824","2014-04-01",12.67
"1825","2014-04-02",13.46
"1826","2014-04-03",12.36
"1827","2014-04-04",11.87
"1828","2014-04-07",11.39
"1829","2014-04-08",11.87
"1830","2014-04-09",12.63
"1831","2014-04-10",12.39
"1832","2014-04-11",11.71
"1833","2014-04-14",11.39
"1834","2014-04-15",11.36
"1835","2014-04-16",12.16
"1836","2014-04-17",11.93
"1837","2014-04-21",12.06
"1838","2014-04-22",12.38
"1839","2014-04-23",12.18
"1840","2014-04-24",12.65
"1841","2014-04-25",12.05
"1842","2014-04-28",12.21
"1843","2014-04-29",12.05
"1844","2014-04-30",13.49
"1845","2014-05-01",13.13
"1846","2014-05-02",13.33
"1847","2014-05-05",13.37
"1848","2014-05-06",12.72
"1849","2014-05-07",12.19
"1850","2014-05-08",12.49
"1851","2014-05-09",13.11
"1852","2014-05-12",13.09
"1853","2014-05-13",12.63
"1854","2014-05-14",11.92
"1855","2014-05-15",10.75
"1856","2014-05-16",10.76
"1857","2014-05-19",11
"1858","2014-05-20",10.62
"1859","2014-05-21",10.74
"1860","2014-05-22",10.83
"1861","2014-05-23",11.31
"1862","2014-05-27",11.06
"1863","2014-05-28",11.13
"1864","2014-05-29",11.14
"1865","2014-05-30",11.14
"1866","2014-06-02",11.06
"1867","2014-06-03",11.06
"1868","2014-06-04",11.05
"1869","2014-06-05",11.13
"1870","2014-06-06",11.44
"1871","2014-06-09",11.41
"1872","2014-06-10",11.91
"1873","2014-06-11",11.51
"1874","2014-06-12",10.95
"1875","2014-06-13",10.88
"1876","2014-06-16",9.75
"1877","2014-06-17",9.78
"1878","2014-06-18",9.68
"1879","2014-06-19",10.04
"1880","2014-06-20",9.71
"1881","2014-06-23",9.33
"1882","2014-06-24",8.96
"1883","2014-06-25",9.16
"1884","2014-06-26",8.86
"1885","2014-06-27",8.94
"1886","2014-06-30",8.77
"1887","2014-07-01",8.93
"1888","2014-07-02",9.15
"1889","2014-07-03",9.42
"1890","2014-07-07",8.95
"1891","2014-07-08",8.49
"1892","2014-07-09",8.5
"1893","2014-07-10",8.34
"1894","2014-07-11",8.53
"1895","2014-07-14",8.4
"1896","2014-07-15",8.3
"1897","2014-07-16",8.33
"1898","2014-07-17",8.35
"1899","2014-07-18",8.48
"1900","2014-07-21",8.9
"1901","2014-07-22",9
"1902","2014-07-23",8.95
"1903","2014-07-24",9.1
"1904","2014-07-25",8.89
"1905","2014-07-28",8.89
"1906","2014-07-29",8.84
"1907","2014-07-30",8.74
"1908","2014-07-31",8.68
"1909","2014-08-01",8.38
"1910","2014-08-04",8.62
"1911","2014-08-05",8.44
"1912","2014-08-06",8.79
"1913","2014-08-07",8.8
"1914","2014-08-08",8.94
"1915","2014-08-11",9.45
"1916","2014-08-12",9.2
"1917","2014-08-13",9.01
"1918","2014-08-14",8.78
"1919","2014-08-15",8.77
"1920","2014-08-18",9.16
"1921","2014-08-19",9.13
"1922","2014-08-20",9.29
"1923","2014-08-21",9.19
"1924","2014-08-22",9.23
"1925","2014-08-25",8.86
"1926","2014-08-26",9.04
"1927","2014-08-27",9.25
"1928","2014-08-28",9.13
"1929","2014-08-29",9.16
"1930","2014-09-02",9.1
"1931","2014-09-03",9.02
"1932","2014-09-04",8.79
"1933","2014-09-05",8.77
"1934","2014-09-08",8.66
"1935","2014-09-09",8.55
"1936","2014-09-10",8.55
"1937","2014-09-11",8.47
"1938","2014-09-12",8.69
"1939","2014-09-15",8.46
"1940","2014-09-16",8.37
"1941","2014-09-17",8.4
"1942","2014-09-18",8.37
"1943","2014-09-19",8.48
"1944","2014-09-22",8.17
"1945","2014-09-23",8.02
"1946","2014-09-24",7.95
"1947","2014-09-25",7.88
"1948","2014-09-26",7.82
"1949","2014-09-29",7.64
"1950","2014-09-30",7.49
"1951","2014-10-01",7.63
"1952","2014-10-02",7.36
"1953","2014-10-03",7.71
