"","date","APLE"
"968","2019-03-21",16.4
"969","2019-03-22",16.120001
"970","2019-03-25",16.01
"971","2019-03-26",16.309999
"972","2019-03-27",16.370001
"973","2019-03-28",16.49
"974","2019-03-29",16.299999
"975","2019-04-01",16.559999
"976","2019-04-02",16.51
"977","2019-04-03",16.57
"978","2019-04-04",16.66
"979","2019-04-05",16.73
"980","2019-04-08",16.719999
"981","2019-04-09",16.379999
"982","2019-04-10",16.58
"983","2019-04-11",16.540001
"984","2019-04-12",16.57
"985","2019-04-15",16.469999
"986","2019-04-16",16.469999
"987","2019-04-17",16.34
"988","2019-04-18",16.290001
"989","2019-04-22",16.120001
"990","2019-04-23",16.440001
"991","2019-04-24",16.450001
"992","2019-04-25",16.34
"993","2019-04-26",16.450001
"994","2019-04-29",16.41
"995","2019-04-30",16.450001
"996","2019-05-01",16.309999
"997","2019-05-02",16.4
"998","2019-05-03",16.51
"999","2019-05-06",16.549999
"1000","2019-05-07",16.459999
"1001","2019-05-08",16.209999
"1002","2019-05-09",16.379999
"1003","2019-05-10",16.52
"1004","2019-05-13",16.450001
"1005","2019-05-14",16.530001
"1006","2019-05-15",16.620001
"1007","2019-05-16",16.559999
"1008","2019-05-17",16.4
"1009","2019-05-20",16.16
"1010","2019-05-21",16.370001
"1011","2019-05-22",16.209999
"1012","2019-05-23",16.23
"1013","2019-05-24",16.209999
"1014","2019-05-28",16.1
"1015","2019-05-29",15.99
"1016","2019-05-30",15.94
"1017","2019-05-31",15.44
"1018","2019-06-03",15.6
"1019","2019-06-04",15.69
"1020","2019-06-05",15.69
"1021","2019-06-06",15.57
"1022","2019-06-07",15.68
"1023","2019-06-10",15.81
"1024","2019-06-11",15.92
"1025","2019-06-12",15.71
"1026","2019-06-13",15.87
"1027","2019-06-14",15.76
"1028","2019-06-17",15.95
"1029","2019-06-18",16.110001
"1030","2019-06-19",16
"1031","2019-06-20",16.01
"1032","2019-06-21",15.83
"1033","2019-06-24",15.72
"1034","2019-06-25",15.7
"1035","2019-06-26",15.38
"1036","2019-06-27",15.73
"1037","2019-06-28",15.86
"1038","2019-07-01",15.65
"1039","2019-07-02",15.72
"1040","2019-07-03",15.82
"1041","2019-07-05",15.81
"1042","2019-07-08",15.86
"1043","2019-07-09",15.82
"1044","2019-07-10",15.97
"1045","2019-07-11",15.68
"1046","2019-07-12",15.72
"1047","2019-07-15",15.77
"1048","2019-07-16",15.79
"1049","2019-07-17",15.69
"1050","2019-07-18",15.6
"1051","2019-07-19",15.42
"1052","2019-07-22",15.42
"1053","2019-07-23",15.62
"1054","2019-07-24",15.67
"1055","2019-07-25",15.57
"1056","2019-07-26",15.64
"1057","2019-07-29",15.69
"1058","2019-07-30",15.81
"1059","2019-07-31",15.71
"1060","2019-08-01",15.2
"1061","2019-08-02",15.14
"1062","2019-08-05",14.85
"1063","2019-08-06",15.17
"1064","2019-08-07",15.18
"1065","2019-08-08",15.51
"1066","2019-08-09",15.39
"1067","2019-08-12",15.63
"1068","2019-08-13",15.75
"1069","2019-08-14",15.5
"1070","2019-08-15",15.47
"1071","2019-08-16",15.73
"1072","2019-08-19",15.84
"1073","2019-08-20",15.72
"1074","2019-08-21",15.59
"1075","2019-08-22",15.77
"1076","2019-08-23",15.5
"1077","2019-08-26",15.6
"1078","2019-08-27",15.5
"1079","2019-08-28",15.69
"1080","2019-08-29",15.83
"1081","2019-08-30",15.93
"1082","2019-09-03",15.71
"1083","2019-09-04",15.97
"1084","2019-09-05",16.129999
"1085","2019-09-06",16.120001
"1086","2019-09-09",16.35
"1087","2019-09-10",16.5
"1088","2019-09-11",16.5
"1089","2019-09-12",16.33
"1090","2019-09-13",16.34
"1091","2019-09-16",16.34
"1092","2019-09-17",16.25
"1093","2019-09-18",16.290001
"1094","2019-09-19",16.370001
"1095","2019-09-20",16.379999
"1096","2019-09-23",16.309999
"1097","2019-09-24",16.280001
"1098","2019-09-25",16.33
"1099","2019-09-26",16.389999
"1100","2019-09-27",16.450001
"1101","2019-09-30",16.58
"1102","2019-10-01",16.379999
"1103","2019-10-02",16.139999
"1104","2019-10-03",16.139999
"1105","2019-10-04",16.18
"1106","2019-10-07",16.25
"1107","2019-10-08",16.07
"1108","2019-10-09",16
"1109","2019-10-10",16
"1110","2019-10-11",16.190001
"1111","2019-10-14",16.040001
"1112","2019-10-15",16.1
"1113","2019-10-16",16.139999
"1114","2019-10-17",16.209999
"1115","2019-10-18",16.280001
"1116","2019-10-21",16.5
"1117","2019-10-22",16.610001
"1118","2019-10-23",16.66
"1119","2019-10-24",16.48
"1120","2019-10-25",16.4
"1121","2019-10-28",16.379999
"1122","2019-10-29",16.370001
"1123","2019-10-30",16.41
"1124","2019-10-31",16.48
"1125","2019-11-01",16.530001
"1126","2019-11-04",16.629999
"1127","2019-11-05",16.68
"1128","2019-11-06",16.559999
"1129","2019-11-07",16.41
"1130","2019-11-08",16.370001
"1131","2019-11-11",16.370001
"1132","2019-11-12",16.139999
"1133","2019-11-13",16.040001
"1134","2019-11-14",16.17
"1135","2019-11-15",16.08
"1136","2019-11-18",16.139999
"1137","2019-11-19",16.110001
"1138","2019-11-20",15.99
"1139","2019-11-21",15.81
"1140","2019-11-22",15.81
"1141","2019-11-25",16.02
"1142","2019-11-26",16.190001
"1143","2019-11-27",16.389999
"1144","2019-11-29",16.26
"1145","2019-12-02",16.030001
"1146","2019-12-03",15.99
"1147","2019-12-04",15.88
"1148","2019-12-05",15.91
"1149","2019-12-06",16.030001
"1150","2019-12-09",15.95
"1151","2019-12-10",15.86
"1152","2019-12-11",15.86
"1153","2019-12-12",15.79
"1154","2019-12-13",15.77
"1155","2019-12-16",16
"1156","2019-12-17",15.94
"1157","2019-12-18",16.049999
"1158","2019-12-19",16.110001
"1159","2019-12-20",16.18
"1160","2019-12-23",16.09
"1161","2019-12-24",16.049999
"1162","2019-12-26",16.1
"1163","2019-12-27",16.08
"1164","2019-12-30",16.23
"1165","2019-12-31",16.25
"1166","2020-01-02",16
"1167","2020-01-03",15.95
"1168","2020-01-06",15.81
"1169","2020-01-07",15.74
"1170","2020-01-08",15.86
"1171","2020-01-09",15.68
"1172","2020-01-10",15.71
"1173","2020-01-13",15.75
"1174","2020-01-14",15.78
"1175","2020-01-15",15.82
"1176","2020-01-16",15.95
"1177","2020-01-17",15.97
"1178","2020-01-21",15.84
"1179","2020-01-22",15.79
"1180","2020-01-23",15.73
"1181","2020-01-24",15.49
"1182","2020-01-27",15.29
"1183","2020-01-28",15.44
"1184","2020-01-29",15.31
"1185","2020-01-30",15.28
"1186","2020-01-31",15.02
"1187","2020-02-03",15.01
"1188","2020-02-04",15.12
"1189","2020-02-05",15.31
"1190","2020-02-06",15.26
"1191","2020-02-07",15.13
"1192","2020-02-10",15.19
"1193","2020-02-11",15.2
"1194","2020-02-12",15.31
"1195","2020-02-13",15.19
"1196","2020-02-14",15.21
"1197","2020-02-18",15.25
"1198","2020-02-19",15.02
"1199","2020-02-20",15.12
"1200","2020-02-21",15.09
"1201","2020-02-24",14.48
"1202","2020-02-25",13.73
"1203","2020-02-26",13.4
"1204","2020-02-27",13.16
"1205","2020-02-28",13.07
"1206","2020-03-02",13.19
"1207","2020-03-03",12.7
"1208","2020-03-04",13.07
"1209","2020-03-05",12.56
"1210","2020-03-06",12.84
"1211","2020-03-09",11.44
"1212","2020-03-10",11.72
"1213","2020-03-11",10.56
"1214","2020-03-12",8.36
"1215","2020-03-13",9.15
"1216","2020-03-16",7.04
"1217","2020-03-17",6.34
"1218","2020-03-18",4.84
"1219","2020-03-19",5.4
"1220","2020-03-20",5.36
"1221","2020-03-23",6.4
"1222","2020-03-24",7.79
"1223","2020-03-25",9.26
"1224","2020-03-26",9.57
"1225","2020-03-27",9.05
"1226","2020-03-30",8.76
"1227","2020-03-31",9.17
"1228","2020-04-01",8.68
"1229","2020-04-02",7.74
"1230","2020-04-03",6.91
"1231","2020-04-06",7.86
"1232","2020-04-07",7.74
"1233","2020-04-08",8.21
"1234","2020-04-09",9.14
"1235","2020-04-13",8.61
"1236","2020-04-14",8.69
"1237","2020-04-15",8.36
"1238","2020-04-16",8.02
"1239","2020-04-17",8.24
"1240","2020-04-20",8.13
"1241","2020-04-21",8.08
"1242","2020-04-22",8.24
"1243","2020-04-23",8.17
"1244","2020-04-24",8.35
"1245","2020-04-27",8.66
"1246","2020-04-28",9.39
"1247","2020-04-29",10.24
"1248","2020-04-30",9.68
"1249","2020-05-01",9.02
"1250","2020-05-04",8.72
"1251","2020-05-05",8.33
"1252","2020-05-06",8.33
"1253","2020-05-07",8.68
"1254","2020-05-08",9.15
"1255","2020-05-11",8.54
"1256","2020-05-12",7.88
"1257","2020-05-13",7.49
"1258","2020-05-14",8.24
"1259","2020-05-15",8.16
"1260","2020-05-18",9.12
"1261","2020-05-19",9.72
"1262","2020-05-20",9.6
"1263","2020-05-21",9.6
"1264","2020-05-22",9.15
"1265","2020-05-26",9.64
"1266","2020-05-27",10.63
"1267","2020-05-28",10.39
"1268","2020-05-29",10.21
"1269","2020-06-01",10.74
"1270","2020-06-02",11.05
"1271","2020-06-03",11.46
"1272","2020-06-04",11.95
"1273","2020-06-05",12.67
"1274","2020-06-08",13.67
"1275","2020-06-09",13.07
"1276","2020-06-10",12.25
"1277","2020-06-11",10.48
"1278","2020-06-12",11.24
"1279","2020-06-15",11.28
"1280","2020-06-16",11.5
"1281","2020-06-17",10.81
"1282","2020-06-18",10.52
"1283","2020-06-19",10.02
"1284","2020-06-22",9.99
"1285","2020-06-23",10.18
"1286","2020-06-24",9.83
"1287","2020-06-25",9.63
"1288","2020-06-26",9.31
"1289","2020-06-29",9.86
"1290","2020-06-30",9.66
"1291","2020-07-01",9.76
"1292","2020-07-02",9.42
"1293","2020-07-06",9.56
"1294","2020-07-07",9.05
"1295","2020-07-08",9.11
"1296","2020-07-09",9.01
"1297","2020-07-10",9.09
"1298","2020-07-13",8.96
"1299","2020-07-14",8.77
"1300","2020-07-15",9.29
"1301","2020-07-16",9.07
"1302","2020-07-17",8.88
"1303","2020-07-20",8.65
"1304","2020-07-21",9
"1305","2020-07-22",8.99
"1306","2020-07-23",9
"1307","2020-07-24",8.82
"1308","2020-07-27",8.65
"1309","2020-07-28",8.99
"1310","2020-07-29",9.12
"1311","2020-07-30",8.92
"1312","2020-07-31",8.82
"1313","2020-08-03",8.66
"1314","2020-08-04",9.13
"1315","2020-08-05",9.11
"1316","2020-08-06",9.15
"1317","2020-08-07",9.61
"1318","2020-08-10",10.13
"1319","2020-08-11",10.12
"1320","2020-08-12",10.17
"1321","2020-08-13",9.87
"1322","2020-08-14",9.81
"1323","2020-08-17",9.63
"1324","2020-08-18",9.46
"1325","2020-08-19",9.44
"1326","2020-08-20",9.6
"1327","2020-08-21",9.39
"1328","2020-08-24",9.77
"1329","2020-08-25",9.99
"1330","2020-08-26",9.96
"1331","2020-08-27",10.41
"1332","2020-08-28",10.69
"1333","2020-08-31",10.17
"1334","2020-09-01",10.27
"1335","2020-09-02",10.55
"1336","2020-09-03",10.72
"1337","2020-09-04",11.1
"1338","2020-09-08",10.35
"1339","2020-09-09",10.33
"1340","2020-09-10",10.19
"1341","2020-09-11",10.11
"1342","2020-09-14",10.64
"1343","2020-09-15",11.14
"1344","2020-09-16",11.13
"1345","2020-09-17",10.8
"1346","2020-09-18",10.25
"1347","2020-09-21",9.38
"1348","2020-09-22",9.36
"1349","2020-09-23",9.11
"1350","2020-09-24",8.98
"1351","2020-09-25",9.48
"1352","2020-09-28",9.89
"1353","2020-09-29",9.81
"1354","2020-09-30",9.61
"1355","2020-10-01",10.16
"1356","2020-10-02",10.35
"1357","2020-10-05",10.43
"1358","2020-10-06",10.42
"1359","2020-10-07",10.77
"1360","2020-10-08",10.98
"1361","2020-10-09",10.79
"1362","2020-10-12",10.84
"1363","2020-10-13",10.22
"1364","2020-10-14",10.19
"1365","2020-10-15",10.24
"1366","2020-10-16",10.07
"1367","2020-10-19",9.93
"1368","2020-10-20",10.23
"1369","2020-10-21",10.4
"1370","2020-10-22",10.8
"1371","2020-10-23",10.88
"1372","2020-10-26",10.45
"1373","2020-10-27",9.97
"1374","2020-10-28",9.78
"1375","2020-10-29",10.11
"1376","2020-10-30",9.9
"1377","2020-11-02",10.19
"1378","2020-11-03",10.77
"1379","2020-11-04",10.65
"1380","2020-11-05",10.95
"1381","2020-11-06",10.76
"1382","2020-11-09",12.06
"1383","2020-11-10",12.36
"1384","2020-11-11",12.04
"1385","2020-11-12",11.48
"1386","2020-11-13",12.37
"1387","2020-11-16",12.93
"1388","2020-11-17",13
"1389","2020-11-18",12.87
"1390","2020-11-19",12.9
"1391","2020-11-20",12.77
"1392","2020-11-23",12.77
"1393","2020-11-24",13.17
"1394","2020-11-25",13.42
"1395","2020-11-27",13.37
