"","date","BNSO"
"1940","2014-09-16",1.58
"1941","2014-09-17",1.58
"1942","2014-09-18",1.51
"1943","2014-09-19",1.54
"1944","2014-09-22",1.54
"1945","2014-09-23",1.45
"1946","2014-09-24",1.42
"1947","2014-09-25",1.49
"1948","2014-09-26",1.44
"1949","2014-09-29",1.39
"1950","2014-09-30",1.31
"1951","2014-10-01",1.23
"1952","2014-10-02",1.35
"1953","2014-10-03",1.37
"1954","2014-10-06",1.3
"1955","2014-10-07",1.32
"1956","2014-10-08",1.38
"1957","2014-10-09",1.44
"1958","2014-10-10",1.44
"1959","2014-10-13",1.53
"1960","2014-10-14",1.5
"1961","2014-10-15",1.51
"1962","2014-10-16",1.49
"1963","2014-10-17",1.53
"1964","2014-10-20",1.58
"1965","2014-10-21",1.49
"1966","2014-10-22",1.49
"1967","2014-10-23",1.45
"1968","2014-10-24",1.47
"1969","2014-10-27",1.47
"1970","2014-10-28",1.47
"1971","2014-10-29",1.6
"1972","2014-10-30",1.61
"1973","2014-10-31",1.61
"1974","2014-11-03",1.59
"1975","2014-11-04",1.59
"1976","2014-11-05",1.51
"1977","2014-11-06",1.51
"1978","2014-11-07",1.53
"1979","2014-11-10",1.83
"1980","2014-11-11",1.72
"1981","2014-11-12",1.74
"1982","2014-11-13",1.7
"1983","2014-11-14",1.59
"1984","2014-11-17",1.57
"1985","2014-11-18",1.64
"1986","2014-11-19",1.57
"1987","2014-11-20",1.64
"1988","2014-11-21",1.54
"1989","2014-11-24",1.54
"1990","2014-11-25",1.48
"1991","2014-11-26",1.57
"1992","2014-11-28",1.44
"1993","2014-12-01",1.45
"1994","2014-12-02",1.42
"1995","2014-12-03",1.49
"1996","2014-12-04",1.49
"1997","2014-12-05",1.63
"1998","2014-12-08",1.63
"1999","2014-12-09",1.57
"2000","2014-12-10",1.43
"2001","2014-12-11",1.47
"2002","2014-12-12",1.46
"2003","2014-12-15",1.46
"2004","2014-12-16",1.48
"2005","2014-12-17",1.48
"2006","2014-12-18",1.49
"2007","2014-12-19",1.33
"2008","2014-12-22",1.44
"2009","2014-12-23",1.46
"2010","2014-12-24",1.36
"2011","2014-12-26",1.38
"2012","2014-12-29",1.36
"2013","2014-12-30",1.44
"2014","2014-12-31",1.37
"2015","2015-01-02",1.39
"2016","2015-01-05",1.41
"2017","2015-01-06",1.43
"2018","2015-01-07",1.44
"2019","2015-01-08",1.44
"2020","2015-01-09",1.32
"2021","2015-01-12",1.32
"2022","2015-01-13",1.38
"2023","2015-01-14",1.38
"2024","2015-01-15",1.38
"2025","2015-01-16",1.27
"2026","2015-01-20",1.28
"2027","2015-01-21",1.28
"2028","2015-01-22",1.35
"2029","2015-01-23",1.35
"2030","2015-01-26",1.27
"2031","2015-01-27",1.27
"2032","2015-01-28",1.27
"2033","2015-01-29",1.26
"2034","2015-01-30",1.32
"2035","2015-02-02",1.33
"2036","2015-02-03",1.31
"2037","2015-02-04",1.31
"2038","2015-02-05",1.31
"2039","2015-02-06",1.31
"2040","2015-02-09",1.36
"2041","2015-02-10",1.29
"2042","2015-02-11",1.27
"2043","2015-02-12",1.27
"2044","2015-02-13",1.33
"2045","2015-02-17",1.27
"2046","2015-02-18",1.27
"2047","2015-02-19",1.24
"2048","2015-02-20",1.42
"2049","2015-02-23",1.48
"2050","2015-02-24",1.35
"2051","2015-02-25",1.45
"2052","2015-02-26",1.43
"2053","2015-02-27",1.52
"2054","2015-03-02",1.29
"2055","2015-03-03",1.4
"2056","2015-03-04",1.4
"2057","2015-03-05",1.46
"2058","2015-03-06",1.45
"2059","2015-03-09",1.45
"2060","2015-03-10",1.46
"2061","2015-03-11",1.5
"2062","2015-03-12",1.47
"2063","2015-03-13",1.4
"2064","2015-03-16",1.4
"2065","2015-03-17",1.54
"2066","2015-03-18",1.46
"2067","2015-03-19",1.52
"2068","2015-03-20",1.52
"2069","2015-03-23",1.36
"2070","2015-03-24",1.4
"2071","2015-03-25",1.46
"2072","2015-03-26",1.41
"2073","2015-03-27",1.41
"2074","2015-03-30",1.4
"2075","2015-03-31",1.34
"2076","2015-04-01",1.34
"2077","2015-04-02",1.31
"2078","2015-04-06",1.3
"2079","2015-04-07",1.38
"2080","2015-04-08",1.3
"2081","2015-04-09",1.31
"2082","2015-04-10",1.43
"2083","2015-04-13",1.34
"2084","2015-04-14",1.36
"2085","2015-04-15",1.34
"2086","2015-04-16",1.42
"2087","2015-04-17",1.44
"2088","2015-04-20",1.46
"2089","2015-04-21",1.63
"2090","2015-04-22",1.63
"2091","2015-04-23",1.6
"2092","2015-04-24",1.69
"2093","2015-04-27",1.68
"2094","2015-04-28",1.6
"2095","2015-04-29",1.69
"2096","2015-04-30",1.7
"2097","2015-05-01",1.7
"2098","2015-05-04",1.61
"2099","2015-05-05",1.57
"2100","2015-05-06",1.57
"2101","2015-05-07",1.72
"2102","2015-05-08",1.6
"2103","2015-05-11",1.73
"2104","2015-05-12",1.67
"2105","2015-05-13",1.8
"2106","2015-05-14",1.64
"2107","2015-05-15",1.67
"2108","2015-05-18",1.64
"2109","2015-05-19",1.69
"2110","2015-05-20",1.69
"2111","2015-05-21",1.69
"2112","2015-05-22",1.64
"2113","2015-05-26",1.61
"2114","2015-05-27",1.59
"2115","2015-05-28",1.57
"2116","2015-05-29",1.56
"2117","2015-06-01",1.56
"2118","2015-06-02",1.55
"2119","2015-06-03",1.55
"2120","2015-06-04",1.56
"2121","2015-06-05",1.55
"2122","2015-06-08",1.6
"2123","2015-06-09",1.48
"2124","2015-06-10",1.31
"2125","2015-06-11",1.32
"2126","2015-06-12",1.32
"2127","2015-06-15",1.58
"2128","2015-06-16",1.59
"2129","2015-06-17",1.55
"2130","2015-06-18",1.55
"2131","2015-06-19",1.5
"2132","2015-06-22",1.53
"2133","2015-06-23",1.53
"2134","2015-06-24",1.52
"2135","2015-06-25",1.49
"2136","2015-06-26",1.4
"2137","2015-06-29",1.4
"2138","2015-06-30",1.4
"2139","2015-07-01",1.47
"2140","2015-07-02",1.36
"2141","2015-07-06",1.36
"2142","2015-07-07",1.44
"2143","2015-07-08",1.46
"2144","2015-07-09",1.43
"2145","2015-07-10",1.34
"2146","2015-07-13",1.4
"2147","2015-07-14",1.43
"2148","2015-07-15",1.4
"2149","2015-07-16",1.4
"2150","2015-07-17",1.39
"2151","2015-07-20",1.39
"2152","2015-07-21",1.36
"2153","2015-07-22",1.41
"2154","2015-07-23",1.41
"2155","2015-07-24",1.41
"2156","2015-07-27",1.3
"2157","2015-07-28",1.3
"2158","2015-07-29",1.24
"2159","2015-07-30",1.35
"2160","2015-07-31",1.35
"2161","2015-08-03",1.27
"2162","2015-08-04",1.21
"2163","2015-08-05",1.26
"2164","2015-08-06",1.22
"2165","2015-08-07",1.25
"2166","2015-08-10",1.28
"2167","2015-08-11",1.21
"2168","2015-08-12",1.2
"2169","2015-08-13",1.2
"2170","2015-08-14",1.65
"2171","2015-08-17",1.44
"2172","2015-08-18",1.34
"2173","2015-08-19",1.55
"2174","2015-08-20",1.4
"2175","2015-08-21",1.39
"2176","2015-08-24",1.25
"2177","2015-08-25",1.32
"2178","2015-08-26",1.25
"2179","2015-08-27",1.35
"2180","2015-08-28",1.33
"2181","2015-08-31",1.25
"2182","2015-09-01",1.35
"2183","2015-09-02",1.35
"2184","2015-09-03",1.28
"2185","2015-09-04",1.23
"2186","2015-09-08",1.27
"2187","2015-09-09",1.27
"2188","2015-09-10",1.25
"2189","2015-09-11",1.27
"2190","2015-09-14",1.24
"2191","2015-09-15",1.23
"2192","2015-09-16",1.23
"2193","2015-09-17",1.26
"2194","2015-09-18",1.31
"2195","2015-09-21",1.31
"2196","2015-09-22",1.31
"2197","2015-09-23",1.28
"2198","2015-09-24",1.21
"2199","2015-09-25",1.22
"2200","2015-09-28",1.19
"2201","2015-09-29",1.21
"2202","2015-09-30",1.27
"2203","2015-10-01",1.29
"2204","2015-10-02",1.3
"2205","2015-10-05",1.27
"2206","2015-10-06",1.31
"2207","2015-10-07",1.25
"2208","2015-10-08",1.31
"2209","2015-10-09",1.29
"2210","2015-10-12",1.25
"2211","2015-10-13",1.27
"2212","2015-10-14",1.2
"2213","2015-10-15",1.2
"2214","2015-10-16",1.19
"2215","2015-10-19",1.15
"2216","2015-10-20",1.16
"2217","2015-10-21",1.14
"2218","2015-10-22",1.12
"2219","2015-10-23",1.15
"2220","2015-10-26",1.13
"2221","2015-10-27",1.11
"2222","2015-10-28",1.15
"2223","2015-10-29",1.05
"2224","2015-10-30",1.13
"2225","2015-11-02",1.14
"2226","2015-11-03",2.52
"2227","2015-11-04",1.93
"2228","2015-11-05",1.86
"2229","2015-11-06",1.9
"2230","2015-11-09",1.76
"2231","2015-11-10",1.65
"2232","2015-11-11",1.6
"2233","2015-11-12",1.54
"2234","2015-11-13",1.41
"2235","2015-11-16",1.38
"2236","2015-11-17",1.39
"2237","2015-11-18",1.35
"2238","2015-11-19",1.36
"2239","2015-11-20",1.36
"2240","2015-11-23",1.53
"2241","2015-11-24",1.51
"2242","2015-11-25",1.46
"2243","2015-11-27",1.46
"2244","2015-11-30",1.45
"2245","2015-12-01",1.65
"2246","2015-12-02",1.57
"2247","2015-12-03",1.6
"2248","2015-12-04",1.56
"2249","2015-12-07",1.5
"2250","2015-12-08",1.46
"2251","2015-12-09",1.45
"2252","2015-12-10",1.43
"2253","2015-12-11",1.39
"2254","2015-12-14",1.34
"2255","2015-12-15",1.33
"2256","2015-12-16",1.31
"2257","2015-12-17",1.31
"2258","2015-12-18",1.35
"2259","2015-12-21",1.3
"2260","2015-12-22",1.43
"2261","2015-12-23",1.4
"2262","2015-12-24",1.38
"2263","2015-12-28",1.41
"2264","2015-12-29",1.34
"2265","2015-12-30",1.38
"2266","2015-12-31",1.34
"2267","2016-01-04",1.42
"2268","2016-01-05",1.34
"2269","2016-01-06",1.42
"2270","2016-01-07",1.4
"2271","2016-01-08",1.41
"2272","2016-01-11",1.39
"2273","2016-01-12",1.43
"2274","2016-01-13",1.4
"2275","2016-01-14",1.38
"2276","2016-01-15",1.36
"2277","2016-01-19",1.36
"2278","2016-01-20",1.36
"2279","2016-01-21",1.36
"2280","2016-01-22",1.34
"2281","2016-01-25",1.38
"2282","2016-01-26",1.32
"2283","2016-01-27",1.34
"2284","2016-01-28",1.37
"2285","2016-01-29",1.35
"2286","2016-02-01",1.31
"2287","2016-02-02",1.3
"2288","2016-02-03",1.36
"2289","2016-02-04",1.37
"2290","2016-02-05",1.37
"2291","2016-02-08",1.39
"2292","2016-02-09",1.32
"2293","2016-02-10",1.37
"2294","2016-02-11",1.3
"2295","2016-02-12",1.3
"2296","2016-02-16",1.34
"2297","2016-02-17",1.29
"2298","2016-02-18",1.31
"2299","2016-02-19",1.27
"2300","2016-02-22",1.3
"2301","2016-02-23",1.35
"2302","2016-02-24",1.35
"2303","2016-02-25",1.35
"2304","2016-02-26",1.38
"2305","2016-02-29",1.38
"2306","2016-03-01",1.43
"2307","2016-03-02",1.25
"2308","2016-03-03",1.28
"2309","2016-03-04",1.33
"2310","2016-03-07",1.37
"2311","2016-03-08",1.36
"2312","2016-03-09",1.35
"2313","2016-03-10",1.35
"2314","2016-03-11",1.35
"2315","2016-03-14",1.38
"2316","2016-03-15",1.35
"2317","2016-03-16",1.4
"2318","2016-03-17",1.41
"2319","2016-03-18",1.42
"2320","2016-03-21",1.3
"2321","2016-03-22",1.35
"2322","2016-03-23",1.3
"2323","2016-03-24",1.34
"2324","2016-03-28",1.39
"2325","2016-03-29",1.36
"2326","2016-03-30",1.37
"2327","2016-03-31",1.38
"2328","2016-04-01",1.37
"2329","2016-04-04",1.32
"2330","2016-04-05",1.32
"2331","2016-04-06",1.3
"2332","2016-04-07",1.37
"2333","2016-04-08",1.31
"2334","2016-04-11",1.35
"2335","2016-04-12",1.36
"2336","2016-04-13",1.36
"2337","2016-04-14",1.3
"2338","2016-04-15",1.32
"2339","2016-04-18",1.33
"2340","2016-04-19",1.34
"2341","2016-04-20",1.36
"2342","2016-04-21",1.35
"2343","2016-04-22",1.45
"2344","2016-04-25",1.49
"2345","2016-04-26",1.49
"2346","2016-04-27",1.48
"2347","2016-04-28",1.48
"2348","2016-04-29",1.47
"2349","2016-05-02",1.5
"2350","2016-05-03",1.45
"2351","2016-05-04",1.45
"2352","2016-05-05",1.47
"2353","2016-05-06",1.4
"2354","2016-05-09",1.48
"2355","2016-05-10",1.48
"2356","2016-05-11",1.46
"2357","2016-05-12",1.4
"2358","2016-05-13",1.4
"2359","2016-05-16",1.4
"2360","2016-05-17",1.43
"2361","2016-05-18",1.4
"2362","2016-05-19",1.43
"2363","2016-05-20",1.38
"2364","2016-05-23",1.42
"2365","2016-05-24",1.41
"2366","2016-05-25",1.41
"2367","2016-05-26",1.35
"2368","2016-05-27",1.34
"2369","2016-05-31",1.36
"2370","2016-06-01",1.45
"2371","2016-06-02",1.29
"2372","2016-06-03",1.33
"2373","2016-06-06",1.44
"2374","2016-06-07",1.43
"2375","2016-06-08",1.42
"2376","2016-06-09",1.45
"2377","2016-06-10",1.41
"2378","2016-06-13",1.38
"2379","2016-06-14",1.35
"2380","2016-06-15",1.37
"2381","2016-06-16",1.37
"2382","2016-06-17",1.34
"2383","2016-06-20",1.32
"2384","2016-06-21",1.33
"2385","2016-06-22",1.37
"2386","2016-06-23",1.33
"2387","2016-06-24",1.25
"2388","2016-06-27",1.27
"2389","2016-06-28",1.28
"2390","2016-06-29",1.35
"2391","2016-06-30",1.38
"2392","2016-07-01",1.37
"2393","2016-07-05",1.4
"2394","2016-07-06",1.37
"2395","2016-07-07",1.36
"2396","2016-07-08",1.36
"2397","2016-07-11",1.41
"2398","2016-07-12",1.37
"2399","2016-07-13",1.4
"2400","2016-07-14",1.38
"2401","2016-07-15",1.34
"2402","2016-07-18",1.34
"2403","2016-07-19",1.32
"2404","2016-07-20",1.3
"2405","2016-07-21",1.42
"2406","2016-07-22",1.42
"2407","2016-07-25",1.46
"2408","2016-07-26",1.88
"2409","2016-07-27",1.62
"2410","2016-07-28",1.75
"2411","2016-07-29",1.72
"2412","2016-08-01",1.94
"2413","2016-08-02",1.98
"2414","2016-08-03",2.18
"2415","2016-08-04",2.22
"2416","2016-08-05",2.29
"2417","2016-08-08",2.53
"2418","2016-08-09",2.82
"2419","2016-08-10",3.18
"2420","2016-08-11",2.78
"2421","2016-08-12",2.59
"2422","2016-08-15",2.77
"2423","2016-08-16",2.54
"2424","2016-08-17",2.61
"2425","2016-08-18",2.23
"2426","2016-08-19",2.13
"2427","2016-08-22",2.26
"2428","2016-08-23",1.99
"2429","2016-08-24",1.94
"2430","2016-08-25",1.86
"2431","2016-08-26",1.8
"2432","2016-08-29",1.92
"2433","2016-08-30",1.93
"2434","2016-08-31",1.84
"2435","2016-09-01",1.6
"2436","2016-09-02",1.58
"2437","2016-09-06",1.67
"2438","2016-09-07",1.71
"2439","2016-09-08",1.67
"2440","2016-09-09",1.59
"2441","2016-09-12",1.46
"2442","2016-09-13",1.49
"2443","2016-09-14",1.46
"2444","2016-09-15",1.62
"2445","2016-09-16",1.48
"2446","2016-09-19",1.52
"2447","2016-09-20",1.54
"2448","2016-09-21",1.56
"2449","2016-09-22",1.74
"2450","2016-09-23",1.92
"2451","2016-09-26",1.7
"2452","2016-09-27",1.75
"2453","2016-09-28",1.75
"2454","2016-09-29",1.66
"2455","2016-09-30",1.69
"2456","2016-10-03",1.65
"2457","2016-10-04",1.59
"2458","2016-10-05",1.56
"2459","2016-10-06",1.58
"2460","2016-10-07",1.58
"2461","2016-10-10",1.48
"2462","2016-10-11",1.5
"2463","2016-10-12",1.45
"2464","2016-10-13",1.45
"2465","2016-10-14",1.43
"2466","2016-10-17",1.41
"2467","2016-10-18",1.44
"2468","2016-10-19",1.49
"2469","2016-10-20",1.5
"2470","2016-10-21",1.47
"2471","2016-10-24",1.44
"2472","2016-10-25",1.61
"2473","2016-10-26",1.51
"2474","2016-10-27",1.51
"2475","2016-10-28",1.46
"2476","2016-10-31",1.59
"2477","2016-11-01",1.46
"2478","2016-11-02",1.48
"2479","2016-11-03",1.49
"2480","2016-11-04",1.54
"2481","2016-11-07",1.59
"2482","2016-11-08",1.54
"2483","2016-11-09",1.6
"2484","2016-11-10",1.65
"2485","2016-11-11",1.7
"2486","2016-11-14",1.65
"2487","2016-11-15",1.71
"2488","2016-11-16",1.75
"2489","2016-11-17",2.65
"2490","2016-11-18",2.3
"2491","2016-11-21",2.24
"2492","2016-11-22",2.24
"2493","2016-11-23",2.17
"2494","2016-11-25",2.15
"2495","2016-11-28",2.18
"2496","2016-11-29",2.19
"2497","2016-11-30",2.23
"2498","2016-12-01",2.45
"2499","2016-12-02",2.48
"2500","2016-12-05",2.72
"2501","2016-12-06",3.57
"2502","2016-12-07",3.19
"2503","2016-12-08",2.91
"2504","2016-12-09",2.78
"2505","2016-12-12",2.42
"2506","2016-12-13",2.54
"2507","2016-12-14",2.35
"2508","2016-12-15",2.38
"2509","2016-12-16",2.31
"2510","2016-12-19",2.32
"2511","2016-12-20",2.33
"2512","2016-12-21",2.35
"2513","2016-12-22",2.37
"2514","2016-12-23",2.36
"2515","2016-12-27",2.3
"2516","2016-12-28",2.16
"2517","2016-12-29",2.17
"2518","2016-12-30",2.19
"2519","2017-01-03",2.02
"2520","2017-01-04",2.11
"2521","2017-01-05",2.2
"2522","2017-01-06",2.24
"2523","2017-01-09",2.26
"2524","2017-01-10",2.35
"2525","2017-01-11",2.51
"2526","2017-01-12",2.52
"2527","2017-01-13",2.46
"2528","2017-01-17",2.44
"2529","2017-01-18",2.47
"2530","2017-01-19",2.42
"2531","2017-01-20",2.39
"2532","2017-01-23",2.37
"2533","2017-01-24",2.18
"2534","2017-01-25",2.19
"2535","2017-01-26",2.23
"2536","2017-01-27",2.23
"2537","2017-01-30",2.34
"2538","2017-01-31",2.22
"2539","2017-02-01",2.34
"2540","2017-02-02",2.39
"2541","2017-02-03",2.57
"2542","2017-02-06",2.56
"2543","2017-02-07",2.54
"2544","2017-02-08",2.52
"2545","2017-02-09",2.44
"2546","2017-02-10",2.38
"2547","2017-02-13",2.42
"2548","2017-02-14",2.39
"2549","2017-02-15",2.61
"2550","2017-02-16",2.54
"2551","2017-02-17",2.54
"2552","2017-02-21",2.18
"2553","2017-02-22",2.15
"2554","2017-02-23",2.18
"2555","2017-02-24",2.26
"2556","2017-02-27",2.28
"2557","2017-02-28",2.4
"2558","2017-03-01",2.45
"2559","2017-03-02",2.42
"2560","2017-03-03",2.23
"2561","2017-03-06",2.26
"2562","2017-03-07",2.3
"2563","2017-03-08",2.3
"2564","2017-03-09",2.37
"2565","2017-03-10",2.39
"2566","2017-03-13",2.41
"2567","2017-03-14",2.34
"2568","2017-03-15",2.4
"2569","2017-03-16",2.5
"2570","2017-03-17",2.44
"2571","2017-03-20",2.49
"2572","2017-03-21",2.58
"2573","2017-03-22",2.47
"2574","2017-03-23",2.79
"2575","2017-03-24",2.63
"2576","2017-03-27",2.51
"2577","2017-03-28",2.49
"2578","2017-03-29",2.53
"2579","2017-03-30",2.59
"2580","2017-03-31",2.57
"2581","2017-04-03",2.56
"2582","2017-04-04",2.52
"2583","2017-04-05",2.4
"2584","2017-04-06",2.49
"2585","2017-04-07",2.57
"2586","2017-04-10",2.54
"2587","2017-04-11",2.44
"2588","2017-04-12",2.45
"2589","2017-04-13",2.4
"2590","2017-04-17",2.42
"2591","2017-04-18",2.46
"2592","2017-04-19",2.43
"2593","2017-04-20",2.47
"2594","2017-04-21",2.49
"2595","2017-04-24",2.53
"2596","2017-04-25",2.52
"2597","2017-04-26",2.59
"2598","2017-04-27",2.56
"2599","2017-04-28",2.56
"2600","2017-05-01",2.51
"2601","2017-05-02",2.57
"2602","2017-05-03",2.63
"2603","2017-05-04",2.61
"2604","2017-05-05",2.59
"2605","2017-05-08",2.6
"2606","2017-05-09",2.57
"2607","2017-05-10",2.52
"2608","2017-05-11",2.6
"2609","2017-05-12",2.56
"2610","2017-05-15",2.54
"2611","2017-05-16",2.51
"2612","2017-05-17",2.52
"2613","2017-05-18",2.48
"2614","2017-05-19",2.5
"2615","2017-05-22",2.55
"2616","2017-05-23",2.5
"2617","2017-05-24",2.55
"2618","2017-05-25",2.52
"2619","2017-05-26",2.5
"2620","2017-05-30",2.51
"2621","2017-05-31",2.53
"2622","2017-06-01",2.52
"2623","2017-06-02",2.52
"2624","2017-06-05",2.52
"2625","2017-06-06",2.49
"2626","2017-06-07",2.42
"2627","2017-06-08",2.44
"2628","2017-06-09",2.37
"2629","2017-06-12",2.43
"2630","2017-06-13",2.45
"2631","2017-06-14",2.4
"2632","2017-06-15",2.4
"2633","2017-06-16",2.45
"2634","2017-06-19",2.53
"2635","2017-06-20",2.51
"2636","2017-06-21",2.5
"2637","2017-06-22",2.43
"2638","2017-06-23",2.49
"2639","2017-06-26",2.5
"2640","2017-06-27",2.45
"2641","2017-06-28",2.47
"2642","2017-06-29",2.48
"2643","2017-06-30",2.48
"2644","2017-07-03",2.49
"2645","2017-07-05",2.49
"2646","2017-07-06",2.51
"2647","2017-07-07",2.51
"2648","2017-07-10",2.54
"2649","2017-07-11",2.57
"2650","2017-07-12",2.57
"2651","2017-07-13",2.47
"2652","2017-07-14",2.57
"2653","2017-07-17",2.63
"2654","2017-07-18",2.68
"2655","2017-07-19",2.55
"2656","2017-07-20",2.64
"2657","2017-07-21",2.69
"2658","2017-07-24",2.76
"2659","2017-07-25",2.82
"2660","2017-07-26",2.75
"2661","2017-07-27",2.64
"2662","2017-07-28",2.6
"2663","2017-07-31",2.6
"2664","2017-08-01",2.59
"2665","2017-08-02",2.6
"2666","2017-08-03",2.61
"2667","2017-08-04",2.7
"2668","2017-08-07",2.68
"2669","2017-08-08",2.72
"2670","2017-08-09",2.63
"2671","2017-08-10",2.52
"2672","2017-08-11",2.48
"2673","2017-08-14",2.52
"2674","2017-08-15",2.52
"2675","2017-08-16",2.47
"2676","2017-08-17",2.5
"2677","2017-08-18",2.5
"2678","2017-08-21",2.45
"2679","2017-08-22",2.33
"2680","2017-08-23",2.03
"2681","2017-08-24",2.12
"2682","2017-08-25",2.13
"2683","2017-08-28",2.13
"2684","2017-08-29",2.23
"2685","2017-08-30",2.16
"2686","2017-08-31",2.16
"2687","2017-09-01",2.15
"2688","2017-09-05",2.24
"2689","2017-09-06",2.23
"2690","2017-09-07",2.19
"2691","2017-09-08",2.21
"2692","2017-09-11",2.21
"2693","2017-09-12",2.24
"2694","2017-09-13",2.32
"2695","2017-09-14",2.28
"2696","2017-09-15",2.24
"2697","2017-09-18",2.31
"2698","2017-09-19",2.3
"2699","2017-09-20",2.26
"2700","2017-09-21",2.26
"2701","2017-09-22",2.32
"2702","2017-09-25",2.26
"2703","2017-09-26",2.31
"2704","2017-09-27",2.31
"2705","2017-09-28",2.24
"2706","2017-09-29",2.22
"2707","2017-10-02",2.16
"2708","2017-10-03",2.27
"2709","2017-10-04",2.3
"2710","2017-10-05",2.32
"2711","2017-10-06",2.37
"2712","2017-10-09",2.37
"2713","2017-10-10",2.38
"2714","2017-10-11",2.49
"2715","2017-10-12",2.49
"2716","2017-10-13",2.49
"2717","2017-10-16",2.52
"2718","2017-10-17",2.46
"2719","2017-10-18",2.53
"2720","2017-10-19",2.48
"2721","2017-10-20",2.45
"2722","2017-10-23",2.45
"2723","2017-10-24",2.49
"2724","2017-10-25",2.55
"2725","2017-10-26",2.55
"2726","2017-10-27",2.5
"2727","2017-10-30",2.49
"2728","2017-10-31",2.44
"2729","2017-11-01",2.45
"2730","2017-11-02",2.43
"2731","2017-11-03",2.53
"2732","2017-11-06",2.54
"2733","2017-11-07",2.55
"2734","2017-11-08",2.59
"2735","2017-11-09",2.54
"2736","2017-11-10",2.67
"2737","2017-11-13",2.66
"2738","2017-11-14",2.7
"2739","2017-11-15",2.63
"2740","2017-11-16",2.59
"2741","2017-11-17",2.59
"2742","2017-11-20",2.56
"2743","2017-11-21",2.56
"2744","2017-11-22",2.59
"2745","2017-11-24",2.6
"2746","2017-11-27",2.61
"2747","2017-11-28",2.63
"2748","2017-11-29",2.55
"2749","2017-11-30",2.54
"2750","2017-12-01",2.48
"2751","2017-12-04",2.55
"2752","2017-12-05",2.51
"2753","2017-12-06",2.43
"2754","2017-12-07",2.34
"2755","2017-12-08",2.32
"2756","2017-12-11",2.36
"2757","2017-12-12",2.4
"2758","2017-12-13",2.41
"2759","2017-12-14",2.4
"2760","2017-12-15",2.5
"2761","2017-12-18",2.56
"2762","2017-12-19",2.54
"2763","2017-12-20",2.52
"2764","2017-12-21",2.48
"2765","2017-12-22",2.46
"2766","2017-12-26",2.48
"2767","2017-12-27",2.46
"2768","2017-12-28",2.41
"2769","2017-12-29",2.45
"2770","2018-01-02",2.59
"2771","2018-01-03",2.74
"2772","2018-01-04",2.73
"2773","2018-01-05",2.8
"2774","2018-01-08",2.89
"2775","2018-01-09",2.93
"2776","2018-01-10",2.96
"2777","2018-01-11",2.94
"2778","2018-01-12",2.99
"2779","2018-01-16",2.95
"2780","2018-01-17",2.99
"2781","2018-01-18",3.32
"2782","2018-01-19",3.5
"2783","2018-01-22",3.44
"2784","2018-01-23",3.58
"2785","2018-01-24",3.55
"2786","2018-01-25",3.58
"2787","2018-01-26",3.65
"2788","2018-01-29",3.55
"2789","2018-01-30",3.51
"2790","2018-01-31",3.54
"2791","2018-02-01",3.51
"2792","2018-02-02",3.4
"2793","2018-02-05",3.51
"2794","2018-02-06",3.5
"2795","2018-02-07",3.5
"2796","2018-02-08",3.35
"2797","2018-02-09",3.27
"2798","2018-02-12",3.4
"2799","2018-02-13",3.29
"2800","2018-02-14",3.49
"2801","2018-02-15",3.47
"2802","2018-02-16",3.48
"2803","2018-02-20",3.45
"2804","2018-02-21",3.48
"2805","2018-02-22",3.27
"2806","2018-02-23",3.89
"2807","2018-02-26",4.1
"2808","2018-02-27",3.97
"2809","2018-02-28",4.09
"2810","2018-03-01",4.01
"2811","2018-03-02",3.99
"2812","2018-03-05",3.88
"2813","2018-03-06",3.97
"2814","2018-03-07",3.94
"2815","2018-03-08",4
"2816","2018-03-09",4.02
"2817","2018-03-12",3.99
"2818","2018-03-13",3.61
"2819","2018-03-14",3.53
"2820","2018-03-15",3.56
"2821","2018-03-16",3.76
"2822","2018-03-19",3.79
"2823","2018-03-20",3.9
"2824","2018-03-21",3.63
"2825","2018-03-22",3.7
"2826","2018-03-23",3.9
"2827","2018-03-26",2.73
"2828","2018-03-27",2.96
"2829","2018-03-28",3.09
"2830","2018-03-29",3.13
"2831","2018-04-02",3.06
"2832","2018-04-03",3.14
"2833","2018-04-04",3.2
"2834","2018-04-05",3.19
"2835","2018-04-06",3.11
"2836","2018-04-09",3.14
"2837","2018-04-10",3.03
"2838","2018-04-11",3.12
"2839","2018-04-12",3.24
"2840","2018-04-13",3.18
"2841","2018-04-16",3.08
"2842","2018-04-17",3.06
"2843","2018-04-18",3.06
"2844","2018-04-19",3
"2845","2018-04-20",2.93
"2846","2018-04-23",2.95
"2847","2018-04-24",2.95
"2848","2018-04-25",2.92
"2849","2018-04-26",2.94
"2850","2018-04-27",3.04
"2851","2018-04-30",2.98
"2852","2018-05-01",2.95
"2853","2018-05-02",3.15
"2854","2018-05-03",3.19
"2855","2018-05-04",3.14
"2856","2018-05-07",3.15
"2857","2018-05-08",3.15
"2858","2018-05-09",3.18
"2859","2018-05-10",3.29
"2860","2018-05-11",3.15
"2861","2018-05-14",3.18
"2862","2018-05-15",3.16
"2863","2018-05-16",3.16
"2864","2018-05-17",3.16
"2865","2018-05-18",3.16
"2866","2018-05-21",3.16
"2867","2018-05-22",3.28
"2868","2018-05-23",3.25
"2869","2018-05-24",3.23
"2870","2018-05-25",3.29
"2871","2018-05-29",3.16
