"","date","UNAM"
"1005","2010-12-28",9.25
"1006","2010-12-29",9.17
"1007","2010-12-30",9.04
"1008","2010-12-31",9.14
"1009","2011-01-03",9.3
"1010","2011-01-04",9.25
"1011","2011-01-05",9.45
"1012","2011-01-06",9.45
"1013","2011-01-07",9.45
"1014","2011-01-10",9.45
"1015","2011-01-11",9.17
"1016","2011-01-12",9.25
"1017","2011-01-13",9.25
"1018","2011-01-14",9.25
"1019","2011-01-18",9.25
"1020","2011-01-19",9.34
"1021","2011-01-20",9.4
"1022","2011-01-21",9.35
"1023","2011-01-24",9.35
"1024","2011-01-25",9.35
"1025","2011-01-26",9.45
"1026","2011-01-27",9.45
"1027","2011-01-28",9.45
"1028","2011-01-31",9.94
"1029","2011-02-01",9.65
"1030","2011-02-02",9.75
"1031","2011-02-03",9.75
"1032","2011-02-04",9.75
"1033","2011-02-07",9.5
"1034","2011-02-08",9.69
"1035","2011-02-09",9.69
"1036","2011-02-10",9.65
"1037","2011-02-11",9.65
"1038","2011-02-14",9.46
"1039","2011-02-15",9.5
"1040","2011-02-16",9.5
"1041","2011-02-17",9.5
"1042","2011-02-18",9.5
"1043","2011-02-22",9.5
"1044","2011-02-23",9.5
"1045","2011-02-24",9.65
"1046","2011-02-25",9.65
"1047","2011-02-28",9.5
"1048","2011-03-01",9.5
"1049","2011-03-02",9.6
"1050","2011-03-03",9.47
"1051","2011-03-04",9.42
"1052","2011-03-07",9.5
"1053","2011-03-08",9.6
"1054","2011-03-09",9.44
"1055","2011-03-10",9.64
"1056","2011-03-11",9.4
"1057","2011-03-14",9.64
"1058","2011-03-15",9.65
"1059","2011-03-16",9.65
"1060","2011-03-17",10.15
"1061","2011-03-18",9.84
"1062","2011-03-21",9.85
"1063","2011-03-22",9.85
"1064","2011-03-23",9.85
"1065","2011-03-24",9.9
"1066","2011-03-25",9.88
"1067","2011-03-28",9.42
"1068","2011-03-29",9.87
"1069","2011-03-30",9.87
"1070","2011-03-31",9.75
"1071","2011-04-01",9.8
"1072","2011-04-04",9.68
"1073","2011-04-05",9.68
"1074","2011-04-06",9.68
"1075","2011-04-07",9.6
"1076","2011-04-08",9.71
"1077","2011-04-11",9.8
"1078","2011-04-12",9.8
"1079","2011-04-13",9.44
"1080","2011-04-14",9.55
"1081","2011-04-15",9.65
"1082","2011-04-18",9.65
"1083","2011-04-19",9.57
"1084","2011-04-20",9.56
"1085","2011-04-21",9.53
"1086","2011-04-25",9.65
"1087","2011-04-26",9.65
"1088","2011-04-27",9.65
"1089","2011-04-28",9.65
"1090","2011-04-29",9.65
"1091","2011-05-02",9.75
"1092","2011-05-03",9.6
"1093","2011-05-04",9.6
"1094","2011-05-05",9.44
"1095","2011-05-06",9.57
"1096","2011-05-09",9.6
"1097","2011-05-10",9.6
"1098","2011-05-11",9.65
"1099","2011-05-12",9.79
"1100","2011-05-13",9.81
"1101","2011-05-16",9.81
"1102","2011-05-17",9.76
"1103","2011-05-18",9.45
"1104","2011-05-19",9.63
"1105","2011-05-20",9.77
"1106","2011-05-23",9.75
"1107","2011-05-24",9.65
"1108","2011-05-25",9.75
"1109","2011-05-26",9.7
"1110","2011-05-27",9.76
"1111","2011-05-31",9.75
"1112","2011-06-01",9.81
"1113","2011-06-02",9.76
"1114","2011-06-03",9.76
"1115","2011-06-06",9.75
"1116","2011-06-07",9.78
"1117","2011-06-08",9.54
"1118","2011-06-09",9.81
"1119","2011-06-10",9.81
"1120","2011-06-13",9.89
"1121","2011-06-14",9.88
"1122","2011-06-15",9.98
"1123","2011-06-16",10
"1124","2011-06-17",9.69
"1125","2011-06-20",9.88
"1126","2011-06-21",9.92
"1127","2011-06-22",9.89
"1128","2011-06-23",9.87
"1129","2011-06-24",9.98
"1130","2011-06-27",9.98
"1131","2011-06-28",9.91
"1132","2011-06-29",10.12
"1133","2011-06-30",9.96
"1134","2011-07-01",9.96
"1135","2011-07-05",9.86
"1136","2011-07-06",10.12
"1137","2011-07-07",10.12
"1138","2011-07-08",10.12
"1139","2011-07-11",10.05
"1140","2011-07-12",10.12
"1141","2011-07-13",10.06
"1142","2011-07-14",10.06
"1143","2011-07-15",10.06
"1144","2011-07-18",10.17
"1145","2011-07-19",10.25
"1146","2011-07-20",10.29
"1147","2011-07-21",10.27
"1148","2011-07-22",10.3
"1149","2011-07-25",10.36
"1150","2011-07-26",10.36
"1151","2011-07-27",10.34
"1152","2011-07-28",10.34
"1153","2011-07-29",10.37
"1154","2011-08-01",10.4
"1155","2011-08-02",10.62
"1156","2011-08-03",10.6
"1157","2011-08-04",10.5
"1158","2011-08-05",10.45
"1159","2011-08-08",10.31
"1160","2011-08-09",10.24
"1161","2011-08-10",10.2
"1162","2011-08-11",10.2
"1163","2011-08-12",10.2
"1164","2011-08-15",10.2
"1165","2011-08-16",10.2
"1166","2011-08-17",10.35
"1167","2011-08-18",10.45
"1168","2011-08-19",10.25
"1169","2011-08-22",10.31
"1170","2011-08-23",10.52
"1171","2011-08-24",10.57
"1172","2011-08-25",10.57
"1173","2011-08-26",10.57
"1174","2011-08-29",10.86
"1175","2011-08-30",10.6
"1176","2011-08-31",10.71
"1177","2011-09-01",11.11
"1178","2011-09-02",10.96
"1179","2011-09-06",10.73
"1180","2011-09-07",10.87
"1181","2011-09-08",10.76
"1182","2011-09-09",10.76
"1183","2011-09-12",10.76
"1184","2011-09-13",10.76
"1185","2011-09-14",10.76
"1186","2011-09-15",10.76
"1187","2011-09-16",10.76
"1188","2011-09-19",10.5
"1189","2011-09-20",10.5
"1190","2011-09-21",10.5
"1191","2011-09-22",10.52
"1192","2011-09-23",10.52
"1193","2011-09-26",10.52
"1194","2011-09-27",10.25
"1195","2011-09-28",10.25
"1196","2011-09-29",10.25
"1197","2011-09-30",10.26
"1198","2011-10-03",10.45
"1199","2011-10-04",10.5
"1200","2011-10-05",10.45
"1201","2011-10-06",10.45
"1202","2011-10-07",10.45
"1203","2011-10-10",10.43
"1204","2011-10-11",10.89
"1205","2011-10-12",10.82
"1206","2011-10-13",11
"1207","2011-10-14",11.44
"1208","2011-10-17",11.45
"1209","2011-10-18",11.4
"1210","2011-10-19",11.63
"1211","2011-10-20",11.7
"1212","2011-10-21",11.99
"1213","2011-10-24",10.57
"1214","2011-10-25",10.9
"1215","2011-10-26",10.9
"1216","2011-10-27",10.94
"1217","2011-10-28",11
"1218","2011-10-31",11.9
"1219","2011-11-01",10.61
"1220","2011-11-02",10.9
"1221","2011-11-03",11.29
"1222","2011-11-04",11.29
"1223","2011-11-07",11.29
"1224","2011-11-08",11.7
"1225","2011-11-09",11.7
"1226","2011-11-10",11.79
"1227","2011-11-11",11.7
"1228","2011-11-14",11.42
"1229","2011-11-15",11.51
"1230","2011-11-16",11.36
"1231","2011-11-17",10.67
"1232","2011-11-18",11.22
"1233","2011-11-21",11.39
"1234","2011-11-22",11.39
"1235","2011-11-23",11.39
"1236","2011-11-25",11.25
"1237","2011-11-28",11.25
"1238","2011-11-29",11.48
"1239","2011-11-30",11.48
"1240","2011-12-01",11
"1241","2011-12-02",11.69
"1242","2011-12-05",11.6
"1243","2011-12-06",11.8
"1244","2011-12-07",11.8
"1245","2011-12-08",11.8
"1246","2011-12-09",11.79
"1247","2011-12-12",11.79
"1248","2011-12-13",11.79
"1249","2011-12-14",11.61
"1250","2011-12-15",11.61
"1251","2011-12-16",11.61
"1252","2011-12-19",12.03
"1253","2011-12-20",11.94
"1254","2011-12-21",11.63
"1255","2011-12-22",12.02
"1256","2011-12-23",12.18
"1257","2011-12-27",12.23
"1258","2011-12-28",11.75
"1259","2011-12-29",11.5
"1260","2011-12-30",12.05
"1261","2012-01-03",11.95
"1262","2012-01-04",11.87
"1263","2012-01-05",11.77
"1264","2012-01-06",12
"1265","2012-01-09",11.53
"1266","2012-01-10",11.53
"1267","2012-01-11",12
"1268","2012-01-12",11.83
"1269","2012-01-13",11.64
"1270","2012-01-17",11.75
"1271","2012-01-18",11.45
"1272","2012-01-19",11.5
"1273","2012-01-20",11.57
"1274","2012-01-23",11.53
"1275","2012-01-24",11.64
"1276","2012-01-25",11.64
"1277","2012-01-26",11.64
"1278","2012-01-27",11.64
"1279","2012-01-30",11.64
"1280","2012-01-31",12.23
"1281","2012-02-01",10.97
"1282","2012-02-02",11.58
"1283","2012-02-03",11.58
"1284","2012-02-06",11.65
"1285","2012-02-07",11.65
"1286","2012-02-08",11.45
"1287","2012-02-09",11.45
"1288","2012-02-10",11.55
"1289","2012-02-13",11.55
"1290","2012-02-14",11.55
"1291","2012-02-15",11.52
"1292","2012-02-16",11.51
"1293","2012-02-17",11.55
"1294","2012-02-21",11.55
"1295","2012-02-22",11.64
"1296","2012-02-23",11.59
"1297","2012-02-24",11.72
"1298","2012-02-27",11.2
"1299","2012-02-28",11.31
"1300","2012-02-29",11.31
"1301","2012-03-01",11.31
"1302","2012-03-02",11.46
"1303","2012-03-05",11.46
"1304","2012-03-06",11.51
"1305","2012-03-07",11.51
"1306","2012-03-08",11.82
"1307","2012-03-09",11.82
"1308","2012-03-12",11.82
"1309","2012-03-13",11.1
"1310","2012-03-14",11.56
"1311","2012-03-15",11.56
"1312","2012-03-16",11.02
"1313","2012-03-19",11.45
"1314","2012-03-20",11.6
"1315","2012-03-21",11.6
"1316","2012-03-22",11.5
"1317","2012-03-23",11.5
"1318","2012-03-26",11.5
"1319","2012-03-27",11.27
"1320","2012-03-28",11.27
"1321","2012-03-29",11.25
"1322","2012-03-30",11.2
"1323","2012-04-02",11.2
"1324","2012-04-03",11.2
"1325","2012-04-04",11.2
"1326","2012-04-05",11.2
"1327","2012-04-09",11.2
"1328","2012-04-10",11.2
"1329","2012-04-11",11.2
"1330","2012-04-12",11.2
"1331","2012-04-13",11.2
"1332","2012-04-16",11.2
"1333","2012-04-17",11.2
"1334","2012-04-18",11.2
"1335","2012-04-19",11.2
"1336","2012-04-20",11
"1337","2012-04-23",11.24
"1338","2012-04-24",11.24
"1339","2012-04-25",11.59
"1340","2012-04-26",11.59
"1341","2012-04-27",11.59
"1342","2012-04-30",11.73
"1343","2012-05-01",11.73
"1344","2012-05-02",11
"1345","2012-05-03",11
"1346","2012-05-04",11.5
"1347","2012-05-07",11.5
"1348","2012-05-08",11.5
"1349","2012-05-09",11.5
"1350","2012-05-10",11.5
"1351","2012-05-11",11.41
"1352","2012-05-14",11.57
"1353","2012-05-15",11.57
"1354","2012-05-16",11.2
"1355","2012-05-17",11.2
"1356","2012-05-18",10.8
"1357","2012-05-21",10.8
"1358","2012-05-22",10.8
"1359","2012-05-23",10.59
"1360","2012-05-24",10.63
"1361","2012-05-25",10.63
"1362","2012-05-29",10.6
"1363","2012-05-30",10.59
"1364","2012-05-31",10.59
"1365","2012-06-01",10.94
"1366","2012-06-04",10.91
"1367","2012-06-05",10.91
"1368","2012-06-06",10.95
"1369","2012-06-07",10.72
"1370","2012-06-08",10.77
"1371","2012-06-11",10.73
"1372","2012-06-12",10.73
"1373","2012-06-13",9.88
"1374","2012-06-14",9.51
"1375","2012-06-15",9.71
"1376","2012-06-18",10.1
"1377","2012-06-19",10.1
"1378","2012-06-20",9.79
"1379","2012-06-21",9.75
"1380","2012-06-22",9.84
"1381","2012-06-25",9.8
"1382","2012-06-26",9.8
"1383","2012-06-27",10.11
"1384","2012-06-28",9.98
"1385","2012-06-29",10.16
"1386","2012-07-02",10.16
"1387","2012-07-03",10.16
"1388","2012-07-05",10.16
"1389","2012-07-06",9.95
"1390","2012-07-09",9.95
"1391","2012-07-10",9.95
"1392","2012-07-11",9.95
"1393","2012-07-12",10.7
"1394","2012-07-13",10.05
"1395","2012-07-16",10.15
"1396","2012-07-17",10.15
"1397","2012-07-18",9.85
"1398","2012-07-19",9.69
"1399","2012-07-20",9.98
"1400","2012-07-23",9.98
"1401","2012-07-24",9.78
"1402","2012-07-25",10.07
"1403","2012-07-26",10.35
"1404","2012-07-27",10.38
"1405","2012-07-30",10.4
"1406","2012-07-31",10.4
"1407","2012-08-01",10.69
"1408","2012-08-02",10.69
"1409","2012-08-03",10.15
"1410","2012-08-06",10.15
"1411","2012-08-07",10.15
"1412","2012-08-08",10.15
"1413","2012-08-09",10
"1414","2012-08-10",10
"1415","2012-08-13",10
"1416","2012-08-14",9.89
"1417","2012-08-15",9.92
"1418","2012-08-16",10.25
"1419","2012-08-17",10.25
"1420","2012-08-20",10.25
"1421","2012-08-21",10.25
"1422","2012-08-22",10.25
"1423","2012-08-23",10.3
"1424","2012-08-24",10.06
"1425","2012-08-27",10.16
"1426","2012-08-28",10
"1427","2012-08-29",10
"1428","2012-08-30",10
"1429","2012-08-31",10
"1430","2012-09-04",10
"1431","2012-09-05",10
"1432","2012-09-06",9.96
"1433","2012-09-07",10
"1434","2012-09-10",10
"1435","2012-09-11",9.81
"1436","2012-09-12",9.85
"1437","2012-09-13",9.99
"1438","2012-09-14",9.88
"1439","2012-09-17",10
"1440","2012-09-18",10.1
"1441","2012-09-19",10.2
"1442","2012-09-20",11
"1443","2012-09-21",11
"1444","2012-09-24",10.63
"1445","2012-09-25",10.63
"1446","2012-09-26",11.14
"1447","2012-09-27",11.3
"1448","2012-09-28",11.62
"1449","2012-10-01",11.57
"1450","2012-10-02",11.8
"1451","2012-10-03",11.8
"1452","2012-10-04",11.81
"1453","2012-10-05",11.8
"1454","2012-10-08",11.8
"1455","2012-10-09",11.81
"1456","2012-10-10",11.8
"1457","2012-10-11",11.01
"1458","2012-10-12",11.15
"1459","2012-10-15",11.25
"1460","2012-10-16",11.25
"1461","2012-10-17",11.8
"1462","2012-10-18",11.96
"1463","2012-10-19",11.96
"1464","2012-10-22",11.85
"1465","2012-10-23",11.85
"1466","2012-10-24",11.85
"1467","2012-10-25",11.58
"1468","2012-10-26",11.85
"1469","2012-10-31",11.85
"1470","2012-11-01",12
"1471","2012-11-02",12
"1472","2012-11-05",12.51
"1473","2012-11-06",12.5
"1474","2012-11-07",12.5
"1475","2012-11-08",12.5
"1476","2012-11-09",12.81
"1477","2012-11-12",13.12
"1478","2012-11-13",13.44
"1479","2012-11-14",13.1
"1480","2012-11-15",13.15
"1481","2012-11-16",12.8
"1482","2012-11-19",13
"1483","2012-11-20",13.11
"1484","2012-11-21",13.09
"1485","2012-11-23",13.12
"1486","2012-11-26",13.12
"1487","2012-11-27",13.12
"1488","2012-11-28",12.82
"1489","2012-11-29",12.61
"1490","2012-11-30",12.61
"1491","2012-12-03",12.46
"1492","2012-12-04",12.5
"1493","2012-12-05",12.5
"1494","2012-12-06",12.1
"1495","2012-12-07",12.1
"1496","2012-12-10",12.32
"1497","2012-12-11",12.49
"1498","2012-12-12",12.56
"1499","2012-12-13",12.59
"1500","2012-12-14",11.85
"1501","2012-12-17",11.89
"1502","2012-12-18",11.82
"1503","2012-12-19",12.1
"1504","2012-12-20",11.98
"1505","2012-12-21",12
"1506","2012-12-24",11.8
"1507","2012-12-26",11.91
"1508","2012-12-27",11.91
"1509","2012-12-28",11.95
"1510","2012-12-31",12.65
"1511","2013-01-02",12
"1512","2013-01-03",12
"1513","2013-01-04",12
"1514","2013-01-07",12.45
"1515","2013-01-08",12.37
"1516","2013-01-09",12.25
"1517","2013-01-10",12.25
"1518","2013-01-11",12.25
"1519","2013-01-14",12.45
"1520","2013-01-15",12.3
"1521","2013-01-16",12.25
"1522","2013-01-17",12.25
"1523","2013-01-18",12.5
"1524","2013-01-22",12.65
"1525","2013-01-23",12.78
"1526","2013-01-24",12.8
"1527","2013-01-25",12.8
"1528","2013-01-28",12.8
"1529","2013-01-29",12.78
"1530","2013-01-30",12.16
"1531","2013-01-31",12.7
"1532","2013-02-01",12.7
"1533","2013-02-04",12.7
"1534","2013-02-05",13
"1535","2013-02-06",12.26
"1536","2013-02-07",12.26
"1537","2013-02-08",12.29
"1538","2013-02-11",12.36
"1539","2013-02-12",12.42
"1540","2013-02-13",13.19
"1541","2013-02-14",13.19
"1542","2013-02-15",13.19
"1543","2013-02-19",12.45
"1544","2013-02-20",12.51
"1545","2013-02-21",13.04
"1546","2013-02-22",13.1
"1547","2013-02-25",13.5
"1548","2013-02-26",13.29
"1549","2013-02-27",13.46
"1550","2013-02-28",13.5
"1551","2013-03-01",12.77
"1552","2013-03-04",12.99
"1553","2013-03-05",13.2
"1554","2013-03-06",13.84
"1555","2013-03-07",13.85
"1556","2013-03-08",13.5
"1557","2013-03-11",12.58
"1558","2013-03-12",13.1
"1559","2013-03-13",13.33
"1560","2013-03-14",13.8
"1561","2013-03-15",13.8
"1562","2013-03-18",13.72
"1563","2013-03-19",13.7
"1564","2013-03-20",13.7
"1565","2013-03-21",13.92
"1566","2013-03-22",13.84
"1567","2013-03-25",13.57
"1568","2013-03-26",13.92
"1569","2013-03-27",13.92
"1570","2013-03-28",14.05
"1571","2013-04-01",14.05
"1572","2013-04-02",13.99
"1573","2013-04-03",13.7
"1574","2013-04-04",13.65
"1575","2013-04-05",13.45
"1576","2013-04-08",13.45
"1577","2013-04-09",13.5
"1578","2013-04-10",13.52
"1579","2013-04-11",13.54
"1580","2013-04-12",13.54
"1581","2013-04-15",13.94
"1582","2013-04-16",13.94
"1583","2013-04-17",13.33
"1584","2013-04-18",13.5
"1585","2013-04-19",13.6
"1586","2013-04-22",13.9
"1587","2013-04-23",13.86
"1588","2013-04-24",13.83
"1589","2013-04-25",13.83
"1590","2013-04-26",13.83
"1591","2013-04-29",13.83
"1592","2013-04-30",13.83
"1593","2013-05-01",13.81
"1594","2013-05-02",13.86
"1595","2013-05-03",13.23
"1596","2013-05-06",13.42
"1597","2013-05-07",13.3
"1598","2013-05-08",13.3
"1599","2013-05-09",13.32
"1600","2013-05-10",13.3
"1601","2013-05-13",13.55
"1602","2013-05-14",13.3
"1603","2013-05-15",13.3
"1604","2013-05-16",13.3
"1605","2013-05-17",13.3
"1606","2013-05-20",13.24
"1607","2013-05-21",13.29
"1608","2013-05-22",13.55
"1609","2013-05-23",13.55
"1610","2013-05-24",13.51
"1611","2013-05-28",13.53
"1612","2013-05-29",13.53
"1613","2013-05-30",13.47
"1614","2013-05-31",13.54
"1615","2013-06-03",13.38
"1616","2013-06-04",13.4
"1617","2013-06-05",13
"1618","2013-06-06",13.11
"1619","2013-06-07",13.16
"1620","2013-06-10",13.27
"1621","2013-06-11",13.19
"1622","2013-06-12",13.28
"1623","2013-06-13",13.28
"1624","2013-06-14",13
"1625","2013-06-17",13
"1626","2013-06-18",13
"1627","2013-06-19",12.76
"1628","2013-06-20",12.5
"1629","2013-06-21",12.2
"1630","2013-06-24",12.48
"1631","2013-06-25",12.6
"1632","2013-06-26",12.6
"1633","2013-06-27",12.9
"1634","2013-06-28",12.89
"1635","2013-07-01",12.99
"1636","2013-07-02",12.8
"1637","2013-07-03",12.5
"1638","2013-07-05",12.84
"1639","2013-07-08",12.35
"1640","2013-07-09",12.41
"1641","2013-07-10",12.26
"1642","2013-07-11",12.42
"1643","2013-07-12",11.5
"1644","2013-07-15",11.87
"1645","2013-07-16",11.95
"1646","2013-07-17",11.64
"1647","2013-07-18",11.75
"1648","2013-07-19",11.75
"1649","2013-07-22",11.75
"1650","2013-07-23",11.77
"1651","2013-07-24",11.62
"1652","2013-07-25",11.62
"1653","2013-07-26",11.2
"1654","2013-07-29",11.47
"1655","2013-07-30",11.3
"1656","2013-07-31",11.55
"1657","2013-08-01",11.45
"1658","2013-08-02",11.46
"1659","2013-08-05",11.95
"1660","2013-08-06",12
"1661","2013-08-07",12.11
"1662","2013-08-08",11.95
"1663","2013-08-09",11.95
"1664","2013-08-12",11.95
"1665","2013-08-13",12.19
"1666","2013-08-14",12.17
"1667","2013-08-15",12.2
"1668","2013-08-16",12.3
"1669","2013-08-19",12.2
"1670","2013-08-20",12.26
"1671","2013-08-21",12
"1672","2013-08-22",12.1
"1673","2013-08-23",12.16
"1674","2013-08-26",11.8
"1675","2013-08-27",11.74
"1676","2013-08-28",12.01
"1677","2013-08-29",11.8
"1678","2013-08-30",12.01
"1679","2013-09-03",11.9
"1680","2013-09-04",11.8
"1681","2013-09-05",12.01
"1682","2013-09-06",12.01
"1683","2013-09-09",11.65
"1684","2013-09-10",11.65
"1685","2013-09-11",11.59
"1686","2013-09-12",11.63
"1687","2013-09-13",11.6
"1688","2013-09-16",11.7
"1689","2013-09-17",12.07
"1690","2013-09-18",12.24
"1691","2013-09-19",11.99
"1692","2013-09-20",12.5
"1693","2013-09-23",11.9
"1694","2013-09-24",12.04
"1695","2013-09-25",12.12
"1696","2013-09-26",12.15
"1697","2013-09-27",12.3
"1698","2013-09-30",12.47
"1699","2013-10-01",12.65
"1700","2013-10-02",12.65
"1701","2013-10-03",12.18
"1702","2013-10-04",12.26
"1703","2013-10-07",12.43
"1704","2013-10-08",12.35
"1705","2013-10-09",12.49
"1706","2013-10-10",12.2
"1707","2013-10-11",12.59
"1708","2013-10-14",12.21
"1709","2013-10-15",12.06
"1710","2013-10-16",12.32
"1711","2013-10-17",12.1
"1712","2013-10-18",12.59
"1713","2013-10-21",12.58
"1714","2013-10-22",12.4
"1715","2013-10-23",12.4
"1716","2013-10-24",12.26
"1717","2013-10-25",12.35
"1718","2013-10-28",12.51
"1719","2013-10-29",12.74
"1720","2013-10-30",12.65
"1721","2013-10-31",12.65
"1722","2013-11-01",12.3
"1723","2013-11-04",12.35
"1724","2013-11-05",12.39
"1725","2013-11-06",12.6
"1726","2013-11-07",12.34
"1727","2013-11-08",12.36
"1728","2013-11-11",12.35
"1729","2013-11-12",12.65
"1730","2013-11-13",12.42
"1731","2013-11-14",12.6
"1732","2013-11-15",12.65
"1733","2013-11-18",12.64
"1734","2013-11-19",12.41
"1735","2013-11-20",12.55
"1736","2013-11-21",12.38
"1737","2013-11-22",12.32
"1738","2013-11-25",12.54
"1739","2013-11-26",12.58
"1740","2013-11-27",12.55
"1741","2013-11-29",12.64
"1742","2013-12-02",12.36
"1743","2013-12-03",12.35
"1744","2013-12-04",12.18
"1745","2013-12-05",12.25
"1746","2013-12-06",12.07
"1747","2013-12-09",11.83
"1748","2013-12-10",11.82
"1749","2013-12-11",11.82
"1750","2013-12-12",11.82
"1751","2013-12-13",11.95
"1752","2013-12-16",11.71
"1753","2013-12-17",12.01
"1754","2013-12-18",12.29
"1755","2013-12-19",12.15
"1756","2013-12-20",12.26
"1757","2013-12-23",13.85
"1758","2013-12-24",13.5
"1759","2013-12-26",13.4
"1760","2013-12-27",13.3
"1761","2013-12-30",13.41
"1762","2013-12-31",13.25
"1763","2014-01-02",12.99
"1764","2014-01-03",12.95
"1765","2014-01-06",12.8
"1766","2014-01-07",12.98
"1767","2014-01-08",12.7
"1768","2014-01-09",12.57
"1769","2014-01-10",13
"1770","2014-01-13",13.26
"1771","2014-01-14",13.58
"1772","2014-01-15",13.38
"1773","2014-01-16",13.3
"1774","2014-01-17",13.01
"1775","2014-01-21",13.29
"1776","2014-01-22",13.14
"1777","2014-01-23",13.03
"1778","2014-01-24",13.08
"1779","2014-01-27",13.01
"1780","2014-01-28",13.22
"1781","2014-01-29",13.07
"1782","2014-01-30",13.02
"1783","2014-01-31",13.02
"1784","2014-02-03",13.01
"1785","2014-02-04",13.14
"1786","2014-02-05",13
"1787","2014-02-06",13
"1788","2014-02-07",13.05
"1789","2014-02-10",13.06
"1790","2014-02-11",13.04
"1791","2014-02-12",13.1
"1792","2014-02-13",13.03
"1793","2014-02-14",13.03
"1794","2014-02-18",13.02
"1795","2014-02-19",13
"1796","2014-02-20",13.1
"1797","2014-02-21",13.01
"1798","2014-02-24",13.01
"1799","2014-02-25",13.01
"1800","2014-02-26",13.01
"1801","2014-02-27",13.01
"1802","2014-02-28",13
"1803","2014-03-03",13.29
"1804","2014-03-04",13.15
"1805","2014-03-05",13.15
"1806","2014-03-06",13.15
"1807","2014-03-07",13.15
"1808","2014-03-10",13.01
"1809","2014-03-11",13.04
"1810","2014-03-12",13.15
"1811","2014-03-13",13
"1812","2014-03-14",13.12
"1813","2014-03-17",13.14
"1814","2014-03-18",13.15
"1815","2014-03-19",13.15
"1816","2014-03-20",13.12
"1817","2014-03-21",13.2
"1818","2014-03-24",13.49
"1819","2014-03-25",13.49
"1820","2014-03-26",13.24
"1821","2014-03-27",13.11
"1822","2014-03-28",13.25
"1823","2014-03-31",13.04
"1824","2014-04-01",13.05
"1825","2014-04-02",13.03
"1826","2014-04-03",13.03
"1827","2014-04-04",12.99
"1828","2014-04-07",13.05
"1829","2014-04-08",12.88
"1830","2014-04-09",12.8
"1831","2014-04-10",12.83
"1832","2014-04-11",12.74
"1833","2014-04-14",12.75
"1834","2014-04-15",12.9
"1835","2014-04-16",12.73
"1836","2014-04-17",12.82
"1837","2014-04-21",12.9
"1838","2014-04-22",12.71
"1839","2014-04-23",12.73
"1840","2014-04-24",12.9
"1841","2014-04-25",13.11
"1842","2014-04-28",13.16
"1843","2014-04-29",13.16
"1844","2014-04-30",13.21
"1845","2014-05-01",13
"1846","2014-05-02",13
"1847","2014-05-05",12.88
"1848","2014-05-06",13.15
"1849","2014-05-07",13.04
"1850","2014-05-08",13.05
"1851","2014-05-09",12.79
"1852","2014-05-12",12.79
"1853","2014-05-13",12.85
"1854","2014-05-14",12.85
"1855","2014-05-15",12.85
"1856","2014-05-16",12.85
"1857","2014-05-19",12.71
"1858","2014-05-20",12.75
"1859","2014-05-21",12.74
"1860","2014-05-22",12.97
"1861","2014-05-23",13
"1862","2014-05-27",12.8
"1863","2014-05-28",12.8
"1864","2014-05-29",12.91
"1865","2014-05-30",12.7
"1866","2014-06-02",12.72
"1867","2014-06-03",12.84
"1868","2014-06-04",12.72
"1869","2014-06-05",12.7
"1870","2014-06-06",12.7
"1871","2014-06-09",12.71
"1872","2014-06-10",12.51
"1873","2014-06-11",12.51
"1874","2014-06-12",12.51
"1875","2014-06-13",12.59
"1876","2014-06-16",12.55
"1877","2014-06-17",12.51
"1878","2014-06-18",12.52
"1879","2014-06-19",12.52
"1880","2014-06-20",12.52
"1881","2014-06-23",12.52
"1882","2014-06-24",12.62
"1883","2014-06-25",12.52
"1884","2014-06-26",12.51
"1885","2014-06-27",12.56
"1886","2014-06-30",12.51
"1887","2014-07-01",12.51
"1888","2014-07-02",12.51
"1889","2014-07-03",12.51
"1890","2014-07-07",12.53
"1891","2014-07-08",12.51
"1892","2014-07-09",12.51
"1893","2014-07-10",12.52
"1894","2014-07-11",12.52
"1895","2014-07-14",12.51
"1896","2014-07-15",12.52
"1897","2014-07-16",12.59
"1898","2014-07-17",12.51
"1899","2014-07-18",12.51
"1900","2014-07-21",12.5
"1901","2014-07-22",12.53
"1902","2014-07-23",12.53
"1903","2014-07-24",12.5
"1904","2014-07-25",12.65
"1905","2014-07-28",12.69
"1906","2014-07-29",12.5
"1907","2014-07-30",12.53
"1908","2014-07-31",12.57
"1909","2014-08-01",12.96
"1910","2014-08-04",12.86
"1911","2014-08-05",12.75
"1912","2014-08-06",12.64
"1913","2014-08-07",12.62
"1914","2014-08-08",12.6
"1915","2014-08-11",12.41
"1916","2014-08-12",12.49
"1917","2014-08-13",12.26
"1918","2014-08-14",12.31
"1919","2014-08-15",12.3
"1920","2014-08-18",11.94
"1921","2014-08-19",12.24
"1922","2014-08-20",12
"1923","2014-08-21",12.12
"1924","2014-08-22",12.32
"1925","2014-08-25",12.43
"1926","2014-08-26",12.15
"1927","2014-08-27",12.1
"1928","2014-08-28",12.01
"1929","2014-08-29",11.93
"1930","2014-09-02",11.9
"1931","2014-09-03",11.91
"1932","2014-09-04",11.88
"1933","2014-09-05",11.89
"1934","2014-09-08",12.05
"1935","2014-09-09",12.63
"1936","2014-09-10",12.7
"1937","2014-09-11",12.05
"1938","2014-09-12",12.49
"1939","2014-09-15",13.07
"1940","2014-09-16",12.54
"1941","2014-09-17",12.39
"1942","2014-09-18",12.35
