"","date","MPX"
"1002","2010-12-22",6.45
"1003","2010-12-23",6.54
"1004","2010-12-27",6.77
"1005","2010-12-28",6.78
"1006","2010-12-29",6.72
"1007","2010-12-30",6.66
"1008","2010-12-31",6.66
"1009","2011-01-03",6.82
"1010","2011-01-04",6.66
"1011","2011-01-05",6.66
"1012","2011-01-06",6.67
"1013","2011-01-07",6.51
"1014","2011-01-10",6.52
"1015","2011-01-11",6.53
"1016","2011-01-12",6.64
"1017","2011-01-13",6.67
"1018","2011-01-14",6.79
"1019","2011-01-18",6.81
"1020","2011-01-19",6.9
"1021","2011-01-20",6.97
"1022","2011-01-21",7.06
"1023","2011-01-24",7.3
"1024","2011-01-25",7.33
"1025","2011-01-26",7.32
"1026","2011-01-27",7.47
"1027","2011-01-28",7.09
"1028","2011-01-31",7.2
"1029","2011-02-01",7.16
"1030","2011-02-02",7.05
"1031","2011-02-03",7.07
"1032","2011-02-04",7.12
"1033","2011-02-07",7.2
"1034","2011-02-08",7.25
"1035","2011-02-09",7.2
"1036","2011-02-10",7.19
"1037","2011-02-11",7.25
"1038","2011-02-14",7.18
"1039","2011-02-15",7.19
"1040","2011-02-16",7.21
"1041","2011-02-17",7.23
"1042","2011-02-18",7.18
"1043","2011-02-22",6.96
"1044","2011-02-23",7.03
"1045","2011-02-24",7.04
"1046","2011-02-25",7.17
"1047","2011-02-28",7.3
"1048","2011-03-01",6.98
"1049","2011-03-02",7.13
"1050","2011-03-03",7.38
"1051","2011-03-04",7.39
"1052","2011-03-07",6.99
"1053","2011-03-08",7.23
"1054","2011-03-09",7.29
"1055","2011-03-10",7.05
"1056","2011-03-11",7.09
"1057","2011-03-14",7.02
"1058","2011-03-15",6.9
"1059","2011-03-16",6.9
"1060","2011-03-17",7.03
"1061","2011-03-18",7.12
"1062","2011-03-21",7.34
"1063","2011-03-22",7.29
"1064","2011-03-23",7.34
"1065","2011-03-24",7.38
"1066","2011-03-25",7.65
"1067","2011-03-28",7.53
"1068","2011-03-29",7.69
"1069","2011-03-30",7.81
"1070","2011-03-31",7.93
"1071","2011-04-01",8
"1072","2011-04-04",7.98
"1073","2011-04-05",7.78
"1074","2011-04-06",7.77
"1075","2011-04-07",7.85
"1076","2011-04-08",7.72
"1077","2011-04-11",7.6
"1078","2011-04-12",7.45
"1079","2011-04-13",7.14
"1080","2011-04-14",7.17
"1081","2011-04-15",7.14
"1082","2011-04-18",7.09
"1083","2011-04-19",7.08
"1084","2011-04-20",7.26
"1085","2011-04-21",7.35
"1086","2011-04-25",7.43
"1087","2011-04-26",7.49
"1088","2011-04-27",7.6
"1089","2011-04-28",7.42
"1090","2011-04-29",7.41
"1091","2011-05-02",7.32
"1092","2011-05-03",7.05
"1093","2011-05-04",7.02
"1094","2011-05-05",7.12
"1095","2011-05-06",7.04
"1096","2011-05-09",7.24
"1097","2011-05-10",7.27
"1098","2011-05-11",7.18
"1099","2011-05-12",7.13
"1100","2011-05-13",7.06
"1101","2011-05-16",7.05
"1102","2011-05-17",7.03
"1103","2011-05-18",7
"1104","2011-05-19",7.02
"1105","2011-05-20",6.97
"1106","2011-05-23",6.52
"1107","2011-05-24",6.25
"1108","2011-05-25",6.26
"1109","2011-05-26",6.2
"1110","2011-05-27",6.16
"1111","2011-05-31",6.29
"1112","2011-06-01",5.91
"1113","2011-06-02",5.76
"1114","2011-06-03",5.39
"1115","2011-06-06",5.12
"1116","2011-06-07",5.22
"1117","2011-06-08",5.34
"1118","2011-06-09",5.35
"1119","2011-06-10",5.34
"1120","2011-06-13",5.41
"1121","2011-06-14",5.46
"1122","2011-06-15",5.45
"1123","2011-06-16",5.64
"1124","2011-06-17",5.72
"1125","2011-06-20",5.78
"1126","2011-06-21",6.19
"1127","2011-06-22",6.03
"1128","2011-06-23",6.52
"1129","2011-06-24",6.78
"1130","2011-06-27",6.72
"1131","2011-06-28",6.75
"1132","2011-06-29",6.7
"1133","2011-06-30",6.72
"1134","2011-07-01",6.78
"1135","2011-07-05",6.73
"1136","2011-07-06",6.49
"1137","2011-07-07",6.63
"1138","2011-07-08",6.58
"1139","2011-07-11",6.08
"1140","2011-07-12",6.13
"1141","2011-07-13",6.08
"1142","2011-07-14",5.65
"1143","2011-07-15",5.45
"1144","2011-07-18",5.2
"1145","2011-07-19",5.25
"1146","2011-07-20",5.12
"1147","2011-07-21",5.64
"1148","2011-07-22",5.6
"1149","2011-07-25",5.74
"1150","2011-07-26",5.66
"1151","2011-07-27",5.39
"1152","2011-07-28",5.45
"1153","2011-07-29",5.45
"1154","2011-08-01",5.62
"1155","2011-08-02",5.37
"1156","2011-08-03",5.64
"1157","2011-08-04",5.07
"1158","2011-08-05",5.03
"1159","2011-08-08",4.53
"1160","2011-08-09",4.87
"1161","2011-08-10",4.1
"1162","2011-08-11",4.52
"1163","2011-08-12",4.8
"1164","2011-08-15",5.14
"1165","2011-08-16",4.96
"1166","2011-08-17",5.17
"1167","2011-08-18",4.78
"1168","2011-08-19",4.93
"1169","2011-08-22",5.18
"1170","2011-08-23",5.32
"1171","2011-08-24",5.91
"1172","2011-08-25",5.31
"1173","2011-08-26",5.31
"1174","2011-08-29",5.82
"1175","2011-08-30",5.7
"1176","2011-08-31",5.57
"1177","2011-09-01",5.12
"1178","2011-09-02",4.64
"1179","2011-09-06",4.77
"1180","2011-09-07",4.94
"1181","2011-09-08",4.25
"1182","2011-09-09",4.09
"1183","2011-09-12",4.06
"1184","2011-09-13",4.15
"1185","2011-09-14",4.2
"1186","2011-09-15",4.2
"1187","2011-09-16",4.2
"1188","2011-09-19",3.98
"1189","2011-09-20",3.97
"1190","2011-09-21",3.72
"1191","2011-09-22",3.71
"1192","2011-09-23",3.79
"1193","2011-09-26",3.89
"1194","2011-09-27",4.2
"1195","2011-09-28",3.64
"1196","2011-09-29",3.68
"1197","2011-09-30",3.42
"1198","2011-10-03",3.48
"1199","2011-10-04",4.24
"1200","2011-10-05",4.19
"1201","2011-10-06",4.31
"1202","2011-10-07",4.2
"1203","2011-10-10",4.37
"1204","2011-10-11",4.46
"1205","2011-10-12",4.63
"1206","2011-10-13",4.55
"1207","2011-10-14",4.64
"1208","2011-10-17",4.37
"1209","2011-10-18",4.57
"1210","2011-10-19",4.35
"1211","2011-10-20",4.31
"1212","2011-10-21",4.97
"1213","2011-10-24",5.3
"1214","2011-10-25",4.76
"1215","2011-10-26",5.03
"1216","2011-10-27",5.9
"1217","2011-10-28",5.87
"1218","2011-10-31",5.53
"1219","2011-11-01",5.18
"1220","2011-11-02",5.13
"1221","2011-11-03",5.4
"1222","2011-11-04",5.08
"1223","2011-11-07",5.01
"1224","2011-11-08",4.98
"1225","2011-11-09",4.49
"1226","2011-11-10",4.64
"1227","2011-11-11",4.81
"1228","2011-11-14",4.85
"1229","2011-11-15",5.29
"1230","2011-11-16",4.81
"1231","2011-11-17",4.81
"1232","2011-11-18",4.79
"1233","2011-11-21",4.73
"1234","2011-11-22",4.71
"1235","2011-11-23",4.65
"1236","2011-11-25",4.47
"1237","2011-11-28",4.79
"1238","2011-11-29",4.84
"1239","2011-11-30",5.39
"1240","2011-12-01",5.46
"1241","2011-12-02",5.58
"1242","2011-12-05",5.65
"1243","2011-12-06",5.67
"1244","2011-12-07",5.71
"1245","2011-12-08",5.38
"1246","2011-12-09",5.68
"1247","2011-12-12",5.37
"1248","2011-12-13",4.97
"1249","2011-12-14",5.29
"1250","2011-12-15",5.28
"1251","2011-12-16",5.53
"1252","2011-12-19",5.34
"1253","2011-12-20",5.55
"1254","2011-12-21",5.32
"1255","2011-12-22",5.32
"1256","2011-12-23",5.31
"1257","2011-12-27",5.34
"1258","2011-12-28",5.13
"1259","2011-12-29",5.07
"1260","2011-12-30",4.96
"1261","2012-01-03",5.16
"1262","2012-01-04",5.12
"1263","2012-01-05",5.16
"1264","2012-01-06",5.08
"1265","2012-01-09",5.05
"1266","2012-01-10",5.18
"1267","2012-01-11",5.22
"1268","2012-01-12",5.1
"1269","2012-01-13",5.01
"1270","2012-01-17",5.07
"1271","2012-01-18",5.34
"1272","2012-01-19",5.35
"1273","2012-01-20",5.37
"1274","2012-01-23",5.4
"1275","2012-01-24",5.59
"1276","2012-01-25",6.17
"1277","2012-01-26",6.49
"1278","2012-01-27",6.39
"1279","2012-01-30",6.03
"1280","2012-01-31",5.97
"1281","2012-02-01",5.7
"1282","2012-02-02",5.7
"1283","2012-02-03",5.98
"1284","2012-02-06",6.16
"1285","2012-02-07",6.63
"1286","2012-02-08",6.47
"1287","2012-02-09",6.44
"1288","2012-02-10",6.55
"1289","2012-02-13",6.6
"1290","2012-02-14",6.56
"1291","2012-02-15",6.39
"1292","2012-02-16",6.36
"1293","2012-02-17",6.34
"1294","2012-02-21",6.35
"1295","2012-02-22",6.32
"1296","2012-02-23",6.65
"1297","2012-02-24",6.36
"1298","2012-02-27",6.27
"1299","2012-02-28",6.31
"1300","2012-02-29",6.22
"1301","2012-03-01",6.17
"1302","2012-03-02",6.07
"1303","2012-03-05",6.09
"1304","2012-03-06",6.08
"1305","2012-03-07",6.1
"1306","2012-03-08",6.1
"1307","2012-03-09",6.12
"1308","2012-03-12",6.01
"1309","2012-03-13",6.05
"1310","2012-03-14",5.94
"1311","2012-03-15",5.93
"1312","2012-03-16",5.73
"1313","2012-03-19",6.01
"1314","2012-03-20",5.89
"1315","2012-03-21",5.94
"1316","2012-03-22",5.9
"1317","2012-03-23",5.98
"1318","2012-03-26",6.05
"1319","2012-03-27",5.96
"1320","2012-03-28",6.02
"1321","2012-03-29",5.95
"1322","2012-03-30",5.95
"1323","2012-04-02",5.95
"1324","2012-04-03",5.84
"1325","2012-04-04",5.81
"1326","2012-04-05",5.92
"1327","2012-04-09",5.95
"1328","2012-04-10",5.73
"1329","2012-04-11",5.89
"1330","2012-04-12",5.95
"1331","2012-04-13",5.79
"1332","2012-04-16",5.91
"1333","2012-04-17",5.96
"1334","2012-04-18",5.87
"1335","2012-04-19",5.79
"1336","2012-04-20",5.95
"1337","2012-04-23",5.8
"1338","2012-04-24",5.98
"1339","2012-04-25",6
"1340","2012-04-26",5.98
"1341","2012-04-27",5.95
"1342","2012-04-30",5.97
"1343","2012-05-01",5.78
"1344","2012-05-02",5.75
"1345","2012-05-03",5.72
"1346","2012-05-04",5.7
"1347","2012-05-07",5.74
"1348","2012-05-08",5.87
"1349","2012-05-09",5.89
"1350","2012-05-10",5.83
"1351","2012-05-11",5.55
"1352","2012-05-14",5.46
"1353","2012-05-15",5.56
"1354","2012-05-16",5.4
"1355","2012-05-17",5.53
"1356","2012-05-18",5.7
"1357","2012-05-21",5.8
"1358","2012-05-22",5.68
"1359","2012-05-23",5.55
"1360","2012-05-24",5.52
"1361","2012-05-25",5.47
"1362","2012-05-29",5.4
"1363","2012-05-30",5.38
"1364","2012-05-31",5.22
"1365","2012-06-01",4.99
"1366","2012-06-04",5.02
"1367","2012-06-05",5.01
"1368","2012-06-06",5.4
"1369","2012-06-07",5.6
"1370","2012-06-08",5.76
"1371","2012-06-11",5.57
"1372","2012-06-12",5.85
"1373","2012-06-13",5.52
"1374","2012-06-14",5.83
"1375","2012-06-15",5.65
"1376","2012-06-18",5.76
"1377","2012-06-19",5.76
"1378","2012-06-20",5.72
"1379","2012-06-21",5.58
"1380","2012-06-22",5.7
"1381","2012-06-25",5.54
"1382","2012-06-26",5.6
"1383","2012-06-27",5.69
"1384","2012-06-28",5.95
"1385","2012-06-29",6.08
"1386","2012-07-02",6.1
"1387","2012-07-03",6.02
"1388","2012-07-05",6.02
"1389","2012-07-06",5.99
"1390","2012-07-09",5.84
"1391","2012-07-10",5.78
"1392","2012-07-11",5.73
"1393","2012-07-12",5.57
"1394","2012-07-13",5.7
"1395","2012-07-16",5.71
"1396","2012-07-17",5.69
"1397","2012-07-18",5.71
"1398","2012-07-19",5.62
"1399","2012-07-20",5.4
"1400","2012-07-23",5.3
"1401","2012-07-24",5.05
"1402","2012-07-25",5.16
"1403","2012-07-26",5.32
"1404","2012-07-27",5.62
"1405","2012-07-30",5.56
"1406","2012-07-31",5.45
"1407","2012-08-01",5.44
"1408","2012-08-02",5.43
"1409","2012-08-03",5.31
"1410","2012-08-06",5.52
"1411","2012-08-07",5.68
"1412","2012-08-08",5.7
"1413","2012-08-09",5.88
"1414","2012-08-10",5.8
"1415","2012-08-13",5.78
"1416","2012-08-14",5.59
"1417","2012-08-15",5.56
"1418","2012-08-16",5.61
"1419","2012-08-17",5.64
"1420","2012-08-20",5.69
"1421","2012-08-21",5.68
"1422","2012-08-22",5.72
"1423","2012-08-23",5.64
"1424","2012-08-24",5.79
"1425","2012-08-27",5.78
"1426","2012-08-28",5.89
"1427","2012-08-29",5.95
"1428","2012-08-30",5.83
"1429","2012-08-31",5.87
"1430","2012-09-04",5.75
"1431","2012-09-05",5.65
"1432","2012-09-06",5.76
"1433","2012-09-07",5.8
"1434","2012-09-10",5.87
"1435","2012-09-11",5.89
"1436","2012-09-12",5.86
"1437","2012-09-13",5.86
"1438","2012-09-14",5.84
"1439","2012-09-17",5.95
"1440","2012-09-18",5.9
"1441","2012-09-19",5.86
"1442","2012-09-20",5.6
"1443","2012-09-21",6.14
"1444","2012-09-24",6
"1445","2012-09-25",5.99
"1446","2012-09-26",5.96
"1447","2012-09-27",5.98
"1448","2012-09-28",5.96
"1449","2012-10-01",5.94
"1450","2012-10-02",5.87
"1451","2012-10-03",5.93
"1452","2012-10-04",5.9
"1453","2012-10-05",5.81
"1454","2012-10-08",5.81
"1455","2012-10-09",5.68
"1456","2012-10-10",5.59
"1457","2012-10-11",5.57
"1458","2012-10-12",5.58
"1459","2012-10-15",5.6
"1460","2012-10-16",5.78
"1461","2012-10-17",5.83
"1462","2012-10-18",5.76
"1463","2012-10-19",5.64
"1464","2012-10-22",5.65
"1465","2012-10-23",5.55
"1466","2012-10-24",6.12
"1467","2012-10-25",6
"1468","2012-10-26",5.92
"1469","2012-10-31",5.93
"1470","2012-11-01",5.92
"1471","2012-11-02",5.88
"1472","2012-11-05",6.07
"1473","2012-11-06",6
"1474","2012-11-07",5.28
"1475","2012-11-08",5.28
"1476","2012-11-09",5.35
"1477","2012-11-12",5.41
"1478","2012-11-13",5.4
"1479","2012-11-14",5.18
"1480","2012-11-15",5.14
"1481","2012-11-16",5.22
"1482","2012-11-19",5.45
"1483","2012-11-20",5.43
"1484","2012-11-21",5.49
"1485","2012-11-23",5.5
"1486","2012-11-26",5.47
"1487","2012-11-27",5.39
"1488","2012-11-28",5.5
"1489","2012-11-29",5.46
"1490","2012-11-30",5.48
"1491","2012-12-03",5.46
"1492","2012-12-04",5.44
"1493","2012-12-05",5.43
"1494","2012-12-06",5.44
"1495","2012-12-07",5.45
"1496","2012-12-10",5.57
"1497","2012-12-11",5.65
"1498","2012-12-12",5.46
"1499","2012-12-13",5.52
"1500","2012-12-14",5.58
"1501","2012-12-17",5.73
"1502","2012-12-18",5.78
"1503","2012-12-19",5.73
"1504","2012-12-20",5.76
"1505","2012-12-21",5.83
"1506","2012-12-24",5.7
"1507","2012-12-26",5.74
"1508","2012-12-27",5.65
"1509","2012-12-28",5.61
"1510","2012-12-31",5.72
"1511","2013-01-02",5.89
"1512","2013-01-03",5.95
"1513","2013-01-04",6.06
"1514","2013-01-07",5.99
"1515","2013-01-08",5.99
"1516","2013-01-09",6.02
"1517","2013-01-10",6.03
"1518","2013-01-11",5.9
"1519","2013-01-14",6.13
"1520","2013-01-15",6.08
"1521","2013-01-16",6
"1522","2013-01-17",6.02
"1523","2013-01-18",6.06
"1524","2013-01-22",6.4
"1525","2013-01-23",6.39
"1526","2013-01-24",6.39
"1527","2013-01-25",6.35
"1528","2013-01-28",6.35
"1529","2013-01-29",6.29
"1530","2013-01-30",6.3
"1531","2013-01-31",6.31
"1532","2013-02-01",6.29
"1533","2013-02-04",6.26
"1534","2013-02-05",6.49
"1535","2013-02-06",6.5
"1536","2013-02-07",6.48
"1537","2013-02-08",6.43
"1538","2013-02-11",6.52
"1539","2013-02-12",6.68
"1540","2013-02-13",6.77
"1541","2013-02-14",6.86
"1542","2013-02-15",7.01
"1543","2013-02-19",7.18
"1544","2013-02-20",6.78
"1545","2013-02-21",6.91
"1546","2013-02-22",7.02
"1547","2013-02-25",6.68
"1548","2013-02-26",6.72
"1549","2013-02-27",6.85
"1550","2013-02-28",6.72
"1551","2013-03-01",6.69
"1552","2013-03-04",6.71
"1553","2013-03-05",6.81
"1554","2013-03-06",6.71
"1555","2013-03-07",6.9
"1556","2013-03-08",6.93
"1557","2013-03-11",6.87
"1558","2013-03-12",6.78
"1559","2013-03-13",6.91
"1560","2013-03-14",6.98
"1561","2013-03-15",7.02
"1562","2013-03-18",7.03
"1563","2013-03-19",6.9
"1564","2013-03-20",6.95
"1565","2013-03-21",6.91
"1566","2013-03-22",7.04
"1567","2013-03-25",7.09
"1568","2013-03-26",7.28
"1569","2013-03-27",7.22
"1570","2013-03-28",7.36
"1571","2013-04-01",7.34
"1572","2013-04-02",7.29
"1573","2013-04-03",7.1
"1574","2013-04-04",7.06
"1575","2013-04-05",7.09
"1576","2013-04-08",7.04
"1577","2013-04-09",7.14
"1578","2013-04-10",7.49
"1579","2013-04-11",7.46
"1580","2013-04-12",7.35
"1581","2013-04-15",6.97
"1582","2013-04-16",7.06
"1583","2013-04-17",6.86
"1584","2013-04-18",6.95
"1585","2013-04-19",7.09
"1586","2013-04-22",7.02
"1587","2013-04-23",7.02
"1588","2013-04-24",7.1
"1589","2013-04-25",7.13
"1590","2013-04-26",7.08
"1591","2013-04-29",7.08
"1592","2013-04-30",7.23
"1593","2013-05-01",7
"1594","2013-05-02",7.17
"1595","2013-05-03",7.17
"1596","2013-05-06",7.26
"1597","2013-05-07",7.53
"1598","2013-05-08",7.6
"1599","2013-05-09",7.64
"1600","2013-05-10",7.54
"1601","2013-05-13",7.45
"1602","2013-05-14",7.59
"1603","2013-05-15",7.57
"1604","2013-05-16",7.59
"1605","2013-05-17",7.52
"1606","2013-05-20",7.62
"1607","2013-05-21",7.68
"1608","2013-05-22",7.5
"1609","2013-05-23",7.42
"1610","2013-05-24",7.4
"1611","2013-05-28",7.48
"1612","2013-05-29",7.27
"1613","2013-05-30",7.46
"1614","2013-05-31",7.37
"1615","2013-06-03",7.82
"1616","2013-06-04",7.85
"1617","2013-06-05",7.62
"1618","2013-06-06",7.61
"1619","2013-06-07",7.48
"1620","2013-06-10",7.47
"1621","2013-06-11",7.32
"1622","2013-06-12",7
"1623","2013-06-13",7.14
"1624","2013-06-14",7.1
"1625","2013-06-17",7.12
"1626","2013-06-18",7.2
"1627","2013-06-19",7.02
"1628","2013-06-20",6.89
"1629","2013-06-21",7.19
"1630","2013-06-24",7.19
"1631","2013-06-25",7.34
"1632","2013-06-26",7.34
"1633","2013-06-27",7.81
"1634","2013-06-28",8.02
"1635","2013-07-01",8.08
"1636","2013-07-02",8.07
"1637","2013-07-03",8.08
"1638","2013-07-05",8.65
"1639","2013-07-08",8.63
"1640","2013-07-09",8.65
"1641","2013-07-10",8.8
"1642","2013-07-11",8.86
"1643","2013-07-12",8.94
"1644","2013-07-15",9
"1645","2013-07-16",9.08
"1646","2013-07-17",9.14
"1647","2013-07-18",9.34
"1648","2013-07-19",9.22
"1649","2013-07-22",9.4
"1650","2013-07-23",9.09
"1651","2013-07-24",8.89
"1652","2013-07-25",9.24
"1653","2013-07-26",9.06
"1654","2013-07-29",9.05
"1655","2013-07-30",9.02
"1656","2013-07-31",9.04
"1657","2013-08-01",9.19
"1658","2013-08-02",9.09
"1659","2013-08-05",9.1
"1660","2013-08-06",9.05
"1661","2013-08-07",8.93
"1662","2013-08-08",9.06
"1663","2013-08-09",9.06
"1664","2013-08-12",9.02
"1665","2013-08-13",9.12
"1666","2013-08-14",9.02
"1667","2013-08-15",8.48
"1668","2013-08-16",8.33
"1669","2013-08-19",8.28
"1670","2013-08-20",8.63
"1671","2013-08-21",8.35
"1672","2013-08-22",8.57
"1673","2013-08-23",9.02
"1674","2013-08-26",9.04
"1675","2013-08-27",8.78
"1676","2013-08-28",8.79
"1677","2013-08-29",8.88
"1678","2013-08-30",8.71
"1679","2013-09-03",8.68
"1680","2013-09-04",8.6
"1681","2013-09-05",8.93
"1682","2013-09-06",8.91
"1683","2013-09-09",9.16
"1684","2013-09-10",9.15
"1685","2013-09-11",8.98
"1686","2013-09-12",8.94
"1687","2013-09-13",8.95
"1688","2013-09-16",8.93
"1689","2013-09-17",8.84
"1690","2013-09-18",8.97
"1691","2013-09-19",9
"1692","2013-09-20",9.04
"1693","2013-09-23",8.99
"1694","2013-09-24",8.97
"1695","2013-09-25",8.97
"1696","2013-09-26",9
"1697","2013-09-27",8.98
"1698","2013-09-30",9.08
"1699","2013-10-01",9.1
"1700","2013-10-02",9.02
"1701","2013-10-03",8.71
"1702","2013-10-04",8.62
"1703","2013-10-07",8.59
"1704","2013-10-08",8.84
"1705","2013-10-09",9.13
"1706","2013-10-10",9.25
"1707","2013-10-11",9.55
"1708","2013-10-14",9.71
"1709","2013-10-15",9.62
"1710","2013-10-16",9.4
"1711","2013-10-17",9.47
"1712","2013-10-18",9.4
"1713","2013-10-21",9.43
"1714","2013-10-22",9.47
"1715","2013-10-23",8.88
"1716","2013-10-24",9.26
"1717","2013-10-25",9.25
"1718","2013-10-28",9.35
"1719","2013-10-29",9.68
"1720","2013-10-30",9.35
"1721","2013-10-31",9.37
"1722","2013-11-01",8.96
"1723","2013-11-04",9.08
"1724","2013-11-05",8.89
"1725","2013-11-06",8.74
"1726","2013-11-07",8.38
"1727","2013-11-08",8.52
"1728","2013-11-11",8.64
"1729","2013-11-12",8.3
"1730","2013-11-13",8.39
"1731","2013-11-14",8.18
"1732","2013-11-15",8.23
"1733","2013-11-18",8.37
"1734","2013-11-19",8.5
"1735","2013-11-20",8.45
"1736","2013-11-21",8.69
"1737","2013-11-22",8.79
"1738","2013-11-25",8.72
"1739","2013-11-26",9.27
"1740","2013-11-27",9.69
"1741","2013-11-29",9.63
"1742","2013-12-02",9.16
"1743","2013-12-03",9.34
"1744","2013-12-04",8.87
"1745","2013-12-05",8.86
"1746","2013-12-06",9.09
"1747","2013-12-09",9.12
"1748","2013-12-10",8.75
"1749","2013-12-11",8.49
"1750","2013-12-12",9
"1751","2013-12-13",8.93
"1752","2013-12-16",9.37
"1753","2013-12-17",9.1
"1754","2013-12-18",9.38
"1755","2013-12-19",9.07
"1756","2013-12-20",10.21
"1757","2013-12-23",9.89
"1758","2013-12-24",10.16
"1759","2013-12-26",10.2
"1760","2013-12-27",10.07
"1761","2013-12-30",10.14
"1762","2013-12-31",10.05
"1763","2014-01-02",10.16
"1764","2014-01-03",9.71
"1765","2014-01-06",9.56
"1766","2014-01-07",9.77
"1767","2014-01-08",9.36
"1768","2014-01-09",9.25
"1769","2014-01-10",9.25
"1770","2014-01-13",9.06
"1771","2014-01-14",9.2
"1772","2014-01-15",9.4
"1773","2014-01-16",9.6
"1774","2014-01-17",9.46
"1775","2014-01-21",9.11
"1776","2014-01-22",8.99
"1777","2014-01-23",8.92
"1778","2014-01-24",8.62
"1779","2014-01-27",8.05
"1780","2014-01-28",7.95
"1781","2014-01-29",8.12
"1782","2014-01-30",8.01
"1783","2014-01-31",8.01
"1784","2014-02-03",7.85
"1785","2014-02-04",8.2
"1786","2014-02-05",8
"1787","2014-02-06",8.01
"1788","2014-02-07",8.03
"1789","2014-02-10",8.07
"1790","2014-02-11",8.13
"1791","2014-02-12",8.19
"1792","2014-02-13",8.25
"1793","2014-02-14",8.18
"1794","2014-02-18",8.22
"1795","2014-02-19",8.28
"1796","2014-02-20",8.18
"1797","2014-02-21",8.27
"1798","2014-02-24",8.34
"1799","2014-02-25",8.37
"1800","2014-02-26",8.38
"1801","2014-02-27",8.52
"1802","2014-02-28",8.51
"1803","2014-03-03",8.23
"1804","2014-03-04",8.71
"1805","2014-03-05",8.6
"1806","2014-03-06",8.85
"1807","2014-03-07",8.87
"1808","2014-03-10",8.76
"1809","2014-03-11",8.9
"1810","2014-03-12",8.89
"1811","2014-03-13",8.81
"1812","2014-03-14",8.36
"1813","2014-03-17",8.49
"1814","2014-03-18",8.23
"1815","2014-03-19",8.07
"1816","2014-03-20",8.04
"1817","2014-03-21",8.03
"1818","2014-03-24",7.94
"1819","2014-03-25",8.05
"1820","2014-03-26",7.77
"1821","2014-03-27",7.29
"1822","2014-03-28",7.32
"1823","2014-03-31",7.52
"1824","2014-04-01",7.7
"1825","2014-04-02",7.66
"1826","2014-04-03",7.72
"1827","2014-04-04",7.41
"1828","2014-04-07",7.23
"1829","2014-04-08",7.28
"1830","2014-04-09",7.46
"1831","2014-04-10",7.26
"1832","2014-04-11",7.47
"1833","2014-04-14",7.47
"1834","2014-04-15",7.66
"1835","2014-04-16",7.61
"1836","2014-04-17",7.6
"1837","2014-04-21",7.62
"1838","2014-04-22",7.73
"1839","2014-04-23",7.6
"1840","2014-04-24",7.49
"1841","2014-04-25",7.38
"1842","2014-04-28",7.21
"1843","2014-04-29",6.99
"1844","2014-04-30",7.1
"1845","2014-05-01",7.32
"1846","2014-05-02",6.98
"1847","2014-05-05",6.97
"1848","2014-05-06",6.98
"1849","2014-05-07",7.07
"1850","2014-05-08",6.85
"1851","2014-05-09",7.04
"1852","2014-05-12",7.43
"1853","2014-05-13",7.2
"1854","2014-05-14",7.05
"1855","2014-05-15",7.14
"1856","2014-05-16",7.23
"1857","2014-05-19",7.23
"1858","2014-05-20",7.22
"1859","2014-05-21",7.43
"1860","2014-05-22",7.43
"1861","2014-05-23",7.57
"1862","2014-05-27",7.78
"1863","2014-05-28",7.71
"1864","2014-05-29",7.83
"1865","2014-05-30",7.78
"1866","2014-06-02",7.68
"1867","2014-06-03",7.56
"1868","2014-06-04",7.56
"1869","2014-06-05",7.8
"1870","2014-06-06",7.7
"1871","2014-06-09",7.98
"1872","2014-06-10",8.01
"1873","2014-06-11",7.83
"1874","2014-06-12",7.72
"1875","2014-06-13",7.71
"1876","2014-06-16",7.93
"1877","2014-06-17",7.94
"1878","2014-06-18",7.92
"1879","2014-06-19",8
"1880","2014-06-20",7.89
"1881","2014-06-23",7.9
"1882","2014-06-24",7.91
"1883","2014-06-25",8.07
"1884","2014-06-26",8.02
"1885","2014-06-27",8.18
"1886","2014-06-30",8.3
"1887","2014-07-01",8.72
"1888","2014-07-02",8.75
"1889","2014-07-03",8.99
"1890","2014-07-07",8.9
"1891","2014-07-08",8.66
"1892","2014-07-09",8.65
"1893","2014-07-10",8.17
"1894","2014-07-11",8.14
"1895","2014-07-14",8.17
"1896","2014-07-15",7.89
"1897","2014-07-16",7.88
"1898","2014-07-17",7.71
"1899","2014-07-18",7.83
"1900","2014-07-21",7.72
"1901","2014-07-22",8.17
"1902","2014-07-23",8.95
"1903","2014-07-24",8.66
"1904","2014-07-25",8.84
"1905","2014-07-28",8.63
"1906","2014-07-29",8.82
"1907","2014-07-30",8.64
"1908","2014-07-31",8.49
"1909","2014-08-01",8.25
"1910","2014-08-04",8.24
"1911","2014-08-05",8.03
"1912","2014-08-06",8.22
"1913","2014-08-07",8.05
"1914","2014-08-08",8.32
"1915","2014-08-11",8.22
"1916","2014-08-12",8.03
"1917","2014-08-13",7.99
"1918","2014-08-14",7.98
"1919","2014-08-15",7.95
"1920","2014-08-18",8
"1921","2014-08-19",8.13
"1922","2014-08-20",8.05
"1923","2014-08-21",8.24
"1924","2014-08-22",8.29
"1925","2014-08-25",8.19
"1926","2014-08-26",8.18
"1927","2014-08-27",8.09
"1928","2014-08-28",7.94
"1929","2014-08-29",8.08
"1930","2014-09-02",8.25
"1931","2014-09-03",8.37
"1932","2014-09-04",8.17
"1933","2014-09-05",8.17
"1934","2014-09-08",8.23
"1935","2014-09-09",7.65
