"","date","CGC"
"999","2018-03-23",25.9
"1000","2018-03-26",26.620001
"1001","2018-03-27",25.780001
"1002","2018-03-28",24.99
"1003","2018-03-29",26.122999
"1004","2018-04-02",24.82
"1005","2018-04-03",21.848
"1006","2018-04-04",21.629
"1007","2018-04-05",22.299999
"1008","2018-04-06",21.639999
"1009","2018-04-09",20.25
"1010","2018-04-10",21.802
"1011","2018-04-11",21.996
"1012","2018-04-12",22.035
"1013","2018-04-13",23.639999
"1014","2018-04-16",24.584999
"1015","2018-04-17",23.799999
"1016","2018-04-18",24.226999
"1017","2018-04-19",23.905001
"1018","2018-04-20",23.538
"1019","2018-04-23",21.879999
"1020","2018-04-24",21.969
"1021","2018-04-25",21.16
"1022","2018-04-26",21.111
"1023","2018-04-27",21.700001
"1024","2018-04-30",23.440001
"1025","2018-05-01",22.958
"1026","2018-05-02",23.040001
"1027","2018-05-03",23.26
"1028","2018-05-04",23.34
"1029","2018-05-07",23.5
"1030","2018-05-08",22.84
"1031","2018-05-09",23.231001
"1032","2018-05-10",23.299999
"1033","2018-05-11",23.711
"1034","2018-05-14",25.25
"1035","2018-05-15",25.309999
"1036","2018-05-16",25.021999
"1037","2018-05-17",25.856001
"1038","2018-05-18",28
"1039","2018-05-21",30.35
"1040","2018-05-22",30.811001
"1041","2018-05-23",30.214001
"1042","2018-05-24",30.214001
"1043","2018-05-25",26.9
"1044","2018-05-29",28.120001
"1045","2018-05-30",28.879999
"1046","2018-05-31",28.370001
"1047","2018-06-01",29.120001
"1048","2018-06-04",30.65
"1049","2018-06-05",30.59
"1050","2018-06-06",31.43
"1051","2018-06-07",30.27
"1052","2018-06-08",30.49
"1053","2018-06-11",29.549999
"1054","2018-06-12",29.6
"1055","2018-06-13",30.74
"1056","2018-06-14",29.49
"1057","2018-06-15",29.870001
"1058","2018-06-18",30.83
"1059","2018-06-19",32.049999
"1060","2018-06-20",34.099998
"1061","2018-06-21",35.959999
"1062","2018-06-22",32.77
"1063","2018-06-25",31.110001
"1064","2018-06-26",30.950001
"1065","2018-06-27",27.610001
"1066","2018-06-28",30.639999
"1067","2018-06-29",29.290001
"1068","2018-07-02",30.809999
"1069","2018-07-03",29.57
"1070","2018-07-05",30.25
"1071","2018-07-06",30.040001
"1072","2018-07-09",29.610001
"1073","2018-07-10",29.059999
"1074","2018-07-11",29.59
"1075","2018-07-12",29.59
"1076","2018-07-13",28.83
"1077","2018-07-16",27.610001
"1078","2018-07-17",26.459999
"1079","2018-07-18",26.610001
"1080","2018-07-19",25.42
"1081","2018-07-20",24.309999
"1082","2018-07-23",25.65
"1083","2018-07-24",25.200001
"1084","2018-07-25",25.68
"1085","2018-07-26",25.139999
"1086","2018-07-27",25.66
"1087","2018-07-30",26.09
"1088","2018-07-31",26.33
"1089","2018-08-01",25.870001
"1090","2018-08-02",26.459999
"1091","2018-08-03",26.09
"1092","2018-08-06",26.379999
"1093","2018-08-07",26.209999
"1094","2018-08-08",27.549999
"1095","2018-08-09",28.58
"1096","2018-08-10",28.25
"1097","2018-08-13",26.73
"1098","2018-08-14",24.620001
"1099","2018-08-15",32.110001
"1100","2018-08-16",30.92
"1101","2018-08-17",33.75
"1102","2018-08-20",37.540001
"1103","2018-08-21",38.669998
"1104","2018-08-22",40.080002
"1105","2018-08-23",41.52
"1106","2018-08-24",45
"1107","2018-08-27",46.32
"1108","2018-08-28",43.200001
"1109","2018-08-29",46.400002
"1110","2018-08-30",44.48
"1111","2018-08-31",45.720001
"1112","2018-09-04",52.400002
"1113","2018-09-05",52
"1114","2018-09-06",50.669998
"1115","2018-09-07",51.529999
"1116","2018-09-10",52.25
"1117","2018-09-11",51.209999
"1118","2018-09-12",51.049999
"1119","2018-09-13",44.07
"1120","2018-09-14",47.189999
"1121","2018-09-17",48.599998
"1122","2018-09-18",51.889999
"1123","2018-09-19",49.349998
"1124","2018-09-20",52.400002
"1125","2018-09-21",49.779999
"1126","2018-09-24",52.5
"1127","2018-09-25",52.740002
"1128","2018-09-26",51.98
"1129","2018-09-27",49.419998
"1130","2018-09-28",48.639999
"1131","2018-10-01",48.849998
"1132","2018-10-02",45.740002
"1133","2018-10-03",49.279999
"1134","2018-10-04",48.32
"1135","2018-10-05",47.490002
"1136","2018-10-08",50.41
"1137","2018-10-09",48.720001
"1138","2018-10-10",47.860001
"1139","2018-10-11",47.139999
"1140","2018-10-12",49.799999
"1141","2018-10-15",56.889999
"1142","2018-10-16",53.009998
"1143","2018-10-17",50.689999
"1144","2018-10-18",48.91
"1145","2018-10-19",46.849998
"1146","2018-10-22",41.599998
"1147","2018-10-23",41.009998
"1148","2018-10-24",37.759998
"1149","2018-10-25",39.470001
"1150","2018-10-26",38.700001
"1151","2018-10-29",33.07
"1152","2018-10-30",33.970001
"1153","2018-10-31",36.889999
"1154","2018-11-01",37.029999
"1155","2018-11-02",37.139999
"1156","2018-11-05",40.09
"1157","2018-11-06",42.59
"1158","2018-11-07",46.07
"1159","2018-11-08",42.450001
"1160","2018-11-09",39.139999
"1161","2018-11-12",39.18
"1162","2018-11-13",38.48
"1163","2018-11-14",34.299999
"1164","2018-11-15",35.330002
"1165","2018-11-16",35.209999
"1166","2018-11-19",32.77
"1167","2018-11-20",32.16
"1168","2018-11-21",33.740002
"1169","2018-11-23",33.560001
"1170","2018-11-26",31.549999
"1171","2018-11-27",31.700001
"1172","2018-11-28",34
"1173","2018-11-29",33.18
"1174","2018-11-30",33.549999
"1175","2018-12-03",33.330002
"1176","2018-12-04",31.450001
"1177","2018-12-06",30.34
"1178","2018-12-07",31.4
"1179","2018-12-10",31.02
"1180","2018-12-11",33.16
"1181","2018-12-12",32.029999
"1182","2018-12-13",30.82
"1183","2018-12-14",30.92
"1184","2018-12-17",29.370001
"1185","2018-12-18",29.23
"1186","2018-12-19",28.1
"1187","2018-12-20",27.6
"1188","2018-12-21",26.219999
"1189","2018-12-24",26.809999
"1190","2018-12-26",27.360001
"1191","2018-12-27",26.809999
"1192","2018-12-28",27.370001
"1193","2018-12-31",26.870001
"1194","2019-01-02",28.92
"1195","2019-01-03",28.110001
"1196","2019-01-04",28.23
"1197","2019-01-07",28.9
"1198","2019-01-08",29.639999
"1199","2019-01-09",33.599998
"1200","2019-01-10",37.549999
"1201","2019-01-11",38.25
"1202","2019-01-14",42.490002
"1203","2019-01-15",41.299999
"1204","2019-01-16",42.099998
"1205","2019-01-17",42.77
"1206","2019-01-18",43.52
"1207","2019-01-22",43.66
"1208","2019-01-23",43.450001
"1209","2019-01-24",44.209999
"1210","2019-01-25",48.48
"1211","2019-01-28",50.77
"1212","2019-01-29",47.130001
"1213","2019-01-30",48.02
"1214","2019-01-31",48.98
"1215","2019-02-01",48.880001
"1216","2019-02-04",49.720001
"1217","2019-02-05",48.639999
"1218","2019-02-06",46.529999
"1219","2019-02-07",46.93
"1220","2019-02-08",45.470001
"1221","2019-02-11",42.939999
"1222","2019-02-12",43.84
"1223","2019-02-13",46.049999
"1224","2019-02-14",46.119999
"1225","2019-02-15",47.560001
"1226","2019-02-19",46.389999
"1227","2019-02-20",46.27
"1228","2019-02-21",45.040001
"1229","2019-02-22",44.540001
"1230","2019-02-25",43.860001
"1231","2019-02-26",46.259998
"1232","2019-02-27",45.75
"1233","2019-02-28",47.41
"1234","2019-03-01",47.049999
"1235","2019-03-04",46.799999
"1236","2019-03-05",47.880001
"1237","2019-03-06",46.139999
"1238","2019-03-07",45.130001
"1239","2019-03-08",45.400002
"1240","2019-03-11",46.009998
"1241","2019-03-12",46.759998
"1242","2019-03-13",46.080002
"1243","2019-03-14",45.52
"1244","2019-03-15",45.889999
"1245","2019-03-18",45.689999
"1246","2019-03-19",46.110001
"1247","2019-03-20",46.869999
"1248","2019-03-21",46.040001
"1249","2019-03-22",44.380001
"1250","2019-03-25",44.23
"1251","2019-03-26",44.700001
"1252","2019-03-27",42.889999
"1253","2019-03-28",42.369999
"1254","2019-03-29",43.369999
"1255","2019-04-01",42.48
"1256","2019-04-02",43.150002
"1257","2019-04-03",43.380001
"1258","2019-04-04",43.310001
"1259","2019-04-05",43.240002
"1260","2019-04-08",42.709999
"1261","2019-04-09",41.75
"1262","2019-04-10",42.209999
"1263","2019-04-11",40.080002
"1264","2019-04-12",42.290001
"1265","2019-04-15",40.73
"1266","2019-04-16",41.68
"1267","2019-04-17",42.849998
"1268","2019-04-18",44.560001
"1269","2019-04-22",48.25
"1270","2019-04-23",47.41
"1271","2019-04-24",48.369999
"1272","2019-04-25",48.200001
"1273","2019-04-26",49.91
"1274","2019-04-29",52.029999
"1275","2019-04-30",50.52
"1276","2019-05-01",50.68
"1277","2019-05-02",48.459999
"1278","2019-05-03",49.080002
"1279","2019-05-06",49.200001
"1280","2019-05-07",47.549999
"1281","2019-05-08",48.040001
"1282","2019-05-09",46.869999
"1283","2019-05-10",47.48
"1284","2019-05-13",43.759998
"1285","2019-05-14",45.299999
"1286","2019-05-15",45.400002
"1287","2019-05-16",45.049999
"1288","2019-05-17",44.610001
"1289","2019-05-20",43.27
"1290","2019-05-21",44.990002
"1291","2019-05-22",46.02
"1292","2019-05-23",44.560001
"1293","2019-05-24",44.419998
"1294","2019-05-28",44.639999
"1295","2019-05-29",42.48
"1296","2019-05-30",42.18
"1297","2019-05-31",40.259998
"1298","2019-06-03",38.73
"1299","2019-06-04",41
"1300","2019-06-05",40.830002
"1301","2019-06-06",41.400002
"1302","2019-06-07",42.189999
"1303","2019-06-10",43.759998
"1304","2019-06-11",42.950001
"1305","2019-06-12",42.84
"1306","2019-06-13",41.860001
"1307","2019-06-14",41.18
"1308","2019-06-17",41.869999
"1309","2019-06-18",42.040001
"1310","2019-06-19",42.77
"1311","2019-06-20",43.709999
"1312","2019-06-21",40.16
"1313","2019-06-24",40.57
"1314","2019-06-25",39.77
"1315","2019-06-26",39.73
"1316","2019-06-27",40.66
"1317","2019-06-28",40.310001
"1318","2019-07-01",40.59
"1319","2019-07-02",40.080002
"1320","2019-07-03",41.060001
"1321","2019-07-05",40.16
"1322","2019-07-08",39.48
"1323","2019-07-09",39.119999
"1324","2019-07-10",38.599998
"1325","2019-07-11",37.09
"1326","2019-07-12",34.209999
"1327","2019-07-15",35.169998
"1328","2019-07-16",35.560001
"1329","2019-07-17",36.59
"1330","2019-07-18",35.799999
"1331","2019-07-19",35.490002
"1332","2019-07-22",34.849998
"1333","2019-07-23",35.52
"1334","2019-07-24",35.41
"1335","2019-07-25",35.080002
"1336","2019-07-26",34.82
"1337","2019-07-29",33.5
"1338","2019-07-30",33.200001
"1339","2019-07-31",32.639999
"1340","2019-08-01",31.18
"1341","2019-08-02",32.709999
"1342","2019-08-05",31.379999
"1343","2019-08-06",32.389999
"1344","2019-08-07",32.209999
"1345","2019-08-08",32.860001
"1346","2019-08-09",32.900002
"1347","2019-08-12",32.869999
"1348","2019-08-13",34.200001
"1349","2019-08-14",31.93
"1350","2019-08-15",27.34
"1351","2019-08-16",28.110001
"1352","2019-08-19",26.719999
"1353","2019-08-20",27.219999
"1354","2019-08-21",26.57
"1355","2019-08-22",25.129999
"1356","2019-08-23",24.889999
"1357","2019-08-26",25.040001
"1358","2019-08-27",23.49
"1359","2019-08-28",24.200001
"1360","2019-08-29",24.129999
"1361","2019-08-30",23.58
"1362","2019-09-03",24.879999
"1363","2019-09-04",24.58
"1364","2019-09-05",26.4
"1365","2019-09-06",27.66
"1366","2019-09-09",27.23
"1367","2019-09-10",27.43
"1368","2019-09-11",27.4
"1369","2019-09-12",26.530001
"1370","2019-09-13",27.459999
"1371","2019-09-16",27.76
"1372","2019-09-17",28.370001
"1373","2019-09-18",28.790001
"1374","2019-09-19",26.34
"1375","2019-09-20",25.559999
"1376","2019-09-23",25.6
"1377","2019-09-24",24.01
"1378","2019-09-25",24.690001
"1379","2019-09-26",24.74
"1380","2019-09-27",23.83
"1381","2019-09-30",22.93
"1382","2019-10-01",21.83
"1383","2019-10-02",21.98
"1384","2019-10-03",23.379999
"1385","2019-10-04",22.92
"1386","2019-10-07",22.23
"1387","2019-10-08",22.719999
"1388","2019-10-09",22.83
"1389","2019-10-10",20.42
"1390","2019-10-11",19.43
"1391","2019-10-14",18.860001
"1392","2019-10-15",20.1
"1393","2019-10-16",19.73
"1394","2019-10-17",20.76
"1395","2019-10-18",20.209999
"1396","2019-10-21",20.35
"1397","2019-10-22",21.15
"1398","2019-10-23",21.75
"1399","2019-10-24",21.66
"1400","2019-10-25",21.92
"1401","2019-10-28",21.639999
"1402","2019-10-29",20.57
"1403","2019-10-30",20.16
"1404","2019-10-31",19.959999
"1405","2019-11-01",19.709999
"1406","2019-11-04",20.15
"1407","2019-11-05",19.860001
"1408","2019-11-06",19.42
"1409","2019-11-07",19.08
"1410","2019-11-08",21.459999
"1411","2019-11-11",20.299999
"1412","2019-11-12",19.25
"1413","2019-11-13",18.5
"1414","2019-11-14",15.84
"1415","2019-11-15",15.33
"1416","2019-11-18",14.22
"1417","2019-11-19",15.32
"1418","2019-11-20",17.639999
"1419","2019-11-21",20.290001
"1420","2019-11-22",18.41
"1421","2019-11-25",18.450001
"1422","2019-11-26",18.110001
"1423","2019-11-27",18.809999
"1424","2019-11-29",18.59
"1425","2019-12-02",18.139999
"1426","2019-12-03",18.98
"1427","2019-12-04",18.379999
"1428","2019-12-05",18.6
"1429","2019-12-06",18.65
"1430","2019-12-09",21.290001
"1431","2019-12-10",20.09
"1432","2019-12-11",20.25
"1433","2019-12-12",21.129999
"1434","2019-12-13",20.68
"1435","2019-12-16",20.360001
"1436","2019-12-17",20.65
"1437","2019-12-18",19.73
"1438","2019-12-19",20.07
"1439","2019-12-20",20.040001
"1440","2019-12-23",19.74
"1441","2019-12-24",19.959999
"1442","2019-12-26",19.219999
"1443","2019-12-27",19.209999
"1444","2019-12-30",18.790001
"1445","2019-12-31",21.09
"1446","2020-01-02",20.129999
"1447","2020-01-03",19.9
"1448","2020-01-06",20.08
"1449","2020-01-07",19.799999
"1450","2020-01-08",20.129999
"1451","2020-01-09",20.799999
"1452","2020-01-10",20.540001
"1453","2020-01-13",23.110001
"1454","2020-01-14",23.85
"1455","2020-01-15",24.9
"1456","2020-01-16",24.299999
"1457","2020-01-17",24.889999
"1458","2020-01-21",24.15
"1459","2020-01-22",24.120001
"1460","2020-01-23",24.559999
"1461","2020-01-24",22.65
"1462","2020-01-27",21.559999
"1463","2020-01-28",23.92
"1464","2020-01-29",23.52
"1465","2020-01-30",23.35
"1466","2020-01-31",22.549999
"1467","2020-02-03",22.110001
"1468","2020-02-04",22.34
"1469","2020-02-05",21.67
"1470","2020-02-06",21.17
"1471","2020-02-07",19.629999
"1472","2020-02-10",19.049999
"1473","2020-02-11",19.91
"1474","2020-02-12",19.65
"1475","2020-02-13",19.52
"1476","2020-02-14",22.129999
"1477","2020-02-18",21.940001
"1478","2020-02-19",21.77
"1479","2020-02-20",22.309999
"1480","2020-02-21",21.879999
"1481","2020-02-24",20.299999
"1482","2020-02-25",19.620001
"1483","2020-02-26",19.82
"1484","2020-02-27",18.440001
"1485","2020-02-28",18.780001
"1486","2020-03-02",18.620001
"1487","2020-03-03",17.34
"1488","2020-03-04",17.75
"1489","2020-03-05",16.799999
"1490","2020-03-06",15.28
"1491","2020-03-09",13.22
"1492","2020-03-10",14.18
"1493","2020-03-11",13.35
"1494","2020-03-12",10.92
"1495","2020-03-13",10.94
"1496","2020-03-16",10.28
"1497","2020-03-17",10.37
"1498","2020-03-18",9.73
"1499","2020-03-19",10.83
"1500","2020-03-20",11.83
"1501","2020-03-23",12.5
"1502","2020-03-24",12.98
"1503","2020-03-25",13.98
"1504","2020-03-26",15.16
"1505","2020-03-27",14.59
"1506","2020-03-30",14.46
"1507","2020-03-31",14.42
"1508","2020-04-01",13.58
"1509","2020-04-02",13.8
"1510","2020-04-03",13.25
"1511","2020-04-06",14.34
"1512","2020-04-07",14.5
"1513","2020-04-08",14.83
"1514","2020-04-09",14.57
"1515","2020-04-13",14.46
"1516","2020-04-14",15.4
"1517","2020-04-15",14.76
"1518","2020-04-16",14.47
"1519","2020-04-17",15.1
"1520","2020-04-20",15.17
"1521","2020-04-21",15.04
"1522","2020-04-22",15.02
"1523","2020-04-23",14.82
"1524","2020-04-24",15.59
"1525","2020-04-27",17.530001
"1526","2020-04-28",16.74
"1527","2020-04-29",17.059999
"1528","2020-04-30",16
"1529","2020-05-01",15.26
"1530","2020-05-04",15.74
"1531","2020-05-05",15.76
"1532","2020-05-06",15.36
"1533","2020-05-07",15.44
"1534","2020-05-08",15.34
"1535","2020-05-11",14.97
"1536","2020-05-12",14.77
"1537","2020-05-13",13.56
"1538","2020-05-14",13.86
"1539","2020-05-15",15.86
"1540","2020-05-18",16.32
"1541","2020-05-19",17.299999
"1542","2020-05-20",16.93
"1543","2020-05-21",18.25
"1544","2020-05-22",19.42
"1545","2020-05-26",20.01
"1546","2020-05-27",19.9
"1547","2020-05-28",21.719999
"1548","2020-05-29",17.370001
"1549","2020-06-01",16.48
"1550","2020-06-02",16.139999
"1551","2020-06-03",16.57
"1552","2020-06-04",16.629999
"1553","2020-06-05",16.51
"1554","2020-06-08",17.940001
"1555","2020-06-09",17.73
"1556","2020-06-10",17.690001
"1557","2020-06-11",15.91
"1558","2020-06-12",16.5
"1559","2020-06-15",16.75
"1560","2020-06-16",17.799999
"1561","2020-06-17",16.889999
"1562","2020-06-18",17.18
"1563","2020-06-19",17.33
"1564","2020-06-22",17.370001
"1565","2020-06-23",17.24
"1566","2020-06-24",16.709999
"1567","2020-06-25",16.59
"1568","2020-06-26",15.95
"1569","2020-06-29",16.34
"1570","2020-06-30",16.16
"1571","2020-07-01",16.469999
"1572","2020-07-02",16.450001
"1573","2020-07-06",16.940001
"1574","2020-07-07",16.5
"1575","2020-07-08",16.33
"1576","2020-07-09",16.02
"1577","2020-07-10",17.42
"1578","2020-07-13",17.299999
"1579","2020-07-14",17.379999
"1580","2020-07-15",18.15
"1581","2020-07-16",18.110001
"1582","2020-07-17",17.950001
"1583","2020-07-20",17.690001
"1584","2020-07-21",17.65
"1585","2020-07-22",17.299999
"1586","2020-07-23",16.690001
"1587","2020-07-24",16.469999
"1588","2020-07-27",16.959999
"1589","2020-07-28",19.48
"1590","2020-07-29",18.49
"1591","2020-07-30",18.6
"1592","2020-07-31",18.280001
"1593","2020-08-03",19.059999
"1594","2020-08-04",19.32
"1595","2020-08-05",19.209999
"1596","2020-08-06",17.52
"1597","2020-08-07",16.629999
"1598","2020-08-10",17.93
"1599","2020-08-11",16.950001
"1600","2020-08-12",17.25
"1601","2020-08-13",17.32
"1602","2020-08-14",17.190001
"1603","2020-08-17",16.950001
"1604","2020-08-18",16.92
"1605","2020-08-19",16.629999
"1606","2020-08-20",16.299999
"1607","2020-08-21",16.02
"1608","2020-08-24",16.43
"1609","2020-08-25",16.780001
"1610","2020-08-26",16.5
"1611","2020-08-27",16.5
"1612","2020-08-28",16.9
"1613","2020-08-31",16.52
"1614","2020-09-01",16.41
"1615","2020-09-02",16.360001
"1616","2020-09-03",16.440001
"1617","2020-09-04",16.209999
"1618","2020-09-08",15.59
"1619","2020-09-09",16.360001
"1620","2020-09-10",16.42
"1621","2020-09-11",16.17
"1622","2020-09-14",16.42
"1623","2020-09-15",16.42
"1624","2020-09-16",16.48
"1625","2020-09-17",16.4
"1626","2020-09-18",16.360001
"1627","2020-09-21",15.74
"1628","2020-09-22",16.040001
"1629","2020-09-23",14.6
"1630","2020-09-24",14.27
"1631","2020-09-25",14.17
"1632","2020-09-28",14.21
"1633","2020-09-29",14.5
"1634","2020-09-30",14.32
"1635","2020-10-01",14.2
"1636","2020-10-02",14.05
"1637","2020-10-05",14.94
"1638","2020-10-06",14.32
"1639","2020-10-07",15.53
"1640","2020-10-08",17.629999
"1641","2020-10-09",18.07
"1642","2020-10-12",19.610001
"1643","2020-10-13",18.700001
"1644","2020-10-14",18.34
"1645","2020-10-15",18.049999
"1646","2020-10-16",17.76
"1647","2020-10-19",19.809999
"1648","2020-10-20",18.879999
"1649","2020-10-21",19.49
"1650","2020-10-22",20.299999
"1651","2020-10-23",19.73
"1652","2020-10-26",18.530001
"1653","2020-10-27",18.66
"1654","2020-10-28",18.34
"1655","2020-10-29",18.780001
"1656","2020-10-30",18.780001
"1657","2020-11-02",20.93
"1658","2020-11-03",20.459999
"1659","2020-11-04",19
"1660","2020-11-05",21.200001
"1661","2020-11-06",23.5
"1662","2020-11-09",24.58
"1663","2020-11-10",23.709999
"1664","2020-11-11",24.25
"1665","2020-11-12",23.809999
"1666","2020-11-13",24.43
"1667","2020-11-16",24.77
"1668","2020-11-17",24.51
"1669","2020-11-18",23.67
"1670","2020-11-19",23.870001
"1671","2020-11-20",23.719999
"1672","2020-11-23",24.719999
"1673","2020-11-24",26.969999
"1674","2020-11-25",26.870001
"1675","2020-11-27",29
