"","date","ZIXI"
"1001","2010-12-21",4.25
"1002","2010-12-22",4.18
"1003","2010-12-23",4.23
"1004","2010-12-27",4.49
"1005","2010-12-28",4.26
"1006","2010-12-29",4.28
"1007","2010-12-30",4.31
"1008","2010-12-31",4.27
"1009","2011-01-03",4.35
"1010","2011-01-04",4.25
"1011","2011-01-05",4.3
"1012","2011-01-06",4.37
"1013","2011-01-07",4.64
"1014","2011-01-10",4.73
"1015","2011-01-11",4.7
"1016","2011-01-12",4.68
"1017","2011-01-13",4.74
"1018","2011-01-14",4.71
"1019","2011-01-18",4.72
"1020","2011-01-19",4.68
"1021","2011-01-20",4.37
"1022","2011-01-21",4.54
"1023","2011-01-24",4.5
"1024","2011-01-25",4.49
"1025","2011-01-26",4.59
"1026","2011-01-27",4.61
"1027","2011-01-28",4.41
"1028","2011-01-31",4.5
"1029","2011-02-01",4.62
"1030","2011-02-02",4.68
"1031","2011-02-03",4.61
"1032","2011-02-04",4.66
"1033","2011-02-07",4.68
"1034","2011-02-08",4.75
"1035","2011-02-09",4.7
"1036","2011-02-10",4.65
"1037","2011-02-11",4.13
"1038","2011-02-14",4.1
"1039","2011-02-15",3.98
"1040","2011-02-16",4.13
"1041","2011-02-17",3.91
"1042","2011-02-18",3.91
"1043","2011-02-22",3.7
"1044","2011-02-23",3.58
"1045","2011-02-24",3.56
"1046","2011-02-25",3.64
"1047","2011-02-28",3.69
"1048","2011-03-01",3.45
"1049","2011-03-02",3.56
"1050","2011-03-03",3.59
"1051","2011-03-04",3.63
"1052","2011-03-07",3.59
"1053","2011-03-08",3.62
"1054","2011-03-09",3.83
"1055","2011-03-10",3.55
"1056","2011-03-11",3.59
"1057","2011-03-14",3.49
"1058","2011-03-15",3.47
"1059","2011-03-16",3.38
"1060","2011-03-17",3.36
"1061","2011-03-18",3.34
"1062","2011-03-21",3.53
"1063","2011-03-22",3.51
"1064","2011-03-23",3.55
"1065","2011-03-24",3.53
"1066","2011-03-25",3.57
"1067","2011-03-28",3.46
"1068","2011-03-29",3.54
"1069","2011-03-30",3.58
"1070","2011-03-31",3.7
"1071","2011-04-01",3.9
"1072","2011-04-04",3.78
"1073","2011-04-05",3.96
"1074","2011-04-06",3.81
"1075","2011-04-07",3.81
"1076","2011-04-08",3.77
"1077","2011-04-11",3.66
"1078","2011-04-12",3.53
"1079","2011-04-13",3.62
"1080","2011-04-14",3.52
"1081","2011-04-15",3.58
"1082","2011-04-18",3.49
"1083","2011-04-19",3.72
"1084","2011-04-20",3.74
"1085","2011-04-21",3.78
"1086","2011-04-25",3.75
"1087","2011-04-26",3.72
"1088","2011-04-27",3.37
"1089","2011-04-28",3.33
"1090","2011-04-29",3.3
"1091","2011-05-02",3.22
"1092","2011-05-03",3.04
"1093","2011-05-04",3.06
"1094","2011-05-05",3.12
"1095","2011-05-06",3.29
"1096","2011-05-09",3.35
"1097","2011-05-10",3.5
"1098","2011-05-11",3.5
"1099","2011-05-12",3.48
"1100","2011-05-13",3.36
"1101","2011-05-16",3.29
"1102","2011-05-17",3.17
"1103","2011-05-18",3.34
"1104","2011-05-19",3.43
"1105","2011-05-20",3.37
"1106","2011-05-23",3.25
"1107","2011-05-24",3.35
"1108","2011-05-25",3.45
"1109","2011-05-26",3.68
"1110","2011-05-27",3.8
"1111","2011-05-31",3.81
"1112","2011-06-01",3.64
"1113","2011-06-02",3.63
"1114","2011-06-03",3.56
"1115","2011-06-06",3.42
"1116","2011-06-07",3.45
"1117","2011-06-08",3.4
"1118","2011-06-09",3.47
"1119","2011-06-10",3.32
"1120","2011-06-13",3.27
"1121","2011-06-14",3.49
"1122","2011-06-15",3.38
"1123","2011-06-16",3.4
"1124","2011-06-17",3.41
"1125","2011-06-20",3.44
"1126","2011-06-21",3.66
"1127","2011-06-22",3.6
"1128","2011-06-23",3.64
"1129","2011-06-24",3.75
"1130","2011-06-27",3.81
"1131","2011-06-28",3.86
"1132","2011-06-29",3.79
"1133","2011-06-30",3.84
"1134","2011-07-01",3.89
"1135","2011-07-05",4.08
"1136","2011-07-06",4.1
"1137","2011-07-07",4.18
"1138","2011-07-08",4.08
"1139","2011-07-11",3.91
"1140","2011-07-12",3.99
"1141","2011-07-13",4.03
"1142","2011-07-14",3.95
"1143","2011-07-15",3.98
"1144","2011-07-18",3.87
"1145","2011-07-19",4
"1146","2011-07-20",4.04
"1147","2011-07-21",3.96
"1148","2011-07-22",3.96
"1149","2011-07-25",3.89
"1150","2011-07-26",3.86
"1151","2011-07-27",3.76
"1152","2011-07-28",3.86
"1153","2011-07-29",3.84
"1154","2011-08-01",3.91
"1155","2011-08-02",3.69
"1156","2011-08-03",3.77
"1157","2011-08-04",3.53
"1158","2011-08-05",3.57
"1159","2011-08-08",3
"1160","2011-08-09",3.41
"1161","2011-08-10",3.26
"1162","2011-08-11",3.34
"1163","2011-08-12",3.36
"1164","2011-08-15",3.43
"1165","2011-08-16",3.32
"1166","2011-08-17",3.26
"1167","2011-08-18",3.07
"1168","2011-08-19",2.97
"1169","2011-08-22",2.94
"1170","2011-08-23",3.24
"1171","2011-08-24",3.26
"1172","2011-08-25",3.08
"1173","2011-08-26",3.17
"1174","2011-08-29",3.37
"1175","2011-08-30",3.36
"1176","2011-08-31",3.4
"1177","2011-09-01",3.26
"1178","2011-09-02",3.14
"1179","2011-09-06",3.17
"1180","2011-09-07",3.28
"1181","2011-09-08",3.23
"1182","2011-09-09",3.08
"1183","2011-09-12",3.1
"1184","2011-09-13",3.26
"1185","2011-09-14",3.29
"1186","2011-09-15",3.29
"1187","2011-09-16",3.22
"1188","2011-09-19",3.29
"1189","2011-09-20",3.13
"1190","2011-09-21",3.01
"1191","2011-09-22",2.92
"1192","2011-09-23",2.96
"1193","2011-09-26",3.02
"1194","2011-09-27",3.08
"1195","2011-09-28",2.95
"1196","2011-09-29",2.78
"1197","2011-09-30",2.67
"1198","2011-10-03",2.2
"1199","2011-10-04",2.56
"1200","2011-10-05",2.69
"1201","2011-10-06",2.81
"1202","2011-10-07",2.68
"1203","2011-10-10",2.77
"1204","2011-10-11",2.77
"1205","2011-10-12",2.84
"1206","2011-10-13",2.81
"1207","2011-10-14",2.84
"1208","2011-10-17",2.77
"1209","2011-10-18",2.82
"1210","2011-10-19",2.77
"1211","2011-10-20",2.79
"1212","2011-10-21",2.82
"1213","2011-10-24",2.83
"1214","2011-10-25",2.79
"1215","2011-10-26",2.44
"1216","2011-10-27",2.52
"1217","2011-10-28",2.57
"1218","2011-10-31",2.48
"1219","2011-11-01",2.44
"1220","2011-11-02",2.66
"1221","2011-11-03",2.71
"1222","2011-11-04",2.65
"1223","2011-11-07",2.56
"1224","2011-11-08",2.71
"1225","2011-11-09",2.55
"1226","2011-11-10",2.71
"1227","2011-11-11",2.8
"1228","2011-11-14",2.76
"1229","2011-11-15",2.77
"1230","2011-11-16",2.72
"1231","2011-11-17",2.72
"1232","2011-11-18",2.75
"1233","2011-11-21",2.64
"1234","2011-11-22",2.65
"1235","2011-11-23",2.5
"1236","2011-11-25",2.49
"1237","2011-11-28",2.72
"1238","2011-11-29",2.66
"1239","2011-11-30",2.76
"1240","2011-12-01",2.68
"1241","2011-12-02",2.73
"1242","2011-12-05",2.75
"1243","2011-12-06",2.71
"1244","2011-12-07",2.65
"1245","2011-12-08",2.49
"1246","2011-12-09",2.72
"1247","2011-12-12",2.72
"1248","2011-12-13",2.72
"1249","2011-12-14",2.81
"1250","2011-12-15",2.78
"1251","2011-12-16",2.81
"1252","2011-12-19",2.77
"1253","2011-12-20",2.95
"1254","2011-12-21",2.91
"1255","2011-12-22",2.94
"1256","2011-12-23",2.95
"1257","2011-12-27",2.96
"1258","2011-12-28",2.83
"1259","2011-12-29",2.85
"1260","2011-12-30",2.82
"1261","2012-01-03",2.98
"1262","2012-01-04",2.96
"1263","2012-01-05",2.96
"1264","2012-01-06",2.96
"1265","2012-01-09",2.92
"1266","2012-01-10",3.01
"1267","2012-01-11",3.03
"1268","2012-01-12",2.98
"1269","2012-01-13",2.97
"1270","2012-01-17",2.96
"1271","2012-01-18",3.03
"1272","2012-01-19",3.03
"1273","2012-01-20",3.09
"1274","2012-01-23",3.13
"1275","2012-01-24",3.1
"1276","2012-01-25",3.15
"1277","2012-01-26",3.16
"1278","2012-01-27",3.17
"1279","2012-01-30",3.12
"1280","2012-01-31",3.02
"1281","2012-02-01",3.18
"1282","2012-02-02",3.29
"1283","2012-02-03",3.33
"1284","2012-02-06",3.4
"1285","2012-02-07",3.32
"1286","2012-02-08",3.38
"1287","2012-02-09",3.3
"1288","2012-02-10",3.14
"1289","2012-02-13",3.25
"1290","2012-02-14",3.16
"1291","2012-02-15",3.1
"1292","2012-02-16",3.2
"1293","2012-02-17",3.21
"1294","2012-02-21",3.14
"1295","2012-02-22",2.85
"1296","2012-02-23",2.9
"1297","2012-02-24",2.97
"1298","2012-02-27",3.01
"1299","2012-02-28",3.06
"1300","2012-02-29",2.93
"1301","2012-03-01",2.94
"1302","2012-03-02",2.86
"1303","2012-03-05",2.94
"1304","2012-03-06",2.88
"1305","2012-03-07",2.95
"1306","2012-03-08",2.93
"1307","2012-03-09",2.95
"1308","2012-03-12",2.97
"1309","2012-03-13",3.09
"1310","2012-03-14",3
"1311","2012-03-15",3
"1312","2012-03-16",2.9
"1313","2012-03-19",2.89
"1314","2012-03-20",2.95
"1315","2012-03-21",2.97
"1316","2012-03-22",2.95
"1317","2012-03-23",2.93
"1318","2012-03-26",3.04
"1319","2012-03-27",3.02
"1320","2012-03-28",2.93
"1321","2012-03-29",2.99
"1322","2012-03-30",2.91
"1323","2012-04-02",2.89
"1324","2012-04-03",2.91
"1325","2012-04-04",2.8
"1326","2012-04-05",2.92
"1327","2012-04-09",2.8
"1328","2012-04-10",2.75
"1329","2012-04-11",2.84
"1330","2012-04-12",2.85
"1331","2012-04-13",2.79
"1332","2012-04-16",2.85
"1333","2012-04-17",2.86
"1334","2012-04-18",2.9
"1335","2012-04-19",2.99
"1336","2012-04-20",3
"1337","2012-04-23",2.84
"1338","2012-04-24",2.93
"1339","2012-04-25",2.83
"1340","2012-04-26",2.79
"1341","2012-04-27",2.91
"1342","2012-04-30",2.83
"1343","2012-05-01",2.8
"1344","2012-05-02",2.82
"1345","2012-05-03",2.8
"1346","2012-05-04",2.8
"1347","2012-05-07",2.81
"1348","2012-05-08",2.83
"1349","2012-05-09",2.81
"1350","2012-05-10",2.83
"1351","2012-05-11",2.81
"1352","2012-05-14",2.8
"1353","2012-05-15",2.82
"1354","2012-05-16",2.82
"1355","2012-05-17",2.81
"1356","2012-05-18",2.75
"1357","2012-05-21",2.77
"1358","2012-05-22",2.75
"1359","2012-05-23",2.75
"1360","2012-05-24",2.66
"1361","2012-05-25",2.71
"1362","2012-05-29",2.64
"1363","2012-05-30",2.55
"1364","2012-05-31",2.46
"1365","2012-06-01",2.46
"1366","2012-06-04",2.6
"1367","2012-06-05",2.56
"1368","2012-06-06",2.6
"1369","2012-06-07",2.59
"1370","2012-06-08",2.56
"1371","2012-06-11",2.43
"1372","2012-06-12",2.49
"1373","2012-06-13",2.47
"1374","2012-06-14",2.49
"1375","2012-06-15",2.63
"1376","2012-06-18",2.71
"1377","2012-06-19",2.77
"1378","2012-06-20",2.74
"1379","2012-06-21",2.58
"1380","2012-06-22",2.6
"1381","2012-06-25",2.46
"1382","2012-06-26",2.49
"1383","2012-06-27",2.48
"1384","2012-06-28",2.47
"1385","2012-06-29",2.6
"1386","2012-07-02",2.6
"1387","2012-07-03",2.68
"1388","2012-07-05",2.61
"1389","2012-07-06",2.55
"1390","2012-07-09",2.54
"1391","2012-07-10",2.53
"1392","2012-07-11",2.55
"1393","2012-07-12",2.58
"1394","2012-07-13",2.63
"1395","2012-07-16",2.56
"1396","2012-07-17",2.58
"1397","2012-07-18",2.62
"1398","2012-07-19",2.53
"1399","2012-07-20",2.49
"1400","2012-07-23",2.45
"1401","2012-07-24",2.41
"1402","2012-07-25",2.46
"1403","2012-07-26",2.49
"1404","2012-07-27",2.47
"1405","2012-07-30",2.44
"1406","2012-07-31",2.44
"1407","2012-08-01",2.4
"1408","2012-08-02",2.4
"1409","2012-08-03",2.46
"1410","2012-08-06",2.45
"1411","2012-08-07",2.45
"1412","2012-08-08",2.44
"1413","2012-08-09",2.5
"1414","2012-08-10",2.45
"1415","2012-08-13",2.58
"1416","2012-08-14",2.61
"1417","2012-08-15",2.62
"1418","2012-08-16",2.63
"1419","2012-08-17",2.67
"1420","2012-08-20",2.64
"1421","2012-08-21",2.5
"1422","2012-08-22",2.51
"1423","2012-08-23",2.49
"1424","2012-08-24",2.49
"1425","2012-08-27",2.5
"1426","2012-08-28",2.55
"1427","2012-08-29",2.6
"1428","2012-08-30",2.53
"1429","2012-08-31",2.57
"1430","2012-09-04",2.55
"1431","2012-09-05",2.56
"1432","2012-09-06",2.61
"1433","2012-09-07",2.7
"1434","2012-09-10",2.68
"1435","2012-09-11",2.67
"1436","2012-09-12",2.7
"1437","2012-09-13",2.75
"1438","2012-09-14",2.85
"1439","2012-09-17",2.82
"1440","2012-09-18",2.93
"1441","2012-09-19",2.93
"1442","2012-09-20",2.9
"1443","2012-09-21",2.97
"1444","2012-09-24",2.97
"1445","2012-09-25",2.84
"1446","2012-09-26",2.82
"1447","2012-09-27",2.96
"1448","2012-09-28",2.86
"1449","2012-10-01",2.86
"1450","2012-10-02",2.89
"1451","2012-10-03",2.93
"1452","2012-10-04",2.91
"1453","2012-10-05",2.92
"1454","2012-10-08",2.94
"1455","2012-10-09",2.89
"1456","2012-10-10",2.91
"1457","2012-10-11",2.95
"1458","2012-10-12",2.95
"1459","2012-10-15",2.93
"1460","2012-10-16",2.97
"1461","2012-10-17",2.95
"1462","2012-10-18",2.88
"1463","2012-10-19",2.9
"1464","2012-10-22",2.87
"1465","2012-10-23",2.9
"1466","2012-10-24",2.99
"1467","2012-10-25",3.01
"1468","2012-10-26",2.9
"1469","2012-10-31",2.9
"1470","2012-11-01",3
"1471","2012-11-02",2.91
"1472","2012-11-05",2.91
"1473","2012-11-06",2.94
"1474","2012-11-07",2.8
"1475","2012-11-08",2.75
"1476","2012-11-09",2.86
"1477","2012-11-12",2.74
"1478","2012-11-13",2.62
"1479","2012-11-14",2.57
"1480","2012-11-15",2.59
"1481","2012-11-16",2.51
"1482","2012-11-19",2.59
"1483","2012-11-20",2.57
"1484","2012-11-21",2.56
"1485","2012-11-23",2.62
"1486","2012-11-26",2.67
"1487","2012-11-27",2.7
"1488","2012-11-28",2.61
"1489","2012-11-29",2.69
"1490","2012-11-30",2.74
"1491","2012-12-03",2.75
"1492","2012-12-04",2.8
"1493","2012-12-05",2.71
"1494","2012-12-06",2.72
"1495","2012-12-07",2.72
"1496","2012-12-10",2.73
"1497","2012-12-11",2.78
"1498","2012-12-12",2.79
"1499","2012-12-13",2.72
"1500","2012-12-14",2.69
"1501","2012-12-17",2.76
"1502","2012-12-18",2.81
"1503","2012-12-19",2.85
"1504","2012-12-20",2.88
"1505","2012-12-21",2.79
"1506","2012-12-24",2.75
"1507","2012-12-26",2.75
"1508","2012-12-27",2.7
"1509","2012-12-28",2.82
"1510","2012-12-31",2.79
"1511","2013-01-02",2.94
"1512","2013-01-03",2.84
"1513","2013-01-04",2.9
"1514","2013-01-07",2.95
"1515","2013-01-08",2.99
"1516","2013-01-09",3.16
"1517","2013-01-10",3.16
"1518","2013-01-11",3.13
"1519","2013-01-14",3.21
"1520","2013-01-15",3.22
"1521","2013-01-16",3.12
"1522","2013-01-17",3.13
"1523","2013-01-18",3.03
"1524","2013-01-22",3.09
"1525","2013-01-23",3.1
"1526","2013-01-24",3.11
"1527","2013-01-25",3.19
"1528","2013-01-28",3.35
"1529","2013-01-29",3.35
"1530","2013-01-30",3.29
"1531","2013-01-31",3.26
"1532","2013-02-01",3.36
"1533","2013-02-04",3.28
"1534","2013-02-05",3.21
"1535","2013-02-06",3.34
"1536","2013-02-07",3.24
"1537","2013-02-08",3.3
"1538","2013-02-11",3.24
"1539","2013-02-12",3.24
"1540","2013-02-13",3.21
"1541","2013-02-14",3.28
"1542","2013-02-15",3.38
"1543","2013-02-19",3.43
"1544","2013-02-20",3.49
"1545","2013-02-21",3.45
"1546","2013-02-22",3.48
"1547","2013-02-25",3.4
"1548","2013-02-26",3.43
"1549","2013-02-27",3.5
"1550","2013-02-28",3.77
"1551","2013-03-01",3.69
"1552","2013-03-04",3.66
"1553","2013-03-05",3.7
"1554","2013-03-06",3.66
"1555","2013-03-07",3.69
"1556","2013-03-08",3.67
"1557","2013-03-11",3.88
"1558","2013-03-12",3.85
"1559","2013-03-13",3.78
"1560","2013-03-14",3.84
"1561","2013-03-15",3.83
"1562","2013-03-18",3.8
"1563","2013-03-19",3.61
"1564","2013-03-20",3.72
"1565","2013-03-21",3.65
"1566","2013-03-22",3.64
"1567","2013-03-25",3.7
"1568","2013-03-26",3.68
"1569","2013-03-27",3.61
"1570","2013-03-28",3.58
"1571","2013-04-01",3.54
"1572","2013-04-02",3.58
"1573","2013-04-03",3.53
"1574","2013-04-04",3.6
"1575","2013-04-05",3.57
"1576","2013-04-08",3.75
"1577","2013-04-09",3.85
"1578","2013-04-10",3.91
"1579","2013-04-11",3.74
"1580","2013-04-12",3.71
"1581","2013-04-15",3.46
"1582","2013-04-16",3.77
"1583","2013-04-17",3.64
"1584","2013-04-18",3.73
"1585","2013-04-19",3.67
"1586","2013-04-22",3.63
"1587","2013-04-23",3.72
"1588","2013-04-24",3.74
"1589","2013-04-25",3.65
"1590","2013-04-26",3.65
"1591","2013-04-29",3.67
"1592","2013-04-30",3.76
"1593","2013-05-01",3.61
"1594","2013-05-02",3.66
"1595","2013-05-03",3.73
"1596","2013-05-06",3.69
"1597","2013-05-07",3.72
"1598","2013-05-08",3.67
"1599","2013-05-09",3.65
"1600","2013-05-10",3.65
"1601","2013-05-13",3.65
"1602","2013-05-14",3.62
"1603","2013-05-15",3.83
"1604","2013-05-16",4.04
"1605","2013-05-17",3.96
"1606","2013-05-20",3.82
"1607","2013-05-21",3.79
"1608","2013-05-22",3.77
"1609","2013-05-23",3.81
"1610","2013-05-24",3.7
"1611","2013-05-28",3.7
"1612","2013-05-29",3.8
"1613","2013-05-30",4.07
"1614","2013-05-31",3.99
"1615","2013-06-03",3.98
"1616","2013-06-04",3.94
"1617","2013-06-05",3.97
"1618","2013-06-06",3.98
"1619","2013-06-07",4.03
"1620","2013-06-10",4.07
"1621","2013-06-11",4.13
"1622","2013-06-12",4.02
"1623","2013-06-13",4
"1624","2013-06-14",3.93
"1625","2013-06-17",4.05
"1626","2013-06-18",4.15
"1627","2013-06-19",4.13
"1628","2013-06-20",4.06
"1629","2013-06-21",4.09
"1630","2013-06-24",4.12
"1631","2013-06-25",4.12
"1632","2013-06-26",4.11
"1633","2013-06-27",4.18
"1634","2013-06-28",4.23
"1635","2013-07-01",4.32
"1636","2013-07-02",4.19
"1637","2013-07-03",4.23
"1638","2013-07-05",4.28
"1639","2013-07-08",4.24
"1640","2013-07-09",4.33
"1641","2013-07-10",4.28
"1642","2013-07-11",4.3
"1643","2013-07-12",4.27
"1644","2013-07-15",4.4
"1645","2013-07-16",4.43
"1646","2013-07-17",4.36
"1647","2013-07-18",4.22
"1648","2013-07-19",4.14
"1649","2013-07-22",4.18
"1650","2013-07-23",4.29
"1651","2013-07-24",4.25
"1652","2013-07-25",4.53
"1653","2013-07-26",4.46
"1654","2013-07-29",4.5
"1655","2013-07-30",4.56
"1656","2013-07-31",4.5
"1657","2013-08-01",4.59
"1658","2013-08-02",4.63
"1659","2013-08-05",4.63
"1660","2013-08-06",4.6
"1661","2013-08-07",4.65
"1662","2013-08-08",4.54
"1663","2013-08-09",4.5
"1664","2013-08-12",4.45
"1665","2013-08-13",4.4
"1666","2013-08-14",4.47
"1667","2013-08-15",4.33
"1668","2013-08-16",4.32
"1669","2013-08-19",4.43
"1670","2013-08-20",4.49
"1671","2013-08-21",4.44
"1672","2013-08-22",4.45
"1673","2013-08-23",4.4
"1674","2013-08-26",4.44
"1675","2013-08-27",4.32
"1676","2013-08-28",4.29
"1677","2013-08-29",4.31
"1678","2013-08-30",4.31
"1679","2013-09-03",4.44
"1680","2013-09-04",4.47
"1681","2013-09-05",4.58
"1682","2013-09-06",4.48
"1683","2013-09-09",4.61
"1684","2013-09-10",4.6
"1685","2013-09-11",4.68
"1686","2013-09-12",4.55
"1687","2013-09-13",4.52
"1688","2013-09-16",4.56
"1689","2013-09-17",4.63
"1690","2013-09-18",4.82
"1691","2013-09-19",4.83
"1692","2013-09-20",4.94
"1693","2013-09-23",4.91
"1694","2013-09-24",4.83
"1695","2013-09-25",4.89
"1696","2013-09-26",4.93
"1697","2013-09-27",4.89
"1698","2013-09-30",4.9
"1699","2013-10-01",4.86
"1700","2013-10-02",4.83
"1701","2013-10-03",4.8
"1702","2013-10-04",4.87
"1703","2013-10-07",4.83
"1704","2013-10-08",4.46
"1705","2013-10-09",4.38
"1706","2013-10-10",4.56
"1707","2013-10-11",4.76
"1708","2013-10-14",4.85
"1709","2013-10-15",4.78
"1710","2013-10-16",4.75
"1711","2013-10-17",4.77
"1712","2013-10-18",4.83
"1713","2013-10-21",4.89
"1714","2013-10-22",4.89
"1715","2013-10-23",4.51
"1716","2013-10-24",4.61
"1717","2013-10-25",4.49
"1718","2013-10-28",4.29
"1719","2013-10-29",4.26
"1720","2013-10-30",4.15
"1721","2013-10-31",4.08
"1722","2013-11-01",4.12
"1723","2013-11-04",4.42
"1724","2013-11-05",4.21
"1725","2013-11-06",4.19
"1726","2013-11-07",4.22
"1727","2013-11-08",4.25
"1728","2013-11-11",4.29
"1729","2013-11-12",4.34
"1730","2013-11-13",4.49
"1731","2013-11-14",4.43
"1732","2013-11-15",4.48
"1733","2013-11-18",4.41
"1734","2013-11-19",4.47
"1735","2013-11-20",4.5
"1736","2013-11-21",4.55
"1737","2013-11-22",4.49
"1738","2013-11-25",4.54
"1739","2013-11-26",4.62
"1740","2013-11-27",4.62
"1741","2013-11-29",4.63
"1742","2013-12-02",4.33
"1743","2013-12-03",4.18
"1744","2013-12-04",4.31
"1745","2013-12-05",4.21
"1746","2013-12-06",4.28
"1747","2013-12-09",4.34
"1748","2013-12-10",4.42
"1749","2013-12-11",4.37
"1750","2013-12-12",4.36
"1751","2013-12-13",4.45
"1752","2013-12-16",4.49
"1753","2013-12-17",4.52
"1754","2013-12-18",4.59
"1755","2013-12-19",4.53
"1756","2013-12-20",4.6
"1757","2013-12-23",4.56
"1758","2013-12-24",4.6
"1759","2013-12-26",4.55
"1760","2013-12-27",4.51
"1761","2013-12-30",4.54
"1762","2013-12-31",4.56
"1763","2014-01-02",4.57
"1764","2014-01-03",4.54
"1765","2014-01-06",4.56
"1766","2014-01-07",4.63
"1767","2014-01-08",4.88
"1768","2014-01-09",4.66
"1769","2014-01-10",4.7
"1770","2014-01-13",4.65
"1771","2014-01-14",4.69
"1772","2014-01-15",4.74
"1773","2014-01-16",4.75
"1774","2014-01-17",4.68
"1775","2014-01-21",4.62
"1776","2014-01-22",4.75
"1777","2014-01-23",4.69
"1778","2014-01-24",4.61
"1779","2014-01-27",4.63
"1780","2014-01-28",4.55
"1781","2014-01-29",4.49
"1782","2014-01-30",4.54
"1783","2014-01-31",4.49
"1784","2014-02-03",4.41
"1785","2014-02-04",4.47
"1786","2014-02-05",4.5
"1787","2014-02-06",4.51
"1788","2014-02-07",4.52
"1789","2014-02-10",4.54
"1790","2014-02-11",4.5
"1791","2014-02-12",4.45
"1792","2014-02-13",4.5
"1793","2014-02-14",4.43
"1794","2014-02-18",4.51
"1795","2014-02-19",4.55
"1796","2014-02-20",4.66
"1797","2014-02-21",4.69
"1798","2014-02-24",4.72
"1799","2014-02-25",4.64
"1800","2014-02-26",4.55
"1801","2014-02-27",4.53
"1802","2014-02-28",4.52
"1803","2014-03-03",4.47
"1804","2014-03-04",4.51
"1805","2014-03-05",4.62
"1806","2014-03-06",4.61
"1807","2014-03-07",4.61
"1808","2014-03-10",4.54
"1809","2014-03-11",4.43
"1810","2014-03-12",4.4
"1811","2014-03-13",4.31
"1812","2014-03-14",4.29
"1813","2014-03-17",4.27
"1814","2014-03-18",4.27
"1815","2014-03-19",4.14
"1816","2014-03-20",4.08
"1817","2014-03-21",3.95
"1818","2014-03-24",4.11
"1819","2014-03-25",4.18
"1820","2014-03-26",4.19
"1821","2014-03-27",4.23
"1822","2014-03-28",4.17
"1823","2014-03-31",4.14
"1824","2014-04-01",4.18
"1825","2014-04-02",4.2
"1826","2014-04-03",4.17
"1827","2014-04-04",4.02
"1828","2014-04-07",4.02
"1829","2014-04-08",4.1
"1830","2014-04-09",4.13
"1831","2014-04-10",4.02
"1832","2014-04-11",4
"1833","2014-04-14",4.01
"1834","2014-04-15",4
"1835","2014-04-16",3.91
"1836","2014-04-17",3.89
"1837","2014-04-21",3.88
"1838","2014-04-22",3.88
"1839","2014-04-23",3.47
"1840","2014-04-24",3.46
"1841","2014-04-25",3.44
"1842","2014-04-28",3.38
"1843","2014-04-29",3.35
"1844","2014-04-30",3.28
"1845","2014-05-01",3.32
"1846","2014-05-02",3.26
"1847","2014-05-05",3.27
"1848","2014-05-06",3.23
"1849","2014-05-07",3.19
"1850","2014-05-08",3.15
"1851","2014-05-09",3.2
"1852","2014-05-12",3.19
"1853","2014-05-13",3.13
"1854","2014-05-14",3.11
"1855","2014-05-15",3.39
"1856","2014-05-16",3.3
"1857","2014-05-19",3.3
"1858","2014-05-20",3.29
"1859","2014-05-21",3.27
"1860","2014-05-22",3.27
"1861","2014-05-23",3.31
"1862","2014-05-27",3.38
"1863","2014-05-28",3.39
"1864","2014-05-29",3.32
"1865","2014-05-30",3.3
"1866","2014-06-02",3.29
"1867","2014-06-03",3.23
"1868","2014-06-04",3.26
"1869","2014-06-05",3.29
"1870","2014-06-06",3.41
"1871","2014-06-09",3.63
"1872","2014-06-10",3.51
"1873","2014-06-11",3.5
"1874","2014-06-12",3.5
"1875","2014-06-13",3.39
"1876","2014-06-16",3.43
"1877","2014-06-17",3.43
"1878","2014-06-18",3.51
"1879","2014-06-19",3.54
"1880","2014-06-20",3.5
"1881","2014-06-23",3.41
"1882","2014-06-24",3.35
"1883","2014-06-25",3.45
"1884","2014-06-26",3.4
"1885","2014-06-27",3.45
"1886","2014-06-30",3.42
"1887","2014-07-01",3.39
"1888","2014-07-02",3.41
"1889","2014-07-03",3.45
"1890","2014-07-07",3.33
"1891","2014-07-08",3.22
"1892","2014-07-09",3.23
"1893","2014-07-10",3.25
"1894","2014-07-11",3.22
"1895","2014-07-14",3.2
"1896","2014-07-15",3.18
"1897","2014-07-16",3.1
"1898","2014-07-17",3.03
"1899","2014-07-18",3.02
"1900","2014-07-21",2.98
"1901","2014-07-22",2.94
"1902","2014-07-23",3.37
"1903","2014-07-24",3.46
"1904","2014-07-25",3.44
"1905","2014-07-28",3.37
"1906","2014-07-29",3.38
"1907","2014-07-30",3.39
"1908","2014-07-31",3.47
"1909","2014-08-01",3.44
"1910","2014-08-04",3.53
"1911","2014-08-05",3.62
"1912","2014-08-06",3.66
"1913","2014-08-07",3.69
"1914","2014-08-08",3.7
"1915","2014-08-11",3.74
"1916","2014-08-12",3.71
"1917","2014-08-13",3.8
"1918","2014-08-14",3.75
"1919","2014-08-15",3.69
"1920","2014-08-18",3.83
"1921","2014-08-19",3.78
"1922","2014-08-20",3.81
"1923","2014-08-21",3.81
"1924","2014-08-22",3.85
"1925","2014-08-25",3.81
"1926","2014-08-26",3.85
"1927","2014-08-27",3.76
"1928","2014-08-28",3.75
"1929","2014-08-29",3.85
"1930","2014-09-02",3.84
"1931","2014-09-03",3.85
"1932","2014-09-04",3.78
"1933","2014-09-05",3.84
