"","date","KALU"
"663","2009-08-19",32.130001
"664","2009-08-20",33.130001
"665","2009-08-21",34.450001
"666","2009-08-24",33.919998
"667","2009-08-25",33.639999
"668","2009-08-26",33.41
"669","2009-08-27",33.41
"670","2009-08-28",33.439999
"671","2009-08-31",32.330002
"672","2009-09-01",33
"673","2009-09-02",33.009998
"674","2009-09-03",34.169998
"675","2009-09-04",34.57
"676","2009-09-08",35.330002
"677","2009-09-09",35.23
"678","2009-09-10",36.150002
"679","2009-09-11",36.330002
"680","2009-09-14",36.970001
"681","2009-09-15",40.459999
"682","2009-09-16",40.75
"683","2009-09-17",39.66
"684","2009-09-18",40.220001
"685","2009-09-21",38.689999
"686","2009-09-22",39.25
"687","2009-09-23",37.490002
"688","2009-09-24",37.040001
"689","2009-09-25",36.599998
"690","2009-09-28",36.669998
"691","2009-09-29",36.599998
"692","2009-09-30",36.360001
"693","2009-10-01",34.73
"694","2009-10-02",33.82
"695","2009-10-05",36.330002
"696","2009-10-06",37.099998
"697","2009-10-07",37.099998
"698","2009-10-08",38.169998
"699","2009-10-09",38.959999
"700","2009-10-12",39.709999
"701","2009-10-13",39.77
"702","2009-10-14",40.880001
"703","2009-10-15",41.099998
"704","2009-10-16",41.32
"705","2009-10-19",42.220001
"706","2009-10-20",41.869999
"707","2009-10-21",41.32
"708","2009-10-22",41.16
"709","2009-10-23",39.82
"710","2009-10-26",39.91
"711","2009-10-27",39.400002
"712","2009-10-28",39.189999
"713","2009-10-29",40.32
"714","2009-10-30",39.950001
"715","2009-11-02",39.77
"716","2009-11-03",40.66
"717","2009-11-04",40.150002
"718","2009-11-05",41.650002
"719","2009-11-06",41.610001
"720","2009-11-09",42.630001
"721","2009-11-10",42.490002
"722","2009-11-11",42.77
"723","2009-11-12",39.990002
"724","2009-11-13",40.080002
"725","2009-11-16",40.57
"726","2009-11-17",40.77
"727","2009-11-18",40.110001
"728","2009-11-19",40
"729","2009-11-20",40.48
"730","2009-11-23",40.889999
"731","2009-11-24",40.48
"732","2009-11-25",40.169998
"733","2009-11-27",39.540001
"734","2009-11-30",38.639999
"735","2009-12-01",39
"736","2009-12-02",40.049999
"737","2009-12-03",39.32
"738","2009-12-04",40.16
"739","2009-12-07",40.189999
"740","2009-12-08",39.279999
"741","2009-12-09",38.950001
"742","2009-12-10",38.150002
"743","2009-12-11",40
"744","2009-12-14",40.900002
"745","2009-12-15",39.849998
"746","2009-12-16",40.169998
"747","2009-12-17",39.669998
"748","2009-12-18",39.540001
"749","2009-12-21",40.34
"750","2009-12-22",40.259998
"751","2009-12-23",40.639999
"752","2009-12-24",41.060001
"753","2009-12-28",41.529999
"754","2009-12-29",41.669998
"755","2009-12-30",42.369999
"756","2009-12-31",41.619999
"757","2010-01-04",42.889999
"758","2010-01-05",41.740002
"759","2010-01-06",42.93
"760","2010-01-07",43.080002
"761","2010-01-08",43.939999
"762","2010-01-11",44.259998
"763","2010-01-12",41.599998
"764","2010-01-13",41.849998
"765","2010-01-14",41.549999
"766","2010-01-15",40.25
"767","2010-01-19",41.290001
"768","2010-01-20",40.150002
"769","2010-01-21",38.5
"770","2010-01-22",37.080002
"771","2010-01-25",36.93
"772","2010-01-26",36.290001
"773","2010-01-27",35.84
"774","2010-01-28",34.919998
"775","2010-01-29",35.150002
"776","2010-02-01",36.91
"777","2010-02-02",37.450001
"778","2010-02-03",36.66
"779","2010-02-04",34.5
"780","2010-02-05",34.959999
"781","2010-02-08",33.84
"782","2010-02-09",34.5
"783","2010-02-10",34.119999
"784","2010-02-11",35.310001
"785","2010-02-12",35.59
"786","2010-02-16",36.080002
"787","2010-02-17",35.959999
"788","2010-02-18",35.900002
"789","2010-02-19",36.200001
"790","2010-02-22",35.900002
"791","2010-02-23",34.900002
"792","2010-02-24",35.509998
"793","2010-02-25",33.560001
"794","2010-02-26",33.389999
"795","2010-03-01",34.529999
"796","2010-03-02",34.459999
"797","2010-03-03",34.950001
"798","2010-03-04",34.919998
"799","2010-03-05",36.939999
"800","2010-03-08",36.610001
"801","2010-03-09",36.580002
"802","2010-03-10",36.049999
"803","2010-03-11",36.43
"804","2010-03-12",35.790001
"805","2010-03-15",35.459999
"806","2010-03-16",35.5
"807","2010-03-17",36.290001
"808","2010-03-18",36.580002
"809","2010-03-19",37
"810","2010-03-22",37.07
"811","2010-03-23",38.349998
"812","2010-03-24",38.099998
"813","2010-03-25",38
"814","2010-03-26",38.18
"815","2010-03-29",38.619999
"816","2010-03-30",39.799999
"817","2010-03-31",38.57
"818","2010-04-01",39.709999
"819","2010-04-05",39.810001
"820","2010-04-06",39.830002
"821","2010-04-07",39.299999
"822","2010-04-08",39.59
"823","2010-04-09",39.77
"824","2010-04-12",39.369999
"825","2010-04-13",39.419998
"826","2010-04-14",40.639999
"827","2010-04-15",40.639999
"828","2010-04-16",39.93
"829","2010-04-19",40.009998
"830","2010-04-20",40.029999
"831","2010-04-21",40.599998
"832","2010-04-22",40.27
"833","2010-04-23",41.490002
"834","2010-04-26",40.400002
"835","2010-04-27",39.009998
"836","2010-04-28",39.09
"837","2010-04-29",40.139999
"838","2010-04-30",40.189999
"839","2010-05-03",39.77
"840","2010-05-04",37.669998
"841","2010-05-05",37.139999
"842","2010-05-06",36.169998
"843","2010-05-07",36
"844","2010-05-10",37.5
"845","2010-05-11",37.57
"846","2010-05-12",38.349998
"847","2010-05-13",38.400002
"848","2010-05-14",36.919998
"849","2010-05-17",36.459999
"850","2010-05-18",36.799999
"851","2010-05-19",35.799999
"852","2010-05-20",34
"853","2010-05-21",35.5
"854","2010-05-24",34.560001
"855","2010-05-25",35.439999
"856","2010-05-26",35.84
"857","2010-05-27",37.57
"858","2010-05-28",37.43
"859","2010-06-01",36.73
"860","2010-06-02",37.900002
"861","2010-06-03",37.84
"862","2010-06-04",35.25
"863","2010-06-07",34.119999
"864","2010-06-08",35.389999
"865","2010-06-09",35.73
"866","2010-06-10",38.700001
"867","2010-06-11",39.139999
"868","2010-06-14",38.310001
"869","2010-06-15",39.34
"870","2010-06-16",38.700001
"871","2010-06-17",38.919998
"872","2010-06-18",39.049999
"873","2010-06-21",39.040001
"874","2010-06-22",37.740002
"875","2010-06-23",37.529999
"876","2010-06-24",37.119999
"877","2010-06-25",38.060001
"878","2010-06-28",37.369999
"879","2010-06-29",35.68
"880","2010-06-30",34.669998
"881","2010-07-01",35.029999
"882","2010-07-02",34.389999
"883","2010-07-06",34.07
"884","2010-07-07",36.470001
"885","2010-07-08",37.220001
"886","2010-07-09",37.52
"887","2010-07-12",36.700001
"888","2010-07-13",37.450001
"889","2010-07-14",37.57
"890","2010-07-15",37.599998
"891","2010-07-16",37.5
"892","2010-07-19",38.130001
"893","2010-07-20",39.049999
"894","2010-07-21",38.950001
"895","2010-07-22",39.740002
"896","2010-07-23",40.59
"897","2010-07-26",41.259998
"898","2010-07-27",40.990002
"899","2010-07-28",40.59
"900","2010-07-29",40.490002
"901","2010-07-30",41
"902","2010-08-02",41.09
"903","2010-08-03",40.799999
"904","2010-08-04",41.279999
"905","2010-08-05",41.130001
"906","2010-08-06",40.900002
"907","2010-08-09",41.200001
"908","2010-08-10",39.560001
"909","2010-08-11",37.619999
"910","2010-08-12",37.41
"911","2010-08-13",36.48
"912","2010-08-16",36.98
"913","2010-08-17",38.84
"914","2010-08-18",38.889999
"915","2010-08-19",36.970001
"916","2010-08-20",36.900002
"917","2010-08-23",36.369999
"918","2010-08-24",35.91
"919","2010-08-25",36.950001
"920","2010-08-26",35.93
"921","2010-08-27",37.779999
"922","2010-08-30",36.700001
"923","2010-08-31",36.93
"924","2010-09-01",39.669998
"925","2010-09-02",39.189999
"926","2010-09-03",39.459999
"927","2010-09-07",40.470001
"928","2010-09-08",40.720001
"929","2010-09-09",40.68
"930","2010-09-10",40.93
"931","2010-09-13",41.48
"932","2010-09-14",41.919998
"933","2010-09-15",41.599998
"934","2010-09-16",41.380001
"935","2010-09-17",41.259998
"936","2010-09-20",41.470001
"937","2010-09-21",41.48
"938","2010-09-22",41.630001
"939","2010-09-23",40.619999
"940","2010-09-24",43.049999
"941","2010-09-27",41.720001
"942","2010-09-28",42.880001
"943","2010-09-29",42.549999
"944","2010-09-30",42.790001
"945","2010-10-01",43.66
"946","2010-10-04",42.400002
"947","2010-10-05",43.889999
"948","2010-10-06",43.740002
"949","2010-10-07",43.209999
"950","2010-10-08",44.380001
"951","2010-10-11",44.18
"952","2010-10-12",45.77
"953","2010-10-13",46.110001
"954","2010-10-14",46.439999
"955","2010-10-15",46.02
"956","2010-10-18",46
