"","date","SGU"
"1001","2010-12-21",5.25
"1002","2010-12-22",5.22
"1003","2010-12-23",5.21
"1004","2010-12-27",5.34
"1005","2010-12-28",5.33
"1006","2010-12-29",5.31
"1007","2010-12-30",5.35
"1008","2010-12-31",5.32
"1009","2011-01-03",5.4
"1010","2011-01-04",5.4
"1011","2011-01-05",5.36
"1012","2011-01-06",5.39
"1013","2011-01-07",5.36
"1014","2011-01-10",5.28
"1015","2011-01-11",5.28
"1016","2011-01-12",5.31
"1017","2011-01-13",5.38
"1018","2011-01-14",5.33
"1019","2011-01-18",5.32
"1020","2011-01-19",5.25
"1021","2011-01-20",5.25
"1022","2011-01-21",5.25
"1023","2011-01-24",5.29
"1024","2011-01-25",5.31
"1025","2011-01-26",5.39
"1026","2011-01-27",5.42
"1027","2011-01-28",5.44
"1028","2011-01-31",5.4
"1029","2011-02-01",5.48
"1030","2011-02-02",5.29
"1031","2011-02-03",5.43
"1032","2011-02-04",5.44
"1033","2011-02-07",5.41
"1034","2011-02-08",5.36
"1035","2011-02-09",5.25
"1036","2011-02-10",5.17
"1037","2011-02-11",5.25
"1038","2011-02-14",5.31
"1039","2011-02-15",5.37
"1040","2011-02-16",5.33
"1041","2011-02-17",5.55
"1042","2011-02-18",5.5
"1043","2011-02-22",5.42
"1044","2011-02-23",5.41
"1045","2011-02-24",5.45
"1046","2011-02-25",5.44
"1047","2011-02-28",5.49
"1048","2011-03-01",5.53
"1049","2011-03-02",5.52
"1050","2011-03-03",5.55
"1051","2011-03-04",5.55
"1052","2011-03-07",5.49
"1053","2011-03-08",5.49
"1054","2011-03-09",5.43
"1055","2011-03-10",5.38
"1056","2011-03-11",5.44
"1057","2011-03-14",5.39
"1058","2011-03-15",5.37
"1059","2011-03-16",5.38
"1060","2011-03-17",5.46
"1061","2011-03-18",5.31
"1062","2011-03-21",5.32
"1063","2011-03-22",5.36
"1064","2011-03-23",5.35
"1065","2011-03-24",5.32
"1066","2011-03-25",5.33
"1067","2011-03-28",5.47
"1068","2011-03-29",5.52
"1069","2011-03-30",5.84
"1070","2011-03-31",5.7
"1071","2011-04-01",5.63
"1072","2011-04-04",5.5
"1073","2011-04-05",5.46
"1074","2011-04-06",5.54
"1075","2011-04-07",5.51
"1076","2011-04-08",5.55
"1077","2011-04-11",5.5
"1078","2011-04-12",5.58
"1079","2011-04-13",5.64
"1080","2011-04-14",5.62
"1081","2011-04-15",5.64
"1082","2011-04-18",5.6
"1083","2011-04-19",5.64
"1084","2011-04-20",5.76
"1085","2011-04-21",5.75
"1086","2011-04-25",5.74
"1087","2011-04-26",5.9
"1088","2011-04-27",5.87
"1089","2011-04-28",5.93
"1090","2011-04-29",5.96
"1091","2011-05-02",5.95
"1092","2011-05-03",5.82
"1093","2011-05-04",5.55
"1094","2011-05-05",5.53
"1095","2011-05-06",5.56
"1096","2011-05-09",5.51
"1097","2011-05-10",5.56
"1098","2011-05-11",5.52
"1099","2011-05-12",5.55
"1100","2011-05-13",5.54
"1101","2011-05-16",5.52
"1102","2011-05-17",5.45
"1103","2011-05-18",5.52
"1104","2011-05-19",5.53
"1105","2011-05-20",5.48
"1106","2011-05-23",5.47
"1107","2011-05-24",5.45
"1108","2011-05-25",5.42
"1109","2011-05-26",5.39
"1110","2011-05-27",5.41
"1111","2011-05-31",5.43
"1112","2011-06-01",5.43
"1113","2011-06-02",5.45
"1114","2011-06-03",5.41
"1115","2011-06-06",5.43
"1116","2011-06-07",5.34
"1117","2011-06-08",5.38
"1118","2011-06-09",5.38
"1119","2011-06-10",5.36
"1120","2011-06-13",5.42
"1121","2011-06-14",5.48
"1122","2011-06-15",5.42
"1123","2011-06-16",5.4
"1124","2011-06-17",5.36
"1125","2011-06-20",5.37
"1126","2011-06-21",5.41
"1127","2011-06-22",5.42
"1128","2011-06-23",5.37
"1129","2011-06-24",5.33
"1130","2011-06-27",5.36
"1131","2011-06-28",5.35
"1132","2011-06-29",5.35
"1133","2011-06-30",5.35
"1134","2011-07-01",5.39
"1135","2011-07-05",5.35
"1136","2011-07-06",5.29
"1137","2011-07-07",5.3
"1138","2011-07-08",5.33
"1139","2011-07-11",5.26
"1140","2011-07-12",5.24
"1141","2011-07-13",5.25
"1142","2011-07-14",5.2
"1143","2011-07-15",5.16
"1144","2011-07-18",5.09
"1145","2011-07-19",5.3
"1146","2011-07-20",5.3
"1147","2011-07-21",5.25
"1148","2011-07-22",5.23
"1149","2011-07-25",5.15
"1150","2011-07-26",5.06
"1151","2011-07-27",4.97
"1152","2011-07-28",5.05
"1153","2011-07-29",5.15
"1154","2011-08-01",5.23
"1155","2011-08-02",5.2
"1156","2011-08-03",5.17
"1157","2011-08-04",4.99
"1158","2011-08-05",4.95
"1159","2011-08-08",4.66
"1160","2011-08-09",4.97
"1161","2011-08-10",5.01
"1162","2011-08-11",5.14
"1163","2011-08-12",5.06
"1164","2011-08-15",5.16
"1165","2011-08-16",5.15
"1166","2011-08-17",5.14
"1167","2011-08-18",5.1
"1168","2011-08-19",5.12
"1169","2011-08-22",4.99
"1170","2011-08-23",5.11
"1171","2011-08-24",5.04
"1172","2011-08-25",4.99
"1173","2011-08-26",5.02
"1174","2011-08-29",5.03
"1175","2011-08-30",5.01
"1176","2011-08-31",5.05
"1177","2011-09-01",5.01
"1178","2011-09-02",4.98
"1179","2011-09-06",5
"1180","2011-09-07",4.99
"1181","2011-09-08",5.03
"1182","2011-09-09",4.98
"1183","2011-09-12",4.99
"1184","2011-09-13",5.01
"1185","2011-09-14",5
"1186","2011-09-15",4.95
"1187","2011-09-16",4.98
"1188","2011-09-19",4.96
"1189","2011-09-20",4.96
"1190","2011-09-21",5.01
"1191","2011-09-22",4.93
"1192","2011-09-23",4.91
"1193","2011-09-26",4.93
"1194","2011-09-27",4.97
"1195","2011-09-28",4.94
"1196","2011-09-29",4.98
"1197","2011-09-30",4.9
"1198","2011-10-03",4.77
"1199","2011-10-04",4.7
"1200","2011-10-05",4.85
"1201","2011-10-06",4.92
"1202","2011-10-07",4.93
"1203","2011-10-10",4.97
"1204","2011-10-11",4.92
"1205","2011-10-12",4.97
"1206","2011-10-13",4.97
"1207","2011-10-14",4.96
"1208","2011-10-17",4.97
"1209","2011-10-18",4.92
"1210","2011-10-19",4.95
"1211","2011-10-20",4.93
"1212","2011-10-21",4.9
"1213","2011-10-24",4.9
"1214","2011-10-25",4.89
"1215","2011-10-26",4.87
"1216","2011-10-27",4.88
"1217","2011-10-28",4.89
"1218","2011-10-31",4.73
"1219","2011-11-01",4.89
"1220","2011-11-02",4.91
"1221","2011-11-03",4.85
"1222","2011-11-04",4.92
"1223","2011-11-07",4.87
"1224","2011-11-08",4.95
"1225","2011-11-09",4.87
"1226","2011-11-10",4.89
"1227","2011-11-11",4.99
"1228","2011-11-14",4.97
"1229","2011-11-15",4.93
"1230","2011-11-16",4.92
"1231","2011-11-17",4.84
"1232","2011-11-18",4.92
"1233","2011-11-21",4.9
"1234","2011-11-22",4.98
"1235","2011-11-23",4.96
"1236","2011-11-25",4.94
"1237","2011-11-28",4.98
"1238","2011-11-29",4.99
"1239","2011-11-30",4.98
"1240","2011-12-01",4.91
"1241","2011-12-02",4.99
"1242","2011-12-05",5.07
"1243","2011-12-06",5.15
"1244","2011-12-07",5.07
"1245","2011-12-08",4.95
"1246","2011-12-09",4.87
"1247","2011-12-12",4.91
"1248","2011-12-13",4.88
"1249","2011-12-14",4.94
"1250","2011-12-15",4.87
"1251","2011-12-16",4.87
"1252","2011-12-19",4.9
"1253","2011-12-20",4.87
"1254","2011-12-21",4.87
"1255","2011-12-22",4.85
"1256","2011-12-23",4.84
"1257","2011-12-27",4.88
"1258","2011-12-28",4.85
"1259","2011-12-29",4.89
"1260","2011-12-30",4.87
"1261","2012-01-03",4.88
"1262","2012-01-04",4.88
"1263","2012-01-05",4.87
"1264","2012-01-06",4.86
"1265","2012-01-09",4.73
"1266","2012-01-10",4.7
"1267","2012-01-11",4.66
"1268","2012-01-12",4.63
"1269","2012-01-13",4.63
"1270","2012-01-17",4.64
"1271","2012-01-18",4.59
"1272","2012-01-19",4.53
"1273","2012-01-20",4.59
"1274","2012-01-23",4.57
"1275","2012-01-24",4.59
"1276","2012-01-25",4.56
"1277","2012-01-26",4.65
"1278","2012-01-27",4.56
"1279","2012-01-30",4.54
"1280","2012-01-31",4.58
"1281","2012-02-01",4.58
"1282","2012-02-02",4.57
"1283","2012-02-03",4.52
"1284","2012-02-06",4.48
"1285","2012-02-07",4.46
"1286","2012-02-08",4.46
"1287","2012-02-09",4.34
"1288","2012-02-10",4.4
"1289","2012-02-13",4.3
"1290","2012-02-14",4.5
"1291","2012-02-15",4.5
"1292","2012-02-16",4.51
"1293","2012-02-17",4.58
"1294","2012-02-21",4.63
"1295","2012-02-22",4.7
"1296","2012-02-23",4.66
"1297","2012-02-24",4.72
"1298","2012-02-27",4.62
"1299","2012-02-28",4.58
"1300","2012-02-29",4.56
"1301","2012-03-01",4.57
"1302","2012-03-02",4.54
"1303","2012-03-05",4.51
"1304","2012-03-06",4.55
"1305","2012-03-07",4.74
"1306","2012-03-08",4.67
"1307","2012-03-09",4.63
"1308","2012-03-12",4.5
"1309","2012-03-13",4.47
"1310","2012-03-14",4.37
"1311","2012-03-15",4.29
"1312","2012-03-16",4.31
"1313","2012-03-19",4.28
"1314","2012-03-20",4.29
"1315","2012-03-21",4.24
"1316","2012-03-22",4.26
"1317","2012-03-23",4.26
"1318","2012-03-26",4.27
"1319","2012-03-27",4.18
"1320","2012-03-28",4.09
"1321","2012-03-29",4.1
"1322","2012-03-30",4.14
"1323","2012-04-02",4.11
"1324","2012-04-03",4.19
"1325","2012-04-04",4.13
"1326","2012-04-05",4.16
"1327","2012-04-09",4.12
"1328","2012-04-10",4.1
"1329","2012-04-11",4.07
"1330","2012-04-12",4.08
"1331","2012-04-13",4.03
"1332","2012-04-16",3.88
"1333","2012-04-17",3.99
"1334","2012-04-18",3.9
"1335","2012-04-19",3.92
"1336","2012-04-20",3.95
"1337","2012-04-23",3.91
"1338","2012-04-24",3.88
"1339","2012-04-25",3.88
"1340","2012-04-26",3.82
"1341","2012-04-27",3.79
"1342","2012-04-30",3.79
"1343","2012-05-01",3.83
"1344","2012-05-02",3.79
"1345","2012-05-03",3.78
"1346","2012-05-04",3.76
"1347","2012-05-07",3.76
"1348","2012-05-08",3.79
"1349","2012-05-09",3.66
"1350","2012-05-10",3.9
"1351","2012-05-11",3.95
"1352","2012-05-14",4
"1353","2012-05-15",3.98
"1354","2012-05-16",3.9
"1355","2012-05-17",3.92
"1356","2012-05-18",3.83
"1357","2012-05-21",3.8
"1358","2012-05-22",3.81
"1359","2012-05-23",3.85
"1360","2012-05-24",3.85
"1361","2012-05-25",3.85
"1362","2012-05-29",3.91
"1363","2012-05-30",3.92
"1364","2012-05-31",3.95
"1365","2012-06-01",3.96
"1366","2012-06-04",3.83
"1367","2012-06-05",3.83
"1368","2012-06-06",3.88
"1369","2012-06-07",3.81
"1370","2012-06-08",3.84
"1371","2012-06-11",3.9
"1372","2012-06-12",3.95
"1373","2012-06-13",3.94
"1374","2012-06-14",4.05
"1375","2012-06-15",4.05
"1376","2012-06-18",4.02
"1377","2012-06-19",4
"1378","2012-06-20",3.98
"1379","2012-06-21",3.98
"1380","2012-06-22",3.96
"1381","2012-06-25",4.05
"1382","2012-06-26",4.05
"1383","2012-06-27",4.09
"1384","2012-06-28",4.1
"1385","2012-06-29",4.18
"1386","2012-07-02",4.22
"1387","2012-07-03",4.29
"1388","2012-07-05",4.23
"1389","2012-07-06",4.2
"1390","2012-07-09",4.38
"1391","2012-07-10",4.3
"1392","2012-07-11",4.2
"1393","2012-07-12",4.22
"1394","2012-07-13",4.26
"1395","2012-07-16",4.3
"1396","2012-07-17",4.29
"1397","2012-07-18",4.27
"1398","2012-07-19",4.25
"1399","2012-07-20",4.24
"1400","2012-07-23",4.18
"1401","2012-07-24",4.24
"1402","2012-07-25",4.28
"1403","2012-07-26",4.3
"1404","2012-07-27",4.23
"1405","2012-07-30",4.29
"1406","2012-07-31",4.25
"1407","2012-08-01",4.24
"1408","2012-08-02",4.25
"1409","2012-08-03",4.24
"1410","2012-08-06",4.21
"1411","2012-08-07",4.11
"1412","2012-08-08",4.18
"1413","2012-08-09",4.2
"1414","2012-08-10",4.19
"1415","2012-08-13",4.23
"1416","2012-08-14",4.18
"1417","2012-08-15",4.3
"1418","2012-08-16",4.36
"1419","2012-08-17",4.39
"1420","2012-08-20",4.45
"1421","2012-08-21",4.46
"1422","2012-08-22",4.45
"1423","2012-08-23",4.35
"1424","2012-08-24",4.44
"1425","2012-08-27",4.52
"1426","2012-08-28",4.52
"1427","2012-08-29",4.5
"1428","2012-08-30",4.49
"1429","2012-08-31",4.43
"1430","2012-09-04",4.44
"1431","2012-09-05",4.38
"1432","2012-09-06",4.46
"1433","2012-09-07",4.38
"1434","2012-09-10",4.37
"1435","2012-09-11",4.34
"1436","2012-09-12",4.39
"1437","2012-09-13",4.38
"1438","2012-09-14",4.33
"1439","2012-09-17",4.38
"1440","2012-09-18",4.35
"1441","2012-09-19",4.29
"1442","2012-09-20",4.15
"1443","2012-09-21",4.23
"1444","2012-09-24",4.26
"1445","2012-09-25",4.25
"1446","2012-09-26",4.27
"1447","2012-09-27",4.29
"1448","2012-09-28",4.32
"1449","2012-10-01",4.34
"1450","2012-10-02",4.26
"1451","2012-10-03",4.25
"1452","2012-10-04",4.28
"1453","2012-10-05",4.27
"1454","2012-10-08",4.25
"1455","2012-10-09",4.23
"1456","2012-10-10",4.22
"1457","2012-10-11",4.21
"1458","2012-10-12",4.3
"1459","2012-10-15",4.29
"1460","2012-10-16",4.3
"1461","2012-10-17",4.36
"1462","2012-10-18",4.31
"1463","2012-10-19",4.31
"1464","2012-10-22",4.27
"1465","2012-10-23",4.3
"1466","2012-10-24",4.32
"1467","2012-10-25",4.28
"1468","2012-10-26",4.3
"1469","2012-10-31",4.34
"1470","2012-11-01",4.22
"1471","2012-11-02",4.14
"1472","2012-11-05",4.17
"1473","2012-11-06",4.22
"1474","2012-11-07",4.12
"1475","2012-11-08",4.18
"1476","2012-11-09",4.19
"1477","2012-11-12",4.06
"1478","2012-11-13",4.19
"1479","2012-11-14",4.11
"1480","2012-11-15",3.98
"1481","2012-11-16",4.04
"1482","2012-11-19",4.12
"1483","2012-11-20",4.18
"1484","2012-11-21",4.28
"1485","2012-11-23",4.23
"1486","2012-11-26",4.23
"1487","2012-11-27",4.23
"1488","2012-11-28",4.23
"1489","2012-11-29",4.21
"1490","2012-11-30",4.21
"1491","2012-12-03",4.17
"1492","2012-12-04",4.17
"1493","2012-12-05",4.16
"1494","2012-12-06",4.06
"1495","2012-12-07",4.06
"1496","2012-12-10",4.06
"1497","2012-12-11",4.1
"1498","2012-12-12",4.04
"1499","2012-12-13",4.04
"1500","2012-12-14",4.05
"1501","2012-12-17",4.13
"1502","2012-12-18",4.09
"1503","2012-12-19",4.01
"1504","2012-12-20",4.09
"1505","2012-12-21",4.1
"1506","2012-12-24",4.07
"1507","2012-12-26",4.05
"1508","2012-12-27",4.06
"1509","2012-12-28",4.05
"1510","2012-12-31",4.09
"1511","2013-01-02",4.13
"1512","2013-01-03",4.17
"1513","2013-01-04",4.19
"1514","2013-01-07",4.26
"1515","2013-01-08",4.26
"1516","2013-01-09",4.26
"1517","2013-01-10",4.3
"1518","2013-01-11",4.27
"1519","2013-01-14",4.3
"1520","2013-01-15",4.29
"1521","2013-01-16",4.39
"1522","2013-01-17",4.4
"1523","2013-01-18",4.4
"1524","2013-01-22",4.39
"1525","2013-01-23",4.39
"1526","2013-01-24",4.41
"1527","2013-01-25",4.38
"1528","2013-01-28",4.39
"1529","2013-01-29",4.38
"1530","2013-01-30",4.51
"1531","2013-01-31",4.68
"1532","2013-02-01",4.78
"1533","2013-02-04",4.9
"1534","2013-02-05",4.79
"1535","2013-02-06",4.84
"1536","2013-02-07",4.77
"1537","2013-02-08",4.61
"1538","2013-02-11",4.61
"1539","2013-02-12",4.61
"1540","2013-02-13",4.68
"1541","2013-02-14",4.67
"1542","2013-02-15",4.6
"1543","2013-02-19",4.75
"1544","2013-02-20",4.65
"1545","2013-02-21",4.62
"1546","2013-02-22",4.57
"1547","2013-02-25",4.56
"1548","2013-02-26",4.48
"1549","2013-02-27",4.48
"1550","2013-02-28",4.42
"1551","2013-03-01",4.41
"1552","2013-03-04",4.41
"1553","2013-03-05",4.37
"1554","2013-03-06",4.33
"1555","2013-03-07",4.61
"1556","2013-03-08",4.44
"1557","2013-03-11",4.45
"1558","2013-03-12",4.49
"1559","2013-03-13",4.44
"1560","2013-03-14",4.41
"1561","2013-03-15",4.44
"1562","2013-03-18",4.43
"1563","2013-03-19",4.41
"1564","2013-03-20",4.47
"1565","2013-03-21",4.55
"1566","2013-03-22",4.58
"1567","2013-03-25",4.59
"1568","2013-03-26",4.55
"1569","2013-03-27",4.57
"1570","2013-03-28",4.54
"1571","2013-04-01",4.52
"1572","2013-04-02",4.57
"1573","2013-04-03",4.52
"1574","2013-04-04",4.48
"1575","2013-04-05",4.5
"1576","2013-04-08",4.52
"1577","2013-04-09",4.67
"1578","2013-04-10",4.69
"1579","2013-04-11",4.68
"1580","2013-04-12",4.61
"1581","2013-04-15",4.52
"1582","2013-04-16",4.63
"1583","2013-04-17",4.63
"1584","2013-04-18",4.7
"1585","2013-04-19",4.74
"1586","2013-04-22",4.79
"1587","2013-04-23",4.84
"1588","2013-04-24",4.78
"1589","2013-04-25",4.7
"1590","2013-04-26",4.65
"1591","2013-04-29",4.72
"1592","2013-04-30",4.8
"1593","2013-05-01",4.74
"1594","2013-05-02",4.66
"1595","2013-05-03",4.74
"1596","2013-05-06",4.82
"1597","2013-05-07",4.89
"1598","2013-05-08",4.95
"1599","2013-05-09",4.84
"1600","2013-05-10",4.94
"1601","2013-05-13",4.94
"1602","2013-05-14",4.9
"1603","2013-05-15",4.89
"1604","2013-05-16",4.9
"1605","2013-05-17",4.95
"1606","2013-05-20",5.02
"1607","2013-05-21",4.96
"1608","2013-05-22",5
"1609","2013-05-23",4.99
"1610","2013-05-24",4.94
"1611","2013-05-28",4.86
"1612","2013-05-29",4.87
"1613","2013-05-30",4.85
"1614","2013-05-31",4.88
"1615","2013-06-03",4.83
"1616","2013-06-04",4.75
"1617","2013-06-05",4.81
"1618","2013-06-06",4.9
"1619","2013-06-07",4.83
"1620","2013-06-10",4.91
"1621","2013-06-11",4.85
"1622","2013-06-12",4.86
"1623","2013-06-13",4.86
"1624","2013-06-14",4.91
"1625","2013-06-17",4.84
"1626","2013-06-18",4.89
"1627","2013-06-19",4.85
"1628","2013-06-20",4.84
"1629","2013-06-21",4.86
"1630","2013-06-24",4.77
"1631","2013-06-25",4.84
"1632","2013-06-26",4.92
"1633","2013-06-27",4.96
"1634","2013-06-28",4.89
"1635","2013-07-01",4.98
"1636","2013-07-02",5
"1637","2013-07-03",4.96
"1638","2013-07-05",4.99
"1639","2013-07-08",4.97
"1640","2013-07-09",4.93
"1641","2013-07-10",4.95
"1642","2013-07-11",4.96
"1643","2013-07-12",4.95
"1644","2013-07-15",4.97
"1645","2013-07-16",5.04
"1646","2013-07-17",5
"1647","2013-07-18",5.06
"1648","2013-07-19",5.02
"1649","2013-07-22",5.07
"1650","2013-07-23",5.05
"1651","2013-07-24",4.97
"1652","2013-07-25",4.99
"1653","2013-07-26",5.04
"1654","2013-07-29",5.03
"1655","2013-07-30",5.02
"1656","2013-07-31",4.97
"1657","2013-08-01",4.96
"1658","2013-08-02",4.93
"1659","2013-08-05",4.92
"1660","2013-08-06",4.92
"1661","2013-08-07",4.97
"1662","2013-08-08",5.05
"1663","2013-08-09",4.99
"1664","2013-08-12",5
"1665","2013-08-13",4.92
"1666","2013-08-14",4.89
"1667","2013-08-15",4.85
"1668","2013-08-16",4.79
"1669","2013-08-19",4.73
"1670","2013-08-20",4.86
"1671","2013-08-21",4.82
"1672","2013-08-22",4.84
"1673","2013-08-23",4.87
"1674","2013-08-26",4.85
"1675","2013-08-27",4.83
"1676","2013-08-28",4.84
"1677","2013-08-29",4.82
"1678","2013-08-30",4.8
"1679","2013-09-03",4.73
"1680","2013-09-04",4.77
"1681","2013-09-05",4.79
"1682","2013-09-06",4.77
"1683","2013-09-09",4.78
"1684","2013-09-10",4.77
"1685","2013-09-11",4.78
"1686","2013-09-12",4.78
"1687","2013-09-13",4.75
"1688","2013-09-16",4.79
"1689","2013-09-17",4.84
"1690","2013-09-18",4.87
"1691","2013-09-19",4.95
"1692","2013-09-20",5
"1693","2013-09-23",4.9
"1694","2013-09-24",4.89
"1695","2013-09-25",4.92
"1696","2013-09-26",4.91
"1697","2013-09-27",4.91
"1698","2013-09-30",4.92
"1699","2013-10-01",4.93
"1700","2013-10-02",4.98
"1701","2013-10-03",5.13
"1702","2013-10-04",5.16
"1703","2013-10-07",5.14
"1704","2013-10-08",5.17
"1705","2013-10-09",5.11
"1706","2013-10-10",5.14
"1707","2013-10-11",5.22
"1708","2013-10-14",5.15
"1709","2013-10-15",5.2
"1710","2013-10-16",5.28
"1711","2013-10-17",5.45
"1712","2013-10-18",5.46
"1713","2013-10-21",5.42
"1714","2013-10-22",5.44
"1715","2013-10-23",5.4
"1716","2013-10-24",5.46
"1717","2013-10-25",5.48
"1718","2013-10-28",5.31
"1719","2013-10-29",5.44
"1720","2013-10-30",5.43
"1721","2013-10-31",5.43
"1722","2013-11-01",5.52
"1723","2013-11-04",5.59
"1724","2013-11-05",5.62
"1725","2013-11-06",5.55
"1726","2013-11-07",5.54
"1727","2013-11-08",5.54
"1728","2013-11-11",5.61
"1729","2013-11-12",5.59
"1730","2013-11-13",5.53
"1731","2013-11-14",5.58
"1732","2013-11-15",5.56
"1733","2013-11-18",5.46
"1734","2013-11-19",5.44
"1735","2013-11-20",5.36
"1736","2013-11-21",5.38
"1737","2013-11-22",5.38
"1738","2013-11-25",5.38
"1739","2013-11-26",5.52
"1740","2013-11-27",5.57
"1741","2013-11-29",5.55
"1742","2013-12-02",5.46
"1743","2013-12-03",5.47
"1744","2013-12-04",5.5
"1745","2013-12-05",5.4
"1746","2013-12-06",5.43
"1747","2013-12-09",5.44
"1748","2013-12-10",5.39
"1749","2013-12-11",5.44
"1750","2013-12-12",5.49
"1751","2013-12-13",5.5
"1752","2013-12-16",5.4
"1753","2013-12-17",5.37
"1754","2013-12-18",5.26
"1755","2013-12-19",5.34
"1756","2013-12-20",5.4
"1757","2013-12-23",5.36
"1758","2013-12-24",5.36
"1759","2013-12-26",5.34
"1760","2013-12-27",5.32
"1761","2013-12-30",5.29
"1762","2013-12-31",5.25
"1763","2014-01-02",5.3
"1764","2014-01-03",5.46
"1765","2014-01-06",5.52
"1766","2014-01-07",5.43
"1767","2014-01-08",5.46
"1768","2014-01-09",5.5
"1769","2014-01-10",5.54
"1770","2014-01-13",5.43
"1771","2014-01-14",5.52
"1772","2014-01-15",5.42
"1773","2014-01-16",5.44
"1774","2014-01-17",5.51
"1775","2014-01-21",5.6
"1776","2014-01-22",5.86
"1777","2014-01-23",5.78
"1778","2014-01-24",5.63
"1779","2014-01-27",5.64
"1780","2014-01-28",5.6
"1781","2014-01-29",5.66
"1782","2014-01-30",5.62
"1783","2014-01-31",5.65
"1784","2014-02-03",5.47
"1785","2014-02-04",5.89
"1786","2014-02-05",5.64
"1787","2014-02-06",5.58
"1788","2014-02-07",5.53
"1789","2014-02-10",5.6
"1790","2014-02-11",5.57
"1791","2014-02-12",5.55
"1792","2014-02-13",5.65
"1793","2014-02-14",5.62
"1794","2014-02-18",5.68
"1795","2014-02-19",5.61
"1796","2014-02-20",5.69
"1797","2014-02-21",5.65
"1798","2014-02-24",5.67
"1799","2014-02-25",5.65
"1800","2014-02-26",5.65
"1801","2014-02-27",5.64
"1802","2014-02-28",5.65
"1803","2014-03-03",5.6
"1804","2014-03-04",5.58
"1805","2014-03-05",5.58
"1806","2014-03-06",5.55
"1807","2014-03-07",5.57
"1808","2014-03-10",5.58
"1809","2014-03-11",5.65
"1810","2014-03-12",5.58
"1811","2014-03-13",5.66
"1812","2014-03-14",5.7
"1813","2014-03-17",5.75
"1814","2014-03-18",5.75
"1815","2014-03-19",5.64
"1816","2014-03-20",5.8
"1817","2014-03-21",5.91
"1818","2014-03-24",5.95
"1819","2014-03-25",5.92
"1820","2014-03-26",5.88
"1821","2014-03-27",5.89
"1822","2014-03-28",5.89
"1823","2014-03-31",5.85
"1824","2014-04-01",6.06
"1825","2014-04-02",6.14
"1826","2014-04-03",6.25
"1827","2014-04-04",6.26
"1828","2014-04-07",6.4
"1829","2014-04-08",6.38
"1830","2014-04-09",6.39
"1831","2014-04-10",6.36
"1832","2014-04-11",6.34
"1833","2014-04-14",6.39
"1834","2014-04-15",6.39
"1835","2014-04-16",6.4
"1836","2014-04-17",6.4
"1837","2014-04-21",6.4
"1838","2014-04-22",6.45
"1839","2014-04-23",6.49
"1840","2014-04-24",6.5
"1841","2014-04-25",6.49
"1842","2014-04-28",6.49
"1843","2014-04-29",6.48
"1844","2014-04-30",6.35
"1845","2014-05-01",6.45
"1846","2014-05-02",6.49
"1847","2014-05-05",6.47
"1848","2014-05-06",6.49
"1849","2014-05-07",6.49
"1850","2014-05-08",6.66
"1851","2014-05-09",6.9
"1852","2014-05-12",6.79
"1853","2014-05-13",6.68
"1854","2014-05-14",6.53
"1855","2014-05-15",6.5
"1856","2014-05-16",6.5
"1857","2014-05-19",6.5
"1858","2014-05-20",6.42
"1859","2014-05-21",6.16
"1860","2014-05-22",6.23
"1861","2014-05-23",6.32
"1862","2014-05-27",6.16
"1863","2014-05-28",6.29
"1864","2014-05-29",6.3
"1865","2014-05-30",6.3
"1866","2014-06-02",6.22
"1867","2014-06-03",6.29
"1868","2014-06-04",6.14
"1869","2014-06-05",6.17
"1870","2014-06-06",6.19
"1871","2014-06-09",6.11
"1872","2014-06-10",6.16
"1873","2014-06-11",6.12
"1874","2014-06-12",6.12
"1875","2014-06-13",6.17
"1876","2014-06-16",6.21
"1877","2014-06-17",6.25
"1878","2014-06-18",6.23
"1879","2014-06-19",6.15
"1880","2014-06-20",6.18
"1881","2014-06-23",6.11
"1882","2014-06-24",6.11
"1883","2014-06-25",6.13
"1884","2014-06-26",6.12
"1885","2014-06-27",6.15
"1886","2014-06-30",6.2
"1887","2014-07-01",6.5
"1888","2014-07-02",6.55
"1889","2014-07-03",6.48
"1890","2014-07-07",6.38
"1891","2014-07-08",6.47
"1892","2014-07-09",6.51
"1893","2014-07-10",6.42
"1894","2014-07-11",6.32
"1895","2014-07-14",6.35
"1896","2014-07-15",6.43
"1897","2014-07-16",6.48
"1898","2014-07-17",6.44
"1899","2014-07-18",6.47
"1900","2014-07-21",6.49
"1901","2014-07-22",6.47
"1902","2014-07-23",6.44
"1903","2014-07-24",6.53
"1904","2014-07-25",6.49
"1905","2014-07-28",6.51
"1906","2014-07-29",6.46
"1907","2014-07-30",6.35
"1908","2014-07-31",6.18
"1909","2014-08-01",6.06
"1910","2014-08-04",5.96
"1911","2014-08-05",5.9
"1912","2014-08-06",5.93
"1913","2014-08-07",5.89
"1914","2014-08-08",5.99
"1915","2014-08-11",6.01
"1916","2014-08-12",5.99
"1917","2014-08-13",6.01
"1918","2014-08-14",6.08
"1919","2014-08-15",6.07
"1920","2014-08-18",5.93
"1921","2014-08-19",5.55
"1922","2014-08-20",5.77
"1923","2014-08-21",5.79
"1924","2014-08-22",5.76
"1925","2014-08-25",5.91
"1926","2014-08-26",5.84
"1927","2014-08-27",5.84
"1928","2014-08-28",5.85
"1929","2014-08-29",5.85
"1930","2014-09-02",5.87
"1931","2014-09-03",5.91
"1932","2014-09-04",5.85
"1933","2014-09-05",5.85
