"","date","CMO"
"2867","2018-05-22",9.2
"2868","2018-05-23",9.23
"2869","2018-05-24",9.21
"2870","2018-05-25",9.27
"2871","2018-05-29",9.31
"2872","2018-05-30",9.35
"2873","2018-05-31",9.15
"2874","2018-06-01",9.17
"2875","2018-06-04",9.24
"2876","2018-06-05",9.09
"2877","2018-06-06",9.06
"2878","2018-06-07",9.07
"2879","2018-06-08",9.1
"2880","2018-06-11",9.17
"2881","2018-06-12",9.16
"2882","2018-06-13",9.09
"2883","2018-06-14",9.07
"2884","2018-06-15",9.08
"2885","2018-06-18",9.23
"2886","2018-06-19",9.29
"2887","2018-06-20",9.25
"2888","2018-06-21",9.19
"2889","2018-06-22",9.2
"2890","2018-06-25",9.16
"2891","2018-06-26",9.15
"2892","2018-06-27",8.91
"2893","2018-06-28",8.95
"2894","2018-06-29",8.95
"2895","2018-07-02",9.01
"2896","2018-07-03",9.17
"2897","2018-07-05",9.22
"2898","2018-07-06",9.24
"2899","2018-07-09",9.21
"2900","2018-07-10",8.79
"2901","2018-07-11",8.76
"2902","2018-07-12",8.66
"2903","2018-07-13",8.57
"2904","2018-07-16",8.57
"2905","2018-07-17",8.49
"2906","2018-07-18",8.57
"2907","2018-07-19",8.64
"2908","2018-07-20",8.66
"2909","2018-07-23",8.63
"2910","2018-07-24",8.58
"2911","2018-07-25",8.58
"2912","2018-07-26",8.34
"2913","2018-07-27",8.29
"2914","2018-07-30",8.37
"2915","2018-07-31",8.37
"2916","2018-08-01",8.37
"2917","2018-08-02",8.34
"2918","2018-08-03",8.25
"2919","2018-08-06",8.23
"2920","2018-08-07",8.16
"2921","2018-08-08",8.16
"2922","2018-08-09",8.15
"2923","2018-08-10",8.21
"2924","2018-08-13",8.33
"2925","2018-08-14",8.38
"2926","2018-08-15",8.43
"2927","2018-08-16",8.4
"2928","2018-08-17",8.38
"2929","2018-08-20",8.38
"2930","2018-08-21",8.43
"2931","2018-08-22",8.4
"2932","2018-08-23",8.38
"2933","2018-08-24",8.34
"2934","2018-08-27",8.35
"2935","2018-08-28",8.37
"2936","2018-08-29",8.37
"2937","2018-08-30",8.4
"2938","2018-08-31",8.4
"2939","2018-09-04",8.45
"2940","2018-09-05",8.54
"2941","2018-09-06",8.56
"2942","2018-09-07",8.54
"2943","2018-09-10",8.5
"2944","2018-09-11",8.43
"2945","2018-09-12",8.35
"2946","2018-09-13",8.27
"2947","2018-09-14",8.21
"2948","2018-09-17",8.23
"2949","2018-09-18",8.19
"2950","2018-09-19",8.06
"2951","2018-09-20",8.07
"2952","2018-09-21",8.1
"2953","2018-09-24",8.03
"2954","2018-09-25",8.04
"2955","2018-09-26",8.02
"2956","2018-09-27",7.94
"2957","2018-09-28",7.91
"2958","2018-10-01",7.82
"2959","2018-10-02",7.79
"2960","2018-10-03",7.72
"2961","2018-10-04",7.65
"2962","2018-10-05",7.62
"2963","2018-10-08",7.65
"2964","2018-10-09",7.66
"2965","2018-10-10",7.61
"2966","2018-10-11",7.47
"2967","2018-10-12",7.37
"2968","2018-10-15",7.4
"2969","2018-10-16",7.51
"2970","2018-10-17",7.54
"2971","2018-10-18",7.52
"2972","2018-10-19",7.49
"2973","2018-10-22",7.46
"2974","2018-10-23",7.37
"2975","2018-10-24",7.38
"2976","2018-10-25",7.14
"2977","2018-10-26",7.24
"2978","2018-10-29",6.74
"2979","2018-10-30",6.74
"2980","2018-10-31",6.86
"2981","2018-11-01",7.33
"2982","2018-11-02",7.26
"2983","2018-11-05",7.3
"2984","2018-11-06",7.46
"2985","2018-11-07",7.54
"2986","2018-11-08",7.46
"2987","2018-11-09",7.34
"2988","2018-11-12",7.38
"2989","2018-11-13",7.45
"2990","2018-11-14",7.49
"2991","2018-11-15",7.5
"2992","2018-11-16",7.57
"2993","2018-11-19",7.63
"2994","2018-11-20",7.62
"2995","2018-11-21",7.6
"2996","2018-11-23",7.59
"2997","2018-11-26",7.68
"2998","2018-11-27",7.64
"2999","2018-11-28",7.65
"3000","2018-11-29",7.66
"3001","2018-11-30",7.73
"3002","2018-12-03",7.69
"3003","2018-12-04",7.68
"3004","2018-12-06",7.67
"3005","2018-12-07",7.64
"3006","2018-12-10",7.35
"3007","2018-12-11",7.45
"3008","2018-12-12",7.48
"3009","2018-12-13",7.38
"3010","2018-12-14",7.39
"3011","2018-12-17",7.06
"3012","2018-12-18",7.13
"3013","2018-12-19",7.06
"3014","2018-12-20",6.72
"3015","2018-12-21",6.78
"3016","2018-12-24",6.71
"3017","2018-12-26",6.91
"3018","2018-12-27",6.93
"3019","2018-12-28",6.89
"3020","2018-12-31",6.67
"3021","2019-01-02",6.76
"3022","2019-01-03",6.83
"3023","2019-01-04",6.93
"3024","2019-01-07",7.04
"3025","2019-01-08",6.95
"3026","2019-01-09",7.07
"3027","2019-01-10",7.11
"3028","2019-01-11",7.21
"3029","2019-01-14",7.21
"3030","2019-01-15",7.2
"3031","2019-01-16",7.2
"3032","2019-01-17",7.23
"3033","2019-01-18",7.18
"3034","2019-01-22",7.12
"3035","2019-01-23",7.12
"3036","2019-01-24",7.21
"3037","2019-01-25",7.23
"3038","2019-01-28",7.21
"3039","2019-01-29",7.21
"3040","2019-01-30",7.25
"3041","2019-01-31",7.37
"3042","2019-02-01",7.5
"3043","2019-02-04",7.72
"3044","2019-02-05",7.89
"3045","2019-02-06",7.92
"3046","2019-02-07",7.84
"3047","2019-02-08",7.86
"3048","2019-02-11",7.89
"3049","2019-02-12",7.87
"3050","2019-02-13",7.87
"3051","2019-02-14",7.89
"3052","2019-02-15",7.92
"3053","2019-02-19",8.12
"3054","2019-02-20",8.14
"3055","2019-02-21",8.17
"3056","2019-02-22",8.23
"3057","2019-02-25",8.3
"3058","2019-02-26",8.36
"3059","2019-02-27",8.32
"3060","2019-02-28",8.3
"3061","2019-03-01",8.25
"3062","2019-03-04",8.25
"3063","2019-03-05",8.25
"3064","2019-03-06",8.22
"3065","2019-03-07",8.21
"3066","2019-03-08",8.19
"3067","2019-03-11",8.3
"3068","2019-03-12",8.31
"3069","2019-03-13",8.39
"3070","2019-03-14",8.48
"3071","2019-03-15",8.51
"3072","2019-03-18",8.57
"3073","2019-03-19",8.5
"3074","2019-03-20",8.45
"3075","2019-03-21",8.38
"3076","2019-03-22",8.28
"3077","2019-03-25",8.39
"3078","2019-03-26",8.55
"3079","2019-03-27",8.59
"3080","2019-03-28",8.56
"3081","2019-03-29",8.59
"3082","2019-04-01",8.64
"3083","2019-04-02",8.61
"3084","2019-04-03",8.59
"3085","2019-04-04",8.65
"3086","2019-04-05",8.69
"3087","2019-04-08",8.74
"3088","2019-04-09",8.71
"3089","2019-04-10",8.72
"3090","2019-04-11",8.68
"3091","2019-04-12",8.7
"3092","2019-04-15",8.6
"3093","2019-04-16",8.56
"3094","2019-04-17",8.59
"3095","2019-04-18",8.57
"3096","2019-04-22",8.6
"3097","2019-04-23",8.62
"3098","2019-04-24",8.63
"3099","2019-04-25",8.48
"3100","2019-04-26",8.57
"3101","2019-04-29",8.6
"3102","2019-04-30",8.59
"3103","2019-05-01",8.51
"3104","2019-05-02",8.59
"3105","2019-05-03",8.64
"3106","2019-05-06",8.62
"3107","2019-05-07",8.52
"3108","2019-05-08",8.49
"3109","2019-05-09",8.48
"3110","2019-05-10",8.43
"3111","2019-05-13",8.31
"3112","2019-05-14",8.39
"3113","2019-05-15",8.49
"3114","2019-05-16",8.51
"3115","2019-05-17",8.41
"3116","2019-05-20",8.31
"3117","2019-05-21",8.29
"3118","2019-05-22",8.21
"3119","2019-05-23",8.16
"3120","2019-05-24",8.22
"3121","2019-05-28",8.16
"3122","2019-05-29",8.02
"3123","2019-05-30",8.02
"3124","2019-05-31",7.91
"3125","2019-06-03",8.06
"3126","2019-06-04",8.22
"3127","2019-06-05",8.38
"3128","2019-06-06",8.31
"3129","2019-06-07",8.09
"3130","2019-06-10",8.14
"3131","2019-06-11",8.18
"3132","2019-06-12",8.2
"3133","2019-06-13",8.3
"3134","2019-06-14",8.31
"3135","2019-06-17",8.21
"3136","2019-06-18",8.17
"3137","2019-06-19",8.21
"3138","2019-06-20",8.18
"3139","2019-06-21",8.26
"3140","2019-06-24",8.28
"3141","2019-06-25",8.34
"3142","2019-06-26",8.3
"3143","2019-06-27",8.28
"3144","2019-06-28",8.35
"3145","2019-07-01",8.38
"3146","2019-07-02",8.3
"3147","2019-07-03",8.42
"3148","2019-07-05",8.44
"3149","2019-07-08",8.56
"3150","2019-07-09",8.45
"3151","2019-07-10",8.52
"3152","2019-07-11",8.53
"3153","2019-07-12",8.78
"3154","2019-07-15",8.82
"3155","2019-07-16",8.86
"3156","2019-07-17",8.92
"3157","2019-07-18",8.98
"3158","2019-07-19",9.03
"3159","2019-07-22",9.1
"3160","2019-07-23",9.08
"3161","2019-07-24",9.14
"3162","2019-07-25",8.8
"3163","2019-07-26",8.85
"3164","2019-07-29",8.94
"3165","2019-07-30",8.61
"3166","2019-07-31",8.43
"3167","2019-08-01",8.3
"3168","2019-08-02",8.36
"3169","2019-08-05",8.16
"3170","2019-08-06",8.2
"3171","2019-08-07",8.18
"3172","2019-08-08",8.29
"3173","2019-08-09",8.24
"3174","2019-08-12",8.21
"3175","2019-08-13",8.19
"3176","2019-08-14",7.99
"3177","2019-08-15",7.99
"3178","2019-08-16",8.01
"3179","2019-08-19",7.96
"3180","2019-08-20",7.93
"3181","2019-08-21",7.92
"3182","2019-08-22",7.9
"3183","2019-08-23",7.73
"3184","2019-08-26",7.71
"3185","2019-08-27",7.46
"3186","2019-08-28",7.21
"3187","2019-08-29",7.23
"3188","2019-08-30",7.27
"3189","2019-09-03",7.09
"3190","2019-09-04",7.07
"3191","2019-09-05",7.16
"3192","2019-09-06",7.11
"3193","2019-09-09",7.23
"3194","2019-09-10",7.29
"3195","2019-09-11",7.41
"3196","2019-09-12",7.41
"3197","2019-09-13",7.54
"3198","2019-09-16",7.55
"3199","2019-09-17",7.46
"3200","2019-09-18",7.5
"3201","2019-09-19",7.56
"3202","2019-09-20",7.51
"3203","2019-09-23",7.52
"3204","2019-09-24",7.39
"3205","2019-09-25",7.64
"3206","2019-09-26",7.6
"3207","2019-09-27",7.37
"3208","2019-09-30",7.35
"3209","2019-10-01",7.25
"3210","2019-10-02",7.3
"3211","2019-10-03",7.38
"3212","2019-10-04",7.44
"3213","2019-10-07",7.44
"3214","2019-10-08",7.36
"3215","2019-10-09",7.44
"3216","2019-10-10",7.51
"3217","2019-10-11",7.54
"3218","2019-10-14",7.5
"3219","2019-10-15",7.53
"3220","2019-10-16",7.54
"3221","2019-10-17",7.63
"3222","2019-10-18",7.62
"3223","2019-10-21",7.8
"3224","2019-10-22",7.82
"3225","2019-10-23",7.87
"3226","2019-10-24",7.77
"3227","2019-10-25",7.74
"3228","2019-10-28",7.81
"3229","2019-10-29",7.83
"3230","2019-10-30",7.83
"3231","2019-10-31",7.73
"3232","2019-11-01",7.73
"3233","2019-11-04",7.63
"3234","2019-11-05",7.54
"3235","2019-11-06",7.47
"3236","2019-11-07",7.56
"3237","2019-11-08",7.61
"3238","2019-11-11",7.55
"3239","2019-11-12",7.53
"3240","2019-11-13",7.59
"3241","2019-11-14",7.64
"3242","2019-11-15",7.7
"3243","2019-11-18",7.66
"3244","2019-11-19",7.64
"3245","2019-11-20",7.58
"3246","2019-11-21",7.63
"3247","2019-11-22",7.64
"3248","2019-11-25",7.73
"3249","2019-11-26",7.65
"3250","2019-11-27",7.74
"3251","2019-11-29",7.78
"3252","2019-12-02",7.76
"3253","2019-12-03",7.74
"3254","2019-12-04",7.78
"3255","2019-12-05",7.81
"3256","2019-12-06",7.91
"3257","2019-12-09",7.96
"3258","2019-12-10",7.99
"3259","2019-12-11",8
"3260","2019-12-12",8.11
"3261","2019-12-13",8.07
"3262","2019-12-16",8
"3263","2019-12-17",8.02
"3264","2019-12-18",8.09
"3265","2019-12-19",7.98
"3266","2019-12-20",7.88
"3267","2019-12-23",7.9
"3268","2019-12-24",8.03
"3269","2019-12-26",8.13
"3270","2019-12-27",8.09
"3271","2019-12-30",7.9
"3272","2019-12-31",7.92
"3273","2020-01-02",7.86
"3274","2020-01-03",7.93
"3275","2020-01-06",7.96
"3276","2020-01-07",8
"3277","2020-01-08",7.98
"3278","2020-01-09",7.92
"3279","2020-01-10",7.98
"3280","2020-01-13",8.16
"3281","2020-01-14",8.22
"3282","2020-01-15",8.22
"3283","2020-01-16",8.21
"3284","2020-01-17",8.15
"3285","2020-01-21",8.11
"3286","2020-01-22",8.17
"3287","2020-01-23",8.14
"3288","2020-01-24",8.05
"3289","2020-01-27",8.12
"3290","2020-01-28",8.18
"3291","2020-01-29",8.23
"3292","2020-01-30",8.3
"3293","2020-01-31",8.22
"3294","2020-02-03",8.3
"3295","2020-02-04",8.27
"3296","2020-02-05",8.36
"3297","2020-02-06",8.32
"3298","2020-02-07",8.28
"3299","2020-02-10",8.28
"3300","2020-02-11",8.3
"3301","2020-02-12",8.29
"3302","2020-02-13",8.31
"3303","2020-02-14",8.27
"3304","2020-02-18",8.29
"3305","2020-02-19",8.32
"3306","2020-02-20",8.3
"3307","2020-02-21",8.21
"3308","2020-02-24",8.12
"3309","2020-02-25",7.88
"3310","2020-02-26",7.98
"3311","2020-02-27",7.5
"3312","2020-02-28",7.1
"3313","2020-03-02",7.49
"3314","2020-03-03",7.57
"3315","2020-03-04",7.85
"3316","2020-03-05",7.67
"3317","2020-03-06",7.59
"3318","2020-03-09",6.91
"3319","2020-03-10",6.86
"3320","2020-03-11",6.53
"3321","2020-03-12",5.38
"3322","2020-03-13",5.62
"3323","2020-03-16",4.83
"3324","2020-03-17",4.39
"3325","2020-03-18",2.98
"3326","2020-03-19",3.5
"3327","2020-03-20",3.08
"3328","2020-03-23",3.03
"3329","2020-03-24",3.33
"3330","2020-03-25",3.77
"3331","2020-03-26",4.93
"3332","2020-03-27",5.04
"3333","2020-03-30",4.66
"3334","2020-03-31",4.2
"3335","2020-04-01",3.82
"3336","2020-04-02",3.53
"3337","2020-04-03",3.27
"3338","2020-04-06",3.5
"3339","2020-04-07",4.04
"3340","2020-04-08",4.65
"3341","2020-04-09",5.06
"3342","2020-04-13",4.83
"3343","2020-04-14",4.61
"3344","2020-04-15",4.4
"3345","2020-04-16",4.38
"3346","2020-04-17",4.69
"3347","2020-04-20",4.54
"3348","2020-04-21",4.78
"3349","2020-04-22",4.84
"3350","2020-04-23",4.82
"3351","2020-04-24",4.73
"3352","2020-04-27",4.96
"3353","2020-04-28",5.42
"3354","2020-04-29",5.89
"3355","2020-04-30",5.19
"3356","2020-05-01",4.89
"3357","2020-05-04",4.85
"3358","2020-05-05",4.91
"3359","2020-05-06",4.82
"3360","2020-05-07",4.82
"3361","2020-05-08",4.96
"3362","2020-05-11",4.73
"3363","2020-05-12",4.52
"3364","2020-05-13",4.37
"3365","2020-05-14",4.64
"3366","2020-05-15",4.72
"3367","2020-05-18",4.87
"3368","2020-05-19",4.93
"3369","2020-05-20",5.09
"3370","2020-05-21",4.95
"3371","2020-05-22",5.12
"3372","2020-05-26",5.19
"3373","2020-05-27",5.38
"3374","2020-05-28",5.16
"3375","2020-05-29",5.06
"3376","2020-06-01",5.13
"3377","2020-06-02",5.1
"3378","2020-06-03",5.33
"3379","2020-06-04",5.84
"3380","2020-06-05",5.67
"3381","2020-06-08",6.06
"3382","2020-06-09",5.87
"3383","2020-06-10",5.68
"3384","2020-06-11",5.24
"3385","2020-06-12",5.6
"3386","2020-06-15",5.69
"3387","2020-06-16",5.69
"3388","2020-06-17",5.65
"3389","2020-06-18",5.66
"3390","2020-06-19",5.47
"3391","2020-06-22",5.53
"3392","2020-06-23",5.64
"3393","2020-06-24",5.38
"3394","2020-06-25",5.65
"3395","2020-06-26",5.5
"3396","2020-06-29",5.54
"3397","2020-06-30",5.49
"3398","2020-07-01",5.5
"3399","2020-07-02",5.4
"3400","2020-07-06",5.54
"3401","2020-07-07",5.4
"3402","2020-07-08",5.5
"3403","2020-07-09",5.24
"3404","2020-07-10",5.33
"3405","2020-07-13",5.39
"3406","2020-07-14",5.58
"3407","2020-07-15",5.78
"3408","2020-07-16",5.82
"3409","2020-07-17",5.8
"3410","2020-07-20",5.84
"3411","2020-07-21",5.92
"3412","2020-07-22",6.03
"3413","2020-07-23",5.96
"3414","2020-07-24",5.87
"3415","2020-07-27",5.96
"3416","2020-07-28",5.99
"3417","2020-07-29",6.08
"3418","2020-07-30",6.16
"3419","2020-07-31",6.15
"3420","2020-08-03",6.05
"3421","2020-08-04",5.95
"3422","2020-08-05",6.07
"3423","2020-08-06",6.07
"3424","2020-08-07",6.15
"3425","2020-08-10",6.24
"3426","2020-08-11",6.23
"3427","2020-08-12",6.22
"3428","2020-08-13",6.25
"3429","2020-08-14",6.36
"3430","2020-08-17",6.22
"3431","2020-08-18",6.24
"3432","2020-08-19",6.19
"3433","2020-08-20",6.27
"3434","2020-08-21",6.2
"3435","2020-08-24",6.35
"3436","2020-08-25",6.32
"3437","2020-08-26",6.26
"3438","2020-08-27",6.29
"3439","2020-08-28",6.32
"3440","2020-08-31",6.17
"3441","2020-09-01",6.24
"3442","2020-09-02",6.13
"3443","2020-09-03",6.04
"3444","2020-09-04",6.07
"3445","2020-09-08",6.04
"3446","2020-09-09",6.07
"3447","2020-09-10",5.99
"3448","2020-09-11",5.91
"3449","2020-09-14",6.09
"3450","2020-09-15",6.04
"3451","2020-09-16",6.14
"3452","2020-09-17",6.13
"3453","2020-09-18",6.2
"3454","2020-09-21",6.05
"3455","2020-09-22",5.88
"3456","2020-09-23",5.65
"3457","2020-09-24",5.67
"3458","2020-09-25",5.78
"3459","2020-09-28",6
"3460","2020-09-29",5.74
"3461","2020-09-30",5.62
"3462","2020-10-01",5.57
"3463","2020-10-02",5.69
"3464","2020-10-05",5.75
"3465","2020-10-06",5.74
"3466","2020-10-07",5.74
"3467","2020-10-08",5.97
"3468","2020-10-09",5.89
"3469","2020-10-12",5.9
"3470","2020-10-13",5.85
"3471","2020-10-14",5.81
"3472","2020-10-15",5.81
"3473","2020-10-16",5.69
"3474","2020-10-19",5.52
"3475","2020-10-20",5.59
"3476","2020-10-21",5.53
"3477","2020-10-22",5.66
"3478","2020-10-23",5.67
"3479","2020-10-26",5.61
"3480","2020-10-27",5.61
"3481","2020-10-28",5.46
"3482","2020-10-29",5.3
"3483","2020-10-30",5.11
"3484","2020-11-02",5.1
"3485","2020-11-03",5.26
"3486","2020-11-04",5.22
"3487","2020-11-05",5.25
"3488","2020-11-06",5.15
"3489","2020-11-09",5.24
"3490","2020-11-10",5.68
"3491","2020-11-11",5.53
"3492","2020-11-12",5.47
"3493","2020-11-13",5.55
"3494","2020-11-16",5.79
"3495","2020-11-17",5.79
"3496","2020-11-18",5.8
"3497","2020-11-19",5.68
"3498","2020-11-20",5.68
"3499","2020-11-23",5.85
"3500","2020-11-24",6.04
"3501","2020-11-25",5.93
"3502","2020-11-27",5.86
