"","date","TZOO"
"463","2008-10-31",4.42
"464","2008-11-03",4.6
"465","2008-11-04",4.68
"466","2008-11-05",4.5
"467","2008-11-06",4.67
"468","2008-11-07",4.72
"469","2008-11-10",4.64
"470","2008-11-11",4.55
"471","2008-11-12",4.46
"472","2008-11-13",4.61
"473","2008-11-14",4.48
"474","2008-11-17",4.5
"475","2008-11-18",4.95
"476","2008-11-19",5
"477","2008-11-20",5
"478","2008-11-21",4.89
"479","2008-11-24",5.47
"480","2008-11-25",6.01
"481","2008-11-26",6.54
"482","2008-11-28",7.12
"483","2008-12-01",6.72
"484","2008-12-02",6.75
"485","2008-12-03",6.95
"486","2008-12-04",6.71
"487","2008-12-05",6.43
"488","2008-12-08",6.89
"489","2008-12-09",7.11
"490","2008-12-10",7.37
"491","2008-12-11",7
"492","2008-12-12",7.35
"493","2008-12-15",7.2
"494","2008-12-16",6.39
"495","2008-12-17",6.21
"496","2008-12-18",5.86
"497","2008-12-19",5.7
"498","2008-12-22",5.7
"499","2008-12-23",5.63
"500","2008-12-24",5.7
"501","2008-12-26",5.73
"502","2008-12-29",5.54
"503","2008-12-30",5.58
"504","2008-12-31",5.56
"505","2009-01-02",5.72
"506","2009-01-05",5.87
"507","2009-01-06",5.23
"508","2009-01-07",4.55
"509","2009-01-08",4.74
"510","2009-01-09",4.77
"511","2009-01-12",4.4
"512","2009-01-13",4.59
"513","2009-01-14",4.05
"514","2009-01-15",3.99
"515","2009-01-16",4
"516","2009-01-20",3.84
"517","2009-01-21",3.87
"518","2009-01-22",4.25
"519","2009-01-23",4.23
"520","2009-01-26",4.19
"521","2009-01-27",4.18
"522","2009-01-28",4.33
"523","2009-01-29",4.08
"524","2009-01-30",4.01
"525","2009-02-02",3.99
"526","2009-02-03",4.3
"527","2009-02-04",5.34
"528","2009-02-05",5.27
"529","2009-02-06",5.72
"530","2009-02-09",5.72
"531","2009-02-10",5.14
"532","2009-02-11",5.02
"533","2009-02-12",5.52
"534","2009-02-13",5.4
"535","2009-02-17",4.81
"536","2009-02-18",4.63
"537","2009-02-19",4.9
"538","2009-02-20",4.97
"539","2009-02-23",4.73
"540","2009-02-24",4.79
"541","2009-02-25",5.35
"542","2009-02-26",5.66
"543","2009-02-27",5.56
"544","2009-03-02",5.2
"545","2009-03-03",5.36
"546","2009-03-04",5.42
"547","2009-03-05",5.35
"548","2009-03-06",5.5
"549","2009-03-09",5.38
"550","2009-03-10",5.54
"551","2009-03-11",5.86
"552","2009-03-12",6.25
"553","2009-03-13",5.64
"554","2009-03-16",5.61
"555","2009-03-17",6.32
"556","2009-03-18",6.41
"557","2009-03-19",5.97
"558","2009-03-20",6.3
"559","2009-03-23",6.41
"560","2009-03-24",6.06
"561","2009-03-25",6.48
"562","2009-03-26",6.45
"563","2009-03-27",6.5
"564","2009-03-30",6.27
"565","2009-03-31",6.25
"566","2009-04-01",6.4
"567","2009-04-02",6.5
"568","2009-04-03",6.47
"569","2009-04-06",6.31
"570","2009-04-07",6.44
"571","2009-04-08",7.5
"572","2009-04-09",7.31
"573","2009-04-13",7.59
"574","2009-04-14",7.4
"575","2009-04-15",7.87
"576","2009-04-16",7
"577","2009-04-17",6.8
"578","2009-04-20",6.77
"579","2009-04-21",6.84
"580","2009-04-22",6.75
"581","2009-04-23",6.77
"582","2009-04-24",7.1
"583","2009-04-27",7.9
"584","2009-04-28",7.91
"585","2009-04-29",8.35
"586","2009-04-30",8.64
"587","2009-05-01",8.82
"588","2009-05-04",8.98
"589","2009-05-05",8.95
"590","2009-05-06",8.86
"591","2009-05-07",8.69
"592","2009-05-08",8.79
"593","2009-05-11",9
"594","2009-05-12",9.03
"595","2009-05-13",8.71
"596","2009-05-14",9.03
"597","2009-05-15",9.33
"598","2009-05-18",9.47
"599","2009-05-19",10.65
"600","2009-05-20",9.9
"601","2009-05-21",9.35
"602","2009-05-22",9.13
"603","2009-05-26",9.63
"604","2009-05-27",9.66
"605","2009-05-28",9.85
"606","2009-05-29",10.18
"607","2009-06-01",10.12
"608","2009-06-02",9.83
"609","2009-06-03",9.59
"610","2009-06-04",9.9
"611","2009-06-05",9.91
"612","2009-06-08",9.58
"613","2009-06-09",9.75
"614","2009-06-10",9.35
"615","2009-06-11",9.45
"616","2009-06-12",9.5
"617","2009-06-15",9.05
"618","2009-06-16",9.51
"619","2009-06-17",9.99
"620","2009-06-18",9.97
"621","2009-06-19",10.04
"622","2009-06-22",9.84
"623","2009-06-23",10.01
"624","2009-06-24",9.97
"625","2009-06-25",10.13
"626","2009-06-26",12.19
"627","2009-06-29",11.35
"628","2009-06-30",10.96
"629","2009-07-01",11.19
"630","2009-07-02",10.78
"631","2009-07-06",11.04
"632","2009-07-07",11.2
"633","2009-07-08",11.54
"634","2009-07-09",11.67
"635","2009-07-10",11.7
"636","2009-07-13",11.68
"637","2009-07-14",11.75
"638","2009-07-15",12.35
"639","2009-07-16",12.92
"640","2009-07-17",12.95
"641","2009-07-20",13.2
"642","2009-07-21",12.94
"643","2009-07-22",13.01
"644","2009-07-23",13.29
"645","2009-07-24",13.13
"646","2009-07-27",13.29
"647","2009-07-28",13.93
"648","2009-07-29",13.75
"649","2009-07-30",13.96
"650","2009-07-31",13.65
"651","2009-08-03",13.74
"652","2009-08-04",13.63
"653","2009-08-05",12.81
"654","2009-08-06",12.13
"655","2009-08-07",11.89
"656","2009-08-10",11.98
"657","2009-08-11",12.84
"658","2009-08-12",14.15
"659","2009-08-13",13.61
"660","2009-08-14",13.56
"661","2009-08-17",13.61
"662","2009-08-18",13.81
"663","2009-08-19",13.57
"664","2009-08-20",13.61
"665","2009-08-21",13.51
"666","2009-08-24",13.06
"667","2009-08-25",13.1
"668","2009-08-26",12.93
"669","2009-08-27",13.01
"670","2009-08-28",12.53
"671","2009-08-31",12.09
"672","2009-09-01",11.61
"673","2009-09-02",11.78
"674","2009-09-03",11.72
"675","2009-09-04",11.43
"676","2009-09-08",11.12
"677","2009-09-09",11.52
"678","2009-09-10",11.53
"679","2009-09-11",11.44
"680","2009-09-14",11.48
"681","2009-09-15",11.51
"682","2009-09-16",11.83
"683","2009-09-17",11.83
"684","2009-09-18",11.86
"685","2009-09-21",11.94
"686","2009-09-22",12.23
"687","2009-09-23",12.33
"688","2009-09-24",12.73
"689","2009-09-25",13.12
"690","2009-09-28",13.77
"691","2009-09-29",14.68
"692","2009-09-30",14.13
"693","2009-10-01",13.56
"694","2009-10-02",12.86
"695","2009-10-05",12.5
"696","2009-10-06",12.6
"697","2009-10-07",13.25
"698","2009-10-08",13.02
"699","2009-10-09",12.81
"700","2009-10-12",12.82
"701","2009-10-13",13.04
"702","2009-10-14",13.56
"703","2009-10-15",13.18
"704","2009-10-16",13.13
"705","2009-10-19",13.05
"706","2009-10-20",12.58
"707","2009-10-21",13.36
"708","2009-10-22",13.58
"709","2009-10-23",13.39
"710","2009-10-26",13.26
"711","2009-10-27",12.97
"712","2009-10-28",13.26
"713","2009-10-29",13.5
"714","2009-10-30",13.82
"715","2009-11-02",14.14
"716","2009-11-03",14.24
"717","2009-11-04",14.12
"718","2009-11-05",14.59
"719","2009-11-06",14.57
"720","2009-11-09",14.64
"721","2009-11-10",14.72
"722","2009-11-11",14.97
"723","2009-11-12",14.9
"724","2009-11-13",15.09
"725","2009-11-16",15.36
"726","2009-11-17",15.2
"727","2009-11-18",14.97
"728","2009-11-19",14.83
"729","2009-11-20",14.39
"730","2009-11-23",14.48
"731","2009-11-24",14.58
"732","2009-11-25",14.72
"733","2009-11-27",14.18
"734","2009-11-30",14.14
"735","2009-12-01",14.15
"736","2009-12-02",14.15
"737","2009-12-03",13.94
"738","2009-12-04",14.06
"739","2009-12-07",13.99
"740","2009-12-08",13.99
"741","2009-12-09",13.96
"742","2009-12-10",13.55
"743","2009-12-11",13.91
"744","2009-12-14",13.93
"745","2009-12-15",13.6
"746","2009-12-16",13.64
"747","2009-12-17",13.42
"748","2009-12-18",13.5
"749","2009-12-21",13.22
"750","2009-12-22",13.23
"751","2009-12-23",13.27
"752","2009-12-24",13.37
"753","2009-12-28",13.11
"754","2009-12-29",12.77
"755","2009-12-30",12.63
"756","2009-12-31",12.29
"757","2010-01-04",12.51
"758","2010-01-05",12.48
"759","2010-01-06",12.39
"760","2010-01-07",12.4
"761","2010-01-08",12.37
"762","2010-01-11",12.48
"763","2010-01-12",12.25
"764","2010-01-13",12.35
"765","2010-01-14",12.45
"766","2010-01-15",11.87
"767","2010-01-19",12.11
"768","2010-01-20",11.59
"769","2010-01-21",11.17
"770","2010-01-22",10.65
"771","2010-01-25",10.51
"772","2010-01-26",10.43
"773","2010-01-27",10.81
"774","2010-01-28",10.72
"775","2010-01-29",10.73
"776","2010-02-01",10.84
"777","2010-02-02",11.05
"778","2010-02-03",11.93
"779","2010-02-04",10.98
"780","2010-02-05",11.59
"781","2010-02-08",11.48
"782","2010-02-09",11.14
"783","2010-02-10",11.54
"784","2010-02-11",11.26
"785","2010-02-12",11.18
"786","2010-02-16",11.46
"787","2010-02-17",11.39
"788","2010-02-18",11.27
"789","2010-02-19",11.27
"790","2010-02-22",11.45
"791","2010-02-23",11.39
"792","2010-02-24",11.39
"793","2010-02-25",11.23
"794","2010-02-26",11.4
"795","2010-03-01",11.48
"796","2010-03-02",11.89
"797","2010-03-03",11.9
"798","2010-03-04",12.12
"799","2010-03-05",12.41
"800","2010-03-08",15.03
"801","2010-03-09",13.75
"802","2010-03-10",13.68
"803","2010-03-11",14.43
"804","2010-03-12",14.63
"805","2010-03-15",14.54
"806","2010-03-16",14.59
"807","2010-03-17",14.2
"808","2010-03-18",13.84
"809","2010-03-19",13.34
"810","2010-03-22",13.5
"811","2010-03-23",13.62
"812","2010-03-24",13.62
"813","2010-03-25",13.48
"814","2010-03-26",13.61
"815","2010-03-29",14.19
"816","2010-03-30",14.58
"817","2010-03-31",15.01
"818","2010-04-01",15.12
"819","2010-04-05",16
"820","2010-04-06",16.43
"821","2010-04-07",15.99
"822","2010-04-08",15.64
"823","2010-04-09",15.86
"824","2010-04-12",16.07
"825","2010-04-13",16
"826","2010-04-14",15.85
"827","2010-04-15",15.96
"828","2010-04-16",15.73
"829","2010-04-19",15.73
"830","2010-04-20",15.73
"831","2010-04-21",15.75
"832","2010-04-22",16.08
"833","2010-04-23",16.5
"834","2010-04-26",19.290001
"835","2010-04-27",18.889999
"836","2010-04-28",20.17
"837","2010-04-29",20.18
"838","2010-04-30",19.940001
"839","2010-05-03",19.65
"840","2010-05-04",19.120001
"841","2010-05-05",18.780001
"842","2010-05-06",17.35
"843","2010-05-07",17.309999
"844","2010-05-10",18.01
"845","2010-05-11",18.09
"846","2010-05-12",18.65
"847","2010-05-13",18.77
"848","2010-05-14",18.16
"849","2010-05-17",18.200001
"850","2010-05-18",17.4
"851","2010-05-19",16.83
"852","2010-05-20",16.030001
"853","2010-05-21",15.74
"854","2010-05-24",16.18
"855","2010-05-25",15.37
"856","2010-05-26",15.89
"857","2010-05-27",16.559999
"858","2010-05-28",16.25
"859","2010-06-01",15.99
"860","2010-06-02",16.700001
"861","2010-06-03",16.719999
"862","2010-06-04",15.61
"863","2010-06-07",14.86
"864","2010-06-08",14.77
"865","2010-06-09",15.12
"866","2010-06-10",15.3
"867","2010-06-11",15.23
"868","2010-06-14",15.23
"869","2010-06-15",15.52
"870","2010-06-16",15.55
"871","2010-06-17",15.34
"872","2010-06-18",15.29
"873","2010-06-21",13.87
"874","2010-06-22",13.66
"875","2010-06-23",13.51
"876","2010-06-24",13.21
"877","2010-06-25",12.97
"878","2010-06-28",12.94
"879","2010-06-29",11.83
"880","2010-06-30",12.38
"881","2010-07-01",12.27
"882","2010-07-02",11.86
"883","2010-07-06",11.68
"884","2010-07-07",12.1
"885","2010-07-08",12.78
"886","2010-07-09",13.6
"887","2010-07-12",13.56
"888","2010-07-13",13.77
"889","2010-07-14",13.77
"890","2010-07-15",13.9
"891","2010-07-16",13.96
"892","2010-07-19",14.42
"893","2010-07-20",14.71
"894","2010-07-21",15.24
"895","2010-07-22",15.95
"896","2010-07-23",15.99
"897","2010-07-26",16.25
"898","2010-07-27",15.69
"899","2010-07-28",15.68
"900","2010-07-29",15.74
"901","2010-07-30",15.56
"902","2010-08-02",15.51
"903","2010-08-03",15.82
"904","2010-08-04",16.27
"905","2010-08-05",16.040001
"906","2010-08-06",15.81
"907","2010-08-09",16.25
"908","2010-08-10",15.65
"909","2010-08-11",14.97
"910","2010-08-12",15.04
"911","2010-08-13",15.03
"912","2010-08-16",15.09
"913","2010-08-17",16.08
"914","2010-08-18",16.040001
"915","2010-08-19",15.4
"916","2010-08-20",15.48
"917","2010-08-23",14.68
"918","2010-08-24",14.15
"919","2010-08-25",14.49
"920","2010-08-26",15.58
"921","2010-08-27",17.93
"922","2010-08-30",18.33
"923","2010-08-31",18.26
"924","2010-09-01",19.459999
"925","2010-09-02",20.16
"926","2010-09-03",20.75
"927","2010-09-07",20.35
"928","2010-09-08",21.51
"929","2010-09-09",21.08
"930","2010-09-10",20.99
"931","2010-09-13",21.129999
"932","2010-09-14",21.469999
"933","2010-09-15",23.5
"934","2010-09-16",23.530001
"935","2010-09-17",24.91
"936","2010-09-20",25.98
"937","2010-09-21",24.799999
"938","2010-09-22",24.110001
"939","2010-09-23",23.99
"940","2010-09-24",25.59
"941","2010-09-27",25.290001
"942","2010-09-28",26.66
"943","2010-09-29",26.24
"944","2010-09-30",25.76
"945","2010-10-01",26.459999
"946","2010-10-04",26.1
"947","2010-10-05",28
"948","2010-10-06",25.459999
"949","2010-10-07",25.35
"950","2010-10-08",25.49
"951","2010-10-11",25.290001
"952","2010-10-12",26.360001
"953","2010-10-13",27.08
"954","2010-10-14",26.610001
"955","2010-10-15",27.18
"956","2010-10-18",27.02
"957","2010-10-19",25.66
"958","2010-10-20",26.780001
"959","2010-10-21",31.809999
"960","2010-10-22",34.349998
"961","2010-10-25",35.709999
"962","2010-10-26",34.509998
"963","2010-10-27",34.709999
"964","2010-10-28",34.349998
"965","2010-10-29",34.349998
"966","2010-11-01",33.16
"967","2010-11-02",33.509998
"968","2010-11-03",35.080002
"969","2010-11-04",34.919998
"970","2010-11-05",33.610001
"971","2010-11-08",33.700001
"972","2010-11-09",32.990002
"973","2010-11-10",35.82
"974","2010-11-11",35.790001
"975","2010-11-12",34.91
"976","2010-11-15",36.880001
"977","2010-11-16",35.650002
"978","2010-11-17",35.52
"979","2010-11-18",38.189999
"980","2010-11-19",37.810001
"981","2010-11-22",38.950001
"982","2010-11-23",38.34
"983","2010-11-24",39.93
"984","2010-11-26",39.450001
"985","2010-11-29",38.990002
"986","2010-11-30",42.990002
"987","2010-12-01",42.869999
"988","2010-12-02",42.880001
