"","date","PRI"
"631","2012-09-28",28.639999
"632","2012-10-01",28.75
"633","2012-10-02",28.790001
"634","2012-10-03",28.74
"635","2012-10-04",28.77
"636","2012-10-05",28.92
"637","2012-10-08",28.690001
"638","2012-10-09",28.51
"639","2012-10-10",28.51
"640","2012-10-11",28.610001
"641","2012-10-12",28.16
"642","2012-10-15",28.200001
"643","2012-10-16",28.68
"644","2012-10-17",29.059999
"645","2012-10-18",28.790001
"646","2012-10-19",27.68
"647","2012-10-22",27.9
"648","2012-10-23",27.85
"649","2012-10-24",27.83
"650","2012-10-25",28.309999
"651","2012-10-26",28.25
"652","2012-10-31",28.26
"653","2012-11-01",28.5
"654","2012-11-02",28.110001
"655","2012-11-05",28.43
"656","2012-11-06",28.76
"657","2012-11-07",27.540001
"658","2012-11-08",28.469999
"659","2012-11-09",28.58
"660","2012-11-12",28.08
"661","2012-11-13",27.790001
"662","2012-11-14",27.370001
"663","2012-11-15",27.58
"664","2012-11-16",27.67
"665","2012-11-19",28.309999
"666","2012-11-20",27.75
"667","2012-11-21",28.07
"668","2012-11-23",28.25
"669","2012-11-26",28.450001
"670","2012-11-27",28.629999
"671","2012-11-28",28.65
"672","2012-11-29",28.780001
"673","2012-11-30",28.629999
"674","2012-12-03",28.889999
"675","2012-12-04",28.719999
"676","2012-12-05",29.08
"677","2012-12-06",29.17
"678","2012-12-07",29.059999
"679","2012-12-10",29.129999
"680","2012-12-11",29.18
"681","2012-12-12",28.860001
"682","2012-12-13",29.190001
"683","2012-12-14",28.59
"684","2012-12-17",29.280001
"685","2012-12-18",29.209999
"686","2012-12-19",29.200001
"687","2012-12-20",29.66
"688","2012-12-21",29.780001
"689","2012-12-24",30.02
"690","2012-12-26",29.67
"691","2012-12-27",29.690001
"692","2012-12-28",29.6
"693","2012-12-31",30.01
"694","2013-01-02",30.75
"695","2013-01-03",31.23
"696","2013-01-04",31.76
"697","2013-01-07",31.540001
"698","2013-01-08",31.68
"699","2013-01-09",31.719999
"700","2013-01-10",31.85
"701","2013-01-11",31.799999
"702","2013-01-14",31.950001
"703","2013-01-15",32.09
"704","2013-01-16",32.299999
"705","2013-01-17",32.560001
"706","2013-01-18",32.450001
"707","2013-01-22",32.869999
"708","2013-01-23",32.77
"709","2013-01-24",32.490002
"710","2013-01-25",32.610001
"711","2013-01-28",32.91
"712","2013-01-29",32.799999
"713","2013-01-30",32.799999
"714","2013-01-31",32.880001
"715","2013-02-01",33.07
"716","2013-02-04",32.830002
"717","2013-02-05",32.98
"718","2013-02-06",32.939999
"719","2013-02-07",32.549999
"720","2013-02-08",33.630001
"721","2013-02-11",33.310001
"722","2013-02-12",32.439999
"723","2013-02-13",32.330002
"724","2013-02-14",32.360001
"725","2013-02-15",32.470001
"726","2013-02-19",32.630001
"727","2013-02-20",32.189999
"728","2013-02-21",31.940001
"729","2013-02-22",31.940001
"730","2013-02-25",31.16
"731","2013-02-26",31.280001
"732","2013-02-27",31.5
"733","2013-02-28",31.469999
"734","2013-03-01",31.17
"735","2013-03-04",30.92
"736","2013-03-05",31.459999
"737","2013-03-06",31.690001
"738","2013-03-07",31.68
"739","2013-03-08",31.889999
"740","2013-03-11",32.040001
"741","2013-03-12",32.080002
"742","2013-03-13",32.18
"743","2013-03-14",32.650002
"744","2013-03-15",32.849998
"745","2013-03-18",32.630001
"746","2013-03-19",32.68
"747","2013-03-20",32.779999
"748","2013-03-21",32.549999
"749","2013-03-22",32.59
"750","2013-03-25",32.59
"751","2013-03-26",32.669998
"752","2013-03-27",32.59
"753","2013-03-28",32.779999
"754","2013-04-01",32.279999
"755","2013-04-02",32.18
"756","2013-04-03",31.82
"757","2013-04-04",31.780001
"758","2013-04-05",31.57
"759","2013-04-08",31.91
"760","2013-04-09",32.740002
"761","2013-04-10",32.990002
"762","2013-04-11",33.119999
"763","2013-04-12",33.040001
"764","2013-04-15",31.98
"765","2013-04-16",32.66
"766","2013-04-17",31.860001
"767","2013-04-18",31.66
"768","2013-04-19",32.150002
"769","2013-04-22",32.57
"770","2013-04-23",32.939999
"771","2013-04-24",33.41
"772","2013-04-25",33.689999
"773","2013-04-26",33.540001
"774","2013-04-29",33.889999
"775","2013-04-30",33.959999
"776","2013-05-01",33.139999
"777","2013-05-02",33.860001
"778","2013-05-03",34.549999
"779","2013-05-06",34.73
"780","2013-05-07",35.380001
"781","2013-05-08",34.669998
"782","2013-05-09",34.330002
"783","2013-05-10",34.580002
"784","2013-05-13",34.139999
"785","2013-05-14",34.59
"786","2013-05-15",34.82
"787","2013-05-16",34.48
"788","2013-05-17",34.540001
"789","2013-05-20",34.549999
"790","2013-05-21",34.560001
"791","2013-05-22",34.110001
"792","2013-05-23",34.189999
"793","2013-05-24",34.16
"794","2013-05-28",34.669998
"795","2013-05-29",35.650002
"796","2013-05-30",36.040001
"797","2013-05-31",35.220001
"798","2013-06-03",35.639999
"799","2013-06-04",35.75
"800","2013-06-05",35.310001
"801","2013-06-06",35.91
"802","2013-06-07",36.18
"803","2013-06-10",36.240002
"804","2013-06-11",35.849998
"805","2013-06-12",35.68
"806","2013-06-13",36.189999
"807","2013-06-14",35.790001
"808","2013-06-17",36.970001
"809","2013-06-18",37.540001
"810","2013-06-19",37.360001
"811","2013-06-20",37.27
"812","2013-06-21",37.130001
"813","2013-06-24",36.849998
"814","2013-06-25",36.880001
"815","2013-06-26",36.82
"816","2013-06-27",37.419998
"817","2013-06-28",37.439999
"818","2013-07-01",37.799999
"819","2013-07-02",37.740002
"820","2013-07-03",37.68
"821","2013-07-05",38.59
"822","2013-07-08",39.43
"823","2013-07-09",39.57
"824","2013-07-10",39.639999
"825","2013-07-11",40.099998
"826","2013-07-12",40.59
"827","2013-07-15",40.91
"828","2013-07-16",40.450001
"829","2013-07-17",40.200001
"830","2013-07-18",40.48
"831","2013-07-19",40.220001
"832","2013-07-22",40.880001
"833","2013-07-23",41.080002
"834","2013-07-24",40.759998
"835","2013-07-25",40.990002
"836","2013-07-26",40.880001
"837","2013-07-29",40.669998
"838","2013-07-30",40.639999
"839","2013-07-31",41.040001
"840","2013-08-01",42.279999
"841","2013-08-02",41.23
"842","2013-08-05",41.209999
"843","2013-08-06",41.009998
"844","2013-08-07",40.790001
"845","2013-08-08",40.75
"846","2013-08-09",40.509998
"847","2013-08-12",39.970001
"848","2013-08-13",40.110001
"849","2013-08-14",39.68
"850","2013-08-15",38.689999
"851","2013-08-16",38.77
"852","2013-08-19",38.450001
"853","2013-08-20",38.73
"854","2013-08-21",38.07
"855","2013-08-22",38.619999
"856","2013-08-23",38.630001
"857","2013-08-26",38.580002
"858","2013-08-27",37.419998
"859","2013-08-28",37.299999
"860","2013-08-29",37.82
"861","2013-08-30",37.130001
"862","2013-09-03",36.91
"863","2013-09-04",37.560001
"864","2013-09-05",37.669998
"865","2013-09-06",37.810001
"866","2013-09-09",38.290001
"867","2013-09-10",38.889999
"868","2013-09-11",39.16
"869","2013-09-12",39.25
"870","2013-09-13",39.470001
"871","2013-09-16",39.48
"872","2013-09-17",40.650002
"873","2013-09-18",40.669998
"874","2013-09-19",40.279999
"875","2013-09-20",40.369999
"876","2013-09-23",40.34
"877","2013-09-24",40.349998
"878","2013-09-25",40.32
"879","2013-09-26",40.330002
"880","2013-09-27",40.119999
"881","2013-09-30",40.34
"882","2013-10-01",40.77
"883","2013-10-02",40.599998
"884","2013-10-03",40.18
"885","2013-10-04",40.380001
"886","2013-10-07",39.82
"887","2013-10-08",39.200001
"888","2013-10-09",39.349998
"889","2013-10-10",40.48
"890","2013-10-11",41.27
"891","2013-10-14",41.5
"892","2013-10-15",41.009998
"893","2013-10-16",41.799999
"894","2013-10-17",42.48
"895","2013-10-18",43.09
"896","2013-10-21",43.23
"897","2013-10-22",43.34
"898","2013-10-23",43.119999
"899","2013-10-24",43.310001
"900","2013-10-25",43.630001
"901","2013-10-28",43.799999
"902","2013-10-29",43.970001
"903","2013-10-30",43.360001
"904","2013-10-31",42.950001
"905","2013-11-01",42.439999
"906","2013-11-04",42.59
"907","2013-11-05",42.490002
"908","2013-11-06",42.25
"909","2013-11-07",42.139999
"910","2013-11-08",42.639999
"911","2013-11-11",42.490002
"912","2013-11-12",42.400002
"913","2013-11-13",42.41
"914","2013-11-14",42.57
"915","2013-11-15",42.75
"916","2013-11-18",42.790001
"917","2013-11-19",42.349998
"918","2013-11-20",42.049999
"919","2013-11-21",42.650002
"920","2013-11-22",43.029999
"921","2013-11-25",42.970001
"922","2013-11-26",43.110001
"923","2013-11-27",43.189999
"924","2013-11-29",43.029999
"925","2013-12-02",42.75
"926","2013-12-03",42.580002
"927","2013-12-04",42.439999
"928","2013-12-05",42.529999
"929","2013-12-06",43.200001
"930","2013-12-09",43.369999
"931","2013-12-10",42.889999
"932","2013-12-11",41.990002
"933","2013-12-12",41.91
"934","2013-12-13",41.830002
"935","2013-12-16",42.639999
"936","2013-12-17",42.459999
"937","2013-12-18",43.200001
"938","2013-12-19",42.59
"939","2013-12-20",42.700001
"940","2013-12-23",43.099998
"941","2013-12-24",43.66
"942","2013-12-26",43.509998
"943","2013-12-27",43.650002
"944","2013-12-30",43.369999
"945","2013-12-31",42.91
"946","2014-01-02",42.400002
"947","2014-01-03",42.369999
"948","2014-01-06",42.400002
"949","2014-01-07",43.130001
"950","2014-01-08",42.959999
"951","2014-01-09",43.07
"952","2014-01-10",42.860001
"953","2014-01-13",42.209999
"954","2014-01-14",43.02
"955","2014-01-15",44.82
"956","2014-01-16",44.73
"957","2014-01-17",45.150002
"958","2014-01-21",44.959999
"959","2014-01-22",44.830002
"960","2014-01-23",44.23
"961","2014-01-24",43.23
"962","2014-01-27",42.52
"963","2014-01-28",42.709999
