"","date","OOMA"
"1002","2019-07-11",10.84
"1003","2019-07-12",11.64
"1004","2019-07-15",11.81
"1005","2019-07-16",11.93
"1006","2019-07-17",11.92
"1007","2019-07-18",12.15
"1008","2019-07-19",11.95
"1009","2019-07-22",11.97
"1010","2019-07-23",12.04
"1011","2019-07-24",12.24
"1012","2019-07-25",11.86
"1013","2019-07-26",12.2
"1014","2019-07-29",12.35
"1015","2019-07-30",12.4
"1016","2019-07-31",13.03
"1017","2019-08-01",13.23
"1018","2019-08-02",12.96
"1019","2019-08-05",11.78
"1020","2019-08-06",11.57
"1021","2019-08-07",11.36
"1022","2019-08-08",11.73
"1023","2019-08-09",11.76
"1024","2019-08-12",11.83
"1025","2019-08-13",11.96
"1026","2019-08-14",11.6
"1027","2019-08-15",11.64
"1028","2019-08-16",12.31
"1029","2019-08-19",11.82
"1030","2019-08-20",12.06
"1031","2019-08-21",12.34
"1032","2019-08-22",12.4
"1033","2019-08-23",11.8
"1034","2019-08-26",12.07
"1035","2019-08-27",12.04
"1036","2019-08-28",13
"1037","2019-08-29",12.71
"1038","2019-08-30",12.5
"1039","2019-09-03",11.86
"1040","2019-09-04",11.97
"1041","2019-09-05",11.8
"1042","2019-09-06",12
"1043","2019-09-09",12.11
"1044","2019-09-10",12.24
"1045","2019-09-11",12.61
"1046","2019-09-12",12.56
"1047","2019-09-13",12.46
"1048","2019-09-16",11.66
"1049","2019-09-17",10.96
"1050","2019-09-18",11.17
"1051","2019-09-19",10.84
"1052","2019-09-20",10.63
"1053","2019-09-23",10.52
"1054","2019-09-24",10.27
"1055","2019-09-25",10.55
"1056","2019-09-26",10.44
"1057","2019-09-27",10.9
"1058","2019-09-30",10.4
"1059","2019-10-01",10.72
"1060","2019-10-02",10.75
"1061","2019-10-03",10.77
"1062","2019-10-04",11.04
"1063","2019-10-07",10.99
"1064","2019-10-08",10.8
"1065","2019-10-09",11
"1066","2019-10-10",10.88
"1067","2019-10-11",11.22
"1068","2019-10-14",10.98
"1069","2019-10-15",11.1
"1070","2019-10-16",11.05
"1071","2019-10-17",11.35
"1072","2019-10-18",11.5
"1073","2019-10-21",11.58
"1074","2019-10-22",11.46
"1075","2019-10-23",11.38
"1076","2019-10-24",11.34
"1077","2019-10-25",11.43
"1078","2019-10-28",11.63
"1079","2019-10-29",11.47
"1080","2019-10-30",11.23
"1081","2019-10-31",11.35
"1082","2019-11-01",11.26
"1083","2019-11-04",11.35
"1084","2019-11-05",11.5
"1085","2019-11-06",11.61
"1086","2019-11-07",11.53
"1087","2019-11-08",11.56
"1088","2019-11-11",11.54
"1089","2019-11-12",11.66
"1090","2019-11-13",11.83
"1091","2019-11-14",11.74
"1092","2019-11-15",11.7
"1093","2019-11-18",11.63
"1094","2019-11-19",11.42
"1095","2019-11-20",11.11
"1096","2019-11-21",11.15
"1097","2019-11-22",12.05
"1098","2019-11-25",13.13
"1099","2019-11-26",13.43
"1100","2019-11-27",13.6
"1101","2019-11-29",13.88
"1102","2019-12-02",13.85
"1103","2019-12-03",13.87
"1104","2019-12-04",13.91
"1105","2019-12-05",13.84
"1106","2019-12-06",13.72
"1107","2019-12-09",13.81
"1108","2019-12-10",13.9
"1109","2019-12-11",13.74
"1110","2019-12-12",13.36
"1111","2019-12-13",13.44
"1112","2019-12-16",13.12
"1113","2019-12-17",13.02
"1114","2019-12-18",12.88
"1115","2019-12-19",12.99
"1116","2019-12-20",13.86
"1117","2019-12-23",13.63
"1118","2019-12-24",13.61
"1119","2019-12-26",13.46
"1120","2019-12-27",13.31
"1121","2019-12-30",13.03
"1122","2019-12-31",13.23
"1123","2020-01-02",12.99
"1124","2020-01-03",12.68
"1125","2020-01-06",12.68
"1126","2020-01-07",12.43
"1127","2020-01-08",12.34
"1128","2020-01-09",12.47
"1129","2020-01-10",12.66
"1130","2020-01-13",12.85
"1131","2020-01-14",13.05
"1132","2020-01-15",13.61
"1133","2020-01-16",13.96
"1134","2020-01-17",13.99
"1135","2020-01-21",14.03
"1136","2020-01-22",13.66
"1137","2020-01-23",13.21
"1138","2020-01-24",12.72
"1139","2020-01-27",12.98
"1140","2020-01-28",13.38
"1141","2020-01-29",13.01
"1142","2020-01-30",13.08
"1143","2020-01-31",13.13
"1144","2020-02-03",13.22
"1145","2020-02-04",13.27
"1146","2020-02-05",13.62
"1147","2020-02-06",13.68
"1148","2020-02-07",13.68
"1149","2020-02-10",13.62
"1150","2020-02-11",13.6
"1151","2020-02-12",13.51
"1152","2020-02-13",13.68
"1153","2020-02-14",13.67
"1154","2020-02-18",13.54
"1155","2020-02-19",13.83
"1156","2020-02-20",13.81
"1157","2020-02-21",13.38
"1158","2020-02-24",12.97
"1159","2020-02-25",12.86
"1160","2020-02-26",12.69
"1161","2020-02-27",12.66
"1162","2020-02-28",12.83
"1163","2020-03-02",13.14
"1164","2020-03-03",13.11
"1165","2020-03-04",13.7
"1166","2020-03-05",13.76
"1167","2020-03-06",15.26
"1168","2020-03-09",13.81
"1169","2020-03-10",14.55
"1170","2020-03-11",13.7
"1171","2020-03-12",11.48
"1172","2020-03-13",11.74
"1173","2020-03-16",10.52
"1174","2020-03-17",10.18
"1175","2020-03-18",7.95
"1176","2020-03-19",9.34
"1177","2020-03-20",8.7
"1178","2020-03-23",8.74
"1179","2020-03-24",10.08
"1180","2020-03-25",9.85
"1181","2020-03-26",10.5
"1182","2020-03-27",11.31
"1183","2020-03-30",11.68
"1184","2020-03-31",11.93
"1185","2020-04-01",11.45
"1186","2020-04-02",10.35
"1187","2020-04-03",11.06
"1188","2020-04-06",11.2
"1189","2020-04-07",11.2
"1190","2020-04-08",11.44
"1191","2020-04-09",12.95
"1192","2020-04-13",13.22
"1193","2020-04-14",12.73
"1194","2020-04-15",12.23
"1195","2020-04-16",11.22
"1196","2020-04-17",11.37
"1197","2020-04-20",11.57
"1198","2020-04-21",12.07
"1199","2020-04-22",11.8
"1200","2020-04-23",11.74
"1201","2020-04-24",12.15
"1202","2020-04-27",11.82
"1203","2020-04-28",11.91
"1204","2020-04-29",11.94
"1205","2020-04-30",11.66
"1206","2020-05-01",11.11
"1207","2020-05-04",11.07
"1208","2020-05-05",11.06
"1209","2020-05-06",11.22
"1210","2020-05-07",11.28
"1211","2020-05-08",11.7
"1212","2020-05-11",12.66
"1213","2020-05-12",12.36
"1214","2020-05-13",11.11
"1215","2020-05-14",11.02
"1216","2020-05-15",11.3
"1217","2020-05-18",11.63
"1218","2020-05-19",11.2
"1219","2020-05-20",11.38
"1220","2020-05-21",11.7
"1221","2020-05-22",12.45
"1222","2020-05-26",13.43
"1223","2020-05-27",14.24
"1224","2020-05-28",12.74
"1225","2020-05-29",12.54
"1226","2020-06-01",12.99
"1227","2020-06-02",13.37
"1228","2020-06-03",13.42
"1229","2020-06-04",13.16
"1230","2020-06-05",13.73
"1231","2020-06-08",13.44
"1232","2020-06-09",13.58
"1233","2020-06-10",13.2
"1234","2020-06-11",12.53
"1235","2020-06-12",12.66
"1236","2020-06-15",13.18
"1237","2020-06-16",13.42
"1238","2020-06-17",13.61
"1239","2020-06-18",13.7
"1240","2020-06-19",13.74
"1241","2020-06-22",13.98
"1242","2020-06-23",13.82
"1243","2020-06-24",13.9
"1244","2020-06-25",15.08
"1245","2020-06-26",15.66
"1246","2020-06-29",15.49
"1247","2020-06-30",16.48
"1248","2020-07-01",18.059999
"1249","2020-07-02",18.690001
"1250","2020-07-06",16.700001
"1251","2020-07-07",16.049999
"1252","2020-07-08",18.02
"1253","2020-07-09",17.76
"1254","2020-07-10",17
"1255","2020-07-13",16.030001
"1256","2020-07-14",16.34
"1257","2020-07-15",15.92
"1258","2020-07-16",15.47
"1259","2020-07-17",16.15
"1260","2020-07-20",15.9
"1261","2020-07-21",15.99
"1262","2020-07-22",15.91
"1263","2020-07-23",15.9
"1264","2020-07-24",15.11
"1265","2020-07-27",15.99
"1266","2020-07-28",15.84
"1267","2020-07-29",15.59
"1268","2020-07-30",15.62
"1269","2020-07-31",15.14
"1270","2020-08-03",16.059999
"1271","2020-08-04",16.27
"1272","2020-08-05",16.309999
"1273","2020-08-06",16
"1274","2020-08-07",15.97
"1275","2020-08-10",16.459999
"1276","2020-08-11",16.52
"1277","2020-08-12",16.309999
"1278","2020-08-13",16.74
"1279","2020-08-14",16.4
"1280","2020-08-17",17.59
"1281","2020-08-18",17.9
"1282","2020-08-19",17.459999
"1283","2020-08-20",17.18
"1284","2020-08-21",16.719999
"1285","2020-08-24",15.07
"1286","2020-08-25",15.96
"1287","2020-08-26",15.31
"1288","2020-08-27",14.66
"1289","2020-08-28",14.2
"1290","2020-08-31",13.64
"1291","2020-09-01",13.87
"1292","2020-09-02",14.17
"1293","2020-09-03",13.51
"1294","2020-09-04",13.27
"1295","2020-09-08",13.21
"1296","2020-09-09",13.07
"1297","2020-09-10",13.2
"1298","2020-09-11",13.34
"1299","2020-09-14",13.36
"1300","2020-09-15",13.38
"1301","2020-09-16",13.21
"1302","2020-09-17",13.1
"1303","2020-09-18",13.03
"1304","2020-09-21",12.94
"1305","2020-09-22",13.27
"1306","2020-09-23",12.76
"1307","2020-09-24",12.78
"1308","2020-09-25",12.97
"1309","2020-09-28",13.13
"1310","2020-09-29",13.25
"1311","2020-09-30",13.05
"1312","2020-10-01",13.4
"1313","2020-10-02",13.06
"1314","2020-10-05",13.26
"1315","2020-10-06",13.43
"1316","2020-10-07",13.67
"1317","2020-10-08",13.53
"1318","2020-10-09",13.73
"1319","2020-10-12",14.17
"1320","2020-10-13",14.4
"1321","2020-10-14",14.11
"1322","2020-10-15",14.71
"1323","2020-10-16",14.78
"1324","2020-10-19",14.56
"1325","2020-10-20",14.78
"1326","2020-10-21",14.58
"1327","2020-10-22",14.93
"1328","2020-10-23",14.91
"1329","2020-10-26",14.5
"1330","2020-10-27",14.37
"1331","2020-10-28",14.17
"1332","2020-10-29",14.15
"1333","2020-10-30",14.11
"1334","2020-11-02",13.51
"1335","2020-11-03",13.63
"1336","2020-11-04",13.79
"1337","2020-11-05",13.42
"1338","2020-11-06",13.2
"1339","2020-11-09",13.47
"1340","2020-11-10",13.99
"1341","2020-11-11",14
"1342","2020-11-12",13.92
"1343","2020-11-13",14.07
"1344","2020-11-16",14.32
"1345","2020-11-17",14.67
"1346","2020-11-18",14.77
"1347","2020-11-19",14.99
"1348","2020-11-20",16.280001
"1349","2020-11-23",16.469999
"1350","2020-11-24",15.53
"1351","2020-11-25",15.42
"1352","2020-11-27",15.41
