"","date","CNTY"
"1003","2010-12-23",2.49
"1004","2010-12-27",2.46
"1005","2010-12-28",2.41
"1006","2010-12-29",2.42
"1007","2010-12-30",2.45
"1008","2010-12-31",2.44
"1009","2011-01-03",2.59
"1010","2011-01-04",2.62
"1011","2011-01-05",2.5
"1012","2011-01-06",2.5
"1013","2011-01-07",2.48
"1014","2011-01-10",2.51
"1015","2011-01-11",2.57
"1016","2011-01-12",2.61
"1017","2011-01-13",2.57
"1018","2011-01-14",2.59
"1019","2011-01-18",2.69
"1020","2011-01-19",2.57
"1021","2011-01-20",2.55
"1022","2011-01-21",2.6
"1023","2011-01-24",2.56
"1024","2011-01-25",2.57
"1025","2011-01-26",2.58
"1026","2011-01-27",2.54
"1027","2011-01-28",2.57
"1028","2011-01-31",2.56
"1029","2011-02-01",2.55
"1030","2011-02-02",2.49
"1031","2011-02-03",2.57
"1032","2011-02-04",2.54
"1033","2011-02-07",2.6
"1034","2011-02-08",2.67
"1035","2011-02-09",2.62
"1036","2011-02-10",2.66
"1037","2011-02-11",2.56
"1038","2011-02-14",2.69
"1039","2011-02-15",2.7
"1040","2011-02-16",2.76
"1041","2011-02-17",2.77
"1042","2011-02-18",2.78
"1043","2011-02-22",2.71
"1044","2011-02-23",2.65
"1045","2011-02-24",2.53
"1046","2011-02-25",2.55
"1047","2011-02-28",2.6
"1048","2011-03-01",2.56
"1049","2011-03-02",2.58
"1050","2011-03-03",2.6
"1051","2011-03-04",2.64
"1052","2011-03-07",2.71
"1053","2011-03-08",2.79
"1054","2011-03-09",2.86
"1055","2011-03-10",2.82
"1056","2011-03-11",2.75
"1057","2011-03-14",2.82
"1058","2011-03-15",2.75
"1059","2011-03-16",2.79
"1060","2011-03-17",2.79
"1061","2011-03-18",2.96
"1062","2011-03-21",2.91
"1063","2011-03-22",2.93
"1064","2011-03-23",2.95
"1065","2011-03-24",2.94
"1066","2011-03-25",2.92
"1067","2011-03-28",2.9
"1068","2011-03-29",2.98
"1069","2011-03-30",2.97
"1070","2011-03-31",2.98
"1071","2011-04-01",2.87
"1072","2011-04-04",2.87
"1073","2011-04-05",2.97
"1074","2011-04-06",3
"1075","2011-04-07",3.37
"1076","2011-04-08",3.15
"1077","2011-04-11",3.05
"1078","2011-04-12",3.15
"1079","2011-04-13",3.19
"1080","2011-04-14",3.2
"1081","2011-04-15",3.29
"1082","2011-04-18",3.26
"1083","2011-04-19",3.3
"1084","2011-04-20",3.28
"1085","2011-04-21",3.18
"1086","2011-04-25",3.06
"1087","2011-04-26",2.88
"1088","2011-04-27",3.06
"1089","2011-04-28",2.98
"1090","2011-04-29",3
"1091","2011-05-02",3.02
"1092","2011-05-03",2.96
"1093","2011-05-04",2.99
"1094","2011-05-05",2.99
"1095","2011-05-06",2.91
"1096","2011-05-09",3
"1097","2011-05-10",2.98
"1098","2011-05-11",2.96
"1099","2011-05-12",2.98
"1100","2011-05-13",3.01
"1101","2011-05-16",3.02
"1102","2011-05-17",3
"1103","2011-05-18",3.12
"1104","2011-05-19",2.95
"1105","2011-05-20",2.88
"1106","2011-05-23",2.8
"1107","2011-05-24",2.92
"1108","2011-05-25",2.91
"1109","2011-05-26",2.93
"1110","2011-05-27",2.9
"1111","2011-05-31",2.84
"1112","2011-06-01",2.91
"1113","2011-06-02",2.88
"1114","2011-06-03",2.87
"1115","2011-06-06",2.71
"1116","2011-06-07",2.61
"1117","2011-06-08",2.69
"1118","2011-06-09",2.7
"1119","2011-06-10",2.75
"1120","2011-06-13",2.65
"1121","2011-06-14",2.67
"1122","2011-06-15",2.7
"1123","2011-06-16",2.68
"1124","2011-06-17",2.81
"1125","2011-06-20",2.8
"1126","2011-06-21",2.84
"1127","2011-06-22",2.78
"1128","2011-06-23",2.72
"1129","2011-06-24",2.73
"1130","2011-06-27",2.8
"1131","2011-06-28",2.76
"1132","2011-06-29",2.77
"1133","2011-06-30",2.78
"1134","2011-07-01",2.82
"1135","2011-07-05",2.71
"1136","2011-07-06",2.68
"1137","2011-07-07",2.71
"1138","2011-07-08",2.7
"1139","2011-07-11",2.58
"1140","2011-07-12",2.61
"1141","2011-07-13",2.71
"1142","2011-07-14",2.69
"1143","2011-07-15",2.75
"1144","2011-07-18",2.66
"1145","2011-07-19",2.64
"1146","2011-07-20",2.81
"1147","2011-07-21",2.9
"1148","2011-07-22",2.91
"1149","2011-07-25",2.9
"1150","2011-07-26",2.83
"1151","2011-07-27",2.92
"1152","2011-07-28",2.81
"1153","2011-07-29",2.9
"1154","2011-08-01",2.82
"1155","2011-08-02",2.81
"1156","2011-08-03",2.75
"1157","2011-08-04",2.67
"1158","2011-08-05",2.66
"1159","2011-08-08",2.4
"1160","2011-08-09",2.46
"1161","2011-08-10",2.45
"1162","2011-08-11",2.57
"1163","2011-08-12",2.68
"1164","2011-08-15",2.78
"1165","2011-08-16",2.83
"1166","2011-08-17",2.8
"1167","2011-08-18",2.66
"1168","2011-08-19",2.61
"1169","2011-08-22",2.7
"1170","2011-08-23",2.7
"1171","2011-08-24",2.74
"1172","2011-08-25",2.7
"1173","2011-08-26",2.83
"1174","2011-08-29",2.89
"1175","2011-08-30",2.95
"1176","2011-08-31",2.79
"1177","2011-09-01",2.8
"1178","2011-09-02",2.77
"1179","2011-09-06",2.7
"1180","2011-09-07",2.75
"1181","2011-09-08",2.78
"1182","2011-09-09",2.78
"1183","2011-09-12",2.74
"1184","2011-09-13",2.78
"1185","2011-09-14",2.7
"1186","2011-09-15",2.8
"1187","2011-09-16",2.8
"1188","2011-09-19",2.8
"1189","2011-09-20",2.79
"1190","2011-09-21",2.67
"1191","2011-09-22",2.62
"1192","2011-09-23",2.67
"1193","2011-09-26",2.61
"1194","2011-09-27",2.62
"1195","2011-09-28",2.51
"1196","2011-09-29",2.62
"1197","2011-09-30",2.62
"1198","2011-10-03",2.4
"1199","2011-10-04",2.12
"1200","2011-10-05",2.32
"1201","2011-10-06",2.21
"1202","2011-10-07",2.3
"1203","2011-10-10",2.5
"1204","2011-10-11",2.54
"1205","2011-10-12",2.7
"1206","2011-10-13",2.63
"1207","2011-10-14",2.52
"1208","2011-10-17",2.55
"1209","2011-10-18",2.57
"1210","2011-10-19",2.5
"1211","2011-10-20",2.45
"1212","2011-10-21",2.42
"1213","2011-10-24",2.37
"1214","2011-10-25",2.3
"1215","2011-10-26",2.32
"1216","2011-10-27",2.45
"1217","2011-10-28",2.55
"1218","2011-10-31",2.55
"1219","2011-11-01",2.45
"1220","2011-11-02",2.49
"1221","2011-11-03",2.52
"1222","2011-11-04",2.41
"1223","2011-11-07",2.56
"1224","2011-11-08",2.7
"1225","2011-11-09",2.74
"1226","2011-11-10",2.75
"1227","2011-11-11",2.74
"1228","2011-11-14",2.62
"1229","2011-11-15",2.7
"1230","2011-11-16",2.74
"1231","2011-11-17",2.74
"1232","2011-11-18",2.63
"1233","2011-11-21",2.56
"1234","2011-11-22",2.48
"1235","2011-11-23",2.46
"1236","2011-11-25",2.47
"1237","2011-11-28",2.43
"1238","2011-11-29",2.4
"1239","2011-11-30",2.35
"1240","2011-12-01",2.38
"1241","2011-12-02",2.44
"1242","2011-12-05",2.49
"1243","2011-12-06",2.43
"1244","2011-12-07",2.5
"1245","2011-12-08",2.4
"1246","2011-12-09",2.49
"1247","2011-12-12",2.32
"1248","2011-12-13",2.35
"1249","2011-12-14",2.32
"1250","2011-12-15",2.3
"1251","2011-12-16",2.31
"1252","2011-12-19",2.3
"1253","2011-12-20",2.3
"1254","2011-12-21",2.4
"1255","2011-12-22",2.37
"1256","2011-12-23",2.45
"1257","2011-12-27",2.46
"1258","2011-12-28",2.42
"1259","2011-12-29",2.5
"1260","2011-12-30",2.53
"1261","2012-01-03",2.73
"1262","2012-01-04",2.63
"1263","2012-01-05",2.67
"1264","2012-01-06",2.77
"1265","2012-01-09",2.68
"1266","2012-01-10",2.6
"1267","2012-01-11",2.55
"1268","2012-01-12",2.59
"1269","2012-01-13",2.6
"1270","2012-01-17",2.55
"1271","2012-01-18",2.5
"1272","2012-01-19",2.65
"1273","2012-01-20",2.51
"1274","2012-01-23",2.52
"1275","2012-01-24",2.5
"1276","2012-01-25",2.54
"1277","2012-01-26",2.51
"1278","2012-01-27",2.53
"1279","2012-01-30",2.55
"1280","2012-01-31",2.58
"1281","2012-02-01",2.56
"1282","2012-02-02",2.55
"1283","2012-02-03",2.57
"1284","2012-02-06",2.5
"1285","2012-02-07",2.56
"1286","2012-02-08",2.64
"1287","2012-02-09",2.65
"1288","2012-02-10",2.72
"1289","2012-02-13",2.81
"1290","2012-02-14",2.64
"1291","2012-02-15",2.72
"1292","2012-02-16",2.76
"1293","2012-02-17",2.75
"1294","2012-02-21",2.87
"1295","2012-02-22",2.88
"1296","2012-02-23",2.87
"1297","2012-02-24",2.82
"1298","2012-02-27",2.9
"1299","2012-02-28",2.84
"1300","2012-02-29",2.8
"1301","2012-03-01",2.91
"1302","2012-03-02",2.86
"1303","2012-03-05",2.83
"1304","2012-03-06",2.79
"1305","2012-03-07",2.75
"1306","2012-03-08",2.84
"1307","2012-03-09",2.77
"1308","2012-03-12",2.73
"1309","2012-03-13",2.84
"1310","2012-03-14",2.81
"1311","2012-03-15",2.77
"1312","2012-03-16",2.95
"1313","2012-03-19",2.88
"1314","2012-03-20",2.97
"1315","2012-03-21",2.93
"1316","2012-03-22",3.01
"1317","2012-03-23",3.02
"1318","2012-03-26",3.02
"1319","2012-03-27",3.07
"1320","2012-03-28",3.06
"1321","2012-03-29",2.91
"1322","2012-03-30",2.87
"1323","2012-04-02",2.88
"1324","2012-04-03",2.89
"1325","2012-04-04",3
"1326","2012-04-05",2.67
"1327","2012-04-09",2.87
"1328","2012-04-10",2.85
"1329","2012-04-11",2.78
"1330","2012-04-12",2.89
"1331","2012-04-13",2.84
"1332","2012-04-16",2.72
"1333","2012-04-17",2.83
"1334","2012-04-18",2.9
"1335","2012-04-19",2.8
"1336","2012-04-20",2.94
"1337","2012-04-23",2.95
"1338","2012-04-24",2.96
"1339","2012-04-25",2.85
"1340","2012-04-26",2.99
"1341","2012-04-27",2.98
"1342","2012-04-30",2.95
"1343","2012-05-01",2.99
"1344","2012-05-02",3.06
"1345","2012-05-03",3.09
"1346","2012-05-04",3.02
"1347","2012-05-07",3.08
"1348","2012-05-08",3.15
"1349","2012-05-09",3.14
"1350","2012-05-10",3.02
"1351","2012-05-11",2.94
"1352","2012-05-14",2.98
"1353","2012-05-15",2.87
"1354","2012-05-16",2.98
"1355","2012-05-17",3.03
"1356","2012-05-18",2.91
"1357","2012-05-21",2.8
"1358","2012-05-22",2.95
"1359","2012-05-23",2.9
"1360","2012-05-24",3
"1361","2012-05-25",2.95
"1362","2012-05-29",2.97
"1363","2012-05-30",2.85
"1364","2012-05-31",2.92
"1365","2012-06-01",2.78
"1366","2012-06-04",2.75
"1367","2012-06-05",2.68
"1368","2012-06-06",2.64
"1369","2012-06-07",2.63
"1370","2012-06-08",2.63
"1371","2012-06-11",2.61
"1372","2012-06-12",2.62
"1373","2012-06-13",2.55
"1374","2012-06-14",2.55
"1375","2012-06-15",2.62
"1376","2012-06-18",2.61
"1377","2012-06-19",2.57
"1378","2012-06-20",2.64
"1379","2012-06-21",2.64
"1380","2012-06-22",2.71
"1381","2012-06-25",2.61
"1382","2012-06-26",2.62
"1383","2012-06-27",2.64
"1384","2012-06-28",2.65
"1385","2012-06-29",2.72
"1386","2012-07-02",2.71
"1387","2012-07-03",2.81
"1388","2012-07-05",2.93
"1389","2012-07-06",2.86
"1390","2012-07-09",2.81
"1391","2012-07-10",2.85
"1392","2012-07-11",2.8
"1393","2012-07-12",2.8
"1394","2012-07-13",2.83
"1395","2012-07-16",2.77
"1396","2012-07-17",2.7
"1397","2012-07-18",2.72
"1398","2012-07-19",2.73
"1399","2012-07-20",2.67
"1400","2012-07-23",2.7
"1401","2012-07-24",2.72
"1402","2012-07-25",2.76
"1403","2012-07-26",2.7
"1404","2012-07-27",2.7
"1405","2012-07-30",2.74
"1406","2012-07-31",2.73
"1407","2012-08-01",2.75
"1408","2012-08-02",2.71
"1409","2012-08-03",2.72
"1410","2012-08-06",2.74
"1411","2012-08-07",2.76
"1412","2012-08-08",2.64
"1413","2012-08-09",2.61
"1414","2012-08-10",2.63
"1415","2012-08-13",2.6
"1416","2012-08-14",2.51
"1417","2012-08-15",2.53
"1418","2012-08-16",2.59
"1419","2012-08-17",2.59
"1420","2012-08-20",2.59
"1421","2012-08-21",2.58
"1422","2012-08-22",2.61
"1423","2012-08-23",2.59
"1424","2012-08-24",2.61
"1425","2012-08-27",2.63
"1426","2012-08-28",2.6
"1427","2012-08-29",2.68
"1428","2012-08-30",2.68
"1429","2012-08-31",2.63
"1430","2012-09-04",2.67
"1431","2012-09-05",2.63
"1432","2012-09-06",2.65
"1433","2012-09-07",2.73
"1434","2012-09-10",2.66
"1435","2012-09-11",2.69
"1436","2012-09-12",2.68
"1437","2012-09-13",2.65
"1438","2012-09-14",2.74
"1439","2012-09-17",2.73
"1440","2012-09-18",2.67
"1441","2012-09-19",2.68
"1442","2012-09-20",2.74
"1443","2012-09-21",2.72
"1444","2012-09-24",2.67
"1445","2012-09-25",2.62
"1446","2012-09-26",2.67
"1447","2012-09-27",2.63
"1448","2012-09-28",2.65
"1449","2012-10-01",2.7
"1450","2012-10-02",2.64
"1451","2012-10-03",2.6
"1452","2012-10-04",2.63
"1453","2012-10-05",2.63
"1454","2012-10-08",2.59
"1455","2012-10-09",2.6
"1456","2012-10-10",2.59
"1457","2012-10-11",2.68
"1458","2012-10-12",2.87
"1459","2012-10-15",2.9
"1460","2012-10-16",2.9
"1461","2012-10-17",2.99
"1462","2012-10-18",2.92
"1463","2012-10-19",2.89
"1464","2012-10-22",2.83
"1465","2012-10-23",2.87
"1466","2012-10-24",2.88
"1467","2012-10-25",2.8
"1468","2012-10-26",2.89
"1469","2012-10-31",2.95
"1470","2012-11-01",2.84
"1471","2012-11-02",2.84
"1472","2012-11-05",2.84
"1473","2012-11-06",2.87
"1474","2012-11-07",2.67
"1475","2012-11-08",2.6
"1476","2012-11-09",2.67
"1477","2012-11-12",2.73
"1478","2012-11-13",2.69
"1479","2012-11-14",2.58
"1480","2012-11-15",2.63
"1481","2012-11-16",2.67
"1482","2012-11-19",2.64
"1483","2012-11-20",2.7
"1484","2012-11-21",2.85
"1485","2012-11-23",2.75
"1486","2012-11-26",2.7
"1487","2012-11-27",2.74
"1488","2012-11-28",2.65
"1489","2012-11-29",2.69
"1490","2012-11-30",2.65
"1491","2012-12-03",2.58
"1492","2012-12-04",2.5
"1493","2012-12-05",2.66
"1494","2012-12-06",2.56
"1495","2012-12-07",2.72
"1496","2012-12-10",2.72
"1497","2012-12-11",2.78
"1498","2012-12-12",2.7
"1499","2012-12-13",2.73
"1500","2012-12-14",2.72
"1501","2012-12-17",2.77
"1502","2012-12-18",2.83
"1503","2012-12-19",2.81
"1504","2012-12-20",2.78
"1505","2012-12-21",2.89
"1506","2012-12-24",2.86
"1507","2012-12-26",2.79
"1508","2012-12-27",2.75
"1509","2012-12-28",2.8
"1510","2012-12-31",2.84
"1511","2013-01-02",2.81
"1512","2013-01-03",2.86
"1513","2013-01-04",2.88
"1514","2013-01-07",2.93
"1515","2013-01-08",2.87
"1516","2013-01-09",2.86
"1517","2013-01-10",2.86
"1518","2013-01-11",2.93
"1519","2013-01-14",2.92
"1520","2013-01-15",2.91
"1521","2013-01-16",2.85
"1522","2013-01-17",2.95
"1523","2013-01-18",2.97
"1524","2013-01-22",2.92
"1525","2013-01-23",2.98
"1526","2013-01-24",2.96
"1527","2013-01-25",2.96
"1528","2013-01-28",3
"1529","2013-01-29",2.93
"1530","2013-01-30",2.97
"1531","2013-01-31",2.95
"1532","2013-02-01",2.99
"1533","2013-02-04",2.99
"1534","2013-02-05",3.11
"1535","2013-02-06",3.12
"1536","2013-02-07",3.14
"1537","2013-02-08",3.12
"1538","2013-02-11",3.05
"1539","2013-02-12",3.04
"1540","2013-02-13",3
"1541","2013-02-14",3.1
"1542","2013-02-15",3.09
"1543","2013-02-19",2.95
"1544","2013-02-20",3.01
"1545","2013-02-21",2.98
"1546","2013-02-22",2.94
"1547","2013-02-25",2.92
"1548","2013-02-26",2.88
"1549","2013-02-27",2.85
"1550","2013-02-28",2.91
"1551","2013-03-01",2.99
"1552","2013-03-04",2.94
"1553","2013-03-05",2.93
"1554","2013-03-06",2.9
"1555","2013-03-07",2.9
"1556","2013-03-08",2.97
"1557","2013-03-11",3.07
"1558","2013-03-12",2.99
"1559","2013-03-13",2.95
"1560","2013-03-14",2.98
"1561","2013-03-15",2.91
"1562","2013-03-18",2.85
"1563","2013-03-19",2.75
"1564","2013-03-20",2.89
"1565","2013-03-21",2.99
"1566","2013-03-22",2.97
"1567","2013-03-25",2.98
"1568","2013-03-26",2.98
"1569","2013-03-27",2.93
"1570","2013-03-28",2.86
"1571","2013-04-01",2.94
"1572","2013-04-02",2.99
"1573","2013-04-03",3.02
"1574","2013-04-04",3
"1575","2013-04-05",2.93
"1576","2013-04-08",2.93
"1577","2013-04-09",2.96
"1578","2013-04-10",2.95
"1579","2013-04-11",2.94
"1580","2013-04-12",2.96
"1581","2013-04-15",2.93
"1582","2013-04-16",2.99
"1583","2013-04-17",2.95
"1584","2013-04-18",2.95
"1585","2013-04-19",2.96
"1586","2013-04-22",2.92
"1587","2013-04-23",3
"1588","2013-04-24",2.99
"1589","2013-04-25",2.95
"1590","2013-04-26",2.95
"1591","2013-04-29",2.9
"1592","2013-04-30",2.92
"1593","2013-05-01",2.9
"1594","2013-05-02",2.92
"1595","2013-05-03",2.9
"1596","2013-05-06",2.9
"1597","2013-05-07",2.93
"1598","2013-05-08",2.89
"1599","2013-05-09",2.91
"1600","2013-05-10",2.94
"1601","2013-05-13",2.92
"1602","2013-05-14",3
"1603","2013-05-15",3.2
"1604","2013-05-16",3.14
"1605","2013-05-17",3.17
"1606","2013-05-20",3.15
"1607","2013-05-21",3.08
"1608","2013-05-22",3.13
"1609","2013-05-23",3.19
"1610","2013-05-24",3.2
"1611","2013-05-28",3.36
"1612","2013-05-29",3.25
"1613","2013-05-30",3.33
"1614","2013-05-31",3.4
"1615","2013-06-03",3.46
"1616","2013-06-04",3.4
"1617","2013-06-05",3.39
"1618","2013-06-06",3.41
"1619","2013-06-07",3.55
"1620","2013-06-10",3.71
"1621","2013-06-11",3.7
"1622","2013-06-12",3.4
"1623","2013-06-13",3.53
"1624","2013-06-14",3.39
"1625","2013-06-17",3.35
"1626","2013-06-18",3.34
"1627","2013-06-19",3.3
"1628","2013-06-20",3.41
"1629","2013-06-21",3.43
"1630","2013-06-24",3.25
"1631","2013-06-25",3.26
"1632","2013-06-26",3.26
"1633","2013-06-27",3.32
"1634","2013-06-28",3.46
"1635","2013-07-01",3.39
"1636","2013-07-02",3.51
"1637","2013-07-03",3.7
"1638","2013-07-05",3.69
"1639","2013-07-08",3.74
"1640","2013-07-09",3.76
"1641","2013-07-10",3.72
"1642","2013-07-11",3.75
"1643","2013-07-12",3.69
"1644","2013-07-15",3.71
"1645","2013-07-16",3.72
"1646","2013-07-17",3.69
"1647","2013-07-18",3.68
"1648","2013-07-19",3.7
"1649","2013-07-22",3.74
"1650","2013-07-23",3.76
"1651","2013-07-24",3.7
"1652","2013-07-25",3.72
"1653","2013-07-26",3.72
"1654","2013-07-29",3.75
"1655","2013-07-30",3.75
"1656","2013-07-31",3.75
"1657","2013-08-01",3.78
"1658","2013-08-02",3.76
"1659","2013-08-05",3.74
"1660","2013-08-06",3.76
"1661","2013-08-07",3.69
"1662","2013-08-08",3.65
"1663","2013-08-09",3.63
"1664","2013-08-12",3.64
"1665","2013-08-13",3.6
"1666","2013-08-14",4.15
"1667","2013-08-15",4.14
"1668","2013-08-16",4.31
"1669","2013-08-19",4.36
"1670","2013-08-20",4.49
"1671","2013-08-21",4.74
"1672","2013-08-22",5.13
"1673","2013-08-23",5.38
"1674","2013-08-26",5.18
"1675","2013-08-27",5.07
"1676","2013-08-28",5.34
"1677","2013-08-29",5.04
"1678","2013-08-30",5.19
"1679","2013-09-03",5.45
"1680","2013-09-04",5.65
"1681","2013-09-05",5.57
"1682","2013-09-06",5.53
"1683","2013-09-09",5.59
"1684","2013-09-10",5.59
"1685","2013-09-11",5.59
"1686","2013-09-12",5.82
"1687","2013-09-13",5.81
"1688","2013-09-16",5.19
"1689","2013-09-17",5.56
"1690","2013-09-18",5.79
"1691","2013-09-19",5.91
"1692","2013-09-20",5.91
"1693","2013-09-23",5.99
"1694","2013-09-24",5.89
"1695","2013-09-25",5.8
"1696","2013-09-26",6.03
"1697","2013-09-27",5.92
"1698","2013-09-30",5.72
"1699","2013-10-01",6.15
"1700","2013-10-02",6.04
"1701","2013-10-03",5.86
"1702","2013-10-04",5.98
"1703","2013-10-07",5.82
"1704","2013-10-08",5.41
"1705","2013-10-09",5.12
"1706","2013-10-10",5.41
"1707","2013-10-11",5.31
"1708","2013-10-14",5.41
"1709","2013-10-15",5.47
"1710","2013-10-16",5.55
"1711","2013-10-17",5.95
"1712","2013-10-18",5.77
"1713","2013-10-21",6.05
"1714","2013-10-22",5.75
"1715","2013-10-23",5.5
"1716","2013-10-24",5.75
"1717","2013-10-25",5.88
"1718","2013-10-28",5.55
"1719","2013-10-29",5.62
"1720","2013-10-30",5.77
"1721","2013-10-31",5.86
"1722","2013-11-01",5.75
"1723","2013-11-04",5.85
"1724","2013-11-05",5.88
"1725","2013-11-06",5.82
"1726","2013-11-07",5.66
"1727","2013-11-08",5.72
"1728","2013-11-11",5.88
"1729","2013-11-12",6.04
"1730","2013-11-13",6.26
"1731","2013-11-14",5.28
"1732","2013-11-15",5.14
"1733","2013-11-18",4.73
"1734","2013-11-19",4.7
"1735","2013-11-20",4.66
"1736","2013-11-21",5.25
"1737","2013-11-22",5.14
"1738","2013-11-25",5.03
"1739","2013-11-26",5.02
"1740","2013-11-27",5.11
"1741","2013-11-29",5.33
"1742","2013-12-02",5.02
"1743","2013-12-03",5.07
"1744","2013-12-04",4.91
"1745","2013-12-05",4.95
"1746","2013-12-06",5.05
"1747","2013-12-09",5.21
"1748","2013-12-10",5.07
"1749","2013-12-11",5.11
"1750","2013-12-12",5.11
"1751","2013-12-13",5.13
"1752","2013-12-16",5.13
"1753","2013-12-17",5.23
"1754","2013-12-18",5.33
"1755","2013-12-19",5.23
"1756","2013-12-20",5.26
"1757","2013-12-23",5.21
"1758","2013-12-24",5.29
"1759","2013-12-26",5.29
"1760","2013-12-27",5.24
"1761","2013-12-30",5.18
"1762","2013-12-31",5.21
"1763","2014-01-02",5.23
"1764","2014-01-03",5.25
"1765","2014-01-06",5.23
"1766","2014-01-07",5.21
"1767","2014-01-08",5.14
"1768","2014-01-09",5.13
"1769","2014-01-10",5.05
"1770","2014-01-13",5.06
"1771","2014-01-14",5.16
"1772","2014-01-15",5.13
"1773","2014-01-16",5.33
"1774","2014-01-17",5.62
"1775","2014-01-21",5.67
"1776","2014-01-22",5.83
"1777","2014-01-23",5.99
"1778","2014-01-24",5.9
"1779","2014-01-27",5.94
"1780","2014-01-28",5.95
"1781","2014-01-29",6.19
"1782","2014-01-30",6.35
"1783","2014-01-31",6.6
"1784","2014-02-03",6.58
"1785","2014-02-04",6.71
"1786","2014-02-05",6.5
"1787","2014-02-06",6.52
"1788","2014-02-07",6.72
"1789","2014-02-10",6.94
"1790","2014-02-11",6.99
"1791","2014-02-12",7.25
"1792","2014-02-13",7.18
"1793","2014-02-14",6.97
"1794","2014-02-18",6.78
"1795","2014-02-19",6.66
"1796","2014-02-20",6.84
"1797","2014-02-21",6.77
"1798","2014-02-24",6.82
"1799","2014-02-25",6.77
"1800","2014-02-26",6.8
"1801","2014-02-27",6.88
"1802","2014-02-28",6.79
"1803","2014-03-03",6.61
"1804","2014-03-04",7.09
"1805","2014-03-05",6.98
"1806","2014-03-06",6.98
"1807","2014-03-07",7.1
"1808","2014-03-10",7.1
"1809","2014-03-11",7.1
"1810","2014-03-12",7.07
"1811","2014-03-13",7.02
"1812","2014-03-14",7.29
"1813","2014-03-17",7.17
"1814","2014-03-18",7.31
"1815","2014-03-19",7.82
"1816","2014-03-20",7.97
"1817","2014-03-21",8.05
"1818","2014-03-24",7.57
"1819","2014-03-25",7.37
"1820","2014-03-26",6.96
"1821","2014-03-27",7.04
"1822","2014-03-28",6.99
"1823","2014-03-31",7.17
"1824","2014-04-01",7.4
"1825","2014-04-02",7.19
"1826","2014-04-03",7.15
"1827","2014-04-04",6.84
"1828","2014-04-07",6.48
"1829","2014-04-08",6.91
"1830","2014-04-09",6.72
"1831","2014-04-10",6.67
"1832","2014-04-11",6.61
"1833","2014-04-14",6.79
"1834","2014-04-15",6.45
"1835","2014-04-16",6.33
"1836","2014-04-17",6.15
"1837","2014-04-21",6.17
"1838","2014-04-22",6.22
"1839","2014-04-23",5.98
"1840","2014-04-24",5.96
"1841","2014-04-25",5.74
"1842","2014-04-28",5.52
"1843","2014-04-29",5.61
"1844","2014-04-30",5.95
"1845","2014-05-01",5.73
"1846","2014-05-02",5.75
"1847","2014-05-05",5.83
"1848","2014-05-06",5.63
"1849","2014-05-07",5.56
"1850","2014-05-08",5.53
"1851","2014-05-09",5.63
"1852","2014-05-12",5.56
"1853","2014-05-13",5.63
"1854","2014-05-14",5.68
"1855","2014-05-15",5.56
"1856","2014-05-16",5.64
"1857","2014-05-19",5.66
"1858","2014-05-20",5.55
"1859","2014-05-21",5.64
"1860","2014-05-22",5.83
"1861","2014-05-23",5.81
"1862","2014-05-27",5.78
"1863","2014-05-28",5.74
"1864","2014-05-29",6.48
"1865","2014-05-30",6.14
"1866","2014-06-02",6.1
"1867","2014-06-03",6.17
"1868","2014-06-04",6.12
"1869","2014-06-05",6.14
"1870","2014-06-06",6.15
"1871","2014-06-09",6.05
"1872","2014-06-10",6.1
"1873","2014-06-11",6.11
"1874","2014-06-12",6.07
"1875","2014-06-13",6.07
"1876","2014-06-16",6.01
"1877","2014-06-17",6.02
"1878","2014-06-18",6.03
"1879","2014-06-19",5.97
"1880","2014-06-20",6
"1881","2014-06-23",5.87
"1882","2014-06-24",5.75
"1883","2014-06-25",5.83
"1884","2014-06-26",5.83
"1885","2014-06-27",5.94
"1886","2014-06-30",5.79
"1887","2014-07-01",5.88
"1888","2014-07-02",6.03
"1889","2014-07-03",6.05
"1890","2014-07-07",5.85
"1891","2014-07-08",5.79
"1892","2014-07-09",5.82
"1893","2014-07-10",5.65
"1894","2014-07-11",5.52
"1895","2014-07-14",5.5
"1896","2014-07-15",5.35
"1897","2014-07-16",5.36
"1898","2014-07-17",5.34
"1899","2014-07-18",5.32
"1900","2014-07-21",5.27
"1901","2014-07-22",5.37
"1902","2014-07-23",5.3
"1903","2014-07-24",5.28
"1904","2014-07-25",5.29
"1905","2014-07-28",5.4
"1906","2014-07-29",5.56
"1907","2014-07-30",5.57
"1908","2014-07-31",5.54
"1909","2014-08-01",5.5
"1910","2014-08-04",5.5
"1911","2014-08-05",5.5
"1912","2014-08-06",5.5
"1913","2014-08-07",5.5
"1914","2014-08-08",5.48
"1915","2014-08-11",5.72
"1916","2014-08-12",5.73
"1917","2014-08-13",5.74
"1918","2014-08-14",5.74
"1919","2014-08-15",5.56
"1920","2014-08-18",5.31
"1921","2014-08-19",5.18
"1922","2014-08-20",5.14
"1923","2014-08-21",5.27
"1924","2014-08-22",5.5
"1925","2014-08-25",5.32
"1926","2014-08-26",5.32
"1927","2014-08-27",5.29
"1928","2014-08-28",5.28
"1929","2014-08-29",5.18
"1930","2014-09-02",5.1
"1931","2014-09-03",5.14
"1932","2014-09-04",5.11
"1933","2014-09-05",5.15
"1934","2014-09-08",5.12
"1935","2014-09-09",5.12
"1936","2014-09-10",5.11
